Time_Index,NG,None,Biomass
2631,3.18,0,8
2632,3.18,0,8
2633,3.18,0,8
2634,3.18,0,8
2635,3.18,0,8
2636,3.18,0,8
2637,3.18,0,8
2638,3.18,0,8
2639,3.18,0,8
2640,3.18,0,8
2641,3.18,0,8
2642,3.18,0,8
2643,3.18,0,8
2644,3.18,0,8
2645,3.18,0,8
2646,3.18,0,8
2647,3.18,0,8
2648,3.18,0,8
2649,3.18,0,8
2650,3.18,0,8
2651,3.18,0,8
2652,3.18,0,8
2653,3.18,0,8
2654,3.18,0,8
2655,3.18,0,8
2656,3.18,0,8
2657,3.18,0,8
2658,3.18,0,8
2659,3.18,0,8
2660,3.18,0,8
2661,3.18,0,8
2662,3.18,0,8
2663,3.18,0,8
2664,3.18,0,8
2665,3.18,0,8
2666,3.18,0,8
2667,3.18,0,8
2668,3.18,0,8
2669,3.18,0,8
2670,3.18,0,8
2671,3.18,0,8
2672,3.18,0,8
2673,3.18,0,8
2674,3.18,0,8
2675,3.18,0,8
2676,3.18,0,8
2677,3.18,0,8
2678,3.18,0,8
2679,3.18,0,8
2680,3.18,0,8
2681,3.18,0,8
2682,3.18,0,8
2683,3.18,0,8
2684,3.18,0,8
2685,3.18,0,8
2686,3.18,0,8
2687,3.18,0,8
2688,3.18,0,8
2689,3.18,0,8
2690,3.18,0,8
2691,3.18,0,8
2692,3.18,0,8
2693,3.18,0,8
2694,3.18,0,8
2695,3.18,0,8
2696,3.18,0,8
2697,3.18,0,8
2698,3.18,0,8
2699,3.18,0,8
2700,3.18,0,8
2701,3.18,0,8
2702,3.18,0,8
2703,3.18,0,8
2704,3.18,0,8
2705,3.18,0,8
2706,3.18,0,8
2707,3.18,0,8
2708,3.18,0,8
2709,3.18,0,8
2710,3.18,0,8
2711,3.18,0,8
2712,3.18,0,8
2713,3.18,0,8
2714,3.18,0,8
2715,3.18,0,8
2716,3.18,0,8
2717,3.18,0,8
2718,3.18,0,8
2719,3.18,0,8
2720,3.18,0,8
2721,3.18,0,8
2722,3.18,0,8
2723,3.18,0,8
2724,3.18,0,8
2725,3.18,0,8
2726,3.18,0,8
2727,3.18,0,8
2728,3.18,0,8
2729,3.18,0,8
2730,3.18,0,8
2731,3.18,0,8
2732,3.18,0,8
2733,3.18,0,8
2734,3.18,0,8
2735,3.18,0,8
2736,3.18,0,8
2737,3.18,0,8
2738,3.18,0,8
2739,3.18,0,8
2740,3.18,0,8
2741,3.18,0,8
2742,3.18,0,8
2743,3.18,0,8
2744,3.18,0,8
2745,3.18,0,8
2746,3.18,0,8
2747,3.18,0,8
2748,3.18,0,8
2749,3.18,0,8
2750,3.18,0,8
2751,3.18,0,8
2752,3.18,0,8
2753,3.18,0,8
2754,3.18,0,8
2755,3.18,0,8
2756,3.18,0,8
2757,3.18,0,8
2758,3.18,0,8
2759,3.18,0,8
2760,3.18,0,8
2761,3.18,0,8
2762,3.18,0,8
2763,3.18,0,8
2764,3.18,0,8
2765,3.18,0,8
2766,3.18,0,8
2767,3.18,0,8
2768,3.18,0,8
2769,3.18,0,8
2770,3.18,0,8
2771,3.18,0,8
2772,3.18,0,8
2773,3.18,0,8
2774,3.18,0,8
2775,3.18,0,8
2776,3.18,0,8
2777,3.18,0,8
2778,3.18,0,8
2779,3.18,0,8
2780,3.18,0,8
2781,3.18,0,8
2782,3.18,0,8
2783,3.18,0,8
2784,3.18,0,8
2785,3.18,0,8
2786,3.18,0,8
2787,3.18,0,8
2788,3.18,0,8
2789,3.18,0,8
2790,3.18,0,8
2791,3.18,0,8
2792,3.18,0,8
2793,3.18,0,8
2794,3.18,0,8
2795,3.18,0,8
2796,3.18,0,8
2797,3.18,0,8
2798,3.18,0,8
2799,3.18,0,8
2800,3.18,0,8
2801,3.18,0,8
2802,3.18,0,8
2803,3.18,0,8
2804,3.18,0,8
2805,3.18,0,8
2806,3.18,0,8
2807,3.18,0,8
2808,3.18,0,8
2809,3.18,0,8
2810,3.18,0,8
2811,3.18,0,8
2812,3.18,0,8
2813,3.18,0,8
2814,3.18,0,8
2815,3.18,0,8
2816,3.18,0,8
2817,3.18,0,8
2818,3.18,0,8
2819,3.18,0,8
2820,3.18,0,8
2821,3.18,0,8
2822,3.18,0,8
2823,3.18,0,8
2824,3.18,0,8
2825,3.18,0,8
2826,3.18,0,8
2827,3.18,0,8
2828,3.18,0,8
2829,3.18,0,8
2830,3.18,0,8
2831,3.18,0,8
2832,3.18,0,8
2833,3.18,0,8
2834,3.18,0,8
2835,3.18,0,8
2836,3.18,0,8
2837,3.18,0,8
2838,3.18,0,8
2839,3.18,0,8
2840,3.18,0,8
2841,3.18,0,8
2842,3.18,0,8
2843,3.18,0,8
2844,3.18,0,8
2845,3.18,0,8
2846,3.18,0,8
2847,3.18,0,8
2848,3.18,0,8
2849,3.18,0,8
2850,3.18,0,8
2851,3.18,0,8
2852,3.18,0,8
2853,3.18,0,8
2854,3.18,0,8
2855,3.18,0,8
2856,3.18,0,8
2857,3.18,0,8
2858,3.18,0,8
2859,3.18,0,8
2860,3.18,0,8
2861,3.18,0,8
2862,3.18,0,8
2863,3.18,0,8
2864,3.18,0,8
2865,3.18,0,8
2866,3.18,0,8
2867,3.18,0,8
2868,3.18,0,8
2869,3.18,0,8
2870,3.18,0,8
2871,3.18,0,8
2872,3.18,0,8
2873,3.18,0,8
2874,3.18,0,8
2875,3.18,0,8
2876,3.18,0,8
2877,3.18,0,8
2878,3.18,0,8
2879,3.18,0,8
2880,3.18,0,8
2881,3.18,0,8
2882,3.18,0,8
2883,3.18,0,8
2884,3.18,0,8
2885,3.18,0,8
2886,3.18,0,8
2887,3.18,0,8
2888,3.18,0,8
2889,3.18,0,8
2890,3.18,0,8
2891,3.18,0,8
2892,3.18,0,8
2893,3.18,0,8
2894,3.18,0,8
2895,3.18,0,8
2896,3.18,0,8
2897,3.18,0,8
2898,3.18,0,8
2899,3.18,0,8
2900,3.18,0,8
2901,3.18,0,8
2902,3.18,0,8
2903,3.18,0,8
2904,3.18,0,8
2905,1.95,0,8
2906,1.95,0,8
2907,1.95,0,8
2908,1.95,0,8
2909,1.95,0,8
2910,1.95,0,8
2911,1.95,0,8
2912,1.95,0,8
2913,1.95,0,8
2914,1.95,0,8
2915,1.95,0,8
2916,1.95,0,8
2917,1.95,0,8
2918,1.95,0,8
2919,1.95,0,8
2920,1.95,0,8
2921,1.95,0,8
2922,1.95,0,8
2923,1.95,0,8
2924,1.95,0,8
2925,1.95,0,8
2926,1.95,0,8
2927,1.95,0,8
2928,1.95,0,8
2929,1.95,0,8
2930,1.95,0,8
2931,1.95,0,8
2932,1.95,0,8
2933,1.95,0,8
2934,1.95,0,8
2935,1.95,0,8
2936,1.95,0,8
2937,1.95,0,8
2938,1.95,0,8
2939,1.95,0,8
2940,1.95,0,8
2941,1.95,0,8
2942,1.95,0,8
2943,1.95,0,8
2944,1.95,0,8
2945,1.95,0,8
2946,1.95,0,8
2947,1.95,0,8
2948,1.95,0,8
2949,1.95,0,8
2950,1.95,0,8
2951,1.95,0,8
2952,1.95,0,8
2953,1.95,0,8
2954,1.95,0,8
2955,1.95,0,8
2956,1.95,0,8
2957,1.95,0,8
2958,1.95,0,8
2959,1.95,0,8
2960,1.95,0,8
2961,1.95,0,8
2962,1.95,0,8
2963,1.95,0,8
2964,1.95,0,8
2965,1.95,0,8
2966,1.95,0,8
2967,1.95,0,8
2968,1.95,0,8
2969,1.95,0,8
2970,1.95,0,8
2971,1.95,0,8
2972,1.95,0,8
2973,1.95,0,8
2974,1.95,0,8
2975,1.95,0,8
2976,1.95,0,8
2977,1.95,0,8
2978,1.95,0,8
2979,1.95,0,8
2980,1.95,0,8
2981,1.95,0,8
2982,1.95,0,8
2983,1.95,0,8
2984,1.95,0,8
2985,1.95,0,8
2986,1.95,0,8
2987,1.95,0,8
2988,1.95,0,8
2989,1.95,0,8
2990,1.95,0,8
2991,1.95,0,8
2992,1.95,0,8
2993,1.95,0,8
2994,1.95,0,8
2995,1.95,0,8
2996,1.95,0,8
2997,1.95,0,8
2998,1.95,0,8
2999,1.95,0,8
3000,1.95,0,8
3001,1.95,0,8
3002,1.95,0,8
3003,1.95,0,8
3004,1.95,0,8
3005,1.95,0,8
3006,1.95,0,8
3007,1.95,0,8
3008,1.95,0,8
3009,1.95,0,8
3010,1.95,0,8
3011,1.95,0,8
3012,1.95,0,8
3013,1.95,0,8
3014,1.95,0,8
3015,1.95,0,8
3016,1.95,0,8
3017,1.95,0,8
3018,1.95,0,8
3019,1.95,0,8
3020,1.95,0,8
3021,1.95,0,8
3022,1.95,0,8
3023,1.95,0,8
3024,1.95,0,8
3025,1.95,0,8
3026,1.95,0,8
3027,1.95,0,8
3028,1.95,0,8
3029,1.95,0,8
3030,1.95,0,8
3031,1.95,0,8
3032,1.95,0,8
3033,1.95,0,8
3034,1.95,0,8
3035,1.95,0,8
3036,1.95,0,8
3037,1.95,0,8
3038,1.95,0,8
3039,1.95,0,8
3040,1.95,0,8
3041,1.95,0,8
3042,1.95,0,8
3043,1.95,0,8
3044,1.95,0,8
3045,1.95,0,8
3046,1.95,0,8
3047,1.95,0,8
3048,1.95,0,8
3049,1.95,0,8
3050,1.95,0,8
3051,1.95,0,8
3052,1.95,0,8
3053,1.95,0,8
3054,1.95,0,8
3055,1.95,0,8
3056,1.95,0,8
3057,1.95,0,8
3058,1.95,0,8
3059,1.95,0,8
3060,1.95,0,8
3061,1.95,0,8
3062,1.95,0,8
3063,1.95,0,8
3064,1.95,0,8
3065,1.95,0,8
3066,1.95,0,8
3067,1.95,0,8
3068,1.95,0,8
3069,1.95,0,8
3070,1.95,0,8
3071,1.95,0,8
3072,1.95,0,8
3073,1.95,0,8
3074,1.95,0,8
3075,1.95,0,8
3076,1.95,0,8
3077,1.95,0,8
3078,1.95,0,8
3079,1.95,0,8
3080,1.95,0,8
3081,1.95,0,8
3082,1.95,0,8
3083,1.95,0,8
3084,1.95,0,8
3085,1.95,0,8
3086,1.95,0,8
3087,1.95,0,8
3088,1.95,0,8
3089,1.95,0,8
3090,1.95,0,8
3091,1.95,0,8
3092,1.95,0,8
3093,1.95,0,8
3094,1.95,0,8
3095,1.95,0,8
3096,1.95,0,8
3097,1.95,0,8
3098,1.95,0,8
3099,1.95,0,8
3100,1.95,0,8
3101,1.95,0,8
3102,1.95,0,8
3103,1.95,0,8
3104,1.95,0,8
3105,1.95,0,8
3106,1.95,0,8
3107,1.95,0,8
3108,1.95,0,8
3109,1.95,0,8
3110,1.95,0,8
3111,1.95,0,8
3112,1.95,0,8
3113,1.95,0,8
3114,1.95,0,8
3115,1.95,0,8
3116,1.95,0,8
3117,1.95,0,8
3118,1.95,0,8
3119,1.95,0,8
3120,1.95,0,8
3121,1.95,0,8
3122,1.95,0,8
3123,1.95,0,8
3124,1.95,0,8
3125,1.95,0,8
3126,1.95,0,8
3127,1.95,0,8
3128,1.95,0,8
3129,1.95,0,8
3130,1.95,0,8
3131,1.95,0,8
3132,1.95,0,8
3133,1.95,0,8
3134,1.95,0,8
3135,1.95,0,8
3136,1.95,0,8
3137,1.95,0,8
3138,1.95,0,8
3139,1.95,0,8
3140,1.95,0,8
3141,1.95,0,8
3142,1.95,0,8
3143,1.95,0,8
3144,1.95,0,8
3145,1.95,0,8
3146,1.95,0,8
3147,1.95,0,8
3148,1.95,0,8
3149,1.95,0,8
3150,1.95,0,8
3151,1.95,0,8
3152,1.95,0,8
3153,1.95,0,8
3154,1.95,0,8
3155,1.95,0,8
3156,1.95,0,8
3157,1.95,0,8
3158,1.95,0,8
3159,1.95,0,8
3160,1.95,0,8
3161,1.95,0,8
3162,1.95,0,8
3163,1.95,0,8
3164,1.95,0,8
3165,1.95,0,8
3166,1.95,0,8
3167,1.95,0,8
3168,1.95,0,8
3169,1.95,0,8
3170,1.95,0,8
3171,1.95,0,8
3172,1.95,0,8
3173,1.95,0,8
3174,1.95,0,8
3175,1.95,0,8
3176,1.95,0,8
3177,1.95,0,8
3178,1.95,0,8
3179,1.95,0,8
3180,1.95,0,8
3181,1.95,0,8
3182,1.95,0,8
3183,1.95,0,8
3184,1.95,0,8
3185,1.95,0,8
3186,1.95,0,8
3187,1.95,0,8
3188,1.95,0,8
3189,1.95,0,8
3190,1.95,0,8
3191,1.95,0,8
3192,1.95,0,8
3193,1.95,0,8
3194,1.95,0,8
3195,1.95,0,8
3196,1.95,0,8
3197,1.95,0,8
3198,1.95,0,8
3199,1.95,0,8
3200,1.95,0,8
3201,1.95,0,8
3202,1.95,0,8
3203,1.95,0,8
3204,1.95,0,8
3205,1.95,0,8
3206,1.95,0,8
3207,1.95,0,8
3208,1.95,0,8
3209,1.95,0,8
3210,1.95,0,8
3211,1.95,0,8
3212,1.95,0,8
3213,1.95,0,8
3214,1.95,0,8
3215,1.95,0,8
3216,1.95,0,8
3217,1.95,0,8
3218,1.95,0,8
3219,1.95,0,8
3220,1.95,0,8
3221,1.95,0,8
3222,1.95,0,8
3223,1.95,0,8
3224,1.95,0,8
3225,1.95,0,8
3226,1.95,0,8
3227,1.95,0,8
3228,1.95,0,8
3229,1.95,0,8
3230,1.95,0,8
3231,1.95,0,8
3232,1.95,0,8
3233,1.95,0,8
3234,1.95,0,8
3235,1.95,0,8
3236,1.95,0,8
3237,1.95,0,8
3238,1.95,0,8
3239,1.95,0,8
3240,1.95,0,8
3241,1.95,0,8
3242,1.95,0,8
3243,1.95,0,8
3244,1.95,0,8
3245,1.95,0,8
3246,1.95,0,8
3247,1.95,0,8
3248,1.95,0,8
3249,1.95,0,8
3250,1.95,0,8
3251,1.95,0,8
3252,1.95,0,8
3253,1.95,0,8
3254,1.95,0,8
3255,1.95,0,8
3256,1.95,0,8
3257,1.95,0,8
3258,1.95,0,8
3259,1.95,0,8
3260,1.95,0,8
3261,1.95,0,8
3262,1.95,0,8
3263,1.95,0,8
3264,1.95,0,8
3265,1.95,0,8
3266,1.95,0,8
3267,1.95,0,8
3268,1.95,0,8
3269,1.95,0,8
3270,1.95,0,8
3271,1.95,0,8
3272,1.95,0,8
3273,1.95,0,8
3274,1.95,0,8
3275,1.95,0,8
3276,1.95,0,8
3277,1.95,0,8
3278,1.95,0,8
3279,1.95,0,8
3280,1.95,0,8
3281,1.95,0,8
3282,1.95,0,8
3283,1.95,0,8
3284,1.95,0,8
3285,1.95,0,8
3286,1.95,0,8
3287,1.95,0,8
3288,1.95,0,8
3289,1.95,0,8
3290,1.95,0,8
3291,1.95,0,8
3292,1.95,0,8
3293,1.95,0,8
3294,1.95,0,8
3295,1.95,0,8
3296,1.95,0,8
3297,1.95,0,8
3298,1.95,0,8
3299,1.95,0,8
3300,1.95,0,8
3301,1.95,0,8
3302,1.95,0,8
3303,1.95,0,8
3304,1.95,0,8
3305,1.95,0,8
3306,1.95,0,8
3307,1.95,0,8
3308,1.95,0,8
3309,1.95,0,8
3310,1.95,0,8
3311,1.95,0,8
3312,1.95,0,8
3313,1.95,0,8
3314,1.95,0,8
3315,1.95,0,8
3316,1.95,0,8
3317,1.95,0,8
3318,1.95,0,8
3319,1.95,0,8
3320,1.95,0,8
3321,1.95,0,8
3322,1.95,0,8
3323,1.95,0,8
3324,1.95,0,8
3325,1.95,0,8
3326,1.95,0,8
3327,1.95,0,8
3328,1.95,0,8
3329,1.95,0,8
3330,1.95,0,8
3331,1.95,0,8
3332,1.95,0,8
3333,1.95,0,8
3334,1.95,0,8
3335,1.95,0,8
3336,1.95,0,8
3337,1.95,0,8
3338,1.95,0,8
3339,1.95,0,8
3340,1.95,0,8
3341,1.95,0,8
3342,1.95,0,8
3343,1.95,0,8
3344,1.95,0,8
3345,1.95,0,8
3346,1.95,0,8
3347,1.95,0,8
3348,1.95,0,8
3349,1.95,0,8
3350,1.95,0,8
3351,1.95,0,8
3352,1.95,0,8
3353,1.95,0,8
3354,1.95,0,8
3355,1.95,0,8
3356,1.95,0,8
3357,1.95,0,8
3358,1.95,0,8
3359,1.95,0,8
3360,1.95,0,8
3361,1.95,0,8
3362,1.95,0,8
3363,1.95,0,8
3364,1.95,0,8
3365,1.95,0,8
3366,1.95,0,8
3367,1.95,0,8
3368,1.95,0,8
3369,1.95,0,8
3370,1.95,0,8
3371,1.95,0,8
3372,1.95,0,8
3373,1.95,0,8
3374,1.95,0,8
3375,1.95,0,8
3376,1.95,0,8
3377,1.95,0,8
3378,1.95,0,8
3379,1.95,0,8
3380,1.95,0,8
3381,1.95,0,8
3382,1.95,0,8
3383,1.95,0,8
3384,1.95,0,8
3385,1.95,0,8
3386,1.95,0,8
3387,1.95,0,8
3388,1.95,0,8
3389,1.95,0,8
3390,1.95,0,8
3391,1.95,0,8
3392,1.95,0,8
3393,1.95,0,8
3394,1.95,0,8
3395,1.95,0,8
3396,1.95,0,8
3397,1.95,0,8
3398,1.95,0,8
3399,1.95,0,8
3400,1.95,0,8
3401,1.95,0,8
3402,1.95,0,8
3403,1.95,0,8
3404,1.95,0,8
3405,1.95,0,8
3406,1.95,0,8
3407,1.95,0,8
3408,1.95,0,8
3409,1.95,0,8
3410,1.95,0,8
3411,1.95,0,8
3412,1.95,0,8
3413,1.95,0,8
3414,1.95,0,8
3415,1.95,0,8
3416,1.95,0,8
3417,1.95,0,8
3418,1.95,0,8
3419,1.95,0,8
3420,1.95,0,8
3421,1.95,0,8
3422,1.95,0,8
3423,1.95,0,8
3424,1.95,0,8
3425,1.95,0,8
3426,1.95,0,8
3427,1.95,0,8
3428,1.95,0,8
3429,1.95,0,8
3430,1.95,0,8
3431,1.95,0,8
3432,1.95,0,8
3433,1.95,0,8
3434,1.95,0,8
3435,1.95,0,8
3436,1.95,0,8
3437,1.95,0,8
3438,1.95,0,8
3439,1.95,0,8
3440,1.95,0,8
3441,1.95,0,8
3442,1.95,0,8
3443,1.95,0,8
3444,1.95,0,8
3445,1.95,0,8
3446,1.95,0,8
3447,1.95,0,8
3448,1.95,0,8
3449,1.95,0,8
3450,1.95,0,8
3451,1.95,0,8
3452,1.95,0,8
3453,1.95,0,8
3454,1.95,0,8
3455,1.95,0,8
3456,1.95,0,8
3457,1.95,0,8
3458,1.95,0,8
3459,1.95,0,8
3460,1.95,0,8
3461,1.95,0,8
3462,1.95,0,8
3463,1.95,0,8
3464,1.95,0,8
3465,1.95,0,8
3466,1.95,0,8
3467,1.95,0,8
3468,1.95,0,8
3469,1.95,0,8
3470,1.95,0,8
3471,1.95,0,8
3472,1.95,0,8
3473,1.95,0,8
3474,1.95,0,8
3475,1.95,0,8
3476,1.95,0,8
3477,1.95,0,8
3478,1.95,0,8
3479,1.95,0,8
3480,1.95,0,8
3481,1.95,0,8
3482,1.95,0,8
3483,1.95,0,8
3484,1.95,0,8
3485,1.95,0,8
3486,1.95,0,8
3487,1.95,0,8
3488,1.95,0,8
3489,1.95,0,8
3490,1.95,0,8
3491,1.95,0,8
3492,1.95,0,8
3493,1.95,0,8
3494,1.95,0,8
3495,1.95,0,8
3496,1.95,0,8
3497,1.95,0,8
3498,1.95,0,8
3499,1.95,0,8
3500,1.95,0,8
3501,1.95,0,8
3502,1.95,0,8
3503,1.95,0,8
3504,1.95,0,8
3505,1.95,0,8
3506,1.95,0,8
3507,1.95,0,8
3508,1.95,0,8
3509,1.95,0,8
3510,1.95,0,8
3511,1.95,0,8
3512,1.95,0,8
3513,1.95,0,8
3514,1.95,0,8
3515,1.95,0,8
3516,1.95,0,8
3517,1.95,0,8
3518,1.95,0,8
3519,1.95,0,8
3520,1.95,0,8
3521,1.95,0,8
3522,1.95,0,8
3523,1.95,0,8
3524,1.95,0,8
3525,1.95,0,8
3526,1.95,0,8
3527,1.95,0,8
3528,1.95,0,8
3529,1.95,0,8
3530,1.95,0,8
3531,1.95,0,8
3532,1.95,0,8
3533,1.95,0,8
3534,1.95,0,8
3535,1.95,0,8
3536,1.95,0,8
3537,1.95,0,8
3538,1.95,0,8
3539,1.95,0,8
3540,1.95,0,8
3541,1.95,0,8
3542,1.95,0,8
3543,1.95,0,8
3544,1.95,0,8
3545,1.95,0,8
3546,1.95,0,8
3547,1.95,0,8
3548,1.95,0,8
3549,1.95,0,8
3550,1.95,0,8
3551,1.95,0,8
3552,1.95,0,8
3553,1.95,0,8
3554,1.95,0,8
3555,1.95,0,8
3556,1.95,0,8
3557,1.95,0,8
3558,1.95,0,8
3559,1.95,0,8
3560,1.95,0,8
3561,1.95,0,8
3562,1.95,0,8
3563,1.95,0,8
3564,1.95,0,8
3565,1.95,0,8
3566,1.95,0,8
3567,1.95,0,8
3568,1.95,0,8
3569,1.95,0,8
3570,1.95,0,8
3571,1.95,0,8
3572,1.95,0,8
3573,1.95,0,8
3574,1.95,0,8
3575,1.95,0,8
3576,1.95,0,8
3577,1.95,0,8
3578,1.95,0,8
3579,1.95,0,8
3580,1.95,0,8
3581,1.95,0,8
3582,1.95,0,8
3583,1.95,0,8
3584,1.95,0,8
3585,1.95,0,8
3586,1.95,0,8
3587,1.95,0,8
3588,1.95,0,8
3589,1.95,0,8
3590,1.95,0,8
3591,1.95,0,8
3592,1.95,0,8
3593,1.95,0,8
3594,1.95,0,8
3595,1.95,0,8
3596,1.95,0,8
3597,1.95,0,8
3598,1.95,0,8
3599,1.95,0,8
3600,1.95,0,8
3601,1.95,0,8
3602,1.95,0,8
3603,1.95,0,8
3604,1.95,0,8
3605,1.95,0,8
3606,1.95,0,8
3607,1.95,0,8
3608,1.95,0,8
3609,1.95,0,8
3610,1.95,0,8
3611,1.95,0,8
3612,1.95,0,8
3613,1.95,0,8
3614,1.95,0,8
3615,1.95,0,8
3616,1.95,0,8
3617,1.95,0,8
3618,1.95,0,8
3619,1.95,0,8
3620,1.95,0,8
3621,1.95,0,8
3622,1.95,0,8
3623,1.95,0,8
3624,1.95,0,8
3625,1.95,0,8
3626,1.95,0,8
3627,1.95,0,8
3628,1.95,0,8
3629,1.95,0,8
3630,1.95,0,8
3631,1.95,0,8
3632,1.95,0,8
3633,1.95,0,8
3634,1.95,0,8
3635,1.95,0,8
3636,1.95,0,8
3637,1.95,0,8
3638,1.95,0,8
3639,1.95,0,8
3640,1.95,0,8
3641,1.95,0,8
3642,1.95,0,8
3643,1.95,0,8
3644,1.95,0,8
3645,1.95,0,8
3646,1.95,0,8
3647,1.95,0,8
3648,1.95,0,8
3649,2.23,0,8
3650,2.23,0,8
3651,2.23,0,8
3652,2.23,0,8
3653,2.23,0,8
3654,2.23,0,8
3655,2.23,0,8
3656,2.23,0,8
3657,2.23,0,8
3658,2.23,0,8
3659,2.23,0,8
3660,2.23,0,8
3661,2.23,0,8
3662,2.23,0,8
3663,2.23,0,8
3664,2.23,0,8
3665,2.23,0,8
3666,2.23,0,8
3667,2.23,0,8
3668,2.23,0,8
3669,2.23,0,8
3670,2.23,0,8
3671,2.23,0,8
3672,2.23,0,8
3673,2.23,0,8
3674,2.23,0,8
3675,2.23,0,8
3676,2.23,0,8
3677,2.23,0,8
3678,2.23,0,8
3679,2.23,0,8
3680,2.23,0,8
3681,2.23,0,8
3682,2.23,0,8
3683,2.23,0,8
3684,2.23,0,8
3685,2.23,0,8
3686,2.23,0,8
3687,2.23,0,8
3688,2.23,0,8
3689,2.23,0,8
3690,2.23,0,8
3691,2.23,0,8
3692,2.23,0,8
3693,2.23,0,8
3694,2.23,0,8
3695,2.23,0,8
3696,2.23,0,8
3697,2.23,0,8
3698,2.23,0,8
3699,2.23,0,8
3700,2.23,0,8
3701,2.23,0,8
3702,2.23,0,8
3703,2.23,0,8
3704,2.23,0,8
3705,2.23,0,8
3706,2.23,0,8
3707,2.23,0,8
3708,2.23,0,8
3709,2.23,0,8
3710,2.23,0,8
3711,2.23,0,8
3712,2.23,0,8
3713,2.23,0,8
3714,2.23,0,8
3715,2.23,0,8
3716,2.23,0,8
3717,2.23,0,8
3718,2.23,0,8
3719,2.23,0,8
3720,2.23,0,8
3721,2.23,0,8
3722,2.23,0,8
3723,2.23,0,8
3724,2.23,0,8
3725,2.23,0,8
3726,2.23,0,8
3727,2.23,0,8
3728,2.23,0,8
3729,2.23,0,8
3730,2.23,0,8
3731,2.23,0,8
3732,2.23,0,8
3733,2.23,0,8
3734,2.23,0,8
3735,2.23,0,8
3736,2.23,0,8
3737,2.23,0,8
3738,2.23,0,8
3739,2.23,0,8
3740,2.23,0,8
3741,2.23,0,8
3742,2.23,0,8
3743,2.23,0,8
3744,2.23,0,8
3745,2.23,0,8
3746,2.23,0,8
3747,2.23,0,8
3748,2.23,0,8
3749,2.23,0,8
3750,2.23,0,8
3751,2.23,0,8
3752,2.23,0,8
3753,2.23,0,8
3754,2.23,0,8
3755,2.23,0,8
3756,2.23,0,8
3757,2.23,0,8
3758,2.23,0,8
3759,2.23,0,8
3760,2.23,0,8
3761,2.23,0,8
3762,2.23,0,8
3763,2.23,0,8
3764,2.23,0,8
3765,2.23,0,8
3766,2.23,0,8
3767,2.23,0,8
3768,2.23,0,8
3769,2.23,0,8
3770,2.23,0,8
3771,2.23,0,8
3772,2.23,0,8
3773,2.23,0,8
3774,2.23,0,8
3775,2.23,0,8
3776,2.23,0,8
3777,2.23,0,8
3778,2.23,0,8
3779,2.23,0,8
3780,2.23,0,8
3781,2.23,0,8
3782,2.23,0,8
3783,2.23,0,8
3784,2.23,0,8
3785,2.23,0,8
3786,2.23,0,8
3787,2.23,0,8
3788,2.23,0,8
3789,2.23,0,8
3790,2.23,0,8
3791,2.23,0,8
3792,2.23,0,8
3793,2.23,0,8
3794,2.23,0,8
3795,2.23,0,8
3796,2.23,0,8
3797,2.23,0,8
3798,2.23,0,8
3799,2.23,0,8
3800,2.23,0,8
3801,2.23,0,8
3802,2.23,0,8
3803,2.23,0,8
3804,2.23,0,8
3805,2.23,0,8
3806,2.23,0,8
3807,2.23,0,8
3808,2.23,0,8
3809,2.23,0,8
3810,2.23,0,8
3811,2.23,0,8
3812,2.23,0,8
3813,2.23,0,8
3814,2.23,0,8
3815,2.23,0,8
3816,2.23,0,8
3817,2.23,0,8
3818,2.23,0,8
3819,2.23,0,8
3820,2.23,0,8
3821,2.23,0,8
3822,2.23,0,8
3823,2.23,0,8
3824,2.23,0,8
3825,2.23,0,8
3826,2.23,0,8
3827,2.23,0,8
3828,2.23,0,8
3829,2.23,0,8
3830,2.23,0,8
3831,2.23,0,8
3832,2.23,0,8
3833,2.23,0,8
3834,2.23,0,8
3835,2.23,0,8
3836,2.23,0,8
3837,2.23,0,8
3838,2.23,0,8
3839,2.23,0,8
3840,2.23,0,8
3841,2.23,0,8
3842,2.23,0,8
3843,2.23,0,8
3844,2.23,0,8
3845,2.23,0,8
3846,2.23,0,8
3847,2.23,0,8
3848,2.23,0,8
3849,2.23,0,8
3850,2.23,0,8
3851,2.23,0,8
3852,2.23,0,8
3853,2.23,0,8
3854,2.23,0,8
3855,2.23,0,8
3856,2.23,0,8
3857,2.23,0,8
3858,2.23,0,8
3859,2.23,0,8
3860,2.23,0,8
3861,2.23,0,8
3862,2.23,0,8
3863,2.23,0,8
3864,2.23,0,8
3865,2.23,0,8
3866,2.23,0,8
3867,2.23,0,8
3868,2.23,0,8
3869,2.23,0,8
3870,2.23,0,8
3871,2.23,0,8
3872,2.23,0,8
3873,2.23,0,8
3874,2.23,0,8
3875,2.23,0,8
3876,2.23,0,8
3877,2.23,0,8
3878,2.23,0,8
3879,2.23,0,8
3880,2.23,0,8
3881,2.23,0,8
3882,2.23,0,8
3883,2.23,0,8
3884,2.23,0,8
3885,2.23,0,8
3886,2.23,0,8
3887,2.23,0,8
3888,2.23,0,8
3889,2.23,0,8
3890,2.23,0,8
3891,2.23,0,8
3892,2.23,0,8
3893,2.23,0,8
3894,2.23,0,8
3895,2.23,0,8
3896,2.23,0,8
3897,2.23,0,8
3898,2.23,0,8
3899,2.23,0,8
3900,2.23,0,8
3901,2.23,0,8
