BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t845,45139.71233,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52431.71233
t846,46371.71002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53663.71002
t847,47209.07094,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54501.07094
t848,46146.00865793553,830.0702420644759,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54268.0789
t849,45516.060750000004,1.0231815394945442e-13,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52808.06075
t850,44490.401892064474,0.0,-830.0702420644759,0.0,0.0,0.0,0.0,0.0,0.0,-50952.33165
t851,42068.12932589876,284.33345308285914,-545.7367889816168,0.0,0.0,0.0,0.0,0.0,0.0,-49098.72599
t852,39998.20540506564,462.6844084994205,-367.3858335650554,0.0,0.0,0.0,0.0,0.0,0.0,-47385.50398
t853,37905.48799816948,738.8537319475005,-91.2165101169754,0.0,0.0,0.0,0.0,0.0,0.0,-45845.12522
t854,38443.355902064475,0.0,-830.0702420644759,0.0,0.0,0.0,0.0,0.0,0.0,-44905.28566
t855,38132.55255589876,284.33345308285914,-545.7367889816168,0.0,0.0,0.0,0.0,0.0,0.0,-45163.14922
t856,39746.86291529959,371.467898382445,-458.6023436820309,0.0,0.0,0.0,0.0,0.0,0.0,-46951.72847
t857,42343.99114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49635.99114
t858,43252.20879,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50544.20879
t859,43438.51286,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50730.51286
t860,42631.84707769698,431.68517230301643,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50355.53225
t861,42093.2618,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49385.2618
t862,40887.82902,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48179.82902
t863,40020.20937,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47312.20937
t864,39778.72304,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47070.72304
t865,39924.9400361024,0.0,-455.7790361023986,0.0,0.0,0.0,0.0,0.0,0.0,-46761.161
t866,39565.63201106182,0.0,-77.16562106181897,0.0,0.0,0.0,0.0,0.0,0.0,-46780.46639
t867,39906.62088,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47198.62088
t868,41314.17931,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48606.17931
t869,43490.48348,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50782.48348
t870,45375.75118,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52667.75118
t871,45873.11428,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53165.11428
t872,44616.985587935524,830.0702420644759,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52739.05583
t873,44448.92771,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51740.92771
t874,44071.15128206447,0.0,-830.0702420644759,0.0,0.0,0.0,0.0,0.0,0.0,-50533.08104
t875,42211.86042589876,284.33345308285914,-545.7367889816168,0.0,0.0,0.0,0.0,0.0,0.0,-49242.45709
t876,40798.16302529958,371.467898382445,-458.6023436820309,0.0,0.0,0.0,0.0,0.0,0.0,-48003.02858
t877,39850.090345299584,371.467898382445,-458.6023436820309,0.0,0.0,0.0,0.0,0.0,0.0,-47054.9559
t878,38793.439767220305,548.8613324220878,-281.2089096423881,0.0,0.0,0.0,0.0,0.0,0.0,-46353.09219
t879,39041.526786613984,565.5423627252471,-264.5278793392287,0.0,0.0,0.0,0.0,0.0,0.0,-46634.54127
t880,41504.75286206448,0.0,-830.0702420644759,0.0,0.0,0.0,0.0,0.0,0.0,-47966.68262
t881,43158.03495,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50450.03495
t882,44096.06334,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51388.06334
t883,44282.08826,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51574.08826
t884,44036.9708,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51328.9708
t885,42963.52323,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50255.52323
t886,41697.86104,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48989.86104
t887,41342.41311,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48634.41311
t888,41073.47833,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48365.47833
t889,41555.35511,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48847.35511
t890,42132.35707,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49424.35707
t891,43001.75121,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50293.75121
t892,44565.79773,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51857.79773
t893,47496.56176,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54788.56176
t894,49804.54403,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57096.54403
t895,51079.21457,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58371.21457
t896,50047.10935793553,830.0702420644759,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58169.1796
t897,50733.17838,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58025.17838
t898,49835.75896,1.0231815394945442e-13,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57127.75896
t899,48905.7277,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56197.7277
t900,48411.22321,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55703.22321
