,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t47,9751.638684983936,0.0,-0.0,0,-0.0,0.0,0.0,-552.2121385427048,-5.4265464412305615,-9194.0,2625.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2625.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,552.2121385427048,-5.4265464412305615,-1253.0
t48,8717.197270206689,0.0,-0.0,0,-0.0,0.0,0.0,-427.9914311540809,-4.205839052606669,-8285.0,2366.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2366.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,427.9914311540809,-4.205839052606669,-1130.0
t49,8057.6093581564455,0.0,-0.0,0,-0.0,0.0,0.0,-347.19747512895964,-3.411883027485439,-7707.0,2201.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2201.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,347.19747512895964,-3.411883027485439,-1050.0
t50,7640.6169131250435,0.0,-0.0,0,-0.0,0.0,0.0,-296.7012526132589,-2.9156605117846697,-7341.0,2097.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2097.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,296.7012526132589,-2.9156605117846697,-1000.0
t51,7437.14053950997,0.0,-0.0,0,-0.0,0.0,0.0,-272.4630658057225,-2.677473704248301,-7162.0,2045.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2045.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,272.4630658057225,-2.677473704248301,-976.0
t52,7385.021446106202,0.0,-0.0,0,-0.0,0.0,0.0,-266.40351910383845,-2.6179270023642087,-7116.0,2032.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2032.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,266.40351910383845,-2.6179270023642087,-970.0
t53,7616.577215323787,0.0,-0.0,0,-0.0,0.0,0.0,-294.68140371263087,-2.895811611156639,-7319.0,2090.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2090.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,294.68140371263087,-2.895811611156639,-998.0
t54,8385.403314181567,0.0,-0.0,0,-0.0,0.0,0.0,-387.59445314152026,-3.808861040046054,-7994.0,2283.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2283.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,387.59445314152026,-3.808861040046054,-1090.0
t55,9915.035662996495,0.0,-0.0,0,-0.0,0.0,0.0,-572.4106275489851,-5.625035447510869,-9337.0,2666.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2666.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,572.4106275489851,-5.625035447510869,-1273.0
t56,10759.040401959926,0.0,-0.0,0,-0.0,0.0,0.0,-674.4129970307007,-6.627404929226422,-10078.0,2878.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2878.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,674.4129970307007,-6.627404929226422,-1374.0
t57,10844.238890966208,0.0,-0.0,0,-0.0,0.0,0.0,-684.5122415338408,-6.7266494323665755,-10153.0,2900.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2900.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,684.5122415338408,-6.7266494323665755,-1384.0
t58,10796.119797562438,0.0,-0.0,0,-0.0,0.0,0.0,-678.4526948319567,-6.667102730482483,-10111.0,2888.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2888.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,678.4526948319567,-6.667102730482483,-1378.0
t59,10810.159495363696,0.0,-0.0,0,-0.0,0.0,0.0,-680.4725437325848,-6.686951631110515,-10123.0,2891.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2891.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,680.4725437325848,-6.686951631110515,-1380.0
t60,10762.040401959926,0.0,-0.0,0,-0.0,0.0,0.0,-674.4129970307007,-6.627404929226422,-10081.0,2879.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2879.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,674.4129970307007,-6.627404929226422,-1374.0
t61,10629.72281954988,0.0,-0.0,0,-0.0,0.0,0.0,-658.2542058256764,-6.468613724202176,-9965.0,2846.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2846.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,658.2542058256764,-6.468613724202176,-1358.0
t62,10543.524330543598,0.0,-0.0,0,-0.0,0.0,0.0,-648.1549613225362,-6.369369221062022,-9889.0,2825.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2825.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,648.1549613225362,-6.369369221062022,-1348.0
t63,10422.22659703418,0.0,-0.0,0,-0.0,0.0,0.0,-633.006094567826,-6.220502466351792,-9783.0,2794.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2794.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,633.006094567826,-6.220502466351792,-1333.0
t64,10432.266294835434,0.0,-0.0,0,-0.0,0.0,0.0,-635.0259434684541,-6.240351366979823,-9791.0,2796.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2796.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,635.0259434684541,-6.240351366979823,-1335.0
t65,10990.596171177513,0.0,-0.0,0,-0.0,0.0,0.0,-702.6908816394931,-6.905289538018853,-10281.0,2936.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2936.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,702.6908816394931,-6.905289538018853,-1402.0
t66,12017.03758595476,0.0,-0.0,0,-0.0,0.0,0.0,-826.911589028117,-8.125996926642744,-11182.0,3194.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-3194.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,826.911589028117,-8.125996926642744,-1525.0
t67,12028.05743485539,0.0,-0.0,0,-0.0,0.0,0.0,-827.9215134784309,-8.135921376956759,-11192.0,3196.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-3196.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,827.9215134784309,-8.135921376956759,-1526.0
t68,11724.32302553215,0.0,-0.0,0,-0.0,0.0,0.0,-790.5543088168124,-7.768716715338191,-10926.0,3120.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-3120.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,790.5543088168124,-7.768716715338191,-1489.0
t69,11231.151940395095,0.0,-0.0,0,-0.0,0.0,0.0,-730.9687662482855,-7.183174146811283,-10493.0,2997.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2997.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,730.9687662482855,-7.183174146811283,-1430.0
t70,10414.20674813355,0.0,-0.0,0,-0.0,0.0,0.0,-631.996170117512,-6.2105780160377755,-9776.0,2792.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2792.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,631.996170117512,-6.2105780160377755,-1332.0
t71,9394.805031157557,0.0,-0.0,0,-0.0,0.0,0.0,-509.79531162951616,-5.009719528041916,-8880.0,2536.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2536.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,509.79531162951616,-5.009719528041916,-1211.0
t72,8439.522407585335,0.0,-0.0,0,-0.0,0.0,0.0,-393.6539998434044,-3.8684077419301466,-8042.0,2297.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2297.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,393.6539998434044,-3.8684077419301466,-1096.0
t73,7826.073437839488,0.0,-0.0,0,-0.0,0.0,0.0,-319.92951497048125,-3.143922869007024,-7503.0,2143.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2143.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,319.92951497048125,-3.143922869007024,-1023.0
t74,7517.339028516251,0.0,-0.0,0,-0.0,0.0,0.0,-282.56231030886266,-2.7767182073884547,-7232.0,2065.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2065.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,282.56231030886266,-2.7767182073884547,-986.0
t75,7379.001597205575,0.0,-0.0,0,-0.0,0.0,0.0,-265.3935946535244,-2.608002552050193,-7111.0,2031.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2031.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,265.3935946535244,-2.608002552050193,-969.0
t76,7386.021446106202,0.0,-0.0,0,-0.0,0.0,0.0,-266.40351910383845,-2.6179270023642087,-7117.0,2033.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2033.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,266.40351910383845,-2.6179270023642087,-970.0
t77,7646.6367620256715,0.0,-0.0,0,-0.0,0.0,0.0,-297.7111770635729,-2.9255849620986853,-7346.0,2098.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2098.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,297.7111770635729,-2.9255849620986853,-1001.0
t78,8490.641500989102,0.0,-0.0,0,-0.0,0.0,0.0,-399.71354654528847,-3.927954443814239,-8087.0,2309.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2309.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,399.71354654528847,-3.927954443814239,-1102.0
