Time_Index,NG,None,coal,blue_ammonia
4870,2.34,0,1.8729355,1.8729355
4871,2.34,0,1.8729355,1.8729355
4872,2.34,0,1.8729355,1.8729355
4873,2.34,0,1.8729355,1.8729355
4874,2.34,0,1.8729355,1.8729355
4875,2.34,0,1.8729355,1.8729355
4876,2.34,0,1.8729355,1.8729355
4877,2.34,0,1.8729355,1.8729355
4878,2.34,0,1.8729355,1.8729355
4879,2.34,0,1.8729355,1.8729355
4880,2.34,0,1.8729355,1.8729355
4881,2.34,0,1.8729355,1.8729355
4882,2.34,0,1.8729355,1.8729355
4883,2.34,0,1.8729355,1.8729355
4884,2.34,0,1.8729355,1.8729355
4885,2.34,0,1.8729355,1.8729355
4886,2.34,0,1.8729355,1.8729355
4887,2.34,0,1.8729355,1.8729355
4888,2.34,0,1.8729355,1.8729355
4889,2.34,0,1.8729355,1.8729355
4890,2.34,0,1.8729355,1.8729355
4891,2.34,0,1.8729355,1.8729355
4892,2.34,0,1.8729355,1.8729355
4893,2.34,0,1.8729355,1.8729355
4894,2.34,0,1.8729355,1.8729355
4895,2.34,0,1.8729355,1.8729355
4896,2.34,0,1.8729355,1.8729355
4897,2.34,0,1.8729355,1.8729355
4898,2.34,0,1.8729355,1.8729355
4899,2.34,0,1.8729355,1.8729355
4900,2.34,0,1.8729355,1.8729355
4901,2.34,0,1.8729355,1.8729355
4902,2.34,0,1.8729355,1.8729355
4903,2.34,0,1.8729355,1.8729355
4904,2.34,0,1.8729355,1.8729355
4905,2.34,0,1.8729355,1.8729355
4906,2.34,0,1.8729355,1.8729355
4907,2.34,0,1.8729355,1.8729355
4908,2.34,0,1.8729355,1.8729355
4909,2.34,0,1.8729355,1.8729355
4910,2.34,0,1.8729355,1.8729355
4911,2.34,0,1.8729355,1.8729355
4912,2.34,0,1.8729355,1.8729355
4913,2.34,0,1.8729355,1.8729355
4914,2.34,0,1.8729355,1.8729355
4915,2.34,0,1.8729355,1.8729355
4916,2.34,0,1.8729355,1.8729355
4917,2.34,0,1.8729355,1.8729355
4918,2.34,0,1.8729355,1.8729355
4919,2.34,0,1.8729355,1.8729355
4920,2.34,0,1.8729355,1.8729355
4921,2.34,0,1.8729355,1.8729355
4922,2.34,0,1.8729355,1.8729355
4923,2.34,0,1.8729355,1.8729355
4924,2.34,0,1.8729355,1.8729355
4925,2.34,0,1.8729355,1.8729355
4926,2.34,0,1.8729355,1.8729355
4927,2.34,0,1.8729355,1.8729355
4928,2.34,0,1.8729355,1.8729355
4929,2.34,0,1.8729355,1.8729355
4930,2.34,0,1.8729355,1.8729355
4931,2.34,0,1.8729355,1.8729355
4932,2.34,0,1.8729355,1.8729355
4933,2.34,0,1.8729355,1.8729355
4934,2.34,0,1.8729355,1.8729355
4935,2.34,0,1.8729355,1.8729355
4936,2.34,0,1.8729355,1.8729355
4937,2.34,0,1.8729355,1.8729355
4938,2.34,0,1.8729355,1.8729355
4939,2.34,0,1.8729355,1.8729355
4940,2.34,0,1.8729355,1.8729355
4941,2.34,0,1.8729355,1.8729355
4942,2.34,0,1.8729355,1.8729355
4943,2.34,0,1.8729355,1.8729355
4944,2.34,0,1.8729355,1.8729355
4945,2.34,0,1.8729355,1.8729355
4946,2.34,0,1.8729355,1.8729355
4947,2.34,0,1.8729355,1.8729355
4948,2.34,0,1.8729355,1.8729355
4949,2.34,0,1.8729355,1.8729355
4950,2.34,0,1.8729355,1.8729355
4951,2.34,0,1.8729355,1.8729355
4952,2.34,0,1.8729355,1.8729355
4953,2.34,0,1.8729355,1.8729355
4954,2.34,0,1.8729355,1.8729355
4955,2.34,0,1.8729355,1.8729355
4956,2.34,0,1.8729355,1.8729355
4957,2.34,0,1.8729355,1.8729355
4958,2.34,0,1.8729355,1.8729355
4959,2.34,0,1.8729355,1.8729355
4960,2.34,0,1.8729355,1.8729355
4961,2.34,0,1.8729355,1.8729355
4962,2.34,0,1.8729355,1.8729355
4963,2.34,0,1.8729355,1.8729355
4964,2.34,0,1.8729355,1.8729355
4965,2.34,0,1.8729355,1.8729355
4966,2.34,0,1.8729355,1.8729355
4967,2.34,0,1.8729355,1.8729355
4968,2.34,0,1.8729355,1.8729355
4969,2.34,0,1.8729355,1.8729355
4970,2.34,0,1.8729355,1.8729355
4971,2.34,0,1.8729355,1.8729355
4972,2.34,0,1.8729355,1.8729355
4973,2.34,0,1.8729355,1.8729355
4974,2.34,0,1.8729355,1.8729355
4975,2.34,0,1.8729355,1.8729355
4976,2.34,0,1.8729355,1.8729355
4977,2.34,0,1.8729355,1.8729355
4978,2.34,0,1.8729355,1.8729355
4979,2.34,0,1.8729355,1.8729355
4980,2.34,0,1.8729355,1.8729355
4981,2.34,0,1.8729355,1.8729355
4982,2.34,0,1.8729355,1.8729355
4983,2.34,0,1.8729355,1.8729355
4984,2.34,0,1.8729355,1.8729355
4985,2.34,0,1.8729355,1.8729355
4986,2.34,0,1.8729355,1.8729355
4987,2.34,0,1.8729355,1.8729355
4988,2.34,0,1.8729355,1.8729355
4989,2.34,0,1.8729355,1.8729355
4990,2.34,0,1.8729355,1.8729355
4991,2.34,0,1.8729355,1.8729355
4992,2.34,0,1.8729355,1.8729355
4993,2.34,0,1.8729355,1.8729355
4994,2.34,0,1.8729355,1.8729355
4995,2.34,0,1.8729355,1.8729355
4996,2.34,0,1.8729355,1.8729355
4997,2.34,0,1.8729355,1.8729355
4998,2.34,0,1.8729355,1.8729355
4999,2.34,0,1.8729355,1.8729355
5000,2.34,0,1.8729355,1.8729355
5001,2.34,0,1.8729355,1.8729355
5002,2.34,0,1.8729355,1.8729355
5003,2.34,0,1.8729355,1.8729355
5004,2.34,0,1.8729355,1.8729355
5005,2.34,0,1.8729355,1.8729355
5006,2.34,0,1.8729355,1.8729355
5007,2.34,0,1.8729355,1.8729355
5008,2.34,0,1.8729355,1.8729355
5009,2.34,0,1.8729355,1.8729355
5010,2.34,0,1.8729355,1.8729355
5011,2.34,0,1.8729355,1.8729355
5012,2.34,0,1.8729355,1.8729355
5013,2.34,0,1.8729355,1.8729355
5014,2.34,0,1.8729355,1.8729355
5015,2.34,0,1.8729355,1.8729355
5016,2.34,0,1.8729355,1.8729355
5017,2.34,0,1.8729355,1.8729355
5018,2.34,0,1.8729355,1.8729355
5019,2.34,0,1.8729355,1.8729355
5020,2.34,0,1.8729355,1.8729355
5021,2.34,0,1.8729355,1.8729355
5022,2.34,0,1.8729355,1.8729355
5023,2.34,0,1.8729355,1.8729355
5024,2.34,0,1.8729355,1.8729355
5025,2.34,0,1.8729355,1.8729355
5026,2.34,0,1.8729355,1.8729355
5027,2.34,0,1.8729355,1.8729355
5028,2.34,0,1.8729355,1.8729355
5029,2.34,0,1.8729355,1.8729355
5030,2.34,0,1.8729355,1.8729355
5031,2.34,0,1.8729355,1.8729355
5032,2.34,0,1.8729355,1.8729355
5033,2.34,0,1.8729355,1.8729355
5034,2.34,0,1.8729355,1.8729355
5035,2.34,0,1.8729355,1.8729355
5036,2.34,0,1.8729355,1.8729355
5037,2.34,0,1.8729355,1.8729355
5038,2.34,0,1.8729355,1.8729355
5039,2.34,0,1.8729355,1.8729355
5040,2.34,0,1.8729355,1.8729355
5041,2.34,0,1.8729355,1.8729355
5042,2.34,0,1.8729355,1.8729355
5043,2.34,0,1.8729355,1.8729355
5044,2.34,0,1.8729355,1.8729355
5045,2.34,0,1.8729355,1.8729355
5046,2.34,0,1.8729355,1.8729355
5047,2.34,0,1.8729355,1.8729355
5048,2.34,0,1.8729355,1.8729355
5049,2.34,0,1.8729355,1.8729355
5050,2.34,0,1.8729355,1.8729355
5051,2.34,0,1.8729355,1.8729355
5052,2.34,0,1.8729355,1.8729355
5053,2.34,0,1.8729355,1.8729355
5054,2.34,0,1.8729355,1.8729355
5055,2.34,0,1.8729355,1.8729355
5056,2.34,0,1.8729355,1.8729355
5057,2.34,0,1.8729355,1.8729355
5058,2.34,0,1.8729355,1.8729355
5059,2.34,0,1.8729355,1.8729355
5060,2.34,0,1.8729355,1.8729355
5061,2.34,0,1.8729355,1.8729355
5062,2.34,0,1.8729355,1.8729355
5063,2.34,0,1.8729355,1.8729355
5064,2.34,0,1.8729355,1.8729355
5065,2.34,0,1.8729355,1.8729355
5066,2.34,0,1.8729355,1.8729355
5067,2.34,0,1.8729355,1.8729355
5068,2.34,0,1.8729355,1.8729355
5069,2.34,0,1.8729355,1.8729355
5070,2.34,0,1.8729355,1.8729355
5071,2.34,0,1.8729355,1.8729355
5072,2.34,0,1.8729355,1.8729355
5073,2.34,0,1.8729355,1.8729355
5074,2.34,0,1.8729355,1.8729355
5075,2.34,0,1.8729355,1.8729355
5076,2.34,0,1.8729355,1.8729355
5077,2.34,0,1.8729355,1.8729355
5078,2.34,0,1.8729355,1.8729355
5079,2.34,0,1.8729355,1.8729355
5080,2.34,0,1.8729355,1.8729355
5081,2.34,0,1.8729355,1.8729355
5082,2.34,0,1.8729355,1.8729355
5083,2.34,0,1.8729355,1.8729355
5084,2.34,0,1.8729355,1.8729355
5085,2.34,0,1.8729355,1.8729355
5086,2.34,0,1.8729355,1.8729355
5087,2.34,0,1.8729355,1.8729355
5088,2.34,0,1.8729355,1.8729355
5089,2.34,0,1.8729355,1.8729355
5090,2.34,0,1.8729355,1.8729355
5091,2.34,0,1.8729355,1.8729355
5092,2.34,0,1.8729355,1.8729355
5093,2.34,0,1.8729355,1.8729355
5094,2.34,0,1.8729355,1.8729355
5095,2.34,0,1.8729355,1.8729355
5096,2.34,0,1.8729355,1.8729355
5097,2.34,0,1.8729355,1.8729355
5098,2.34,0,1.8729355,1.8729355
5099,2.34,0,1.8729355,1.8729355
5100,2.34,0,1.8729355,1.8729355
5101,2.34,0,1.8729355,1.8729355
5102,2.34,0,1.8729355,1.8729355
5103,2.34,0,1.8729355,1.8729355
5104,2.34,0,1.8729355,1.8729355
5105,2.34,0,1.8729355,1.8729355
5106,2.34,0,1.8729355,1.8729355
5107,2.34,0,1.8729355,1.8729355
5108,2.34,0,1.8729355,1.8729355
5109,2.34,0,1.8729355,1.8729355
5110,2.34,0,1.8729355,1.8729355
5111,2.34,0,1.8729355,1.8729355
5112,2.34,0,1.8729355,1.8729355
5113,2.11,0,1.8729355,1.8729355
5114,2.11,0,1.8729355,1.8729355
5115,2.11,0,1.8729355,1.8729355
5116,2.11,0,1.8729355,1.8729355
5117,2.11,0,1.8729355,1.8729355
5118,2.11,0,1.8729355,1.8729355
5119,2.11,0,1.8729355,1.8729355
5120,2.11,0,1.8729355,1.8729355
5121,2.11,0,1.8729355,1.8729355
5122,2.11,0,1.8729355,1.8729355
5123,2.11,0,1.8729355,1.8729355
5124,2.11,0,1.8729355,1.8729355
5125,2.11,0,1.8729355,1.8729355
5126,2.11,0,1.8729355,1.8729355
5127,2.11,0,1.8729355,1.8729355
5128,2.11,0,1.8729355,1.8729355
5129,2.11,0,1.8729355,1.8729355
5130,2.11,0,1.8729355,1.8729355
5131,2.11,0,1.8729355,1.8729355
5132,2.11,0,1.8729355,1.8729355
5133,2.11,0,1.8729355,1.8729355
5134,2.11,0,1.8729355,1.8729355
5135,2.11,0,1.8729355,1.8729355
5136,2.11,0,1.8729355,1.8729355
5137,2.11,0,1.8729355,1.8729355
5138,2.11,0,1.8729355,1.8729355
5139,2.11,0,1.8729355,1.8729355
5140,2.11,0,1.8729355,1.8729355
5141,2.11,0,1.8729355,1.8729355
5142,2.11,0,1.8729355,1.8729355
5143,2.11,0,1.8729355,1.8729355
5144,2.11,0,1.8729355,1.8729355
5145,2.11,0,1.8729355,1.8729355
5146,2.11,0,1.8729355,1.8729355
5147,2.11,0,1.8729355,1.8729355
5148,2.11,0,1.8729355,1.8729355
5149,2.11,0,1.8729355,1.8729355
5150,2.11,0,1.8729355,1.8729355
5151,2.11,0,1.8729355,1.8729355
5152,2.11,0,1.8729355,1.8729355
5153,2.11,0,1.8729355,1.8729355
5154,2.11,0,1.8729355,1.8729355
5155,2.11,0,1.8729355,1.8729355
5156,2.11,0,1.8729355,1.8729355
5157,2.11,0,1.8729355,1.8729355
5158,2.11,0,1.8729355,1.8729355
5159,2.11,0,1.8729355,1.8729355
5160,2.11,0,1.8729355,1.8729355
5161,2.11,0,1.8729355,1.8729355
5162,2.11,0,1.8729355,1.8729355
5163,2.11,0,1.8729355,1.8729355
5164,2.11,0,1.8729355,1.8729355
5165,2.11,0,1.8729355,1.8729355
5166,2.11,0,1.8729355,1.8729355
5167,2.11,0,1.8729355,1.8729355
5168,2.11,0,1.8729355,1.8729355
5169,2.11,0,1.8729355,1.8729355
5170,2.11,0,1.8729355,1.8729355
5171,2.11,0,1.8729355,1.8729355
5172,2.11,0,1.8729355,1.8729355
5173,2.11,0,1.8729355,1.8729355
5174,2.11,0,1.8729355,1.8729355
5175,2.11,0,1.8729355,1.8729355
5176,2.11,0,1.8729355,1.8729355
5177,2.11,0,1.8729355,1.8729355
5178,2.11,0,1.8729355,1.8729355
5179,2.11,0,1.8729355,1.8729355
5180,2.11,0,1.8729355,1.8729355
5181,2.11,0,1.8729355,1.8729355
5182,2.11,0,1.8729355,1.8729355
5183,2.11,0,1.8729355,1.8729355
5184,2.11,0,1.8729355,1.8729355
5185,2.11,0,1.8729355,1.8729355
5186,2.11,0,1.8729355,1.8729355
5187,2.11,0,1.8729355,1.8729355
5188,2.11,0,1.8729355,1.8729355
5189,2.11,0,1.8729355,1.8729355
5190,2.11,0,1.8729355,1.8729355
5191,2.11,0,1.8729355,1.8729355
5192,2.11,0,1.8729355,1.8729355
5193,2.11,0,1.8729355,1.8729355
5194,2.11,0,1.8729355,1.8729355
5195,2.11,0,1.8729355,1.8729355
5196,2.11,0,1.8729355,1.8729355
5197,2.11,0,1.8729355,1.8729355
5198,2.11,0,1.8729355,1.8729355
5199,2.11,0,1.8729355,1.8729355
5200,2.11,0,1.8729355,1.8729355
5201,2.11,0,1.8729355,1.8729355
5202,2.11,0,1.8729355,1.8729355
5203,2.11,0,1.8729355,1.8729355
5204,2.11,0,1.8729355,1.8729355
5205,2.11,0,1.8729355,1.8729355
5206,2.11,0,1.8729355,1.8729355
5207,2.11,0,1.8729355,1.8729355
5208,2.11,0,1.8729355,1.8729355
5209,2.11,0,1.8729355,1.8729355
5210,2.11,0,1.8729355,1.8729355
5211,2.11,0,1.8729355,1.8729355
5212,2.11,0,1.8729355,1.8729355
5213,2.11,0,1.8729355,1.8729355
5214,2.11,0,1.8729355,1.8729355
5215,2.11,0,1.8729355,1.8729355
5216,2.11,0,1.8729355,1.8729355
5217,2.11,0,1.8729355,1.8729355
5218,2.11,0,1.8729355,1.8729355
5219,2.11,0,1.8729355,1.8729355
5220,2.11,0,1.8729355,1.8729355
5221,2.11,0,1.8729355,1.8729355
5222,2.11,0,1.8729355,1.8729355
5223,2.11,0,1.8729355,1.8729355
5224,2.11,0,1.8729355,1.8729355
5225,2.11,0,1.8729355,1.8729355
5226,2.11,0,1.8729355,1.8729355
5227,2.11,0,1.8729355,1.8729355
5228,2.11,0,1.8729355,1.8729355
5229,2.11,0,1.8729355,1.8729355
5230,2.11,0,1.8729355,1.8729355
5231,2.11,0,1.8729355,1.8729355
5232,2.11,0,1.8729355,1.8729355
5233,2.11,0,1.8729355,1.8729355
5234,2.11,0,1.8729355,1.8729355
5235,2.11,0,1.8729355,1.8729355
5236,2.11,0,1.8729355,1.8729355
5237,2.11,0,1.8729355,1.8729355
5238,2.11,0,1.8729355,1.8729355
5239,2.11,0,1.8729355,1.8729355
5240,2.11,0,1.8729355,1.8729355
5241,2.11,0,1.8729355,1.8729355
5242,2.11,0,1.8729355,1.8729355
5243,2.11,0,1.8729355,1.8729355
5244,2.11,0,1.8729355,1.8729355
5245,2.11,0,1.8729355,1.8729355
5246,2.11,0,1.8729355,1.8729355
5247,2.11,0,1.8729355,1.8729355
5248,2.11,0,1.8729355,1.8729355
5249,2.11,0,1.8729355,1.8729355
5250,2.11,0,1.8729355,1.8729355
5251,2.11,0,1.8729355,1.8729355
5252,2.11,0,1.8729355,1.8729355
5253,2.11,0,1.8729355,1.8729355
5254,2.11,0,1.8729355,1.8729355
5255,2.11,0,1.8729355,1.8729355
5256,2.11,0,1.8729355,1.8729355
5257,2.11,0,1.8729355,1.8729355
5258,2.11,0,1.8729355,1.8729355
5259,2.11,0,1.8729355,1.8729355
5260,2.11,0,1.8729355,1.8729355
5261,2.11,0,1.8729355,1.8729355
5262,2.11,0,1.8729355,1.8729355
5263,2.11,0,1.8729355,1.8729355
5264,2.11,0,1.8729355,1.8729355
5265,2.11,0,1.8729355,1.8729355
5266,2.11,0,1.8729355,1.8729355
5267,2.11,0,1.8729355,1.8729355
5268,2.11,0,1.8729355,1.8729355
5269,2.11,0,1.8729355,1.8729355
5270,2.11,0,1.8729355,1.8729355
5271,2.11,0,1.8729355,1.8729355
5272,2.11,0,1.8729355,1.8729355
5273,2.11,0,1.8729355,1.8729355
5274,2.11,0,1.8729355,1.8729355
5275,2.11,0,1.8729355,1.8729355
5276,2.11,0,1.8729355,1.8729355
5277,2.11,0,1.8729355,1.8729355
5278,2.11,0,1.8729355,1.8729355
5279,2.11,0,1.8729355,1.8729355
5280,2.11,0,1.8729355,1.8729355
5281,2.11,0,1.8729355,1.8729355
5282,2.11,0,1.8729355,1.8729355
5283,2.11,0,1.8729355,1.8729355
5284,2.11,0,1.8729355,1.8729355
5285,2.11,0,1.8729355,1.8729355
5286,2.11,0,1.8729355,1.8729355
5287,2.11,0,1.8729355,1.8729355
5288,2.11,0,1.8729355,1.8729355
5289,2.11,0,1.8729355,1.8729355
5290,2.11,0,1.8729355,1.8729355
5291,2.11,0,1.8729355,1.8729355
5292,2.11,0,1.8729355,1.8729355
5293,2.11,0,1.8729355,1.8729355
5294,2.11,0,1.8729355,1.8729355
5295,2.11,0,1.8729355,1.8729355
5296,2.11,0,1.8729355,1.8729355
5297,2.11,0,1.8729355,1.8729355
5298,2.11,0,1.8729355,1.8729355
5299,2.11,0,1.8729355,1.8729355
5300,2.11,0,1.8729355,1.8729355
5301,2.11,0,1.8729355,1.8729355
5302,2.11,0,1.8729355,1.8729355
5303,2.11,0,1.8729355,1.8729355
5304,2.11,0,1.8729355,1.8729355
5305,2.11,0,1.8729355,1.8729355
5306,2.11,0,1.8729355,1.8729355
5307,2.11,0,1.8729355,1.8729355
5308,2.11,0,1.8729355,1.8729355
5309,2.11,0,1.8729355,1.8729355
5310,2.11,0,1.8729355,1.8729355
5311,2.11,0,1.8729355,1.8729355
5312,2.11,0,1.8729355,1.8729355
5313,2.11,0,1.8729355,1.8729355
5314,2.11,0,1.8729355,1.8729355
5315,2.11,0,1.8729355,1.8729355
5316,2.11,0,1.8729355,1.8729355
5317,2.11,0,1.8729355,1.8729355
5318,2.11,0,1.8729355,1.8729355
5319,2.11,0,1.8729355,1.8729355
5320,2.11,0,1.8729355,1.8729355
5321,2.11,0,1.8729355,1.8729355
5322,2.11,0,1.8729355,1.8729355
5323,2.11,0,1.8729355,1.8729355
5324,2.11,0,1.8729355,1.8729355
5325,2.11,0,1.8729355,1.8729355
5326,2.11,0,1.8729355,1.8729355
5327,2.11,0,1.8729355,1.8729355
5328,2.11,0,1.8729355,1.8729355
5329,2.11,0,1.8729355,1.8729355
5330,2.11,0,1.8729355,1.8729355
5331,2.11,0,1.8729355,1.8729355
5332,2.11,0,1.8729355,1.8729355
5333,2.11,0,1.8729355,1.8729355
5334,2.11,0,1.8729355,1.8729355
5335,2.11,0,1.8729355,1.8729355
5336,2.11,0,1.8729355,1.8729355
5337,2.11,0,1.8729355,1.8729355
5338,2.11,0,1.8729355,1.8729355
5339,2.11,0,1.8729355,1.8729355
5340,2.11,0,1.8729355,1.8729355
5341,2.11,0,1.8729355,1.8729355
5342,2.11,0,1.8729355,1.8729355
5343,2.11,0,1.8729355,1.8729355
5344,2.11,0,1.8729355,1.8729355
5345,2.11,0,1.8729355,1.8729355
5346,2.11,0,1.8729355,1.8729355
5347,2.11,0,1.8729355,1.8729355
5348,2.11,0,1.8729355,1.8729355
5349,2.11,0,1.8729355,1.8729355
5350,2.11,0,1.8729355,1.8729355
5351,2.11,0,1.8729355,1.8729355
5352,2.11,0,1.8729355,1.8729355
5353,2.11,0,1.8729355,1.8729355
5354,2.11,0,1.8729355,1.8729355
5355,2.11,0,1.8729355,1.8729355
5356,2.11,0,1.8729355,1.8729355
5357,2.11,0,1.8729355,1.8729355
5358,2.11,0,1.8729355,1.8729355
5359,2.11,0,1.8729355,1.8729355
5360,2.11,0,1.8729355,1.8729355
5361,2.11,0,1.8729355,1.8729355
5362,2.11,0,1.8729355,1.8729355
5363,2.11,0,1.8729355,1.8729355
5364,2.11,0,1.8729355,1.8729355
5365,2.11,0,1.8729355,1.8729355
5366,2.11,0,1.8729355,1.8729355
5367,2.11,0,1.8729355,1.8729355
5368,2.11,0,1.8729355,1.8729355
5369,2.11,0,1.8729355,1.8729355
5370,2.11,0,1.8729355,1.8729355
5371,2.11,0,1.8729355,1.8729355
5372,2.11,0,1.8729355,1.8729355
5373,2.11,0,1.8729355,1.8729355
5374,2.11,0,1.8729355,1.8729355
5375,2.11,0,1.8729355,1.8729355
5376,2.11,0,1.8729355,1.8729355
5377,2.11,0,1.8729355,1.8729355
5378,2.11,0,1.8729355,1.8729355
5379,2.11,0,1.8729355,1.8729355
5380,2.11,0,1.8729355,1.8729355
5381,2.11,0,1.8729355,1.8729355
5382,2.11,0,1.8729355,1.8729355
5383,2.11,0,1.8729355,1.8729355
5384,2.11,0,1.8729355,1.8729355
5385,2.11,0,1.8729355,1.8729355
5386,2.11,0,1.8729355,1.8729355
5387,2.11,0,1.8729355,1.8729355
5388,2.11,0,1.8729355,1.8729355
5389,2.11,0,1.8729355,1.8729355
5390,2.11,0,1.8729355,1.8729355
5391,2.11,0,1.8729355,1.8729355
5392,2.11,0,1.8729355,1.8729355
5393,2.11,0,1.8729355,1.8729355
5394,2.11,0,1.8729355,1.8729355
5395,2.11,0,1.8729355,1.8729355
5396,2.11,0,1.8729355,1.8729355
5397,2.11,0,1.8729355,1.8729355
5398,2.11,0,1.8729355,1.8729355
5399,2.11,0,1.8729355,1.8729355
5400,2.11,0,1.8729355,1.8729355
5401,2.11,0,1.8729355,1.8729355
5402,2.11,0,1.8729355,1.8729355
5403,2.11,0,1.8729355,1.8729355
5404,2.11,0,1.8729355,1.8729355
5405,2.11,0,1.8729355,1.8729355
5406,2.11,0,1.8729355,1.8729355
5407,2.11,0,1.8729355,1.8729355
5408,2.11,0,1.8729355,1.8729355
5409,2.11,0,1.8729355,1.8729355
5410,2.11,0,1.8729355,1.8729355
5411,2.11,0,1.8729355,1.8729355
5412,2.11,0,1.8729355,1.8729355
5413,2.11,0,1.8729355,1.8729355
5414,2.11,0,1.8729355,1.8729355
5415,2.11,0,1.8729355,1.8729355
5416,2.11,0,1.8729355,1.8729355
5417,2.11,0,1.8729355,1.8729355
5418,2.11,0,1.8729355,1.8729355
5419,2.11,0,1.8729355,1.8729355
5420,2.11,0,1.8729355,1.8729355
5421,2.11,0,1.8729355,1.8729355
5422,2.11,0,1.8729355,1.8729355
5423,2.11,0,1.8729355,1.8729355
5424,2.11,0,1.8729355,1.8729355
5425,2.11,0,1.8729355,1.8729355
5426,2.11,0,1.8729355,1.8729355
5427,2.11,0,1.8729355,1.8729355
5428,2.11,0,1.8729355,1.8729355
5429,2.11,0,1.8729355,1.8729355
5430,2.11,0,1.8729355,1.8729355
5431,2.11,0,1.8729355,1.8729355
5432,2.11,0,1.8729355,1.8729355
5433,2.11,0,1.8729355,1.8729355
5434,2.11,0,1.8729355,1.8729355
5435,2.11,0,1.8729355,1.8729355
5436,2.11,0,1.8729355,1.8729355
5437,2.11,0,1.8729355,1.8729355
5438,2.11,0,1.8729355,1.8729355
5439,2.11,0,1.8729355,1.8729355
5440,2.11,0,1.8729355,1.8729355
5441,2.11,0,1.8729355,1.8729355
5442,2.11,0,1.8729355,1.8729355
5443,2.11,0,1.8729355,1.8729355
5444,2.11,0,1.8729355,1.8729355
5445,2.11,0,1.8729355,1.8729355
5446,2.11,0,1.8729355,1.8729355
5447,2.11,0,1.8729355,1.8729355
5448,2.11,0,1.8729355,1.8729355
5449,2.11,0,1.8729355,1.8729355
5450,2.11,0,1.8729355,1.8729355
5451,2.11,0,1.8729355,1.8729355
5452,2.11,0,1.8729355,1.8729355
5453,2.11,0,1.8729355,1.8729355
5454,2.11,0,1.8729355,1.8729355
5455,2.11,0,1.8729355,1.8729355
5456,2.11,0,1.8729355,1.8729355
5457,2.11,0,1.8729355,1.8729355
5458,2.11,0,1.8729355,1.8729355
5459,2.11,0,1.8729355,1.8729355
5460,2.11,0,1.8729355,1.8729355
5461,2.11,0,1.8729355,1.8729355
5462,2.11,0,1.8729355,1.8729355
5463,2.11,0,1.8729355,1.8729355
5464,2.11,0,1.8729355,1.8729355
5465,2.11,0,1.8729355,1.8729355
5466,2.11,0,1.8729355,1.8729355
5467,2.11,0,1.8729355,1.8729355
5468,2.11,0,1.8729355,1.8729355
5469,2.11,0,1.8729355,1.8729355
5470,2.11,0,1.8729355,1.8729355
5471,2.11,0,1.8729355,1.8729355
5472,2.11,0,1.8729355,1.8729355
5473,2.11,0,1.8729355,1.8729355
5474,2.11,0,1.8729355,1.8729355
5475,2.11,0,1.8729355,1.8729355
5476,2.11,0,1.8729355,1.8729355
5477,2.11,0,1.8729355,1.8729355
5478,2.11,0,1.8729355,1.8729355
5479,2.11,0,1.8729355,1.8729355
5480,2.11,0,1.8729355,1.8729355
5481,2.11,0,1.8729355,1.8729355
5482,2.11,0,1.8729355,1.8729355
5483,2.11,0,1.8729355,1.8729355
5484,2.11,0,1.8729355,1.8729355
5485,2.11,0,1.8729355,1.8729355
5486,2.11,0,1.8729355,1.8729355
5487,2.11,0,1.8729355,1.8729355
5488,2.11,0,1.8729355,1.8729355
5489,2.11,0,1.8729355,1.8729355
5490,2.11,0,1.8729355,1.8729355
5491,2.11,0,1.8729355,1.8729355
5492,2.11,0,1.8729355,1.8729355
5493,2.11,0,1.8729355,1.8729355
5494,2.11,0,1.8729355,1.8729355
5495,2.11,0,1.8729355,1.8729355
5496,2.11,0,1.8729355,1.8729355
5497,2.11,0,1.8729355,1.8729355
5498,2.11,0,1.8729355,1.8729355
5499,2.11,0,1.8729355,1.8729355
5500,2.11,0,1.8729355,1.8729355
5501,2.11,0,1.8729355,1.8729355
5502,2.11,0,1.8729355,1.8729355
5503,2.11,0,1.8729355,1.8729355
5504,2.11,0,1.8729355,1.8729355
5505,2.11,0,1.8729355,1.8729355
5506,2.11,0,1.8729355,1.8729355
5507,2.11,0,1.8729355,1.8729355
5508,2.11,0,1.8729355,1.8729355
5509,2.11,0,1.8729355,1.8729355
5510,2.11,0,1.8729355,1.8729355
5511,2.11,0,1.8729355,1.8729355
5512,2.11,0,1.8729355,1.8729355
5513,2.11,0,1.8729355,1.8729355
5514,2.11,0,1.8729355,1.8729355
5515,2.11,0,1.8729355,1.8729355
5516,2.11,0,1.8729355,1.8729355
5517,2.11,0,1.8729355,1.8729355
5518,2.11,0,1.8729355,1.8729355
5519,2.11,0,1.8729355,1.8729355
5520,2.11,0,1.8729355,1.8729355
5521,2.11,0,1.8729355,1.8729355
5522,2.11,0,1.8729355,1.8729355
5523,2.11,0,1.8729355,1.8729355
5524,2.11,0,1.8729355,1.8729355
5525,2.11,0,1.8729355,1.8729355
5526,2.11,0,1.8729355,1.8729355
5527,2.11,0,1.8729355,1.8729355
5528,2.11,0,1.8729355,1.8729355
5529,2.11,0,1.8729355,1.8729355
5530,2.11,0,1.8729355,1.8729355
5531,2.11,0,1.8729355,1.8729355
5532,2.11,0,1.8729355,1.8729355
5533,2.11,0,1.8729355,1.8729355
5534,2.11,0,1.8729355,1.8729355
