Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,UseExtremePeriods,ClusterMethod,ScalingMethod,MinPeriods,MaxPeriods,IterativelyAddPeriods,Threshold,IterateMethod,nReps,LoadWeight,ClusterFuelPrices,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,,,,,,,,,,,,893,10305.0,2943.0,1405.0
,,,,,,,,,,,,,,,,,,,894,10666.0,3046.0,1454.0
,,,,,,,,,,,,,,,,,,,895,11610.0,3316.0,1583.0
,,,,,,,,,,,,,,,,,,,896,12998.0,3712.0,1772.0
,,,,,,,,,,,,,,,,,,,897,13972.0,3990.0,1905.0
,,,,,,,,,,,,,,,,,,,898,14756.0,4214.0,2012.0
,,,,,,,,,,,,,,,,,,,899,15564.0,4445.0,2122.0
,,,,,,,,,,,,,,,,,,,900,16180.0,4621.0,2206.0
,,,,,,,,,,,,,,,,,,,901,16567.0,4732.0,2259.0
,,,,,,,,,,,,,,,,,,,902,16579.0,4735.0,2261.0
,,,,,,,,,,,,,,,,,,,903,16190.999999999998,4624.0,2207.0
,,,,,,,,,,,,,,,,,,,904,15434.0,4408.0,2105.0
,,,,,,,,,,,,,,,,,,,905,14862.0,4244.0,2025.9999999999998
,,,,,,,,,,,,,,,,,,,906,14616.0,4174.0,1993.0
,,,,,,,,,,,,,,,,,,,907,14244.0,4067.9999999999995,1942.0
,,,,,,,,,,,,,,,,,,,908,13888.0,3967.0,1893.0
,,,,,,,,,,,,,,,,,,,909,13782.0,3937.0,1879.0
,,,,,,,,,,,,,,,,,,,910,13334.0,3808.0,1818.0
,,,,,,,,,,,,,,,,,,,911,12202.0,3485.0,1664.0
,,,,,,,,,,,,,,,,,,,912,11020.0,3147.0,1503.0
,,,,,,,,,,,,,,,,,,,913,10113.0,2888.0,1378.0
,,,,,,,,,,,,,,,,,,,914,9460.0,2702.0,1290.0
,,,,,,,,,,,,,,,,,,,915,9045.0,2583.0,1233.0
,,,,,,,,,,,,,,,,,,,916,8791.0,2511.0,1198.0
,,,,,,,,,,,,,,,,,,,917,8777.0,2506.0,1196.0
,,,,,,,,,,,,,,,,,,,918,9086.0,2595.0,1239.0
,,,,,,,,,,,,,,,,,,,919,9840.0,2810.0,1342.0
,,,,,,,,,,,,,,,,,,,920,10757.0,3072.0,1467.0
,,,,,,,,,,,,,,,,,,,921,11290.0,3225.0,1540.0
,,,,,,,,,,,,,,,,,,,922,11661.0,3331.0,1590.0
,,,,,,,,,,,,,,,,,,,923,12023.0,3434.0,1639.0
,,,,,,,,,,,,,,,,,,,924,12273.0,3506.0,1673.0
,,,,,,,,,,,,,,,,,,,925,12425.0,3549.0,1694.0
,,,,,,,,,,,,,,,,,,,926,12644.0,3611.0,1724.0
,,,,,,,,,,,,,,,,,,,927,12722.0,3633.0,1735.0
,,,,,,,,,,,,,,,,,,,928,12820.0,3661.0,1748.0
,,,,,,,,,,,,,,,,,,,929,12921.0,3690.0,1762.0
,,,,,,,,,,,,,,,,,,,930,12885.0,3680.0,1757.0
,,,,,,,,,,,,,,,,,,,931,12514.0,3574.0,1707.0
,,,,,,,,,,,,,,,,,,,932,12068.0,3446.0,1645.0
,,,,,,,,,,,,,,,,,,,933,11994.0,3426.0,1635.0
,,,,,,,,,,,,,,,,,,,934,11578.0,3306.0,1579.0
,,,,,,,,,,,,,,,,,,,935,10569.0,3018.0,1441.0
,,,,,,,,,,,,,,,,,,,936,9506.0,2715.0,1296.0
,,,,,,,,,,,,,,,,,,,937,8709.0,2488.0,1187.0
,,,,,,,,,,,,,,,,,,,938,8246.0,2355.0,1124.0
,,,,,,,,,,,,,,,,,,,939,7952.0,2271.0,1084.0
,,,,,,,,,,,,,,,,,,,940,7819.0,2233.0,1066.0
,,,,,,,,,,,,,,,,,,,941,7898.0,2256.0,1077.0
,,,,,,,,,,,,,,,,,,,942,8298.0,2369.0,1131.0
,,,,,,,,,,,,,,,,,,,943,9095.0,2598.0,1240.0
,,,,,,,,,,,,,,,,,,,944,10038.0,2867.0,1368.0
,,,,,,,,,,,,,,,,,,,945,10658.0,3044.0,1453.0
,,,,,,,,,,,,,,,,,,,946,10981.0,3136.0,1497.0
,,,,,,,,,,,,,,,,,,,947,11194.0,3197.0,1526.0
,,,,,,,,,,,,,,,,,,,948,11231.0,3207.0,1531.0
,,,,,,,,,,,,,,,,,,,949,11176.0,3192.0,1524.0
,,,,,,,,,,,,,,,,,,,950,11164.0,3189.0,1522.0
,,,,,,,,,,,,,,,,,,,951,11055.0,3157.0,1507.0
,,,,,,,,,,,,,,,,,,,952,10895.0,3111.0,1485.0
,,,,,,,,,,,,,,,,,,,953,10808.0,3086.0,1474.0
,,,,,,,,,,,,,,,,,,,954,10694.0,3054.0,1458.0
,,,,,,,,,,,,,,,,,,,955,10434.0,2980.0,1423.0
,,,,,,,,,,,,,,,,,,,956,10219.0,2919.0,1393.0
,,,,,,,,,,,,,,,,,,,957,10306.0,2944.0,1405.0
,,,,,,,,,,,,,,,,,,,958,10050.0,2870.0,1370.0
,,,,,,,,,,,,,,,,,,,959,9270.0,2648.0,1264.0
,,,,,,,,,,,,,,,,,,,960,8395.0,2398.0,1145.0
,,,,,,,,,,,,,,,,,,,961,7709.0,2202.0,1051.0
,,,,,,,,,,,,,,,,,,,962,7263.0,2074.0,990.0
,,,,,,,,,,,,,,,,,,,963,6990.0,1996.0,953.0
,,,,,,,,,,,,,,,,,,,964,6839.0,1953.0,933.0
,,,,,,,,,,,,,,,,,,,965,6817.0,1947.0,929.0
,,,,,,,,,,,,,,,,,,,966,6868.0,1962.0,936.0
,,,,,,,,,,,,,,,,,,,967,7216.0,2061.0,984.0
,,,,,,,,,,,,,,,,,,,968,7939.0,2268.0,1082.0
,,,,,,,,,,,,,,,,,,,969,8804.0,2514.0,1200.0
,,,,,,,,,,,,,,,,,,,970,9461.0,2702.0,1290.0
,,,,,,,,,,,,,,,,,,,971,9878.0,2821.0,1347.0
,,,,,,,,,,,,,,,,,,,972,10121.0,2890.0,1380.0
,,,,,,,,,,,,,,,,,,,973,10244.0,2925.0,1397.0
,,,,,,,,,,,,,,,,,,,974,10305.0,2943.0,1405.0
,,,,,,,,,,,,,,,,,,,975,10361.0,2960.0,1413.0
,,,,,,,,,,,,,,,,,,,976,10448.0,2984.0,1424.0
,,,,,,,,,,,,,,,,,,,977,10582.0,3022.0,1443.0
,,,,,,,,,,,,,,,,,,,978,10647.0,3040.0,1452.0
,,,,,,,,,,,,,,,,,,,979,10513.0,3002.0,1434.0
,,,,,,,,,,,,,,,,,,,980,10187.0,2910.0,1389.0
,,,,,,,,,,,,,,,,,,,981,10152.0,2900.0,1384.0
,,,,,,,,,,,,,,,,,,,982,9931.0,2836.0,1354.0
,,,,,,,,,,,,,,,,,,,983,9213.0,2631.0,1256.0
,,,,,,,,,,,,,,,,,,,984,8419.0,2404.0,1147.0
,,,,,,,,,,,,,,,,,,,985,7742.0,2211.0,1055.0
,,,,,,,,,,,,,,,,,,,986,7307.0,2087.0,996.0
,,,,,,,,,,,,,,,,,,,987,7033.0,2008.0,959.0
,,,,,,,,,,,,,,,,,,,988,6863.0,1960.0,935.0
,,,,,,,,,,,,,,,,,,,989,6795.0,1941.0,926.0
,,,,,,,,,,,,,,,,,,,990,6728.0,1922.0,917.0
,,,,,,,,,,,,,,,,,,,991,6934.0,1980.0,945.0
,,,,,,,,,,,,,,,,,,,992,7554.0,2158.0,1030.0
,,,,,,,,,,,,,,,,,,,993,8403.0,2400.0,1146.0
,,,,,,,,,,,,,,,,,,,994,9173.0,2620.0,1251.0
,,,,,,,,,,,,,,,,,,,995,9807.0,2800.0,1337.0
,,,,,,,,,,,,,,,,,,,996,10319.0,2947.0,1407.0
,,,,,,,,,,,,,,,,,,,997,10683.0,3051.0,1456.0
,,,,,,,,,,,,,,,,,,,998,10892.0,3111.0,1485.0
,,,,,,,,,,,,,,,,,,,999,11086.0,3166.0,1511.0
,,,,,,,,,,,,,,,,,,,1000,11282.0,3222.0,1538.0
,,,,,,,,,,,,,,,,,,,1001,11542.0,3296.0,1574.0
,,,,,,,,,,,,,,,,,,,1002,11705.0,3343.0,1595.0
,,,,,,,,,,,,,,,,,,,1003,11579.0,3307.0,1579.0
,,,,,,,,,,,,,,,,,,,1004,11269.0,3219.0,1536.0
,,,,,,,,,,,,,,,,,,,1005,11276.0,3221.0,1537.0
,,,,,,,,,,,,,,,,,,,1006,10993.0,3140.0,1499.0
,,,,,,,,,,,,,,,,,,,1007,10136.0,2895.0,1382.0
,,,,,,,,,,,,,,,,,,,1008,9204.0,2629.0,1255.0
,,,,,,,,,,,,,,,,,,,1009,8958.571701184337,2558.2789183379396,1221.2646446801386
,,,,,,,,,,,,,,,,,,,1010,8440.378864367094,2410.908182454768,1150.9552447892474
,,,,,,,,,,,,,,,,,,,1011,8112.896402437983,2316.5138548956115,1105.6875489690844
,,,,,,,,,,,,,,,,,,,1012,7943.376069204089,2268.3534836919607,1082.5721298268738
,,,,,,,,,,,,,,,,,,,1013,8009.835745301468,2287.617632173421,1092.2035544694616
,,,,,,,,,,,,,,,,,,,1014,8435.562945809314,2408.981767606622,1149.9921023249885
,,,,,,,,,,,,,,,,,,,1015,9164.693015457367,2617.9977786304667,1250.1589186079023
,,,,,,,,,,,,,,,,,,,1016,10208.784158784301,2915.62887266903,1391.7408608539436
,,,,,,,,,,,,,,,,,,,1017,11084.318152588898,3165.0995955039416,1511.1705264220327
,,,,,,,,,,,,,,,,,,,1018,11818.264140794734,3375.07881395186,1611.3373427049464
,,,,,,,,,,,,,,,,,,,1019,12456.854941556501,3557.1250171016604,1698.0201644882368
,,,,,,,,,,,,,,,,,,,1020,12906.661734853253,3686.1948119274452,1759.6612822007992
,,,,,,,,,,,,,,,,,,,1021,13197.54321574323,3769.030650397725,1799.1501232354094
,,,,,,,,,,,,,,,,,,,1022,13462.418736421188,3845.1240368994936,1835.7495368772431
,,,,,,,,,,,,,,,,,,,1023,13639.644539347531,3895.21082295129,1859.8280984837127
,,,,,,,,,,,,,,,,,,,1024,13715.736052560473,3917.36459370497,1870.4226655905593
,,,,,,,,,,,,,,,,,,,1025,13782.19572865785,3936.62874218643,1879.0909477688886
,,,,,,,,,,,,,,,,,,,1026,13685.87735750223,3907.7325194642403,1865.6069532692657
,,,,,,,,,,,,,,,,,,,1027,13261.113340705942,3787.3315914551126,1808.7815478779971
,,,,,,,,,,,,,,,,,,,1028,12857.539365563887,3671.74670056635,1752.9192849509877
,,,,,,,,,,,,,,,,,,,1029,12815.159282255414,3660.1882114774735,1747.1404301654352
,,,,,,,,,,,,,,,,,,,1030,12038.833210741106,3438.650503940679,1641.1947590969687
,,,,,,,,,,,,,,,,,,,1031,10857.969980373187,3101.5279055151227,1480.3499675657517
,,,,,,,,,,,,,,,,,,,1032,9726.22911929464,2777.890211026588,1326.2471732843462
,,,,,,,,,,,,,,,,,,,1033,8888.259290240732,2538.0515624324057,1211.6332200375507
,,,,,,,,,,,,,,,,,,,1034,8334.428656095912,2380.0855448844313,1136.5081078253656
,,,,,,,,,,,,,,,,,,,1035,7975.161131685443,2277.022350508618,1087.3878421481677
,,,,,,,,,,,,,,,,,,,1036,7799.861696182214,2227.898771880894,1063.3092805416982
,,,,,,,,,,,,,,,,,,,1037,7856.689535164029,2243.3100906660625,1071.0144202557683
,,,,,,,,,,,,,,,,,,,1038,8310.349063307007,2373.3430929159194,1132.6555379683305
,,,,,,,,,,,,,,,,,,,1039,9065.485093167077,2589.101555908276,1235.7117816440204
,,,,,,,,,,,,,,,,,,,1040,10108.613052782453,2886.732649946839,1378.2568663543207
,,,,,,,,,,,,,,,,,,,1041,10926.35602389368,3120.792053996583,1489.9813922083397
,,,,,,,,,,,,,,,,,,,1042,11628.516949618159,3321.139198203771,1585.332496169959
,,,,,,,,,,,,,,,,,,,1043,12213.16946253278,3487.774082568403,1665.2733207034385
,,,,,,,,,,,,,,,,,,,1044,12608.074784270828,3600.4693511849464,1719.2092987019303
,,,,,,,,,,,,,,,,,,,1045,12833.45977277498,3665.967456021912,1750.0298575582115
,,,,,,,,,,,,,,,,,,,1046,12994.311452604868,3711.238204953344,1771.2189917719045
,,,,,,,,,,,,,,,,,,,1047,13038.617903336455,3723.759901466293,1777.9609890217164
,,,,,,,,,,,,,,,,,,,1048,12990.458717758644,3710.274997529271,1771.2189917719045
,,,,,,,,,,,,,,,,,,,1049,12964.452757546627,3702.569338136687,1767.3664219148695
,,,,,,,,,,,,,,,,,,,1050,12819.975200813195,3662.1146263256196,1748.1035726296939
,,,,,,,,,,,,,,,,,,,1051,12505.014127134313,3570.609921038683,1704.7621617380487
,,,,,,,,,,,,,,,,,,,1052,12304.67191513062,3513.780683018375,1676.831030274544
,,,,,,,,,,,,,,,,,,,1053,12399.06391886313,3541.7136983164924,1690.3150247741667
,,,,,,,,,,,,,,,,,,,1054,11746.025362428018,3354.8514580463266,1601.7059180623585
,,,,,,,,,,,,,,,,,,,1055,10686.523279716184,3052.4043268873984,1457.2345484235407
,,,,,,,,,,,,,,,,,,,1056,9648.211238658585,2755.7364402729086,1315.6526061774998
,,,,,,,,,,,,,,,,,,,1057,8922.933903856758,2547.6836366731363,1216.4489323588448
,,,,,,,,,,,,,,,,,,,1058,8446.15796663643,2411.8713898788405,1151.9183872535061
,,,,,,,,,,,,,,,,,,,1059,8152.386934611787,2328.072343984488,1111.4664037546372
,,,,,,,,,,,,,,,,,,,1060,8029.099419532592,2293.3968767178594,1094.1298393979791
,,,,,,,,,,,,,,,,,,,1061,8123.491423265099,2320.3666845919033,1107.613833897602
,,,,,,,,,,,,,,,,,,,1062,8631.089239255225,2464.847798202857,1176.9600913242346
,,,,,,,,,,,,,,,,,,,1063,9494.10184480959,2711.4288987655495,1294.4634719638063
,,,,,,,,,,,,,,,,,,,1064,10350.372164383065,2956.0835844800963,1411.0037101391192
,,,,,,,,,,,,,,,,,,,1065,10889.755042854542,3110.19677233178,1484.2025374227867
,,,,,,,,,,,,,,,,,,,1066,11284.66036459259,3222.892040948323,1538.1385154212787
,,,,,,,,,,,,,,,,,,,1067,11798.037282852054,3369.299569407422,1608.44791531217
,,,,,,,,,,,,,,,,,,,1068,12308.524649976845,3515.7070978665206,1677.7941727388027
,,,,,,,,,,,,,,,,,,,1069,12691.871767176219,3624.549536786772,1730.7670082730356
,,,,,,,,,,,,,,,,,,,1070,13046.323373028905,3725.686316314439,1778.9241314859748
,,,,,,,,,,,,,,,,,,,1071,13222.585992243692,3776.736309790309,1803.0026930924446
,,,,,,,,,,,,,,,,,,,1072,13293.86158689885,3796.963665695843,1812.6341177350323
,,,,,,,,,,,,,,,,,,,1073,13235.107380493922,3779.625932062528,1803.9658355567033
,,,,,,,,,,,,,,,,,,,1074,13026.096515086223,3719.907071770001,1776.0347040931988
,,,,,,,,,,,,,,,,,,,1075,12683.203113772212,3622.6231219386264,1729.803865808777
,,,,,,,,,,,,,,,,,,,1076,12542.578291885005,3582.1684101275587,1710.5410165236012
,,,,,,,,,,,,,,,,,,,1077,12505.97731084587,3570.609921038683,1704.7621617380487
,,,,,,,,,,,,,,,,,,,1078,11811.52185481384,3373.152399103714,1610.3742002406875
,,,,,,,,,,,,,,,,,,,1079,10727.9401793131,3063.9628159762747,1463.0134032090937
,,,,,,,,,,,,,,,,,,,1080,9660.732626908815,2759.589269969201,1317.5788911060174
,,,,,,,,,,,,,,,,,,,1081,8832.394634970473,2522.640243647238,1203.9280803234806
,,,,,,,,,,,,,,,,,,,1082,8304.569961037669,2371.416678067774,1132.6555379683305
,,,,,,,,,,,,,,,,,,,1083,7984.7929688010045,2280.8751802049096,1088.3509846124264
,,,,,,,,,,,,,,,,,,,1084,7844.168146913798,2240.4204683938433,1069.0881353272507
,,,,,,,,,,,,,,,,,,,1085,7909.664639299621,2258.7214094512306,1078.7195599698387
,,,,,,,,,,,,,,,,,,,1086,8388.366943943058,2396.460071093672,1143.2501050751773
,,,,,,,,,,,,,,,,,,,1087,9203.220363919614,2628.59306029527,1254.0114884649374
,,,,,,,,,,,,,,,,,,,1088,10092.238929686,2881.9166128264737,1375.3674389615442
,,,,,,,,,,,,,,,,,,,1089,10817.51626448783,3089.9694164262464,1474.571112780199
,,,,,,,,,,,,,,,,,,,1090,11476.333923192276,3277.794864120485,1565.1065044205247
,,,,,,,,,,,,,,,,,,,1091,12080.250110338022,3450.2089930295556,1646.9736138825215
,,,,,,,,,,,,,,,,,,,1092,12528.13053621166,3578.315580431267,1707.6515891308247
,,,,,,,,,,,,,,,,,,,1093,12817.085649678527,3661.151418901547,1747.1404301654352
,,,,,,,,,,,,,,,,,,,1094,13070.40296581781,3733.3919757070234,1781.8135588787513
,,,,,,,,,,,,,,,,,,,1095,13212.954155128129,3772.8834800940167,1801.076408163927
,,,,,,,,,,,,,,,,,,,1096,13271.708361533058,3790.2212137273314,1808.7815478779971
,,,,,,,,,,,,,,,,,,,1097,13293.86158689885,3796.963665695843,1812.6341177350323
,,,,,,,,,,,,,,,,,,,1098,13155.163132434756,3757.4721613088486,1794.3344109141156
,,,,,,,,,,,,,,,,,,,1099,12717.877727388237,3632.255196179356,1733.656435665812
,,,,,,,,,,,,,,,,,,,1100,12322.97240565019,3519.559927562813,1679.72045766732
,,,,,,,,,,,,,,,,,,,1101,12288.297792034164,3508.9646458980096,1674.9047453460262
,,,,,,,,,,,,,,,,,,,1102,11576.505029194124,3305.7278794186022,1578.5904989201479
,,,,,,,,,,,,,,,,,,,1103,10485.217884000933,2994.611881443017,1429.303416960036
,,,,,,,,,,,,,,,,,,,1104,9383.335717980626,2679.64305377114,1279.0531925356659
,,,,,,,,,,,,,,,,,,,1105,8577.150951408075,2450.399686841761,1169.2549516101642
,,,,,,,,,,,,,,,,,,,1106,8039.694440359709,2296.286498990078,1096.0561243264965
,,,,,,,,,,,,,,,,,,,1107,7703.543325026591,2199.965756582776,1049.825286042075
,,,,,,,,,,,,,,,,,,,1108,7534.022991792698,2151.8053853791253,1026.7098668998642
,,,,,,,,,,,,,,,,,,,1109,7586.998095928289,2167.216704164294,1034.4150066139346
,,,,,,,,,,,,,,,,,,,1110,7992.498438493455,2282.801595053056,1089.3141270766853
,,,,,,,,,,,,,,,,,,,1111,8699.475282775715,2485.07515410839,1186.5915159668225
,,,,,,,,,,,,,,,,,,,1112,9653.990340927923,2757.6628551210547,1316.6157486417585
,,,,,,,,,,,,,,,,,,,1113,10527.597967309408,3006.1703705318937,1435.082271745589
,,,,,,,,,,,,,,,,,,,1114,11267.32305778458,3218.0760038279577,1536.2122304927611
,,,,,,,,,,,,,,,,,,,1115,11957.925778970382,3415.5335257629263,1629.6370495258632
,,,,,,,,,,,,,,,,,,,1116,12484.787269191631,3565.793883918318,1701.872734345272
,,,,,,,,,,,,,,,,,,,1117,12917.256755680371,3690.047641623737,1760.624424665058
,,,,,,,,,,,,,,,,,,,1118,13322.757098245538,3804.669325088427,1816.4866875920673
,,,,,,,,,,,,,,,,,,,1119,13574.148046961709,3876.9098818939037,1850.1966738411252
,,,,,,,,,,,,,,,,,,,1120,13657.945029867098,3900.9900674957285,1861.7543834122305
,,,,,,,,,,,,,,,,,,,1121,13648.313192751537,3898.1004452235093,1860.7912409479713
,,,,,,,,,,,,,,,,,,,1122,13412.333183420265,3830.675925538398,1828.0443971631728
,,,,,,,,,,,,,,,,,,,1123,12906.661734853253,3686.1948119274452,1759.6612822007992
,,,,,,,,,,,,,,,,,,,1124,12611.92751911705,3601.4325586090195,1719.2092987019303
,,,,,,,,,,,,,,,,,,,1125,12546.43102673123,3583.131617551632,1710.5410165236012
,,,,,,,,,,,,,,,,,,,1126,11869.312877507213,3390.490132737028,1619.0424824190168
,,,,,,,,,,,,,,,,,,,1127,10850.26451068074,3098.6382832429035,1479.386825101493
,,,,,,,,,,,,,,,,,,,1128,9835.068878700491,2808.7128485969247,1340.6943102482278
,,,,,,,,,,,,,,,,,,,1129,8997.099049646584,2569.837407426816,1226.0803570014325
,,,,,,,,,,,,,,,,,,,1130,8431.710210963087,2408.0185601825488,1149.0289598607299
,,,,,,,,,,,,,,,,,,,1131,8053.179012321497,2300.1393286863704,1097.982409255014
,,,,,,,,,,,,,,,,,,,1132,7807.567165874662,2228.861979304967,1064.2724230059569
,,,,,,,,,,,,,,,,,,,1133,7716.064713276821,2203.818586279068,1051.7515709705926
,,,,,,,,,,,,,,,,,,,1134,7807.567165874662,2229.8251867290396,1064.2724230059569
,,,,,,,,,,,,,,,,,,,1135,8003.093459320572,2285.6912173252754,1091.2404120052029
,,,,,,,,,,,,,,,,,,,1136,8484.685315098679,2423.429878967717,1156.7340995748002
,,,,,,,,,,,,,,,,,,,1137,9117.49701359111,2604.5128746934447,1243.4169213580908
,,,,,,,,,,,,,,,,,,,1138,9617.389359888786,2747.0675734562515,1310.8368938562055
,,,,,,,,,,,,,,,,,,,1139,9937.16635212545,2837.609071319115,1355.1414472121098
,,,,,,,,,,,,,,,,,,,1140,10130.766278148249,2893.4751019153505,1381.146293747097
,,,,,,,,,,,,,,,,,,,1141,10161.588156918047,2902.143968732007,1385.9620060683908
,,,,,,,,,,,,,,,,,,,1142,10132.69264557136,2894.438309339423,1381.146293747097
,,,,,,,,,,,,,,,,,,,1143,10094.165297109113,2882.879820250547,1375.3674389615442
,,,,,,,,,,,,,,,,,,,1144,10058.527499781532,2872.284538585744,1371.514869104509
,,,,,,,,,,,,,,,,,,,1145,10088.386194839775,2880.953405402401,1375.3674389615442
,,,,,,,,,,,,,,,,,,,1146,10085.496643705106,2880.953405402401,1375.3674389615442
,,,,,,,,,,,,,,,,,,,1147,9954.503658933461,2842.4251084394805,1357.0677321406272
,,,,,,,,,,,,,,,,,,,1148,9820.621123027147,2804.8600189006324,1338.7680253197102
,,,,,,,,,,,,,,,,,,,1149,9937.16635212545,2837.609071319115,1355.1414472121098
,,,,,,,,,,,,,,,,,,,1150,9477.727721713136,2706.6128616451847,1292.5371870352888
,,,,,,,,,,,,,,,,,,,1151,8770.750877430874,2504.3393025898504,1196.2229406094102
,,,,,,,,,,,,,,,,,,,1152,8001.1670918974605,2285.6912173252754,1090.277269540944
,,,,,,,,,,,,,,,,,,,1153,7377.024046809034,2107.4978438717667,1006.4838751504296
,,,,,,,,,,,,,,,,,,,1154,6940.7018254740715,1982.2808787422737,945.8058999021264
,,,,,,,,,,,,,,,,,,,1155,6640.188507468532,1896.5554179997753,904.3907739389986
,,,,,,,,,,,,,,,,,,,1156,6485.115929907981,1852.2478764924165,884.1647821895642
,,,,,,,,,,,,,,,,,,,1157,6417.693070099047,1832.983728010956,875.4965000112352
,,,,,,,,,,,,,,,,,,,1158,6461.036337119077,1845.505424523905,880.312212332529
,,,,,,,,,,,,,,,,,,,1159,6529.422380639568,1864.7695730053656,889.9436369751169
,,,,,,,,,,,,,,,,,,,1160,7007.16150157145,2001.545027223734,955.4373245447142
,,,,,,,,,,,,,,,,,,,1161,7726.6597341039405,2206.708208551287,1053.6778558991102
,,,,,,,,,,,,,,,,,,,1162,8366.213718577266,2388.754411701088,1140.3606776824006
,,,,,,,,,,,,,,,,,,,1163,8805.425491046899,2514.9345842546536,1201.0386529307045
,,,,,,,,,,,,,,,,,,,1164,9071.264195436414,2591.0279707564223,1236.6749241082794
,,,,,,,,,,,,,,,,,,,1165,9221.520854439183,2633.409097415635,1256.9009158577135
,,,,,,,,,,,,,,,,,,,1166,9235.005426400969,2637.2619271119274,1258.8272007862313
,,,,,,,,,,,,,,,,,,,1167,9242.71089609342,2639.1883419600736,1259.7903432504902
,,,,,,,,,,,,,,,,,,,1168,9295.686000229012,2654.599660745241,1267.4954829645603
,,,,,,,,,,,,,,,,,,,1169,9449.795394078006,2698.9072022526007,1288.6846171782538
,,,,,,,,,,,,,,,,,,,1170,9562.487888330083,2730.69304724701,1303.1317541421354
,,,,,,,,,,,,,,,,,,,1171,9541.297846675847,2724.913802702572,1301.205469213618
,,,,,,,,,,,,,,,,,,,1172,9586.567481118987,2738.398706639594,1306.9843239991706
,,,,,,,,,,,,,,,,,,,1173,9798.467897661354,2798.117566932121,1335.8785979269342
,,,,,,,,,,,,,,,,,,,1174,9325.544695287253,2663.2685275618987,1271.3480528215955
,,,,,,,,,,,,,,,,,,,1175,8562.703195734734,2445.5836497213963,1167.3286666816466
,,,,,,,,,,,,,,,,,,,1176,7822.014921548006,2233.678016425332,1066.1987079344744
,,,,,,,,,,,,,,,,,,,1177,7551.0,2156.0,1030.0
,,,,,,,,,,,,,,,,,,,1178,7196.0,2055.0,981.0
,,,,,,,,,,,,,,,,,,,1179,6987.0,1995.0,953.0
,,,,,,,,,,,,,,,,,,,1180,6915.0,1975.0,943.0
,,,,,,,,,,,,,,,,,,,1181,7055.0,2015.0000000000002,962.0
,,,,,,,,,,,,,,,,,,,1182,7532.0,2151.0,1027.0
,,,,,,,,,,,,,,,,,,,1183,8326.0,2378.0,1135.0
,,,,,,,,,,,,,,,,,,,1184,9238.0,2639.0,1259.0
,,,,,,,,,,,,,,,,,,,1185,9968.0,2847.0,1359.0
,,,,,,,,,,,,,,,,,,,1186,10584.0,3023.0,1443.0
,,,,,,,,,,,,,,,,,,,1187,11101.0,3170.0,1514.0
,,,,,,,,,,,,,,,,,,,1188,11465.0,3274.0,1563.0
,,,,,,,,,,,,,,,,,,,1189,11684.0,3337.0,1593.0
,,,,,,,,,,,,,,,,,,,1190,11845.0,3383.0,1615.0
,,,,,,,,,,,,,,,,,,,1191,11878.0,3392.0,1620.0
,,,,,,,,,,,,,,,,,,,1192,11856.0,3386.0,1616.0
,,,,,,,,,,,,,,,,,,,1193,11874.0,3391.0,1619.0
,,,,,,,,,,,,,,,,,,,1194,11835.0,3380.0,1614.0
,,,,,,,,,,,,,,,,,,,1195,11522.0,3291.0,1571.0
,,,,,,,,,,,,,,,,,,,1196,11361.0,3245.0,1549.0
,,,,,,,,,,,,,,,,,,,1197,11462.0,3273.0,1563.0
,,,,,,,,,,,,,,,,,,,1198,10755.0,3071.0,1466.0
,,,,,,,,,,,,,,,,,,,1199,9727.0,2778.0,1326.0
,,,,,,,,,,,,,,,,,,,1200,8750.0,2499.0,1193.0
,,,,,,,,,,,,,,,,,,,1201,8051.0,2299.0,1098.0
,,,,,,,,,,,,,,,,,,,1202,7659.0,2188.0,1044.0
,,,,,,,,,,,,,,,,,,,1203,7406.0,2115.0,1010.0
,,,,,,,,,,,,,,,,,,,1204,7306.0,2086.0,996.0
,,,,,,,,,,,,,,,,,,,1205,7445.0,2126.0,1014.0
,,,,,,,,,,,,,,,,,,,1206,7989.0,2282.0,1089.0
,,,,,,,,,,,,,,,,,,,1207,8862.0,2531.0,1208.0
,,,,,,,,,,,,,,,,,,,1208,9775.0,2792.0,1332.0
,,,,,,,,,,,,,,,,,,,1209,10469.0,2990.0,1428.0
,,,,,,,,,,,,,,,,,,,1210,11051.0,3156.0,1507.0
,,,,,,,,,,,,,,,,,,,1211,11567.0,3303.0,1577.0
,,,,,,,,,,,,,,,,,,,1212,11911.0,3401.0,1624.0
,,,,,,,,,,,,,,,,,,,1213,12144.0,3468.0,1656.0
,,,,,,,,,,,,,,,,,,,1214,12378.0,3536.0,1688.0
,,,,,,,,,,,,,,,,,,,1215,12505.0,3571.0,1705.0
,,,,,,,,,,,,,,,,,,,1216,12545.0,3583.0,1711.0
,,,,,,,,,,,,,,,,,,,1217,12547.0,3583.0,1711.0
,,,,,,,,,,,,,,,,,,,1218,12342.0,3525.0,1683.0
,,,,,,,,,,,,,,,,,,,1219,11929.0,3406.0,1626.0
,,,,,,,,,,,,,,,,,,,1220,11695.0,3340.0,1595.0
