Time_Index,CA_N_utilitypv_losangeles_low_90_0_2_1,CA_N_utilitypv_losangeles_low_90_0_2_2,CA_N_utilitypv_losangeles_low_90_0_2_3,CA_N_utilitypv_losangeles_low_90_0_2_4,CA_S_utilitypv_losangeles_low_90_0_2_1,CA_S_utilitypv_losangeles_low_90_0_2_2,CA_S_utilitypv_losangeles_low_90_0_2_3,CA_S_utilitypv_losangeles_low_90_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_1,WECC_N_utilitypv_losangeles_low_70_0_2_2,WECC_N_utilitypv_losangeles_low_70_0_2_3,WECC_N_utilitypv_losangeles_low_70_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_5,WECC_N_utilitypv_losangeles_low_70_0_2_6,WECC_N_utilitypv_losangeles_low_70_0_2_7,WECC_N_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_1,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_2,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_3,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_4,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_5,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_6,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_7,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_9,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_10,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_11,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_12,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_13,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_14,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_15,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_16,WECC_PNW_utilitypv_losangeles_low_70_0_2_1,WECC_PNW_utilitypv_losangeles_low_70_0_2_2,WECC_PNW_utilitypv_losangeles_low_70_0_2_3,WECC_PNW_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_1,WECC_WYCO_utilitypv_losangeles_low_70_0_2_2,WECC_WYCO_utilitypv_losangeles_low_70_0_2_3,WECC_WYCO_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_5,CA_N_battery_low_0,CA_S_battery_low_0,WECC_N_battery_low_0,WECC_NMAZ_battery_low_0,WECC_PNW_battery_low_0,WECC_WYCO_battery_low_0,CA_N_landbasedwind_ltrg1_low_110_1,CA_N_landbasedwind_ltrg1_low_110_2,CA_N_landbasedwind_ltrg1_low_110_3,CA_N_landbasedwind_ltrg1_low_110_4,CA_N_landbasedwind_ltrg1_low_110_5,CA_S_landbasedwind_ltrg1_low_90_1,CA_S_landbasedwind_ltrg1_low_90_2,CA_S_landbasedwind_ltrg1_low_90_3,CA_S_landbasedwind_ltrg1_low_90_4,CA_S_landbasedwind_ltrg1_low_90_5,CA_S_landbasedwind_ltrg1_low_90_6,CA_S_landbasedwind_ltrg1_low_90_7,CA_S_landbasedwind_ltrg1_low_90_8,CA_S_landbasedwind_ltrg1_low_90_9,CA_S_landbasedwind_ltrg1_low_90_10,WECC_N_landbasedwind_ltrg1_low_70_1,WECC_N_landbasedwind_ltrg1_low_70_2,WECC_N_landbasedwind_ltrg1_low_70_3,WECC_N_landbasedwind_ltrg1_low_70_4,WECC_N_landbasedwind_ltrg1_low_70_5,WECC_N_landbasedwind_ltrg1_low_70_6,WECC_N_landbasedwind_ltrg1_low_70_7,WECC_N_landbasedwind_ltrg1_low_70_8,WECC_N_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_1,WECC_NMAZ_landbasedwind_ltrg1_low_70_2,WECC_NMAZ_landbasedwind_ltrg1_low_70_3,WECC_NMAZ_landbasedwind_ltrg1_low_70_4,WECC_NMAZ_landbasedwind_ltrg1_low_70_5,WECC_NMAZ_landbasedwind_ltrg1_low_70_6,WECC_NMAZ_landbasedwind_ltrg1_low_70_7,WECC_NMAZ_landbasedwind_ltrg1_low_70_8,WECC_NMAZ_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_10,WECC_PNW_landbasedwind_ltrg1_low_70_1,WECC_PNW_landbasedwind_ltrg1_low_70_2,WECC_PNW_landbasedwind_ltrg1_low_70_3,WECC_PNW_landbasedwind_ltrg1_low_70_4,WECC_PNW_landbasedwind_ltrg1_low_70_5,WECC_PNW_landbasedwind_ltrg1_low_70_6,WECC_PNW_landbasedwind_ltrg1_low_70_7,WECC_PNW_landbasedwind_ltrg1_low_70_8,WECC_WYCO_landbasedwind_ltrg1_low_70_1,WECC_WYCO_landbasedwind_ltrg1_low_70_2,WECC_WYCO_landbasedwind_ltrg1_low_70_3,WECC_WYCO_landbasedwind_ltrg1_low_70_4,WECC_WYCO_landbasedwind_ltrg1_low_70_5,WECC_WYCO_landbasedwind_ltrg1_low_70_6,WECC_WYCO_landbasedwind_ltrg1_low_70_7,WECC_WYCO_landbasedwind_ltrg1_low_70_8
2010,0.348898506,0.343872046,0.295060216,0.392758011,0.392819889,0.391278249,0.349477996,0.384155593,0.341828733,0.319165624,0.246234053,0.335300344,0.245301087,0.175357977,0.306427429,0.156922596,0,0.270106454,0,0.292167735,0.04587585,0.305978862,0,0.29029691,0.287368671,0.288755962,0.005965558,0.25031707,0.066261979,0.29196799,0.287017394,0.007615257,0.430779621,0.41374663,0.255913185,0.399146235,0,0,0,0.001079855,0,1,1,1,1,1,1,0.262868166,0.326934725,0.432632089,0.514086962,0.185383648,0.17667152,0.629806042,0.601348817,0.059200659,0.671414375,0.008240107,0.114884116,0.615615189,0.632564664,0.178900003,0.819651902,0.614653945,0.632675886,0.556272864,0.787549198,0.732621253,0.591394961,0.712404966,0.559648454,0.776990414,0.808899701,0.773526788,0.761916995,0.723748326,0.758770585,0.842237234,0.759756684,0.749336302,0.637341976,0.729902029,0.82025516,0.697523236,0.844160318,0.74295491,0.892165482,0.865435719,0.849343956,0.595205009,0.559442997,0.513025939,0.370978624,0.435732812,0.339645207,0.330554128,0.297267199
2011,0.042330742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.119783565,0.599662006,0.603058875,0.489687622,0.306351781,0.396223307,0.520177782,0.694961965,0.05734488,0.382081866,0.255738914,0.265489399,0.616074383,0.58998841,0.160099983,0.823876262,0.471469969,0.648190379,0.450967312,0.810661077,0.651784301,0.627934098,0.745569944,0.504189193,0.752870679,0.718700945,0.67855978,0.624942303,0.597532272,0.583649695,0.84525913,0.633949459,0.657679975,0.546058178,0.740654647,0.681168675,0.525195718,0.596630633,0.586204648,0.55229032,0.681169152,0.500260949,0.75538218,0.729555905,0.695330977,0.516732275,0.638663828,0.519289911,0.491616786,0.411540061
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.047306791,0.608288646,0.501994729,0.324332476,0.194990039,0.572138548,0.588424444,0.727455795,0.062681131,0.326475501,0.364932507,0.366057307,0.634732366,0.621366143,0.092199996,0.810106218,0.485502422,0.621561825,0.43455562,0.827467322,0.497170269,0.64602077,0.757425189,0.487924039,0.785751164,0.792400837,0.736073792,0.726530135,0.746279359,0.705464363,0.84781611,0.705520749,0.724951148,0.728523731,0.790449083,0.599485755,0.626586437,0.501471043,0.646249533,0.355224699,0.592166662,0.37694931,0.774525523,0.759567618,0.742670774,0.673520923,0.695562363,0.589766622,0.491824627,0.433256507
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.009069499,0.641631722,0.514604509,0.266377598,0.245539144,0.859901905,0.509484351,0.737708509,0.020752674,0.207896888,0.764969349,0.517978728,0.634294093,0.574675202,0,0.820702493,0.488176614,0.584220052,0.41057837,0.83002007,0.443031341,0.619542241,0.800425708,0.465089589,0.787832737,0.801309526,0.744579852,0.748109698,0.754931331,0.724200845,0.852772772,0.723090529,0.74133569,0.75921154,0.767316937,0.539859354,0.59675014,0.441406339,0.596124589,0.289145112,0.529858708,0.300140262,0.776120842,0.758176208,0.753104448,0.742872834,0.685796618,0.685277164,0.598101079,0.52491796
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.024177708,0.570944011,0.477203488,0.32999292,0.26295957,0.919983804,0.540871561,0.74940747,0.034754649,0.19130595,0.922409177,0.703272045,0.651856959,0.518004298,0,0.798258126,0.499332905,0.555016816,0.455648899,0.81836611,0.329832554,0.608580947,0.78777343,0.524093568,0.7902143,0.787068367,0.730283141,0.712974072,0.72235477,0.689429283,0.833840489,0.688963532,0.709596038,0.740619302,0.779862165,0.537467957,0.66991353,0.475001901,0.591104507,0.33905822,0.501842916,0.345264673,0.782728553,0.780395031,0.7752496,0.776386499,0.785360694,0.751433671,0.680420458,0.584168494
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.102499232,0.586984932,0.421098053,0.567552924,0.314753473,0.918895781,0.649687648,0.758423805,0.080955207,0.302139282,0.929592967,0.760328352,0.593011141,0.554310143,0.036499999,0.756128371,0.525322318,0.603140414,0.517825246,0.808265269,0.290704936,0.6114586,0.747918546,0.557457924,0.793182433,0.814786255,0.760642469,0.737797379,0.756444454,0.717037916,0.835054159,0.721705079,0.723595619,0.757802069,0.818118572,0.507381022,0.679795802,0.530878961,0.57623142,0.469110399,0.53320843,0.444687217,0.779783487,0.777177155,0.775689244,0.77693671,0.787150681,0.758624971,0.68861407,0.56428355
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.127204612,0.48589766,0.32231921,0.561779737,0.411249012,0.919526458,0.638210654,0.742233157,0.146195114,0.172628999,0.902237058,0.694486976,0.428125501,0.445543677,0.231900007,0.483219445,0.499948502,0.615620255,0.469729304,0.787206054,0.217784286,0.61085093,0.745228887,0.519371033,0.792832613,0.809325576,0.791240156,0.797420859,0.734903932,0.795023143,0.783702374,0.7874856,0.789977252,0.727713704,0.855046451,0.546463847,0.67082876,0.651944518,0.594351113,0.620929718,0.599654913,0.586546481,0.784227133,0.762004316,0.763581336,0.76551646,0.786516309,0.761344135,0.69528842,0.57305491
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.247419119,0.311480373,0.041287228,0.650141716,0.51558578,0.171119362,0.573704243,0.385852873,0.711282372,0.643235564,0.436497211,0.099193215,0.678408504,0.267880738,0.862399936,0.007020822,0.552505791,0.249519065,0.437523544,0.720599771,0.131515354,0.164454758,0.636132061,0.37989068,0.641106009,0.622507632,0.187573045,0.223372146,0.578714013,0.288461745,0.212872222,0.269539714,0.244177967,0.648558021,0.371719331,0.405516863,0.114956468,0.374037832,0.094245918,0.32626003,0.117360398,0.362070829,0.658079863,0.553348064,0.608831406,0.538314581,0.349638283,0.60280323,0.628351092,0.680491209
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.289728373,0.209040388,0.088268511,0.656204283,0.384885699,0.225633711,0.613884687,0.308520883,0.760462701,0.67245692,0.618385553,0.111699708,0.625963569,0.263833791,0.861099958,0.008400762,0.371025681,0.264120698,0.314533889,0.6242401,0.098529994,0.180207893,0.545147896,0.285620332,0.439869881,0.770426035,0.103720009,0.087309003,0.685445189,0.117156543,0.306717992,0.127081767,0.115528382,0.655035377,0.407260925,0.395235956,0.108748063,0.280317962,0.063702524,0.259567618,0.073232509,0.30203101,0.489690483,0.479202926,0.556470275,0.489050508,0.307314813,0.547264576,0.621323347,0.673674822
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.378196895,0.164009988,0.091939948,0.502922893,0.448199034,0.238795415,0.652240515,0.341133356,0.762842059,0.763548255,0.603833616,0.113314688,0.70353806,0.292041153,0.857499897,0.016558966,0.219234556,0.244159907,0.222867072,0.529716074,0.104709983,0.175479859,0.44816947,0.206998646,0.198419511,0.759776592,0.049748063,0.031931773,0.665613055,0.063471749,0.258135945,0.065731101,0.059687622,0.637846351,0.45451811,0.353550375,0.104899555,0.178195551,0.039754283,0.177089721,0.062027104,0.223465115,0.382444471,0.452504754,0.563247323,0.559256434,0.285733581,0.605352581,0.69211036,0.719576955
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.46626091,0.123295978,0.058527905,0.422778189,0.447481215,0.052685652,0.648522198,0.475455612,0.756826699,0.755266845,0.133012488,0.167079538,0.823175132,0.288305283,0.867999852,0.053687893,0.184890002,0.219730169,0.18100521,0.372891396,0.10813085,0.152380958,0.315170765,0.144124627,0.079705104,0.676390171,0.043034397,0.040424783,0.591655612,0.102290481,0.339824915,0.09392947,0.069736093,0.575072467,0.393493682,0.349943668,0.101123959,0.196763664,0.04865735,0.215037778,0.069014445,0.27091372,0.403332949,0.462009847,0.531495512,0.583911657,0.29492411,0.62973386,0.702178419,0.727445483
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.638212621,0.092373148,0.041444216,0.325152457,0.447200149,0.037705477,0.495357454,0.348087192,0.682385683,0.444117665,0.089049086,0.084613852,0.643002629,0.21937643,0.867799997,0.054001141,0.247766137,0.125304863,0.238422871,0.272346079,0.132665753,0.097963274,0.241866246,0.123372123,0.165670648,0.597983956,0.060391828,0.040137004,0.522219241,0.056205198,0.35307163,0.063685298,0.052041873,0.481765598,0.419621617,0.388370931,0.093058556,0.256977528,0.059477605,0.219385475,0.043639798,0.324685216,0.367345631,0.434552312,0.432780415,0.501999736,0.291342825,0.54325211,0.62139225,0.669846296
2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.765624762,0.070950851,0.014239236,0.34806931,0.463142514,0.061577719,0.527938962,0.334715158,0.738084197,0.658476233,0.146628246,0.083479978,0.607020319,0.237481207,0.861599922,0.119942524,0.082425132,0.064837389,0.116690323,0.246404409,0.252738774,0.057572886,0.212666243,0.131333768,0.240525514,0.517024338,0.164686009,0.164302289,0.470094562,0.142578065,0.362982154,0.181522578,0.175910369,0.429962337,0.403843552,0.53117907,0.159163177,0.298735797,0.094164833,0.210762128,0.06379728,0.358961463,0.638350606,0.60264492,0.506839395,0.502357423,0.324915886,0.562458277,0.651827633,0.694748998
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.167462915,0.064054027,0.271481633,0.135786384,0.040953878,0.354210377,0.329831183,0.328663617,0.093281314,0.075598389,0.217121154,0.059614323,0.310575694,0.219695047,0.608199954,0.060665898,0.203297496,0.191383839,0.237792403,0.13161847,0.117041163,0.160367101,0.10050986,0.339507014,0.268348396,0.517269611,0.106082775,0.081696585,0.477965713,0.073702551,0.701439142,0.077239946,0.10315156,0.410363734,0.164021194,0.20150128,0.090156049,0.070810288,0.033938669,0.06907066,0.040992003,0.116951205,0.658994913,0.442593992,0.299704522,0.214657769,0.301372826,0.311398685,0.393925041,0.471244931
2024,0,0,0,0,0.104688849,0.042807366,0.153831829,0,0,0,0,0,0.00187385,0,0,0,0.36783462,0.060482361,0.366421135,0.236642548,0.313392598,0.065087098,0.367308928,0.23758105,0.240403028,0.25171254,0.366747972,0.046093215,0.313028421,0.224162591,0.259153409,0.367313549,0,0,0,0,0.254744519,0.169576808,0.267917714,0.200523122,0.266854097,1,1,1,1,1,1,0.192941993,0.170009017,0.231441975,0.184762627,0.020408912,0.27294898,0.292643279,0.333399951,0.096496247,0.063470736,0.190878078,0.034744941,0.311862677,0.179024071,0.610199928,0.214199692,0.141233474,0.186056316,0.213715583,0.126066804,0.165278494,0.127953708,0.074967332,0.384367287,0.261477888,0.457502186,0.151067734,0.118286952,0.439071774,0.104374334,0.765353322,0.097173169,0.126084596,0.392677367,0.151169464,0.125590473,0.036061771,0.042264383,0.012328634,0.03592639,0.020129684,0.114039794,0.647515655,0.387189507,0.255235165,0.150064528,0.334869027,0.20957768,0.275258452,0.379699051
2025,0.286496348,0.349309709,0.290661136,0.329648949,0.431595701,0.400143822,0.434001386,0.377570664,0.23006355,0.218060034,0.412419167,0.243564817,0.414051622,0.273653203,0.24154938,0.288780723,0.580758449,0.415567686,0.576592599,0.477338608,0.534354652,0.406425786,0.574513504,0.475696466,0.487586999,0.491166589,0.573137012,0.403060669,0.530458307,0.47658327,0.497744748,0.572471971,0.020333507,0.028952107,0.01125293,0.043569222,0.437606281,0.390045357,0.468236544,0.417708758,0.455546537,1,1,1,1,1,1,0.377038568,0.111698806,0.171858639,0.1305933,0.165448233,0.317642182,0.272096813,0.327814966,0.105194084,0.052131295,0.254564792,0.055288251,0.304393709,0.193513691,0.567899942,0.173406899,0.135788545,0.104318447,0.221363708,0.124415435,0.161616355,0.108329371,0.084712908,0.419341624,0.234808505,0.44138214,0.157287344,0.113331541,0.369941771,0.107267514,0.686169922,0.098624878,0.119712241,0.303240091,0.158942848,0.208064765,0.089615434,0.075561576,0.030210685,0.048468098,0.026773725,0.099210605,0.574382126,0.372782409,0.267897904,0.1748842,0.338396788,0.197438717,0.246284425,0.370579749
2026,0.520859982,0.561006231,0.528292178,0.555289523,0.602227983,0.569879514,0.58921791,0.569333287,0.476485609,0.503949018,0.591566758,0.503883828,0.592085457,0.541657506,0.490226704,0.53143358,0.719840649,0.58499804,0.712872243,0.6149943,0.661908592,0.583403739,0.708212999,0.608800112,0.619044846,0.622444238,0.705453096,0.578372732,0.637734608,0.613057791,0.628021869,0.704494381,0.267779106,0.266580983,0.292941953,0.268373521,0.515985202,0.517389173,0.555526854,0.557251534,0.545304806,1,1,1,1,1,1,0.364477485,0,0.106225289,0.150405899,0.105264619,0.196309209,0.169822082,0.17969811,0.151326582,0.048985489,0.162649304,0.023121851,0.282878667,0.191174194,0.605000019,0.080678836,0.174713269,0.124290794,0.285425842,0.194864035,0.115677208,0.135707244,0.142290428,0.425682068,0.227358967,0.605942965,0.137035459,0.094191238,0.492472887,0.081465244,0.360827118,0.075833283,0.05870153,0.405493915,0.175526589,0.273577869,0.124044053,0.093877651,0.042750403,0.057996869,0.030686937,0.145817786,0.430909842,0.313676953,0.238314301,0.229290441,0.297613561,0.234531939,0.281960249,0.3942734
2027,0.639848646,0.666784706,0.655486216,0.669134197,0.68970976,0.664106847,0.674969027,0.677681977,0.599472282,0.630286301,0.681350727,0.615725272,0.679469672,0.670850722,0.625251389,0.65923261,0.795733375,0.660610832,0.788827737,0.687218968,0.732684116,0.680379705,0.782531193,0.680403972,0.687218819,0.69265673,0.779947436,0.680226839,0.725274557,0.684544321,0.697637721,0.778653827,0.411932395,0.472975608,0.383032495,0.475413072,0.449307819,0.675755848,0.486897098,0.676491565,0.483153669,1,1,1,1,1,1,0.296682537,0.00733347,0.039668713,0.107829474,0.16576834,0.049220506,0.182044774,0.093549192,0.198496044,0.074468449,0.068677217,0.034996301,0.255377591,0.097034417,0.521000028,0.100246981,0.147538051,0.029257331,0.18683514,0.252070189,0.09132085,0.064302884,0.185114101,0.304087162,0.147423744,0.358605206,0.075408451,0.044355135,0.308628261,0.040386476,0.096554399,0.037313797,0.027284514,0.254276246,0.227645606,0.336618215,0.160073534,0.100222751,0.078254148,0.149938881,0.087828845,0.177666962,0.194825605,0.237685293,0.231514782,0.21743992,0.258298725,0.282292485,0.33998251,0.450036466
2028,0.711631271,0.740487085,0.729400028,0.740535421,0.736485073,0.72497683,0.719605097,0.74839849,0.639039683,0.666057984,0.742962902,0.64697491,0.730916981,0.70752804,0.675138055,0.697325711,0.827329669,0.728892054,0.822020111,0.712229294,0.754634984,0.742655983,0.817487588,0.709447892,0.721669711,0.718464306,0.815158163,0.742736444,0.74710755,0.720884867,0.723616252,0.814034077,0.502468786,0.560832459,0.317399404,0.562146034,0.49443496,0.747553102,0.49130369,0.747848901,0.484782467,1,1,1,1,1,1,0.172268763,0,0.00099912,0.071056545,0.0371476,0.024840584,0.25627768,0.043129377,0.385000914,0.231454611,0.005798824,0.088881142,0.129129499,0.096025981,0.611599922,0.041646101,0.11205788,0.026273912,0.133882761,0.276011467,0.103241488,0.042144991,0.21680361,0.239313662,0.063819848,0.44518429,0.067226581,0.033714991,0.365648478,0.035625067,0.221816748,0.027261356,0.029641567,0.292008519,0.196368471,0.317330092,0.148569942,0.136667833,0.066519901,0.157646716,0.093099266,0.200730324,0.098518655,0.140381292,0.146780193,0.141427189,0.208581477,0.209576428,0.259393126,0.391062379
2029,0.736224958,0.769308254,0.757137737,0.769267924,0.75180574,0.740656163,0.726636419,0.766176489,0.628867948,0.653396396,0.750286267,0.657439776,0.734661744,0.7242936,0.673278894,0.710905438,0.816512563,0.738533822,0.808513085,0.721444439,0.736000625,0.762819997,0.804653512,0.717348918,0.726271032,0.719100435,0.802507151,0.763631628,0.729765168,0.725997226,0.720305229,0.801386525,0.612013573,0.592388274,0.370483642,0.59224638,0.515297327,0.729730177,0.519023112,0.735752915,0.506144456,1,1,1,1,1,1,0.160800681,0,0.001754011,0.02801238,0.04755614,0.051048316,0.194352329,0.027559139,0.367560565,0.186982095,0.006138609,0.21101144,0.100351736,0.109252661,0.772699952,0.092063844,0.062940873,0.05889402,0.090296194,0.297067791,0.112564281,0.044224352,0.229189664,0.18509759,0.046978783,0.389025986,0.037189618,0.022868259,0.313500226,0.032565787,0.151177138,0.026349202,0.028098635,0.260197401,0.146560684,0.255789638,0.125981182,0.141270921,0.053720176,0.18477273,0.100851111,0.214874297,0.052618615,0.11189726,0.150914147,0.139641479,0.217744872,0.182448447,0.24131006,0.373858362
2030,0.729089649,0.749167271,0.737760988,0.755706286,0.735286605,0.721688393,0.701645368,0.743937334,0.639843308,0.649425175,0.708227678,0.694008905,0.692446137,0.691996285,0.672505171,0.676033904,0.74975625,0.717595739,0.743111419,0.691518904,0.679473873,0.738784696,0.740172604,0.686811422,0.692581359,0.686654305,0.737724563,0.732904643,0.671914017,0.691216729,0.686978523,0.737238434,0.560427483,0.537351293,0.314400613,0.566903236,0.477770618,0.656623399,0.499860861,0.654463843,0.482302202,1,1,1,1,1,1,0.117909834,0,0.003849365,0.010531779,0.00715874,0.097005263,0.159069017,0.020550575,0.305979252,0.156892449,0.015027913,0.209746078,0.084619619,0.108505771,0.804999948,0.195012555,0.061545569,0.065807216,0.093757108,0.307938993,0.163401753,0.070027918,0.217260167,0.148605779,0.006688602,0.161587358,0.014901762,0.012366077,0.13932775,0.02184421,0.075665131,0.021921709,0.026552968,0.107489139,0.096476153,0.174595386,0.082784444,0.106887221,0.041629151,0.108928882,0.064463884,0.20096907,0.043292049,0.128817931,0.161154449,0.137327909,0.171357557,0.180841327,0.241913363,0.352267832
2031,0.694311575,0.698519583,0.683776231,0.708994432,0.70091316,0.690861227,0.673102305,0.702765747,0.669632286,0.667941165,0.614766112,0.669483126,0.609219914,0.578793127,0.659599826,0.579072864,0.639317542,0.679037069,0.63851876,0.65047132,0.608572912,0.688097271,0.638786883,0.646545025,0.64883669,0.64558458,0.639682188,0.682775506,0.604578116,0.652541074,0.646310264,0.640448646,0.490135716,0.469015556,0.27744262,0.47942225,0.368614151,0.521584727,0.367965667,0.521197347,0.365248268,1,1,1,1,1,1,0.469736546,0.020594802,0.087440096,0.037676957,0.309446663,0.048382606,0.287326217,0.062188841,0.291417837,0.335187674,0.00116,0.220470935,0.110323094,0.137331247,0.584800005,0.027707919,0.185619026,0.024018925,0.167980343,0.143836603,0.11313051,0.043325838,0.107045293,0.23349753,0.318603665,0.056554429,0.1588379,0.161142349,0.031714976,0.127842635,0.119507864,0.147555754,0.15258038,0.020224735,0.357017338,0.388487577,0.186054409,0.262828141,0.095970206,0.253466576,0.083926439,0.313552558,0.534185886,0.402395129,0.334441066,0.239613801,0.263273299,0.263146996,0.292665809,0.423104554
2032,0.590460069,0.573128758,0.566679743,0.589481584,0.573759846,0.563893251,0.544273586,0.575418545,0.542934805,0.545693818,0.448593453,0.548706422,0.443525328,0.433699656,0.542550983,0.425340771,0.440289083,0.537092907,0.440239956,0.50618864,0.41495696,0.543628957,0.441335228,0.503747222,0.504709793,0.502403992,0.442285739,0.542248017,0.411998672,0.507156005,0.502388869,0.443294521,0.388031971,0.335101712,0.238151964,0.322247619,0.141760998,0.268160481,0.148373531,0.286049115,0.146869477,1,1,1,1,1,1,0.333019197,0,0.068078279,0.048371438,0.307690501,0.101024196,0.271639705,0.226693407,0.2582708,0.320169926,0.001792727,0.394937158,0.367297381,0.13717407,0.427999973,0.064213559,0.269827336,0.026546272,0.229975224,0.231149152,0.082305677,0.044694219,0.146379888,0.336748928,0.33969605,0.082611024,0.194892645,0.172339246,0.056439947,0.153106377,0.094140708,0.137473136,0.130661115,0.036408078,0.470977306,0.424851179,0.179165885,0.363441616,0.17264007,0.314948261,0.140295684,0.416041136,0.326148868,0.314396977,0.275991768,0.208758146,0.276427984,0.235605747,0.274754345,0.3597866
2033,0.394711299,0.369712785,0.364453268,0.392603044,0.369360593,0.348854569,0.325795306,0.371026583,0.313048883,0.31700157,0.165447099,0.323875379,0.160343735,0.153962887,0.317910467,0.15131976,0.044962379,0.295437736,0.041710272,0.264580002,0,0.301604124,0.056911853,0.263866748,0.257383383,0.260336482,0.056823453,0.299502961,0.000199363,0.259930395,0.259684488,0.069329827,0.125998881,0.093033547,0.049923792,0.08795243,0,0,0,0,0,1,1,1,1,1,1,0.306620866,0,0.065619513,0.054011732,0.348901659,0.058184266,0.336397469,0.313967437,0.418392479,0.375563145,0,0.25585413,0.567756772,0.179806679,0.66170001,0.096470535,0.183958501,0.023354016,0.188290924,0.412156284,0.08080598,0.050955065,0.294184178,0.338629752,0.26086393,0.176935285,0.180923432,0.152309939,0.150035739,0.141297877,0.10072875,0.119441614,0.108989224,0.108287796,0.433117479,0.546686232,0.253096402,0.378312707,0.233158395,0.364469945,0.164367124,0.42699337,0.122173198,0.235828549,0.240307182,0.206742853,0.313578546,0.202092022,0.238635048,0.297807693
