region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,cap_recovery_years,wacc_real,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,WACC,Capital_Recovery_Period,Lifetime,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW
ISNE,ISNE_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,4,574,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17589,-1,0,0,0,0,0,633394.853,66000,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34783.759,680106.826,1.017,30,0.026,0.244579792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
ISNE,ISNE_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,5,575,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20870.9,-1,0,0,0,0,0,633394.853,65831,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34614.967,676806.539,1.017,30,0.026,0.247245669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,1,576,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6280.4,-1,0,0,0,0,0,2.30E+06,177846,71398,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,56520.432,1.11E+06,1,30,0.032,0.487742871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.024,20,20,0,0,0
ISNE,ISNE_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,2,577,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6141.9,-1,0,0,0,0,0,2.30E+06,189178,71398,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,67852.223,1.33E+06,1,30,0.032,0.478967667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.024,20,20,0,0,0
ISNE,ISNE_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,1,578,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9687,-1,0,0,0,0,0,3.69E+06,261891,63187,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,67490.361,1.32E+06,1,30,0.032,0.486845315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.024,20,20,0,0,0
ISNE,ISNE_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,2,579,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9673.5,-1,0,0,0,0,0,3.69E+06,265851,63187,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,71450.99,1.40E+06,1,30,0.032,0.487768948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.024,20,20,0,0,0
ISNE,ISNE_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,1,580,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2728.8,-1,0,0,0,0,0,2.30E+06,183386,71398,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,62060.715,1.21E+06,1,30,0.032,0.492793471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.024,20,20,0,0,0
ISNE,ISNE_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,2,581,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2691.4,-1,0,0,0,0,0,2.30E+06,197761,71398,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,76435.413,1.49E+06,1,30,0.032,0.472607225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.024,20,20,0,0,0
ISNE,ISNE_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,1,582,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,70192,-1,0,0,0,0,0,3.69E+06,262505,63187,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,68104.007,1.33E+06,1,30,0.032,0.480339855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.024,20,20,0,0,0
ISNE,ISNE_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,2,583,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,70187.2,-1,0,0,0,0,0,3.69E+06,270999,63187,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,76598.9,1.50E+06,1,30,0.032,0.496908337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.024,20,20,0,0,0
MISC,MISC_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,0,584,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,-1,0,0,0,0,0,1.96E+06,111107,67475,0,0,0,10.91,0,0,0,106,0,7.16,0,0,east_north_central_naturalgas_ccs90,0.6,0,1,1,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.9,27,1469.015,17226.965,14.368,0.342,4.913,0.64,0.64,6,6,20,86660,0,0,0,0,0,0,1.014,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
MISC,MISC_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,585,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,-1,0,0,0,0,0,843177.389,49731,28000,0,0,0,2,0,0,0,106,2,6.36,0,0,east_north_central_naturalgas,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,6,6,10,43330,0,0,0,0,0,0,1.052,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
MISC,MISC_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,586,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,-1,-1,0,0,0,0,0,707435.698,41998,21000,0,0,0,5,0,0,0,137,3.5,9.72,0,0,east_north_central_naturalgas,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,3.78,1,1,10,43330,0,0,0,0,0,0,1.051,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
MISC,MISC_battery_moderate_0,Battery_*_Moderate,0,587,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,205207.826,17281,5130,122155.824,10287,3053,0.15,0.15,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.035,15,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,20,20,0,0,0
MISC,MISC_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,588,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2000,0,-1,-1,0,0,0,0,0,6.12E+06,312943,145960,0,0,0,2.84,0,0,0,285,0,10.44,0,0,east_north_central_uranium,0.5,0,1,1,0,0,0,0.041666667,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,1.109,40,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
MISC,MISC_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,0,589,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,-1,-1,0,0,0,0,0,778179.267,45988,21000,0,0,0,5,0,0,0,137,0,9.72,0,0,hydrogen,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,3.78,1,1,10,43330,0,0,0,0,0,0,1.051,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
MISC,MISC_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,0,590,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,-1,0,0,0,0,0,927495.128,54494,28000,0,0,0,2,0,0,0,106,0,6.36,0,0,hydrogen,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,6,6,10,43330,0,0,0,0,0,0,1.052,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
MISC,MISC_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate_,0,591,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25592.1,-1,0,0,0,0,0,783853.804,52760,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14582.716,285127.45,0.955,30,0.03,0.433551878,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
MISC,MISC_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate_,1,592,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12259.9,-1,0,0,0,0,0,783853.804,52218,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14040.636,274528.483,0.955,30,0.03,0.401203275,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
MISC,MISC_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate_,2,593,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6478.5,-1,0,0,0,0,0,783853.804,61397,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,23219.951,454006.334,0.955,30,0.03,0.376320988,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
MISC,MISC_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate_,3,594,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1373,-1,0,0,0,0,0,783853.804,57341,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19163.716,374697.121,0.955,30,0.03,0.3270365,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
MISC,MISC_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate_,4,595,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,53.6,-1,0,0,0,0,0,783853.804,56132,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17954.17,351047.536,0.955,30,0.03,0.264017165,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
MISC,MISC_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate_,5,596,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.5,-1,0,0,0,0,0,783853.804,62771,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24593.781,480868.06,0.955,30,0.03,0.220968679,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
MISC,MISC_utilitypv_class1_moderate_0,UtilityPV_Class1_Moderate_,0,597,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,259771,-1,0,0,0,0,0,633394.853,38755,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7514.542,146927.507,1.018,30,0.026,0.25516507,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
MISC,MISC_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,1,598,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,85678.9,-1,0,0,0,0,0,633394.853,38641,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7400.762,144702.85,1.018,30,0.026,0.253259659,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
MISC,MISC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2,599,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,219960.2,-1,0,0,0,0,0,633394.853,45838,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14597.721,285420.846,1.018,30,0.026,0.254678011,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
MISC,MISC_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,3,600,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,125439.7,-1,0,0,0,0,0,633394.853,46085,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14844.323,290242.509,1.018,30,0.026,0.256850153,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
MISC,MISC_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,4,601,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,274198.3,-1,0,0,0,0,0,633394.853,53146,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21905.723,428310.009,1.018,30,0.026,0.254603505,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
MISC,MISC_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,5,602,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,71220.4,-1,0,0,0,0,0,633394.853,57471,13445,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,26230.264,512865.267,1.018,30,0.026,0.258813322,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
MISE,MISE_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,0,603,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,-1,0,0,0,0,0,2.07E+06,122989,70234,0,0,0,10.91,0,0,0,106,0,7.16,0,0,east_north_central_naturalgas_ccs90,0.6,0,1,1,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.9,27,11515.399,135039.757,14.368,0.342,4.913,0.64,0.64,6,6,20,91100,0,0,0,0,0,0,1.029,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
MISE,MISE_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,604,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,-1,0,0,0,0,0,843177.389,51073,28000,0,0,0,2,0,0,0,106,2,6.36,0,0,east_north_central_naturalgas,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,6,6,10,45550,0,0,0,0,0,0,1.08,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
MISE,MISE_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,605,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,-1,-1,0,0,0,0,0,707435.698,43336,21000,0,0,0,5,0,0,0,137,3.5,9.72,0,0,east_north_central_naturalgas,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,3.78,1,1,10,45550,0,0,0,0,0,0,1.083,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
MISE,MISE_battery_moderate_0,Battery_*_Moderate,0,606,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,205207.826,16738,5130,122155.824,9964,3053,0.15,0.15,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.002,15,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,20,20,0,0,0
MISE,MISE_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,607,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2000,0,-1,-1,0,0,0,0,0,6.12E+06,302137,145960,0,0,0,2.84,0,0,0,285,0,10.44,0,0,east_north_central_uranium,0.5,0,1,1,0,0,0,0.041666667,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,1.071,40,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
MISE,MISE_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,0,608,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,-1,-1,0,0,0,0,0,778179.267,47449,21000,0,0,0,5,0,0,0,137,0,9.72,0,0,hydrogen,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,3.78,1,1,10,45550,0,0,0,0,0,0,1.083,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
MISE,MISE_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,0,609,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,-1,0,0,0,0,0,927495.128,55959,28000,0,0,0,2,0,0,0,106,0,6.36,0,0,hydrogen,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,6,6,10,45550,0,0,0,0,0,0,1.08,30,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
MISE,MISE_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate_,0,610,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1061.8,-1,0,0,0,0,0,783853.804,59778,33691,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14019.411,274113.48,1.144,30,0.03,0.467996895,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
