Time_Index,Solar_z01_01,Solar_z02_01,Solar_z03_01,Solar_z04_01,Solar_z05_01,Solar_z06_01,Solar_z07_01,Solar_z08_01,Solar_z09_01,Solar_z10_01,Solar_z11_01,Solar_z12_01,Solar_z13_01,Solar_z14_01,Solar_z15_01,Solar_z16_01,Solar_z17_01,Solar_z18_01,Wind_z01_02,Wind_z01_03,Wind_z02_01,Wind_z02_02,Wind_z03_01,Wind_z04_01,Wind_z04_02,Wind_z04_03,Wind_z04_04,Wind_z05_01,Wind_z05_02,Wind_z06_01,Wind_z06_02,Wind_z07_01,Wind_z08_01,Wind_z08_02,Wind_z09_01,Wind_z09_02,Wind_z10_01,Wind_z10_02,Wind_z11_01,Wind_z12_01,Wind_z13_01,Wind_z13_02,Wind_z14_01,Wind_z14_02,Wind_z15_01,Wind_z15_02,Wind_z16_01,Wind_z16_02,Wind_z16_03,Wind_z16_04,Wind_z17_01,Wind_z17_02,Wind_z18_01,Wind_z18_02,Hyd_z02_01,Hyd_z03_01,Hyd_z04_01,Hyd_z06_01,Hyd_z07_01,Hyd_z08_01,Hyd_z11_01,Hyd_z12_01,Hyd_z13_01,Hyd_z14_01,Hyd_z15_01,Hyd_z16_01,Hyd_z18_01,coal-new_1_z11,CoalOldUns_1_z11,gas-CC_1_z11,gas-CT_1_z11,nuclear_1_z11,o-g-s_1_z11,coal-new_1_z10,CoalOldScr_1_z10,CoalOldScr_2_z10,gas-CC_1_z10,gas-CT_1_z10,o-g-s_1_z10,coal-new_1_z09,CoalOldScr_1_z09,gas-CC_1_z09,gas-CC_2_z09,gas-CT_1_z09,nuclear_1_z09,o-g-s_1_z09,coal-IGCC_1_z08,coal-new_1_z08,CoalOldScr_1_z08,gas-CC_1_z08,gas-CC_2_z08,gas-CC_3_z08,gas-CT_1_z08,o-g-s_1_z08,coal-new_1_z07,CoalOldScr_1_z07,gas-CC_1_z07,gas-CC_2_z07,gas-CC_4_z07,gas-CT_1_z07,nuclear_1_z07,o-g-s_1_z07,o-g-s_2_z07,biopower_1_z06,coal-new_1_z06,CoalOldScr_1_z06,gas-CC_1_z06,gas-CC_2_z18,gas-CT_1_z06,nuclear_1_z06,o-g-s_1_z06,coal-new_1_z05,CoalOldScr_1_z05,gas-CC_1_z05,gas-CT_1_z05,o-g-s_1_z05,biopower_1_z04,coal-new_1_z04,CoalOldScr_1_z04,CoalOldScr_2_z04,gas-CC_1_z04,gas-CT_1_z04,gas-CT_2_z04,nuclear_1_z04,o-g-s_1_z04,coal-new_1_z03,CoalOldUns_1_z03,CoalOldUns_2_z03,gas-CT_1_z03,nuclear_1_z03,o-g-s_1_z03,coal-new_1_z02,CoalOldScr_1_z02,gas-CC_1_z02,gas-CC_2_z02,gas-CC_3_z02,gas-CT_1_z02,nuclear_1_z02,o-g-s_2_z02,CoalOldUns_1_z17,gas-CC_1_z17,gas-CC_2_z17,gas-CT_1_z17,nuclear_1_z17,o-g-s_1_z17,coal-new_1_z18,CoalOldScr_1_z18,CoalOldScr_2_z18,gas-CC_1_z18,gas-CT_1_z18,nuclear_1_z18,o-g-s_1_z18,coal-new_1_z12,CoalOldUns_1_z12,gas-CC_1_z12,gas-CT_1_z12,nuclear_1_z12,o-g-s_1_z12,o-g-s_2_z12,CoalOldUns_1_z01,gas-CC_1_z01,gas-CT_1_z01,coal-new_1_z15,CoalOldScr_1_z15,gas-CC_1_z15,gas-CT_1_z15,nuclear_1_z15,o-g-s_1_z15,coal-new_1_z14,CoalOldUns_1_z14,CoalOldUns_2_z14,gas-CC_1_z14,gas-CT_1_z14,nuclear_1_z14,o-g-s_1_z14,coal-new_1_z13,gas-CC_1_z13,gas-CT_1_z13,o-g-s_1_z13,CoalOldScr_1_z16,gas-CC_1_z16,gas-CC_2_z16,gas-CC_3_z16,gas-CC_4_z16,gas-CT_1_z16,o-g-s_1_z16,pumped-hydro_z06,pumped-hydro_z03,pumped-hydro_z16,pumped-hydro_z18,pumped-hydro_z15,pumped-hydro_z12,battery_z01,battery_z02,battery_z03,battery_z04,battery_z05,battery_z06,battery_z07,battery_z08,battery_z09,battery_z10,battery_z11,battery_z12,battery_z13,battery_z14,battery_z15,battery_z16,battery_z17,battery_z18,gas-CC_0_z01,gas-CC_0_z02,gas-CC_0_z03,gas-CC_0_z04,gas-CC_0_z05,gas-CC_0_z06,gas-CC_0_z07,gas-CC_0_z08,gas-CC_0_z09,gas-CC_0_z10,gas-CC_0_z11,gas-CC_0_z12,gas-CC_0_z13,gas-CC_0_z14,gas-CC_0_z15,gas-CC_0_z16,gas-CC_0_z17,gas-CC_0_z18,gas-CT_0_z01,gas-CT_0_z02,gas-CT_0_z03,gas-CT_0_z04,gas-CT_0_z05,gas-CT_0_z06,gas-CT_0_z07,gas-CT_0_z08,gas-CT_0_z09,gas-CT_0_z10,gas-CT_0_z11,gas-CT_0_z12,gas-CT_0_z13,gas-CT_0_z14,gas-CT_0_z15,gas-CT_0_z16,gas-CT_0_z17,gas-CT_0_z18
11,0.088732463,0.717359482,0.438532275,0.400906439,0.749185966,0.032292174,0.4329544,0.360009909,0.097530257,0.749185966,0.737661666,0.334813813,0.26438683,0.59223903,0.363067896,0.527227216,0.419775491,0.255841306,0.171656188,0.276501419,0.482003279,0.611850759,0.171656188,0.63769429,0.446544691,0.540960273,0.266594238,0.261794627,0.356187124,0.30263331,0.217350873,0.261794627,0.525187499,0.294377213,0.466483627,0.270695144,0.278361158,0.840390639,0.250094666,0.525187499,0.42923257,0.504916821,0.549570753,0.704914337,0.322618487,0.209182774,0.716342543,0.484131736,0.701744387,0.510965776,0.281264845,0.332924857,0.21039589,0.396930163,0.591377988,0.268427203,0.464404523,0.632818878,0.491885542,0.687737867,0.356676216,0.625293813,0.317416562,0.572252371,0.27338669,0.224558707,0.230737577,0.84,0.84,0.9,0.92,0.9355,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.989322681,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.777675288,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.946947166,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.88,0.7807,0.84,0.84,0.84,0.92,0.998,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.997,0.7807,0.84,0.9,0.9,0.92,0.995,0.7807,0.84,0.84,0.84,0.9,0.92,0.960333333,0.7807,0.84,0.84,0.9,0.92,0.942419401,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.903,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
12,0.10839941,0.645819132,0.413901565,0.463789325,0.686154074,0.058616993,0.482620203,0.38328163,0.110292459,0.686154074,0.634075501,0.392684576,0.273140481,0.600396767,0.325241742,0.527005598,0.405083713,0.255663019,0.159213719,0.257170095,0.548291159,0.556686647,0.159213719,0.520538095,0.434620069,0.467939137,0.280071476,0.158019949,0.258464068,0.308239822,0.33393256,0.158019949,0.523179314,0.372494207,0.390882287,0.274533057,0.254219615,0.805699917,0.235799901,0.523179314,0.419741945,0.49545282,0.416963794,0.570470628,0.216824783,0.222810352,0.560322335,0.357071231,0.609060921,0.443479552,0.28751309,0.302763887,0.207212034,0.40968051,0.591377988,0.268427203,0.464404523,0.632818878,0.491885542,0.687737867,0.356676216,0.625293813,0.317416562,0.572252371,0.27338669,0.224558707,0.230737577,0.84,0.84,0.9,0.92,0.9355,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.989322681,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.777675288,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.946947166,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.88,0.7807,0.84,0.84,0.84,0.92,0.998,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.997,0.7807,0.84,0.9,0.9,0.92,0.995,0.7807,0.84,0.84,0.84,0.9,0.92,0.960333333,0.7807,0.84,0.84,0.9,0.92,0.942419401,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.903,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
13,0.109032643,0.583895238,0.505457496,0.467612166,0.611365943,0.096100523,0.449965214,0.370825562,0.078777834,0.611365943,0.595154166,0.216917294,0.392083664,0.553259709,0.339208497,0.437849077,0.427581261,0.237163057,0.228215984,0.324613321,0.470095872,0.464112555,0.228215984,0.487886256,0.513563631,0.429586551,0.245476685,0.110746242,0.20660511,0.269441384,0.204178972,0.110746242,0.544961817,0.312393242,0.331753821,0.31090616,0.286338113,0.509684822,0.271594963,0.544961817,0.362579365,0.504261628,0.395219595,0.542665402,0.234272803,0.197223549,0.264757898,0.231820278,0.596408571,0.434266913,0.374483568,0.230836081,0.216791656,0.367088122,0.591377988,0.268427203,0.464404523,0.632818878,0.491885542,0.687737867,0.356676216,0.625293813,0.317416562,0.572252371,0.27338669,0.224558707,0.230737577,0.84,0.84,0.9,0.92,0.9355,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.989322681,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.777675288,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.946947166,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.88,0.7807,0.84,0.84,0.84,0.92,0.998,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.997,0.7807,0.84,0.9,0.9,0.92,0.995,0.7807,0.84,0.84,0.84,0.9,0.92,0.960333333,0.7807,0.84,0.84,0.9,0.92,0.942419401,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.903,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
14,0.14338718,0.622384504,0.651650883,0.435423211,0.619723006,0.164399054,0.608718394,0.465904883,0.145302062,0.619723006,0.477041306,0.238765231,0.466511359,0.613357868,0.415234044,0.453157369,0.421992707,0.245506892,0.191852267,0.402119491,0.518151401,0.426474659,0.191852267,0.423899338,0.594335347,0.392541065,0.266380182,0.103567396,0.195842476,0.261311984,0.177597377,0.103567396,0.555976596,0.29835357,0.235936922,0.230580062,0.222713883,0.354882449,0.231823063,0.555976596,0.271018517,0.536054306,0.304133156,0.462193099,0.185596914,0.289779053,0.043534629,0.095668443,0.571463765,0.416103687,0.413473294,0.117183538,0.17504426,0.391123306,0.591377988,0.268427203,0.464404523,0.632818878,0.491885542,0.687737867,0.356676216,0.625293813,0.317416562,0.572252371,0.27338669,0.224558707,0.230737577,0.84,0.84,0.9,0.92,0.9355,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.989322681,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.777675288,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.946947166,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.88,0.7807,0.84,0.84,0.84,0.92,0.998,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.997,0.7807,0.84,0.9,0.9,0.92,0.995,0.7807,0.84,0.84,0.84,0.9,0.92,0.960333333,0.7807,0.84,0.84,0.9,0.92,0.942419401,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.903,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
15,0.061806653,0.700842556,0.700199154,0.519589298,0.69683897,0.28177259,0.373947036,0.417995558,0.132326827,0.69683897,0.448899045,0.109397865,0.535440802,0.676212729,0.403060064,0.453943973,0.692462007,0.275060031,0.173122267,0.350411,0.56471558,0.441113094,0.173122267,0.324617131,0.605680431,0.398274208,0.286844167,0.137662746,0.251350303,0.263375645,0.143057411,0.137662746,0.626027969,0.359412856,0.197846019,0.2416661,0.328035921,0.375485627,0.231164203,0.626027969,0.352465659,0.513640363,0.406355169,0.526977125,0.19934688,0.228085831,0.126412818,0.13147924,0.606785345,0.441822622,0.399013924,0.209631082,0.183200418,0.360852344,0.591377988,0.268427203,0.464404523,0.632818878,0.491885542,0.687737867,0.356676216,0.625293813,0.317416562,0.572252371,0.27338669,0.224558707,0.230737577,0.84,0.84,0.9,0.92,0.9355,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.989322681,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.777675288,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.946947166,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.88,0.7807,0.84,0.84,0.84,0.92,0.998,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.997,0.7807,0.84,0.9,0.9,0.92,0.995,0.7807,0.84,0.84,0.84,0.9,0.92,0.960333333,0.7807,0.84,0.84,0.9,0.92,0.942419401,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.903,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
16,0.036293083,0.697008827,0.705558445,0.69914033,0.724002603,0.497293501,0.475451047,0.522341085,0.064022448,0.724002603,0.426580599,0.025088599,0.637252976,0.695451288,0.395049217,0.448438271,0.695343122,0.262813698,0.185371921,0.194850855,0.618105421,0.375351074,0.185371921,0.307288881,0.576721721,0.422568651,0.268014808,0.160719314,0.298736003,0.204713762,0.088880546,0.160719314,0.649727035,0.357982497,0.209708279,0.287263297,0.14011351,0.286874264,0.252102374,0.649727035,0.246784145,0.589177884,0.276303858,0.457505357,0.208803313,0.259794377,0.035092315,0.097167876,0.566912762,0.412789935,0.410379427,0.099562155,0.221022016,0.380803157,0.591377988,0.268427203,0.464404523,0.632818878,0.491885542,0.687737867,0.356676216,0.625293813,0.317416562,0.572252371,0.27338669,0.224558707,0.230737577,0.84,0.84,0.9,0.92,0.9355,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.989322681,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.777675288,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.946947166,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.88,0.7807,0.84,0.84,0.84,0.92,0.998,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.997,0.7807,0.84,0.9,0.9,0.92,0.995,0.7807,0.84,0.84,0.84,0.9,0.92,0.960333333,0.7807,0.84,0.84,0.9,0.92,0.942419401,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.903,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
17,0.030851763,0.316125146,0.470255734,0.459320633,0.329404364,0.037818875,0.345511571,0.683151894,0.281091203,0.329404364,0.358780393,0.000998729,0.354551076,0.453350649,0.235991319,0.438792577,0.370236465,0.425834621,0.135807249,0.237776534,0.595921343,0.416020779,0.135807249,0.338644565,0.543903789,0.375023457,0.294949261,0.186497662,0.328157458,0.222601122,0.129918737,0.186497662,0.667529894,0.311100643,0.249366646,0.318852854,0.100009786,0.348992915,0.218828817,0.667529894,0.276042387,0.650068485,0.310992465,0.464537961,0.259505797,0.212418867,0.018937833,0.11949808,0.534397012,0.389114027,0.421837466,0.113453259,0.243545919,0.355580608,0.591377988,0.268427203,0.464404523,0.632818878,0.491885542,0.687737867,0.356676216,0.625293813,0.317416562,0.572252371,0.27338669,0.224558707,0.230737577,0.84,0.84,0.9,0.92,0.9355,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.989322681,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.777675288,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.946947166,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.88,0.7807,0.84,0.84,0.84,0.92,0.998,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.997,0.7807,0.84,0.9,0.9,0.92,0.995,0.7807,0.84,0.84,0.84,0.9,0.92,0.960333333,0.7807,0.84,0.84,0.9,0.92,0.942419401,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.903,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
18,0.0,0.0,0.0,0.0,0.0,0.214646659,0.190944152,0.308877889,0.0,0.0,0.08729719,0.0,0.057838853,0.090852889,0.028651359,0.192696826,0.0,0.069319473,0.137325887,0.481456863,0.617150385,0.406394327,0.137325887,0.331156025,0.500125916,0.349696442,0.266144036,0.222818764,0.377986294,0.208014035,0.162647943,0.222818764,0.712026543,0.38867547,0.248106279,0.375250907,0.343588493,0.342341997,0.244815185,0.712026543,0.288358298,0.723332252,0.294120764,0.462100807,0.344160573,0.257676649,0.008664062,0.109878886,0.606199905,0.441396342,0.41711213,0.144812732,0.250026624,0.370872918,0.591377988,0.268427203,0.464404523,0.632818878,0.491885542,0.687737867,0.356676216,0.625293813,0.317416562,0.572252371,0.27338669,0.224558707,0.230737577,0.84,0.84,0.9,0.92,0.9355,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.989322681,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.777675288,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.946947166,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.88,0.7807,0.84,0.84,0.84,0.92,0.998,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.997,0.7807,0.84,0.9,0.9,0.92,0.995,0.7807,0.84,0.84,0.84,0.9,0.92,0.960333333,0.7807,0.84,0.84,0.9,0.92,0.942419401,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.903,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169830891,0.471070078,0.651012427,0.351158861,0.169830891,0.308433547,0.444695323,0.380363691,0.280682825,0.302531122,0.450619611,0.224397985,0.238984128,0.302531122,0.710207308,0.535043491,0.132993613,0.242413581,0.388582735,0.246059525,0.281419205,0.710207308,0.311288783,0.775361692,0.234851276,0.343607303,0.304682244,0.2548313,0.010292994,0.127869746,0.697058183,0.507553579,0.43396885,0.188557548,0.312046308,0.384253063,0.591377988,0.268427203,0.464404523,0.632818878,0.491885542,0.687737867,0.356676216,0.625293813,0.317416562,0.572252371,0.27338669,0.224558707,0.230737577,0.84,0.84,0.9,0.92,0.9355,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.989322681,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.777675288,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.946947166,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.88,0.7807,0.84,0.84,0.84,0.92,0.998,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.997,0.7807,0.84,0.9,0.9,0.92,0.995,0.7807,0.84,0.84,0.84,0.9,0.92,0.960333333,0.7807,0.84,0.84,0.9,0.92,0.942419401,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.903,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19221766,0.318781879,0.654221283,0.265632375,0.19221766,0.279348559,0.333802128,0.383140919,0.337515249,0.27395749,0.39128919,0.248962798,0.353593689,0.27395749,0.719621753,0.598031467,0.098581925,0.129797986,0.240437884,0.148915656,0.251337412,0.719621753,0.352244203,0.782920114,0.199320829,0.256785891,0.284308286,0.210765943,0.015846899,0.134808749,0.724443051,0.527493504,0.426138914,0.208244128,0.359833455,0.413955573,0.591377988,0.268427203,0.464404523,0.632818878,0.491885542,0.687737867,0.356676216,0.625293813,0.317416562,0.572252371,0.27338669,0.224558707,0.230737577,0.84,0.84,0.9,0.92,0.9355,0.7807,0.84,0.84,0.84,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.92,0.989322681,0.7807,0.8,0.84,0.84,0.9,0.9,0.9,0.92,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.777675288,0.7807,0.7807,0.834,0.84,0.84,0.9,0.9,0.92,0.946947166,0.7807,0.84,0.84,0.9,0.92,0.7807,0.834,0.84,0.84,0.84,0.9,0.92,0.92,0.88,0.7807,0.84,0.84,0.84,0.92,0.998,0.7807,0.84,0.84,0.9,0.9,0.9,0.92,0.997,0.7807,0.84,0.9,0.9,0.92,0.995,0.7807,0.84,0.84,0.84,0.9,0.92,0.960333333,0.7807,0.84,0.84,0.9,0.92,0.942419401,0.7807,0.7807,0.84,0.9,0.92,0.84,0.84,0.9,0.92,0.903,0.7807,0.84,0.84,0.84,0.9,0.92,1.0,0.7807,0.84,0.9,0.92,0.7807,0.84,0.9,0.9,0.9,0.9,0.92,0.7807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
