Resource,ngcc,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
t497,0.0,0.0,0.0,0.0,0.008342261278167382
t498,0.0,0.0,0.0,0.0,0.008341986046108146
t499,0.0,0.0,0.0,0.0,0.008341919823686724
t500,0.0,0.0,0.0,0.0,0.00834083951825735
t501,0.0,0.0,0.0,0.0,0.008338210132992888
t502,0.0,0.0,0.0,0.0,0.00833657479666688
t503,0.0,0.0,0.0,0.0,0.008335505410553131
t504,0.0,0.0,0.0,0.0,0.008335041420044657
t505,0.0,0.0,0.0,0.0,0.008293050529946553
t506,0.0,0.0,0.0,0.0,0.008295929074176272
t507,0.0,0.0,0.0,0.0,0.008300888613366975
t508,0.0,0.0,0.0,0.0,0.008306640720055207
t509,0.0,0.0,0.0,0.0,0.008309773314980994
t510,0.0,0.0,0.0,0.0,0.008309723968616485
t511,0.0,0.0,0.0,0.0,0.008307519271004708
t512,0.0,0.0,0.0,0.0,0.008304807021201293
t513,0.0,0.0,0.0,0.0,0.008303293518183175
t514,0.0,0.0,0.0,0.0,0.008302475892473392
t515,0.0,0.0,0.0,0.0,0.008301703732448455
t516,0.0,0.0,0.0,0.0,0.008301089933484301
t517,0.0,0.0,0.0,0.0,0.008300943965487724
t518,0.0,0.0,0.0,0.0,0.008300938148953663
t519,0.0,0.0,0.0,0.0,0.008301311148113898
t520,0.0,0.0,0.0,0.0,0.008301816492973277
t521,0.0,0.0,0.0,0.0,0.008301892467908354
t522,0.0,0.0,0.0,0.0,0.008301287156065687
t523,0.0,0.0,0.0,0.0,0.008300778547361753
t524,0.0,0.0,0.0,0.0,0.008299873195030607
t525,0.0,0.0,0.0,0.0,0.008297734788046142
t526,0.0,0.0,0.0,0.0,0.008295650019579768
t527,0.0,0.0,0.0,0.0,0.008294443425457652
t528,0.0,0.0,0.0,0.0,0.008294211435034789
t529,0.0,0.0,0.0,0.0,0.008295123943178316
t530,0.0,0.0,0.0,0.0,0.00829717058149161
t531,0.0,0.0,0.0,0.0,0.008300582213761103
t532,0.0,0.0,0.0,0.0,0.00830525528779524
t533,0.0,0.0,0.0,0.0,0.008308635549210998
t534,0.0,0.0,0.0,0.0,0.008309078791926676
t535,0.0,0.0,0.0,0.0,0.00830699435495183
t536,0.0,0.0,0.0,0.0,0.00830449313733498
t537,0.0,0.0,0.0,0.0,0.008303024845475767
t538,0.0,0.0,0.0,0.0,0.008302271142973524
t539,0.0,0.0,0.0,0.0,0.008301744850823665
t540,0.0,0.0,0.0,0.0,0.008301279732635638
t541,0.0,0.0,0.0,0.0,0.00830116139385113
t542,0.0,0.0,0.0,0.0,0.008301052868731435
t543,0.0,0.0,0.0,0.0,0.008301312590833675
t544,0.0,0.0,0.0,0.0,0.00830163603536779
t545,0.0,0.0,0.0,0.0,0.0083016336919479
t546,0.0,0.0,0.0,0.0,0.00830122563259316
t547,0.0,0.0,0.0,0.0,0.008300867067200885
t548,0.0,0.0,0.0,0.0,0.008300104135511795
t549,0.0,0.0,0.0,0.0,0.008297994561579662
t550,0.0,0.0,0.0,0.0,0.008295827482185575
t551,0.0,0.0,0.0,0.0,0.008294665827188451
t552,0.0,0.0,0.0,0.0,0.008294246864687979
t553,0.0,0.0,0.0,0.0,0.008295107565493648
t554,0.0,0.0,0.0,0.0,0.008297194522007405
t555,0.0,0.0,0.0,0.0,0.008300609582112742
t556,0.0,0.0,0.0,0.0,0.008305439487845154
t557,0.0,0.0,0.0,0.0,0.00830838284760326
t558,0.0,0.0,0.0,0.0,0.008308995665922995
t559,0.0,0.0,0.0,0.0,0.008306888745325073
t560,0.0,0.0,0.0,0.0,0.008304472106156632
t561,0.0,0.0,0.0,0.0,0.008303029164393823
t562,0.0,0.0,0.0,0.0,0.008302316807158637
t563,0.0,0.0,0.0,0.0,0.008301729568660723
t564,0.0,0.0,0.0,0.0,0.008301335844738926
t565,0.0,0.0,0.0,0.0,0.008301240325157734
t566,0.0,0.0,0.0,0.0,0.008301030018059643
t567,0.0,0.0,0.0,0.0,0.008301095962203645
t568,0.0,0.0,0.0,0.0,0.008301195972723482
t569,0.0,0.0,0.0,0.0,0.008301083218741352
t570,0.0,0.0,0.0,0.0,0.008300652446865842
t571,0.0,0.0,0.0,0.0,0.008300482703854641
t572,0.0,0.0,0.0,0.0,0.008300166499120642
t573,0.0,0.0,0.0,0.0,0.00829806832942284
t574,0.0,0.0,0.0,0.0,0.008295817188400851
t575,0.0,0.0,0.0,0.0,0.008294703105003416
t576,0.0,0.0,0.0,0.0,0.008294457981500422
t577,0.0,0.0,0.0,0.0,0.008295247974516686
t578,0.0,0.0,0.0,0.0,0.008297432321465688
t579,0.0,0.0,0.0,0.0,0.008300956414514551
t580,0.0,0.0,0.0,0.0,0.008305337077834898
t581,0.0,0.0,0.0,0.0,0.008308172207322639
t582,0.0,0.0,0.0,0.0,0.008308797552074889
t583,0.0,0.0,0.0,0.0,0.008306849652225546
t584,0.0,0.0,0.0,0.0,0.008304683494681378
t585,0.0,0.0,0.0,0.0,0.008303523919678008
t586,0.0,0.0,0.0,0.0,0.008302768110146283
t587,0.0,0.0,0.0,0.0,0.00830214617489079
t588,0.0,0.0,0.0,0.0,0.008301467779492264
t589,0.0,0.0,0.0,0.0,0.008301379053188312
t590,0.0,0.0,0.0,0.0,0.008301189301466302
t591,0.0,0.0,0.0,0.0,0.008301329411175522
t592,0.0,0.0,0.0,0.0,0.008301350897971172
t593,0.0,0.0,0.0,0.0,0.008301028445477974
t594,0.0,0.0,0.0,0.0,0.008300610284058683
t595,0.0,0.0,0.0,0.0,0.008300579170535262
t596,0.0,0.0,0.0,0.0,0.008300326237033766
t597,0.0,0.0,0.0,0.0,0.008298138773970194
t598,0.0,0.0,0.0,0.0,0.008295973609220188
t599,0.0,0.0,0.0,0.0,0.008294881039330406
t600,0.0,0.0,0.0,0.0,0.008294647616729028
t601,0.0,0.0,0.0,0.0,0.008295478664728637
t602,0.0,0.0,0.0,0.0,0.008297034518757516
t603,0.0,0.0,0.0,0.0,0.008299847576137569
t604,0.0,0.0,0.0,0.0,0.008304170605365927
t605,0.0,0.0,0.0,0.0,0.008307241198237511
t606,0.0,0.0,0.0,0.0,0.008308545518744116
t607,0.0,0.0,0.0,0.0,0.008307147073322594
t608,0.0,0.0,0.0,0.0,0.008305355278469494
t609,0.0,0.0,0.0,0.0,0.00830433690219374
t610,0.0,0.0,0.0,0.0,0.008303791059588858
t611,0.0,0.0,0.0,0.0,0.00830316622863354
t612,0.0,0.0,0.0,0.0,0.008302446711342386
t613,0.0,0.0,0.0,0.0,0.00830209228702979
t614,0.0,0.0,0.0,0.0,0.008301078297010897
t615,0.0,0.0,0.0,0.0,0.008300310515826283
t616,0.0,0.0,0.0,0.0,0.008300095971819528
t617,0.0,0.0,0.0,0.0,0.008299609609611527
t618,0.0,0.0,0.0,0.0,0.0082993651113174
t619,0.0,0.0,0.0,0.0,0.008299613741782551
t620,0.0,0.0,0.0,0.0,0.008299865893097573
t621,0.0,0.0,0.0,0.0,0.008298588840233162
t622,0.0,0.0,0.0,0.0,0.008296914734825906
t623,0.0,0.0,0.0,0.0,0.00829595707645585
t624,0.0,0.0,0.0,0.0,0.008295259337056968
t625,0.0,0.0,0.0,0.0,0.008295284783466894
t626,0.0,0.0,0.0,0.0,0.008296063512660865
t627,0.0,0.0,0.0,0.0,0.008297765667210815
t628,0.0,0.0,0.0,0.0,0.008300625322266986
t629,0.0,0.0,0.0,0.0,0.008303662490854976
t630,0.0,0.0,0.0,0.0,0.008307478254758695
t631,0.0,0.0,0.0,0.0,0.008307873044135721
t632,0.0,0.0,0.0,0.0,0.008306507930288452
t633,0.0,0.0,0.0,0.0,0.008304712083380867
t634,0.0,0.0,0.0,0.0,0.008303391455354357
t635,0.0,0.0,0.0,0.0,0.008302297736185382
t636,0.0,0.0,0.0,0.0,0.008301496088338859
t637,0.0,0.0,0.0,0.0,0.008301082463871597
t638,0.0,0.0,0.0,0.0,0.008301072910333432
t639,0.0,0.0,0.0,0.0,0.008301334951250967
t640,0.0,0.0,0.0,0.0,0.00830153753974045
t641,0.0,0.0,0.0,0.0,0.008301584128107165
t642,0.0,0.0,0.0,0.0,0.008301588660941711
t643,0.0,0.0,0.0,0.0,0.008301283272239307
t644,0.0,0.0,0.0,0.0,0.008300952598641846
t645,0.0,0.0,0.0,0.0,0.008299592636348621
t646,0.0,0.0,0.0,0.0,0.008297533002051667
t647,0.0,0.0,0.0,0.0,0.008296116396567337
t648,0.0,0.0,0.0,0.0,0.008295182287574776
t649,0.0,0.0,0.0,0.0,0.00829503749348357
t650,0.0,0.0,0.0,0.0,0.008295524496579453
t651,0.0,0.0,0.0,0.0,0.0082968556173903
t652,0.0,0.0,0.0,0.0,0.008299038100977544
t653,0.0,0.0,0.0,0.0,0.008301974448063933
t654,0.0,0.0,0.0,0.0,0.008307482380677751
t655,0.0,0.0,0.0,0.0,0.008309282198775105
t656,0.0,0.0,0.0,0.0,0.008308118765881679
t657,0.0,0.0,0.0,0.0,0.008306175074625168
t658,0.0,0.0,0.0,0.0,0.008304465729096669
t659,0.0,0.0,0.0,0.0,0.008303320547648742
t660,0.0,0.0,0.0,0.0,0.008302400264644535
t661,0.0,0.0,0.0,0.0,0.008301688955470437
t662,0.0,0.0,0.0,0.0,0.008301455255340658
t663,0.0,0.0,0.0,0.0,0.008301521736504525
t664,0.0,0.0,0.0,0.0,0.008301655574798708
t665,0.0,0.0,0.0,0.0,0.00830135920163834
t666,0.0,0.0,0.0,0.0,0.008300749356204068
t667,0.0,0.0,0.0,0.0,0.008300516166650444
t668,0.0,0.0,0.0,0.0,0.008300498497855219
t669,0.0,0.0,0.0,0.0,0.008299000954333767
t670,0.0,0.0,0.0,0.0,0.008295762626511532
t671,0.0,0.0,0.0,0.0,0.008293858965390056
t672,0.0,0.0,0.0,0.0,0.008291577844094856
t673,0.0,0.0,0.0,0.0,0.008296562255991104
t674,0.0,0.0,0.0,0.0,0.008298126226527943
t675,0.0,0.0,0.0,0.0,0.008300883238193913
t676,0.0,0.0,0.0,0.0,0.00830466385654516
t677,0.0,0.0,0.0,0.0,0.008307553006969377
t678,0.0,0.0,0.0,0.0,0.008308464180859352
t679,0.0,0.0,0.0,0.0,0.008306862469975584
t680,0.0,0.0,0.0,0.0,0.008304891140041876
t681,0.0,0.0,0.0,0.0,0.008303788326978112
t682,0.0,0.0,0.0,0.0,0.00830322783832985
t683,0.0,0.0,0.0,0.0,0.00830273167795493
t684,0.0,0.0,0.0,0.0,0.008302280277451954
t685,0.0,0.0,0.0,0.0,0.008302012082520497
t686,0.0,0.0,0.0,0.0,0.008301518594947896
t687,0.0,0.0,0.0,0.0,0.008301405548458702
t688,0.0,0.0,0.0,0.0,0.008301115667275382
t689,0.0,0.0,0.0,0.0,0.008300302942539375
t690,0.0,0.0,0.0,0.0,0.008299316932957948
t691,0.0,0.0,0.0,0.0,0.008299445740625511
t692,0.0,0.0,0.0,0.0,0.008299591119684719
t693,0.0,0.0,0.0,0.0,0.008297725760716173
t694,0.0,0.0,0.0,0.0,0.008295809950327287
t695,0.0,0.0,0.0,0.0,0.008295091875828695
t696,0.0,0.0,0.0,0.0,0.008295220349213896
t697,0.0,0.0,0.0,0.0,0.008296106307135374
t698,0.0,0.0,0.0,0.0,0.008298122012880724
t699,0.0,0.0,0.0,0.0,0.008300935203846177
t700,0.0,0.0,0.0,0.0,0.008304439816763468
t701,0.0,0.0,0.0,0.0,0.00830682362220601
t702,0.0,0.0,0.0,0.0,0.008307845919048101
t703,0.0,0.0,0.0,0.0,0.00830643267547336
t704,0.0,0.0,0.0,0.0,0.00830474930904135
t705,0.0,0.0,0.0,0.0,0.008303569271594684
t706,0.0,0.0,0.0,0.0,0.008302972118735206
t707,0.0,0.0,0.0,0.0,0.008302368031032029
t708,0.0,0.0,0.0,0.0,0.008301994530888987
t709,0.0,0.0,0.0,0.0,0.008301958841671973
t710,0.0,0.0,0.0,0.0,0.00830134092460394
t711,0.0,0.0,0.0,0.0,0.008301011730230078
t712,0.0,0.0,0.0,0.0,0.008300911838151518
t713,0.0,0.0,0.0,0.0,0.008300356447252865
t714,0.0,0.0,0.0,0.0,0.00829977634582454
t715,0.0,0.0,0.0,0.0,0.00830015198889744
t716,0.0,0.0,0.0,0.0,0.008300012099718488
t717,0.0,0.0,0.0,0.0,0.008298134778034908
t718,0.0,0.0,0.0,0.0,0.008296527737743057
t719,0.0,0.0,0.0,0.0,0.008295790614019806
t720,0.0,0.0,0.0,0.0,0.00829591432042457
t721,0.0,0.0,0.0,0.0,0.008296860667765176
t722,0.0,0.0,0.0,0.0,0.008298437137108898
t723,0.0,0.0,0.0,0.0,0.008300702349921876
t724,0.0,0.0,0.0,0.0,0.008303807488988754
t725,0.0,0.0,0.0,0.0,0.008306233514869232
t726,0.0,0.0,0.0,0.0,0.008307152467476271
t727,0.0,0.0,0.0,0.0,0.008306244544216829
t728,0.0,0.0,0.0,0.0,0.008304789487952456
t729,0.0,0.0,0.0,0.0,0.008303763435300418
t730,0.0,0.0,0.0,0.0,0.008303085938164947
t731,0.0,0.0,0.0,0.0,0.008302299089355649
t732,0.0,0.0,0.0,0.0,0.00830162880388558
t733,0.0,0.0,0.0,0.0,0.008301308304237634
t734,0.0,0.0,0.0,0.0,0.008300837279738372
t735,0.0,0.0,0.0,0.0,0.008300746747631496
t736,0.0,0.0,0.0,0.0,0.008300851331261025
t737,0.0,0.0,0.0,0.0,0.008300410702519734
t738,0.0,0.0,0.0,0.0,0.008299664809138331
t739,0.0,0.0,0.0,0.0,0.008299424618107632
t740,0.0,0.0,0.0,0.0,0.008299398115091469
t741,0.0,0.0,0.0,0.0,0.008298142904355002
t742,0.0,0.0,0.0,0.0,0.008296221422563328
t743,0.0,0.0,0.0,0.0,0.008295524663305711
t744,0.0,0.0,0.0,0.0,0.008295508933492565
t745,0.0,0.0,0.0,0.0,0.00829616713638234
t746,0.0,0.0,0.0,0.0,0.00829749868046435
t747,0.0,0.0,0.0,0.0,0.008300282471137068
t748,0.0,0.0,0.0,0.0,0.008303802703990846
t749,0.0,0.0,0.0,0.0,0.008306799372478366
t750,0.0,0.0,0.0,0.0,0.008308009929079643
t751,0.0,0.0,0.0,0.0,0.00830669048588062
t752,0.0,0.0,0.0,0.0,0.008304758121480686
t753,0.0,0.0,0.0,0.0,0.008303576492866978
t754,0.0,0.0,0.0,0.0,0.00830294723498779
t755,0.0,0.0,0.0,0.0,0.008302330180676833
t756,0.0,0.0,0.0,0.0,0.008301899232402581
t757,0.0,0.0,0.0,0.0,0.008301892654481466
t758,0.0,0.0,0.0,0.0,0.008301744750926288
t759,0.0,0.0,0.0,0.0,0.00830156780879425
t760,0.0,0.0,0.0,0.0,0.008301321415775682
t761,0.0,0.0,0.0,0.0,0.008300556098326469
t762,0.0,0.0,0.0,0.0,0.008299611968762055
t763,0.0,0.0,0.0,0.0,0.008299332656369325
t764,0.0,0.0,0.0,0.0,0.008299721157469948
t765,0.0,0.0,0.0,0.0,0.008298658626848457
t766,0.0,0.0,0.0,0.0,0.008296332130097964
t767,0.0,0.0,0.0,0.0,0.008295163765222272
t768,0.0,0.0,0.0,0.0,0.008294949897263645
t769,0.0,0.0,0.0,0.0,0.008295415455256238
t770,0.0,0.0,0.0,0.0,0.008296887878167179
t771,0.0,0.0,0.0,0.0,0.008299639990948581
t772,0.0,0.0,0.0,0.0,0.008303562038277595
t773,0.0,0.0,0.0,0.0,0.00830675364560555
t774,0.0,0.0,0.0,0.0,0.008308648322269224
t775,0.0,0.0,0.0,0.0,0.008307374447606175
t776,0.0,0.0,0.0,0.0,0.008305479158079733
t777,0.0,0.0,0.0,0.0,0.00830415834012561
t778,0.0,0.0,0.0,0.0,0.008303339116760686
t779,0.0,0.0,0.0,0.0,0.008302496456059042
t780,0.0,0.0,0.0,0.0,0.008301883780112334
t781,0.0,0.0,0.0,0.0,0.008301703739804909
t782,0.0,0.0,0.0,0.0,0.008301312592175559
t783,0.0,0.0,0.0,0.0,0.008301023160324142
t784,0.0,0.0,0.0,0.0,0.008300644683650056
t785,0.0,0.0,0.0,0.0,0.008299942349593047
t786,0.0,0.0,0.0,0.0,0.008299225957434722
t787,0.0,0.0,0.0,0.0,0.008299152811830579
t788,0.0,0.0,0.0,0.0,0.008299676351247351
t789,0.0,0.0,0.0,0.0,0.008298674935403027
t790,0.0,0.0,0.0,0.0,0.008296767024104696
t791,0.0,0.0,0.0,0.0,0.008295459820526622
t792,0.0,0.0,0.0,0.0,0.008294510549633313
t793,0.0,0.0,0.0,0.0,0.00829428251979972
t794,0.0,0.0,0.0,0.0,0.00829507700498691
t795,0.0,0.0,0.0,0.0,0.008297030537373485
t796,0.0,0.0,0.0,0.0,0.008300347886666707
t797,0.0,0.0,0.0,0.0,0.008304123116562735
t798,0.0,0.0,0.0,0.0,0.008309503559406448
t799,0.0,0.0,0.0,0.0,0.00830959686373568
t800,0.0,0.0,0.0,0.0,0.008307454677416608
t801,0.0,0.0,0.0,0.0,0.008305146864569034
t802,0.0,0.0,0.0,0.0,0.008303330543975697
t803,0.0,0.0,0.0,0.0,0.008302040159382771
t804,0.0,0.0,0.0,0.0,0.008301192882806332
t805,0.0,0.0,0.0,0.0,0.008300713322473195
t806,0.0,0.0,0.0,0.0,0.008300741732709279
t807,0.0,0.0,0.0,0.0,0.008300911899738122
t808,0.0,0.0,0.0,0.0,0.008301217261059066
t809,0.0,0.0,0.0,0.0,0.008301310705353466
t810,0.0,0.0,0.0,0.0,0.008301091034735378
t811,0.0,0.0,0.0,0.0,0.008301051375752993
t812,0.0,0.0,0.0,0.0,0.008301015857140628
t813,0.0,0.0,0.0,0.0,0.008299764502942177
t814,0.0,0.0,0.0,0.0,0.008297465850486503
t815,0.0,0.0,0.0,0.0,0.008294943897512666
t816,0.0,0.0,0.0,0.0,0.008292606643907205
t817,0.0,0.0,0.0,0.0,0.008290849024919823
t818,0.0,0.0,0.0,0.0,0.00829024150903253
t819,0.0,0.0,0.0,0.0,0.008291795152926043
t820,0.0,0.0,0.0,0.0,0.00829695742417007
t821,0.0,0.0,0.0,0.0,0.008302516205497172
t822,0.0,0.0,0.0,0.0,0.008313918883676252
t823,0.0,0.0,0.0,0.0,0.008315370177309536
t824,0.0,0.0,0.0,0.0,0.008311739308611002
t825,0.0,0.0,0.0,0.0,0.008307873738507275
t826,0.0,0.0,0.0,0.0,0.008305101070654058
t827,0.0,0.0,0.0,0.0,0.008303317522865243
t828,0.0,0.0,0.0,0.0,0.008302135399021356
t829,0.0,0.0,0.0,0.0,0.00830144147171539
t830,0.0,0.0,0.0,0.0,0.008301200539268057
t831,0.0,0.0,0.0,0.0,0.008301236934288242
t832,0.0,0.0,0.0,0.0,0.008301448677692063
t833,0.0,0.0,0.0,0.0,0.008301481992237379
t834,0.0,0.0,0.0,0.0,0.008301148742843854
t835,0.0,0.0,0.0,0.0,0.008301034557238835
t836,0.0,0.0,0.0,0.0,0.008300982416568644
t837,0.0,0.0,0.0,0.0,0.008299661058906657
t838,0.0,0.0,0.0,0.0,0.008297589248328567
t839,0.0,0.0,0.0,0.0,0.008296299834184959
t840,0.0,0.0,0.0,0.0,0.008296950342428768
t841,0.0,0.0,0.0,0.0,0.008255602432389856
t842,0.0,0.0,0.0,0.0,0.00825637955389481
t843,0.0,0.0,0.0,0.0,0.00825823343587063
t844,0.0,0.0,0.0,0.0,0.008261922175440873
t845,0.0,0.0,0.0,0.0,0.008265457742473274
t846,0.0,0.0,0.0,0.0,0.008267621358949139
t847,0.0,0.0,0.0,0.0,0.008266892847848886
t848,0.0,0.0,0.0,0.0,0.008265106012198705
t849,0.0,0.0,0.0,0.0,0.008263681694458453
t850,0.0,0.0,0.0,0.0,0.00826323589140398
t851,0.0,0.0,0.0,0.0,0.008263135737502692
t852,0.0,0.0,0.0,0.0,0.008263143166893992
t853,0.0,0.0,0.0,0.0,0.008263210631138914
t854,0.0,0.0,0.0,0.0,0.008263031458023429
t855,0.0,0.0,0.0,0.0,0.00826267537040535
t856,0.0,0.0,0.0,0.0,0.008262081840597724
t857,0.0,0.0,0.0,0.0,0.008261072614724009
t858,0.0,0.0,0.0,0.0,0.008259722188504987
t859,0.0,0.0,0.0,0.0,0.008259224575522412
t860,0.0,0.0,0.0,0.0,0.008259306749074782
t861,0.0,0.0,0.0,0.0,0.008258354669866621
t862,0.0,0.0,0.0,0.0,0.008257343986479815
t863,0.0,0.0,0.0,0.0,0.008255770149247287
t864,0.0,0.0,0.0,0.0,0.00825415600134679
t865,0.0,0.0,0.0,0.0,0.008253187917828274
t866,0.0,0.0,0.0,0.0,0.008253449331818428
t867,0.0,0.0,0.0,0.0,0.008256825916606408
t868,0.0,0.0,0.0,0.0,0.008264051828559188
t869,0.0,0.0,0.0,0.0,0.008269905740184266
t870,0.0,0.0,0.0,0.0,0.008271800587552454
t871,0.0,0.0,0.0,0.0,0.008269617616848966
t872,0.0,0.0,0.0,0.0,0.008266944855761828
t873,0.0,0.0,0.0,0.0,0.008264818986160346
t874,0.0,0.0,0.0,0.0,0.008263723093260383
t875,0.0,0.0,0.0,0.0,0.00826321294770123
t876,0.0,0.0,0.0,0.0,0.00826296099810471
t877,0.0,0.0,0.0,0.0,0.008263036247279315
t878,0.0,0.0,0.0,0.0,0.008263066933677727
t879,0.0,0.0,0.0,0.0,0.008262875396577697
t880,0.0,0.0,0.0,0.0,0.00826236125837809
t881,0.0,0.0,0.0,0.0,0.00826134690888911
t882,0.0,0.0,0.0,0.0,0.008260258923249497
t883,0.0,0.0,0.0,0.0,0.008259885791600304
t884,0.0,0.0,0.0,0.0,0.008260129569605595
t885,0.0,0.0,0.0,0.0,0.00825952106968299
t886,0.0,0.0,0.0,0.0,0.00825853595979156
t887,0.0,0.0,0.0,0.0,0.008257525037994966
t888,0.0,0.0,0.0,0.0,0.008256452199673529
t889,0.0,0.0,0.0,0.0,0.008256172428787607
t890,0.0,0.0,0.0,0.0,0.008256931612353274
t891,0.0,0.0,0.0,0.0,0.008259260886647114
t892,0.0,0.0,0.0,0.0,0.008263152790050177
t893,0.0,0.0,0.0,0.0,0.008266471683850024
t894,0.0,0.0,0.0,0.0,0.008268012910354455
t895,0.0,0.0,0.0,0.0,0.008267216061449843
t896,0.0,0.0,0.0,0.0,0.00826544776927362
t897,0.0,0.0,0.0,0.0,0.008264292307516938
t898,0.0,0.0,0.0,0.0,0.008264218812839664
t899,0.0,0.0,0.0,0.0,0.008264167068240715
t900,0.0,0.0,0.0,0.0,0.008264165280910597
t901,0.0,0.0,0.0,0.0,0.008264033212545199
t902,0.0,0.0,0.0,0.0,0.008263683401176494
t903,0.0,0.0,0.0,0.0,0.00826309878968545
t904,0.0,0.0,0.0,0.0,0.008262193890472343
t905,0.0,0.0,0.0,0.0,0.008260256623772826
t906,0.0,0.0,0.0,0.0,0.008258171370803728
t907,0.0,0.0,0.0,0.0,0.008257526982793991
t908,0.0,0.0,0.0,0.0,0.008258178848097035
t909,0.0,0.0,0.0,0.0,0.008258076431069286
t910,0.0,0.0,0.0,0.0,0.00825763156369786
t911,0.0,0.0,0.0,0.0,0.008257680114557346
t912,0.0,0.0,0.0,0.0,0.008257109470440843
t913,0.0,0.0,0.0,0.0,0.008257197853310876
t914,0.0,0.0,0.0,0.0,0.00825798514557165
t915,0.0,0.0,0.0,0.0,0.008259951362615434
t916,0.0,0.0,0.0,0.0,0.008263048732975845
t917,0.0,0.0,0.0,0.0,0.008265861572706172
t918,0.0,0.0,0.0,0.0,0.008267662641794243
t919,0.0,0.0,0.0,0.0,0.008267111142511333
t920,0.0,0.0,0.0,0.0,0.00826563122144419
t921,0.0,0.0,0.0,0.0,0.008265703555459742
t922,0.0,0.0,0.0,0.0,0.008267132731596558
t923,0.0,0.0,0.0,0.0,0.008268422145191311
t924,0.0,0.0,0.0,0.0,0.00826983395610723
t925,0.0,0.0,0.0,0.0,0.008272330763068284
t926,0.0,0.0,0.0,0.0,0.008273979880367106
t927,0.0,0.0,0.0,0.0,0.00827242760199419
t928,0.0,0.0,0.0,0.0,0.008265956760753517
t929,0.0,0.0,0.0,0.0,0.00825002703818738
t930,0.0,0.0,0.0,0.0,0.008243079229736066
t931,0.0,0.0,0.0,0.0,0.008246161452311962
t932,0.0,0.0,0.0,0.0,0.008251097452312239
t933,0.0,0.0,0.0,0.0,0.008253908106394153
t934,0.0,0.0,0.0,0.0,0.008254454256740778
t935,0.0,0.0,0.0,0.0,0.008257054551355992
t936,0.0,0.0,0.0,0.0,0.008257461744013907
t937,0.0,0.0,0.0,0.0,0.008257838913248425
t938,0.0,0.0,0.0,0.0,0.008259051021163503
t939,0.0,0.0,0.0,0.0,0.008261009541151346
t940,0.0,0.0,0.0,0.0,0.008263648232116715
t941,0.0,0.0,0.0,0.0,0.008266430769997689
t942,0.0,0.0,0.0,0.0,0.008268802335628432
t943,0.0,0.0,0.0,0.0,0.008269829765590691
t944,0.0,0.0,0.0,0.0,0.008270671568449576
t945,0.0,0.0,0.0,0.0,0.008275322314724439
t946,0.0,0.0,0.0,0.0,0.008282675093938726
t947,0.0,0.0,0.0,0.0,0.008294212031559669
t948,0.0,0.0,0.0,0.0,0.008311847230499783
t949,0.0,0.0,0.0,0.0,0.008334696037747008
t950,0.0,0.0,0.0,0.0,0.008337697247497852
t951,0.0,0.0,0.0,0.0,0.008241990208240964
t952,0.0,0.0,0.0,0.0,0.00818746735313405
t953,0.0,0.0,0.0,0.0,0.008187127731500514
t954,0.0,0.0,0.0,0.0,0.008209029702609616
t955,0.0,0.0,0.0,0.0,0.008229483409222553
t956,0.0,0.0,0.0,0.0,0.00824248804207373
t957,0.0,0.0,0.0,0.0,0.008249811868211736
t958,0.0,0.0,0.0,0.0,0.008252973242720148
t959,0.0,0.0,0.0,0.0,0.008256876187102163
t960,0.0,0.0,0.0,0.0,0.008257864105853918
t961,0.0,0.0,0.0,0.0,0.008258035121116935
t962,0.0,0.0,0.0,0.0,0.008258615540900629
t963,0.0,0.0,0.0,0.0,0.008259682720524651
t964,0.0,0.0,0.0,0.0,0.00826111047489684
t965,0.0,0.0,0.0,0.0,0.00826264417710308
t966,0.0,0.0,0.0,0.0,0.008264143840775366
t967,0.0,0.0,0.0,0.0,0.00826514171883567
t968,0.0,0.0,0.0,0.0,0.0082649747803955
t969,0.0,0.0,0.0,0.0,0.008264207439071731
t970,0.0,0.0,0.0,0.0,0.008263846312617878
t971,0.0,0.0,0.0,0.0,0.00826448871914873
t972,0.0,0.0,0.0,0.0,0.008264615864090556
t973,0.0,0.0,0.0,0.0,0.008264923071487879
t974,0.0,0.0,0.0,0.0,0.008265303693927932
t975,0.0,0.0,0.0,0.0,0.008265200580447461
t976,0.0,0.0,0.0,0.0,0.008263991238680499
t977,0.0,0.0,0.0,0.0,0.008261431617835447
t978,0.0,0.0,0.0,0.0,0.008258437574385769
t979,0.0,0.0,0.0,0.0,0.008257174115343427
t980,0.0,0.0,0.0,0.0,0.008257732247543123
t981,0.0,0.0,0.0,0.0,0.008257919557295258
t982,0.0,0.0,0.0,0.0,0.008257399977206271
t983,0.0,0.0,0.0,0.0,0.008257895311833203
t984,0.0,0.0,0.0,0.0,0.008258208843094153
t985,0.0,0.0,0.0,0.0,0.008257873631102489
t986,0.0,0.0,0.0,0.0,0.008258265809630266
t987,0.0,0.0,0.0,0.0,0.008259105849977758
t988,0.0,0.0,0.0,0.0,0.008260140982522608
t989,0.0,0.0,0.0,0.0,0.008261479267730762
t990,0.0,0.0,0.0,0.0,0.00826392445958829
t991,0.0,0.0,0.0,0.0,0.008265845349484184
t992,0.0,0.0,0.0,0.0,0.008265941070011164
t993,0.0,0.0,0.0,0.0,0.008265108173208666
t994,0.0,0.0,0.0,0.0,0.00826523400292707
