Resource,ngcc,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t279,7.72573542518833e-8,7.8691680588173e-8,0.0,0.0,0.0,1.5594903484005631e-7
t280,7.725863268827486e-8,7.869452685733425e-8,0.0,0.0,0.0,1.5595315954560911e-7
t281,7.725999277142564e-8,7.869850292387185e-8,0.0,0.0,0.0,1.559584956952975e-7
t282,7.726250117440034e-8,7.870642799326791e-8,0.0,0.0,0.0,1.5596892916766823e-7
t283,7.72683210385384e-8,7.872577953788598e-8,0.0,0.0,0.0,1.5599410057642438e-7
t284,7.727517725479719e-8,7.875081394140286e-8,0.0,0.0,0.0,1.5602599119620006e-7
t285,7.728034852804573e-8,7.877223256852695e-8,0.0,0.0,0.0,1.5605258109657268e-7
t286,7.72837235890028e-8,7.87876605039531e-8,0.0,0.0,0.0,1.5607138409295592e-7
t287,7.728514751750712e-8,7.879705938399136e-8,0.0,0.0,0.0,1.560822069014985e-7
t288,7.728455916029161e-8,7.879820779936331e-8,0.0,0.0,0.0,1.560827669596549e-7
t289,7.72819555940086e-8,7.878957069727994e-8,0.0,0.0,0.0,1.5607152629128854e-7
t290,7.727727181704155e-8,7.87739586119783e-8,0.0,0.0,0.0,1.5605123042901984e-7
t291,7.727075389368392e-8,7.87548206710337e-8,0.0,0.0,0.0,1.5602557456471762e-7
t292,7.726284946994733e-8,7.873425252569866e-8,0.0,0.0,0.0,1.5599710199564598e-7
t293,7.725468444887819e-8,7.871427969534707e-8,0.0,0.0,0.0,1.5596896414422527e-7
t294,7.724800617582743e-8,7.869776096573617e-8,0.0,0.0,0.0,1.559457671415636e-7
t295,7.724460552579667e-8,7.868823720386995e-8,0.0,0.0,0.0,1.559328427296666e-7
t296,7.724460585397458e-8,7.868759609295812e-8,0.0,0.0,0.0,1.5593220194693269e-7
t297,7.724616792638635e-8,7.869225792755858e-8,0.0,0.0,0.0,1.5593842585394493e-7
t298,7.724804974255539e-8,7.869887443919515e-8,0.0,0.0,0.0,1.5594692418175054e-7
t299,7.725002279600774e-8,7.870630003507196e-8,0.0,0.0,0.0,1.559563228310797e-7
t300,7.725201588670801e-8,7.871285472811631e-8,0.0,0.0,0.0,1.5596487061482433e-7
t301,7.725377731631558e-8,7.871692691944291e-8,0.0,0.0,0.0,1.559707042357585e-7
t302,7.725509312512895e-8,7.871781037251035e-8,0.0,0.0,0.0,1.559729034976393e-7
t303,7.725618112015765e-8,7.87171078350008e-8,0.0,0.0,0.0,1.5597328895515845e-7
t304,7.725692042906313e-8,7.871543943426893e-8,0.0,0.0,0.0,1.5597235986333205e-7
t305,7.725746357040922e-8,7.871391616736705e-8,0.0,0.0,0.0,1.5597137973777627e-7
t306,7.725837160067229e-8,7.871451447072149e-8,0.0,0.0,0.0,1.5597288607139379e-7
t307,7.72611941930857e-8,7.872173872535198e-8,0.0,0.0,0.0,1.5598293291843766e-7
t308,7.726520820219579e-8,7.873359446705172e-8,0.0,0.0,0.0,1.5599880266924752e-7
t309,7.726830191010258e-8,7.874165319432912e-8,0.0,0.0,0.0,1.560099551044317e-7
t310,7.727049522365692e-8,7.874620738611915e-8,0.0,0.0,0.0,1.5601670260977607e-7
t311,7.727161093027363e-8,7.87476140211719e-8,0.0,0.0,0.0,1.5601922495144552e-7
t312,7.727126440468425e-8,7.874505309629766e-8,0.0,0.0,0.0,1.560163175009819e-7
t313,7.726906269727197e-8,7.873738320305005e-8,0.0,0.0,0.0,1.5600644590032201e-7
t314,7.726493080534807e-8,7.87244887332738e-8,0.0,0.0,0.0,1.5598941953862186e-7
t315,7.725910412888162e-8,7.870885415705326e-8,0.0,0.0,0.0,1.5596795828593486e-7
t316,7.725222588195838e-8,7.869223676202674e-8,0.0,0.0,0.0,1.559444626439851e-7
t317,7.724481121221834e-8,7.867573193562349e-8,0.0,0.0,0.0,1.559205431478418e-7
t318,7.723802737428284e-8,7.866093114520235e-8,0.0,0.0,0.0,1.558989585194852e-7
t319,7.723324651119485e-8,7.864982619261495e-8,0.0,0.0,0.0,1.558830727038098e-7
t320,7.723052993896155e-8,7.864290557171557e-8,0.0,0.0,0.0,1.5587343551067712e-7
t321,7.722918713317186e-8,7.863933760917208e-8,0.0,0.0,0.0,1.5586852474234393e-7
t322,7.722919646058763e-8,7.863811665760985e-8,0.0,0.0,0.0,1.558673131181975e-7
t323,7.722981268417361e-8,7.86376923628692e-8,0.0,0.0,0.0,1.5586750504704281e-7
t324,7.723058758586648e-8,7.863664474968615e-8,0.0,0.0,0.0,1.5586723233555263e-7
t325,7.72310962056732e-8,7.863503072164755e-8,0.0,0.0,0.0,1.5586612692732075e-7
t326,7.723118373211874e-8,7.863218558000984e-8,0.0,0.0,0.0,1.5586336931212858e-7
t327,7.723074729801848e-8,7.862819938048556e-8,0.0,0.0,0.0,1.5585894667850405e-7
t328,7.722998321568702e-8,7.86237608549843e-8,0.0,0.0,0.0,1.5585374407067133e-7
t329,7.722918711686645e-8,7.861974897756942e-8,0.0,0.0,0.0,1.5584893609443588e-7
t330,7.722897124409851e-8,7.861770981848296e-8,0.0,0.0,0.0,1.5584668106258148e-7
t331,7.723051372696376e-8,7.862001801548756e-8,0.0,0.0,0.0,1.558505317424513e-7
t332,7.72328971447205e-8,7.862477041709707e-8,0.0,0.0,0.0,1.5585766756181755e-7
t333,7.723448615810421e-8,7.862828663348146e-8,0.0,0.0,0.0,1.5586277279158566e-7
t334,7.723540269698138e-8,7.863095212191858e-8,0.0,0.0,0.0,1.5586635481889995e-7
t335,7.723539332744326e-8,7.863162090318874e-8,0.0,0.0,0.0,1.5586701423063198e-7
t336,7.723403063762433e-8,7.862795858742389e-8,0.0,0.0,0.0,1.5586198922504822e-7
t337,7.722695221694841e-8,7.860851319733025e-8,0.0,0.0,0.0,1.5583546541427866e-7
t338,7.722151030144045e-8,7.859440823897803e-8,0.0,0.0,0.0,1.558159185404185e-7
t339,7.721386804513696e-8,7.857886114220098e-8,0.0,0.0,0.0,1.5579272918733795e-7
t340,7.720509321468633e-8,7.856334806989604e-8,0.0,0.0,0.0,1.5576844128458235e-7
t341,7.719630375735116e-8,7.8549022401046e-8,0.0,0.0,0.0,1.5574532615839716e-7
t342,7.718990763270923e-8,7.853853343596976e-8,0.0,0.0,0.0,1.55728441068679e-7
t343,7.71875556622761e-8,7.853433215951876e-8,0.0,0.0,0.0,1.5572188782179484e-7
t344,7.718862878534975e-8,7.853649934590744e-8,0.0,0.0,0.0,1.557251281312572e-7
t345,7.719169416804663e-8,7.85426753637322e-8,0.0,0.0,0.0,1.5573436953177882e-7
t346,7.719544991940683e-8,7.855031085590613e-8,0.0,0.0,0.0,1.5574576077531295e-7
t347,7.719949900828208e-8,7.855854738026102e-8,0.0,0.0,0.0,1.5575804638854308e-7
t348,7.720392354401017e-8,7.856754444478074e-8,0.0,0.0,0.0,1.557714679887909e-7
t349,7.720826358944928e-8,7.857632434152141e-8,0.0,0.0,0.0,1.5578458793097068e-7
t350,7.721219450462168e-8,7.858407491531327e-8,0.0,0.0,0.0,1.5579626941993495e-7
t351,7.721584673151242e-8,7.859113427404457e-8,0.0,0.0,0.0,1.5580698100555698e-7
t352,7.721892740261038e-8,7.859701644790777e-8,0.0,0.0,0.0,1.5581594385051815e-7
t353,7.722165720549586e-8,7.860251031741927e-8,0.0,0.0,0.0,1.5582416752291513e-7
t354,7.722442695978978e-8,7.86086114410895e-8,0.0,0.0,0.0,1.5583303840087928e-7
t355,7.72276235997954e-8,7.861632661762343e-8,0.0,0.0,0.0,1.5584395021741883e-7
t356,7.723110644806354e-8,7.862550544617448e-8,0.0,0.0,0.0,1.5585661189423802e-7
t357,7.723662515063878e-8,7.864024476523735e-8,0.0,0.0,0.0,1.5587686991587615e-7
t358,7.724234493793434e-8,7.865585950074447e-8,0.0,0.0,0.0,1.558982044386788e-7
t359,7.724528975820798e-8,7.866430776443424e-8,0.0,0.0,0.0,1.5590959752264222e-7
t360,7.724571288717084e-8,7.866533318410697e-8,0.0,0.0,0.0,1.559110460712778e-7
t361,7.724368766264658e-8,7.865907763188444e-8,0.0,0.0,0.0,1.5590276529453102e-7
t362,7.723953808582207e-8,7.864781070156159e-8,0.0,0.0,0.0,1.5588734878738366e-7
t363,7.723377564627392e-8,7.863420811819684e-8,0.0,0.0,0.0,1.5586798376447076e-7
t364,7.722703989505548e-8,7.862011171166541e-8,0.0,0.0,0.0,1.558471516067209e-7
t365,7.722019425334544e-8,7.860718987439768e-8,0.0,0.0,0.0,1.5582738412774313e-7
t366,7.72149519960785e-8,7.859753483838501e-8,0.0,0.0,0.0,1.558124868344635e-7
t367,7.721278430397064e-8,7.859395055086624e-8,0.0,0.0,0.0,1.5580673485483687e-7
t368,7.721380754694627e-8,7.859714419205709e-8,0.0,0.0,0.0,1.5581095173900334e-7
t369,7.721673208958611e-8,7.860494137163946e-8,0.0,0.0,0.0,1.5582167346122557e-7
t370,7.721990764753425e-8,7.861178048218707e-8,0.0,0.0,0.0,1.5583168812972132e-7
t371,7.72231877688866e-8,7.861797538084797e-8,0.0,0.0,0.0,1.5584116314973455e-7
t372,7.722667584157952e-8,7.862404457208858e-8,0.0,0.0,0.0,1.558507204136681e-7
t373,7.723002645554955e-8,7.862984326611925e-8,0.0,0.0,0.0,1.558598697216688e-7
t374,7.72331295515579e-8,7.863535060682423e-8,0.0,0.0,0.0,1.558684801583821e-7
t375,7.723618922143448e-8,7.86409917105626e-8,0.0,0.0,0.0,1.5587718093199708e-7
t376,7.723882976265675e-8,7.864620092470417e-8,0.0,0.0,0.0,1.558850306873609e-7
t377,7.724115509539472e-8,7.86513962785704e-8,0.0,0.0,0.0,1.5589255137396512e-7
t378,7.72436018154639e-8,7.865774290070108e-8,0.0,0.0,0.0,1.55901344716165e-7
t379,7.724635388365712e-8,7.866553676066655e-8,0.0,0.0,0.0,1.5591189064432367e-7
t380,7.724927683422774e-8,7.867473028711596e-8,0.0,0.0,0.0,1.559240071213437e-7
t381,7.725410575488342e-8,7.868876205100459e-8,0.0,0.0,0.0,1.55942867805888e-7
t382,7.725921329633777e-8,7.87021572983301e-8,0.0,0.0,0.0,1.5596137059466787e-7
t383,7.726182736678712e-8,7.87082043060248e-8,0.0,0.0,0.0,1.5597003167281192e-7
t384,7.726194581206839e-8,7.87068926286179e-8,0.0,0.0,0.0,1.559688384406863e-7
t385,7.725963429104985e-8,7.869836310134291e-8,0.0,0.0,0.0,1.5595799739239277e-7
t386,7.725507668800596e-8,7.868437782595621e-8,0.0,0.0,0.0,1.5593945451396216e-7
t387,7.724871627149604e-8,7.866715490236475e-8,0.0,0.0,0.0,1.559158711738608e-7
t388,7.724127627598568e-8,7.864858223425187e-8,0.0,0.0,0.0,1.5588985851023755e-7
t389,7.723382207751844e-8,7.863072141527794e-8,0.0,0.0,0.0,1.558645434927964e-7
t390,7.7228047928747e-8,7.861609880405036e-8,0.0,0.0,0.0,1.5584414673279737e-7
t391,7.722558611253322e-8,7.860807290055546e-8,0.0,0.0,0.0,1.558336590130887e-7
t392,7.722641047123295e-8,7.860817474696215e-8,0.0,0.0,0.0,1.558345852181951e-7
t393,7.722931244025978e-8,7.861440800618551e-8,0.0,0.0,0.0,1.5584372044644528e-7
t394,7.723268201551198e-8,7.862273575827587e-8,0.0,0.0,0.0,1.5585541777378786e-7
t395,7.723606073782525e-8,7.863163994287376e-8,0.0,0.0,0.0,1.5586770068069902e-7
t396,7.72395815688674e-8,7.864123447809057e-8,0.0,0.0,0.0,1.5588081604695796e-7
t397,7.724296656002492e-8,7.865069402433275e-8,0.0,0.0,0.0,1.5589366058435767e-7
t398,7.724594766580168e-8,7.865932972328741e-8,0.0,0.0,0.0,1.5590527738908908e-7
t399,7.724880913564472e-8,7.866774617245107e-8,0.0,0.0,0.0,1.5591655530809577e-7
t400,7.725131612110609e-8,7.867535558213393e-8,0.0,0.0,0.0,1.5592667170324001e-7
t401,7.725353810310399e-8,7.868222395197823e-8,0.0,0.0,0.0,1.5593576205508222e-7
t402,7.725589455552656e-8,7.868903872527637e-8,0.0,0.0,0.0,1.5594493328080292e-7
t403,7.725862864171146e-8,7.869705088111307e-8,0.0,0.0,0.0,1.5595567952282455e-7
t404,7.726166041778073e-8,7.870674026036015e-8,0.0,0.0,0.0,1.5596840067814088e-7
t405,7.726671610323924e-8,7.872360972945273e-8,0.0,0.0,0.0,1.5599032583269196e-7
t406,7.727188269798038e-8,7.874071794798154e-8,0.0,0.0,0.0,1.5601260064596192e-7
t407,7.727456580581875e-8,7.87505460517603e-8,0.0,0.0,0.0,1.5602511185757904e-7
t408,7.727480710025876e-8,7.875185085638447e-8,0.0,0.0,0.0,1.5602665795664324e-7
t409,7.727272435715374e-8,7.874455822322015e-8,0.0,0.0,0.0,1.5601728258037388e-7
t410,7.726842421183639e-8,7.873121967088987e-8,0.0,0.0,0.0,1.5599964388272628e-7
t411,7.726233460077559e-8,7.871565656798578e-8,0.0,0.0,0.0,1.5597799116876138e-7
t412,7.725513162871423e-8,7.869968339328629e-8,0.0,0.0,0.0,1.5595481502200053e-7
t413,7.724786595313804e-8,7.868437720465107e-8,0.0,0.0,0.0,1.5593224315778911e-7
t414,7.72421075925889e-8,7.867149120746292e-8,0.0,0.0,0.0,1.5591359880005181e-7
t415,7.72397028712663e-8,7.866432748664245e-8,0.0,0.0,0.0,1.5590403035790876e-7
t416,7.724051589512267e-8,7.866480247508242e-8,0.0,0.0,0.0,1.559053183702051e-7
t417,7.724327291417201e-8,7.867077602136356e-8,0.0,0.0,0.0,1.5591404893553557e-7
t418,7.724644478780347e-8,7.867793398028549e-8,0.0,0.0,0.0,1.5592437876808896e-7
t419,7.724972297626633e-8,7.868425713665354e-8,0.0,0.0,0.0,1.5593398011291987e-7
t420,7.725305995356542e-8,7.869037969377092e-8,0.0,0.0,0.0,1.5594343964733634e-7
t421,7.72563949672255e-8,7.869659619446087e-8,0.0,0.0,0.0,1.5595299116168637e-7
t422,7.7259551745724e-8,7.870257416159275e-8,0.0,0.0,0.0,1.5596212590731677e-7
t423,7.72627224496699e-8,7.870889127626172e-8,0.0,0.0,0.0,1.5597161372593163e-7
t424,7.726550149292699e-8,7.871418001757734e-8,0.0,0.0,0.0,1.5597968151050433e-7
t425,7.726803094115959e-8,7.87191212238125e-8,0.0,0.0,0.0,1.559871521649721e-7
t426,7.727071036692276e-8,7.872600718336977e-8,0.0,0.0,0.0,1.5599671755029253e-7
t427,7.727388976932582e-8,7.873555381281597e-8,0.0,0.0,0.0,1.5600944358214179e-7
t428,7.727715709754471e-8,7.874833454316598e-8,0.0,0.0,0.0,1.560254916407107e-7
t429,7.728209731315307e-8,7.876742774617298e-8,0.0,0.0,0.0,1.5604952505932605e-7
t430,7.728741951088282e-8,7.878829100907736e-8,0.0,0.0,0.0,1.5607571051996018e-7
t431,7.729041709792818e-8,7.880112835234672e-8,0.0,0.0,0.0,1.560915454502749e-7
t432,7.729100120403194e-8,7.880482695248401e-8,0.0,0.0,0.0,1.5609582815651595e-7
t433,7.728929318871818e-8,7.879887457502753e-8,0.0,0.0,0.0,1.5608816776374572e-7
t434,7.728558338273282e-8,7.878654626872504e-8,0.0,0.0,0.0,1.5607212965145784e-7
t435,7.728043221507145e-8,7.877157310451641e-8,0.0,0.0,0.0,1.5605200531958785e-7
t436,7.727437344969017e-8,7.875551317348824e-8,0.0,0.0,0.0,1.560298866231784e-7
t437,7.726831261017525e-8,7.873992298356767e-8,0.0,0.0,0.0,1.5600823559374292e-7
t438,7.726357052146744e-8,7.872701434598772e-8,0.0,0.0,0.0,1.5599058486745516e-7
t439,7.726172451499214e-8,7.872022228629047e-8,0.0,0.0,0.0,1.559819468012826e-7
t440,7.726295139421802e-8,7.872150391546909e-8,0.0,0.0,0.0,1.5598445530968712e-7
t441,7.7266155092297e-8,7.872949919191986e-8,0.0,0.0,0.0,1.5599565428421685e-7
t442,7.726967951841575e-8,7.874038553565604e-8,0.0,0.0,0.0,1.5601006505407178e-7
t443,7.727334556982365e-8,7.875223811407188e-8,0.0,0.0,0.0,1.5602558368389553e-7
t444,7.727719482282737e-8,7.87639803449882e-8,0.0,0.0,0.0,1.5604117516781558e-7
t445,7.728081797611865e-8,7.877422210650436e-8,0.0,0.0,0.0,1.5605504008262302e-7
t446,7.728406924141265e-8,7.878331519914101e-8,0.0,0.0,0.0,1.5606738444055367e-7
t447,7.728721687697269e-8,7.879160795717877e-8,0.0,0.0,0.0,1.5607882483415146e-7
t448,7.72900105477292e-8,7.879788186220575e-8,0.0,0.0,0.0,1.5608789240993496e-7
t449,7.729239531693457e-8,7.880330054478925e-8,0.0,0.0,0.0,1.560956958617238e-7
t450,7.72947172799856e-8,7.880855283829807e-8,0.0,0.0,0.0,1.5610327011828368e-7
t451,7.729703110841565e-8,7.881373214837479e-8,0.0,0.0,0.0,1.5611076325679043e-7
t452,7.72991445793496e-8,7.881840193976405e-8,0.0,0.0,0.0,1.5611754651911366e-7
t453,7.730239134918203e-8,7.882650428333032e-8,0.0,0.0,0.0,1.5612889563251235e-7
t454,7.730640773168569e-8,7.883636409226459e-8,0.0,0.0,0.0,1.5614277182395028e-7
t455,7.73090688137195e-8,7.884119877666026e-8,0.0,0.0,0.0,1.5615026759037976e-7
t456,7.730997036429195e-8,7.883982322306433e-8,0.0,0.0,0.0,1.5614979358735628e-7
t457,7.730857710689144e-8,7.883154830497743e-8,0.0,0.0,0.0,1.5614012541186887e-7
t458,7.73046398214056e-8,7.881789357043326e-8,0.0,0.0,0.0,1.5612253339183885e-7
t459,7.72982075207733e-8,7.880039764906792e-8,0.0,0.0,0.0,1.5609860516984122e-7
t460,7.728957705984452e-8,7.878034526560636e-8,0.0,0.0,0.0,1.560699223254509e-7
t461,7.728038889931202e-8,7.876006984057742e-8,0.0,0.0,0.0,1.5604045873988945e-7
t462,7.727226602413164e-8,7.874176753064205e-8,0.0,0.0,0.0,1.560140335547737e-7
t463,7.726711019219208e-8,7.872823100874263e-8,0.0,0.0,0.0,1.559953412009347e-7
t464,7.726415425977364e-8,7.871910700667598e-8,0.0,0.0,0.0,1.5598326126644961e-7
t465,7.726380434411883e-8,7.871614636543038e-8,0.0,0.0,0.0,1.559799507095492e-7
t466,7.726500385520194e-8,7.871770561352378e-8,0.0,0.0,0.0,1.5598270946872572e-7
t467,7.72670126713526e-8,7.872197411805763e-8,0.0,0.0,0.0,1.5598898678941023e-7
t468,7.726932091134239e-8,7.872735113826156e-8,0.0,0.0,0.0,1.5599667204960396e-7
t469,7.727151548857975e-8,7.873242888787808e-8,0.0,0.0,0.0,1.5600394437645784e-7
t470,7.727338143610035e-8,7.873673320643987e-8,0.0,0.0,0.0,1.560101146425402e-7
t471,7.727490023508992e-8,7.873975592819256e-8,0.0,0.0,0.0,1.5601465616328247e-7
t472,7.727611322477202e-8,7.874116410402784e-8,0.0,0.0,0.0,1.5601727732879986e-7
t473,7.72772926103391e-8,7.874143025491523e-8,0.0,0.0,0.0,1.5601872286525433e-7
t474,7.727864402140506e-8,7.874228527493617e-8,0.0,0.0,0.0,1.5602092929634122e-7
t475,7.728038421687374e-8,7.874417178449974e-8,0.0,0.0,0.0,1.5602455600137346e-7
t476,7.728224738994766e-8,7.874616979523717e-8,0.0,0.0,0.0,1.5602841718518483e-7
t477,7.728519340497658e-8,7.875059778176605e-8,0.0,0.0,0.0,1.5603579118674265e-7
t478,7.728871519769448e-8,7.875609200808252e-8,0.0,0.0,0.0,1.56044807205777e-7
t479,7.729118059830965e-8,7.875795083647038e-8,0.0,0.0,0.0,1.5604913143478005e-7
t480,7.729195656389131e-8,7.875473671163611e-8,0.0,0.0,0.0,1.5604669327552742e-7
t481,7.729036646051759e-8,7.874560162017353e-8,0.0,0.0,0.0,1.560359680806911e-7
t482,7.728535250625731e-8,7.873041332961613e-8,0.0,0.0,0.0,1.5601576583587343e-7
t483,7.72760287654739e-8,7.870984170324323e-8,0.0,0.0,0.0,1.5598587046871713e-7
t484,7.726197325680892e-8,7.868460187478641e-8,0.0,0.0,0.0,1.5594657513159534e-7
t485,7.724509794649916e-8,7.865724376698379e-8,0.0,0.0,0.0,1.5590234171348294e-7
t486,7.722882894687544e-8,7.86314722995019e-8,0.0,0.0,0.0,1.5586030124637735e-7
t487,7.721705814699448e-8,7.861164731717102e-8,0.0,0.0,0.0,1.5582870546416548e-7
t488,7.72090835209771e-8,7.859732092470695e-8,0.0,0.0,0.0,1.5580640444568406e-7
t489,7.720566175802029e-8,7.858960010032646e-8,0.0,0.0,0.0,1.5579526185834673e-7
t490,7.720524110100754e-8,7.858728077615437e-8,0.0,0.0,0.0,1.557925218771619e-7
t491,7.720621575276682e-8,7.858752035029027e-8,0.0,0.0,0.0,1.557937361030571e-7
t492,7.72076901034813e-8,7.858883884757988e-8,0.0,0.0,0.0,1.5579652895106118e-7
t493,7.720939298274089e-8,7.85905850069531e-8,0.0,0.0,0.0,1.55799977989694e-7
t494,7.721104681227859e-8,7.859210388814088e-8,0.0,0.0,0.0,1.5580315070041948e-7
t495,7.721245794999346e-8,7.859314885708588e-8,0.0,0.0,0.0,1.5580560680707934e-7
t496,7.721365974387459e-8,7.859408453171513e-8,0.0,0.0,0.0,1.5580774427558973e-7
t497,7.721486456502228e-8,7.859531578048193e-8,0.0,0.0,0.0,1.558101803455042e-7
t498,7.721638690746125e-8,7.859791119061829e-8,0.0,0.0,0.0,1.5581429809807952e-7
t499,7.721841716353228e-8,7.860237123799019e-8,0.0,0.0,0.0,1.5582078840152247e-7
t500,7.7220504886342e-8,7.860749693579387e-8,0.0,0.0,0.0,1.5582800182213588e-7
t501,7.722355298822961e-8,7.86142024057078e-8,0.0,0.0,0.0,1.558377553939374e-7
t502,7.722705820305973e-8,7.862131057130215e-8,0.0,0.0,0.0,1.5584836877436188e-7
t503,7.722910300252772e-8,7.86229289159618e-8,0.0,0.0,0.0,1.558520319184895e-7
t504,7.722922516521917e-8,7.8618386500597e-8,0.0,0.0,0.0,1.5584761166581615e-7
t505,5.8032480389500366e-8,5.8948566490803396e-8,0.0,0.0,0.0,1.1698104688030375e-7
t506,5.802857633301573e-8,5.893903809169912e-8,0.0,0.0,0.0,1.1696761442471485e-7
t507,5.802218482129254e-8,5.892725757961834e-8,0.0,0.0,0.0,1.1694944240091088e-7
t508,5.801356786324566e-8,5.891368989894034e-8,0.0,0.0,0.0,1.16927257762186e-7
t509,5.8004466106108265e-8,5.8899970009636993e-8,0.0,0.0,0.0,1.1690443611574526e-7
t510,5.799784383228552e-8,5.888900037805365e-8,0.0,0.0,0.0,1.1688684421033918e-7
t511,5.799474445158805e-8,5.888215169212363e-8,0.0,0.0,0.0,1.1687689614371167e-7
t512,5.799459806870758e-8,5.887996097845013e-8,0.0,0.0,0.0,1.1687455904715772e-7
t513,5.799587243347921e-8,5.888138063587418e-8,0.0,0.0,0.0,1.168772530693534e-7
t514,5.799765270136752e-8,5.888365048367921e-8,0.0,0.0,0.0,1.1688130318504674e-7
t515,5.799980437507629e-8,5.8886129348756744e-8,0.0,0.0,0.0,1.1688593372383304e-7
t516,5.8002340714010395e-8,5.888917500104641e-8,0.0,0.0,0.0,1.168915157150568e-7
t517,5.8004980731141776e-8,5.889256462443663e-8,0.0,0.0,0.0,1.168975453555784e-7
t518,5.800754774460144e-8,5.889572291740483e-8,0.0,0.0,0.0,1.1690327066200627e-7
t519,5.801003615174307e-8,5.889892388126843e-8,0.0,0.0,0.0,1.169089600330115e-7
t520,5.8012311877435924e-8,5.8902083516034895e-8,0.0,0.0,0.0,1.1691439539347083e-7
t521,5.801448027950384e-8,5.890574356383596e-8,0.0,0.0,0.0,1.169202238433398e-7
t522,5.8016817160487095e-8,5.891073909290921e-8,0.0,0.0,0.0,1.169275562533963e-7
t523,5.801944969263544e-8,5.891727521642457e-8,0.0,0.0,0.0,1.1693672490906002e-7
t524,5.8021940229062156e-8,5.892404628356559e-8,0.0,0.0,0.0,1.1694598651262775e-7
t525,5.8024263899398104e-8,5.8930886736390834e-8,0.0,0.0,0.0,1.1695515063578893e-7
t526,5.8026768417061764e-8,5.893733233231183e-8,0.0,0.0,0.0,1.169641007493736e-7
t527,5.8028487119591e-8,5.894028948957719e-8,0.0,0.0,0.0,1.1696877660916819e-7
t528,5.8028781081608146e-8,5.8938199078592066e-8,0.0,0.0,0.0,1.1696698016020021e-7
t529,5.80273643135489e-8,5.893202983272558e-8,0.0,0.0,0.0,1.1695939414627447e-7
t530,5.802397748881221e-8,5.8923001615913755e-8,0.0,0.0,0.0,1.1694697910472596e-7
t531,5.801864287646809e-8,5.8911564245000354e-8,0.0,0.0,0.0,1.1693020712146845e-7
t532,5.801174321095507e-8,5.889796614196874e-8,0.0,0.0,0.0,1.169097093529238e-7
t533,5.80042336308192e-8,5.888346755397587e-8,0.0,0.0,0.0,1.1688770118479507e-7
t534,5.799842113779405e-8,5.887115524419305e-8,0.0,0.0,0.0,1.168695763819871e-7
t535,5.799548044460256e-8,5.886299503310614e-8,0.0,0.0,0.0,1.168584754777087e-7
t536,5.799537043531149e-8,5.886017919481819e-8,0.0,0.0,0.0,1.1685554963012968e-7
t537,5.799665123100957e-8,5.8861414057588685e-8,0.0,0.0,0.0,1.1685806528859826e-7
t538,5.7998367991025453e-8,5.886481937592441e-8,0.0,0.0,0.0,1.1686318736694986e-7
t539,5.800034732854641e-8,5.886956390461617e-8,0.0,0.0,0.0,1.1686991123316258e-7
t540,5.800260591625778e-8,5.8875037598012644e-8,0.0,0.0,0.0,1.1687764351427041e-7
t541,5.8005010124944955e-8,5.8880539688479224e-8,0.0,0.0,0.0,1.1688554981342417e-7
t542,5.800734502035692e-8,5.888535529661508e-8,0.0,0.0,0.0,1.16892700316972e-7
t543,5.8009705467662795e-8,5.888967890021017e-8,0.0,0.0,0.0,1.1689938436787296e-7
t544,5.801184287892238e-8,5.8893337074339656e-8,0.0,0.0,0.0,1.1690517995326204e-7
t545,5.801388593375375e-8,5.889703130154404e-8,0.0,0.0,0.0,1.1691091723529778e-7
t546,5.801603955620776e-8,5.890147786076246e-8,0.0,0.0,0.0,1.1691751741697022e-7
t547,5.8018300162332687e-8,5.890666193712209e-8,0.0,0.0,0.0,1.1692496209945477e-7
t548,5.802040449486409e-8,5.891153239588971e-8,0.0,0.0,0.0,1.1693193689075381e-7
t549,5.802248849575745e-8,5.891576416050117e-8,0.0,0.0,0.0,1.1693825265625863e-7
t550,5.80249182605273e-8,5.8919333976364214e-8,0.0,0.0,0.0,1.1694425223689151e-7
t551,5.8026780980177074e-8,5.891992926656888e-8,0.0,0.0,0.0,1.1694671024674595e-7
t552,5.80271969274965e-8,5.89173724568089e-8,0.0,0.0,0.0,1.169445693843054e-7
t553,5.802600114741476e-8,5.891378845520355e-8,0.0,0.0,0.0,1.1693978960261831e-7
t554,5.802276769352059e-8,5.8908719335255285e-8,0.0,0.0,0.0,1.1693148702877588e-7
t555,5.801750487172453e-8,5.89008904894494e-8,0.0,0.0,0.0,1.1691839536117394e-7
t556,5.801066602958816e-8,5.8890239181508156e-8,0.0,0.0,0.0,1.1690090521109632e-7
t557,5.800299743772902e-8,5.8878140139355804e-8,0.0,0.0,0.0,1.1688113757708482e-7
t558,5.799718978432149e-8,5.886805980708558e-8,0.0,0.0,0.0,1.1686524959140707e-7
t559,5.7994116390593514e-8,5.8861340705234956e-8,0.0,0.0,0.0,1.1685545709582848e-7
t560,5.799389723928301e-8,5.885915342755776e-8,0.0,0.0,0.0,1.1685305066684076e-7
t561,5.799506237727811e-8,5.8860411276853137e-8,0.0,0.0,0.0,1.1685547365413124e-7
t562,5.799668738342452e-8,5.886321439437037e-8,0.0,0.0,0.0,1.168599017777949e-7
t563,5.7998552269542485e-8,5.886689699998815e-8,0.0,0.0,0.0,1.1686544926953064e-7
