Resource,ngcc,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t111,499.6969623329591,23113.725817141567,4.9515067416574584e-5,9.40052061069677e-5,0.01113716516949919,23613.43406015997
t112,499.69681603473714,23113.625388227927,3.6740745774839863e-5,0.0001852421919742228,0.011137166088938019,23613.333563411692
t113,499.69577372455143,23112.630837075245,1.1179342563484705e-5,0.00017710946044901182,0.011137165689919829,23612.337936254287
t114,499.6934853095282,23111.5430522683,0.0,0.00018548044811867898,0.011137161384725808,23611.24786021966
t115,499.6936217093836,23111.60691828453,0.0,0.00015695115959076618,0.01113716295706804,23611.31183410803
t116,499.6948011958239,23112.00803978927,0.0,0.00010506019859971721,0.011137164739460335,23611.71408321003
t117,499.69591836793916,23112.65304244618,0.0,0.0001098583070205309,0.01113716545603866,23612.360207837883
t118,499.69687172603244,23113.718796303972,0.0,2.2268948153954887e-5,0.011137165239010748,23613.42682746419
t119,499.69762917242684,23115.153522093653,0.0,8.545380461761418e-5,0.011137165377245982,23614.862373885262
t120,499.69815495570305,23116.391392623962,0.0,3.847071053800721e-5,0.011137164850697568,23616.100723215222
t121,499.6985643665686,23117.202696664852,0.0,7.641894054706087e-5,0.011137165006801057,23616.912474615365
t122,499.6988489515039,23117.642301832555,0.0,6.842704624891067e-5,0.011137164967893852,23617.352356376072
t123,499.69902884445315,23117.867654314432,0.0,3.4842327138507394e-5,0.011137164865816104,23617.57785516608
t124,499.6990701308128,23117.923488160453,0.0,1.598636743047883e-5,0.011137164884181094,23617.63371144252
t125,499.69884924254046,23117.64636516944,0.0,3.404209996864191e-5,0.011137164904726589,23617.356385618983
t126,499.6982872388943,23116.66149285198,0.0,4.789640539928539e-5,0.011137164614308664,23616.370965151895
t127,499.6974638585309,23114.81030924631,0.0,5.5399452810608016e-5,0.011137163904306508,23614.518965668198
t128,499.6969054973869,23113.70047614162,0.0,5.330513965708402e-5,0.011137163629519005,23613.408572107775
t129,499.69681881800045,23113.57255797923,1.2749678482243335e-5,9.926468284187787e-5,0.011137164574508756,23613.280625976167
t130,499.69681054995647,23113.556311684828,3.6628578279912375e-5,0.00012136607406665845,0.011137164811923523,23613.26441739425
t131,499.6968587332545,23113.625345474476,6.276284587923507e-5,5.7617839786600246e-5,0.011137164540325723,23613.333461752958
t132,499.6970049062414,23113.85784308377,7.726922956265108e-5,5.816886043658546e-5,0.011137164758064816,23613.56612059286
t133,499.69715315651257,23114.11268865852,7.411621034485126e-5,4.9631388884129054e-5,0.011137164814893111,23613.82110272745
t134,499.6972281310543,23114.24671402463,5.3104302647928974e-5,6.874659147103698e-5,0.011137164753376939,23613.955201171335
t135,499.6973298985981,23114.455890043293,4.547713208777196e-5,4.056798453546391e-5,0.011137164984637496,23614.164443151993
t136,499.6972731970352,23114.383816998776,2.482626134387781e-5,3.051957883668937e-5,0.011137165281637674,23614.092282706933
t137,499.6967309247119,23113.514738881444,1.8819235806919767e-6,6.45140730023048e-5,0.011137164650973056,23613.222673366803
t138,499.6960312165103,23112.681375119362,0.0,9.395400384409188e-5,0.011137163339326354,23612.388637453216
t139,499.6962688914942,23112.947306294824,0.0,7.983855522537454e-5,0.011137164359150199,23612.65479218923
t140,499.6966725685649,23113.41930152671,0.0,3.99605361578635e-5,0.011137164681243128,23613.12715122049
t141,499.6970879738926,23114.04671955395,0.0,6.855204273335007e-5,0.011137164947906472,23613.75501324483
t142,499.69750431235656,23114.86411211979,0.0,7.227887439909771e-5,0.011137164743902146,23614.572825875766
t143,499.69799440050474,23115.97706124224,0.0,8.983115358314121e-5,0.011137164641377107,23615.686282638537
t144,499.69856583562165,23117.120406359634,0.0,9.233447809506491e-5,0.011137164595034924,23616.830201694327
t145,499.69920776822,23118.004623493624,0.0,8.216729890714201e-5,0.011137164708600334,23617.715050593848
t146,499.69976860212927,23118.494748011322,0.0,0.0001017747654332877,0.011137164756734272,23618.205755552975
t147,499.7001973459676,23118.761504047663,0.0,0.00011778150249250548,0.01113716480882166,23618.47295633994
t148,499.7003919094168,23118.86798020574,0.0,0.00011026558142578538,0.01113716485784915,23618.579619545595
t149,499.7001810403749,23118.764568065184,0.0,7.698101552664338e-5,0.0111371646308001,23618.475963251203
t150,499.69958745850954,23118.36387650635,0.0,2.3024013566818657e-5,0.011137164065738954,23618.07462415294
t151,499.69889808298336,23117.64022085184,0.0,1.5669365547014393e-5,0.011137163672224257,23617.350271767864
t152,499.69840334911925,23116.87675000341,0.0,1.6701865859656843e-5,0.011137163755886017,23616.586307218153
t153,499.69801759496363,23116.093867874675,2.3467809095111104e-5,3.6556005237286835e-5,0.011137163950250068,23615.803082657403
t154,499.6978074804299,23115.621679084303,5.068655111847282e-5,5.952124042070121e-5,0.011137164182002172,23615.330733936706
t155,499.6977507428704,23115.488651409887,6.827131219920298e-5,7.59853392352518e-5,0.011137164360103157,23615.19768357377
t156,499.69780123311614,23115.599335284536,7.958728117467008e-5,4.9507159761393905e-5,0.011137164368743966,23615.30840277646
t157,499.69791259133217,23115.851170023863,8.105785796836377e-5,5.0328550756973695e-5,0.011137164462305837,23615.560351166067
t158,499.6980395472819,23116.135498343305,7.8652601504919e-5,6.293069704395249e-5,0.011137164596916329,23615.84481663848
t159,499.69813293531416,23116.334523645928,6.347322623449077e-5,8.175563122849068e-5,0.01113716480870801,23616.04393897491
t160,499.6980755688842,23116.19743292717,3.72641811056244e-5,9.288844290309916e-5,0.01113716500459467,23615.906775813684
t161,499.69764510639936,23115.237826831708,6.892067609519358e-6,8.060762937115028e-5,0.011137164283905428,23614.94669660209
t162,499.69718550212787,23114.27621811795,0.0,0.00015710388736709987,0.011137163519236019,23613.984697887485
t163,499.69727234053687,23114.451884031998,0.0,0.0002112122791022064,0.011137164249762839,23614.160504749063
t164,499.6975058745693,23114.928113070353,0.0,0.00020375695454410866,0.011137164547460339,23614.636959866424
t165,499.6977167791434,23115.37998287151,0.0,0.00021659483421454764,0.011137164400540085,23615.08905340989
t166,499.69801311097353,23116.030885917065,0.0,0.000201414088022089,0.011137164226511214,23615.740237606355
t167,499.6984380488239,23116.882810883002,0.0,0.00020888376779951286,0.011137164200140555,23616.592594979797
t168,499.6990324882862,23117.81888701985,0.0,0.0002233390544650827,0.011137164679711223,23617.52928001187
t169,499.6992426045917,23118.216773828302,0.0,0.00022897662483768987,0.011137440499991587,23617.927382850015
t170,499.69951227763556,23118.54740542362,0.0,0.00022899483491832626,0.011137440762027372,23618.25828413685
t171,499.69962435154156,23118.65985800426,0.0,0.00022899483623574381,0.011137440701412451,23618.37084879134
t172,499.69961352286055,23118.65113536835,0.0,0.00022899483543140894,0.011137440644568834,23618.36211532669
t173,499.69947111327326,23118.5076608049,0.0,0.00022899483117227643,0.011137440577721112,23618.21849835358
t174,499.69919293113315,23118.176067332843,0.0,0.00022844118401523644,0.011137440452378458,23617.886626145613
t175,499.6988305309323,23117.639806851483,0.0,0.00022453645824045728,0.01113744028624585,23617.34999935916
t176,499.69850060283676,23117.045290805232,5.010143852449694e-6,0.00022416553178075657,0.011137440386362905,23616.75515802413
t177,499.6980816365202,23116.20923796354,4.000571994330471e-5,0.0002288865303223115,0.011137440258743853,23615.91872593257
t178,499.69777924994975,23115.60596092314,6.536682092570493e-5,0.00022899479072494906,0.01113744025481885,23615.31517197496
t179,499.6976205015404,23115.308211498894,8.027164623706645e-5,0.00022858546833607655,0.011137440341268274,23615.01727829789
t180,499.6975838793637,23115.24323233414,8.878326138056898e-5,0.00022898072829842064,0.011137440476331894,23614.95227141797
t181,499.6976172931214,23115.302392404024,9.168691695384189e-5,0.00022899480037209103,0.011137440592247989,23615.011467819455
t182,499.69770123324463,23115.454658901177,9.208570184992201e-5,0.000228636272111036,0.01113744077764576,23615.163818297176
t183,499.69778291923086,23115.605957263593,8.541850125664905e-5,0.0002289947976998544,0.011137441074208882,23615.315192037197
t184,499.6977373567303,23115.53031278803,6.65632004125466e-5,0.0002289947845106713,0.011137441423994653,23615.239483144167
t185,499.6973445659852,23114.94750420646,3.994340367901701e-5,0.00022899476881114967,0.011137441634534383,23614.65625515225
t186,499.6961120099421,23113.61639820709,5.259403922575195e-6,0.00022893766052769384,0.011137440019108687,23613.323881854114
t187,499.69517944503576,23113.080707892692,0.0,0.00022818069136663178,0.011137438804978082,23612.787252957223
t188,499.6957052641194,23113.358682544393,0.0,0.00021609548366844448,0.01113744009535263,23613.06574134409
t189,499.69651556628685,23113.91584359423,0.0,0.00022409928504833748,0.011137440914243863,23613.623720700714
t190,499.6973224613227,23114.83690235049,0.0,0.00014326883076916624,0.011137441175729878,23614.545505521815
t191,499.6979403051531,23115.888181758513,0.0,8.05119779746848e-5,0.011137441043548272,23615.597340016688
t192,499.69843170113234,23116.887186873122,0.0,9.513818153057719e-5,0.011137441091284337,23616.59685115353
t193,499.6987873558046,23117.565130301213,0.0,9.580078541020973e-5,0.011137441101542765,23617.275150898902
t194,499.69898857849273,23117.897771114014,0.0,8.963516126276938e-5,0.011137441005313114,23617.607986768675
t195,499.6990750528184,23118.029657012,0.0,0.00012110366045497739,0.011137440999625577,23617.73999060948
t196,499.6990499170513,23118.001541021713,0.0,0.00018069063880481388,0.01113744111176438,23617.711909070516
t197,499.6988395106797,23117.671820560965,0.0,0.00020642071597909537,0.011137441159113288,23617.38200393352
t198,499.6983115631854,23116.68061508967,0.0,0.0002112433267961807,0.01113744099738281,23616.39027533718
t199,499.6973432226644,23114.870845108377,0.0,0.0002102805748639032,0.011137440064649102,23614.579536051682
t200,499.6966638183264,23113.98750379335,7.353207983118781e-7,0.00016798563550479283,0.011137439641396015,23613.69547377227
t201,499.69657071924604,23113.92064037209,3.3176185938017054e-5,0.00020710587057373538,0.011137440435207622,23613.62858881383
t202,499.6966574936491,23114.01371055743,6.0182480005558664e-5,0.0001926639473164485,0.01113744077067969,23613.721758338277
t203,499.69675391351564,23114.103859956824,7.20092061709696e-5,0.00021050719396548026,0.011137440838907985,23613.81203382758
t204,499.6968877885777,23114.238609602733,7.47384345177028e-5,0.00022620360876480058,0.011137440806089333,23613.94693577416
t205,499.69712004557687,23114.52464091321,8.343702267130129e-5,0.00022856320016644978,0.011137440973201015,23614.23321039998
t206,499.69728417359056,23114.745724557237,8.808538182187262e-5,0.0002285675463098182,0.011137440970332669,23614.454462824728
t207,499.69745442420486,23115.0094990109,8.362395521414327e-5,0.0002287179460765518,0.011137441199876662,23614.718403218205
t208,499.6975058802446,23115.103574880806,6.50427966715333e-5,0.00022423333704966238,0.011137441503927214,23614.812507478688
t209,499.69723785164194,23114.765178547765,3.925795928925111e-5,0.00022727414636282016,0.011137441791607569,23614.473820373303
t210,499.69607400405994,23113.569857717946,6.0944253555522835e-6,0.00020349549735263465,0.011137440116487147,23613.277278752044
t211,499.6951930011558,23113.071960857702,0.0,0.0002076834918203499,0.011137438900001156,23612.778498981254
t212,499.69576471079193,23113.37608999899,0.0,0.00017473074267516128,0.01113744010832435,23613.083166880635
t213,499.6965667695199,23113.94102235495,0.0,0.0001564964064314493,0.011137440717896381,23613.648883061593
t214,499.6973877098472,23114.923201382106,0.0,0.00017271291422436873,0.011137441083933615,23614.63189924595
t215,499.6981038167164,23116.215038001723,0.0,0.00012287533497468535,0.01113744102124067,23615.9244021348
t216,499.69870248050086,23117.388605127893,0.0,0.0001168149147800606,0.011137441056769495,23617.098561864364
t217,499.6991697345633,23118.138245488473,0.0,0.00018899732644922336,0.011137441201501688,23617.848741661564
t218,499.69948447555845,23118.52220319792,0.0,0.00020248959749240457,0.01113744114106195,23618.23302760422
t219,499.6996237033564,23118.66276978628,0.0,0.00019950343126007338,0.011137441033158864,23618.3737304341
t220,499.6996199341248,23118.66665508386,0.0,0.00018294787203987372,0.011137441095477102,23618.377595406953
t221,499.69932490282133,23118.33993034608,0.0,0.00012033487292641047,0.011137440967659708,23618.05051302474
t222,499.6986668042815,23117.324595403417,0.0,0.0001275198649696669,0.011137440697954488,23617.034527168264
t223,499.69771462688226,23115.4711419238,0.0,0.00010604117270029792,0.011137439781148456,23615.18010003164
t224,499.6971980869592,23114.594430453977,7.727100035653502e-7,8.496103016015552e-5,0.011137439784395681,23614.302851714463
t225,499.69714803145996,23114.537227804143,2.640892526634982e-5,7.663029154611873e-5,0.011137440538455804,23614.24561631536
t226,499.69717765919336,23114.58377663994,4.496581516323999e-5,3.3701306495023685e-5,0.011137440758203533,23614.292170407014
t227,499.69719813417174,23114.60995654842,5.401357679771613e-5,3.953166493268353e-6,0.011137440708559241,23614.31835009004
t228,499.6972828958279,23114.736992217855,6.181502943511133e-5,0.0,0.011137440811998986,23614.445474369524
t229,499.6973950309161,23114.904756679498,6.036939281388369e-5,1.5839416166101155e-6,0.011137440927243752,23614.613351104676
t230,499.69747607659326,23115.03373684097,7.210885138970453e-5,5.334857037302719e-6,0.011137441019809884,23614.742427802288
t231,499.6975719331602,23115.193754506807,5.082318670970719e-5,3.8861546423741615e-5,0.011137441208961379,23614.90255356591
t232,499.69761373739544,23115.271343493238,4.292195183888435e-5,3.7773471215452324e-5,0.011137441467317254,23614.980175367524
t233,499.6974068510409,23114.97655336606,2.802907969967026e-5,7.598574816462437e-5,0.011137441804022947,23614.685201673736
t234,499.69650702161533,23113.871214329254,1.5204936623190152e-6,5.9420721984363465e-5,0.011137440180965458,23613.578919732267
t235,499.69597537032917,23113.452539698763,0.0,8.976360812710492e-5,0.011137439620445845,23613.159742272324
t236,499.69648574017805,23113.85376866589,0.0,3.170842739239933e-5,0.011137440397196009,23613.56142355489
t237,499.6970665814043,23114.45385611125,0.0,3.386423647342828e-5,0.011137440796133572,23614.162093997686
t238,499.69769173058364,23115.426527065585,0.0,2.515208180875146e-5,0.011137440910667247,23615.135381389162
t239,499.6983330310719,23116.698060443887,0.0,3.4526870509735105e-5,0.011137441043619578,23616.407565442874
t240,499.6989648090194,23117.824045596764,0.0,3.487426733045427e-5,0.011137441146195692,23617.5341827212
t241,499.6995758022638,23118.589068324796,0.0,2.240667813622914e-5,0.011137441209200625,23618.299803974947
t242,499.70005488485947,23118.998091699545,0.0,3.65055151986151e-5,0.01113744127364953,23618.709320531194
t243,499.70035149111857,23119.196724012792,0.0,4.4905710561074706e-5,0.011137441349248734,23618.908257850973
t244,499.7003707637051,23119.2170828229,0.0,4.3230765298272045e-5,0.011137441427580353,23618.928634258795
t245,499.69995659381976,23118.938026119333,0.0,3.0157470975948836e-5,0.011137441309451403,23618.649150311936
t246,499.69904368212315,23117.914212513537,0.0,1.4420742448114438e-5,0.011137440649155467,23617.62440805705
t247,499.69802792051473,23116.082171094225,0.0,2.4331376179426295e-6,0.011137439718509301,23615.7913388876
t248,499.69751820999545,23115.102592003037,0.0,5.073497945951367e-6,0.01113743987700846,23614.811252726406
t249,499.6974061426198,23114.909597471404,1.769741146779631e-5,3.095732337459729e-6,0.01113744057999848,23614.618161847742
t250,499.69737612492565,23114.862078635313,3.609243588519978e-5,2.913937461221094e-6,0.011137440920459752,23614.57063120753
t251,499.6973511561831,23114.821347442437,4.775741637188714e-5,3.4314124729701376e-6,0.01113744099416195,23614.529887228444
t252,499.69739231836377,23114.885351687928,4.986357655241076e-5,2.8771551120096744e-6,0.011137441054404186,23614.59393418808
t253,499.6974960767752,23115.056035679554,4.958939861057919e-5,2.3745064128902254e-7,0.01113744118480324,23614.764719024366
t254,499.697545948906,23115.137498143464,4.953954806323819e-5,5.437256860430895e-8,0.011137441152421722,23614.846231127445
t255,499.6976376435599,23115.298490353136,5.4225438990533e-5,9.104232460465712e-8,0.011137441376888641,23615.007319754553
t256,499.6976661954941,23115.352803353806,4.489103256376376e-5,2.0512089694629427e-6,0.011137441619274548,23615.06165393316
t257,499.69744310767294,23115.007569388785,2.715668103236341e-5,2.601034363497037e-6,0.011137441657364822,23614.71617969583
t258,499.69666061807703,23113.988477283914,1.4955653288740578e-7,6.881503408752367e-6,0.011137440243440173,23613.696282373294
