,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t877,16854.026284982865,0.0007637746750099491,-0.000902461688117376,0.0,-0.0,0.0,-4.59041058595328e-7,0.0,0.0,-16854.02614584439
t878,17264.88986128676,0.0007638000865920057,-0.0009024433847213617,0.0,-0.0,0.0,-4.590390996599385e-7,0.0,0.0,-17264.889722192114
t879,17585.72738571211,0.0007638722422541241,-0.0009022871591069288,0.0,-0.0,0.0,-4.5903561442998244e-7,0.0,0.0,-17585.72724684593
t880,17821.327478110274,0.000763971181777723,-0.0009020534499344533,0.0,-0.0,0.0,-4.590323379529385e-7,0.0,0.0,-17821.327339576794
t881,17975.52103422267,0.0007641439446211612,-0.0009017139152141557,0.0,-0.0,0.0,-4.5902795152275256e-7,0.0,0.0,-17975.520896201462
t882,17892.199050125284,0.0007641278664887918,-0.0009016149023015026,0.0,-0.0,0.0,-4.590238602127679e-7,0.0,0.0,-17892.19891218689
t883,17452.603755867705,0.0007637904166512817,-0.0009019931619244904,0.0,-0.0,0.0,-4.5902281261159376e-7,0.0,0.0,-17452.60361721345
t884,16812.84415509396,0.0007635422918980899,-0.0009023704203581276,0.0,-0.0,0.0,-4.5902320489084363e-7,0.0,0.0,-16812.8440158142
t885,16539.892827294105,0.0007639325682448376,-0.0009019050756897924,0.0,-0.0,0.0,-4.5904239454754953e-7,0.0,0.0,-16539.892688869906
t886,16081.143052879057,0.0007642163199138312,-0.0009018309162558316,0.0,-0.0,0.0,-4.590434059493069e-7,0.0,0.0,-16081.142914812659
t887,14572.727824974987,0.0007640705282525209,-0.0009016304762208489,0.0,-0.0,0.0,-4.5903664411768466e-7,0.0,0.0,-14572.727686962622
t888,13038.45405027402,0.000763955121324313,-0.0009014266463092462,0.0,-0.0,0.0,-4.590429747982964e-7,0.0,0.0,-13038.453912349447
t889,11907.382061195212,0.0007637231191266133,-0.000902014405561968,0.0,-0.0,0.0,-4.5904953328365685e-7,0.0,0.0,-11907.381922450468
t890,11191.004544522923,0.0007633547538861231,-0.0009027081703285576,0.0,-0.0,0.0,-4.5905474199961753e-7,0.0,0.0,-11191.004404715974
t891,10756.197870920356,0.0007627774242610261,-0.0009037313328564026,0.0,-0.0,0.0,-4.5905849725260146e-7,0.0,0.0,-10756.197729513488
t892,10556.03356606733,0.0007622374461258033,-0.0009047669672186109,0.0,-0.0,0.0,-4.59062843658715e-7,0.0,0.0,-10556.033423087672
t893,10640.31327349622,0.0007625401783966624,-0.0009045272303282844,0.0,-0.0,0.0,-4.590618521762177e-7,0.0,0.0,-10640.313131056435
t894,11087.57035831066,0.0007633019229240651,-0.0009034958015802408,0.0,-0.0,0.0,-4.590407782861591e-7,0.0,0.0,-11087.5702176634
t895,12362.300938964909,0.0007642280398930507,-0.0009020488290742478,0.0,-0.0,0.0,-4.5903650948300815e-7,0.0,0.0,-12362.300800690953
t896,13917.644639559554,0.0007644795541252909,-0.0009012901914747088,0.0,-0.0,0.0,-4.590343955252048e-7,0.0,0.0,-13917.644502296323
t897,15095.645103827203,0.0007641912463434866,-0.0009016157606184809,0.0,-0.0,0.0,-4.590357460058953e-7,0.0,0.0,-15095.644965950634
t898,16023.679616553743,0.0007638624094320463,-0.0009024033126601688,0.0,-0.0,0.0,-4.590350377148447e-7,0.0,0.0,-16023.67947756123
