Resource,ngcc,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t277,7.723353558325321e-8,7.86301434290877e-8,0.0,0.0,0.0,1.5586367901234092e-7
t278,7.723194806830821e-8,7.862498014739101e-8,0.0,0.0,0.0,1.558569282156992e-7
t279,7.72303770513538e-8,7.862072161948113e-8,0.0,0.0,0.0,1.5585109867083492e-7
t280,7.722909718974252e-8,7.861794580076566e-8,0.0,0.0,0.0,1.5584704299050818e-7
t281,7.722781245020979e-8,7.861576921498859e-8,0.0,0.0,0.0,1.558435816651984e-7
t282,7.722545136950526e-8,7.861119624603009e-8,0.0,0.0,0.0,1.5583664761553536e-7
t283,7.721986147297111e-8,7.859645932388e-8,0.0,0.0,0.0,1.558163207968511e-7
t284,7.72133102759311e-8,7.857732735908223e-8,0.0,0.0,0.0,1.5579063763501332e-7
t285,7.720847113103858e-8,7.856247136532718e-8,0.0,0.0,0.0,1.5577094249636575e-7
t286,7.720542071925661e-8,7.855344914395624e-8,0.0,0.0,0.0,1.5575886986321285e-7
t287,7.720428689888236e-8,7.855017811494994e-8,0.0,0.0,0.0,1.557544650138323e-7
t288,7.720511945910752e-8,7.855237322463585e-8,0.0,0.0,0.0,1.5575749268374339e-7
t289,7.720792222739393e-8,7.85596092955559e-8,0.0,0.0,0.0,1.5576753152294984e-7
t290,7.721276886584537e-8,7.857135503657021e-8,0.0,0.0,0.0,1.5578412390241557e-7
t291,7.72194205222142e-8,7.858686622354979e-8,0.0,0.0,0.0,1.5580628674576398e-7
t292,7.72274312595689e-8,7.860532003705992e-8,0.0,0.0,0.0,1.5583275129662883e-7
t293,7.72356789636475e-8,7.862520378141831e-8,0.0,0.0,0.0,1.558608827450658e-7
t294,7.724241001077964e-8,7.864371088938138e-8,0.0,0.0,0.0,1.5588612090016103e-7
t295,7.724581166898239e-8,7.86556198168644e-8,0.0,0.0,0.0,1.5590143148584679e-7
t296,7.724574597897112e-8,7.865695008690623e-8,0.0,0.0,0.0,1.5590269606587735e-7
t297,7.724406519248998e-8,7.865216431114692e-8,0.0,0.0,0.0,1.558962295036369e-7
t298,7.724203379854748e-8,7.864586858173619e-8,0.0,0.0,0.0,1.5588790238028366e-7
t299,7.72399003344352e-8,7.863950576489502e-8,0.0,0.0,0.0,1.5587940609933024e-7
t300,7.723774893075431e-8,7.8634129655424e-8,0.0,0.0,0.0,1.5587187858617831e-7
t301,7.723584837109549e-8,7.863052202585813e-8,0.0,0.0,0.0,1.5586637039695362e-7
t302,7.723443725148783e-8,7.862942226380325e-8,0.0,0.0,0.0,1.5586385951529108e-7
t303,7.723331423537297e-8,7.863009736373645e-8,0.0,0.0,0.0,1.5586341159910943e-7
t304,7.723260527544013e-8,7.863241417916877e-8,0.0,0.0,0.0,1.558650194546089e-7
t305,7.723215198275227e-8,7.86354553471878e-8,0.0,0.0,0.0,1.5586760732994007e-7
t306,7.723139118529117e-8,7.863730555262199e-8,0.0,0.0,0.0,1.5586869673791315e-7
t307,7.722877031818078e-8,7.863339051750057e-8,0.0,0.0,0.0,1.5586216083568135e-7
t308,7.722501332482852e-8,7.862458960293889e-8,0.0,0.0,0.0,1.558496029277674e-7
t309,7.722220014053147e-8,7.861804209326376e-8,0.0,0.0,0.0,1.5584024223379523e-7
t310,7.722029113910349e-8,7.861396445932326e-8,0.0,0.0,0.0,1.5583425559842676e-7
t311,7.721944149130743e-8,7.861275875165945e-8,0.0,0.0,0.0,1.5583220024296687e-7
t312,7.722001637062152e-8,7.861495222941185e-8,0.0,0.0,0.0,1.5583496860003338e-7
t313,7.722240319185961e-8,7.862069909577287e-8,0.0,0.0,0.0,1.5584310228763248e-7
t314,7.722668376051078e-8,7.863050594726256e-8,0.0,0.0,0.0,1.5585718970777333e-7
t315,7.723262502310158e-8,7.864319366424883e-8,0.0,0.0,0.0,1.5587581868735042e-7
t316,7.723958914253512e-8,7.865776338351797e-8,0.0,0.0,0.0,1.5589735252605308e-7
t317,7.724706030410396e-8,7.867343599244703e-8,0.0,0.0,0.0,1.5592049629655098e-7
t318,7.725387807358855e-8,7.868874869674266e-8,0.0,0.0,0.0,1.559426267703312e-7
t319,7.725865351949936e-8,7.870166056075861e-8,0.0,0.0,0.0,1.5596031408025796e-7
t320,7.726130972449112e-8,7.871111289964625e-8,0.0,0.0,0.0,1.5597242262413738e-7
t321,7.726253948713753e-8,7.871689680014786e-8,0.0,0.0,0.0,1.5597943628728538e-7
t322,7.726237846019104e-8,7.871929111227361e-8,0.0,0.0,0.0,1.5598166957246464e-7
t323,7.726158085008447e-8,7.871993856882911e-8,0.0,0.0,0.0,1.559815194189136e-7
t324,7.726060500925961e-8,7.87207072277988e-8,0.0,0.0,0.0,1.5598131223705842e-7
t325,7.725989432839449e-8,7.872190190899729e-8,0.0,0.0,0.0,1.5598179623739178e-7
t326,7.725963024047621e-8,7.872429495116843e-8,0.0,0.0,0.0,1.5598392519164464e-7
t327,7.725992805968648e-8,7.872788998121282e-8,0.0,0.0,0.0,1.5598781804089929e-7
t328,7.726059131258061e-8,7.873207872364502e-8,0.0,0.0,0.0,1.5599267003622565e-7
t329,7.726133048495632e-8,7.873595096632426e-8,0.0,0.0,0.0,1.5599728145128058e-7
t330,7.72615222167977e-8,7.87379128571981e-8,0.0,0.0,0.0,1.559994350739958e-7
t331,7.725997907081907e-8,7.873541163997956e-8,0.0,0.0,0.0,1.5599539071079863e-7
t332,7.72576077182607e-8,7.873003136084453e-8,0.0,0.0,0.0,1.5598763907910522e-7
t333,7.725604324259845e-8,7.87257556275627e-8,0.0,0.0,0.0,1.5598179887016114e-7
t334,7.725514943304905e-8,7.87224565544331e-8,0.0,0.0,0.0,1.5597760598748215e-7
t335,7.725517411226263e-8,7.872140124493135e-8,0.0,0.0,0.0,1.5597657535719397e-7
t336,7.725653745283366e-8,7.872419384406295e-8,0.0,0.0,0.0,1.5598073129689662e-7
t337,7.726778714209581e-8,7.874671023384472e-8,0.0,0.0,0.0,1.5601449737594053e-7
t338,7.727310512751687e-8,7.875976212814483e-8,0.0,0.0,0.0,1.560328672556617e-7
t339,7.728060980383503e-8,7.877686070662494e-8,0.0,0.0,0.0,1.5605747051045998e-7
t340,7.728925493598571e-8,7.879627421149269e-8,0.0,0.0,0.0,1.5608552914747839e-7
t341,7.729791226544106e-8,7.881627557949735e-8,0.0,0.0,0.0,1.5611418784493843e-7
t342,7.730413017967706e-8,7.883287200638609e-8,0.0,0.0,0.0,1.5613700218606315e-7
t343,7.730620073271104e-8,7.88412769149183e-8,0.0,0.0,0.0,1.5614747764762936e-7
t344,7.730473507397053e-8,7.883995510455778e-8,0.0,0.0,0.0,1.5614469017852833e-7
t345,7.730121781458827e-8,7.883234861493968e-8,0.0,0.0,0.0,1.5613356642952795e-7
t346,7.72969889401648e-8,7.882256432223207e-8,0.0,0.0,0.0,1.5611955326239687e-7
t347,7.729247262802662e-8,7.881210746984098e-8,0.0,0.0,0.0,1.5610458009786758e-7
t348,7.728760972936862e-8,7.88008268458311e-8,0.0,0.0,0.0,1.560884365751997e-7
t349,7.728288788418612e-8,7.878990042384346e-8,0.0,0.0,0.0,1.5607278830802956e-7
t350,7.727864423403007e-8,7.878024418624854e-8,0.0,0.0,0.0,1.560588884202786e-7
t351,7.72747627561737e-8,7.877148690208261e-8,0.0,0.0,0.0,1.5604624965825633e-7
t352,7.727155592416518e-8,7.876431294430033e-8,0.0,0.0,0.0,1.560358688684655e-7
t353,7.726879440818636e-8,7.875788138684064e-8,0.0,0.0,0.0,1.56026675795027e-7
t354,7.726607473920335e-8,7.87510674909207e-8,0.0,0.0,0.0,1.5601714223012405e-7
t355,7.726299469491839e-8,7.874280924494057e-8,0.0,0.0,0.0,1.5600580393985897e-7
t356,7.725968001871499e-8,7.873335024899627e-8,0.0,0.0,0.0,1.5599303026771126e-7
t357,7.725436070451817e-8,7.871845124525795e-8,0.0,0.0,0.0,1.559728119497761e-7
t358,7.724885764389583e-8,7.870312279442268e-8,0.0,0.0,0.0,1.559519804383185e-7
t359,7.724610030402782e-8,7.869515998124333e-8,0.0,0.0,0.0,1.5594126028527114e-7
t360,7.724581304905804e-8,7.869387784636206e-8,0.0,0.0,0.0,1.5593969089542012e-7
t361,7.724792308049791e-8,7.869829693179304e-8,0.0,0.0,0.0,1.5594622001229094e-7
t362,7.725211532506053e-8,7.870731041105709e-8,0.0,0.0,0.0,1.5595942573611762e-7
t363,7.725789355495015e-8,7.871992479715579e-8,0.0,0.0,0.0,1.5597781835210596e-7
t364,7.726463990211073e-8,7.873510914948561e-8,0.0,0.0,0.0,1.5599974905159633e-7
t365,7.727148021212803e-8,7.875150263935604e-8,0.0,0.0,0.0,1.5602298285148406e-7
t366,7.727668062378114e-8,7.87663209665339e-8,0.0,0.0,0.0,1.5604300159031504e-7
t367,7.727873990260463e-8,7.877403784400182e-8,0.0,0.0,0.0,1.5605277774660643e-7
t368,7.727752637268824e-8,7.877190688348843e-8,0.0,0.0,0.0,1.5604943325617668e-7
t369,7.727436432556974e-8,7.876310573987728e-8,0.0,0.0,0.0,1.5603747006544703e-7
t370,7.727092964691779e-8,7.875438176894066e-8,0.0,0.0,0.0,1.5602531141585843e-7
t371,7.726738849393092e-8,7.87460323077087e-8,0.0,0.0,0.0,1.5601342080163963e-7
t372,7.726365390443284e-8,7.873796838118868e-8,0.0,0.0,0.0,1.5600162228562152e-7
t373,7.726009688695324e-8,7.873059368216107e-8,0.0,0.0,0.0,1.5599069056911431e-7
t374,7.725683629315245e-8,7.872408943559657e-8,0.0,0.0,0.0,1.5598092572874902e-7
t375,7.725367893113693e-8,7.871807409183099e-8,0.0,0.0,0.0,1.5597175302296793e-7
t376,7.725101712261285e-8,7.871302574994932e-8,0.0,0.0,0.0,1.5596404287256218e-7
t377,7.724875215559232e-8,7.870813238635253e-8,0.0,0.0,0.0,1.5595688454194486e-7
t378,7.724643529517796e-8,7.870198633590341e-8,0.0,0.0,0.0,1.5594842163108137e-7
t379,7.724387060630803e-8,7.869435169375015e-8,0.0,0.0,0.0,1.5593822230005818e-7
t380,7.724117626325732e-8,7.868538995288258e-8,0.0,0.0,0.0,1.5592656621613992e-7
t381,7.72366057708873e-8,7.867185844251184e-8,0.0,0.0,0.0,1.5590846421339914e-7
t382,7.723176220689955e-8,7.865940328367735e-8,0.0,0.0,0.0,1.558911654905769e-7
t383,7.722936941676479e-8,7.865401389822165e-8,0.0,0.0,0.0,1.5588338331498644e-7
t384,7.722940342334458e-8,7.865447577066308e-8,0.0,0.0,0.0,1.5588387919400766e-7
t385,7.72318025774286e-8,7.866018209932485e-8,0.0,0.0,0.0,1.5589198467675344e-7
t386,7.723639308311408e-8,7.86706034778966e-8,0.0,0.0,0.0,1.5590699656101068e-7
t387,7.724275307040011e-8,7.868488899040636e-8,0.0,0.0,0.0,1.5592764206080647e-7
t388,7.72501843803998e-8,7.870183380335171e-8,0.0,0.0,0.0,1.559520181837515e-7
t389,7.725762268191885e-8,7.871995220161218e-8,0.0,0.0,0.0,1.5597757488353103e-7
t390,7.726335173173253e-8,7.873722926377266e-8,0.0,0.0,0.0,1.5600058099550518e-7
t391,7.726570404981287e-8,7.874814466983796e-8,0.0,0.0,0.0,1.5601384871965083e-7
t392,7.726468792319951e-8,7.874692426755538e-8,0.0,0.0,0.0,1.560116121907549e-7
t393,7.726154377755407e-8,7.873565558704507e-8,0.0,0.0,0.0,1.5599719936459914e-7
t394,7.725791281926775e-8,7.872149827985818e-8,0.0,0.0,0.0,1.5597941109912592e-7
t395,7.725426994648251e-8,7.870759335576665e-8,0.0,0.0,0.0,1.5596186330224916e-7
t396,7.725049953064146e-8,7.869413956224224e-8,0.0,0.0,0.0,1.559446390928837e-7
t397,7.724690382344951e-8,7.868196045084668e-8,0.0,0.0,0.0,1.559288642742962e-7
t398,7.724376653816929e-8,7.867174217816603e-8,0.0,0.0,0.0,1.5591550871633533e-7
t399,7.724081415371962e-8,7.866272841742856e-8,0.0,0.0,0.0,1.5590354257114817e-7
t400,7.723829752981629e-8,7.865543292665732e-8,0.0,0.0,0.0,1.558937304564736e-7
t401,7.723614437234435e-8,7.86495539118562e-8,0.0,0.0,0.0,1.5588569828420056e-7
t402,7.723392486591007e-8,7.864396738829521e-8,0.0,0.0,0.0,1.558778922542053e-7
t403,7.723138420342875e-8,7.863740817224002e-8,0.0,0.0,0.0,1.558687923756688e-7
t404,7.722858842887676e-8,7.862983019065284e-8,0.0,0.0,0.0,1.5585841861952958e-7
t405,7.72238076737543e-8,7.861710175988401e-8,0.0,0.0,0.0,1.5584090943363832e-7
t406,7.721892415927057e-8,7.860492647164914e-8,0.0,0.0,0.0,1.558238506309197e-7
t407,7.721647810408352e-8,7.859969314865958e-8,0.0,0.0,0.0,1.558161712527431e-7
t408,7.721640452192657e-8,7.860074976750083e-8,0.0,0.0,0.0,1.558171542894274e-7
t409,7.721859478835822e-8,7.86071592541078e-8,0.0,0.0,0.0,1.55825754042466e-7
t410,7.722294562756332e-8,7.86181609548687e-8,0.0,0.0,0.0,1.5584110658243202e-7
t411,7.722904960443353e-8,7.863250366208248e-8,0.0,0.0,0.0,1.55861553266516e-7
t412,7.723625212549405e-8,7.864918798455989e-8,0.0,0.0,0.0,1.5588544011005394e-7
t413,7.724350893920518e-8,7.866702470738763e-8,0.0,0.0,0.0,1.5591053364659282e-7
t414,7.724922906772432e-8,7.868361142820598e-8,0.0,0.0,0.0,1.559328404959303e-7
t415,7.72515402723642e-8,7.869363335993505e-8,0.0,0.0,0.0,1.5594517363229925e-7
t416,7.725055716888125e-8,7.869305340280277e-8,0.0,0.0,0.0,1.55943610571684e-7
t417,7.724758316394156e-8,7.868477110649165e-8,0.0,0.0,0.0,1.5593235427043322e-7
t418,7.724417287790872e-8,7.867461291751945e-8,0.0,0.0,0.0,1.5591878579542818e-7
t419,7.724065034750625e-8,7.866541761041076e-8,0.0,0.0,0.0,1.5590606795791702e-7
t420,7.723708281221625e-8,7.86568296625236e-8,0.0,0.0,0.0,1.5589391247473984e-7
t421,7.723355404707138e-8,7.864890550125858e-8,0.0,0.0,0.0,1.5588245954832997e-7
t422,7.723025593207676e-8,7.86418170196843e-8,0.0,0.0,0.0,1.5587207295176106e-7
t423,7.722700502322738e-8,7.86347439247238e-8,0.0,0.0,0.0,1.5586174894795116e-7
t424,7.722422230765454e-8,7.8628851929958e-8,0.0,0.0,0.0,1.5585307423761253e-7
t425,7.722176688736279e-8,7.862303330012213e-8,0.0,0.0,0.0,1.558448001874849e-7
t426,7.721923018415535e-8,7.861496098765883e-8,0.0,0.0,0.0,1.5583419117181417e-7
t427,7.721625380011586e-8,7.860493924889372e-8,0.0,0.0,0.0,1.5582119304900958e-7
t428,7.721323272368287e-8,7.859431558612864e-8,0.0,0.0,0.0,1.5580754830981153e-7
t429,7.720858125947622e-8,7.857964926763311e-8,0.0,0.0,0.0,1.5578823052710932e-7
t430,7.720356628102286e-8,7.856459296905056e-8,0.0,0.0,0.0,1.5576815925007342e-7
t431,7.720083597998243e-8,7.855636545754121e-8,0.0,0.0,0.0,1.5575720143752364e-7
t432,7.720045512764258e-8,7.855437723151178e-8,0.0,0.0,0.0,1.5575483235915436e-7
t433,7.720229991134388e-8,7.855830076731939e-8,0.0,0.0,0.0,1.5576060067866325e-7
t434,7.720609089753267e-8,7.856715239359834e-8,0.0,0.0,0.0,1.5577324329113103e-7
t435,7.72112906133359e-8,7.857955654420296e-8,0.0,0.0,0.0,1.5579084715753886e-7
t436,7.721738413932662e-8,7.859462865605436e-8,0.0,0.0,0.0,1.55812012795381e-7
t437,7.722346902877581e-8,7.861088270328694e-8,0.0,0.0,0.0,1.5583435173206275e-7
t438,7.722821794132036e-8,7.862581712930335e-8,0.0,0.0,0.0,1.558540350706237e-7
t439,7.723004122055733e-8,7.863459956833685e-8,0.0,0.0,0.0,1.5586464078889418e-7
t440,7.722875104979673e-8,7.863390597676179e-8,0.0,0.0,0.0,1.5586265702655853e-7
t441,7.722545737725786e-8,7.862569079864057e-8,0.0,0.0,0.0,1.5585114817589843e-7
t442,7.722184000639566e-8,7.861465476442453e-8,0.0,0.0,0.0,1.558364947708202e-7
t443,7.721809318005922e-8,7.860343392881724e-8,0.0,0.0,0.0,1.5582152710887646e-7
t444,7.721419041913118e-8,7.859288102468089e-8,0.0,0.0,0.0,1.5580707144381205e-7
t445,7.721055670417811e-8,7.858381641446322e-8,0.0,0.0,0.0,1.5579437311864134e-7
t446,7.720734735554488e-8,7.857591898025577e-8,0.0,0.0,0.0,1.5578326633580065e-7
t447,7.720430649048194e-8,7.856900232145033e-8,0.0,0.0,0.0,1.5577330881193228e-7
t448,7.720169100688324e-8,7.856411024104222e-8,0.0,0.0,0.0,1.5576580124792547e-7
t449,7.719955270394349e-8,7.856048571996384e-8,0.0,0.0,0.0,1.5576003842390732e-7
t450,7.719754450929305e-8,7.855750401037423e-8,0.0,0.0,0.0,1.5575504851966728e-7
t451,7.719560799034194e-8,7.855494554671538e-8,0.0,0.0,0.0,1.5575055353705732e-7
t452,7.719391769234124e-8,7.855290474308285e-8,0.0,0.0,0.0,1.5574682243542408e-7
t453,7.719113655442328e-8,7.854803658489976e-8,0.0,0.0,0.0,1.5573917313932306e-7
t454,7.718760962367747e-8,7.854147361007904e-8,0.0,0.0,0.0,1.5572908323375652e-7
t455,7.718540285933127e-8,7.85380912634472e-8,0.0,0.0,0.0,1.5572349412277847e-7
t456,7.718488628552275e-8,7.853842979733924e-8,0.0,0.0,0.0,1.5572331608286198e-7
t457,7.718657834139415e-8,7.854302997739014e-8,0.0,0.0,0.0,1.5572960831878428e-7
t458,7.719071969083662e-8,7.855143910636392e-8,0.0,0.0,0.0,1.5574215879720055e-7
t459,7.719727733411668e-8,7.856339705450203e-8,0.0,0.0,0.0,1.557606743886187e-7
t460,7.72059857555176e-8,7.85785053140771e-8,0.0,0.0,0.0,1.5578449106959468e-7
t461,7.7215234776428e-8,7.859503086833804e-8,0.0,0.0,0.0,1.5581026564476603e-7
t462,7.72234092714567e-8,7.861124051682672e-8,0.0,0.0,0.0,1.5583464978828342e-7
t463,7.72285995625307e-8,7.862491249155547e-8,0.0,0.0,0.0,1.5585351205408617e-7
t464,7.723154232948555e-8,7.863642463290455e-8,0.0,0.0,0.0,1.558679669623901e-7
t465,7.723183649036134e-8,7.864300785833214e-8,0.0,0.0,0.0,1.5587484434869348e-7
t466,7.723054535545868e-8,7.864403479087115e-8,0.0,0.0,0.0,1.5587458014632983e-7
t467,7.722842761678686e-8,7.864094617329263e-8,0.0,0.0,0.0,1.558693737900795e-7
t468,7.722601479044891e-8,7.863602615838308e-8,0.0,0.0,0.0,1.55862040948832e-7
t469,7.722373919888893e-8,7.863116351673377e-8,0.0,0.0,0.0,1.558549027156227e-7
t470,7.72218285100619e-8,7.86270288859594e-8,0.0,0.0,0.0,1.558488573960213e-7
t471,7.722031558628558e-8,7.862417082857031e-8,0.0,0.0,0.0,1.558444864148559e-7
t472,7.721917865564647e-8,7.862282658631374e-8,0.0,0.0,0.0,1.5584200524196022e-7
t473,7.721815551745927e-8,7.86224507401038e-8,0.0,0.0,0.0,1.5584060625756308e-7
t474,7.721704061647957e-8,7.862149021439287e-8,0.0,0.0,0.0,1.5583853083087244e-7
t475,7.721561665139715e-8,7.861960291033366e-8,0.0,0.0,0.0,1.5583521956173083e-7
t476,7.721413740437959e-8,7.86176527517725e-8,0.0,0.0,0.0,1.5583179015615208e-7
t477,7.721162710381078e-8,7.861365462453173e-8,0.0,0.0,0.0,1.5582528172834253e-7
t478,7.720857337434265e-8,7.860868089120195e-8,0.0,0.0,0.0,1.5581725426554458e-7
t479,7.720655476564867e-8,7.860643739803836e-8,0.0,0.0,0.0,1.5581299216368702e-7
t480,7.72061645114442e-8,7.860763726265674e-8,0.0,0.0,0.0,1.5581380177410094e-7
t481,7.72080464115901e-8,7.861287739467529e-8,0.0,0.0,0.0,1.558209238062654e-7
t482,7.721323089615378e-8,7.8623380089124e-8,0.0,0.0,0.0,1.5583661098527779e-7
t483,7.722261194496915e-8,7.863982232724463e-8,0.0,0.0,0.0,1.558624342722138e-7
t484,7.723666308335927e-8,7.86623563495956e-8,0.0,0.0,0.0,1.5589901943295486e-7
t485,7.7253539858515e-8,7.868883797931993e-8,0.0,0.0,0.0,1.5594237783783494e-7
t486,7.726983669278106e-8,7.871573634378437e-8,0.0,0.0,0.0,1.5598557303656545e-7
t487,7.728159647457421e-8,7.873875036138959e-8,0.0,0.0,0.0,1.560203468359638e-7
t488,7.72894555940344e-8,7.87583046468882e-8,0.0,0.0,0.0,1.5604776024092259e-7
t489,7.729263228490153e-8,7.877165599085097e-8,0.0,0.0,0.0,1.560642882757525e-7
t490,7.729268776866083e-8,7.877789321966968e-8,0.0,0.0,0.0,1.5607058098833052e-7
t491,7.729126998381405e-8,7.877937254926235e-8,0.0,0.0,0.0,1.560706425330764e-7
t492,7.728931964951344e-8,7.877824654271688e-8,0.0,0.0,0.0,1.5606756619223032e-7
t493,7.728714309661831e-8,7.87760952065223e-8,0.0,0.0,0.0,1.5606323830314063e-7
t494,7.728504302084207e-8,7.87743440550864e-8,0.0,0.0,0.0,1.5605938707592847e-7
t495,7.728324320311285e-8,7.877339645932297e-8,0.0,0.0,0.0,1.5605663966243582e-7
t496,7.728173137698003e-8,7.877272245493724e-8,0.0,0.0,0.0,1.5605445383191725e-7
t497,7.728030029276818e-8,7.877179316105195e-8,0.0,0.0,0.0,1.5605209345382013e-7
t498,7.727862873396604e-8,7.876933378005149e-8,0.0,0.0,0.0,1.5604796251401754e-7
t499,7.72765107577251e-8,7.876477697267358e-8,0.0,0.0,0.0,1.5604128773039868e-7
t500,7.727439358302169e-8,7.87593494456578e-8,0.0,0.0,0.0,1.560337430286795e-7
t501,7.727133730987218e-8,7.875172296893789e-8,0.0,0.0,0.0,1.5602306027881008e-7
t502,7.726783471977115e-8,7.874279879411397e-8,0.0,0.0,0.0,1.5601063351388512e-7
t503,7.726577658757351e-8,7.873871805331054e-8,0.0,0.0,0.0,1.5600449464088404e-7
t504,7.726560327451204e-8,7.873999775642339e-8,0.0,0.0,0.0,1.5600560103093543e-7
t505,5.798912445491739e-8,5.887516169057514e-8,0.0,0.0,0.0,1.1686428614549253e-7
t506,5.7993056701368235e-8,5.8884766459970064e-8,0.0,0.0,0.0,1.168778231613383e-7
t507,5.7999436228782026e-8,5.889772825602533e-8,0.0,0.0,0.0,1.1689716448480736e-7
t508,5.800803393226415e-8,5.891311416780377e-8,0.0,0.0,0.0,1.1692114810006792e-7
t509,5.801713716740558e-8,5.892877866257296e-8,0.0,0.0,0.0,1.1694591582997855e-7
t510,5.8023748005950615e-8,5.8941836424555135e-8,0.0,0.0,0.0,1.1696558443050576e-7
t511,5.8026782025049475e-8,5.895120373823229e-8,0.0,0.0,0.0,1.1697798576328177e-7
t512,5.80267902686774e-8,5.8955637765574234e-8,0.0,0.0,0.0,1.1698242803425163e-7
t513,5.8025326045752494e-8,5.8955050769543644e-8,0.0,0.0,0.0,1.1698037681529614e-7
t514,5.8023330600932887e-8,5.895212940412268e-8,0.0,0.0,0.0,1.1697546000505557e-7
t515,5.802095254618705e-8,5.89478799302814e-8,0.0,0.0,0.0,1.1696883247646845e-7
t516,5.801819702493504e-8,5.8942561920094756e-8,0.0,0.0,0.0,1.169607589450298e-7
t517,5.801537059294312e-8,5.89370149789842e-8,0.0,0.0,0.0,1.1695238557192732e-7
t518,5.8012660994102155e-8,5.893226011475426e-8,0.0,0.0,0.0,1.1694492110885641e-7
t519,5.8010086508265405e-8,5.8928110424436516e-8,0.0,0.0,0.0,1.1693819693270192e-7
t520,5.800778218171447e-8,5.8924522860947256e-8,0.0,0.0,0.0,1.1693230504266173e-7
t521,5.800564152649025e-8,5.8920546545818174e-8,0.0,0.0,0.0,1.1692618807230841e-7
t522,5.800338701725885e-8,5.891486133205615e-8,0.0,0.0,0.0,1.16918248349315e-7
t523,5.800088775128163e-8,5.8907436898733733e-8,0.0,0.0,0.0,1.1690832465001536e-7
t524,5.799857099776826e-8,5.890020447178671e-8,0.0,0.0,0.0,1.1689877546955496e-7
t525,5.799644661880475e-8,5.8893716688135654e-8,0.0,0.0,0.0,1.168901633069404e-7
t526,5.799414945717859e-8,5.888769087703639e-8,0.0,0.0,0.0,1.1688184033421498e-7
t527,5.799261680551096e-8,5.888436980979728e-8,0.0,0.0,0.0,1.1687698661530824e-7
t528,5.7992467713656764e-8,5.888497109080115e-8,0.0,0.0,0.0,1.1687743880445792e-7
t529,5.799397203943344e-8,5.888944330145522e-8,0.0,0.0,0.0,1.1688341534088866e-7
t530,5.799739360808734e-8,5.889736700803317e-8,0.0,0.0,0.0,1.1689476061612051e-7
t531,5.800272684553306e-8,5.8908057972143084e-8,0.0,0.0,0.0,1.1691078481767615e-7
t532,5.800961397039205e-8,5.8920890857474475e-8,0.0,0.0,0.0,1.1693050482786653e-7
t533,5.801711342065553e-8,5.893498667918629e-8,0.0,0.0,0.0,1.1695210009984182e-7
t534,5.802290462603013e-8,5.8947886312794116e-8,0.0,0.0,0.0,1.1697079093882424e-7
t535,5.8025771157362796e-8,5.8957383458388386e-8,0.0,0.0,0.0,1.1698315461575118e-7
t536,5.802574810649897e-8,5.89616413342403e-8,0.0,0.0,0.0,1.1698738944073927e-7
t537,5.8024290115354244e-8,5.896078411622803e-8,0.0,0.0,0.0,1.1698507423158228e-7
t538,5.80223735548878e-8,5.895707552132652e-8,0.0,0.0,0.0,1.1697944907621432e-7
t539,5.802018720782937e-8,5.895166110185241e-8,0.0,0.0,0.0,1.1697184830968178e-7
t540,5.8017731993206714e-8,5.894505550018604e-8,0.0,0.0,0.0,1.1696278749339276e-7
t541,5.80151608624574e-8,5.893786238317213e-8,0.0,0.0,0.0,1.1695302324562953e-7
t542,5.801269727627277e-8,5.893096444454225e-8,0.0,0.0,0.0,1.1694366172081501e-7
t543,5.801025675749211e-8,5.892439804777261e-8,0.0,0.0,0.0,1.1693465480526472e-7
t544,5.800809302912462e-8,5.891913483840552e-8,0.0,0.0,0.0,1.1692722786753014e-7
t545,5.800607769696974e-8,5.8914836768154125e-8,0.0,0.0,0.0,1.1692091446512387e-7
t546,5.800400404559913e-8,5.891045968228633e-8,0.0,0.0,0.0,1.1691446372788545e-7
t547,5.800186916419834e-8,5.890552478272321e-8,0.0,0.0,0.0,1.1690739394692156e-7
t548,5.799992503866783e-8,5.89006948949897e-8,0.0,0.0,0.0,1.1690061993365753e-7
t549,5.7998026775299e-8,5.889583295239709e-8,0.0,0.0,0.0,1.168938597276961e-7
t550,5.7995792258042524e-8,5.889061166507302e-8,0.0,0.0,0.0,1.1688640392311555e-7
t551,5.799410808882547e-8,5.888748150854613e-8,0.0,0.0,0.0,1.1688158959737159e-7
t552,5.7993829661341195e-8,5.88881444571915e-8,0.0,0.0,0.0,1.1688197411853269e-7
t553,5.7995108410094554e-8,5.8892071009481384e-8,0.0,0.0,0.0,1.1688717941957594e-7
t554,5.799837145606536e-8,5.889899874108638e-8,0.0,0.0,0.0,1.1689737019715175e-7
t555,5.800362735074383e-8,5.8908456079078566e-8,0.0,0.0,0.0,1.1691208342982239e-7
t556,5.801045084635553e-8,5.891976464318701e-8,0.0,0.0,0.0,1.1693021548954255e-7
t557,5.801810980953549e-8,5.893151557715918e-8,0.0,0.0,0.0,1.1694962538669467e-7
t558,5.8023895160055465e-8,5.8940179483288007e-8,0.0,0.0,0.0,1.1696407464334347e-7
t559,5.802690152891329e-8,5.894571246183415e-8,0.0,0.0,0.0,1.1697261399074744e-7
t560,5.8026988215153804e-8,5.894933661288999e-8,0.0,0.0,0.0,1.1697632482804379e-7
t561,5.8025644035404626e-8,5.895107719509327e-8,0.0,0.0,0.0,1.169767212304979e-7
