Resource,MA_natural_gas,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery
t928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193772.93585591926,-180795.66493997304,-200285.69803656655
t929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193772.93585591926,-192294.11097933867,-200285.69803656655
t930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193772.93585591926,-192294.11097933867,-200285.69803656655
t931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-211542.4745579312
t950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.7081589511
t957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.7081589511
t958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.7081589511
t959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.7081589511
t960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,14014.003544830603
t961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,14014.003544830603
t962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,14014.003544830603
t963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,14014.003544830603
t964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,14014.003544830603
t965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-197690.49830580392
t966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-197690.49830580392
t967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-197690.49830580392
t968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-197690.49830580392
t969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-197690.49830580392
t970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-197690.49830580392
t971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-197690.49830580392
t972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-197690.49830580392
t973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196419.45407635177,-192294.11097933867,-202880.70815895108
t1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185318.36649093454,14014.003544830604
t1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185318.36649093454,14014.003544830604
t1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185318.36649093454,14014.003544830604
t1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185318.36649093454,14014.003544830604
t1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185318.36649093454,14014.003544830604
t1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185318.36649093454,-195956.03695540963
t1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185318.36649093454,-195956.03695540963
t1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185318.36649093454,-195956.03695540963
t1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185318.36649093454,-195956.03695540963
t1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185318.36649093454,-195956.03695540963
t1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185009.6708165551,-195956.03695540963
t1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185009.6708165551,-195956.03695540963
t1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185009.6708165551,-195956.03695540963
t1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185009.6708165551,-195956.03695540963
t1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185009.6708165551,-195956.03695540963
t1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185009.6708165551,-188326.9225819853
t1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185009.6708165551,-188326.9225819853
t1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185009.6708165551,-188326.9225819853
t1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185009.6708165551,-188326.9225819853
t1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-188326.9225819853
t1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-188326.9225819853
t1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189357.33576220943,-185330.89330466447,-195956.0369554096
t1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14010.351347115044
t1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830603
t1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27206.090734821286,14014.003544830604
t1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168175,14014.003544830604
t1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168175,14014.003544830604
t1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.54346416817,14014.003544830604
t1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27206.5896463565,14014.003544830604
t1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27206.5896463565,14014.003544830604
t1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27206.5896463565,14014.003544830604
t1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27206.589646356504,14014.003544830604
t1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.08823302854,14014.003544830604
t1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27206.5896463565,14014.003544830604
t1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27206.5896463565,14014.003544830604
t1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786221,27206.5896463565,14014.003544830603
t1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830603
t1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830603
t1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830603
t1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830603
t1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.54346416817,14014.003544830604
t1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.324645216613,14014.003544830604
t1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.54346416817,14014.003544830604
t1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.54346416817,14014.003544830604
t1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168164,14014.0035448306
t1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.0035448306
t1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830603
t1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830603
t1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830603
t1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830603
t1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830603
t1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830603
t1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028535,14014.003544830604
t1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192401.19692483076,-188016.3037819222,-198940.65669736054
t1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192401.19692483076,-188016.3037819222,-198940.65669736054
t1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192401.19692483076,-188016.3037819222,-198940.65669736054
t1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192401.19692483076,-188016.3037819222,-198940.65669736054
