Resource,MA_natural_gas,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery
t217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9264.175045791804,915.7938910235216,1009.3619654704271
t218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7590.873866567671,1106.1836307879505,704.1925560987218
t219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12222.961389463573,945.0377550513381,352.0962780493609
t220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6750.268191335145,2406.030171333532,0.0
t221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11382.355714231047,4283.253862334035,298.0142897409791
t222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5909.6625161026195,2729.0399200706725,45.774994904214374
t223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9602.585865530518,1165.6224122620495,259.27033405405194
t224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11993.426021409181,894.7287704116604,413.3333859884688
t225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15341.63223707636,1124.0131488738296,711.3476757294479
t226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16390.23291365779,1490.2940156302236,1009.3619654704271
t227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,3371.605595780483,1009.3619654704271
t228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,4414.367335301009,1009.3619654704271
t229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16668.457401270673,5223.702521866736,1009.3619654704271
t230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16948.69080267003,5276.644988394858,1009.3619654704271
t233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13869.936797181274,5276.644988394858,798.8981623216191
t234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10623.607775280812,5276.644988394858,562.8903512732858
t235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7184.591575977151,3053.9233672343444,210.79407322392487
t236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.346518788469,3053.9233672343444,210.79407322392487
t237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907.774340121764,1315.5870345849576,0.0
t238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.804896134991,1315.5870345849576,0.0
t239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.5870345849576,0.0
t240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.3549340794114,1881.311580150259,0.0
t242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.9343066910888,2758.6602049169533,298.0142897409791
t243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7499.482006791476,3214.9587234522546,596.0285794819582
t244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6906.1841161406755,2861.1323081016694,894.0428692229373
t245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6748.788005115371,1886.1709609138848,541.9465911735765
t246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.593962244513,1220.2309159187012,839.9608809145557
t247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5702.524608260684,848.5081329166702,487.86460286519474
t248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5849.552147479277,1888.2672650165073,704.1925560987218
t249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.321528827977,1247.086814283607,352.0962780493609
t250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.3561808959016,825.7773005406139,0.0
t251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2719.7684513856107,1359.5303299025795,298.0142897409791
t252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4387.316759032792,1998.499511846449,596.0285794819582
t253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5938.867557395118,2653.0657590887513,711.3476757294479
t254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8312.934669693124,3266.5567470486485,1009.3619654704271
t255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10748.2805413134,3477.9694302855423,657.2656874210662
t256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11555.344713088112,4478.946851219642,955.2799771620453
t257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10174.265768764231,5276.644988394858,603.1836991126844
t258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9821.011199973318,4301.729617016545,467.41537429685064
t259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7504.0757520415755,2097.2270485333293,765.4296640378298
t260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2031.382553913148,660.9244186034862,413.3333859884688
t261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.7253292638134,1884.1878089131606,711.3476757294479
t262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7158.432995534898,2743.04549079051,1009.3619654704271
t263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10746.204431063294,3448.178650028109,711.3476757294479
t264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15378.291953959197,4542.540758031882,1009.3619654704271
t265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9905.598755830768,2443.6190251897474,657.2656874210662
t266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14537.68627872667,1438.0099077477814,955.2799771620453
t267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9064.99308059824,664.1799942325367,603.1836991126844
t268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13697.080603494142,1319.1496330318398,901.1979888536634
t269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,764.7833307521098,711.3476757294479
t270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,2490.2646120552,1009.3619654704271
t271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13262.885972910633,1059.867754489852,711.3476757294479
t272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9579.69564870915,984.2395127500483,1009.3619654704271
t273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5235.035151170921,1357.4827251986032,1009.3619654704271
t274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532.004141228614,732.3382015421612,968.0207784085845
t275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.5992177600026,1707.4351997827107,615.9245003592237
t276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6274.686740655905,1411.267524264004,263.8282223098627
t277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288.767813668757,3292.579104414263,77.48260751125231
t278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4856.165945352053,3629.4014790514957,232.43301074345513
t279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4559.376899864164,3429.3726403507303,101.28298944771868
t280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9191.464422760066,5276.644988394858,399.29727918869776
t281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3718.771224631638,5276.644988394858,47.20100113933688
t282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8350.85874752754,4074.925061151205,345.215290880316
t283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12982.946270423443,4701.618294484233,413.3333859884688
t284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15727.95558900501,5161.263514443153,711.3476757294479
t285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15775.999771121822,3605.320048618584,657.2656874210662
t287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13641.70988250253,2805.4149825860914,305.16940937170534
t288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11082.00629201704,4589.404037481355,413.3333859884688
t289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12465.049607848847,3698.598895622693,711.3476757294479
t290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10587.608717540974,3002.7215613655053,1009.3619654704271
t291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11531.510813434721,2006.7744654422565,657.2656874210662
t292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12212.924856681795,1625.2547222833425,305.16940937170534
t293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8709.351690498659,505.695983209637,413.3333859884688
t294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5602.331898147398,2166.2532357921273,711.3476757294479
t295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4349.460368618455,1106.9775469523345,1009.3619654704271
t296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2452.6575763938886,944.365784409803,657.2656874210662
t297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.1581502361146,1082.0003802258016,305.16940937170534
t298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468.5552645360544,1116.7701500229787,603.1836991126845
t299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2824.262986724588,2998.0817301732377,704.1925560987218
t300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7456.35050962049,3189.413889729396,352.0962780493609
t301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12088.438032516391,3281.906882379799,0.0
t302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12839.974104893787,3336.2829672359294,298.0142897409791
t303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14940.634954802876,5217.594547386188,45.774994904214374
t304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12778.95431603385,5276.644988394858,259.27033405405206
t305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7915.466753336541,5276.644988394858,557.2846237950312
t306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,4284.723076099985,855.2989135360103
t307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15276.671886750682,5276.644988394858,657.2656874210662
t309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11753.930454989188,3965.590215946983,305.169409371705
t310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6636.351214813527,1742.8685947864692,253.44330699615114
t311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.6580166850986,1551.2928792552411,0.0
t312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.73822039553897,0.0,298.0142897409791
t313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.774994904214374
t314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.7908179610959,259.27033405405206
t315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4632.087522895902,2933.630287599227,78.5678789976294
t316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.4886435168104,4662.960579134384,376.5821687386085
t317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4029.8835350232735,5136.332327595056,24.48589068924762
t318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3269.575238905405,3207.310816017235,277.2894318615999
t319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3461.304612484827,1751.517162214747,575.303721602579
t320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.1106020523303,1041.3417722999138,223.20744355321813
t321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990.8243093188094,999.9199040756118,521.2217332941973
t322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6006.142916728506,1247.1183025408936,169.40108455587148
t323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7939.475761061567,2146.2101617396484,467.4153742968506
t324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7953.803201300158,2895.1607146780343,115.31909624748971
t325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7913.2954394192175,4776.472294828293,413.3333859884688
t326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10348.858741153048,5276.644988394858,711.3476757294479
t327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14150.472694021733,5276.644988394858,1009.3619654704271
t328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,4525.630460292354,1009.3619654704271
t329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,3549.70978578919,657.2656874210662
t330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,5276.644988394858,305.16940937170534
t331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16339.036123895818,5276.644988394858,39.71890164876767
t332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,5276.644988394858,264.3962113854621
t333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,74.22933642432396
t334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,5276.644988394858,235.18657939143128
t335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6234.2554028714885,3395.333408244599,533.2008691324104
t336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10866.34292576739,5276.644988394858,352.0962780493609
t337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,3395.333408244599,955.2799771620453
t338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,603.1836991126844
t339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,3395.333408244599,901.1979888536634
t340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16339.036123895818,5276.644988394858,711.3476757294479
t341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,3492.8264475603028,1009.3619654704271
t342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,3225.387647373315,1009.3619654704271
t344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11706.948600999916,1002.6660262128011,657.2656874210662
t345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6234.2554028714885,1032.655055563744,955.2799771620453
t346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10866.34292576739,1007.2723411211061,1009.3619654704271
t347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5672.286205903493,1338.4059637194243,1009.3619654704271
t348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10304.373728799395,2852.6977676085153,657.2656874210662
t349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6764.674194630512,3000.3364402647903,305.16940937170534
t350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11396.761717526413,4240.533379305196,39.71890164876767
t351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13717.608328940936,5276.644988394858,264.3962113854621
t352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13553.241411427707,4967.437904356968,74.22933642432383
t353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8080.548213299279,5276.644988394858,372.24362616530294
t354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7358.193619043551,4308.05880560535,670.257915906282
t355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8132.779044571309,4165.528723045477,413.3333859884688
t356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9018.170026024462,4060.273052282141,711.3476757294479
t357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12553.62730571784,4663.037074315444,1009.3619654704271
t358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14270.510922714779,4802.2040030756225,1009.3619654704271
t359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,4820.667997726883,657.2656874210662
t364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16816.91700842691,2905.7020244804326,657.2656874210662
t365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14001.32073743062,2905.7020244804326,657.2656874210662
t366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13750.279588655234,1256.7751013931952,657.2656874210662
t367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10144.322663582494,1256.7751013931952,657.2656874210662
t368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4671.629465454067,0.0,657.2656874210662
t369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.4892487368447,0.0,305.16940937170534
t370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.85799912697249,0.0,48.64718442098614
t371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.64718442098614
t372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.6051007515064,1881.311580150259,0.0
t375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.8451663134063,3762.623160300518,0.0
t376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.8451663134063,3762.623160300518,0.0
t377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.4858984069351,3762.623160300518,0.0
t378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5966.573421302837,5276.644988394858,298.0142897409791
t379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9369.751633054675,5276.644988394858,596.0285794819582
t380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7881.361221368171,5276.644988394858,894.0428692229373
t381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7458.153948522445,3897.2837401255083,1009.3619654704271
t382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7458.153948522445,2250.1834945061028,657.2656874210662
t383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7458.153948522445,2250.1834945061028,305.16940937170534
t384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7458.153948522445,2250.1834945061028,603.1836991126845
t385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7331.752135891013,2250.1834945061028,251.08742106332363
t386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.693198128428,2250.1834945061028,549.1017108043027
t387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.693198128428,2250.1834945061028,847.1160005452818
t388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.693198128428,2468.6025736494225,495.01972249592046
t389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.693198128428,1670.6783699917337,793.0340122368996
t390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.693198128428,903.134202093398,440.9377341875387
t391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.693198128428,133.62409714382028,88.84145613817782
t392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0962780493609
t393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4286.854522217824,1881.3115801502595,0.0
t394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.4079727128471,1708.510467484199,298.0142897409791
t395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3345.214214791748,435.22832047163297,45.774994904214374
t396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.6982114961663,1650.4458845070671,259.27033405405206
t397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4423.807406771377,3531.757464657326,352.0962780493609
t398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8730.995641840625,3594.320882135906,0.0
t399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11970.14940251115,3811.7701053019755,298.0142897409791
t400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15456.31776589048,4461.142768485505,596.0285794819582
t401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,894.0428692229373
t402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15218.132839997726,5193.943524018317,711.3476757294479
t403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16909.005926599075,5276.644988394858,1009.3619654704271
t404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12331.099711494986,4628.667846923605,657.2656874210662
t405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12930.464404429837,3395.333408244599,819.5116523462116
t406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12212.485141722525,5276.644988394858,467.41537429685064
t407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11323.365102383537,4741.989117929124,115.31909624748977
t408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15955.452625279439,5249.201633395392,413.3333859884688
t409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14553.275983456328,5276.644988394858,711.3476757294479
t410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16300.926163968461,5276.644988394858,1009.3619654704271
t412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15122.608667520724,3395.333408244599,1009.3619654704271
t413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15122.608667520724,3395.333408244599,1009.3619654704271
t414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.641799128345,5276.644988394858,1009.3619654704271
t416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15362.784344340887,3247.3862066499587,1009.3619654704271
t417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11399.213342601317,1502.5389386769739,1009.3619654704271
t418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8901.471216662478,1502.5389386769739,1009.3619654704271
t419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6782.488402507284,1502.5389386769739,1009.3619654704271
t420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6172.795898547804,1502.5389386769739,657.2656874210662
t421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5534.384380076871,1502.5389386769739,352.0962780493609
t422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5384.7135101942895,1502.5389386769739,352.0962780493609
t423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5384.7135101942895,1502.5389386769739,352.0962780493609
t424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5294.893142722461,1502.5389386769739,0.0
t425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.5415961767371,194.99692629652122,0.0
t426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.25319075335716,0.0,0.0
t427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.5455348219292,1782.148883446228,0.0
t428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0541393635568,0.0
t433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4632.087522895902,1798.3185565929446,298.0142897409791
t434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.488643516811,359.21475384999076,45.77499490421437
t435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5343.576166412713,2222.4951897849005,343.78928464519345
t436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7915.466753336542,3522.754656563642,406.17826635774264
t437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12547.554276232444,5276.644988394858,54.08198830838177
