Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,SolarPV,Retro_NGCC_CCS,Retro_NGCC_H2
t1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1289,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1290,0.0,130.9238643,0.0,0.0,0.0,0.0,14.449999999999998
t1291,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1292,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1293,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1294,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1295,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1296,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1297,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1298,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1299,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1300,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1301,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1302,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1303,0.0,130.9238643,0.0,0.0,0.0,0.0,14.45
t1304,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1313,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1314,0.0,130.9852377,0.0,0.0,0.0,0.0,14.449999999999998
t1315,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1316,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1317,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1318,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1319,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1320,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1321,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1322,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1323,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1324,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1325,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1326,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1327,0.0,130.9852377,0.0,0.0,0.0,0.0,14.45
t1328,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1337,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1338,0.0,105.25278223649362,0.0,0.0,0.0,0.0,14.449999999999998
t1339,0.0,105.25278223649362,0.0,0.0,0.0,0.0,14.45
t1340,0.0,105.25278223649362,0.0,0.0,0.0,0.0,14.45
t1341,0.0,105.25278223649362,0.0,0.0,0.0,0.0,14.45
t1342,0.0,105.25278223649362,0.0,0.0,0.0,0.0,14.45
t1343,0.0,105.25278223649362,0.0,0.0,0.0,0.0,14.45
t1344,0.0,105.25278223649362,0.0,0.0,0.0,0.0,14.45
t1345,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1346,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1347,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1348,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1349,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1350,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1351,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1352,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1361,0.0,0.0,0.0,0.0,0.0,0.0,8.128125
t1362,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1363,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1364,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1365,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1366,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1367,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1368,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1369,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1370,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1371,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1372,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1373,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1374,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1375,0.0,136.2138591,0.0,0.0,0.0,0.0,14.45
t1376,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1385,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1386,0.0,140.37931765,0.0,0.0,0.0,0.0,14.449999999999998
t1387,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1388,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1389,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1390,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1391,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1392,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1393,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1394,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1395,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1396,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1397,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1398,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1399,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1400,0.0,140.37931765,0.0,0.0,0.0,0.0,14.45
t1401,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1408,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1409,0.0,146.298433,0.0,0.0,0.0,0.0,14.449999999999998
t1410,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1411,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1412,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1413,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1414,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1415,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1416,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1417,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1418,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1419,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1420,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1421,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1422,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1423,0.0,146.298433,0.0,0.0,0.0,0.0,14.45
t1424,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1433,0.0,0.0,0.0,0.0,0.0,0.0,8.128125
t1434,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1435,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1436,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1437,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1438,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1439,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1440,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1441,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1442,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1443,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1444,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1445,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1446,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1447,0.0,150.0318472,0.0,0.0,0.0,0.0,14.45
t1448,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1457,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1458,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.449999999999998
t1459,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1460,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1461,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1462,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1463,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1464,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1465,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1466,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1467,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1468,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1469,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1470,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1471,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1472,0.0,0.0,0.0,0.0,0.0,0.0,13.004999999999997
t1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1481,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1482,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.449999999999998
t1483,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1484,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1485,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1486,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1487,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1488,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1489,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1490,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1491,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1492,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1493,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1494,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1495,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1496,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1505,0.0,0.0,0.0,0.0,0.0,0.0,8.128124999999999
t1506,0.0,135.81196835,0.0,0.0,0.0,0.0,14.449999999999998
t1507,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1508,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1509,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1510,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1511,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1512,0.0,135.81196835,0.0,0.0,0.0,0.0,14.45
t1513,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1514,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1515,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1516,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1517,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1518,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1519,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1520,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.449999999999998
t1521,0.0,0.0,0.0,0.0,0.0,0.0,13.004999999999999
t1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1528,0.0,0.0,0.0,0.0,0.0,0.0,8.128125
t1529,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1530,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1531,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1532,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1533,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1534,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1535,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1536,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1537,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1538,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1539,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1540,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1541,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1542,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1543,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1544,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1545,0.0,0.0,0.0,0.0,0.0,0.0,13.004999999999997
t1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1552,0.0,0.0,0.0,0.0,0.0,0.0,8.128125
t1553,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1554,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1555,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1556,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1557,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1558,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1559,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1560,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1561,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1562,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1563,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1564,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1565,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1566,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1567,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1568,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1569,0.0,0.0,0.0,0.0,0.0,0.0,13.005
t1570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1576,0.0,0.0,0.0,0.0,0.0,0.0,8.128125
t1577,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1578,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1579,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1580,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1581,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1582,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1583,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1584,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1585,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1586,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1587,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1588,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1589,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1590,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1591,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1592,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1593,0.0,0.0,0.0,0.0,0.0,0.0,13.004999999999997
t1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1600,0.0,0.0,0.0,0.0,0.0,0.0,8.128125
t1601,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1602,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1603,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1604,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1605,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1606,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1607,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1608,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1609,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1610,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1611,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1612,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1613,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1614,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1615,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.45
t1616,0.0,157.36428254999998,0.0,0.0,0.0,0.0,14.449999999999998
t1617,0.0,0.0,0.0,0.0,0.0,0.0,13.004999999999999
t1618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1624,0.0,0.0,0.0,0.0,0.0,0.0,8.128125
t1625,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1626,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1627,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1628,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1629,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1630,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1631,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1632,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1633,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1634,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1635,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1636,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1637,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1638,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1639,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.45
t1640,0.0,145.40335224999998,0.0,0.0,0.0,0.0,14.449999999999998
t1641,0.0,0.0,0.0,0.0,0.0,0.0,13.004999999999999
t1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1648,0.0,0.0,0.0,0.0,0.0,0.0,8.128125
t1649,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1650,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1651,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1652,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1653,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1654,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1655,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1656,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1657,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1658,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1659,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1660,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1661,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1662,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1663,0.0,142.48633425,0.0,0.0,0.0,0.0,14.45
t1664,0.0,142.48633425,0.0,0.0,0.0,0.0,14.449999999999998
t1665,0.0,0.0,0.0,0.0,0.0,0.0,13.004999999999999
t1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1670,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1672,0.0,0.0,0.0,0.0,0.0,0.0,8.128125
t1673,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1674,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1675,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1676,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1677,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1678,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1679,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1680,0.0,163.29757024999998,0.0,0.0,0.0,0.0,14.45
t1681,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1682,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1683,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1684,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1685,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1686,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1687,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1688,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1689,0.0,174.0353539659329,0.0,0.0,0.0,0.0,14.45
t1690,0.0,0.0,0.0,0.0,0.0,0.0,13.004999999999997
t1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
