Time_Index,CA_N_biomass_1,CA_N_conventional_hydroelectric_1,CA_N_geothermal_1,CA_N_hydroelectric_pumped_storage_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combined_cycle_2,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_natural_gas_fired_combustion_turbine_2,CA_N_onshore_wind_turbine_1,CA_N_small_hydroelectric_1,CA_N_solar_photovoltaic_1,CA_S_biomass_1,CA_S_conventional_hydroelectric_1,CA_S_geothermal_1,CA_S_hydroelectric_pumped_storage_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combined_cycle_2,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_fired_combustion_turbine_2,CA_S_onshore_wind_turbine_1,CA_S_small_hydroelectric_1,CA_S_solar_photovoltaic_1,WECC_N_biomass_1,WECC_N_conventional_hydroelectric_1,WECC_N_conventional_steam_coal_1,WECC_N_conventional_steam_coal_2,WECC_N_geothermal_1,WECC_N_natural_gas_fired_combined_cycle_1,WECC_N_natural_gas_fired_combined_cycle_2,WECC_N_natural_gas_fired_combustion_turbine_1,WECC_N_natural_gas_fired_combustion_turbine_2,WECC_N_onshore_wind_turbine_1,WECC_N_solar_photovoltaic_1,WECC_NMAZ_biomass_1,WECC_NMAZ_conventional_hydroelectric_1,WECC_NMAZ_conventional_steam_coal_1,WECC_NMAZ_conventional_steam_coal_2,WECC_NMAZ_geothermal_1,WECC_NMAZ_hydroelectric_pumped_storage_1,WECC_NMAZ_natural_gas_fired_combined_cycle_1,WECC_NMAZ_natural_gas_fired_combined_cycle_2,WECC_NMAZ_natural_gas_fired_combustion_turbine_1,WECC_NMAZ_natural_gas_fired_combustion_turbine_2,WECC_NMAZ_nuclear_1,WECC_NMAZ_onshore_wind_turbine_1,WECC_NMAZ_solar_photovoltaic_1,WECC_PNW_biomass_1,WECC_PNW_conventional_hydroelectric_1,WECC_PNW_geothermal_1,WECC_PNW_hydroelectric_pumped_storage_1,WECC_PNW_natural_gas_fired_combined_cycle_1,WECC_PNW_natural_gas_fired_combined_cycle_2,WECC_PNW_natural_gas_fired_combustion_turbine_1,WECC_PNW_natural_gas_fired_combustion_turbine_2,WECC_PNW_nuclear_1,WECC_PNW_onshore_wind_turbine_1,WECC_PNW_solar_photovoltaic_1,WECC_WYCO_biomass_1,WECC_WYCO_conventional_hydroelectric_1,WECC_WYCO_conventional_steam_coal_1,WECC_WYCO_conventional_steam_coal_2,WECC_WYCO_hydroelectric_pumped_storage_1,WECC_WYCO_natural_gas_fired_combined_cycle_1,WECC_WYCO_natural_gas_fired_combined_cycle_2,WECC_WYCO_natural_gas_fired_combustion_turbine_1,WECC_WYCO_natural_gas_fired_combustion_turbine_2,WECC_WYCO_onshore_wind_turbine_1,WECC_WYCO_solar_photovoltaic_1,CA_N_naturalgas_ccavgcf_mid_0,CA_N_naturalgas_ctavgcf_mid_0,CA_N_naturalgas_ccccsavgcf_mid_0,CA_N_nuclear_mid_0,CA_N_naturalgas_ccs100_mid_0,CA_N_offshorewind_otrg6_low_floating_1_180_1,CA_N_offshorewind_otrg6_low_floating_1_180_2,CA_N_offshorewind_otrg6_low_floating_1_180_3,CA_N_offshorewind_otrg6_low_floating_1_180_4,CA_N_offshorewind_otrg6_low_floating_1_180_5,CA_N_offshorewind_otrg6_low_floating_1_180_6,CA_S_naturalgas_ccavgcf_mid_0,CA_S_naturalgas_ctavgcf_mid_0,CA_S_naturalgas_ccccsavgcf_mid_0,CA_S_nuclear_mid_0,CA_S_naturalgas_ccs100_mid_0,WECC_N_naturalgas_ccavgcf_mid_0,WECC_N_naturalgas_ctavgcf_mid_0,WECC_N_naturalgas_ccccsavgcf_mid_0,WECC_N_nuclear_mid_0,WECC_N_naturalgas_ccs100_mid_0,WECC_NMAZ_naturalgas_ccavgcf_mid_0,WECC_NMAZ_naturalgas_ctavgcf_mid_0,WECC_NMAZ_naturalgas_ccccsavgcf_mid_0,WECC_NMAZ_nuclear_mid_0,WECC_NMAZ_naturalgas_ccs100_mid_0,WECC_PNW_naturalgas_ccavgcf_mid_0,WECC_PNW_naturalgas_ctavgcf_mid_0,WECC_PNW_naturalgas_ccccsavgcf_mid_0,WECC_PNW_nuclear_mid_0,WECC_PNW_naturalgas_ccs100_mid_0,WECC_PNW_offshorewind_otrg6_low_floating_1_150_1,WECC_PNW_offshorewind_otrg6_low_floating_1_150_2,WECC_PNW_offshorewind_otrg6_low_floating_1_150_3,WECC_WYCO_naturalgas_ccavgcf_mid_0,WECC_WYCO_naturalgas_ctavgcf_mid_0,WECC_WYCO_naturalgas_ccccsavgcf_mid_0,WECC_WYCO_nuclear_mid_0,WECC_WYCO_naturalgas_ccs100_mid_0,CA_N_ev_load_shifting_1,CA_S_ev_load_shifting_1,WECC_N_ev_load_shifting_1,WECC_NMAZ_ev_load_shifting_1,WECC_PNW_ev_load_shifting_1,WECC_WYCO_ev_load_shifting_1
122,1,0.335921085,1,1,1,1,1,1,0.3038,0.335921085,0,1,0.22245575,1,1,1,1,1,1,0.386523674,0.22245575,0,1,0.35190551,1,1,1,1,1,1,1,0.456041824,0,1,0.243752818,1,1,1,1,1,1,1,1,1,0.406530321,0,1,0.4036,1,1,1,1,1,1,1,0.3695,0,1,0.365584224,1,1,1,1,1,1,1,0.559790716,0,1,1,1,1,1,0.997465611,0.979804397,1,0.892341197,0.952793479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.316329032,0.406660497,0.468814641,1,1,1,1,1,0.055442867,0.055468135,0.051136364,0.050879878,0.019480519,0.05212294
123,1,0.335721085,1,1,1,1,1,1,0.2817,0.335721085,0,1,0.222487909,1,1,1,1,1,1,0.439254162,0.222487909,0,1,0.351588191,1,1,1,1,1,1,1,0.450324561,0,1,0.243552818,1,1,1,1,1,1,1,1,1,0.254433552,0,1,0.4032,1,1,1,1,1,1,1,0.4093,0,1,0.365363505,1,1,1,1,1,1,1,0.528861509,0,1,1,1,1,1,0.999245882,0.978002727,1,0.904126406,0.947937965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.429310441,0.480890095,0.41731894,1,1,1,1,1,0.035496957,0.035536323,0.031655844,0.031752104,0.021228771,0.032002535
124,1,0.335421085,1,1,1,1,1,1,0.2341,0.335421085,0,1,0.222521644,1,1,1,1,1,1,0.391706717,0.222521644,0,1,0.351232045,1,1,1,1,1,1,1,0.41046578,0,1,0.243350175,1,1,1,1,1,1,1,1,1,0.199812282,0,1,0.4028,1,1,1,1,1,1,1,0.3657,0,1,0.365222667,1,1,1,1,1,1,1,0.546061982,0,1,1,1,1,1,1,0.982214391,1,0.939500809,0.964096546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.512391627,0.491872251,0.376593709,1,1,1,1,1,0.018255578,0.018227118,0.019480519,0.019701607,0.012987013,0.018298479
125,1,0.335221085,1,1,1,1,1,1,0.2186,0.335221085,0,1,0.222597141,1,1,1,1,1,1,0.495767043,0.222597141,0,1,0.350876136,1,1,1,1,1,1,1,0.430451999,0,1,0.243147532,1,1,1,1,1,1,1,1,1,0.13562229,0,1,0.4024,1,1,1,1,1,1,1,0.3417,0,1,0.365001948,1,1,1,1,1,1,1,0.514314206,0,1,1,1,1,1,1,0.930226564,1,0.989427567,0.899508119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.449717522,0.452980071,0.352333724,1,1,1,1,1,0.021636241,0.021636507,0.021103896,0.020849273,0.041708292,0.020278834
126,1,0.335013873,1,1,1,1,1,1,0.2123,0.335013873,0,1,0.2226293,1,1,1,1,1,1,0.449188553,0.2226293,0,1,0.350558579,1,1,1,1,1,1,1,0.45330339,1.43E-05,1,0.242944889,1,1,1,1,1,1,1,1,1,0.113744288,0.017852742,1,0.4019,1,1,1,1,1,1,1,0.3166,0,1,0.36486111,1,1,1,1,1,1,1,0.491705524,0.188069853,1,1,1,1,1,1,0.971288145,1,0.940048218,0.925358891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.816389441,0.516987979,0.352231503,1,1,1,1,1,0.016396214,0.016522423,0.025162338,0.025057383,0.107892108,0.020674905
127,1,0.334813873,1,1,1,1,1,1,0.2652,0.334813873,0.1683,1,0.222606373,1,1,1,1,1,1,0.407766805,0.222606373,0.176407355,1,0.35020267,1,1,1,1,1,1,1,0.427939867,0.201930168,1,0.242744889,1,1,1,1,1,1,1,1,1,0.14425887,0.194106134,1,0.4015,1,1,1,1,1,1,1,0.3029,0.1892,1,0.364720271,1,1,1,1,1,1,1,0.458312068,0.45386987,1,1,1,1,1,1,0.97495538,1,0.86380136,0.937072515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.943521619,0.512088537,0.329598963,1,1,1,1,1,0.057809331,0.057697351,0.07711039,0.077467483,0.1998002,0.067015209
128,1,0.334613873,1,1,1,1,1,1,0.2046,0.334613873,0.4146,1,0.222640108,1,1,1,1,1,1,0.381673382,0.222640108,0.407091241,1,0.349846524,1,1,1,1,1,1,1,0.363318732,0.423304175,1,0.242542246,1,1,1,1,1,1,1,1,1,0.01850319,0.397936321,1,0.4011,1,1,1,1,1,1,1,0.2871,0.4103,1,0.364499552,1,1,1,1,1,1,1,0.296234086,0.624160243,1,1,1,1,1,1,0.948552251,1,0.662522435,0.906422496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.753007412,0.436807632,0.30040738,1,1,1,1,1,0.131676809,0.131654865,0.162337662,0.162394797,0.23026973,0.146942332
129,1,0.33440666,1,1,1,1,1,1,0.1035,0.33440666,0.596,1,0.222672267,1,1,1,1,1,1,0.245472031,0.222672267,0.568738371,1,0.349529205,1,1,1,1,1,1,1,0.299244,0.586852366,1,0.242339603,1,1,1,1,1,1,1,1,1,0.061096405,0.548729567,1,0.4007,1,1,1,1,1,1,1,0.1375,0.5806,1,0.364358714,1,1,1,1,1,1,1,0.320903095,0.697350363,1,1,1,1,1,1,0.866102457,1,0.676860392,0.848852992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.592176199,0.397328019,0.290937841,1,1,1,1,1,0.218390805,0.218463152,0.242694805,0.242731446,0.217782218,0.235741445
130,1,0.33420666,1,1,1,1,1,1,0.0271,0.33420666,0.6804,1,0.222747764,1,1,1,1,1,1,0.195993517,0.222747764,0.627555475,1,0.349173058,1,1,1,1,1,1,1,0.267658402,0.62505218,1,0.24213696,1,1,1,1,1,1,1,1,1,0.097046239,0.61699805,1,0.4003,1,1,1,1,1,1,1,0.0419,0.6688,1,0.364137995,1,1,1,1,1,1,1,0.406214926,0.715850801,1,1,1,1,1,0.997007251,0.914860666,1,0.510885477,0.888786912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.556155443,0.35281682,0.276668906,1,1,1,1,1,0.237660581,0.237739313,0.257305195,0.257459832,0.243256743,0.254198352
131,1,0.33390666,1,1,1,1,1,1,0.0043,0.33390666,0.7209,1,0.222781499,1,1,1,1,1,1,0.096797276,0.222781499,0.670286274,1,0.34881715,1,1,1,1,1,1,1,0.316190377,0.667807776,1,0.24193696,1,1,1,1,1,1,1,1,1,0.169652206,0.649979376,1,0.3999,1,1,1,1,1,1,1,0.0226,0.7268,1,0.363997157,1,1,1,1,1,1,1,0.426902558,0.712150717,1,1,1,1,1,0.997141719,1,1,0.407723069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.705272973,0.40899685,0.294185609,1,1,1,1,1,0.227011494,0.226986625,0.25,0.250191278,0.294455544,0.248653359
132,1,0.33370666,1,1,1,1,1,1,0.0012,0.33370666,0.7337,1,0.222756996,1,1,1,1,1,1,0.231278592,0.222756996,0.690943243,1,0.348499593,1,1,1,1,1,1,1,0.329690072,0.663089736,1,0.241734317,1,1,1,1,1,1,1,1,1,0.268588584,0.667590629,1,0.3995,1,1,1,1,1,1,1,0.0226,0.7527,1,0.363776438,1,1,1,1,1,1,1,0.40733819,0.686042725,1,1,1,1,1,1,1,1,0.502231479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.599604249,0.335031927,1,1,1,1,1,0.259972955,0.259900341,0.291396104,0.291698546,0.345904096,0.290478454
133,1,0.333499448,1,1,1,1,1,1,0.016,0.333499448,0.7375,1,0.222790731,1,1,1,1,1,1,0.218195665,0.222790731,0.701854908,1,0.348087775,1,1,1,1,1,1,1,0.293184098,0.653687476,1,0.241531674,1,1,1,1,1,1,1,1,1,0.186576747,0.669496885,1,0.3991,1,1,1,1,1,1,1,0.0325,0.7541,1,0.3636356,1,1,1,1,1,1,1,0.346225231,0.68449044,1,1,1,1,1,1,1,1,0.666959524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.726296067,0.366344392,1,1,1,1,1,0.313387424,0.313401521,0.346590909,0.346595256,0.365884116,0.350205957
134,1,0.333299448,1,1,1,1,1,1,0.0118,0.333299448,0.746,1,0.222824466,1,1,1,1,1,1,0.099885256,0.222824466,0.710717101,1,0.347731629,1,1,1,1,1,1,1,0.290908901,0.660632133,1,0.241331674,1,1,1,1,1,1,1,1,1,0.14798843,0.665734026,1,0.3987,1,1,1,1,1,1,1,0.0272,0.7676,1,0.363414881,1,1,1,1,1,1,1,0.381504588,0.623911499,1,1,1,1,1,1,1,1,0.833166778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.903502226,0.450185269,1,1,1,1,1,0.353955375,0.353920797,0.377435065,0.377582249,0.413336663,0.39218948
135,1,0.333092235,1,1,1,1,1,1,0.0444,0.333092235,0.7306,1,0.222899963,1,1,1,1,1,1,0.109132957,0.222899963,0.687236729,1,0.347409046,1,1,1,1,1,1,1,0.284708683,0.598023286,1,0.241129031,1,1,1,1,1,1,1,1,1,0.080888211,0.622435392,1,0.3983,1,1,1,1,1,1,1,0.057,0.747,1,0.363274042,1,1,1,1,1,1,1,0.359405125,0.555603136,1,1,1,1,1,1,1,1,0.872704446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.997624993,0.546689391,1,1,1,1,1,0.366463827,0.36650931,0.388798701,0.388676358,0.547452547,0.412468314
136,1,0.332892235,1,1,1,1,1,1,0.0965,0.332892235,0.6994,1,0.222932122,1,1,1,1,1,1,0.159118961,0.222932122,0.634867053,1,0.347052899,1,1,1,1,1,1,1,0.343107132,0.56576769,1,0.240926388,1,1,1,1,1,1,1,1,1,0.11356087,0.556649773,1,0.3979,1,1,1,1,1,1,1,0.1302,0.692,1,0.363053324,1,1,1,1,1,1,1,0.303687159,0.463079649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.593948781,1,1,1,1,1,0.427484787,0.42761605,0.453733766,0.45351951,0.718031968,0.492474651
137,1,0.332685023,1,1,1,1,1,1,0.1196,0.332685023,0.6189,1,0.222963418,1,1,1,1,1,1,0.238518133,0.222963418,0.525152597,1,0.346735343,1,1,1,1,1,1,1,0.375911921,0.491614675,1,0.240723745,1,1,1,1,1,1,1,1,1,0.156741721,0.417606342,1,0.3975,1,1,1,1,1,1,1,0.34,0.6099,1,0.362912485,1,1,1,1,1,1,1,0.293629207,0.284570612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.636166513,1,1,1,1,1,0.577417174,0.577498033,0.588474026,0.588179036,0.851148851,0.6623891
138,1,0.332485023,1,1,1,1,1,1,0.112,0.332485023,0.4452,1,0.22294293,1,1,1,1,1,1,0.3647067,0.22294293,0.323409275,1,0.346379434,1,1,1,1,1,1,1,0.395884512,0.322201467,1,0.240523745,1,1,1,1,1,1,1,1,1,0.280441778,0.207228204,1,0.3971,1,1,1,1,1,1,1,0.4893,0.4464,1,0.362771647,1,1,1,1,1,1,1,0.241543596,0.041650683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.674246669,1,1,1,1,1,0.749323867,0.749409913,0.706980519,0.707153787,0.668831169,0.850998099
139,1,0.332185023,1,1,1,1,1,1,0.1514,0.332185023,0.1953,1,0.222975089,1,1,1,1,1,1,0.547658447,0.222975089,0.101977087,1,0.346023287,1,1,1,1,1,1,1,0.391338583,0.050421447,1,0.240321102,1,1,1,1,1,1,1,1,1,0.296474269,0.001717407,1,0.3967,1,1,1,1,1,1,1,0.545,0.2235,1,0.362550928,1,1,1,1,1,1,1,0.260693682,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.605571389,1,1,1,1,1,0.836206897,0.836349331,0.736201299,0.736610559,0.383116883,0.918567807
140,1,0.331985023,1,1,1,1,1,1,0.0937,0.331985023,0,1,0.223050586,1,1,1,1,1,1,0.636094203,0.223050586,0,1,0.345705968,1,1,1,1,1,1,1,0.404379725,0,1,0.240118459,1,1,1,1,1,1,1,1,1,0.365660473,0,1,0.3962,1,1,1,1,1,1,1,0.5994,0,1,0.36241009,1,1,1,1,1,1,1,0.256955728,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983496308,0.535643756,1,1,1,1,1,0.615618661,0.615656963,0.527597403,0.527543994,0.274975025,0.646863118
141,1,0.33177781,1,1,1,1,1,1,0.1522,0.33177781,0,1,0.223084321,1,1,1,1,1,1,0.729711906,0.223084321,0,1,0.345349822,1,1,1,1,1,1,1,0.38322441,0,1,0.239918459,1,1,1,1,1,1,1,1,1,0.483524338,0,1,0.3958,1,1,1,1,1,1,1,0.4475,0,1,0.362189371,1,1,1,1,1,1,1,0.325201537,0,1,1,1,1,1,1,1,1,0.995771408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.965009809,0.51335907,1,1,1,1,1,0.34448952,0.344610543,0.309253247,0.309678653,0.213786214,0.355513308
142,1,0.33157781,1,1,1,1,1,1,0.2382,0.33157781,0,1,0.223114041,1,1,1,1,1,1,0.726763779,0.223114041,0,1,0.344993913,1,1,1,1,1,1,1,0.340351858,0,1,0.239715816,1,1,1,1,1,1,1,1,1,0.422325472,0,1,0.3954,1,1,1,1,1,1,1,0.3453,0,1,0.362048532,1,1,1,1,1,1,1,0.332977671,0,1,1,1,1,1,1,1,1,0.849870801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.886646152,0.471566379,1,1,1,1,1,0.270622042,0.270653029,0.241071429,0.241392502,0.148101898,0.26528834
143,1,0.33137781,1,1,1,1,1,1,0.2454,0.33137781,0,1,0.223093553,1,1,1,1,1,1,0.718301523,0.223093553,0,1,0.344676356,1,1,1,1,1,1,1,0.342679278,0,1,0.239513173,1,1,1,1,1,1,1,1,1,0.385707441,0,1,0.395,1,1,1,1,1,1,1,0.2634,0,1,0.361827814,1,1,1,1,1,1,1,0.404232109,0,1,1,1,1,1,1,1,1,0.715327263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.987830162,0.779452682,0.487326562,1,1,1,1,1,0.208079784,0.208103855,0.181818182,0.182096404,0.105644356,0.197480989
144,1,0.331170598,1,1,1,1,1,1,0.2289,0.331170598,0,1,0.22316905,1,1,1,1,1,1,0.645928567,0.22316905,0,1,0.344320448,1,1,1,1,1,1,1,0.424999897,0,1,0.239310531,1,1,1,1,1,1,1,1,1,0.387724605,0,1,0.3946,1,1,1,1,1,1,1,0.2533,0,1,0.361686975,1,1,1,1,1,1,1,0.390501182,0,1,1,1,1,1,1,1,1,0.449689686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849790812,0.659362435,0.462119102,1,1,1,1,1,0.140635565,0.140571728,0.126623377,0.126625861,0.061688312,0.133792776
145,1,0.330970598,1,1,1,1,1,1,0.3214,0.330970598,0,1,0.223201209,1,1,1,1,1,1,0.682589625,0.223201209,0,1,0.343964301,1,1,1,1,1,1,1,0.424531215,0,1,0.239110531,1,1,1,1,1,1,1,1,1,0.369922063,0,1,0.3942,1,1,1,1,1,1,1,0.1765,0,1,0.361466256,1,1,1,1,1,1,1,0.342696378,0,1,1,1,1,1,1,0.996715128,1,0.266468853,0.994208992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.626374304,0.667364061,0.4643673,1,1,1,1,1,0.098715348,0.098741149,0.090909091,0.090665647,0.038711289,0.092601394
146,1,0.330763386,1,1,1,1,1,1,0.1833,0.330763386,0,1,0.223234944,1,1,1,1,1,1,0.584209315,0.223234944,0,1,0.343591073,1,1,1,1,1,1,1,0.345835134,0,1,0.238907888,1,1,1,1,1,1,1,1,1,0.340235657,0,1,0.3938,1,1,1,1,1,1,1,0.2947,0,1,0.361325418,1,1,1,1,1,1,1,0.341904825,0,1,1,1,1,1,1,0.991356373,1,0.188384533,0.970982194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.624334574,0.611409366,0.391425788,1,1,1,1,1,0.055273834,0.055337005,0.05275974,0.052983933,0.01973027,0.051964512
147,1,0.330470598,1,1,1,1,1,1,0.1411,0.330470598,0,1,0.22326624,1,1,1,1,1,1,0.596918817,0.22326624,0,1,0.343234927,1,1,1,1,1,1,1,0.337424767,0,1,0.238705245,1,1,1,1,1,1,1,1,1,0.284300389,0,1,0.3934,1,1,1,1,1,1,1,0.4075,0,1,0.361104699,1,1,1,1,1,1,1,0.468775951,0,1,1,1,1,1,1,0.991761863,1,0.136813402,0.976464629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.669734657,0.58233875,0.372296482,1,1,1,1,1,0.034989858,0.035011802,0.033279221,0.033282326,0.021478521,0.031764892
148,1,0.330263386,1,1,1,1,1,1,0.1949,0.330263386,0,1,0.223298399,1,1,1,1,1,1,0.607441843,0.223298399,0,1,0.342879018,1,1,1,1,1,1,1,0.372507008,0,1,0.238502602,1,1,1,1,1,1,1,1,1,0.337237147,0,1,0.393,1,1,1,1,1,1,1,0.46,0,1,0.360963861,1,1,1,1,1,1,1,0.471731227,0,1,1,1,1,1,1,0.979456782,1,0.05709254,0.937414169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.700550675,0.591163039,0.375198245,1,1,1,1,1,0.018086545,0.018227118,0.021103896,0.020849273,0.012987013,0.018060837
149,1,0.330063386,1,1,1,1,1,1,0.1257,0.330063386,0,1,0.223319674,1,1,1,1,1,1,0.617608432,0.223319674,0,1,0.342561461,1,1,1,1,1,1,1,0.405286199,0,1,0.238302602,1,1,1,1,1,1,1,1,1,0.207525034,0,1,0.3926,1,1,1,1,1,1,1,0.4236,0,1,0.360823022,1,1,1,1,1,1,1,0.542533967,0,1,1,1,1,1,1,0.970343888,1,0.095696561,0.90231216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.816479087,0.636906862,0.389388561,1,1,1,1,1,0.021636241,0.021505376,0.021915584,0.021805662,0.041708292,0.019882763
150,1,0.329856173,1,1,1,1,1,1,0.2116,0.329856173,0,1,0.223353408,1,1,1,1,1,1,0.326672563,0.223353408,0,1,0.342205552,1,1,1,1,1,1,1,0.414770515,0.000871721,1,0.238099959,1,1,1,1,1,1,1,1,1,0.209176642,0.017269731,1,0.3922,1,1,1,1,1,1,1,0.4443,0,1,0.360602304,1,1,1,1,1,1,1,0.544464195,0.048479042,1,1,1,1,1,1,0.981652439,1,0.054396935,0.93361479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.854375958,0.460434318,0.332268655,1,1,1,1,1,0.016396214,0.016391293,0.025974026,0.02620505,0.107642358,0.020278834
151,1,0.329656173,1,1,1,1,1,1,0.2326,0.329656173,0.1698,1,0.223385567,1,1,1,1,1,1,0.183354935,0.223385567,0.161867541,1,0.341849406,1,1,1,1,1,1,1,0.391764442,0.323729004,1,0.237897316,1,1,1,1,1,1,1,1,1,0.121316517,0.222750169,1,0.3918,1,1,1,1,1,1,1,0.4488,0.1917,1,0.360461465,1,1,1,1,1,1,1,0.420038921,0.339268977,1,1,1,1,1,1,0.985615134,1,0.05551552,0.946659327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.765157104,0.362894326,0.291977704,1,1,1,1,1,0.057471264,0.057566221,0.080357143,0.080145371,0.198301698,0.065351711
152,1,0.329448961,1,1,1,1,1,1,0.1649,0.329448961,0.4358,1,0.223416863,1,1,1,1,1,1,0.101306079,0.223416863,0.392671433,1,0.341531849,1,1,1,1,1,1,1,0.309054757,0.524497073,1,0.237697316,1,1,1,1,1,1,1,1,1,0.07415908,0.425864985,1,0.3914,1,1,1,1,1,1,1,0.3162,0.4098,1,0.360240746,1,1,1,1,1,1,1,0.281890683,0.539279177,1,1,1,1,1,1,0.985609353,1,0.027879044,0.955315113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.648438096,0.334720641,0.285067081,1,1,1,1,1,0.131676809,0.131785995,0.164772727,0.164881408,0.227022977,0.143219265
153,1,0.329248961,1,1,1,1,1,1,0.0125,0.329248961,0.6004,1,0.223450598,1,1,1,1,1,1,0.049876784,0.223450598,0.55426264,1,0.341170677,1,1,1,1,1,1,1,0.217503372,0.655296863,1,0.237494673,1,1,1,1,1,1,1,1,1,0.100656773,0.565698324,1,0.391,1,1,1,1,1,1,1,0.0816,0.5753,1,0.360099908,1,1,1,1,1,1,1,0.260234225,0.636049081,1,1,1,1,1,1,0.972000837,1,0.000703045,0.945173502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.672768176,0.310926348,0.276314437,1,1,1,1,1,0.21974307,0.219774456,0.243506494,0.243687835,0.215284715,0.229562738
154,1,0.328948961,1,1,1,1,1,1,0.0001,0.328948961,0.6883,1,0.223526095,1,1,1,1,1,1,0.027779667,0.223526095,0.648071614,1,0.34081453,1,1,1,1,1,1,1,0.237654013,0.699838188,1,0.23729203,1,1,1,1,1,1,1,1,1,0.137167671,0.628113791,1,0.3905,1,1,1,1,1,1,1,0.0674,0.6398,1,0.359879189,1,1,1,1,1,1,1,0.232068364,0.698649587,1,1,1,1,1,1,0.973379552,1,0,0.928252697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.719176233,0.323115408,0.282051802,1,1,1,1,1,0.241041244,0.241148702,0.254058442,0.25420811,0.241008991,0.250712928
155,1,0.328748961,1,1,1,1,1,1,0.0006,0.328748961,0.7275,1,0.223504031,1,1,1,1,1,1,0.021941053,0.223504031,0.685090752,1,0.340497211,1,1,1,1,1,1,1,0.238822032,0.728617095,1,0.237089387,1,1,1,1,1,1,1,1,1,0.110953186,0.675980573,1,0.3901,1,1,1,1,1,1,1,0.0964,0.6831,1,0.359738351,1,1,1,1,1,1,1,0.180996916,0.691549064,1,1,1,1,1,1,0.987283587,1,0.000620896,0.968679368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.759390712,0.344551027,0.281890988,1,1,1,1,1,0.231237323,0.231313926,0.244318182,0.244261668,0.292457542,0.245722433
