Time_Index,CA_N_utilitypv_losangeles_low_90_0_2_1,CA_N_utilitypv_losangeles_low_90_0_2_2,CA_N_utilitypv_losangeles_low_90_0_2_3,CA_N_utilitypv_losangeles_low_90_0_2_4,CA_S_utilitypv_losangeles_low_90_0_2_1,CA_S_utilitypv_losangeles_low_90_0_2_2,CA_S_utilitypv_losangeles_low_90_0_2_3,CA_S_utilitypv_losangeles_low_90_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_1,WECC_N_utilitypv_losangeles_low_70_0_2_2,WECC_N_utilitypv_losangeles_low_70_0_2_3,WECC_N_utilitypv_losangeles_low_70_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_5,WECC_N_utilitypv_losangeles_low_70_0_2_6,WECC_N_utilitypv_losangeles_low_70_0_2_7,WECC_N_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_1,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_2,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_3,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_4,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_5,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_6,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_7,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_9,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_10,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_11,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_12,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_13,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_14,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_15,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_16,WECC_PNW_utilitypv_losangeles_low_70_0_2_1,WECC_PNW_utilitypv_losangeles_low_70_0_2_2,WECC_PNW_utilitypv_losangeles_low_70_0_2_3,WECC_PNW_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_1,WECC_WYCO_utilitypv_losangeles_low_70_0_2_2,WECC_WYCO_utilitypv_losangeles_low_70_0_2_3,WECC_WYCO_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_5,CA_N_battery_low_0,CA_S_battery_low_0,WECC_N_battery_low_0,WECC_NMAZ_battery_low_0,WECC_PNW_battery_low_0,WECC_WYCO_battery_low_0,CA_N_landbasedwind_ltrg1_low_110_1,CA_N_landbasedwind_ltrg1_low_110_2,CA_N_landbasedwind_ltrg1_low_110_3,CA_N_landbasedwind_ltrg1_low_110_4,CA_N_landbasedwind_ltrg1_low_110_5,CA_S_landbasedwind_ltrg1_low_90_1,CA_S_landbasedwind_ltrg1_low_90_2,CA_S_landbasedwind_ltrg1_low_90_3,CA_S_landbasedwind_ltrg1_low_90_4,CA_S_landbasedwind_ltrg1_low_90_5,CA_S_landbasedwind_ltrg1_low_90_6,CA_S_landbasedwind_ltrg1_low_90_7,CA_S_landbasedwind_ltrg1_low_90_8,CA_S_landbasedwind_ltrg1_low_90_9,CA_S_landbasedwind_ltrg1_low_90_10,WECC_N_landbasedwind_ltrg1_low_70_1,WECC_N_landbasedwind_ltrg1_low_70_2,WECC_N_landbasedwind_ltrg1_low_70_3,WECC_N_landbasedwind_ltrg1_low_70_4,WECC_N_landbasedwind_ltrg1_low_70_5,WECC_N_landbasedwind_ltrg1_low_70_6,WECC_N_landbasedwind_ltrg1_low_70_7,WECC_N_landbasedwind_ltrg1_low_70_8,WECC_N_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_1,WECC_NMAZ_landbasedwind_ltrg1_low_70_2,WECC_NMAZ_landbasedwind_ltrg1_low_70_3,WECC_NMAZ_landbasedwind_ltrg1_low_70_4,WECC_NMAZ_landbasedwind_ltrg1_low_70_5,WECC_NMAZ_landbasedwind_ltrg1_low_70_6,WECC_NMAZ_landbasedwind_ltrg1_low_70_7,WECC_NMAZ_landbasedwind_ltrg1_low_70_8,WECC_NMAZ_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_10,WECC_PNW_landbasedwind_ltrg1_low_70_1,WECC_PNW_landbasedwind_ltrg1_low_70_2,WECC_PNW_landbasedwind_ltrg1_low_70_3,WECC_PNW_landbasedwind_ltrg1_low_70_4,WECC_PNW_landbasedwind_ltrg1_low_70_5,WECC_PNW_landbasedwind_ltrg1_low_70_6,WECC_PNW_landbasedwind_ltrg1_low_70_7,WECC_PNW_landbasedwind_ltrg1_low_70_8,WECC_WYCO_landbasedwind_ltrg1_low_70_1,WECC_WYCO_landbasedwind_ltrg1_low_70_2,WECC_WYCO_landbasedwind_ltrg1_low_70_3,WECC_WYCO_landbasedwind_ltrg1_low_70_4,WECC_WYCO_landbasedwind_ltrg1_low_70_5,WECC_WYCO_landbasedwind_ltrg1_low_70_6,WECC_WYCO_landbasedwind_ltrg1_low_70_7,WECC_WYCO_landbasedwind_ltrg1_low_70_8
259,0.470179349,0.328691065,0.387935936,0.42196992,0.040069807,0.020470673,0,0.265017688,0.382970929,0.404053271,0.116770104,0.381696582,0.080652699,0.309275955,0.337862372,0.293756753,0,0.074862406,0,0,0,0.065177985,0,0,0,0,0,0.102748856,0,0,0,0,0.487162471,0.446047068,0.501123548,0.435538918,0,0,0,0,0,1,1,1,1,1,1,0.297058105,0.569853127,0.40425694,0.145397529,0.308044374,0.001669587,0.352823108,0.200293973,0.110444129,0.516591191,0.009674866,0.000868933,0.258345664,0.373871118,0.243699983,0.652609587,0.064897351,0.148805469,0.066558123,0.068027481,0.29942283,0.130485952,0.06354335,0.081008136,0.110720173,0.30541265,0.218800798,0.171074823,0.297555506,0.232126415,0.09838403,0.201042533,0.158410981,0.307505012,0.000350442,0,0.011607951,0.011697656,0.014420012,0.015968274,0.00998263,0.015164697,0.116578087,0.160292685,0.214929402,0.266316712,0.185890988,0.211353704,0.186000839,0.178783059
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.281658947,0.733521402,0.395749748,0.129726022,0.429032594,0.00114481,0.418561041,0.355506241,0.268942922,0.323398829,0.005567487,0.001706773,0.493522555,0.397703886,0.264800012,0.687318683,0.04651906,0.276065916,0.057728101,0.119784556,0.380161047,0.196116626,0.13065061,0.117770657,0.104636282,0.15876697,0.072144061,0.062055416,0.124201916,0.110964462,0.239191025,0.100465223,0.080505431,0.156193674,0.008552907,0.000894149,0.018076377,0.011859611,0.035706997,0.012012952,0.02167578,0.025776334,0.074313343,0.118984915,0.193589598,0.230902046,0.198730901,0.179665446,0.159931898,0.158324316
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.222832188,0.72455734,0.410978615,0.17992115,0.484827012,0.000221098,0.496988267,0.357313663,0.527488947,0.22982648,0.010052406,0.000531832,0.428786278,0.412291408,0.340999961,0.740086257,0.062541738,0.438354552,0.075881884,0.186173841,0.516260266,0.29530704,0.240731388,0.160115242,0.057347007,0.124492943,0.051967531,0.033377271,0.131006643,0.067472406,0.491270602,0.087232828,0.080931418,0.143937796,0.128011212,0.005502453,0.035728212,0.007983481,0.038353991,0.004439697,0.036261875,0.040970922,0.085672311,0.106312215,0.19088161,0.204543278,0.213632077,0.168665141,0.16296266,0.16557011
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.188434646,0.609667182,0.423941255,0.481764138,0.478597313,0.018392419,0.612420201,0.330410004,0.570560396,0.387651682,0.058187164,0.01413529,0.28811565,0.44959572,0.271099985,0.748502016,0.072041042,0.479763269,0.076627694,0.204021662,0.526601434,0.316094637,0.253035665,0.185876325,0.046544719,0.087698691,0.056441918,0.054557856,0.108587794,0.111167192,0.63945502,0.122193545,0.092575476,0.130503118,0.104043148,0.000207165,0.046094678,0.01072508,0.049461413,0.008743994,0.035269096,0.046998762,0.101941362,0.107796684,0.172712386,0.1967372,0.242321149,0.19796136,0.200426981,0.198411822
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.237305298,0.776683807,0.457441062,0.615358949,0.498118818,0.041092589,0.622884572,0.217423141,0.636992574,0.545475423,0.085982464,0.007172341,0.179942369,0.439253986,0.29429999,0.73387295,0.110058993,0.575710475,0.092576437,0.217712104,0.491836488,0.383504689,0.255138516,0.174548015,0.080126263,0.087509453,0.066383481,0.066620246,0.115824059,0.099382721,0.73953563,0.126212627,0.128131419,0.12226072,0.128908664,0.002303699,0.045509942,0.025367551,0.048642978,0.012198063,0.022065496,0.054818727,0.231431425,0.170590609,0.205273166,0.208255798,0.224337667,0.220263377,0.204986215,0.212742805
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.218034297,0.890409827,0.364966691,0.610793471,0.51380986,0.004955221,0.629947543,0.255071074,0.689847112,0.562111616,0.015044493,0.001048937,0.30329302,0.39604485,0.301899999,0.679941416,0.162470698,0.644438982,0.114336938,0.184084043,0.481216908,0.471222281,0.247458115,0.154872537,0.107566439,0.098875612,0.078795359,0.061694764,0.134642124,0.074398622,0.76558435,0.096135214,0.100021333,0.138565704,0.12776576,0.007016426,0.046740521,0.036153812,0.052631207,0.017635468,0.0210944,0.044954568,0.318419635,0.173152089,0.203132674,0.236971855,0.159590736,0.26532349,0.245748281,0.243946463
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.222528636,0.897987425,0.308072001,0.594241738,0.511578321,0.010188043,0.566957235,0.249870062,0.58216846,0.258453876,0,0.067305781,0.513057292,0.384128243,0.119299993,0.554069281,0.192918092,0.65882057,0.135672957,0.153645501,0.416679919,0.499464482,0.215319008,0.14509885,0.147562936,0.071594119,0.098141052,0.055414192,0.106924027,0.0680959,0.804254711,0.073424339,0.075487912,0.127699018,0.066880085,0.00809023,0.038723513,0.041782923,0.045454606,0.029347967,0.022765152,0.040538438,0.347610325,0.187483966,0.236415207,0.285033375,0.182281494,0.333503485,0.321807683,0.307717502
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.189469293,0.842517078,0.270023644,0.490748167,0.496118784,0.027140686,0.488176525,0.141957998,0.546723366,0.15316394,0.080008335,0.160299242,0.247323796,0.365520775,0.115799993,0.515652716,0.214899182,0.733369946,0.15103212,0.157125145,0.392062783,0.573143601,0.198648527,0.145634785,0.250880748,0.105657086,0.121226929,0.065486982,0.115951672,0.072117746,0.745614886,0.081932075,0.065743767,0.112025231,0.051671263,0.036094628,0.025782861,0.037183791,0.036531828,0.051345482,0.020714818,0.05448962,0.386540651,0.218179211,0.26131615,0.311199456,0.323994339,0.388480723,0.389982074,0.365361869
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.169783369,0.726362944,0.377286196,0.393630564,0.450700223,0.038240395,0.338178098,0.099905178,0.251098126,0.042385835,0.054164175,0.11942178,0.122419268,0.328962088,0.0142,0.470852226,0.271423012,0.728558242,0.198710322,0.16366671,0.424892485,0.556557477,0.212531045,0.172955766,0.324651778,0.167689323,0.134494483,0.077008508,0.140718997,0.090165988,0.613340199,0.095538825,0.056791559,0.113769889,0.068417042,0.107407674,0.065728284,0.04962064,0.04094905,0.066606894,0.031342328,0.069858693,0.418138951,0.267444462,0.278845012,0.347685963,0.392885,0.429958045,0.461726248,0.438746214
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.13841182,0.501619458,0.443152308,0.40712893,0.375548899,0.01424575,0.335175157,0.100088507,0.27713424,0.147823408,0.013532085,0.074696556,0.090259545,0.275445104,0.0178,0.541343629,0.231646761,0.696023941,0.163626164,0.155710816,0.390922666,0.505323112,0.21094124,0.187211335,0.319922209,0.151363865,0.140409663,0.08077848,0.128436774,0.08556097,0.584716797,0.08895877,0.055180535,0.101431459,0.063602827,0.114811301,0.08831276,0.041388523,0.065757081,0.039413363,0.027614132,0.045310598,0.319243759,0.245490342,0.26755926,0.303806007,0.443532079,0.381435812,0.41175282,0.400483131
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.127475441,0.31078738,0.484494299,0.424887955,0.313225806,0.012069928,0.355983555,0.183328435,0.230154455,0.190874219,0,0.058196649,0.054265622,0.16014424,0.0096,0.610537112,0.309497476,0.672814727,0.24137941,0.17346178,0.290520787,0.475735307,0.218821257,0.219626486,0.238284662,0.117164768,0.125733733,0.082570694,0.094807856,0.088977382,0.523370028,0.084870465,0.064204603,0.087556958,0.072637394,0.101936564,0.084453583,0.052946173,0.058082048,0.020860026,0.02794477,0.027577361,0.207516536,0.202035576,0.213101834,0.288787872,0.513141513,0.356434494,0.369526982,0.347037166
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001922979,0,0,0,0,0.020115603,0,0,0,0,0,0,0,0.016281024,0,0,0,0,0,0,0,0.39593327,0.346813679,0.400559604,0.341046691,0.404142439,1,1,1,1,1,1,0.063298285,0.636442602,0.427012622,0.47489512,0.44018048,0.059320107,0.298290253,0.129067153,0.175107136,0.09209194,0.002977861,0.031540137,0.022005206,0.13198401,0,0.562988341,0.209943593,0.659814119,0.159349114,0.154072046,0.275242329,0.456286252,0.187090099,0.182723671,0.225759685,0.093199372,0.157640994,0.113215402,0.093743071,0.112202555,0.477740407,0.107575908,0.107636005,0.084248669,0.030711515,0.05179859,0.085188001,0.041247457,0.053829171,0.023902193,0.033793785,0.028194644,0.137612432,0.151284873,0.175009817,0.27882874,0.498554319,0.346910626,0.375964403,0.363152564
271,0.26314038,0.27334255,0.15319103,0.282886118,0.174703181,0.23698324,0.06360437,0.150551811,0.373850763,0.397347778,0.463126183,0.388271511,0.454344332,0.478286803,0.354982078,0.453348041,0.249932349,0.259798735,0.23232621,0.084661551,0.278810054,0.244329572,0.237311155,0.073275022,0.078013264,0.067085035,0.23899205,0.235722899,0.275129795,0.071700826,0.0726896,0.241200879,0.399910599,0.401169479,0.438258916,0.407164454,0.707298875,0.670112014,0.708841801,0.664245784,0.710074782,1,1,1,1,1,1,0.056524262,0.620000005,0.18560037,0.479368657,0.397556007,0.091575138,0.174642786,0.077449031,0.08370319,0.05693588,0.023576256,0.046811372,0.015943749,0.157217413,0,0.295710921,0.184729308,0.624031782,0.141270995,0.113080963,0.152531177,0.423206002,0.123919427,0.151680738,0.198648512,0.053446308,0.11562334,0.088205285,0.068193987,0.104010664,0.312493563,0.088156149,0.087415576,0.090215035,0.025937721,0.046694949,0.06949386,0.035559535,0.037930183,0.023677507,0.022900833,0.021915229,0.063966863,0.085146025,0.112459645,0.200259387,0.412079096,0.223123327,0.248889446,0.246324778
272,0.583546937,0.582081199,0.499480247,0.587642252,0.493440866,0.525905013,0.374238878,0.387983084,0.612890601,0.632316351,0.705057025,0.629634261,0.695720315,0.724248528,0.593129158,0.716208935,0.619527817,0.556362808,0.528542399,0.225357935,0.501385927,0.567183852,0.537621498,0.241649255,0.29393822,0.237668991,0.515790641,0.561361313,0.500335455,0.32649377,0.24280794,0.509348869,0.687561989,0.689202845,0.706818283,0.694222569,0.894425988,0.866659284,0.892004728,0.858444691,0.890389919,1,1,1,1,1,1,0.049561106,0.6361444,0.072656028,0.362407684,0.387391657,0.128607988,0.192372859,0.029810779,0.094749019,0.076867856,0.052600965,0.286719233,0.01022604,0.048207514,0,0.234782606,0.083128028,0.443076968,0.060243838,0.054863714,0.146002501,0.258839369,0.064079493,0.084507264,0.118761107,0.012810933,0.054642692,0.043100987,0.040006734,0.04069034,0.133283243,0.038844243,0.022005569,0.0603696,0.014605597,0.044633985,0.056813508,0.025213398,0.027766215,0.035314932,0.013102325,0.030151239,0.009394605,0.018455558,0.026829315,0.074479617,0.36569649,0.101241529,0.118450761,0.119108588
273,0.780841351,0.77108568,0.744132698,0.774931133,0.688953757,0.657994509,0.533224702,0.506654382,0.699464142,0.726100326,0.838433206,0.723384142,0.837044537,0.854457021,0.715589523,0.84579289,0.755818069,0.712668657,0.740750432,0.470593065,0.586697817,0.691104352,0.742649794,0.478417605,0.404632002,0.446789324,0.691050708,0.635322094,0.60842967,0.406590134,0.440820247,0.675463557,0.847010374,0.850875258,0.845046937,0.855391562,0.957049251,0.943834603,0.961467445,0.934298217,0.961381316,1,1,1,1,1,1,0.020351207,0.344973385,0.044479214,0.121869497,0.119512692,0.051386148,0.099674478,0.018262463,0.103524692,0.01885318,0.027819678,0.158949554,0.006482812,0.021526612,0.004699999,0.050802749,0.03899578,0.271524459,0.034201324,0.009374625,0.036931232,0.147183999,0.014259757,0.025062546,0.066908263,0.03516949,0.041514099,0.038121738,0.061136506,0.025821416,0.094878592,0.026457056,0.014198963,0.111118324,0.000644746,0.012973253,0.017672781,0.006459844,0.018651303,0.014692439,0.005160986,0.011769672,0.010573167,0.011420973,0.015467891,0.065150112,0.293477535,0.094987795,0.093895987,0.083514884
274,0.881526232,0.838499188,0.839997649,0.878770411,0.733275414,0.664595008,0.628208399,0.628167212,0.784387469,0.762486458,0.890283346,0.769573092,0.891394615,0.913629889,0.755921602,0.901634216,0.698472381,0.788729548,0.676145315,0.365231186,0.675925612,0.688367248,0.69727093,0.370938867,0.557040334,0.411998034,0.697798133,0.711878061,0.743643165,0.534041762,0.449213803,0.686044574,0.903353691,0.904220343,0.90018183,0.905986547,0.988191605,0.966057658,0.989899874,0.966173053,0.990020037,1,1,1,1,1,1,0.015804812,0.076409526,0.024486827,0.005711094,0.058144268,0.088881895,0.082307935,0.055074491,0.042469297,0.017477777,0.036740959,0.226517364,0.017356943,0.046668757,0.025900001,0.015268063,0.052129861,0.154304296,0.065958552,0.014399679,0.00934309,0.113470614,0.01456134,0.059053048,0.035234254,0.013431186,0.069652587,0.07049869,0.020543233,0.041182034,0.061740946,0.058182027,0.044129252,0.033293922,0.001594359,0.010428994,0.003932122,0.002180421,0.003485792,0.004393146,0.000440264,0.003330143,0.042093791,0.027912447,0.020146193,0.02937766,0.200711623,0.058697097,0.050558101,0.038081259
275,0.913428068,0.851071179,0.890330672,0.908334851,0.729996562,0.691297472,0.676171482,0.742008328,0.855879903,0.853905439,0.917420387,0.798633456,0.920036197,0.946645975,0.809320211,0.934484601,0.614657223,0.81912601,0.600906134,0.471898407,0.754103959,0.723928988,0.620833755,0.455657065,0.665195286,0.456658483,0.657408714,0.766565084,0.803344369,0.62274462,0.47211957,0.668053865,0.937116504,0.935357451,0.926553607,0.935012817,0.992256939,0.969251275,0.991646051,0.967459559,0.992276073,1,1,1,1,1,1,0.057858117,0.010051801,0.004239533,0.003034888,0.029072134,0.113108635,0.042582117,0.133400768,0.043986477,0.000138592,0.068298183,0.167848736,0.053650174,0.060707007,0.0231,0.031367492,0.056069512,0.125766039,0.072213098,0.025753379,0.007385665,0.103451401,0.020002257,0.070239946,0.053890429,0.056629691,0.065066539,0.085432187,0.03799551,0.034108896,0.061723351,0.081306919,0.12264818,0.021800065,0.00525715,0.024736473,0.005913062,0.015542944,0.004812934,0.019998752,0.000719495,0.016294457,0.070468403,0.042561695,0.027968783,0.028619187,0.150766745,0.046525497,0.045733564,0.032882426
276,0.924573898,0.88297987,0.890654564,0.908477664,0.736912251,0.719017923,0.665630281,0.776017129,0.906865537,0.819043219,0.934005141,0.773065269,0.935536206,0.958953261,0.820985675,0.949169517,0.601614416,0.840778351,0.605074942,0.535088122,0.747475982,0.80434078,0.621536791,0.504373252,0.659649372,0.440099657,0.645030916,0.779776573,0.789347827,0.661108136,0.418053985,0.65195632,0.953819633,0.947568536,0.932133853,0.944000125,0.995273411,0.967074394,0.99277705,0.961345971,0.992013156,1,1,1,1,1,1,0.141277105,0,0.029186435,0.014303269,0.041300766,0.243064165,0.025084712,0.235612094,0.045921411,0.000380577,0.109296575,0.357703835,0.144880399,0.036660507,0.050899997,0.098597981,0.075224675,0.126919493,0.089886993,0.042862736,0.044195857,0.104774453,0.019716388,0.101404592,0.037217416,0.089650162,0.05616235,0.059579521,0.072608747,0.03558176,0.050860479,0.066487111,0.092534035,0.043816648,0.017362308,0.069269791,0.025922935,0.055262953,0.022078905,0.063899651,0.012234725,0.053743575,0.176578045,0.111913688,0.061544523,0.034956142,0.138107315,0.028941851,0.036585983,0.036255106
277,0.928242803,0.862256289,0.895392656,0.908204198,0.733303726,0.748549342,0.64010185,0.794028044,0.83122927,0.783848524,0.92651248,0.77165091,0.931491315,0.96699214,0.801804543,0.957000852,0.650563598,0.867186546,0.658443868,0.099761844,0.815847039,0.762438178,0.692116022,0.071598798,0.590526223,0.186266273,0.703739524,0.76022017,0.811175823,0.579834342,0.25761041,0.724639595,0.959581256,0.951013923,0.940939009,0.944949985,0.996102095,0.952895343,0.987224519,0.9429515,0.982621551,1,1,1,1,1,1,0.259871453,0.010439033,0.059299666,0.024337405,0.052640505,0.217189014,0.019539461,0.12240544,0.074303664,0.051499996,0.178460106,0.235931545,0.33820954,0.02558136,0.047699995,0.11228539,0.116842985,0.086908862,0.118647009,0.108953536,0.034092419,0.069034234,0.060462855,0.18214339,0.048498243,0.202187061,0.079524428,0.128554881,0.143627495,0.12035615,0.108678713,0.13533169,0.18356654,0.072201349,0.008625729,0.038030736,0.034879774,0.044898115,0.033768006,0.058851834,0.030572861,0.050251447,0.258889884,0.191818833,0.124336526,0.088481404,0.273881525,0.059707105,0.067530282,0.069230683
278,0.925397038,0.843242884,0.879863024,0.899793565,0.660201967,0.724874973,0.584857345,0.804156959,0.720770657,0.744795978,0.913593292,0.769156218,0.920153618,0.974871993,0.781455159,0.968741655,0.774506092,0.844130933,0.745596707,0.359645635,0.853886545,0.733953834,0.744031131,0.375324905,0.534409463,0.355413854,0.717228413,0.742805064,0.839546084,0.561361432,0.376231849,0.727470279,0.959621608,0.950441003,0.939434469,0.943405867,0.973389566,0.923875451,0.958901286,0.908563972,0.946950078,1,1,1,1,1,1,0.50800544,0.026295025,0.177975342,0.103347912,0.153107077,0.268830299,0.051429197,0.076978475,0.10112413,0.180866063,0.186843872,0.139464766,0.269130558,0.134921521,0.197799981,0.399237663,0.310381293,0.152469575,0.359853387,0.167047203,0.137658522,0.126972258,0.099744499,0.38133949,0.0889915,0.322487295,0.197118163,0.262695909,0.16213958,0.29063195,0.076940186,0.200315535,0.214433432,0.126488656,0.014838931,0.040558331,0.040369175,0.044355057,0.044785682,0.055540971,0.03211505,0.041377701,0.070569046,0.091544539,0.062038116,0.071688786,0.256582111,0.068720952,0.075169824,0.083804123
279,0.915409029,0.826772809,0.845914483,0.894778967,0.564115822,0.675864279,0.576764703,0.765381217,0.562676787,0.652615547,0.909436941,0.791331053,0.916950822,0.966022432,0.766503811,0.96163708,0.719435334,0.817301393,0.733823895,0.274466544,0.82224983,0.740131855,0.708882213,0.276609749,0.545278072,0.288537145,0.702692747,0.713808537,0.810809672,0.515309095,0.298607945,0.686963558,0.952971995,0.942316532,0.930123329,0.913337529,0.927257538,0.89260602,0.922129393,0.860014856,0.908345938,1,1,1,1,1,1,0.624744654,0.113809481,0.188199729,0.103589647,0.222183287,0.407938838,0.091554806,0.120977119,0.064534172,0.249402896,0.33580929,0.229045227,0.086969092,0.131947443,0.665199995,0.425217628,0.289166182,0.158499315,0.372924387,0.122433409,0.363850743,0.161661193,0.092110813,0.417952776,0.303779751,0.139251232,0.346680582,0.37286669,0.091433093,0.337430924,0.053013772,0.232652754,0.237748057,0.091703907,0.022327852,0.058297511,0.047020495,0.070198849,0.05708731,0.08707013,0.042065885,0.068045147,0.098926291,0.087253943,0.063919008,0.07274501,0.223654762,0.068030968,0.086198337,0.101725474
280,0.895730853,0.749161959,0.834768891,0.877698839,0.670907021,0.603242874,0.486308843,0.741242409,0.857688606,0.777904212,0.875736475,0.716161311,0.884068489,0.937349617,0.715249836,0.935988486,0.492984295,0.796643019,0.505554914,0.222717285,0.779905081,0.758557677,0.514958739,0.230097264,0.362794876,0.237621352,0.497933149,0.776327968,0.724479556,0.387192369,0.245927364,0.499657154,0.934474707,0.915597022,0.899107695,0.878540814,0.857623816,0.825235724,0.855520725,0.79693073,0.842890382,1,1,1,1,1,1,0.588439763,0.193818226,0.203080416,0.144490361,0.268378496,0.069499113,0.204540744,0.082780369,0.205385447,0.184096038,0.100435182,0.011624103,0.131546527,0.133376151,0.777199984,0.189626813,0.275616795,0.173693314,0.363094985,0.08237572,0.373836696,0.182156503,0.094671294,0.441676587,0.314640939,0.015423533,0.446806759,0.314527333,0.10144785,0.267070711,0.055017743,0.225500584,0.187101394,0.172752321,0.018969966,0.00646824,0.022056049,0.030379767,0.03290065,0.046364404,0.03042268,0.047099583,0.089986019,0.116920233,0.138885096,0.125363722,0.075381756,0.164699122,0.210804611,0.198536992
281,0.855626166,0.635964751,0.781959593,0.824884892,0.5779863,0.496065199,0.408428788,0.640610635,0.813931584,0.703468323,0.807202697,0.571975231,0.811038613,0.851760626,0.59640801,0.855686128,0.28582868,0.711502314,0.318325281,0.139800698,0.603330731,0.687879264,0.333043396,0.158023536,0.23018384,0.162257344,0.319153935,0.712579012,0.496401668,0.240833685,0.162037775,0.31353119,0.878208935,0.849959612,0.838095486,0.786882401,0.663607955,0.631646395,0.664634585,0.597315967,0.665548086,1,1,1,1,1,1,0.554039538,0.238530338,0.144091859,0.040529691,0.238736838,0.163666397,0.278208017,0.067195766,0.25522989,0.182928339,0.315385669,0.012618935,0.140730202,0.147295535,0.503899932,0.072236888,0.261432886,0.119926594,0.341281772,0.193971977,0.04743138,0.163892359,0.19726789,0.441003799,0.244248882,0.015025667,0.311642259,0.226701811,0.071437821,0.174376592,0.062380366,0.162930101,0.166153565,0.159574211,0.026062636,0.016201202,0.033054713,0.045975141,0.065858699,0.058072459,0.040522404,0.065909795,0.173645079,0.173445672,0.162540495,0.140693441,0.10155949,0.198355228,0.268187463,0.246744335
