,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t479,7013.5193370580355,4131.092698073041,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11144.612035131075
t480,5190.458632915743,5016.708148108583,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10207.166781024325
t481,5614.787870800933,3844.8869660944592,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9459.674836895392
t482,6923.682843280745,2065.7292045884806,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8989.412047869224
t483,7902.5507389827335,811.6857030807871,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8714.23644206352
t484,8341.259960070742,265.1651438972582,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8606.425103968
t485,8626.960596938574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8626.960596938574
t486,7215.709587497065,1612.49884055315,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8828.208428050213
t487,9113.651780341203,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9113.651780341203
t488,9794.403372315766,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9794.403372315766
t489,10730.82185177399,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10730.82185177399
t490,11446.483781798528,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11446.483781798528
t491,59004.50448848472,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-11823.310077808583
t492,12034.825655405504,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12034.825655405504
t493,12080.00373994077,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12080.00373994077
t494,11990.674345518768,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11990.674345518768
t495,11916.746570824698,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11916.746570824698
t496,37702.38210949593,0.0,-25760.992947106537,0.0,-0.0,0.0,0.0,0.0,0.0,-11941.389162389389
t497,12134.422796312792,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12134.422796312792
t498,12693.576581857858,0.0,-275.76398255113156,0.0,-0.0,0.0,0.0,0.0,0.0,-12417.812599306726
t499,4565.576919864715,7962.100566834592,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12527.677486699306
t500,6671.078821543681,6311.459834453862,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12982.538655997543
t501,4730.646810648472,8456.220000406292,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13186.866811054762
t502,6753.447469148316,5680.7935245348735,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12434.240993683188
t503,8112.341821210342,3272.5354816764616,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11384.877302886804
t504,7512.511030539175,2869.207440735039,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10381.718471274213
t505,4735.671744038961,4721.72329547883,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9457.39503951779
t506,5368.772511355869,3632.1198276514187,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9000.892339007287
t507,4736.1388104755615,4034.037260887109,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8770.17607136267
t508,3966.9396174677754,4761.8258417535535,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8728.76545922133
t509,3296.51983982701,5670.8496226849065,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8967.369462511917
t510,8974.168640312295,737.6058737880209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9711.774514100316
t511,11284.391808515546,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11284.391808515546
t512,12628.264769197649,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12628.264769197649
t513,13217.873008733894,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13217.873008733894
t514,13589.582551050218,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13589.582551050218
t515,13894.246340375803,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13894.246340375803
t516,13991.85706899468,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13991.85706899468
t517,13963.264027278039,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13963.264027278039
t518,53384.69938787671,0.0,-39468.761774474486,0.0,-0.0,0.0,0.0,0.0,0.0,-13915.937613402219
t519,47201.583104109835,0.0,-33433.54053406955,0.0,-0.0,0.0,0.0,0.0,0.0,-13768.042570040287
t520,13676.347643155888,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13676.347643155888
t521,29158.858305855298,0.0,-15403.63330623971,0.0,-0.0,0.0,0.0,0.0,0.0,-13755.224999615584
t522,16193.888221085288,0.0,-2299.6418807094833,0.0,-0.0,0.0,0.0,0.0,0.0,-13894.246340375803
t523,7680.623988652897,6096.292283989105,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13776.916272642002
t524,2153.0566453904016,11461.175079553474,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13614.231724943875
t525,2925.145575520448,10717.679191140065,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13642.824766660513
t526,3303.8489230867654,9655.700743241616,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12959.54966632838
t527,4532.637318414403,7107.688561125528,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11640.32587953993
t528,5494.197898246788,4905.781550964393,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10399.97944921118
t529,5182.452409491529,4411.992036874987,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9594.444446366515
t530,3502.044086436078,5658.5748994021,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9160.618985838177
t531,3267.5308402431647,5674.203481419351,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8941.734321662516
t532,5034.8052857023295,3842.84118383668,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8877.64646953901
t533,7281.080899239253,1814.4642675196724,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9095.545166758924
t534,9547.131868226375,248.44983711237134,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9795.581705338745
t535,11374.114801488451,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11374.114801488451
t536,12686.436819586677,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12686.436819586677
t537,13211.957206999416,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13211.957206999416
t538,13499.85955807731,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13499.85955807731
t539,13739.449528323645,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13739.449528323645
t540,13864.667331703415,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13864.667331703415
t541,13837.060256942521,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13837.060256942521
t542,13839.032190854014,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13839.032190854014
t543,13692.123114447826,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13692.123114447826
t544,48537.22833486767,0.0,-34930.884345569764,0.0,-0.0,0.0,0.0,0.0,0.0,-13606.343989297904
t545,35169.26184426556,0.0,-21523.4791767378,0.0,-0.0,0.0,0.0,0.0,0.0,-13645.782667527752
t546,19533.001297979874,0.0,-5860.597522646968,0.0,-0.0,0.0,0.0,0.0,0.0,-13672.403775332903
t547,9309.67143329666,4215.823265630052,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13525.494698926714
t548,640.5071031238572,12840.619082794277,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13481.126185918134
t549,775.686842500818,12848.404552000518,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13624.091394501336
t550,1720.2454409203874,11394.101037460152,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13114.346478380538
t551,1827.3863511402517,9977.5960100093,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11804.982361149552
t552,1870.185149206353,8691.49288074721,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10561.678029953562
t553,1782.0696216595613,7876.462676830459,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9658.53229849002
t554,688.441671211129,8491.896653741971,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9180.3383249531
t555,536.5772930834379,8414.03073118079,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8950.60802426423
t556,412.56984457360556,8445.35728585048,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8857.927130424085
t557,616.0045204706284,8478.55467933255,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9094.55919980318
t558,9763.044795799118,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9763.044795799118
t559,14075.278544710789,0.0,-2740.602421452186,0.0,-0.0,0.0,0.0,0.0,0.0,-11334.676123258603
t560,12649.956042224065,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12649.956042224065
t561,13188.294000061504,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13188.294000061504
t562,13501.831491988805,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13501.831491988805
t563,13804.523347402896,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13804.523347402896
t564,61132.626834485214,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-13951.432423809083
t565,13984.955300304455,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13984.955300304455
t566,14035.239615047512,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14035.239615047512
t567,58704.251944860494,0.0,-44770.56692625485,0.0,-0.0,0.0,0.0,0.0,0.0,-13933.68501860565
t568,13846.919926499984,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13846.919926499984
t569,35710.428446382946,0.0,-21866.4664207502,0.0,-0.0,0.0,0.0,0.0,0.0,-13843.962025632745
t570,13792.691743933941,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13792.691743933941
t571,11052.95222255366,2498.1776172224545,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13551.129839776115
t572,2207.9315734763177,11235.72786812346,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13443.659441599777
t573,1620.87481190294,12084.065872969588,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13704.940684872527
t574,2347.0357292619883,10883.654849896604,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13230.690579158592
t575,2064.5490592608926,9793.675517498954,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11858.224576759847
t576,1685.7506342008123,8875.927395752751,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10561.678029953562
t577,2351.897637247969,7363.8207446753295,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9715.7183819233
t578,2177.9154812320144,7044.819422818173,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9222.734904050187
t579,985.9856262575895,7988.285604944551,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8974.27123120214
t580,434.91235500296085,8471.327156252686,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8906.239511255648
t581,295.67351570501756,8830.436626682042,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9126.110142387059
t582,7293.444670119861,2505.094936086125,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9798.539606205984
t583,11352.423528462034,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11352.423528462034
t584,28882.517913284715,0.0,-16270.028615379004,0.0,-0.0,0.0,0.0,0.0,0.0,-12612.48929790571
t585,13202.097537441952,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13202.097537441952
t586,15289.050252027584,0.0,-1599.8850384469977,0.0,-0.0,0.0,0.0,0.0,0.0,-13689.165213580587
t587,14103.271334994002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14103.271334994002
t588,14373.426280868467,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14373.426280868467
t589,61587.157601084225,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-14405.963190408092
t590,14500.61601815973,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14500.61601815973
t591,59049.67743557373,0.0,-44644.70021212138,0.0,-0.0,0.0,0.0,0.0,0.0,-14404.977223452344
t592,14335.95953655011,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14335.95953655011
t593,14297.506825276008,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14297.506825276008
t594,18243.41279931714,0.0,-4063.23604177493,0.0,-0.0,0.0,0.0,0.0,0.0,-14180.176757542205
t595,9422.57370817069,4465.756830470636,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13888.330538641325
t596,1291.5369216787333,12443.968738821928,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13735.50566050066
t597,391.45906248313554,13572.79093175065,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13964.249994233784
t598,1219.9086935398332,12276.006996714497,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13495.91569025433
t599,561.5806906920106,11599.335741481927,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12160.916432173937
t600,453.5624720572979,10372.354702036253,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10825.91717409355
t601,886.1306743623768,9010.019660462485,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9896.15033482486
t602,709.2815778344446,8701.773014763272,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9411.054592597717
t603,765.4036095688949,8356.76266499518,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9122.166274564075
t604,1607.9336019973673,7385.071001363951,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8993.004603361318
t605,2316.193737121705,6883.86392694632,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9200.057664068025
t606,9816.287011409415,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9816.287011409415
t607,11344.535792816065,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11344.535792816065
t608,12725.875497816525,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12725.875497816525
t609,47247.63983620493,0.0,-33811.86813025112,0.0,-0.0,0.0,0.0,0.0,0.0,-13435.771705953808
t610,13982.983366392962,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13982.983366392962
t611,14479.91071208906,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14479.91071208906
t612,14787.53240228188,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14787.53240228188
t613,14907.82037088292,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14907.82037088292
t614,62277.33447010659,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-15096.14005943045
t615,15093.182158563211,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15093.182158563211
t616,45036.91669564024,0.0,-30060.078637855084,0.0,-0.0,0.0,0.0,0.0,0.0,-14976.838057785157
t617,14877.25539525479,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14877.25539525479
t618,18105.242603031842,0.0,-3490.2544180055484,0.0,-0.0,0.0,0.0,0.0,0.0,-14614.988185026294
t619,11717.11997451115,2467.000650854042,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14184.12062536519
t620,5230.299584270751,8677.750293485498,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13908.049877756248
t621,7817.1921246203665,6211.1457217369225,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14028.337846357288
t622,8854.639343410186,4778.325753692867,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13632.965097103053
t623,7047.321892101276,5431.0758998229485,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12478.397791924222
t624,3232.7925571029323,8004.272837536796,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11237.065394639727
t625,4915.176726503949,5366.486688017687,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10281.663414521634
t626,5906.316075246362,3760.10395888963,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9666.42003413599
t627,9324.28950049205,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9324.28950049205
t628,8861.640133924782,233.90503283414256,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9095.545166758924
t629,7871.458673955838,1181.6899137060002,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9053.148587661837
t630,9097.517100670417,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9097.517100670417
t631,9720.648216702031,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9720.648216702031
t632,10778.590760217732,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10778.590760217732
t633,11886.817618476487,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11886.817618476487
t634,12602.629628348246,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12602.629628348246
t635,13001.946245425468,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13001.946245425468
t636,13167.588693990834,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13167.588693990834
t637,13178.434330504044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13178.434330504044
t638,13084.767469708153,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13084.767469708153
t639,55710.56435867914,0.0,-42708.61811325367,0.0,-0.0,0.0,0.0,0.0,0.0,-13001.946245425468
t640,13019.6936506289,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13019.6936506289
t641,13158.714991389119,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13158.714991389119
t642,18796.09358445831,0.0,-5537.795930538824,0.0,-0.0,0.0,0.0,0.0,0.0,-13258.297653919486
t643,11235.106100979176,1929.52469214442,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13164.630793123595
t644,2242.208486914322,10773.541295891593,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13015.749782805915
t645,972.145216724173,12231.924254629272,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13204.069471353443
t646,1645.7559700991137,11441.969400476277,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13087.72537057539
t647,1893.6143735089895,10285.049463868383,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12178.663837377371
t648,1585.465316794775,9505.676968394511,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11091.142285189286
t649,1771.4521570074126,8372.175883709751,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10143.628040717163
t650,1683.8158972035292,7868.231970065899,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9552.047867269428
t651,1392.0800226444705,7791.216203175869,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9183.296225820339
t652,890.6951270036817,8081.604170286965,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8972.299297290647
t653,970.5888819005153,7903.113719815509,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8873.702601716024
t654,8782.99364178737,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8782.99364178737
t655,9183.296225820339,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9183.296225820339
t656,10114.049032044775,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10114.049032044775
t657,11264.67246940062,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11264.67246940062
t658,12229.934119076175,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12229.934119076175
t659,60066.79655532355,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-12885.602144647415
t660,60499.63604889614,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-13318.441638220007
t661,13580.708848448503,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13580.708848448503
t662,13652.684436217976,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13652.684436217976
t663,13700.010850093795,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13700.010850093795
t664,52072.08252316642,0.0,-38276.43287836524,0.0,-0.0,0.0,0.0,0.0,0.0,-13795.64964480118
t665,13981.01143248147,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13981.01143248147
t666,18634.895022125467,0.0,-4523.735951485493,0.0,-0.0,0.0,0.0,0.0,0.0,-14111.159070639971
t667,14020.45011071132,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14020.45011071132
t668,12454.203179260947,1369.0535403011256,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13823.256719562072
t669,8044.7823151229695,5888.902703482681,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13933.68501860565
t670,301.2594181651044,13314.944240690264,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13616.203658855367
t671,3806.1100385099494,8507.631271804656,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12313.741310314605
t672,3602.0226358396208,7406.298425066981,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11008.3210609066
t673,4269.056378523375,5709.098766391773,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9978.155144915148
t674,4568.728610015935,4884.927515068793,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9453.656125084726
t675,2624.202899176407,6569.153526475752,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9193.356425652159
t676,2789.143844104204,6325.245257000996,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9114.3891011052
t677,3358.3975036774023,5958.771887622458,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9317.16939129986
t678,9985.954386845713,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9985.954386845713
t679,11572.125214474137,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11572.125214474137
t680,13001.336298249968,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13001.336298249968
t681,13770.536533651828,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13770.536533651828
t682,56654.72736662864,0.0,-42346.043139767906,0.0,-0.0,0.0,0.0,0.0,0.0,-14308.684226860734
t683,14726.918575387223,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14726.918575387223
t684,14984.293559095828,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14984.293559095828
t685,15125.6548190873,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15125.6548190873
t686,15263.116458113489,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15263.116458113489
t687,61271.914759162195,0.0,-46006.848490566066,0.0,-0.0,0.0,0.0,0.0,0.0,-15265.066268596129
t688,15273.840415768014,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15273.840415768014
t689,15290.41380487046,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15290.41380487046
t690,19245.146722385514,0.0,-4088.2949355759556,0.0,-0.0,0.0,0.0,0.0,0.0,-15156.851786809555
t691,14739.592343524388,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14739.592343524388
t692,6145.112200824687,8255.213118720174,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14400.32531954486
t693,4351.225536925585,10118.31805475303,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14469.543591678615
t694,6693.216399608348,7236.22968837872,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13929.446087987068
t695,7414.068897218958,5061.79347595927,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12475.862373178226
t696,7487.8197039743545,3590.028553150298,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11077.848257124651
t697,7755.560513261487,2416.6007746764367,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10172.161287937923
t698,7502.401418315736,2116.0136925521547,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9618.415110867889
t699,6282.103655518392,3076.0117559169303,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9358.115411435321
t700,3541.0476099710595,5713.727845884289,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9254.775455855348
t701,2367.6416984717857,7114.286678611237,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9481.928377083022
t702,8492.353226545367,1627.1631783612513,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10119.516404906617
t703,11718.36100067221,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11718.36100067221
t704,13126.124169138988,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13126.124169138988
t705,13870.951773507837,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13870.951773507837
t706,14335.981573617708,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14335.981573617708
t707,14730.818196352504,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14730.818196352504
t708,14943.347538960368,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14943.347538960368
t709,15039.863157851096,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15039.863157851096
t710,54720.34461863454,0.0,-39504.023612104436,0.0,-0.0,0.0,0.0,0.0,0.0,-15216.321006530105
t711,15179.274607359926,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15179.274607359926
t712,43897.01257628657,0.0,-28798.655103956244,0.0,-0.0,0.0,0.0,0.0,0.0,-15098.357472330326
t713,15066.18559936675,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15066.18559936675
t714,17679.21783115219,0.0,-2753.418586535586,0.0,-0.0,0.0,0.0,0.0,0.0,-14925.799244616603
t715,11136.69421222402,3488.834218065872,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14625.528430289893
t716,5549.33947094681,8886.082437285588,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14435.421908232398
t717,5061.683179052927,9462.455106139636,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14524.138285192561
t718,4710.522361896263,9177.002800714023,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13887.525162610284
t719,2191.801095958588,10325.0072973551,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12516.808393313686
t720,2329.7056060035625,8879.754858699356,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11209.460464702917
t721,3413.8850351482347,6924.985049055493,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10338.870084203727
t722,3354.7047007178962,6488.913520895025,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9843.618221612922
t723,3230.778145144318,6345.716040346792,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9576.494185491109
