Time_Index,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1
60,1,0.1452,1,1,1,1,1,1,1,1,0.0086,0.1452,0.6382,1,0.2008,1,1,1,1,1,1,0,0.2008,0.6374,1,0.5103,1,1,1,0.0061,0.5103,0.638,1,1,1,1,1,0.0024298131,0.8985065222,0,1,1,1,1,1,0.0028714347,0.8545147181,0,1,1,1,1,1,0.0078626396,0.8978335857,0.724262929,0.7243494817,0.7242907801
61,1,0.1451,1,1,1,1,1,1,1,1,0.057,0.1451,0.6077,1,0.2007,1,1,1,1,1,1,0.0048,0.2007,0.6107,1,0.5101,1,1,1,0.0007,0.5101,0.5879,1,1,1,1,1,0.0230223555,0.8534222841,0.0625016242,1,1,1,1,1,0.0129876537,0.8250597119,0.007581153,1,1,1,1,1,0.0091911396,0.8277249336,0.7422667956,0.7423312883,0.742464539
62,1,0.1449,1,1,1,1,1,1,1,1,0.0394,0.1449,0.6255,1,0.2006,1,1,1,1,1,1,0.0393,0.2006,0.635,1,0.5099,1,1,1,0.0079,0.5099,0.6294,1,1,1,1,1,0.0060658697,0.879794538,0.0124174925,1,1,1,1,1,0.0268924236,0.87692523,0.0125039276,1,1,1,1,1,0.0189221576,0.8615426421,0.7621435476,0.762217051,0.7624113475
63,1,0.1448,1,1,1,1,1,1,1,1,0.0549,0.1448,0.584,1,0.2005,1,1,1,1,1,1,0.0072,0.2005,0.6011,1,0.5098,1,1,1,0.0364,0.5098,0.5815,1,1,1,1,1,0.022713542,0.8053318262,0.0022816858,1,1,1,1,1,0.0190878175,0.8717589378,0.0167981684,1,1,1,1,1,0.0441506691,0.8518941998,0.7750120831,0.7751216416,0.7752659574
64,1,0.1447,1,1,1,1,1,1,1,1,0.096,0.1447,0.4761,1,0.2004,1,1,1,1,1,1,0.0092,0.2004,0.5084,1,0.5096,1,1,1,0.0748,0.5096,0.4653,1,1,1,1,1,0.0581364296,0.7974333763,0.0021596262,1,1,1,1,1,0.0256474912,0.8435305357,0,1,1,1,1,1,0.1102586389,0.7837860584,0.7822015466,0.7823143643,0.7828014184
65,1,0.1445,1,1,1,1,1,1,1,1,0.1858,0.1445,0.3395,1,0.2003,1,1,1,1,1,1,0.0145,0.2003,0.3821,1,0.5094,1,1,1,0.1496,0.5094,0.3204,1,1,1,1,1,0.1156208515,0.7635443807,0.0008634867,1,1,1,1,1,0.0305652004,0.8027858138,0,1,1,1,1,1,0.2558045983,0.7419354916,0.7883035283,0.7884493336,0.7885638298
66,1,0.1444,1,1,1,1,1,1,1,1,0.1698,0.1444,0.168,1,0.2002,1,1,1,1,1,1,0.0265,0.2002,0.2194,1,0.5093,1,1,1,0.1903,0.5093,0.1469,1,1,1,1,1,0.1110248491,0.6817851067,0.0022962044,1,1,1,1,1,0.0547379032,0.6978572011,0,1,1,1,1,1,0.2290294766,0.6289393902,0.7838931851,0.783795219,0.7841312057
67,1,0.1443,1,1,1,1,1,1,1,1,0.1601,0.1443,0.0586,1,0.2001,1,1,1,1,1,1,0.0522,0.2001,0.0915,1,0.5091,1,1,1,0.2388,0.5091,0.0512,1,1,1,1,1,0.1507104337,0.431306392,0.0133195939,1,1,1,1,1,0.093738839,0.4478238523,0,1,1,1,1,1,0.4287412763,0.3542011678,0.7629289512,0.762851703,0.7632978723
68,1,0.1441,1,1,1,1,1,1,1,1,0.0452,0.1441,0,1,0.2,1,1,1,1,1,1,0.0607,0.2,0,1,0.5089,1,1,1,0.0047,0.5089,0,1,1,1,1,1,0.0229671765,0,0.0086630126,1,1,1,1,1,0.0567860231,0,0.129303664,1,1,1,1,1,0.0029685008,0,0.7344731754,0.7345039137,0.7344858156
69,1,0.144,1,1,1,1,1,1,1,1,0.0247,0.144,0,1,0.1999,1,1,1,1,1,1,0.0491,0.1999,0,1,0.5088,1,1,1,0.0089,0.5088,0,1,1,1,1,1,0.0162252299,0,0.0418813266,1,1,1,1,1,0.0460153334,0,0.1900096834,1,1,1,1,1,0.001798895,0,0.7277066216,0.7277342924,0.7278368794
70,1,0.1439,1,1,1,1,1,1,1,1,0.1295,0.1439,0,1,0.1998,1,1,1,1,1,1,0.1059,0.1998,0,1,0.5086,1,1,1,0.1427,0.5086,0,1,1,1,1,1,0.1511308551,0,0.105958581,1,1,1,1,1,0.1265527904,0,0.0169583783,1,1,1,1,1,0.2582859397,0,0.694417593,0.6945208377,0.6945921986
71,1,0.1437,1,1,1,1,1,1,1,1,0.0856,0.1437,0,1,0.1997,1,1,1,1,1,1,0.0402,0.1997,0,1,0.5084,1,1,1,0.1061,0.5084,0,1,1,1,1,1,0.1056974381,0,0.1158422232,1,1,1,1,1,0.0564767532,0,0.0190890059,1,1,1,1,1,0.2393481433,0,0.6261478975,0.6261899725,0.6263297872
72,1,0.1436,1,1,1,1,1,1,1,1,0.1058,0.1436,0,1,0.1996,1,1,1,1,1,1,0.0376,0.1996,0,1,0.5083,1,1,1,0.105,0.5083,0,1,1,1,1,1,0.1578930765,0,0.062783882,1,1,1,1,1,0.049083069,0,0.0082952883,1,1,1,1,1,0.2104827911,0,0.5589656839,0.5589168606,0.5589539007
73,1,0.1435,1,1,1,1,1,1,1,1,0.0894,0.1435,0,1,0.1995,1,1,1,1,1,1,0.061,0.1995,0,1,0.5081,1,1,1,0.1314,0.5081,0,1,1,1,1,1,0.1219896972,0,0.0715972856,1,1,1,1,1,0.05584668,0,0.0227801055,1,1,1,1,1,0.2298621386,0,0.5101498308,0.5102602073,0.5106382979
74,1,0.1433,1,1,1,1,1,1,1,1,0.069,0.1433,0,1,0.1994,1,1,1,1,1,1,0.0494,0.1994,0,1,0.5079,1,1,1,0.1381,0.5079,0,1,1,1,1,1,0.0863708332,0,0.0625239015,1,1,1,1,1,0.0628471598,0,0.0210929327,1,1,1,1,1,0.244065851,0,0.4798815853,0.4797969114,0.4800531915
75,1,0.1432,1,1,1,1,1,1,1,1,0.0421,0.1432,0,1,0.1993,1,1,1,1,1,1,0.0302,0.1993,0,1,0.5078,1,1,1,0.1364,0.5078,0,1,1,1,1,1,0.055079069,0,0.0635898784,1,1,1,1,1,0.0477601588,0,0.0809971318,1,1,1,1,1,0.2881509662,0,0.4619381344,0.4618151047,0.4618794326
76,1,0.1431,1,1,1,1,1,1,1,1,0.0573,0.1431,0,1,0.1992,1,1,1,1,1,1,0.0391,0.1992,0,1,0.5076,1,1,1,0.1338,0.5076,0,1,1,1,1,1,0.0816263855,0,0.047314398,1,1,1,1,1,0.0551875941,0,0.056404978,1,1,1,1,1,0.3077972531,0,0.4529362011,0.4529299767,0.4530141844
77,1,0.1429,1,1,1,1,1,1,1,1,0.0501,0.1429,0,1,0.1992,1,1,1,1,1,1,0.0121,0.1992,0,1,0.5074,1,1,1,0.1155,0.5074,0,1,1,1,1,1,0.0850248933,0,0.006884417,1,1,1,1,1,0.0325537026,0,0.0075575919,1,1,1,1,1,0.2973971367,0,0.4583736104,0.4584302941,0.4583333333
78,1,0.1428,1,1,1,1,1,1,1,1,0.0417,0.1428,0,1,0.1991,1,1,1,1,1,1,0.0237,0.1991,0,1,0.5073,1,1,1,0.0896,0.5073,0.0071,1,1,1,1,1,0.0670745447,0.0057006008,0.0003635447,1,1,1,1,1,0.0388944037,0,0,1,1,1,1,1,0.2254229784,0.1476183832,0.4836877719,0.483816374,0.4835992908
79,1,0.1427,1,1,1,1,1,1,1,1,0.0406,0.1427,0.078,1,0.199,1,1,1,1,1,1,0,0.199,0.0684,1,0.5071,1,1,1,0.0597,0.5071,0.0689,1,1,1,1,1,0.0850128904,0.2976148725,0.0033721763,1,1,1,1,1,0.0150807984,0.2040111721,0,1,1,1,1,1,0.1872949004,0.5342149734,0.5338327695,0.5337423313,0.5336879433
80,1,0.1425,1,1,1,1,1,1,1,1,0.0059,0.1425,0.1981,1,0.1989,1,1,1,1,1,1,0,0.1989,0.2084,1,0.5069,1,1,1,0.0498,0.5069,0.21,1,1,1,1,1,0.0096645029,0.5172320604,0.0500636585,1,1,1,1,1,0.0032968328,0.4892361164,0.0881578624,1,1,1,1,1,0.1171093211,0.7558194995,0.5963025616,0.5963613285,0.5966312057
81,1,0.1424,1,1,1,1,1,1,1,1,0.0017,0.1424,0.3184,1,0.1988,1,1,1,1,1,1,0.0077,0.1988,0.3294,1,0.5068,1,1,1,0.0327,0.5068,0.3768,1,1,1,1,1,0.0054286611,0.5956596732,0.1267887503,1,1,1,1,1,0.008800596,0.6138272285,0.135825932,1,1,1,1,1,0.0601788759,0.8372246623,0.6408893185,0.6407869685,0.6409574468
82,1,0.1423,1,1,1,1,1,1,1,1,0.008,0.1423,0.4295,1,0.1987,1,1,1,1,1,1,0.0126,0.1987,0.4428,1,0.5066,1,1,1,0.069,0.5066,0.5119,1,1,1,1,1,0.0118326489,0.7038881779,0.2408069372,1,1,1,1,1,0.0155507401,0.675319314,0.1634863913,1,1,1,1,1,0.1345712095,0.857886374,0.6727283712,0.6727311191,0.6728723404
83,1,0.1421,1,1,1,1,1,1,1,1,0.0323,0.1421,0.5029,1,0.1986,1,1,1,1,1,1,0.0695,0.1986,0.5,1,0.5064,1,1,1,0.0836,0.5064,0.6086,1,1,1,1,1,0.0392697155,0.7823150754,0.3328922987,1,1,1,1,1,0.0710225776,0.7159330249,0.2630141377,1,1,1,1,1,0.0821714699,0.8752713203,0.700277912,0.7004442564,0.7003546099
84,1,0.142,1,1,1,1,1,1,1,1,0.063,0.142,0.5136,1,0.1985,1,1,1,1,1,1,0.0924,0.1985,0.4964,1,0.5063,1,1,1,0.1778,0.5063,0.6377,1,1,1,1,1,0.0702548921,0.8155308962,0.5178710222,1,1,1,1,1,0.0842032284,0.6951110363,0.2013073415,1,1,1,1,1,0.1741248369,0.86837852,0.7171942968,0.7173683097,0.717641844
85,1,0.1419,1,1,1,1,1,1,1,1,0.0794,0.1419,0.5054,1,0.1984,1,1,1,1,1,1,0.0943,0.1984,0.4662,1,0.5061,1,1,1,0.2392,0.5061,0.6434,1,1,1,1,1,0.103844516,0.7503955364,0.5591894388,1,1,1,1,1,0.1071116254,0.6811912656,0.179222241,1,1,1,1,1,0.1834517866,0.8199624419,0.7270420493,0.7270996404,0.727393617
86,1,0.1417,1,1,1,1,1,1,1,1,0.0706,0.1417,0.4654,1,0.1983,1,1,1,1,1,1,0.0868,0.1983,0.4529,1,0.5059,1,1,1,0.3126,0.5059,0.6483,1,1,1,1,1,0.0796167925,0.68530792,0.5239851475,1,1,1,1,1,0.0868298635,0.6248427629,0.1733157039,1,1,1,1,1,0.2324151546,0.7723078132,0.7380376994,0.738100275,0.7384751773
87,1,0.1416,1,1,1,1,1,1,1,1,0.0599,0.1416,0.3574,1,0.1982,1,1,1,1,1,1,0.0255,0.1982,0.3612,1,0.5058,1,1,1,0.3643,0.5058,0.5868,1,1,1,1,1,0.0706437826,0.5504013896,0.4018503428,1,1,1,1,1,0.03636989,0.5118144155,0.0347000025,1,1,1,1,1,0.3083416522,0.6664171219,0.7381585307,0.7383118257,0.7384751773
88,1,0.1415,1,1,1,1,1,1,1,1,0.0968,0.1415,0.2901,1,0.1981,1,1,1,1,1,1,0.0176,0.1981,0.2925,1,0.5056,1,1,1,0.412,0.5056,0.4739,1,1,1,1,1,0.0837326124,0.4097521901,0.5420080423,1,1,1,1,1,0.0184557121,0.4518685043,0.0340591632,1,1,1,1,1,0.5281279683,0.6274558902,0.7303649106,0.730484451,0.7304964539
89,1,0.1413,1,1,1,1,1,1,1,1,0.0743,0.1413,0.1878,1,0.198,1,1,1,1,1,1,0.0073,0.198,0.2143,1,0.5054,1,1,1,0.3848,0.5054,0.3168,1,1,1,1,1,0.0871760547,0.2932047844,0.5326473713,1,1,1,1,1,0.0076581524,0.3784517944,0.125816226,1,1,1,1,1,0.4537203014,0.6775115132,0.7228129531,0.722868627,0.7229609929
90,1,0.1412,1,1,1,1,1,1,1,1,0.0477,0.1412,0.0768,1,0.1979,1,1,1,1,1,1,0.0093,0.1979,0.1306,1,0.5053,1,1,1,0.4928,0.5053,0.1457,1,1,1,1,1,0.1086271256,0.1561680585,0.1531371176,1,1,1,1,1,0.0140252793,0.3123746812,0.4601227939,1,1,1,1,1,0.6170789003,0.3241557479,0.7147776704,0.7148297017,0.7149822695
91,1,0.1411,1,1,1,1,1,1,1,1,0.0963,0.1411,0.005,1,0.1978,1,1,1,1,1,1,0,0.1978,0.038,1,0.5051,1,1,1,0.3902,0.5051,0.049,1,1,1,1,1,0.1258344203,0.0086831832,0.1049006507,1,1,1,1,1,0.0005615021,0.1745537519,0.2388175428,1,1,1,1,1,0.4297128022,0.0629388765,0.7017278879,0.7017135604,0.7021276596
92,1,0.1409,1,1,1,1,1,1,1,1,0.0976,0.1409,0,1,0.1977,1,1,1,1,1,1,0,0.1977,0,1,0.5049,1,1,1,0.2855,0.5049,0,1,1,1,1,1,0.0483579263,0,0.0932984576,1,1,1,1,1,0.0002533205,0,0.1529209465,1,1,1,1,1,0.4963598251,0,0.6918801353,0.6919822297,0.6919326241
93,1,0.1408,1,1,1,1,1,1,1,1,0.0271,0.1408,0,1,0.1976,1,1,1,1,1,1,0,0.1976,0,1,0.5048,1,1,1,0.3208,0.5048,0,1,1,1,1,1,0.0102117648,0,0.141792655,1,1,1,1,1,0.0015883817,0,0.0524055026,1,1,1,1,1,0.4849396944,0,0.6964113098,0.6964247937,0.6963652482
94,1,0.1407,1,1,1,1,1,1,1,1,0.0104,0.1407,0,1,0.1975,1,1,1,1,1,1,0,0.1975,0,1,0.5046,1,1,1,0.2125,0.5046,0,1,1,1,1,1,0.0083616106,0,0.0979053602,1,1,1,1,1,0.0021172259,0,0.0914638788,1,1,1,1,1,0.3234956264,0,0.6652368294,0.6653268458,0.6653368794
95,1,0.1405,1,1,1,1,1,1,1,1,0.0152,0.1405,0,1,0.1974,1,1,1,1,1,1,0,0.1974,0,1,0.5044,1,1,1,0.1682,0.5044,0,1,1,1,1,1,0.0117550688,0,0.0325986594,1,1,1,1,1,0.00792115,0,0,1,1,1,1,1,0.3110310733,0,0.6071169647,0.6071504125,0.6072695035
96,1,0.1404,1,1,1,1,1,1,1,1,0.0172,0.1404,0,1,0.1973,1,1,1,1,1,1,0,0.1973,0,1,0.5043,1,1,1,0.1147,0.5043,0,1,1,1,1,1,0.028959088,0,0.0001265811,1,1,1,1,1,0.0116339289,0,0,1,1,1,1,1,0.2291296721,0,0.5503866602,0.5504548339,0.5505319149
97,1,0.3353,1,1,1,1,1,1,1,1,0.2342,0.3353,0,1,0.2783,1,1,1,1,1,1,0.3328,0.2783,0,1,0.5992,1,1,1,0.0464,0.5992,0,1,1,1,1,1,0.3405438066,0,0.9519616365,1,1,1,1,1,0.3963135481,0,1,1,1,1,1,1,0.0577458963,0,0.4839294345,0.483816374,0.4840425532
98,1,0.3353,1,1,1,1,1,1,1,1,0.3291,0.3353,0,1,0.2783,1,1,1,1,1,1,0.3303,0.2783,0,1,0.5992,1,1,1,0.0914,0.5992,0,1,1,1,1,1,0.47736305,0,0.7237446308,1,1,1,1,1,0.3447322249,0,0.6744633913,1,1,1,1,1,0.2101740092,0,0.4672547124,0.467315422,0.4671985816
99,1,0.3353,1,1,1,1,1,1,1,1,0.2905,0.3353,0,1,0.2783,1,1,1,1,1,1,0.1811,0.2783,0,1,0.5992,1,1,1,0.1582,0.5992,0,1,1,1,1,1,0.471031487,0,0.4539455175,1,1,1,1,1,0.1598854959,0,0.4963031411,1,1,1,1,1,0.3324580193,0,0.4611527308,0.4611804527,0.4614361702
100,1,0.3353,1,1,1,1,1,1,1,1,0.2069,0.3353,0,1,0.2783,1,1,1,1,1,1,0.1306,0.2783,0,1,0.5992,1,1,1,0.2336,0.5992,0,1,1,1,1,1,0.3984363377,0,0.282089144,1,1,1,1,1,0.091254428,0,0.3416086435,1,1,1,1,1,0.4589708149,0,0.4610318995,0.4609689021,0.4609929078
101,1,0.3353,1,1,1,1,1,1,1,1,0.0684,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0311,0.2783,0,1,0.5992,1,1,1,0.2549,0.5992,0,1,1,1,1,1,0.1804739386,0,0.1852173507,1,1,1,1,1,0.0202369727,0,0.2448398173,1,1,1,1,1,0.5314487219,0,0.4751691638,0.4751427967,0.475177305
102,1,0.3353,1,1,1,1,1,1,1,1,0.0999,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0115,0.2783,0,1,0.5992,1,1,1,0.201,0.5992,0,1,1,1,1,1,0.206174016,0,0.1799950898,1,1,1,1,1,0.0065909172,0,0.162442416,1,1,1,1,1,0.4584014714,0,0.5192121798,0.5191453353,0.5190602837
103,1,0.3353,1,1,1,1,1,1,1,1,0.073,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0632,0.2783,0,1,0.5992,1,1,1,0.1695,0.5992,0,1,1,1,1,1,0.1534156203,0,0.0679716319,1,1,1,1,1,0.0378773138,0,0.1205555052,1,1,1,1,1,0.3649874032,0,0.5995650072,0.5997461392,0.5997340426
104,1,0.3353,1,1,1,1,1,1,1,1,0.0613,0.3353,0.0062,1,0.2783,1,1,1,1,1,1,0.0268,0.2783,0,1,0.5992,1,1,1,0.1387,0.5992,0.0255,1,1,1,1,1,0.118538402,0.0141924676,0.0917256847,1,1,1,1,1,0.0129398126,0,0.0421717279,1,1,1,1,1,0.2665413618,0.1861343384,0.6375664572,0.6376137085,0.6378546099
105,1,0.3353,1,1,1,1,1,1,1,1,0.0495,0.3353,0.2119,1,0.2783,1,1,1,1,1,1,0.0074,0.2783,0.1959,1,0.5992,1,1,1,0.0777,0.5992,0.2837,1,1,1,1,1,0.1028213352,0.3399859667,0.0111152809,1,1,1,1,1,0.0047083325,0.310952276,0,1,1,1,1,1,0.1063312665,0.5255371928,0.6401039149,0.6401523165,0.640070922
106,1,0.3353,1,1,1,1,1,1,1,1,0.0178,0.3353,0.3608,1,0.2783,1,1,1,1,1,1,0.0016,0.2783,0.3224,1,0.5992,1,1,1,0.0498,0.5992,0.4763,1,1,1,1,1,0.0468792804,0.5186666846,0.0016806801,1,1,1,1,1,0.0010761222,0.4996934831,0.0407390036,1,1,1,1,1,0.1019312143,0.6985344887,0.6381101982,0.6380368098,0.6382978723
107,1,0.3353,1,1,1,1,1,1,1,1,0.0057,0.3353,0.4334,1,0.2783,1,1,1,1,1,1,0,0.2783,0.4463,1,0.5992,1,1,1,0.0473,0.5992,0.6271,1,1,1,1,1,0.0068875575,0.5956484079,0.0014083856,1,1,1,1,1,0.0003281838,0.61341995,0.0108225141,1,1,1,1,1,0.0866320878,0.7578576207,0.636901885,0.6369790565,0.6374113475
108,1,0.3353,1,1,1,1,1,1,1,1,0.0008,0.3353,0.496,1,0.2783,1,1,1,1,1,1,0,0.2783,0.4513,1,0.5992,1,1,1,0.0389,0.5992,0.695,1,1,1,1,1,0.0001045279,0.7055364847,0.0024440542,1,1,1,1,1,0,0.6331695914,0.0210183263,1,1,1,1,1,0.0798750371,0.7545301318,0.6314040599,0.6314787392,0.6316489362
109,1,0.3353,1,1,1,1,1,1,1,1,0,0.3353,0.4844,1,0.2783,1,1,1,1,1,1,0.0391,0.2783,0.4641,1,0.5992,1,1,1,0.0446,0.5992,0.6414,1,1,1,1,1,0.0020189825,0.7018027902,7.21630640327931E-05,1,1,1,1,1,0.0379562378,0.6324715614,0.0029887438,1,1,1,1,1,0.1057519391,0.8283213377,0.6241541808,0.6240744658,0.6245567376
110,1,0.3353,1,1,1,1,1,1,1,1,0.0121,0.3353,0.5786,1,0.2783,1,1,1,1,1,1,0.0153,0.2783,0.6105,1,0.5992,1,1,1,0.0419,0.5992,0.7025,1,1,1,1,1,0.0072097327,0.7673414946,0.0030489718,1,1,1,1,1,0.0094173448,0.8811907768,0,1,1,1,1,1,0.0926410332,0.9587097168,0.6185959401,0.6185741485,0.6187943262
111,1,0.3353,1,1,1,1,1,1,1,1,0.0395,0.3353,0.4078,1,0.2783,1,1,1,1,1,1,0.0327,0.2783,0.4214,1,0.5992,1,1,1,0.0602,0.5992,0.5202,1,1,1,1,1,0.0524694212,0.5753994584,0.0116293896,1,1,1,1,1,0.0344683006,0.6217957735,0,1,1,1,1,1,0.1031656638,0.8394192457,0.6116481392,0.6118045272,0.6117021277
112,1,0.3353,1,1,1,1,1,1,1,1,0.036,0.3353,0.3444,1,0.2783,1,1,1,1,1,1,0.0099,0.2783,0.3846,1,0.5992,1,1,1,0.1176,0.5992,0.4177,1,1,1,1,1,0.0530689247,0.5461320281,0.0899848193,1,1,1,1,1,0.022223983,0.6550635099,0,1,1,1,1,1,0.1737162769,0.6877131462,0.6082648623,0.6082081659,0.6081560284
113,1,0.3353,1,1,1,1,1,1,1,1,0.0415,0.3353,0.2249,1,0.2783,1,1,1,1,1,1,0.0157,0.2783,0.2885,1,0.5992,1,1,1,0.1981,0.5992,0.2377,1,1,1,1,1,0.1088363379,0.4447074533,0.091163978,1,1,1,1,1,0.0273050461,0.5281013846,0,1,1,1,1,1,0.2527884841,0.4191929102,0.6210729821,0.6211127565,0.6210106383
114,1,0.3353,1,1,1,1,1,1,1,1,0.0367,0.3353,0.0122,1,0.2783,1,1,1,1,1,1,0.0208,0.2783,0.0337,1,0.5992,1,1,1,0.3519,0.5992,0,1,1,1,1,1,0.0861557201,0.0384806022,0.1803939492,1,1,1,1,1,0.0352221653,0.1367325336,0,1,1,1,1,1,0.4632890821,0,0.6689826003,0.6689232071,0.6688829787
115,1,0.3353,1,1,1,1,1,1,1,1,0.0721,0.3353,0,1,0.2783,1,1,1,1,1,1,0.061,0.2783,0,1,0.5992,1,1,1,0.3697,0.5992,0,1,1,1,1,1,0.1355388463,0,0.1396051645,1,1,1,1,1,0.0880564451,0,0,1,1,1,1,1,0.5276157856,0,0.6871677139,0.6871165644,0.6875
116,1,0.3353,1,1,1,1,1,1,1,1,0.0678,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0396,0.2783,0,1,0.5992,1,1,1,0.3254,0.5992,0,1,1,1,1,1,0.0431992151,0,0.5397605896,1,1,1,1,1,0.0889400989,0,0.039158117,1,1,1,1,1,0.4539642036,0,0.6697680039,0.6697694098,0.6697695035
117,1,0.3353,1,1,1,1,1,1,1,1,0.0755,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0236,0.2783,0,1,0.5992,1,1,1,0.2045,0.5992,0,1,1,1,1,1,0.0429702364,0,0.4806553423,1,1,1,1,1,0.0597554669,0,0.1991178095,1,1,1,1,1,0.2697491944,0,0.6437288545,0.6437486778,0.6436170213
118,1,0.3353,1,1,1,1,1,1,1,1,0.0509,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0371,0.2783,0,1,0.5992,1,1,1,0.132,0.5992,0,1,1,1,1,1,0.0306431502,0,0.1669678092,1,1,1,1,1,0.0547386408,0,0.2254761904,1,1,1,1,1,0.1775336713,0,0.601558724,0.6016500952,0.6015070922
119,1,0.3353,1,1,1,1,1,1,1,1,0.0503,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0521,0.2783,0,1,0.5992,1,1,1,0.1442,0.5992,0,1,1,1,1,1,0.0493568256,0,0.0988438725,1,1,1,1,1,0.0979931355,0,0.2789272666,1,1,1,1,1,0.1705013961,0,0.5463992267,0.5464353713,0.5465425532
120,1,0.3353,1,1,1,1,1,1,1,1,0.0611,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0031,0.2783,0,1,0.5992,1,1,1,0.156,0.5992,0,1,1,1,1,1,0.0516045205,0,0.1615832448,1,1,1,1,1,0.0295635052,0,0.3899204731,1,1,1,1,1,0.1472188383,0,0.4975833736,0.4975671673,0.4977836879
121,1,0.3353,1,1,1,1,1,1,1,1,0.0394,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0468,0.2783,0,1,0.5992,1,1,1,0.171,0.5992,0,1,1,1,1,1,0.0292227231,0,0.1625254154,1,1,1,1,1,0.0754741579,0,0.3131657243,1,1,1,1,1,0.1943824738,0,0.4643547608,0.4643537127,0.4640957447
122,1,0.3353,1,1,1,1,1,1,1,1,0.0533,0.3353,0,1,0.2783,1,1,1,1,1,1,0.1899,0.2783,0,1,0.5992,1,1,1,0.1461,0.5992,0,1,1,1,1,1,0.0478409231,0,0.0952958465,1,1,1,1,1,0.153759107,0,0.0677575916,1,1,1,1,1,0.1572806686,0,0.4465925568,0.4465834567,0.4468085106
123,1,0.3353,1,1,1,1,1,1,1,1,0.0469,0.3353,0,1,0.2783,1,1,1,1,1,1,0.0194,0.2783,0,1,0.5992,1,1,1,0.095,0.5992,0,1,1,1,1,1,0.0659375042,0,0.0111475522,1,1,1,1,1,0.0515546091,0,0.0960649252,1,1,1,1,1,0.1036723256,0,0.4379531174,0.4379098794,0.4379432624
124,1,0.3353,1,1,1,1,1,1,1,1,0.0487,0.3353,0,1,0.2783,1,1,1,1,1,1,0,0.2783,0,1,0.5992,1,1,1,0.0664,0.5992,0,1,1,1,1,1,0.0701052472,0,0.0062527293,1,1,1,1,1,0.0021589568,0,0,1,1,1,1,1,0.0611230396,0,0.4370468826,0.4370636768,0.4370567376
