BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t212,45745.654934756334,3442.970915243659,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56840.62585
t213,45364.69903562643,780.2559343735779,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53796.95497
t214,42406.06319,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50058.06319
t215,38588.12813,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46240.12813
t216,35916.36787,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43568.36787
t217,33814.44979,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41466.44979
t218,32352.685389999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40004.68539
t219,31551.215709999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39203.21571
t220,31662.90801,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39314.90801
t221,32563.137580000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40215.13758
t222,34560.09654,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42212.09654
t223,37850.06604,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45502.06604
t224,41455.9117,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49107.9117
t225,45331.614579999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52983.61458
t226,49184.14477,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56836.14477
t227,52596.99913988637,0.0,-458.0958698863633,0.0,0.0,0.0,0.0,0.0,0.0,-59790.90327
t228,55942.25898142715,0.0,-1467.1994014271386,0.0,0.0,0.0,0.0,0.0,0.0,-62127.05958
t229,55960.36332,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63612.36332
t230,62567.92650143732,0.0,-5764.365381437325,0.0,0.0,0.0,0.0,0.0,0.0,-64455.56112
t231,57094.24735,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64746.24735
t232,62409.084770840374,0.0,-5752.34501084038,0.0,0.0,0.0,0.0,0.0,0.0,-64308.73976
t233,55970.46155,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63622.46155
t234,52108.3473557762,2544.9692942238053,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62305.31665
t235,47297.642463454365,4906.477266545649,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59856.11973
t236,46798.947303260575,3436.5780267394234,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57887.52533
t237,47249.454620000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54901.45462
t238,43654.20628,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51306.20628
t239,39795.92425,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47447.92425
t240,37266.76049,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44918.76049
t241,34986.66303,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42638.66303
t242,34213.44805427748,0.0,-893.3567842774828,0.0,0.0,0.0,0.0,0.0,0.0,-40972.09127
t243,36948.15713651937,0.0,-4423.870956519366,0.0,0.0,0.0,0.0,0.0,0.0,-40176.28618
t244,37146.77744001364,0.0,-4624.838350013641,0.0,0.0,0.0,0.0,0.0,0.0,-40173.93909
t245,33540.76551,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41192.76551
t246,37422.38704106955,0.0,-1876.5316210695419,0.0,0.0,0.0,0.0,0.0,0.0,-43197.85542
t247,38656.77567,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46308.77567
t248,39796.146785511155,2446.6239144888477,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49894.7707
t249,46167.15047,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53819.15047
t250,49985.60296999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57637.60297
t251,53137.69581,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60789.69581
t252,55405.95809,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63057.95809
t253,56438.26907000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64090.26907
