Time_Index,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,SolarPV,Retro_NGCC_CCS,Retro_NGCC_H2
904,1.0,1.0,1.0,1.0,0.448,1.0,1.0
905,1.0,1.0,1.0,1.0,0.3257,1.0,1.0
906,1.0,1.0,1.0,1.0,0.1648,1.0,1.0
907,1.0,1.0,1.0,1.0,0.0701,1.0,1.0
908,1.0,1.0,1.0,1.0,0.0,1.0,1.0
909,1.0,1.0,1.0,1.0,0.0,1.0,1.0
910,1.0,1.0,1.0,1.0,0.0,1.0,1.0
911,1.0,1.0,1.0,1.0,0.0,1.0,1.0
912,1.0,1.0,1.0,1.0,0.0,1.0,1.0
913,1.0,1.0,1.0,1.0,0.0,1.0,1.0
914,1.0,1.0,1.0,1.0,0.0,1.0,1.0
915,1.0,1.0,1.0,1.0,0.0,1.0,1.0
916,1.0,1.0,1.0,1.0,0.0,1.0,1.0
917,1.0,1.0,1.0,1.0,0.0,1.0,1.0
918,1.0,1.0,1.0,1.0,0.1293,1.0,1.0
919,1.0,1.0,1.0,1.0,0.0851,1.0,1.0
920,1.0,1.0,1.0,1.0,0.2233,1.0,1.0
921,1.0,1.0,1.0,1.0,0.3887,1.0,1.0
922,1.0,1.0,1.0,1.0,0.5069,1.0,1.0
923,1.0,1.0,1.0,1.0,0.5897,1.0,1.0
924,1.0,1.0,1.0,1.0,0.5968,1.0,1.0
925,1.0,1.0,1.0,1.0,0.5784,1.0,1.0
926,1.0,1.0,1.0,1.0,0.5602,1.0,1.0
927,1.0,1.0,1.0,1.0,0.4569,1.0,1.0
928,1.0,1.0,1.0,1.0,0.3911,1.0,1.0
929,1.0,1.0,1.0,1.0,0.3015,1.0,1.0
930,1.0,1.0,1.0,1.0,0.1686,1.0,1.0
931,1.0,1.0,1.0,1.0,0.0771,1.0,1.0
932,1.0,1.0,1.0,1.0,0.0584,1.0,1.0
933,1.0,1.0,1.0,1.0,0.0,1.0,1.0
934,1.0,1.0,1.0,1.0,0.0,1.0,1.0
935,1.0,1.0,1.0,1.0,0.0,1.0,1.0
936,1.0,1.0,1.0,1.0,0.0,1.0,1.0
937,1.0,1.0,1.0,1.0,0.0,1.0,1.0
938,1.0,1.0,1.0,1.0,0.0,1.0,1.0
939,1.0,1.0,1.0,1.0,0.0,1.0,1.0
940,1.0,1.0,1.0,1.0,0.0,1.0,1.0
941,1.0,1.0,1.0,1.0,0.0,1.0,1.0
942,1.0,1.0,1.0,1.0,0.1516,1.0,1.0
943,1.0,1.0,1.0,1.0,0.0848,1.0,1.0
944,1.0,1.0,1.0,1.0,0.2216,1.0,1.0
945,1.0,1.0,1.0,1.0,0.3852,1.0,1.0
946,1.0,1.0,1.0,1.0,0.5053,1.0,1.0
947,1.0,1.0,1.0,1.0,0.5913,1.0,1.0
948,1.0,1.0,1.0,1.0,0.5977,1.0,1.0
949,1.0,1.0,1.0,1.0,0.6319,1.0,1.0
950,1.0,1.0,1.0,1.0,0.614,1.0,1.0
951,1.0,1.0,1.0,1.0,0.5582,1.0,1.0
952,1.0,1.0,1.0,1.0,0.4593,1.0,1.0
953,1.0,1.0,1.0,1.0,0.332,1.0,1.0
954,1.0,1.0,1.0,1.0,0.1649,1.0,1.0
955,1.0,1.0,1.0,1.0,0.0539,1.0,1.0
956,1.0,1.0,1.0,1.0,0.0018,1.0,1.0
957,1.0,1.0,1.0,1.0,0.0,1.0,1.0
958,1.0,1.0,1.0,1.0,0.0,1.0,1.0
959,1.0,1.0,1.0,1.0,0.0,1.0,1.0
960,1.0,1.0,1.0,1.0,0.0,1.0,1.0
961,1.0,1.0,1.0,1.0,0.0,1.0,1.0
962,1.0,1.0,1.0,1.0,0.0,1.0,1.0
963,1.0,1.0,1.0,1.0,0.0,1.0,1.0
964,1.0,1.0,1.0,1.0,0.0,1.0,1.0
965,1.0,1.0,1.0,1.0,0.0,1.0,1.0
966,1.0,1.0,1.0,1.0,0.0746,1.0,1.0
967,1.0,1.0,1.0,1.0,0.094,1.0,1.0
968,1.0,1.0,1.0,1.0,0.2183,1.0,1.0
969,1.0,1.0,1.0,1.0,0.3221,1.0,1.0
970,1.0,1.0,1.0,1.0,0.3609,1.0,1.0
971,1.0,1.0,1.0,1.0,0.3746,1.0,1.0
972,1.0,1.0,1.0,1.0,0.4013,1.0,1.0
973,1.0,1.0,1.0,1.0,0.3806,1.0,1.0
974,1.0,1.0,1.0,1.0,0.377,1.0,1.0
975,1.0,1.0,1.0,1.0,0.3338,1.0,1.0
976,1.0,1.0,1.0,1.0,0.3031,1.0,1.0
977,1.0,1.0,1.0,1.0,0.2765,1.0,1.0
978,1.0,1.0,1.0,1.0,0.1654,1.0,1.0
979,1.0,1.0,1.0,1.0,0.0663,1.0,1.0
980,1.0,1.0,1.0,1.0,0.0062,1.0,1.0
981,1.0,1.0,1.0,1.0,0.0,1.0,1.0
982,1.0,1.0,1.0,1.0,0.0,1.0,1.0
983,1.0,1.0,1.0,1.0,0.0,1.0,1.0
984,1.0,1.0,1.0,1.0,0.0,1.0,1.0
985,1.0,1.0,1.0,1.0,0.0,1.0,1.0
986,1.0,1.0,1.0,1.0,0.0,1.0,1.0
987,1.0,1.0,1.0,1.0,0.0,1.0,1.0
988,1.0,1.0,1.0,1.0,0.0,1.0,1.0
989,1.0,1.0,1.0,1.0,0.0,1.0,1.0
990,1.0,1.0,1.0,1.0,0.1241,1.0,1.0
991,1.0,1.0,1.0,1.0,0.0868,1.0,1.0
992,1.0,1.0,1.0,1.0,0.2205,1.0,1.0
993,1.0,1.0,1.0,1.0,0.385,1.0,1.0
994,1.0,1.0,1.0,1.0,0.5096,1.0,1.0
995,1.0,1.0,1.0,1.0,0.6007,1.0,1.0
996,1.0,1.0,1.0,1.0,0.631,1.0,1.0
997,1.0,1.0,1.0,1.0,0.6153,1.0,1.0
998,1.0,1.0,1.0,1.0,0.6066,1.0,1.0
999,1.0,1.0,1.0,1.0,0.5631,1.0,1.0
1000,1.0,1.0,1.0,1.0,0.4664,1.0,1.0
1001,1.0,1.0,1.0,1.0,0.3333,1.0,1.0
1002,1.0,1.0,1.0,1.0,0.168,1.0,1.0
1003,1.0,1.0,1.0,1.0,0.0733,1.0,1.0
1004,1.0,1.0,1.0,1.0,0.0316,1.0,1.0
1005,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1006,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1007,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1008,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1009,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1010,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1011,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1012,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1013,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1014,1.0,1.0,1.0,1.0,0.0316,1.0,1.0
1015,1.0,1.0,1.0,1.0,0.0805,1.0,1.0
1016,1.0,1.0,1.0,1.0,0.2149,1.0,1.0
1017,1.0,1.0,1.0,1.0,0.3659,1.0,1.0
1018,1.0,1.0,1.0,1.0,0.4898,1.0,1.0
1019,1.0,1.0,1.0,1.0,0.5831,1.0,1.0
1020,1.0,1.0,1.0,1.0,0.6085,1.0,1.0
1021,1.0,1.0,1.0,1.0,0.5999,1.0,1.0
1022,1.0,1.0,1.0,1.0,0.5772,1.0,1.0
1023,1.0,1.0,1.0,1.0,0.5188,1.0,1.0
1024,1.0,1.0,1.0,1.0,0.4201,1.0,1.0
1025,1.0,1.0,1.0,1.0,0.3017,1.0,1.0
1026,1.0,1.0,1.0,1.0,0.1691,1.0,1.0
1027,1.0,1.0,1.0,1.0,0.0705,1.0,1.0
1028,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1029,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1030,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1031,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1032,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1033,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1034,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1035,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1036,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1037,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1038,1.0,1.0,1.0,1.0,0.0259,1.0,1.0
1039,1.0,1.0,1.0,1.0,0.096,1.0,1.0
1040,1.0,1.0,1.0,1.0,0.2133,1.0,1.0
1041,1.0,1.0,1.0,1.0,0.3624,1.0,1.0
1042,1.0,1.0,1.0,1.0,0.4795,1.0,1.0
1043,1.0,1.0,1.0,1.0,0.5633,1.0,1.0
1044,1.0,1.0,1.0,1.0,0.5708,1.0,1.0
1045,1.0,1.0,1.0,1.0,0.534,1.0,1.0
1046,1.0,1.0,1.0,1.0,0.5641,1.0,1.0
1047,1.0,1.0,1.0,1.0,0.5537,1.0,1.0
1048,1.0,1.0,1.0,1.0,0.457,1.0,1.0
1049,1.0,1.0,1.0,1.0,0.3439,1.0,1.0
1050,1.0,1.0,1.0,1.0,0.1642,1.0,1.0
1051,1.0,1.0,1.0,1.0,0.0638,1.0,1.0
1052,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1053,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1054,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1055,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1056,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1057,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1058,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1059,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1060,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1061,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1062,1.0,1.0,1.0,1.0,0.0054,1.0,1.0
1063,1.0,1.0,1.0,1.0,0.0826,1.0,1.0
1064,1.0,1.0,1.0,1.0,0.2036,1.0,1.0
1065,1.0,1.0,1.0,1.0,0.3215,1.0,1.0
1066,1.0,1.0,1.0,1.0,0.4199,1.0,1.0
1067,1.0,1.0,1.0,1.0,0.5034,1.0,1.0
1068,1.0,1.0,1.0,1.0,0.5322,1.0,1.0
1069,1.0,1.0,1.0,1.0,0.5403,1.0,1.0
1070,1.0,1.0,1.0,1.0,0.4716,1.0,1.0
1071,1.0,1.0,1.0,1.0,0.3179,1.0,1.0
1072,1.0,1.0,1.0,1.0,0.1481,1.0,1.0
1073,1.0,1.0,1.0,1.0,0.1209,1.0,1.0
1074,1.0,1.0,1.0,1.0,0.1182,1.0,1.0
1075,1.0,1.0,1.0,1.0,0.0209,1.0,1.0
1076,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1077,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1078,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1079,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1080,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1081,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1082,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1083,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1084,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1085,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1086,1.0,1.0,1.0,1.0,0.0124,1.0,1.0
1087,1.0,1.0,1.0,1.0,0.0858,1.0,1.0
1088,1.0,1.0,1.0,1.0,0.1993,1.0,1.0
1089,1.0,1.0,1.0,1.0,0.3012,1.0,1.0
1090,1.0,1.0,1.0,1.0,0.4181,1.0,1.0
1091,1.0,1.0,1.0,1.0,0.5171,1.0,1.0
1092,1.0,1.0,1.0,1.0,0.5313,1.0,1.0
1093,1.0,1.0,1.0,1.0,0.5773,1.0,1.0
1094,1.0,1.0,1.0,1.0,0.5196,1.0,1.0
1095,1.0,1.0,1.0,1.0,0.4946,1.0,1.0
1096,1.0,1.0,1.0,1.0,0.4443,1.0,1.0
1097,1.0,1.0,1.0,1.0,0.3279,1.0,1.0
1098,1.0,1.0,1.0,1.0,0.1745,1.0,1.0
1099,1.0,1.0,1.0,1.0,0.071,1.0,1.0
1100,1.0,1.0,1.0,1.0,0.0002,1.0,1.0
1101,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1102,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1103,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1104,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1105,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1106,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1107,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1108,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1109,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1110,1.0,1.0,1.0,1.0,0.0042,1.0,1.0
1111,1.0,1.0,1.0,1.0,0.0398,1.0,1.0
1112,1.0,1.0,1.0,1.0,0.1349,1.0,1.0
1113,1.0,1.0,1.0,1.0,0.246,1.0,1.0
1114,1.0,1.0,1.0,1.0,0.3214,1.0,1.0
1115,1.0,1.0,1.0,1.0,0.3781,1.0,1.0
1116,1.0,1.0,1.0,1.0,0.4205,1.0,1.0
1117,1.0,1.0,1.0,1.0,0.4431,1.0,1.0
1118,1.0,1.0,1.0,1.0,0.4225,1.0,1.0
1119,1.0,1.0,1.0,1.0,0.4012,1.0,1.0
1120,1.0,1.0,1.0,1.0,0.3611,1.0,1.0
1121,1.0,1.0,1.0,1.0,0.2682,1.0,1.0
1122,1.0,1.0,1.0,1.0,0.1522,1.0,1.0
1123,1.0,1.0,1.0,1.0,0.0493,1.0,1.0
1124,1.0,1.0,1.0,1.0,0.0035,1.0,1.0
1125,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1126,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1127,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1128,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1129,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1130,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1131,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1132,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1133,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1134,1.0,1.0,1.0,1.0,0.0958,1.0,1.0
1135,1.0,1.0,1.0,1.0,0.085,1.0,1.0
1136,1.0,1.0,1.0,1.0,0.2209,1.0,1.0
1137,1.0,1.0,1.0,1.0,0.3936,1.0,1.0
1138,1.0,1.0,1.0,1.0,0.5269,1.0,1.0
1139,1.0,1.0,1.0,1.0,0.6269,1.0,1.0
1140,1.0,1.0,1.0,1.0,0.6626,1.0,1.0
1141,1.0,1.0,1.0,1.0,0.6526,1.0,1.0
1142,1.0,1.0,1.0,1.0,0.6325,1.0,1.0
1143,1.0,1.0,1.0,1.0,0.5865,1.0,1.0
1144,1.0,1.0,1.0,1.0,0.4871,1.0,1.0
1145,1.0,1.0,1.0,1.0,0.35,1.0,1.0
1146,1.0,1.0,1.0,1.0,0.1748,1.0,1.0
1147,1.0,1.0,1.0,1.0,0.0721,1.0,1.0
1148,1.0,1.0,1.0,1.0,0.0038,1.0,1.0
1149,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1150,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1151,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1152,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1153,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1154,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1155,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1156,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1157,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1158,1.0,1.0,1.0,1.0,0.1493,1.0,1.0
1159,1.0,1.0,1.0,1.0,0.0807,1.0,1.0
1160,1.0,1.0,1.0,1.0,0.2201,1.0,1.0
1161,1.0,1.0,1.0,1.0,0.3898,1.0,1.0
1162,1.0,1.0,1.0,1.0,0.5143,1.0,1.0
1163,1.0,1.0,1.0,1.0,0.6101,1.0,1.0
1164,1.0,1.0,1.0,1.0,0.6395,1.0,1.0
1165,1.0,1.0,1.0,1.0,0.6368,1.0,1.0
1166,1.0,1.0,1.0,1.0,0.6288,1.0,1.0
1167,1.0,1.0,1.0,1.0,0.5833,1.0,1.0
1168,1.0,1.0,1.0,1.0,0.478,1.0,1.0
1169,1.0,1.0,1.0,1.0,0.345,1.0,1.0
1170,1.0,1.0,1.0,1.0,0.1708,1.0,1.0
1171,1.0,1.0,1.0,1.0,0.0667,1.0,1.0
1172,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1173,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1174,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1175,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1176,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1177,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1178,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1179,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1180,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1181,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1182,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1183,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1184,1.0,1.0,1.0,1.0,0.1684,1.0,1.0
1185,1.0,1.0,1.0,1.0,0.3608,1.0,1.0
1186,1.0,1.0,1.0,1.0,0.4983,1.0,1.0
1187,1.0,1.0,1.0,1.0,0.5791,1.0,1.0
1188,1.0,1.0,1.0,1.0,0.581,1.0,1.0
1189,1.0,1.0,1.0,1.0,0.5892,1.0,1.0
1190,1.0,1.0,1.0,1.0,0.575,1.0,1.0
1191,1.0,1.0,1.0,1.0,0.5111,1.0,1.0
1192,1.0,1.0,1.0,1.0,0.372,1.0,1.0
1193,1.0,1.0,1.0,1.0,0.1965,1.0,1.0
1194,1.0,1.0,1.0,1.0,0.0037,1.0,1.0
1195,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1196,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1197,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1198,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1199,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1200,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1201,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1202,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1203,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1204,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1205,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1206,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1207,1.0,1.0,1.0,1.0,0.0181,1.0,1.0
1208,1.0,1.0,1.0,1.0,0.1534,1.0,1.0
1209,1.0,1.0,1.0,1.0,0.4414,1.0,1.0
1210,1.0,1.0,1.0,1.0,0.6092,1.0,1.0
1211,1.0,1.0,1.0,1.0,0.5788,1.0,1.0
1212,1.0,1.0,1.0,1.0,0.7011,1.0,1.0
1213,1.0,1.0,1.0,1.0,0.6993,1.0,1.0
1214,1.0,1.0,1.0,1.0,0.5664,1.0,1.0
1215,1.0,1.0,1.0,1.0,0.6283,1.0,1.0
1216,1.0,1.0,1.0,1.0,0.4788,1.0,1.0
1217,1.0,1.0,1.0,1.0,0.285,1.0,1.0
1218,1.0,1.0,1.0,1.0,0.0533,1.0,1.0
1219,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1220,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1221,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1222,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1223,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1224,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1225,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1226,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1227,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1228,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1229,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1230,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1231,1.0,1.0,1.0,1.0,0.0003,1.0,1.0
1232,1.0,1.0,1.0,1.0,0.1107,1.0,1.0
1233,1.0,1.0,1.0,1.0,0.2316,1.0,1.0
1234,1.0,1.0,1.0,1.0,0.3395,1.0,1.0
1235,1.0,1.0,1.0,1.0,0.3807,1.0,1.0
1236,1.0,1.0,1.0,1.0,0.4182,1.0,1.0
1237,1.0,1.0,1.0,1.0,0.3959,1.0,1.0
1238,1.0,1.0,1.0,1.0,0.3364,1.0,1.0
1239,1.0,1.0,1.0,1.0,0.3022,1.0,1.0
1240,1.0,1.0,1.0,1.0,0.216,1.0,1.0
1241,1.0,1.0,1.0,1.0,0.109,1.0,1.0
1242,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1243,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1244,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1245,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1246,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1247,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1248,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1249,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1250,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1251,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1252,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1253,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1254,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1255,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1256,1.0,1.0,1.0,1.0,0.165,1.0,1.0
1257,1.0,1.0,1.0,1.0,0.3583,1.0,1.0
1258,1.0,1.0,1.0,1.0,0.5103,1.0,1.0
1259,1.0,1.0,1.0,1.0,0.6098,1.0,1.0
1260,1.0,1.0,1.0,1.0,0.6081,1.0,1.0
1261,1.0,1.0,1.0,1.0,0.6377,1.0,1.0
1262,1.0,1.0,1.0,1.0,0.6341,1.0,1.0
1263,1.0,1.0,1.0,1.0,0.5755,1.0,1.0
1264,1.0,1.0,1.0,1.0,0.4396,1.0,1.0
1265,1.0,1.0,1.0,1.0,0.2627,1.0,1.0
1266,1.0,1.0,1.0,1.0,0.038,1.0,1.0
1267,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1268,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1269,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1270,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1271,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1272,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1273,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1274,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1275,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1276,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1277,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1278,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1279,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1280,1.0,1.0,1.0,1.0,0.0227,1.0,1.0
1281,1.0,1.0,1.0,1.0,0.1143,1.0,1.0
1282,1.0,1.0,1.0,1.0,0.225,1.0,1.0
1283,1.0,1.0,1.0,1.0,0.2712,1.0,1.0
1284,1.0,1.0,1.0,1.0,0.3201,1.0,1.0
1285,1.0,1.0,1.0,1.0,0.3042,1.0,1.0
1286,1.0,1.0,1.0,1.0,0.2006,1.0,1.0
1287,1.0,1.0,1.0,1.0,0.1573,1.0,1.0
1288,1.0,1.0,1.0,1.0,0.1131,1.0,1.0
1289,1.0,1.0,1.0,1.0,0.0364,1.0,1.0
1290,1.0,1.0,1.0,1.0,0.0002,1.0,1.0
1291,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1292,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1293,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1294,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1295,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1296,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1297,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1298,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1299,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1300,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1301,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1302,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1303,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1304,1.0,1.0,1.0,1.0,0.0492,1.0,1.0
1305,1.0,1.0,1.0,1.0,0.2151,1.0,1.0
1306,1.0,1.0,1.0,1.0,0.3568,1.0,1.0
1307,1.0,1.0,1.0,1.0,0.4126,1.0,1.0
1308,1.0,1.0,1.0,1.0,0.3888,1.0,1.0
1309,1.0,1.0,1.0,1.0,0.3378,1.0,1.0
1310,1.0,1.0,1.0,1.0,0.3163,1.0,1.0
1311,1.0,1.0,1.0,1.0,0.3062,1.0,1.0
1312,1.0,1.0,1.0,1.0,0.2173,1.0,1.0
1313,1.0,1.0,1.0,1.0,0.0532,1.0,1.0
1314,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1315,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1316,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1317,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1318,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1319,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1320,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1321,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1322,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1323,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1324,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1325,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1326,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1327,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1328,1.0,1.0,1.0,1.0,0.0346,1.0,1.0
1329,1.0,1.0,1.0,1.0,0.1101,1.0,1.0
1330,1.0,1.0,1.0,1.0,0.1889,1.0,1.0
1331,1.0,1.0,1.0,1.0,0.3208,1.0,1.0
1332,1.0,1.0,1.0,1.0,0.3743,1.0,1.0
1333,1.0,1.0,1.0,1.0,0.3697,1.0,1.0
1334,1.0,1.0,1.0,1.0,0.3899,1.0,1.0
1335,1.0,1.0,1.0,1.0,0.4214,1.0,1.0
1336,1.0,1.0,1.0,1.0,0.3628,1.0,1.0
1337,1.0,1.0,1.0,1.0,0.1983,1.0,1.0
1338,1.0,1.0,1.0,1.0,0.0092,1.0,1.0
1339,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1340,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1341,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1342,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1343,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1344,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1345,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1346,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1347,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1348,1.0,1.0,1.0,1.0,0.0,1.0,1.0
