Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
295,1.0,0.0573,1.0,0.071609408,0.0752,1.0,0.781155348,1.0,1.0,1.0
296,1.0,0.1902,1.0,0.033815674,0.2161,1.0,0.576450765,1.0,1.0,1.0
297,1.0,0.3846,1.0,0.197519287,0.3905,1.0,0.456777811,1.0,1.0,1.0
298,1.0,0.508,1.0,0.077234678,0.5169,1.0,0.396456152,1.0,1.0,1.0
299,1.0,0.61,1.0,0.108085491,0.627,1.0,0.339726448,1.0,1.0,1.0
300,1.0,0.6501,1.0,0.320897609,0.6556,1.0,0.255490839,1.0,1.0,1.0
301,1.0,0.6423,1.0,0.37067911,0.6445,1.0,0.380047709,1.0,1.0,1.0
302,1.0,0.6489,1.0,0.703896582,0.6383,1.0,0.423125267,1.0,1.0,1.0
303,1.0,0.5848,1.0,0.913187981,0.5723,1.0,0.489750296,1.0,1.0,1.0
304,1.0,0.4683,1.0,0.977256835,0.5163,1.0,0.573457897,1.0,1.0,1.0
305,1.0,0.3278,1.0,1.0,0.3814,1.0,0.549458802,1.0,1.0,1.0
306,1.0,0.1379,1.0,0.998269737,0.1889,1.0,0.475300193,1.0,1.0,1.0
307,1.0,0.0234,1.0,0.931133628,0.0427,1.0,0.526453376,1.0,1.0,1.0
308,1.0,0.0,1.0,0.294844568,0.0,1.0,0.467790544,1.0,1.0,1.0
309,1.0,0.0,1.0,0.17384097,0.0,1.0,0.492123365,1.0,1.0,1.0
310,1.0,0.0,1.0,0.047792602,0.0,1.0,0.502970934,1.0,1.0,1.0
311,1.0,0.0,1.0,0.046951711,0.0,1.0,0.557470143,1.0,1.0,1.0
312,1.0,0.0,1.0,0.139940053,0.0,1.0,0.66036576,1.0,1.0,1.0
313,1.0,0.0,1.0,0.201329976,0.0,1.0,0.667828858,1.0,1.0,1.0
314,1.0,0.0,1.0,0.258197904,0.0,1.0,0.837595224,1.0,1.0,1.0
315,1.0,0.0,1.0,0.767325222,0.0,1.0,0.802787244,1.0,1.0,1.0
316,1.0,0.0,1.0,0.787576795,0.0,1.0,0.665636003,1.0,1.0,1.0
317,1.0,0.0,1.0,0.903940916,0.0,1.0,0.654958725,1.0,1.0,1.0
318,1.0,0.0,1.0,0.87623167,0.0,1.0,0.686453402,1.0,1.0,1.0
319,1.0,0.0323,1.0,0.375950485,0.058,1.0,0.80768013,1.0,1.0,1.0
320,1.0,0.1293,1.0,0.244787961,0.1563,1.0,0.72368598,1.0,1.0,1.0
321,1.0,0.1894,1.0,0.391121477,0.2515,1.0,0.656970084,1.0,1.0,1.0
322,1.0,0.2513,1.0,0.496698052,0.3013,1.0,0.733301282,1.0,1.0,1.0
323,1.0,0.3005,1.0,0.424061835,0.3415,1.0,0.82054925,1.0,1.0,1.0
324,1.0,0.3063,1.0,0.323638082,0.3756,1.0,0.855143905,1.0,1.0,1.0
325,1.0,0.3569,1.0,0.296225339,0.3573,1.0,0.838510633,1.0,1.0,1.0
326,1.0,0.3508,1.0,0.441782176,0.3515,1.0,0.900317192,1.0,1.0,1.0
327,1.0,0.2968,1.0,0.550766826,0.2854,1.0,0.944631457,1.0,1.0,1.0
328,1.0,0.2386,1.0,0.621668816,0.2111,1.0,0.938807786,1.0,1.0,1.0
329,1.0,0.1541,1.0,0.686948419,0.1166,1.0,0.953017473,1.0,1.0,1.0
330,1.0,0.0215,1.0,0.932779849,0.0192,1.0,0.838192523,1.0,1.0,1.0
331,1.0,0.0,1.0,0.999638379,0.0,1.0,0.743015766,1.0,1.0,1.0
332,1.0,0.0,1.0,0.985018253,0.0,1.0,0.600739002,1.0,1.0,1.0
333,1.0,0.0,1.0,0.999047577,0.0,1.0,0.883368611,1.0,1.0,1.0
334,1.0,0.0,1.0,1.0,0.0,1.0,0.974085331,1.0,1.0,1.0
335,1.0,0.0,1.0,1.0,0.0,1.0,0.958680153,1.0,1.0,1.0
336,1.0,0.0,1.0,1.0,0.0,1.0,0.956795573,1.0,1.0,1.0
337,1.0,0.0,1.0,0.997932076,0.0,1.0,0.818970919,1.0,1.0,1.0
338,1.0,0.0,1.0,0.982208312,0.0,1.0,0.724056244,1.0,1.0,1.0
339,1.0,0.0,1.0,0.986259937,0.0,1.0,0.717351198,1.0,1.0,1.0
340,1.0,0.0,1.0,0.994179308,0.0,1.0,0.723726153,1.0,1.0,1.0
341,1.0,0.0,1.0,0.966724813,0.0,1.0,0.723625481,1.0,1.0,1.0
342,1.0,0.0,1.0,0.938414276,0.0,1.0,0.731772125,1.0,1.0,1.0
343,1.0,0.0,1.0,0.819656253,0.0,1.0,0.790290594,1.0,1.0,1.0
344,1.0,0.0,1.0,0.804335475,0.0,1.0,0.554285526,1.0,1.0,1.0
345,1.0,0.2056,1.0,0.796525359,0.1964,1.0,0.616902471,1.0,1.0,1.0
346,1.0,0.4097,1.0,0.6475963,0.35,1.0,0.659731388,1.0,1.0,1.0
347,1.0,0.5584,1.0,0.803939998,0.4004,1.0,0.512989461,1.0,1.0,1.0
348,1.0,0.4656,1.0,0.813347638,0.5397,1.0,0.467998236,1.0,1.0,1.0
349,1.0,0.5802,1.0,0.786184669,0.5759,1.0,0.373288602,1.0,1.0,1.0
350,1.0,0.5964,1.0,0.809754848,0.508,1.0,0.438009381,1.0,1.0,1.0
351,1.0,0.5111,1.0,0.920710862,0.4839,1.0,0.587767482,1.0,1.0,1.0
352,1.0,0.3605,1.0,0.424674869,0.3378,1.0,0.65806514,1.0,1.0,1.0
353,1.0,0.1202,1.0,0.673590124,0.1348,1.0,0.666335702,1.0,1.0,1.0
354,1.0,0.0,1.0,0.722590208,0.0,1.0,0.702498555,1.0,1.0,1.0
355,1.0,0.0,1.0,0.807032704,0.0,1.0,0.735339999,1.0,1.0,1.0
356,1.0,0.0,1.0,0.794338346,0.0,1.0,0.639792442,1.0,1.0,1.0
357,1.0,0.0,1.0,0.920866907,0.0,1.0,0.592087984,1.0,1.0,1.0
358,1.0,0.0,1.0,0.775906444,0.0,1.0,0.523823261,1.0,1.0,1.0
359,1.0,0.0,1.0,0.790116549,0.0,1.0,0.516953051,1.0,1.0,1.0
360,1.0,0.0,1.0,0.313982964,0.0,1.0,0.425170183,1.0,1.0,1.0
361,1.0,0.0,1.0,0.228863105,0.0,1.0,0.42695722,1.0,1.0,1.0
362,1.0,0.0,1.0,0.186610132,0.0,1.0,0.299720883,1.0,1.0,1.0
363,1.0,0.0,1.0,0.168072969,0.0,1.0,0.244982213,1.0,1.0,1.0
364,1.0,0.0,1.0,0.099481188,0.0,1.0,0.266644388,1.0,1.0,1.0
365,1.0,0.0,1.0,0.07131198,0.0,1.0,0.336548865,1.0,1.0,1.0
366,1.0,0.0,1.0,0.141474232,0.0,1.0,0.403077483,1.0,1.0,1.0
367,1.0,0.0,1.0,0.174716681,0.0,1.0,0.409066558,1.0,1.0,1.0
368,1.0,0.0,1.0,0.109989181,0.0,1.0,0.39652282,1.0,1.0,1.0
369,1.0,0.1584,1.0,0.090794012,0.1776,1.0,0.398093283,1.0,1.0,1.0
370,1.0,0.3603,1.0,0.030788897,0.3604,1.0,0.361599565,1.0,1.0,1.0
371,1.0,0.4586,1.0,0.016659057,0.4766,1.0,0.296996891,1.0,1.0,1.0
372,1.0,0.4847,1.0,0.026496863,0.5273,1.0,0.182485133,1.0,1.0,1.0
373,1.0,0.5907,1.0,0.016100235,0.6539,1.0,0.123761773,1.0,1.0,1.0
374,1.0,0.7654,1.0,0.063318081,0.7914,1.0,0.1468952,1.0,1.0,1.0
375,1.0,0.5757,1.0,0.212307662,0.5949,1.0,0.240729049,1.0,1.0,1.0
376,1.0,0.4019,1.0,0.184758514,0.4277,1.0,0.319725215,1.0,1.0,1.0
377,1.0,0.1541,1.0,0.409239978,0.1815,1.0,0.499451488,1.0,1.0,1.0
378,1.0,0.0,1.0,0.85537678,0.0,1.0,0.735057831,1.0,1.0,1.0
379,1.0,0.0,1.0,0.717418909,0.0,1.0,0.768220544,1.0,1.0,1.0
380,1.0,0.0,1.0,0.363580614,0.0,1.0,0.875060856,1.0,1.0,1.0
381,1.0,0.0,1.0,0.317670733,0.0,1.0,0.820344567,1.0,1.0,1.0
382,1.0,0.0,1.0,0.271577805,0.0,1.0,0.910065353,1.0,1.0,1.0
383,1.0,0.0,1.0,0.311569244,0.0,1.0,0.957307518,1.0,1.0,1.0
384,1.0,0.0,1.0,0.221334517,0.0,1.0,0.946516454,1.0,1.0,1.0
385,1.0,0.0,1.0,0.171090662,0.0,1.0,0.934381068,1.0,1.0,1.0
386,1.0,0.0,1.0,0.079606064,0.0,1.0,0.913996696,1.0,1.0,1.0
387,1.0,0.0,1.0,0.189559758,0.0,1.0,0.945908904,1.0,1.0,1.0
388,1.0,0.0,1.0,0.259287894,0.0,1.0,0.926405728,1.0,1.0,1.0
389,1.0,0.0,1.0,0.127237305,0.0,1.0,0.849615216,1.0,1.0,1.0
390,1.0,0.0,1.0,0.17743887,0.0,1.0,0.885867298,1.0,1.0,1.0
391,1.0,0.0,1.0,0.27053991,0.0,1.0,0.903562665,1.0,1.0,1.0
392,1.0,0.0,1.0,0.18752566,0.0,1.0,0.900292158,1.0,1.0,1.0
393,1.0,0.1709,1.0,0.695573568,0.1778,1.0,0.789421737,1.0,1.0,1.0
394,1.0,0.3428,1.0,0.131348357,0.3614,1.0,0.802557707,1.0,1.0,1.0
395,1.0,0.4545,1.0,0.239212155,0.4885,1.0,0.730632544,1.0,1.0,1.0
396,1.0,0.5223,1.0,0.310001045,0.5863,1.0,0.699638247,1.0,1.0,1.0
397,1.0,0.5971,1.0,0.416327089,0.5876,1.0,0.509494543,1.0,1.0,1.0
398,1.0,0.6098,1.0,0.421913445,0.5302,1.0,0.48682785,1.0,1.0,1.0
399,1.0,0.5176,1.0,0.579014182,0.4279,1.0,0.620525122,1.0,1.0,1.0
400,1.0,0.3503,1.0,0.643352985,0.2873,1.0,0.686781466,1.0,1.0,1.0
401,1.0,0.1105,1.0,0.790205538,0.1142,1.0,0.834916592,1.0,1.0,1.0
402,1.0,0.0,1.0,0.734749496,0.0,1.0,0.961258769,1.0,1.0,1.0
403,1.0,0.0,1.0,0.901278973,0.0,1.0,0.985307395,1.0,1.0,1.0
404,1.0,0.0,1.0,0.443615586,0.0,1.0,0.975257516,1.0,1.0,1.0
405,1.0,0.0,1.0,0.563726008,0.0,1.0,0.99187088,1.0,1.0,1.0
406,1.0,0.0,1.0,0.776801109,0.0,1.0,0.995504022,1.0,1.0,1.0
407,1.0,0.0,1.0,0.593942106,0.0,1.0,0.938395023,1.0,1.0,1.0
408,1.0,0.0,1.0,0.759970427,0.0,1.0,0.930854142,1.0,1.0,1.0
409,1.0,0.0,1.0,0.504448533,0.0,1.0,0.889441252,1.0,1.0,1.0
410,1.0,0.0,1.0,0.487716585,0.0,1.0,0.884310007,1.0,1.0,1.0
411,1.0,0.0,1.0,0.197554901,0.0,1.0,0.762876272,1.0,1.0,1.0
412,1.0,0.0,1.0,0.051789507,0.0,1.0,0.630009115,1.0,1.0,1.0
413,1.0,0.0,1.0,0.297564685,0.0,1.0,0.414530814,1.0,1.0,1.0
414,1.0,0.0,1.0,0.620805919,0.0,1.0,0.377632737,1.0,1.0,1.0
415,1.0,0.0,1.0,0.506251514,0.0,1.0,0.347323477,1.0,1.0,1.0
416,1.0,0.0,1.0,0.369528323,0.0,1.0,0.218754575,1.0,1.0,1.0
417,1.0,0.1904,1.0,0.075398572,0.1817,1.0,0.348196238,1.0,1.0,1.0
418,1.0,0.3998,1.0,0.052092776,0.3776,1.0,0.275951982,1.0,1.0,1.0
419,1.0,0.5013,1.0,0.000912532,0.5216,1.0,0.167353988,1.0,1.0,1.0
420,1.0,0.5482,1.0,0.003804801,0.6342,1.0,0.096209385,1.0,1.0,1.0
421,1.0,0.5471,1.0,0.004665192,0.6809,1.0,0.024136219,1.0,1.0,1.0
422,1.0,0.5638,1.0,0.034942862,0.6637,1.0,0.017962135,1.0,1.0,1.0
423,1.0,0.4942,1.0,0.130620405,0.5758,1.0,0.026331495,1.0,1.0,1.0
424,1.0,0.358,1.0,0.209739819,0.4076,1.0,0.050122589,1.0,1.0,1.0
425,1.0,0.1237,1.0,0.270353645,0.1352,1.0,0.076377168,1.0,1.0,1.0
426,1.0,0.0,1.0,0.587898731,0.0,1.0,0.160285532,1.0,1.0,1.0
427,1.0,0.0,1.0,0.801127791,0.0,1.0,0.250386924,1.0,1.0,1.0
428,1.0,0.0,1.0,0.471754193,0.0,1.0,0.234963924,1.0,1.0,1.0
429,1.0,0.0,1.0,0.497119367,0.0,1.0,0.377899528,1.0,1.0,1.0
430,1.0,0.0,1.0,0.433294594,0.0,1.0,0.383023888,1.0,1.0,1.0
431,1.0,0.0,1.0,0.464815438,0.0,1.0,0.388597429,1.0,1.0,1.0
432,1.0,0.0,1.0,0.495626986,0.0,1.0,0.359877288,1.0,1.0,1.0
433,1.0,0.0,1.0,0.773328662,0.0,1.0,0.376229882,1.0,1.0,1.0
434,1.0,0.0,1.0,0.922425091,0.0,1.0,0.42322576,1.0,1.0,1.0
435,1.0,0.0,1.0,0.975681365,0.0,1.0,0.425420642,1.0,1.0,1.0
436,1.0,0.0,1.0,0.998668909,0.0,1.0,0.474283308,1.0,1.0,1.0
437,1.0,0.0,1.0,0.96816361,0.0,1.0,0.513089657,1.0,1.0,1.0
438,1.0,0.0,1.0,0.995454729,0.0,1.0,0.691806316,1.0,1.0,1.0
439,1.0,0.0,1.0,0.987193763,0.0,1.0,0.568521321,1.0,1.0,1.0
440,1.0,0.0,1.0,0.9938519,0.0,1.0,0.524209619,1.0,1.0,1.0
441,1.0,0.0,1.0,0.997879922,0.0001,1.0,0.65563798,1.0,1.0,1.0
442,1.0,0.0026,1.0,0.994140625,0.0041,1.0,0.655473053,1.0,1.0,1.0
443,1.0,0.0598,1.0,0.999531507,0.0626,1.0,0.686019301,1.0,1.0,1.0
444,1.0,0.1045,1.0,1.0,0.0905,1.0,0.958478153,1.0,1.0,1.0
445,1.0,0.0515,1.0,1.0,0.1765,1.0,0.988630712,1.0,1.0,1.0
446,1.0,0.0671,1.0,0.999296963,0.3062,1.0,0.989668608,1.0,1.0,1.0
447,1.0,0.1956,1.0,0.987912178,0.369,1.0,0.97400701,1.0,1.0,1.0
448,1.0,0.1553,1.0,0.973082304,0.2813,1.0,0.943269491,1.0,1.0,1.0
449,1.0,0.0357,1.0,0.908562422,0.0903,1.0,0.918866634,1.0,1.0,1.0
450,1.0,0.0,1.0,0.863576651,0.0,1.0,0.912455797,1.0,1.0,1.0
451,1.0,0.0,1.0,0.441652387,0.0,1.0,0.918765068,1.0,1.0,1.0
452,1.0,0.0,1.0,0.133826673,0.0,1.0,0.914151609,1.0,1.0,1.0
453,1.0,0.0,1.0,0.18830952,0.0,1.0,0.914121866,1.0,1.0,1.0
454,1.0,0.0,1.0,0.080651544,0.0,1.0,0.886783063,1.0,1.0,1.0
455,1.0,0.0,1.0,0.102896959,0.0,1.0,0.897890389,1.0,1.0,1.0
456,1.0,0.0,1.0,0.292079359,0.0,1.0,0.725169301,1.0,1.0,1.0
457,1.0,0.0,1.0,0.240472272,0.0,1.0,0.664602697,1.0,1.0,1.0
458,1.0,0.0,1.0,0.247440055,0.0,1.0,0.570896208,1.0,1.0,1.0
459,1.0,0.0,1.0,0.237611532,0.0,1.0,0.460848123,1.0,1.0,1.0
460,1.0,0.0,1.0,0.436896056,0.0,1.0,0.481707722,1.0,1.0,1.0
461,1.0,0.0,1.0,0.34168756,0.0,1.0,0.280787885,1.0,1.0,1.0
462,1.0,0.0,1.0,0.466558039,0.0,1.0,0.166776717,1.0,1.0,1.0
463,1.0,0.0,1.0,0.813244164,0.0,1.0,0.205677763,1.0,1.0,1.0
464,1.0,0.0,1.0,0.302878886,0.0,1.0,0.300532162,1.0,1.0,1.0
465,1.0,0.0041,1.0,0.373046428,0.0067,1.0,0.267592192,1.0,1.0,1.0
466,1.0,0.0805,1.0,0.228007585,0.1502,1.0,0.422922343,1.0,1.0,1.0
467,1.0,0.2869,1.0,0.705251694,0.4189,1.0,0.396006346,1.0,1.0,1.0
468,1.0,0.4127,1.0,0.98025769,0.4948,1.0,0.389075994,1.0,1.0,1.0
469,1.0,0.5241,1.0,1.0,0.5722,1.0,0.531895161,1.0,1.0,1.0
470,1.0,0.5732,1.0,1.0,0.5483,1.0,0.695458591,1.0,1.0,1.0
471,1.0,0.4743,1.0,1.0,0.4087,1.0,0.841732681,1.0,1.0,1.0
472,1.0,0.305,1.0,1.0,0.313,1.0,0.831212223,1.0,1.0,1.0
473,1.0,0.0978,1.0,1.0,0.1318,1.0,0.771754384,1.0,1.0,1.0
474,1.0,0.0,1.0,1.0,0.0,1.0,0.859164715,1.0,1.0,1.0
475,1.0,0.0,1.0,1.0,0.0,1.0,0.964129448,1.0,1.0,1.0
476,1.0,0.0,1.0,1.0,0.0,1.0,0.989314437,1.0,1.0,1.0
477,1.0,0.0,1.0,1.0,0.0,1.0,0.997104347,1.0,1.0,1.0
478,1.0,0.0,1.0,1.0,0.0,1.0,0.989203095,1.0,1.0,1.0
479,1.0,0.0,1.0,1.0,0.0,1.0,0.999962449,1.0,1.0,1.0
480,1.0,0.0,1.0,0.990385175,0.0,1.0,1.0,1.0,1.0,1.0
481,1.0,0.0,1.0,0.974543273,0.0,1.0,1.0,1.0,1.0,1.0
482,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
483,1.0,0.0,1.0,0.998923659,0.0,1.0,0.996925354,1.0,1.0,1.0
484,1.0,0.0,1.0,1.0,0.0,1.0,0.980939925,1.0,1.0,1.0
485,1.0,0.0,1.0,0.9999156,0.0,1.0,0.995903492,1.0,1.0,1.0
486,1.0,0.0,1.0,0.989916205,0.0,1.0,0.986650288,1.0,1.0,1.0
487,1.0,0.0,1.0,0.989458561,0.0,1.0,0.967746377,1.0,1.0,1.0
488,1.0,0.0,1.0,0.752799571,0.0,1.0,0.973660171,1.0,1.0,1.0
489,1.0,0.1892,1.0,0.907200992,0.164,1.0,0.986133695,1.0,1.0,1.0
490,1.0,0.3808,1.0,0.940828919,0.3817,1.0,0.990893126,1.0,1.0,1.0
491,1.0,0.5055,1.0,0.985960245,0.5261,1.0,0.950878024,1.0,1.0,1.0
492,1.0,0.6058,1.0,0.993910849,0.6015,1.0,0.955344141,1.0,1.0,1.0
493,1.0,0.6621,1.0,0.985459149,0.6392,1.0,0.987513661,1.0,1.0,1.0
494,1.0,0.6563,1.0,0.984604716,0.6448,1.0,0.975212336,1.0,1.0,1.0
495,1.0,0.5704,1.0,0.991283655,0.5771,1.0,0.957569599,1.0,1.0,1.0
496,1.0,0.4009,1.0,0.977170289,0.422,1.0,0.991573811,1.0,1.0,1.0
497,1.0,0.1757,1.0,0.987855911,0.2093,1.0,0.948312104,1.0,1.0,1.0
498,1.0,0.0,1.0,0.838460803,0.0,1.0,0.950389743,1.0,1.0,1.0
499,1.0,0.0,1.0,0.869346082,0.0,1.0,0.958247781,1.0,1.0,1.0
500,1.0,0.0,1.0,0.794923484,0.0,1.0,0.927831471,1.0,1.0,1.0
501,1.0,0.0,1.0,0.913891792,0.0,1.0,0.979082227,1.0,1.0,1.0
502,1.0,0.0,1.0,0.940207124,0.0,1.0,0.989470422,1.0,1.0,1.0
503,1.0,0.0,1.0,0.90137291,0.0,1.0,0.985802889,1.0,1.0,1.0
504,1.0,0.0,1.0,0.939054847,0.0,1.0,0.985857069,1.0,1.0,1.0
505,1.0,0.0,1.0,0.255533934,0.0,1.0,0.371049285,1.0,1.0,1.0
506,1.0,0.0,1.0,0.157546759,0.0,1.0,0.49363941,1.0,1.0,1.0
507,1.0,0.0,1.0,0.199761152,0.0,1.0,0.41943267,1.0,1.0,1.0
508,1.0,0.0,1.0,0.195887998,0.0,1.0,0.531292915,1.0,1.0,1.0
509,1.0,0.0,1.0,0.206376255,0.0,1.0,0.592756748,1.0,1.0,1.0
510,1.0,0.0862,1.0,0.220516995,0.0741,1.0,0.609481633,1.0,1.0,1.0
511,1.0,0.1147,1.0,0.063040741,0.1331,1.0,0.483346254,1.0,1.0,1.0
512,1.0,0.2431,1.0,0.109704487,0.2546,1.0,0.374912441,1.0,1.0,1.0
513,1.0,0.3828,1.0,0.179136857,0.3673,1.0,0.332571357,1.0,1.0,1.0
514,1.0,0.492,1.0,0.200069875,0.4812,1.0,0.315493822,1.0,1.0,1.0
515,1.0,0.5487,1.0,0.356357276,0.5556,1.0,0.482944906,1.0,1.0,1.0
516,1.0,0.5534,1.0,0.50347507,0.5748,1.0,0.596071005,1.0,1.0,1.0
517,1.0,0.558,1.0,0.717685103,0.5721,1.0,0.662995458,1.0,1.0,1.0
518,1.0,0.5522,1.0,0.871921659,0.5592,1.0,0.620360613,1.0,1.0,1.0
519,1.0,0.5321,1.0,0.800152361,0.5415,1.0,0.672803819,1.0,1.0,1.0
520,1.0,0.4367,1.0,0.725072324,0.4812,1.0,0.770771027,1.0,1.0,1.0
521,1.0,0.315,1.0,0.708724082,0.3599,1.0,0.863388896,1.0,1.0,1.0
522,1.0,0.1671,1.0,0.657537103,0.207,1.0,0.812877953,1.0,1.0,1.0
523,1.0,0.0824,1.0,0.363562495,0.1017,1.0,0.831174731,1.0,1.0,1.0
524,1.0,0.0091,1.0,0.504807055,0.0396,1.0,0.849172294,1.0,1.0,1.0
525,1.0,0.0,1.0,0.408079177,0.0,1.0,0.785294414,1.0,1.0,1.0
526,1.0,0.0,1.0,0.531135499,0.0,1.0,0.757732749,1.0,1.0,1.0
527,1.0,0.0,1.0,0.233968467,0.0,1.0,0.876612186,1.0,1.0,1.0
528,1.0,0.0,1.0,0.317590177,0.0,1.0,0.811368525,1.0,1.0,1.0
529,1.0,0.0,1.0,0.431610733,0.0,1.0,0.694496393,1.0,1.0,1.0
530,1.0,0.0,1.0,0.574139476,0.0,1.0,0.712165236,1.0,1.0,1.0
531,1.0,0.0,1.0,0.5398283,0.0,1.0,0.687352419,1.0,1.0,1.0
532,1.0,0.0,1.0,0.201132476,0.0,1.0,0.659404457,1.0,1.0,1.0
533,1.0,0.0,1.0,0.107555799,0.0,1.0,0.697532237,1.0,1.0,1.0
534,1.0,0.0587,1.0,0.144015923,0.0126,1.0,0.66704905,1.0,1.0,1.0
535,1.0,0.1202,1.0,0.071583487,0.1019,1.0,0.370624304,1.0,1.0,1.0
536,1.0,0.2267,1.0,0.205921009,0.2045,1.0,0.198139548,1.0,1.0,1.0
537,1.0,0.3121,1.0,0.161220312,0.3112,1.0,0.115637213,1.0,1.0,1.0
538,1.0,0.3871,1.0,0.336054265,0.3663,1.0,0.137585416,1.0,1.0,1.0
539,1.0,0.4377,1.0,0.368090123,0.4167,1.0,0.213544935,1.0,1.0,1.0
540,1.0,0.4715,1.0,0.454866886,0.4684,1.0,0.296501637,1.0,1.0,1.0
541,1.0,0.481,1.0,0.460774302,0.4928,1.0,0.341858566,1.0,1.0,1.0
542,1.0,0.4752,1.0,0.431218863,0.4656,1.0,0.504923463,1.0,1.0,1.0
543,1.0,0.4683,1.0,0.424021393,0.3782,1.0,0.555706739,1.0,1.0,1.0
544,1.0,0.3812,1.0,0.402401239,0.3149,1.0,0.58567667,1.0,1.0,1.0
545,1.0,0.2652,1.0,0.201657325,0.2465,1.0,0.529349804,1.0,1.0,1.0
546,1.0,0.1535,1.0,0.31398356,0.1617,1.0,0.271917343,1.0,1.0,1.0
547,1.0,0.0289,1.0,0.642302394,0.0083,1.0,0.68558681,1.0,1.0,1.0
548,1.0,0.0,1.0,0.458561152,0.0,1.0,0.740724802,1.0,1.0,1.0
549,1.0,0.0,1.0,0.278454691,0.0,1.0,0.761210203,1.0,1.0,1.0
550,1.0,0.0,1.0,0.406244844,0.0,1.0,0.765236795,1.0,1.0,1.0
551,1.0,0.0,1.0,0.48908928,0.0,1.0,0.627387524,1.0,1.0,1.0
552,1.0,0.0,1.0,0.247558758,0.0,1.0,0.580875278,1.0,1.0,1.0
553,1.0,0.0,1.0,0.342755079,0.0,1.0,0.632006764,1.0,1.0,1.0
554,1.0,0.0,1.0,0.309545279,0.0,1.0,0.578805923,1.0,1.0,1.0
555,1.0,0.0,1.0,0.171430543,0.0,1.0,0.609469712,1.0,1.0,1.0
556,1.0,0.0,1.0,0.143114701,0.0,1.0,0.574605167,1.0,1.0,1.0
557,1.0,0.0,1.0,0.098292246,0.0,1.0,0.354392409,1.0,1.0,1.0
558,1.0,0.0,1.0,0.035499647,0.0,1.0,0.486296773,1.0,1.0,1.0
559,1.0,0.0152,1.0,0.059476066,0.001,1.0,0.380780578,1.0,1.0,1.0
560,1.0,0.0911,1.0,0.11565797,0.0361,1.0,0.511300564,1.0,1.0,1.0
561,1.0,0.1895,1.0,0.450230718,0.1556,1.0,0.576747477,1.0,1.0,1.0
562,1.0,0.2332,1.0,0.528750181,0.2229,1.0,0.583429992,1.0,1.0,1.0
563,1.0,0.2898,1.0,0.409164637,0.3207,1.0,0.519946456,1.0,1.0,1.0
564,1.0,0.3538,1.0,0.186176032,0.3915,1.0,0.605123937,1.0,1.0,1.0
565,1.0,0.3662,1.0,0.088073134,0.4183,1.0,0.509155095,1.0,1.0,1.0
566,1.0,0.3455,1.0,0.035387903,0.4072,1.0,0.443727702,1.0,1.0,1.0
567,1.0,0.2894,1.0,0.104915872,0.3946,1.0,0.44295612,1.0,1.0,1.0
568,1.0,0.2522,1.0,0.058641382,0.3199,1.0,0.410591662,1.0,1.0,1.0
569,1.0,0.177,1.0,0.102075763,0.2486,1.0,0.363248765,1.0,1.0,1.0
570,1.0,0.1159,1.0,0.119901411,0.1285,1.0,0.475088507,1.0,1.0,1.0
571,1.0,0.0529,1.0,0.0421708,0.068,1.0,0.527274489,1.0,1.0,1.0
572,1.0,0.048,1.0,0.026643943,0.0668,1.0,0.398225695,1.0,1.0,1.0
573,1.0,0.0,1.0,0.006000017,0.0,1.0,0.446907103,1.0,1.0,1.0
574,1.0,0.0,1.0,0.011312632,0.0,1.0,0.49304834,1.0,1.0,1.0
575,1.0,0.0,1.0,0.147607014,0.0,1.0,0.621403217,1.0,1.0,1.0
576,1.0,0.0,1.0,0.327344626,0.0,1.0,0.594646752,1.0,1.0,1.0
577,1.0,0.0,1.0,0.510582566,0.0,1.0,0.597996175,1.0,1.0,1.0
578,1.0,0.0,1.0,0.665729821,0.0,1.0,0.616550386,1.0,1.0,1.0
579,1.0,0.0,1.0,0.769778907,0.0,1.0,0.678454101,1.0,1.0,1.0
580,1.0,0.0,1.0,0.781615794,0.0,1.0,0.732066453,1.0,1.0,1.0
581,1.0,0.0,1.0,0.923156559,0.0,1.0,0.680707097,1.0,1.0,1.0
582,1.0,0.1017,1.0,0.872993588,0.1517,1.0,0.700340629,1.0,1.0,1.0
583,1.0,0.103,1.0,0.416936696,0.1317,1.0,0.468663871,1.0,1.0,1.0
584,1.0,0.2403,1.0,0.640715778,0.2659,1.0,0.308907151,1.0,1.0,1.0
585,1.0,0.3815,1.0,0.548123121,0.4216,1.0,0.433436096,1.0,1.0,1.0
586,1.0,0.4815,1.0,0.678181589,0.4981,1.0,0.668577075,1.0,1.0,1.0
587,1.0,0.5593,1.0,0.523655593,0.5462,1.0,0.600421906,1.0,1.0,1.0
588,1.0,0.6001,1.0,0.422979057,0.5636,1.0,0.4817487,1.0,1.0,1.0
589,1.0,0.6257,1.0,0.440276533,0.584,1.0,0.500855207,1.0,1.0,1.0
590,1.0,0.6342,1.0,0.288656324,0.5905,1.0,0.445044398,1.0,1.0,1.0
591,1.0,0.5798,1.0,0.088861234,0.5736,1.0,0.536001384,1.0,1.0,1.0
