Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,SolarPV,Retro_NGCC_CCS,Retro_NGCC_H2,Total
t687,0.0,0.0,0.0,0.0,1.2541773465186304e6,0.0,0.0,1.2541773465186304e6
t688,0.0,0.0,0.0,0.0,1.0552875655912508e6,0.0,0.0,1.0552875655912508e6
t689,0.0,0.0,0.0,0.0,774700.7195088816,0.0,0.0,774700.7195088816
t690,0.0,0.0,0.0,0.0,430164.2445183234,0.0,0.0,430164.2445183234
t691,0.0,0.0,0.0,0.0,80121.32056477117,0.0,0.0,80121.32056477117
t692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t702,0.0,0.0,0.0,0.0,145613.11281656867,0.0,0.0,145613.11281656867
t703,0.0,0.0,0.0,0.0,399577.00181999727,0.0,0.0,399577.00181999727
t704,0.0,0.0,0.0,0.0,752374.4735445764,0.0,0.0,752374.4735445764
t705,0.0,0.0,0.0,0.0,1.0699835866881146e6,0.0,0.0,1.0699835866881146e6
t706,0.0,0.0,0.0,0.0,1.3355750288449603e6,0.0,0.0,1.3355750288449603e6
t707,0.0,0.0,0.0,0.0,1.5136554215664729e6,0.0,0.0,1.5136554215664729e6
t708,0.0,0.0,0.0,0.0,1.4720392355583692e6,0.0,0.0,1.4720392355583692e6
t709,0.0,0.0,0.0,0.0,1.4787687931960216e6,0.0,0.0,1.4787687931960216e6
t710,0.0,0.0,0.0,0.0,1.833096801199019e6,0.0,0.0,1.833096801199019e6
t711,0.0,0.0,0.0,0.0,1.5320071693777228e6,0.0,0.0,1.5320071693777228e6
t712,0.0,0.0,0.0,0.0,1.289667454316611e6,0.0,0.0,1.289667454316611e6
t713,0.0,0.0,0.0,0.0,934420.6070203647,0.0,0.0,934420.6070203647
t714,0.0,0.0,0.0,0.0,518895.691728105,0.0,0.0,518895.691728105
t715,0.0,0.0,0.0,0.0,234639.99841524998,0.0,0.0,234639.99841524998
t716,0.0,0.0,0.0,0.0,7641.953316572033,0.0,0.0,7641.953316572033
t717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t726,0.0,0.0,0.0,0.0,379691.0249133793,0.0,0.0,379691.0249133793
t727,0.0,0.0,0.0,0.0,373873.71510005574,0.0,0.0,373873.71510005574
t728,0.0,0.0,0.0,0.0,768590.6298771384,0.0,0.0,768590.6298771384
t729,0.0,0.0,0.0,0.0,1.1865619036063952e6,0.0,0.0,1.1865619036063952e6
t730,0.0,0.0,0.0,0.0,1.4904008813286785e6,0.0,0.0,1.4904008813286785e6
t731,0.0,0.0,0.0,0.0,1.6941832765040128e6,0.0,0.0,1.6941832765040128e6
t732,0.0,0.0,0.0,0.0,1.6804113156828382e6,0.0,0.0,1.6804113156828382e6
t733,0.0,0.0,0.0,0.0,1.693872290074093e6,0.0,0.0,1.693872290074093e6
t734,0.0,0.0,0.0,0.0,1.6709217213056488e6,0.0,0.0,1.6709217213056488e6
t735,0.0,0.0,0.0,0.0,1.5598482375688318e6,0.0,0.0,1.5598482375688318e6
t736,0.0,0.0,0.0,0.0,1.3049631611276641e6,0.0,0.0,1.3049631611276641e6
t737,0.0,0.0,0.0,0.0,948798.3620320987,0.0,0.0,948798.3620320987
t738,0.0,0.0,0.0,0.0,538169.4510636936,0.0,0.0,538169.4510636936
t739,0.0,0.0,0.0,0.0,277168.5294512929,0.0,0.0,277168.5294512929
t740,0.0,0.0,0.0,0.0,24759.928745693385,0.0,0.0,24759.928745693385
t741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t750,0.0,0.0,0.0,0.0,183553.99196988659,0.0,0.0,183553.99196988659
t751,0.0,0.0,0.0,0.0,371730.84586296807,0.0,0.0,371730.84586296807
t752,0.0,0.0,0.0,0.0,767365.8743968598,0.0,0.0,767365.8743968598
t753,0.0,0.0,0.0,0.0,1.2113459549053977e6,0.0,0.0,1.2113459549053977e6
t754,0.0,0.0,0.0,0.0,1.494684338269334e6,0.0,0.0,1.494684338269334e6
t755,0.0,0.0,0.0,0.0,1.7865906135244705e6,0.0,0.0,1.7865906135244705e6
t756,0.0,0.0,0.0,0.0,1.836463758670415e6,0.0,0.0,1.836463758670415e6
t757,0.0,0.0,0.0,0.0,1.7789373891960992e6,0.0,0.0,1.7789373891960992e6
t758,0.0,0.0,0.0,0.0,1.7422182140870797e6,0.0,0.0,1.7422182140870797e6
t759,0.0,0.0,0.0,0.0,1.5690303717117216e6,0.0,0.0,1.5690303717117216e6
t760,0.0,0.0,0.0,0.0,1.2584562534790956e6,0.0,0.0,1.2584562534790956e6
t761,0.0,0.0,0.0,0.0,914530.9433831268,0.0,0.0,914530.9433831268
t762,0.0,0.0,0.0,0.0,484624.74628496304,0.0,0.0,484624.74628496304
t763,0.0,0.0,0.0,0.0,230354.97883907476,0.0,0.0,230354.97883907476
t764,0.0,0.0,0.0,0.0,15589.584765806949,0.0,0.0,15589.584765806949
t765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t774,0.0,0.0,0.0,0.0,358883.1460563824,0.0,0.0,358883.1460563824
t775,0.0,0.0,0.0,0.0,333788.8273346202,0.0,0.0,333788.8273346202
t776,0.0,0.0,0.0,0.0,778074.630078158,0.0,0.0,778074.630078158
t777,0.0,0.0,0.0,0.0,1.255406249983169e6,0.0,0.0,1.255406249983169e6
t778,0.0,0.0,0.0,0.0,1.6424728572349502e6,0.0,0.0,1.6424728572349502e6
t779,0.0,0.0,0.0,0.0,1.9392743007531913e6,0.0,0.0,1.9392743007531913e6
t780,0.0,0.0,0.0,0.0,2.0322906446614184e6,0.0,0.0,2.0322906446614184e6
t781,0.0,0.0,0.0,0.0,1.8930656472219427e6,0.0,0.0,1.8930656472219427e6
t782,0.0,0.0,0.0,0.0,1.846554845265724e6,0.0,0.0,1.846554845265724e6
t783,0.0,0.0,0.0,0.0,1.6283874306037058e6,0.0,0.0,1.6283874306037058e6
t784,0.0,0.0,0.0,0.0,1.1966441575546341e6,0.0,0.0,1.1966441575546341e6
t785,0.0,0.0,0.0,0.0,879033.602063056,0.0,0.0,879033.602063056
t786,0.0,0.0,0.0,0.0,480950.2540692571,0.0,0.0,480950.2540692571
t787,0.0,0.0,0.0,0.0,230352.83616409477,0.0,0.0,230352.83616409477
t788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t798,0.0,0.0,0.0,0.0,368370.6926233018,0.0,0.0,368370.6926233018
t799,0.0,0.0,0.0,0.0,314819.7318103712,0.0,0.0,314819.7318103712
t800,0.0,0.0,0.0,0.0,738603.7560213717,0.0,0.0,738603.7560213717
t801,0.0,0.0,0.0,0.0,1.1183260174225508e6,0.0,0.0,1.1183260174225508e6
t802,0.0,0.0,0.0,0.0,1.358214002394315e6,0.0,0.0,1.358214002394315e6
t803,0.0,0.0,0.0,0.0,1.5454731958042576e6,0.0,0.0,1.5454731958042576e6
t804,0.0,0.0,0.0,0.0,1.5987120059380888e6,0.0,0.0,1.5987120059380888e6
t805,0.0,0.0,0.0,0.0,1.622882559509392e6,0.0,0.0,1.622882559509392e6
t806,0.0,0.0,0.0,0.0,1.5264964760722786e6,0.0,0.0,1.5264964760722786e6
t807,0.0,0.0,0.0,0.0,1.4802925571699599e6,0.0,0.0,1.4802925571699599e6
t808,0.0,0.0,0.0,0.0,1.3172030282410106e6,0.0,0.0,1.3172030282410106e6
t809,0.0,0.0,0.0,0.0,972665.8706235023,0.0,0.0,972665.8706235023
t810,0.0,0.0,0.0,0.0,499310.50414653675,0.0,0.0,499310.50414653675
t811,0.0,0.0,0.0,0.0,250854.13520620373,0.0,0.0,250854.13520620373
t812,0.0,0.0,0.0,0.0,49519.85749138677,0.0,0.0,49519.85749138677
t813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t822,0.0,0.0,0.0,0.0,333488.8387839605,0.0,0.0,333488.8387839605
t823,0.0,0.0,0.0,0.0,300132.72002263746,0.0,0.0,300132.72002263746
t824,0.0,0.0,0.0,0.0,696378.4696019983,0.0,0.0,696378.4696019983
t825,0.0,0.0,0.0,0.0,1.2446985977672508e6,0.0,0.0,1.2446985977672508e6
t826,0.0,0.0,0.0,0.0,1.6225857407631422e6,0.0,0.0,1.6225857407631422e6
t827,0.0,0.0,0.0,0.0,2.214049950212137e6,0.0,0.0,2.214049950212137e6
t828,0.0,0.0,0.0,0.0,2.0062840324797072e6,0.0,0.0,2.0062840324797072e6
t829,0.0,0.0,0.0,0.0,2.0004685407521036e6,0.0,0.0,2.0004685407521036e6
t830,0.0,0.0,0.0,0.0,1.9769067417624297e6,0.0,0.0,1.9769067417624297e6
t831,0.0,0.0,0.0,0.0,1.7327307925553503e6,0.0,0.0,1.7327307925553503e6
t832,0.0,0.0,0.0,0.0,1.383602755829437e6,0.0,0.0,1.383602755829437e6
t833,0.0,0.0,0.0,0.0,980010.463861634,0.0,0.0,980010.463861634
t834,0.0,0.0,0.0,0.0,495027.3849231515,0.0,0.0,495027.3849231515
t835,0.0,0.0,0.0,0.0,262175.49184859946,0.0,0.0,262175.49184859946
t836,0.0,0.0,0.0,0.0,110715.5532611773,0.0,0.0,110715.5532611773
t837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t846,0.0,0.0,0.0,0.0,357350.055967884,0.0,0.0,357350.055967884
t847,0.0,0.0,0.0,0.0,278402.1730853715,0.0,0.0,278402.1730853715
t848,0.0,0.0,0.0,0.0,690865.4476840945,0.0,0.0,690865.4476840945
t849,0.0,0.0,0.0,0.0,1.1871680622244747e6,0.0,0.0,1.1871680622244747e6
t850,0.0,0.0,0.0,0.0,1.545165709494538e6,0.0,0.0,1.545165709494538e6
t851,0.0,0.0,0.0,0.0,1.7256933016491178e6,0.0,0.0,1.7256933016491178e6
t852,0.0,0.0,0.0,0.0,1.8043286875841809e6,0.0,0.0,1.8043286875841809e6
t853,0.0,0.0,0.0,0.0,1.773728867059775e6,0.0,0.0,1.773728867059775e6
t854,0.0,0.0,0.0,0.0,1.7621007595226176e6,0.0,0.0,1.7621007595226176e6
t855,0.0,0.0,0.0,0.0,1.5999291045762475e6,0.0,0.0,1.5999291045762475e6
t856,0.0,0.0,0.0,0.0,1.2887438662977421e6,0.0,0.0,1.2887438662977421e6
t857,0.0,0.0,0.0,0.0,953691.9364094132,0.0,0.0,953691.9364094132
t858,0.0,0.0,0.0,0.0,512158.6398075725,0.0,0.0,512158.6398075725
t859,0.0,0.0,0.0,0.0,224535.70432365118,0.0,0.0,224535.70432365118
t860,0.0,0.0,0.0,0.0,173132.92271109813,0.0,0.0,173132.92271109813
t861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t870,0.0,0.0,0.0,0.0,440882.5609759015,0.0,0.0,440882.5609759015
t871,0.0,0.0,0.0,0.0,282072.59504831745,0.0,0.0,282072.59504831745
t872,0.0,0.0,0.0,0.0,696065.3806834087,0.0,0.0,696065.3806834087
t873,0.0,0.0,0.0,0.0,1.2140923377623947e6,0.0,0.0,1.2140923377623947e6
t874,0.0,0.0,0.0,0.0,1.6100316498970462e6,0.0,0.0,1.6100316498970462e6
t875,0.0,0.0,0.0,0.0,1.9147887039060986e6,0.0,0.0,1.9147887039060986e6
t876,0.0,0.0,0.0,0.0,2.0448294904817045e6,0.0,0.0,2.0448294904817045e6
t877,0.0,0.0,0.0,0.0,2.0160653574619265e6,0.0,0.0,2.0160653574619265e6
t878,0.0,0.0,0.0,0.0,1.9511956517874582e6,0.0,0.0,1.9511956517874582e6
t879,0.0,0.0,0.0,0.0,1.7165055294246983e6,0.0,0.0,1.7165055294246983e6
t880,0.0,0.0,0.0,0.0,1.3848192153261756e6,0.0,0.0,1.3848192153261756e6
t881,0.0,0.0,0.0,0.0,996526.4280863157,0.0,0.0,996526.4280863157
t882,0.0,0.0,0.0,0.0,523476.92068984,0.0,0.0,523476.92068984
t883,0.0,0.0,0.0,0.0,222392.03383334356,0.0,0.0,222392.03383334356
t884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t895,0.0,0.0,0.0,0.0,82269.99529961881,0.0,0.0,82269.99529961881
t896,0.0,0.0,0.0,0.0,464745.09637770505,0.0,0.0,464745.09637770505
t897,0.0,0.0,0.0,0.0,903215.7744015293,0.0,0.0,903215.7744015293
t898,0.0,0.0,0.0,0.0,1.3266936128172101e6,0.0,0.0,1.3266936128172101e6
t899,0.0,0.0,0.0,0.0,1.96772721490547e6,0.0,0.0,1.96772721490547e6
t900,0.0,0.0,0.0,0.0,1.751700336932359e6,0.0,0.0,1.751700336932359e6
t901,0.0,0.0,0.0,0.0,1.7871930312922497e6,0.0,0.0,1.7871930312922497e6
t902,0.0,0.0,0.0,0.0,1.7385405639817838e6,0.0,0.0,1.7385405639817838e6
t903,0.0,0.0,0.0,0.0,1.6482748917076536e6,0.0,0.0,1.6482748917076536e6
t904,0.0,0.0,0.0,0.0,1.3707475736030713e6,0.0,0.0,1.3707475736030713e6
t905,0.0,0.0,0.0,0.0,996529.8481918758,0.0,0.0,996529.8481918758
t906,0.0,0.0,0.0,0.0,504203.5032022313,0.0,0.0,504203.5032022313
t907,0.0,0.0,0.0,0.0,214440.33734828237,0.0,0.0,214440.33734828237
t908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t918,0.0,0.0,0.0,0.0,395598.11684373167,0.0,0.0,395598.11684373167
t919,0.0,0.0,0.0,0.0,260348.9126901415,0.0,0.0,260348.9126901415
t920,0.0,0.0,0.0,0.0,683215.0820719231,0.0,0.0,683215.0820719231
t921,0.0,0.0,0.0,0.0,1.1893087878611023e6,0.0,0.0,1.1893087878611023e6
t922,0.0,0.0,0.0,0.0,1.5509784992469714e6,0.0,0.0,1.5509784992469714e6
t923,0.0,0.0,0.0,0.0,1.804330374887851e6,0.0,0.0,1.804330374887851e6
t924,0.0,0.0,0.0,0.0,1.826052872859127e6,0.0,0.0,1.826052872859127e6
t925,0.0,0.0,0.0,0.0,1.7697506161421393e6,0.0,0.0,1.7697506161421393e6
t926,0.0,0.0,0.0,0.0,1.714060893889131e6,0.0,0.0,1.714060893889131e6
t927,0.0,0.0,0.0,0.0,1.3979794168088508e6,0.0,0.0,1.3979794168088508e6
t928,0.0,0.0,0.0,0.0,1.1966422808658641e6,0.0,0.0,1.1966422808658641e6
t929,0.0,0.0,0.0,0.0,922481.5130760678,0.0,0.0,922481.5130760678
t930,0.0,0.0,0.0,0.0,515830.09050172847,0.0,0.0,515830.09050172847
t931,0.0,0.0,0.0,0.0,235856.76011745865,0.0,0.0,235856.76011745865
t932,0.0,0.0,0.0,0.0,178640.48287572202,0.0,0.0,178640.48287572202
t933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t942,0.0,0.0,0.0,0.0,463832.5857045661,0.0,0.0,463832.5857045661
t943,0.0,0.0,0.0,0.0,259431.0613203925,0.0,0.0,259431.0613203925
t944,0.0,0.0,0.0,0.0,678013.8645266787,0.0,0.0,678013.8645266787
t945,0.0,0.0,0.0,0.0,1.178599896205594e6,0.0,0.0,1.178599896205594e6
t946,0.0,0.0,0.0,0.0,1.5460832194749168e6,0.0,0.0,1.5460832194749168e6
t947,0.0,0.0,0.0,0.0,1.8092267887674656e6,0.0,0.0,1.8092267887674656e6
t948,0.0,0.0,0.0,0.0,1.8288078874297538e6,0.0,0.0,1.8288078874297538e6
t949,0.0,0.0,0.0,0.0,1.9334540353860077e6,0.0,0.0,1.9334540353860077e6
t950,0.0,0.0,0.0,0.0,1.8786837201194183e6,0.0,0.0,1.8786837201194183e6
t951,0.0,0.0,0.0,0.0,1.7079456030338078e6,0.0,0.0,1.7079456030338078e6
t952,0.0,0.0,0.0,0.0,1.4053286400720929e6,0.0,0.0,1.4053286400720929e6
t953,0.0,0.0,0.0,0.0,1.0158124167291345e6,0.0,0.0,1.0158124167291345e6
t954,0.0,0.0,0.0,0.0,504514.7479308309,0.0,0.0,504514.7479308309
t955,0.0,0.0,0.0,0.0,164875.34837773727,0.0,0.0,164875.34837773727
t956,0.0,0.0,0.0,0.0,5502.206387931864,0.0,0.0,5502.206387931864
t957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t966,0.0,0.0,0.0,0.0,228229.4387792471,0.0,0.0,228229.4387792471
t967,0.0,0.0,0.0,0.0,287586.93217982136,0.0,0.0,287586.93217982136
t968,0.0,0.0,0.0,0.0,667922.15592354,0.0,0.0,667922.15592354
t969,0.0,0.0,0.0,0.0,985530.4621200381,0.0,0.0,985530.4621200381
t970,0.0,0.0,0.0,0.0,1.1042492817304065e6,0.0,0.0,1.1042492817304065e6
t971,0.0,0.0,0.0,0.0,1.14616642834114e6,0.0,0.0,1.14616642834114e6
t972,0.0,0.0,0.0,0.0,1.2278619606366095e6,0.0,0.0,1.2278619606366095e6
t973,0.0,0.0,0.0,0.0,1.1645214418312998e6,0.0,0.0,1.1645214418312998e6
t974,0.0,0.0,0.0,0.0,1.153504784961612e6,0.0,0.0,1.153504784961612e6
t975,0.0,0.0,0.0,0.0,1.0213190043683983e6,0.0,0.0,1.0213190043683983e6
t976,0.0,0.0,0.0,0.0,927381.8610232325,0.0,0.0,927381.8610232325
t977,0.0,0.0,0.0,0.0,845990.6701571528,0.0,0.0,845990.6701571528
t978,0.0,0.0,0.0,0.0,506043.9492290692,0.0,0.0,506043.9492290692
t979,0.0,0.0,0.0,0.0,202816.98248859524,0.0,0.0,202816.98248859524
t980,0.0,0.0,0.0,0.0,18952.04422509864,0.0,0.0,18952.04422509864
t981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t990,0.0,0.0,0.0,0.0,379693.1334785293,0.0,0.0,379693.1334785293
t991,0.0,0.0,0.0,0.0,265557.4279527957,0.0,0.0,265557.4279527957
t992,0.0,0.0,0.0,0.0,674654.8638428125,0.0,0.0,674654.8638428125
t993,0.0,0.0,0.0,0.0,1.1779955841096148e6,0.0,0.0,1.1779955841096148e6
t994,0.0,0.0,0.0,0.0,1.5592489629541726e6,0.0,0.0,1.5592489629541726e6
t995,0.0,0.0,0.0,0.0,1.8379979537261438e6,0.0,0.0,1.8379979537261438e6
t996,0.0,0.0,0.0,0.0,1.9307089428356108e6,0.0,0.0,1.9307089428356108e6
t997,0.0,0.0,0.0,0.0,1.882667567666084e6,0.0,0.0,1.882667567666084e6
t998,0.0,0.0,0.0,0.0,1.8560453720193238e6,0.0,0.0,1.8560453720193238e6
t999,0.0,0.0,0.0,0.0,1.7229408012304413e6,0.0,0.0,1.7229408012304413e6
t1000,0.0,0.0,0.0,0.0,1.4270532283076989e6,0.0,0.0,1.4270532283076989e6
t1001,0.0,0.0,0.0,0.0,1.0197885291803001e6,0.0,0.0,1.0197885291803001e6
t1002,0.0,0.0,0.0,0.0,513997.9259135205,0.0,0.0,513997.9259135205
t1003,0.0,0.0,0.0,0.0,224233.1564522215,0.0,0.0,224233.1564522215
t1004,0.0,0.0,0.0,0.0,96640.4216128029,0.0,0.0,96640.4216128029
t1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1014,0.0,0.0,0.0,0.0,96650.25120214288,0.0,0.0,96650.25120214288
t1015,0.0,0.0,0.0,0.0,246272.9465670171,0.0,0.0,246272.9465670171
t1016,0.0,0.0,0.0,0.0,657512.9684549716,0.0,0.0,657512.9684549716
t1017,0.0,0.0,0.0,0.0,1.1195461098789095e6,0.0,0.0,1.1195461098789095e6
t1018,0.0,0.0,0.0,0.0,1.4986574399788096e6,0.0,0.0,1.4986574399788096e6
t1019,0.0,0.0,0.0,0.0,1.7841375878276532e6,0.0,0.0,1.7841375878276532e6
