Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind
7586,1,0,1,0.705252767,0,1,0.732545972
7587,1,0,1,0.513045669,0,1,0.767071962
7588,1,0,1,0.510314405,0,1,0.481121004
7589,1,0,1,0.729553521,0,1,0.413037866
7590,1,0,1,0.761322439,0,1,0.607999206
7591,1,0,1,0.493663102,0,1,0.52047503
7592,1,0.0002,1,0.36528033,0,1,0.459775805
7593,1,0.2048,1,0.331763327,0.2009,1,0.419153154
7594,1,0.3617,1,0.315054476,0.3846,1,0.349077016
7595,1,0.4551,1,0.36612308,0.4206,1,0.233005673
7596,1,0.4406,1,0.407980204,0.4248,1,0.175957173
7597,1,0.3895,1,0.788694203,0.4079,1,0.30339554
7598,1,0.3436,1,0.471933067,0.3871,1,0.439860284
7599,1,0.2994,1,0.671246827,0.3139,1,0.449415863
7600,1,0.1652,1,0.435648322,0.2324,1,0.542967975
7601,1,0.012,1,0.209347382,0.0679,1,0.240013599
7602,1,0,1,0.228019759,0,1,0.114786729
7603,1,0,1,0.536509931,0,1,0.591418445
7604,1,0,1,0.538068175,0,1,0.592992246
7605,1,0,1,0.230950385,0,1,0.078851521
7606,1,0,1,0.169289395,0,1,0.0990365
7607,1,0,1,0.201660678,0,1,0.135033727
7608,1,0,1,0.138939247,0,1,0.119213603
7609,1,0,1,0.036772445,0,1,0.056109518
7610,1,0,1,0.00308613,0,1,0.031988516
7611,1,0,1,0.000706943,0,1,0.062169198
7612,1,0,1,0.001301517,0,1,0.043859672
7613,1,0,1,0.016332004,0,1,0.026609097
7614,1,0,1,0.008077377,0,1,0.018657302
7615,1,0,1,0.019539453,0,1,0.028255571
7616,1,0.0741,1,0.002058651,0.0775,1,0.028066568
7617,1,0.3326,1,0.056036718,0.3077,1,0.058862176
7618,1,0.513,1,0.274677455,0.4897,1,0.210383117
7619,1,0.6304,1,0.325939208,0.6502,1,0.310549378
7620,1,0.6421,1,0.269390732,0.6793,1,0.312219173
7621,1,0.6634,1,0.289349556,0.708,1,0.431685686
7622,1,0.6169,1,0,0.6714,1,0
7623,1,0.5355,1,0.208825722,0.5738,1,0.41941601
7624,1,0.3307,1,0,0.3691,1,0
7625,1,0.0844,1,0,0.1219,1,0
7626,1,0,1,0,0,1,0
7627,1,0,1,0.291040152,0,1,0.593102396
7628,1,0,1,0.605302572,0,1,0.444494605
7629,1,0,1,0,0,1,0
7630,1,0,1,0,0,1,0
7631,1,0,1,0,0,1,0
7632,1,0,1,0,0,1,0
7633,1,0,1,0,0,1,0
7634,1,0,1,0,0,1,0
7635,1,0,1,0,0,1,0
7636,1,0,1,0,0,1,0
7637,1,0,1,0,0,1,0
7638,1,0,1,0,0,1,0
7639,1,0,1,0,0,1,0
7640,1,0.0709,1,0,0.0674,1,0
7641,1,0.2937,1,0,0.2968,1,0
7642,1,0.4255,1,0,0.461,1,0
7643,1,0.5184,1,0,0.5393,1,0
7644,1,0.5122,1,0,0.4746,1,0
7645,1,0.4839,1,0.039806731,0.5537,1,0.174783945
7646,1,0.4576,1,0,0.5086,1,0
7647,1,0.4155,1,0.001499381,0.4354,1,0.17243734
7648,1,0.2268,1,0.00029518,0.2009,1,0.3103351
7649,1,0.0106,1,6.09E-05,0.0005,1,0.031522494
7650,1,0,1,3.58E-05,0,1,0.003092523
7651,1,0,1,4.91E-05,0,1,0.003174704
7652,1,0,1,6.41E-05,0,1,0.005214957
7653,1,0,1,4.74E-05,0,1,0.003555125
7654,1,0,1,4.34E-05,0,1,0.002840152
7655,1,0,1,5.87E-05,0,1,0.001750828
7656,1,0,1,3.65E-05,0,1,0.001786857
7657,1,0,1,5.04E-05,0,1,0.001802123
7658,1,0,1,3.33E-05,0,1,0.001555054
7659,1,0,1,6.57E-05,0,1,0.003194453
7660,1,0,1,6.53E-05,0,1,0.005853857
7661,1,0,1,7.02E-05,0,1,0.007757547
7662,1,0,1,4.94E-05,0,1,0.015071672
7663,1,0,1,1.12E-05,0,1,0.012148128
7664,1,0,1,2.84E-05,0.0017,1,0.02393923
7665,1,0.1785,1,0.000200419,0.2658,1,0.028790483
7666,1,0.4377,1,0.00237218,0.4747,1,0.05589845
7667,1,0.5751,1,0.051822416,0.5178,1,0.104964383
7668,1,0.5155,1,0.056211028,0.4517,1,0.120550618
7669,1,0.4923,1,0.071888499,0.3956,1,0.077960521
7670,1,0.4147,1,0.085337453,0.3687,1,0.057773225
7671,1,0.3057,1,0.076875716,0.2795,1,0.055509232
7672,1,0.1433,1,0.020311095,0.1759,1,0.041455455
7673,1,0.0014,1,0.027379906,0.0297,1,0.02190993
7674,1,0,1,0.016506765,0,1,0.019985341
7675,1,0,1,0.010661581,0,1,0.035227433
7676,1,0,1,0.029216683,0,1,0.093530074
7677,1,0,1,0.01897984,0,1,0.07657744
7678,1,0,1,0.012963274,0,1,0.050331928
7679,1,0,1,0.012143001,0,1,0.040419694
7680,1,0,1,0.00058385,0,1,0.021879192
7681,1,0,1,1.25E-05,0,1,0.017546821
7682,1,0,1,0.000268777,0,1,0.02471143
7683,1,0,1,0.000301618,0,1,0.036863197
7684,1,0,1,0.005135396,0,1,0.048120715
7685,1,0,1,0.003235959,0,1,0.020783674
7686,1,0,1,0.004908995,0,1,0.034994986
7687,1,0,1,0.003336316,0,1,0.015394686
7688,1,0.0727,1,0.003471117,0.0684,1,0.01665945
7689,1,0.3305,1,0.004270801,0.3375,1,0.037597105
7690,1,0.5087,1,0.008132322,0.517,1,0.070744701
7691,1,0.6255,1,0.081011914,0.636,1,0.108079299
7692,1,0.6438,1,0.112119257,0.6664,1,0.044273067
7693,1,0.6342,1,0.031323094,0.6641,1,0.032415222
7694,1,0.6073,1,0.030429002,0.6386,1,0.031280816
7695,1,0.4905,1,0.007816003,0.5212,1,0.069783062
7696,1,0.3167,1,0.013387572,0.3481,1,0.034498572
7697,1,0.0647,1,0,0.1059,1,0.009384813
7698,1,0,1,0,0,1,0.005913305
7699,1,0,1,0,0,1,0.004123555
7700,1,0,1,0,0,1,0.001567991
7701,1,0,1,0,0,1,0.001472575
7702,1,0,1,0.000321551,0,1,0.001512685
7703,1,0,1,0.008571428,0,1,0.001117161
7704,1,0,1,0.023775127,0,1,0.000480715
7705,1,0,1,0.007332826,0,1,0.000770831
7706,1,0,1,0.009890662,0,1,0.000897505
7707,1,0,1,0.010256416,0,1,0.000182501
7708,1,0,1,0.00962998,0,1,0.000173381
7709,1,0,1,0.006760235,0,1,0.000792753
7710,1,0,1,0.008187366,0,1,0.001113133
7711,1,0,1,0.006208578,0,1,0.000379189
7712,1,0.0732,1,0.000949961,0.0626,1,0.000776284
7713,1,0.3249,1,0.00813111,0.3298,1,0.002293999
7714,1,0.5055,1,0.023034059,0.5071,1,0.001693855
7715,1,0.6259,1,0.036741018,0.6188,1,0.003433702
7716,1,0.6462,1,0.018753242,0.6542,1,0.000721696
7717,1,0.6498,1,0.014817446,0.6549,1,0.001589493
7718,1,0.6233,1,0.001068622,0.6278,1,0.000175662
7719,1,0.4959,1,0.000394323,0.4984,1,9.61E-05
7720,1,0.2951,1,0.000163447,0.3003,1,0.000151504
7721,1,0.0327,1,1.68E-05,0.0558,1,2.09E-05
7722,1,0,1,5.27E-05,0,1,4.39E-06
7723,1,0,1,0.001216543,0,1,3.11E-05
7724,1,0,1,0.002289178,0,1,0.001215237
7725,1,0,1,0.004496836,0,1,0.001903116
7726,1,0,1,0.014883439,0,1,0.001491165
7727,1,0,1,0.026143538,0,1,0.001652725
7728,1,0,1,0.039016221,0,1,0.001880916
7729,1,0,1,0.007150924,0,1,0.002787092
7730,1,0,1,0.031389128,0,1,0.001607312
7731,1,0,1,0.064823963,0,1,0.001749821
7732,1,0,1,0.081157707,0,1,0.00190861
7733,1,0,1,0.060461584,0,1,0.000960778
7734,1,0,1,0.055424616,0,1,0.002204542
7735,1,0,1,0.041858558,0,1,0.002732506
7736,1,0.0538,1,0.014990365,0.0432,1,0.002358294
7737,1,0.2996,1,0.049698565,0.3111,1,0.002611346
7738,1,0.4629,1,0.105675444,0.4717,1,0.000929232
7739,1,0.5623,1,0.12918286,0.5697,1,0.000610026
7740,1,0.578,1,0.085389197,0.5795,1,0.000415388
7741,1,0.5428,1,0.026862405,0.5462,1,0.000211914
7742,1,0.5193,1,0.00773143,0.5523,1,2.80E-06
7743,1,0.4362,1,0.002720199,0.4498,1,0.000788545
7744,1,0.2678,1,0.001525873,0.289,1,0.000289966
7745,1,0.0319,1,0.000522604,0.0709,1,5.82E-07
7746,1,0,1,0.000195092,0,1,0
7747,1,0,1,0.003293123,0,1,0.000600157
7748,1,0,1,0.000459603,0,1,0.001697156
7749,1,0,1,0.000301939,0,1,0.001832606
7750,1,0,1,0.003537101,0,1,0.002395727
7751,1,0,1,9.37E-05,0,1,0.002675507
7752,1,0,1,0.001181569,0,1,0.003507284
7753,1,0,1,0.00176739,0,1,0.004598998
7754,1,0,1,0.003931854,0,1,0.003740029
7755,1,0,1,0.001538711,0,1,0.005595429
7756,1,0,1,0.000392978,0,1,0.002332006
7757,1,0,1,0.000380839,0,1,0.004007302
7758,1,0,1,0.000863818,0,1,0.003906156
7759,1,0,1,0.00044332,0,1,0.005811327
7760,1,0.0403,1,6.34E-05,0.0138,1,0.00365198
7761,1,0.2888,1,0.000406711,0.2936,1,0.004581301
7762,1,0.4702,1,0.008460972,0.4446,1,0.00825894
7763,1,0.5589,1,0.002824032,0.5519,1,0.00930534
7764,1,0.5611,1,0.01374785,0.5775,1,0.014502864
7765,1,0.5702,1,0.000606729,0.5455,1,0.026711736
7766,1,0.546,1,0.000463385,0.519,1,0.006443918
7767,1,0.407,1,1.46E-05,0.4247,1,0.001380937
7768,1,0.2344,1,5.65E-05,0.2215,1,0.002006835
7769,1,0.0007,1,0,0.0068,1,1.40E-05
7770,1,0,1,3.48E-06,0,1,6.22E-06
7771,1,0,1,0,0,1,0.000128582
7772,1,0,1,0,0,1,0.0017828
7773,1,0,1,7.66E-06,0,1,0.00084543
7774,1,0,1,5.34E-05,0,1,0.001188286
7775,1,0,1,0.001048668,0,1,0.000667641
7776,1,0,1,0.00081874,0,1,0.003312791
7777,1,0,1,0.005694365,0,1,0.003540355
7778,1,0,1,0.002635816,0,1,0.004967191
7779,1,0,1,0.007530636,0,1,0.002511816
7780,1,0,1,0.004771272,0,1,0.003071507
7781,1,0,1,0.000184882,0,1,0.00558002
7782,1,0,1,0.000147887,0,1,0.005551685
7783,1,0,1,7.18E-05,0,1,0.005329957
7784,1,0.0005,1,0.002575001,0,1,0.008630553
7785,1,0.2107,1,0.004552442,0.2402,1,0.012332851
7786,1,0.3555,1,0.017347462,0.4033,1,0.009037236
7787,1,0.4531,1,0.105167985,0.5252,1,0.008879857
7788,1,0.5151,1,0.08926411,0.5684,1,0.003738896
7789,1,0.49,1,0.046264209,0.5798,1,0.002055042
7790,1,0.5189,1,0.024396045,0.5932,1,0.001610581
7791,1,0.4458,1,0.001544676,0.5063,1,0.000611057
7792,1,0.2889,1,0.006849635,0.3341,1,0.001361295
7793,1,0.0118,1,0.024356086,0.0807,1,0.000641007
7794,1,0,1,8.79E-05,0,1,0.000214163
7795,1,0,1,6.90E-06,0,1,0.001105794
7796,1,0,1,5.92E-05,0,1,0.003264785
7797,1,0,1,0.000435098,0,1,0.003908825
7798,1,0,1,0.002651567,0,1,0.006929072
7799,1,0,1,0.012353522,0,1,0.005012317
7800,1,0,1,0.020616725,0,1,0.005382804
7801,1,0,1,0.019898048,0,1,0.004911709
7802,1,0,1,0.012706788,0,1,0.009784671
7803,1,0,1,0.005974401,0,1,0.008105222
7804,1,0,1,0.006143,0,1,0.006767739
7805,1,0,1,0.006111893,0,1,0.008109177
7806,1,0,1,0.004656772,0,1,0.00669925
7807,1,0,1,0.008611995,0,1,0.00755366
7808,1,0.0117,1,0.002415934,0.0145,1,0.007503168
7809,1,0.3135,1,0.000316371,0.3201,1,0.005889281
7810,1,0.4909,1,0.000619188,0.4972,1,0.00152196
7811,1,0.6116,1,0.000138283,0.616,1,0.001321378
7812,1,0.643,1,9.46E-05,0.6499,1,0.004621835
7813,1,0.6438,1,1.29E-05,0.6489,1,0.008267521
7814,1,0.6127,1,0,0.6224,1,0.015974861
7815,1,0.4871,1,0,0.5066,1,0.014336249
7816,1,0.3058,1,0,0.3337,1,0.009402025
7817,1,0.0269,1,0,0.0917,1,0.004256375
7818,1,0,1,0,0,1,0.009817073
7819,1,0,1,0,0,1,0.009425107
7820,1,0,1,0.000223355,0,1,0.012872324
7821,1,0,1,0.000290522,0,1,0.014833776
7822,1,0,1,0.001285145,0,1,0.017719567
7823,1,0,1,0.000591713,0,1,0.029261995
7824,1,0,1,0.000810392,0,1,0.018217487
7825,1,0,1,0.00031639,0,1,0.022865154
7826,1,0,1,0.002236489,0,1,0.025190923
7827,1,0,1,0.006286781,0,1,0.017338037
7828,1,0,1,0.01077395,0,1,0.014727241
7829,1,0,1,0.020781474,0,1,0.016202986
7830,1,0,1,0.019672973,0,1,0.02075405
7831,1,0,1,0.02075506,0,1,0.017381072
7832,1,0.0135,1,0.056497168,0.0014,1,0.01549504
7833,1,0.3063,1,0.042822722,0.3094,1,0.045075037
7834,1,0.4727,1,0.015528889,0.4709,1,0.081013165
7835,1,0.5797,1,0.003417505,0.5601,1,0.109205469
7836,1,0.6075,1,0.020915419,0.5863,1,0.220902324
7837,1,0.6239,1,0.147533298,0.6292,1,0.278078526
7838,1,0.6046,1,0.114439353,0.6075,1,0.383505583
7839,1,0.4789,1,0.168894574,0.5014,1,0.269607425
7840,1,0.2928,1,0.311253548,0.3257,1,0.300534934
7841,1,0.0223,1,0.190872297,0.067,1,0.162120298
7842,1,0,1,0.091870688,0,1,0.139071256
7843,1,0,1,0.023365811,0,1,0.153249472
7844,1,0,1,0.052895166,0,1,0.172601596
7845,1,0,1,0.060020659,0,1,0.155003533
7846,1,0,1,0.034022868,0,1,0.056735575
7847,1,0,1,0.013529466,0,1,0.068114847
7848,1,0,1,0.003399887,0,1,0.026875412
7849,1,0,1,0.014473776,0,1,0.009977693
7850,1,0,1,0.059037965,0,1,0.01598366
7851,1,0,1,0.192218825,0,1,0.01637714
7852,1,0,1,0.688965917,0,1,0.020777682
7853,1,0,1,0.765692234,0,1,0.029595761
7854,1,0,1,0.763410866,0,1,0.030210013
7855,1,0,1,0.740490258,0,1,0.03144408
7856,1,0,1,0.715383351,0,1,0.023857821
7857,1,0.2275,1,0.868510902,0.2309,1,0.02394101
7858,1,0.4015,1,0.992357731,0.4623,1,0.115318142
7859,1,0.5501,1,0.999260962,0.5742,1,0.134966403
7860,1,0.6021,1,0.999318242,0.5443,1,0.20824039
7861,1,0.5869,1,0.999880791,0.5293,1,0.44252184
7862,1,0.5295,1,0.971749485,0.4992,1,0.4831765
7863,1,0.4425,1,0.97228843,0.4393,1,0.451724738
7864,1,0.2859,1,0.99460119,0.283,1,0.333396465
7865,1,0.0002,1,0.938652337,0.0094,1,0.335478067
7866,1,0,1,0.944008887,0,1,0.485565007
7867,1,0,1,0.979767203,0,1,0.437977374
7868,1,0,1,0.914444268,0,1,0.4720698
7869,1,0,1,0.951843739,0,1,0.615978956
7870,1,0,1,0.929492354,0,1,0.615544438
7871,1,0,1,0.536296546,0,1,0.694968343
7872,1,0,1,0.712475657,0,1,0.614241064
7873,1,0,1,0.741306543,0,1,0.642192543
7874,1,0,1,0.844133317,0,1,0.669303715
7875,1,0,1,0.669070959,0,1,0.718070388
7876,1,0,1,0.750193357,0,1,0.762574911
7877,1,0,1,0.742296636,0,1,0.781527638
7878,1,0,1,0.744850636,0,1,0.827895224
7879,1,0,1,0.50242275,0,1,0.836177051
7880,1,0,1,0.254282892,0,1,0.74053216
7881,1,0.2782,1,0.326060086,0.199,1,0.75648272
7882,1,0.4514,1,0.793953717,0.3047,1,0.863693595
7883,1,0.4131,1,0.785903454,0.2944,1,0.966522455
7884,1,0.3239,1,0.858654797,0.3306,1,0.922745287
7885,1,0.4152,1,0.902657032,0.429,1,0.946391582
7886,1,0.474,1,0.791314244,0.3786,1,0.905223608
7887,1,0.3742,1,0.516394675,0.3117,1,0.907886863
7888,1,0.1973,1,0.399612814,0.1732,1,0.799003005
7889,1,0,1,0.252926439,0.0089,1,0.694811165
7890,1,0,1,0.072202459,0,1,0.58322382
7891,1,0,1,0.060605492,0,1,0.478306055
7892,1,0,1,0.13499859,0,1,0.526918113
7893,1,0,1,0.164738759,0,1,0.505592465
7894,1,0,1,0.221188426,0,1,0.444203705
7895,1,0,1,0.155053139,0,1,0.438529521
7896,1,0,1,0.284805894,0,1,0.353115261
7897,1,0,1,0.196855649,0,1,0.364896327
7898,1,0,1,0.07997895,0,1,0.230226904
7899,1,0,1,0.085180894,0,1,0.280503005
7900,1,0,1,0.098656289,0,1,0.206801504
7901,1,0,1,0.141046807,0,1,0.150344521
7902,1,0,1,0.15791139,0,1,0.16248101
7903,1,0,1,0.149105087,0,1,0.089340515
7904,1,0,1,0.101002522,0,1,0.067649417
7905,1,0.2772,1,0.168160841,0.288,1,0.072323456
7906,1,0.4703,1,0.459758073,0.4637,1,0.148451656
7907,1,0.5945,1,0.730826378,0.5536,1,0.318755865
7908,1,0.6074,1,0.920655966,0.6065,1,0.398753226
7909,1,0.6058,1,0.900399923,0.579,1,0.478337765
7910,1,0.573,1,0.830963373,0.5484,1,0.682277143
7911,1,0.4695,1,0.834859908,0.4642,1,0.461171448
7912,1,0.2946,1,0.530247152,0.3147,1,0.297343254
7913,1,0.0015,1,0.257003456,0.0484,1,0.228956327
7914,1,0,1,0.073373519,0,1,0.221199751
7915,1,0,1,0.013176475,0,1,0.130152673
7916,1,0,1,0.000357268,0,1,0.234487087
7917,1,0,1,0,0,1,0.189554632
7918,1,0,1,0,0,1,0.110512033
7919,1,0,1,0,0,1,0.035743657
7920,1,0,1,0.000295655,0,1,0.055080459
7921,1,0,1,1.83E-05,0,1,0.03362409
7922,1,0,1,0,0,1,0.021175332
7923,1,0,1,0,0,1,0.00341103
7924,1,0,1,0,0,1,0.002389108
7925,1,0,1,0,0,1,0.003944313
7926,1,0,1,0,0,1,0.003100403
7927,1,0,1,0.000799759,0,1,0.003511916
7928,1,0,1,0.00032822,0,1,0.001128754
7929,1,0.1029,1,0,0.0745,1,0.000772598
7930,1,0.2427,1,0,0.2522,1,0.000660239
7931,1,0.3353,1,5.05E-06,0.3334,1,0.000466652
7932,1,0.3693,1,0,0.3485,1,4.58E-05
7933,1,0.321,1,0,0.3388,1,1.65E-05
7934,1,0.2798,1,0,0.3379,1,1.49E-06
7935,1,0.2887,1,6.15E-05,0.3133,1,0
7936,1,0.1717,1,0.000322065,0.1924,1,0.000578687
7937,1,0,1,0.000258478,0,1,4.49E-07
7938,1,0,1,0.000254347,0,1,4.73E-06
7939,1,0,1,0.00095264,0,1,0.000105247
7940,1,0,1,0.001598039,0,1,0.0005258
7941,1,0,1,0.002736128,0,1,0.001642361
7942,1,0,1,0.004819703,0,1,0.001275363
7943,1,0,1,0.002815315,0,1,0.001441495
7944,1,0,1,0.001111662,0,1,0.002369676
7945,1,0,1,0.004619826,0,1,0.004123273
7946,1,0,1,0.013734495,0,1,0.004395677
7947,1,0,1,0.006075219,0,1,0.007776518
7948,1,0,1,0.005867018,0,1,0.021396797
7949,1,0,1,0.006454244,0,1,0.020947153
7950,1,0,1,0.001825185,0,1,0.026925843
7951,1,0,1,0.017288091,0,1,0.044819325
7952,1,0,1,0.000526794,0,1,0.058502775
7953,1,0.1982,1,0.000747612,0.2372,1,0.055792175
7954,1,0.3702,1,0.005186242,0.443,1,0.056126565
7955,1,0.4604,1,0.019555334,0.5472,1,0.05412107
7956,1,0.5011,1,0.017807115,0.5775,1,0.055959456
7957,1,0.5173,1,0.012719838,0.5742,1,0.026762718
7958,1,0.5058,1,0.156649753,0.4846,1,0.026849799
7959,1,0.3876,1,0.307089061,0.3915,1,0.009776292
7960,1,0.1969,1,0.214498192,0.2302,1,0.005743272
7961,1,0,1,0.2281041,0.0021,1,0.00478826
7962,1,0,1,0.112953909,0,1,0.004260485
7963,1,0,1,0.059126329,0,1,0.003720263
7964,1,0,1,0.007401282,0,1,0.005222955
7965,1,0,1,0.014012869,0,1,0.005544674
7966,1,0,1,0.00549963,0,1,0.002695719
7967,1,0,1,3.54E-06,0,1,0.004272182
7968,1,0,1,0.031184454,0,1,0.014847984
7969,1,0,1,0.059124026,0,1,0.013666502
7970,1,0,1,0.079677746,0,1,0.048023768
7971,1,0,1,0.066642232,0,1,0.162439197
7972,1,0,1,0.038001623,0,1,0.212555051
7973,1,0,1,0.078255944,0,1,0.151014179
7974,1,0,1,0.041557591,0,1,0.166452259
7975,1,0,1,0.033567775,0,1,0.202019185
7976,1,0,1,0.013971851,0,1,0.22157383
7977,1,0.2668,1,0.019223142,0.2687,1,0.266779512
7978,1,0.4708,1,0.029227782,0.4733,1,0.380293012
7979,1,0.5885,1,0.169650957,0.5933,1,0.471342355
7980,1,0.5494,1,0.348233074,0.5518,1,0.258014411
7981,1,0.5991,1,0.438930571,0.6187,1,0.315827489
7982,1,0.5673,1,0.351334214,0.623,1,0.180056363
7983,1,0.483,1,0.403092742,0.5108,1,0.270218581
7984,1,0.3013,1,0.522940397,0.3315,1,0.227596372
7985,1,0.0001,1,0.347989529,0.0373,1,0.178521544
7986,1,0,1,0.042578425,0,1,0.13617523
7987,1,0,1,0.128508881,0,1,0.149890244
7988,1,0,1,0.185722023,0,1,0.281802535
7989,1,0,1,0.259771824,0,1,0.403117508
7990,1,0,1,0.426333785,0,1,0.403636634
7991,1,0,1,0.311244607,0,1,0.337498724
7992,1,0,1,0.213788033,0,1,0.557706356
7993,1,0,1,0.360295653,0,1,0.587857842
7994,1,0,1,0.153321177,0,1,0.461893737
7995,1,0,1,0.06624119,0,1,0.487103105
7996,1,0,1,0.041442599,0,1,0.414392889
7997,1,0,1,0.029058078,0,1,0.224741697
7998,1,0,1,8.44E-05,0,1,0.102251709
7999,1,0,1,0.000482521,0,1,0.128630966
8000,1,0,1,0,0,1,0.050198104
8001,1,0.1993,1,0.000641594,0.1787,1,0.12740384
8002,1,0.38,1,0.036998596,0.3826,1,0.183763623
8003,1,0.4883,1,0.103658676,0.4539,1,0.15910551
8004,1,0.5493,1,0.093477517,0.5053,1,0.115790196
8005,1,0.5521,1,0.057065763,0.4578,1,0.132838145
8006,1,0.5214,1,0.012270316,0.4155,1,0.12889497
8007,1,0.4105,1,0.01702342,0.375,1,0.075514629
8008,1,0.2423,1,0.003028527,0.2447,1,0.065074511
8009,1,0,1,0.030110713,0.0002,1,0.001844887
8010,1,0,1,0.011046975,0,1,0.003227213
8011,1,0,1,0.022840384,0,1,0.011765286
8012,1,0,1,0.019630214,0,1,0.0135707
8013,1,0,1,0.097961478,0,1,0.004110239
8014,1,0,1,0.112173602,0,1,0.00703875
8015,1,0,1,0.101782739,0,1,0.010116415
8016,1,0,1,0.110446163,0,1,0.007726965
8017,1,0,1,0.068983518,0,1,0.004615325
8018,1,0,1,0.144262925,0,1,0.001911142
8019,1,0,1,0.205671966,0,1,0.001943026
8020,1,0,1,0.257281125,0,1,0.002347258
8021,1,0,1,0.289213091,0,1,0.002721983
8022,1,0,1,0.253973126,0,1,0.00569111
8023,1,0,1,0.271025538,0,1,0.007540014
8024,1,0,1,0.213243261,0,1,0.01368444
8025,1,0.2168,1,0.236492172,0.2371,1,0.01000371
8026,1,0.3862,1,0.201613888,0.3842,1,0.01665188
8027,1,0.4511,1,0.150109321,0.4481,1,0.023584809
8028,1,0.4476,1,0.162102938,0.4967,1,0.016751368
8029,1,0.4533,1,0.125036791,0.4988,1,0.026214356
8030,1,0.437,1,0.056647908,0.4838,1,0.022430997
8031,1,0.4112,1,0.108449601,0.4464,1,0.014004987
8032,1,0.275,1,0.085936442,0.2983,1,0.026054081
8033,1,0,1,0.131815821,0.0032,1,0.018260367
8034,1,0,1,0.096837506,0,1,0.03484806
8035,1,0,1,0.047658637,0,1,0.04085673
8036,1,0,1,0.078504041,0,1,0.02848977
8037,1,0,1,0.071076289,0,1,0.026087586
8038,1,0,1,0.116672114,0,1,0.048963085
8039,1,0,1,0.13537927,0,1,0.031566687
8040,1,0,1,0.123699278,0,1,0.045357767
8041,1,0,1,0.076558188,0,1,0.059924081
8042,1,0,1,0.080270179,0,1,0.068389259
8043,1,0,1,0.086002328,0,1,0.059497163
8044,1,0,1,0.048127584,0,1,0.08310324
8045,1,0,1,0.01575792,0,1,0.102144554
8046,1,0,1,0.012967503,0,1,0.122772872
8047,1,0,1,0.002141553,0,1,0.171073705
8048,1,0,1,0.0030981,0,1,0.219397694
8049,1,0.1184,1,0.000234923,0.0845,1,0.200007498
8050,1,0.2778,1,0.000373551,0.2591,1,0.220994174
8051,1,0.3585,1,0,0.3346,1,0.209178418
8052,1,0.3238,1,0.015729198,0.3968,1,0.203515097
8053,1,0.3411,1,0.018590601,0.3904,1,0.227897614
8054,1,0.3405,1,0.091118015,0.4161,1,0.209356695
8055,1,0.286,1,0.052068722,0.324,1,0.324218661
8056,1,0.1028,1,0.131338283,0.1612,1,0.288892925
8057,1,0,1,0.101284891,0.0001,1,0.246395826
8058,1,0,1,0.095428444,0,1,0.198073909
8059,1,0,1,0.086883761,0,1,0.184009045
8060,1,0,1,0.132991686,0,1,0.193628415
8061,1,0,1,0.205821633,0,1,0.20093815
8062,1,0,1,0.074472994,0,1,0.216271028
8063,1,0,1,0.165889025,0,1,0.184818745
8064,1,0,1,0.160590693,0,1,0.254487246
8065,1,0,1,0.117114469,0,1,0.268106848
8066,1,0,1,0.078465909,0,1,0.161822006
8067,1,0,1,0.061367095,0,1,0.134925306
8068,1,0,1,0.043661937,0,1,0.060418211
8069,1,0,1,0.023071175,0,1,0.027239408
8070,1,0,1,0.007497279,0,1,0.158860564
8071,1,0,1,0.001299045,0,1,0.186404496
8072,1,0,1,0.016654303,0,1,0.193140492
8073,1,0.2628,1,0.052081291,0.2456,1,0.299835205
8074,1,0.4358,1,0.224936306,0.3773,1,0.286743701
8075,1,0.5505,1,0.453866512,0.5166,1,0.457011819
8076,1,0.6131,1,0.627534211,0.613,1,0.489734203
8077,1,0.609,1,0.449378669,0.5938,1,0.414665639
8078,1,0.5835,1,0.328273296,0.5508,1,0.223110616
8079,1,0.4465,1,0.206480235,0.4246,1,0.235763133
8080,1,0.2661,1,0.092131212,0.274,1,0.274209142
8081,1,0.0001,1,0.028178306,0.0198,1,0.150550276
8082,1,0,1,0.004973742,0,1,0.123922095
8083,1,0,1,0,0,1,0.064368874
8084,1,0,1,0,0,1,0.036341872
8085,1,0,1,8.70E-05,0,1,0.010988176
8086,1,0,1,0.000580252,0,1,0.013313939
8087,1,0,1,0.000215262,0,1,0.001893087
8088,1,0,1,0.000211122,0,1,0.000821388
8089,1,0,1,0.000134933,0,1,0.002997974
8090,1,0,1,0,0,1,0.003709143
8091,1,0,1,0.002359757,0,1,0.004126911
8092,1,0,1,0.001893943,0,1,0.006304188
8093,1,0,1,0.006628121,0,1,0.002161414
8094,1,0,1,0.002035447,0,1,0.014361451
8095,1,0,1,0.006758585,0,1,0.010724725
8096,1,0,1,0.020066613,0,1,0.017475139
8097,1,0.2441,1,0.033729102,0.212,1,0.030283447
8098,1,0.4013,1,0.006448823,0.3715,1,0.040839165
8099,1,0.4707,1,0.004795718,0.4482,1,0.068986885
8100,1,0.4622,1,0.000178554,0.4504,1,0.105258435
8101,1,0.4498,1,0.001431494,0.4597,1,0.074007317
8102,1,0.4513,1,0.003724903,0.5072,1,0.140021384
8103,1,0.4101,1,0.033406317,0.4786,1,0.180115163
8104,1,0.279,1,0.016572453,0.3339,1,0.149695903
