Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,UseExtremePeriods,ClusterMethod,ScalingMethod,MinPeriods,MaxPeriods,Threshold,nReps,IterativelyAddPeriods,IterateMethod,LoadWeight,ClusterFuelPrices
,,,,6795,12327.0852,17442.76276,18019.75906,17717.62203,,,,,,,,,,,,,,
,,,,6796,12360.84797,18504.46871,18248.40347,18304.8562,,,,,,,,,,,,,,
,,,,6797,12731.09812,20832.66274,19351.64728,20167.1212,,,,,,,,,,,,,,
,,,,6798,13732.02914,22402.98311,21556.65464,21955.46853,,,,,,,,,,,,,,
,,,,6799,14992.73841,22420.7362,23271.89218,22889.25105,,,,,,,,,,,,,,
,,,,6800,15143.78206,22292.00327,23272.2056,24254.32004,,,,,,,,,,,,,,
,,,,6801,15182.68747,22154.11766,23472.26475,26142.1721,,,,,,,,,,,,,,
,,,,6802,15268.12723,22014.82155,23890.91194,27973.79294,,,,,,,,,,,,,,
,,,,6803,15311.4321,21965.55285,24171.32632,29688.86675,,,,,,,,,,,,,,
,,,,6804,15160.3144,22059.07881,24402.43718,30886.35959,,,,,,,,,,,,,,
,,,,6805,15101.94936,22131.28657,24750.16933,31713.55583,,,,,,,,,,,,,,
,,,,6806,15232.69002,22218.20053,25045.98518,32587.72705,,,,,,,,,,,,,,
,,,,6807,15260.77718,22231.9553,25377.05986,33178.78319,,,,,,,,,,,,,,
,,,,6808,15157.22652,22163.15944,25452.02364,33108.39016,,,,,,,,,,,,,,
,,,,6809,15335.37558,22404.24927,25596.80647,32428.01926,,,,,,,,,,,,,,
,,,,6810,15354.15797,23374.22733,25414.9529,31713.65859,,,,,,,,,,,,,,
,,,,6811,15770.36399,23621.7011,26174.14599,31003.82669,,,,,,,,,,,,,,
,,,,6812,16043.89817,22664.26133,26229.56666,29125.76541,,,,,,,,,,,,,,
,,,,6813,15809.13337,21054.90849,25039.13275,26563.00424,,,,,,,,,,,,,,
,,,,6814,15118.50354,19383.947,23126.03724,23562.49801,,,,,,,,,,,,,,
,,,,6815,14225.1593,18027.9843,21232.87288,20921.6941,,,,,,,,,,,,,,
,,,,6816,13321.42953,17172.22418,19643.84643,18976.37448,,,,,,,,,,,,,,
,,,,6817,12831.33689,16717.29063,18656.0773,17746.82439,,,,,,,,,,,,,,
,,,,6818,12645.40132,16741.81461,18201.91558,16992.96212,,,,,,,,,,,,,,
,,,,6819,12577.51948,17020.84684,17982.1277,16720.09272,,,,,,,,,,,,,,
,,,,6820,12666.75639,18184.43891,18191.7945,17268.55309,,,,,,,,,,,,,,
,,,,6821,13172.31418,20705.45855,19298.95855,19031.49369,,,,,,,,,,,,,,
,,,,6822,14367.19096,22389.35751,21572.18033,20820.47897,,,,,,,,,,,,,,
,,,,6823,15670.43933,22558.26806,23240.44297,21790.3115,,,,,,,,,,,,,,
,,,,6824,15858.50872,22518.28488,23243.87412,23089.86973,,,,,,,,,,,,,,
,,,,6825,15739.51483,22441.7981,23612.93015,24873.34703,,,,,,,,,,,,,,
,,,,6826,15623.29457,22215.94755,24040.64417,26403.04253,,,,,,,,,,,,,,
,,,,6827,15593.32223,22034.58688,24459.49516,27871.38321,,,,,,,,,,,,,,
,,,,6828,15404.76671,21996.7368,24692.58799,29377.82941,,,,,,,,,,,,,,
,,,,6829,15298.78749,21978.40474,25141.98998,30755.80908,,,,,,,,,,,,,,
,,,,6830,15401.94971,22087.71827,25594.97908,31993.16594,,,,,,,,,,,,,,
,,,,6831,15433.64859,22117.97035,25906.82608,32792.9523,,,,,,,,,,,,,,
,,,,6832,15477.30466,22118.51086,26102.21326,32828.80097,,,,,,,,,,,,,,
,,,,6833,15444.5627,22244.82596,26013.21817,31885.86508,,,,,,,,,,,,,,
,,,,6834,15451.16839,23327.96043,25572.58065,31134.4188,,,,,,,,,,,,,,
,,,,6835,15911.56533,23630.54966,26273.95734,30438.96421,,,,,,,,,,,,,,
,,,,6836,16181.96466,22707.82767,26317.94855,28679.9497,,,,,,,,,,,,,,
,,,,6837,15786.61747,21268.02921,25063.16457,26044.89712,,,,,,,,,,,,,,
,,,,6838,15005.41249,19721.99502,23245.91791,23349.68274,,,,,,,,,,,,,,
,,,,6839,14108.83189,18453.64383,21420.07402,20815.45314,,,,,,,,,,,,,,
,,,,6840,13209.10667,17628.89709,19814.59327,18989.44004,,,,,,,,,,,,,,
,,,,6841,12608.24836,17183.16504,18751.5201,17580.3268,,,,,,,,,,,,,,
,,,,6842,12271.22793,17082.09085,18138.8626,16830.17032,,,,,,,,,,,,,,
,,,,6843,12123.79366,17382.92064,17896.56762,16567.12177,,,,,,,,,,,,,,
,,,,6844,12094.12836,18378.79811,18004.63075,17130.50879,,,,,,,,,,,,,,
,,,,6845,12366.58627,20666.1733,18939.56666,18806.28651,,,,,,,,,,,,,,
,,,,6846,13360.59283,22241.53792,20990.30463,20541.14589,,,,,,,,,,,,,,
,,,,6847,14627.24766,22434.57641,22632.46221,21569.52494,,,,,,,,,,,,,,
,,,,6848,14856.64043,22468.84933,22820.78268,22994.10403,,,,,,,,,,,,,,
,,,,6849,15032.47373,22440.39193,23396.64273,24848.26538,,,,,,,,,,,,,,
,,,,6850,15344.82593,22205.84126,24154.19817,26462.02103,,,,,,,,,,,,,,
,,,,6851,15545.23629,21950.61492,24811.06865,27827.24712,,,,,,,,,,,,,,
,,,,6852,15591.09923,22027.25272,25343.47173,29163.14066,,,,,,,,,,,,,,
,,,,6853,15472.89404,22044.08452,25915.52304,30392.92249,,,,,,,,,,,,,,
,,,,6854,15621.58606,22126.2144,26545.51305,31410.86472,,,,,,,,,,,,,,
,,,,6855,15680.00331,22093.39596,26863.17697,32013.51353,,,,,,,,,,,,,,
,,,,6856,15678.9015,21984.62439,26999.29133,31934.80047,,,,,,,,,,,,,,
,,,,6857,15667.11661,21920.43882,26751.17434,30850.58936,,,,,,,,,,,,,,
,,,,6858,15583.50721,22458.22315,26127.22765,29678.29462,,,,,,,,,,,,,,
,,,,6859,15716.38089,22361.17369,26244.9265,28642.47503,,,,,,,,,,,,,,
,,,,6860,15637.34517,21550.99178,25793.07078,26914.82247,,,,,,,,,,,,,,
,,,,6861,15306.56609,20407.35048,24635.00592,24921.8527,,,,,,,,,,,,,,
,,,,6862,14707.21489,19100.34398,23291.80793,22572.21551,,,,,,,,,,,,,,
,,,,6863,13956.04025,17799.39064,21674.01348,20492.2554,,,,,,,,,,,,,,
,,,,6864,13131.28211,16986.56336,20127.64277,18785.2703,,,,,,,,,,,,,,
,,,,6865,12581.94466,16462.75963,18949.71871,17538.58025,,,,,,,,,,,,,,
,,,,6866,12148.96108,16250.85922,18212.86117,16772.48155,,,,,,,,,,,,,,
,,,,6867,11964.57147,16214.44788,17754.97525,16383.45196,,,,,,,,,,,,,,
,,,,6868,11868.66815,16568.9908,17603.67599,16422.51377,,,,,,,,,,,,,,
,,,,6869,11952.72474,17398.48156,17872.30569,16965.51647,,,,,,,,,,,,,,
,,,,6870,12286.27384,18229.40906,18491.68199,17828.65163,,,,,,,,,,,,,,
,,,,6871,12792.0944,19213.98908,19290.10313,19225.35686,,,,,,,,,,,,,,
,,,,6872,13150.92217,20163.69512,20091.20602,21431.31201,,,,,,,,,,,,,,
,,,,6873,13763.82527,20524.10733,21404.73608,23863.86459,,,,,,,,,,,,,,
,,,,6874,14247.55913,20329.60545,22460.77449,25619.04348,,,,,,,,,,,,,,
,,,,6875,14556.00264,20158.95536,23301.9785,27062.37814,,,,,,,,,,,,,,
,,,,6876,14803.76024,19997.31935,24006.65884,28303.57925,,,,,,,,,,,,,,
,,,,6877,14960.48521,19868.37096,24550.94852,29322.28263,,,,,,,,,,,,,,
,,,,6878,15205.35802,19849.10139,25087.51241,30073.42709,,,,,,,,,,,,,,
,,,,6879,15397.47545,19999.2724,25471.36002,30476.66381,,,,,,,,,,,,,,
,,,,6880,15511.25143,20106.00732,25653.60263,30235.01126,,,,,,,,,,,,,,
,,,,6881,15489.52977,20203.57847,25348.77343,29196.11449,,,,,,,,,,,,,,
,,,,6882,15411.57292,21092.36468,24812.70795,28539.64131,,,,,,,,,,,,,,
,,,,6883,15669.31473,21253.68252,25212.48184,28105.0995,,,,,,,,,,,,,,
,,,,6884,15738.1726,20661.8175,25050.71569,26837.6348,,,,,,,,,,,,,,
,,,,6885,15345.74047,19745.68011,24149.73247,25167.79848,,,,,,,,,,,,,,
,,,,6886,14740.39368,18586.98299,22744.84359,23156.86149,,,,,,,,,,,,,,
,,,,6887,13928.62156,17508.63444,21197.79567,21198.66947,,,,,,,,,,,,,,
,,,,6888,13122.3965,16645.65113,19743.79219,19626.1538,,,,,,,,,,,,,,
,,,,6889,12420.22923,16161.62677,18529.06272,18484.58014,,,,,,,,,,,,,,
,,,,6890,11922.7873,15995.45937,17775.6131,17771.82571,,,,,,,,,,,,,,
,,,,6891,11613.14811,16016.72784,17318.70551,17405.8369,,,,,,,,,,,,,,
,,,,6892,11466.5969,16300.88126,17200.69646,17321.25824,,,,,,,,,,,,,,
,,,,6893,11529.72855,16868.93231,17297.851,17591.20948,,,,,,,,,,,,,,
,,,,6894,11788.10286,17699.32318,17731.28225,18171.82383,,,,,,,,,,,,,,
,,,,6895,12125.05283,18776.72696,18399.67309,19567.23915,,,,,,,,,,,,,,
,,,,6896,12537.12317,19711.77126,19339.51671,22183.72199,,,,,,,,,,,,,,
,,,,6897,13287.94597,19847.66862,20804.87158,24791.70193,,,,,,,,,,,,,,
,,,,6898,13742.92444,19765.21486,21835.76676,26940.18466,,,,,,,,,,,,,,
,,,,6899,13964.59571,19791.46657,22604.90374,28770.65468,,,,,,,,,,,,,,
,,,,6900,14277.5889,20217.19111,23451.26767,30252.87816,,,,,,,,,,,,,,
,,,,6901,14511.45627,20407.17172,24290.76494,31402.95274,,,,,,,,,,,,,,
,,,,6902,14679.36278,20513.22262,24841.74905,31937.24114,,,,,,,,,,,,,,
,,,,6903,14819.16054,20707.37482,25082.55576,32149.00401,,,,,,,,,,,,,,
,,,,6904,14874.30644,21024.76555,25264.07947,32039.24625,,,,,,,,,,,,,,
,,,,6905,15114.90783,21422.49263,25492.53241,31414.09289,,,,,,,,,,,,,,
,,,,6906,15261.41511,22506.5258,25570.59044,30974.74457,,,,,,,,,,,,,,
,,,,6907,15841.22779,22661.4516,26626.41087,30807.14766,,,,,,,,,,,,,,
,,,,6908,16057.3651,21711.42629,26594.17676,29132.56731,,,,,,,,,,,,,,
,,,,6909,15533.7798,20250.37605,25291.94107,26922.11095,,,,,,,,,,,,,,
,,,,6910,14843.44376,18704.18137,23466.7911,24198.34062,,,,,,,,,,,,,,
,,,,6911,13804.5795,17512.86962,21560.62122,21744.50732,,,,,,,,,,,,,,
,,,,6912,12962.3859,16614.19149,19978.2683,19963.39769,,,,,,,,,,,,,,
,,,,6913,12290.14593,16145.14664,18897.45636,18690.91893,,,,,,,,,,,,,,
,,,,6914,11929.7455,15911.59886,18347.98374,18025.54154,,,,,,,,,,,,,,
,,,,6915,11750.19879,16043.73684,18120.64011,17770.30663,,,,,,,,,,,,,,
,,,,6916,11747.11293,17048.30511,18364.46711,18378.78034,,,,,,,,,,,,,,
,,,,6917,12003.07533,19302.19644,19380.79391,20226.05921,,,,,,,,,,,,,,
,,,,6918,13055.29564,21147.25044,21622.96898,22188.80713,,,,,,,,,,,,,,
,,,,6919,14365.83602,21688.914,23548.48207,23381.14341,,,,,,,,,,,,,,
,,,,6920,14632.23791,22189.41302,23917.30139,24906.49619,,,,,,,,,,,,,,
,,,,6921,14869.44041,22736.27759,24518.58922,27042.15538,,,,,,,,,,,,,,
,,,,6922,15249.02605,23130.47164,25409.30419,29191.39642,,,,,,,,,,,,,,
,,,,6923,15626.7931,23481.51207,26303.64739,31013.21612,,,,,,,,,,,,,,
,,,,6924,15766.47237,23891.05707,27054.02459,32575.07253,,,,,,,,,,,,,,
,,,,6925,16028.49274,24087.21743,27631.36877,33637.95977,,,,,,,,,,,,,,
,,,,6926,16208.3807,24204.69526,28025.10278,34199.38881,,,,,,,,,,,,,,
,,,,6927,16325.23645,24246.53523,28293.31088,34486.42448,,,,,,,,,,,,,,
,,,,6928,16302.86467,24104.08325,28350.41499,34167.80024,,,,,,,,,,,,,,
,,,,6929,16292.63853,23974.6443,28007.55356,33327.121,,,,,,,,,,,,,,
,,,,6930,16061.1665,24828.6897,27305.32563,32922.56544,,,,,,,,,,,,,,
,,,,6931,16334.47694,24742.38233,27681.45259,32266.22922,,,,,,,,,,,,,,
,,,,6932,16354.25436,23350.86073,27152.77384,30191.26351,,,,,,,,,,,,,,
,,,,6933,15807.76571,21568.27057,25517.52223,27444.42637,,,,,,,,,,,,,,
,,,,6934,15009.41091,19654.33426,23368.98878,24420.44671,,,,,,,,,,,,,,
,,,,6935,13883.46145,18195.18226,21225.91968,21712.36662,,,,,,,,,,,,,,
,,,,6936,12906.45121,17214.39556,19516.0088,19756.69312,,,,,,,,,,,,,,
,,,,6937,12328.59846,16690.94176,18474.40899,18444.12803,,,,,,,,,,,,,,
,,,,6938,12046.23052,16460.04583,17907.97119,17595.4578,,,,,,,,,,,,,,
,,,,6939,11907.95639,16683.3025,17670.95226,17302.87869,,,,,,,,,,,,,,
,,,,6940,11956.15464,17761.78131,17846.22071,17825.25784,,,,,,,,,,,,,,
,,,,6941,12414.21467,20131.57993,18940.46932,19695.32058,,,,,,,,,,,,,,
,,,,6942,13611.96217,21873.95795,21277.93583,21544.51434,,,,,,,,,,,,,,
,,,,6943,14976.08202,22159.49045,23022.9968,22510.33525,,,,,,,,,,,,,,
,,,,6944,15153.40301,22217.28197,23033.48448,23889.91094,,,,,,,,,,,,,,
,,,,6945,15035.76878,22180.48535,23300.24498,25587.27129,,,,,,,,,,,,,,
,,,,6946,15067.32694,22161.66452,23788.03695,27400.2407,,,,,,,,,,,,,,
,,,,6947,15138.28586,22113.06725,24142.74569,29048.47457,,,,,,,,,,,,,,
,,,,6948,15113.09357,22199.5074,24438.39183,30589.64245,,,,,,,,,,,,,,
,,,,6949,15048.61246,22257.74282,24733.4155,31895.03757,,,,,,,,,,,,,,
,,,,6950,15126.83096,22270.68539,24937.1661,32790.34019,,,,,,,,,,,,,,
,,,,6951,15181.44926,22360.86276,25074.76925,33172.15794,,,,,,,,,,,,,,
,,,,6952,15180.54682,22422.93198,25052.06067,32885.57711,,,,,,,,,,,,,,
,,,,6953,15234.41571,22626.23613,24825.19072,31865.80821,,,,,,,,,,,,,,
,,,,6954,15216.00239,23607.83513,24799.67484,31424.67123,,,,,,,,,,,,,,
,,,,6955,15970.82377,23678.28141,26051.65614,30737.00204,,,,,,,,,,,,,,
,,,,6956,16073.22759,22545.15474,25818.57461,28741.86252,,,,,,,,,,,,,,
,,,,6957,15566.88563,20882.01698,24338.03644,25987.01038,,,,,,,,,,,,,,
,,,,6958,14803.91912,19489.89992,22644.77025,23376.1157,,,,,,,,,,,,,,
,,,,6959,13832.24352,18158.25511,20894.85358,20819.83495,,,,,,,,,,,,,,
,,,,6960,12844.46666,17266.11072,19323.31955,18920.57432,,,,,,,,,,,,,,
,,,,6961,12263.56361,16962.56285,18363.92415,17760.42269,,,,,,,,,,,,,,
,,,,6962,11924.12312,16862.5692,17836.88262,17023.61413,,,,,,,,,,,,,,
,,,,6963,11812.29534,17159.08657,17707.74452,16819.87521,,,,,,,,,,,,,,
,,,,6964,11882.50336,18277.69376,17918.03605,17493.22669,,,,,,,,,,,,,,
,,,,6965,12288.09378,20690.91875,19013.4428,19417.77979,,,,,,,,,,,,,,
,,,,6966,13362.20771,22460.80716,21315.45961,21380.66408,,,,,,,,,,,,,,
,,,,6967,14693.42301,22609.58139,23067.08711,22265.86145,,,,,,,,,,,,,,
,,,,6968,14825.47381,22463.32109,23002.52044,23370.15205,,,,,,,,,,,,,,
,,,,6969,14819.52343,22324.14428,23283.96446,24766.94729,,,,,,,,,,,,,,
,,,,6970,14984.33331,22312.26406,23678.06629,26229.31647,,,,,,,,,,,,,,
,,,,6971,15098.10285,22102.77068,24030.95028,27285.0732,,,,,,,,,,,,,,
,,,,6972,15177.16519,22020.25453,24299.83414,27888.26138,,,,,,,,,,,,,,
,,,,6973,15263.6561,22021.79606,24598.18696,28147.90046,,,,,,,,,,,,,,
,,,,6974,15500.65308,22039.73693,24934.62831,28241.18649,,,,,,,,,,,,,,
,,,,6975,15661.43039,22201.59955,25215.02168,28300.91443,,,,,,,,,,,,,,
,,,,6976,15811.74112,22225.52613,25582.53467,28344.31686,,,,,,,,,,,,,,
,,,,6977,15954.13889,22356.22097,25665.77576,28550.35245,,,,,,,,,,,,,,
,,,,6978,15873.83947,23408.92147,25450.26425,28760.10626,,,,,,,,,,,,,,
,,,,6979,16343.19013,23470.34383,26251.0076,28384.24103,,,,,,,,,,,,,,
,,,,6980,16382.89491,22547.29758,26148.49963,26739.49662,,,,,,,,,,,,,,
,,,,6981,15878.16241,21015.40455,24890.27866,24549.10753,,,,,,,,,,,,,,
,,,,6982,14983.26702,19340.3279,22954.74618,22039.08897,,,,,,,,,,,,,,
,,,,6983,13960.67591,18001.80097,20984.38362,19775.23012,,,,,,,,,,,,,,
,,,,6984,13008.6392,17216.0416,19445.15127,18189.91358,,,,,,,,,,,,,,
,,,,6985,12468.54779,16886.78962,18541.1569,17301.93228,,,,,,,,,,,,,,
,,,,6986,12070.27265,16749.38988,18020.69253,16748.34413,,,,,,,,,,,,,,
,,,,6987,11899.03635,17036.38676,17808.56223,16668.43265,,,,,,,,,,,,,,
,,,,6988,11913.41775,18060.62261,17970.70553,17392.33828,,,,,,,,,,,,,,
,,,,6989,12255.43329,20365.00604,19068.08077,19420.0531,,,,,,,,,,,,,,
,,,,6990,13255.6142,22162.53863,21294.59564,21388.951,,,,,,,,,,,,,,
,,,,6991,14625.93646,22260.57104,23130.22076,22414.82482,,,,,,,,,,,,,,
,,,,6992,14867.81335,22381.68242,23196.64942,23500.89728,,,,,,,,,,,,,,
,,,,6993,15005.09837,22453.97512,23609.34539,25218.89787,,,,,,,,,,,,,,
,,,,6994,15079.93509,22666.32125,24159.59726,27099.92048,,,,,,,,,,,,,,
,,,,6995,15174.6399,22910.9804,24582.03931,28996.38103,,,,,,,,,,,,,,
,,,,6996,15255.43214,22811.61126,24963.77803,30696.26814,,,,,,,,,,,,,,
,,,,6997,15336.70027,23044.07542,25298.70769,32134.88889,,,,,,,,,,,,,,
,,,,6998,15353.31763,23071.43477,25649.79838,33073.96353,,,,,,,,,,,,,,
,,,,6999,15360.77523,23105.06609,25853.26666,33741.73805,,,,,,,,,,,,,,
,,,,7000,15345.28809,23203.0624,25940.27217,33819.19102,,,,,,,,,,,,,,
,,,,7001,15305.25833,23484.66589,25802.71174,33032.86602,,,,,,,,,,,,,,
,,,,7002,15214.67933,24388.96227,25584.57407,32471.24766,,,,,,,,,,,,,,
,,,,7003,15698.44767,24425.46234,26511.51279,31797.24722,,,,,,,,,,,,,,
,,,,7004,15916.99141,23363.86274,26473.85789,29948.23109,,,,,,,,,,,,,,
,,,,7005,15491.6564,21766.55647,25178.83392,27373.7073,,,,,,,,,,,,,,
,,,,7006,14784.69267,20055.98991,23335.56602,24470.32074,,,,,,,,,,,,,,
,,,,7007,13773.65013,18468.70156,21284.27435,21804.13227,,,,,,,,,,,,,,
,,,,7008,12848.11282,17589.19351,19615.47197,19845.30842,,,,,,,,,,,,,,
,,,,7009,12376.4427,17049.97684,18623.06774,18556.08394,,,,,,,,,,,,,,
,,,,7010,12105.48932,16819.81096,18117.45292,17745.44745,,,,,,,,,,,,,,
,,,,7011,11988.66333,16872.49584,17998.31534,17455.01863,,,,,,,,,,,,,,
,,,,7012,12048.12638,17723.83239,18079.02254,17907.75345,,,,,,,,,,,,,,
,,,,7013,12525.44741,19811.87764,19098.40554,19558.91089,,,,,,,,,,,,,,
,,,,7014,13658.05606,21361.05792,21340.33235,21248.46817,,,,,,,,,,,,,,
,,,,7015,15024.2915,21714.2918,23146.04212,22420.92795,,,,,,,,,,,,,,
,,,,7016,15069.33454,22083.3123,23085.83879,24105.99116,,,,,,,,,,,,,,
,,,,7017,15050.29699,22443.69526,23439.05128,26181.93397,,,,,,,,,,,,,,
,,,,7018,15094.56079,22578.93351,23854.49349,27852.05635,,,,,,,,,,,,,,
,,,,7019,15023.68721,22710.50128,24090.15667,29384.63235,,,,,,,,,,,,,,
,,,,7020,14898.85809,22840.14199,24152.75878,30851.613,,,,,,,,,,,,,,
,,,,7021,14684.67978,22942.51898,24245.09546,31862.52246,,,,,,,,,,,,,,
,,,,7022,14701.23003,22899.57805,24388.78429,32521.73438,,,,,,,,,,,,,,
,,,,7023,14581.95923,22854.12559,24293.20818,33093.00823,,,,,,,,,,,,,,
,,,,7024,14491.65868,22503.7484,24315.19999,32846.26816,,,,,,,,,,,,,,
,,,,7025,14516.25223,22285.54427,24061.03487,31712.30883,,,,,,,,,,,,,,
,,,,7026,14643.19985,22609.49169,23756.06065,30786.43869,,,,,,,,,,,,,,
,,,,7027,15071.86621,22299.94393,24315.15733,29891.51366,,,,,,,,,,,,,,
,,,,7028,14985.98122,21490.931,23976.19219,28145.79629,,,,,,,,,,,,,,
,,,,7029,14708.26787,20353.39147,23144.92066,26189.7548,,,,,,,,,,,,,,
,,,,7030,14266.57728,18944.85496,21981.44759,23934.52059,,,,,,,,,,,,,,
,,,,7031,13554.2897,17646.26344,20566.69869,21751.10267,,,,,,,,,,,,,,
,,,,7032,12738.73794,16819.34962,19162.89168,19909.58089,,,,,,,,,,,,,,
,,,,7033,12208.09648,16372.40079,18286.17444,18656.15432,,,,,,,,,,,,,,
,,,,7034,11906.71,16170.14262,17744.4672,17818.8499,,,,,,,,,,,,,,
,,,,7035,11762.97702,16214.56798,17460.7924,17325.61266,,,,,,,,,,,,,,
,,,,7036,11756.70242,16624.33766,17454.97312,17280.36685,,,,,,,,,,,,,,
,,,,7037,11958.18555,17499.58405,17827.96438,17683.74204,,,,,,,,,,,,,,
,,,,7038,12346.21669,18436.03819,18604.78314,18345.22061,,,,,,,,,,,,,,
,,,,7039,12964.29598,19470.07305,19551.29491,19688.08476,,,,,,,,,,,,,,
,,,,7040,13411.75892,20225.73392,20447.8062,21705.00107,,,,,,,,,,,,,,
,,,,7041,13851.59796,20363.50962,21509.65653,23653.13797,,,,,,,,,,,,,,
,,,,7042,14106.13213,20350.32851,22016.49076,25351.19804,,,,,,,,,,,,,,
,,,,7043,14097.80802,20137.1774,22137.57599,26720.56272,,,,,,,,,,,,,,
,,,,7044,13995.64066,20051.26236,22112.28999,27907.35963,,,,,,,,,,,,,,
,,,,7045,13861.7512,20010.86344,21994.8933,28989.16672,,,,,,,,,,,,,,
,,,,7046,13784.06864,20052.02385,22054.27327,29812.3031,,,,,,,,,,,,,,
,,,,7047,13712.19438,20086.68833,22095.88822,30149.6015,,,,,,,,,,,,,,
,,,,7048,13803.85382,20226.53847,22277.70887,29821.20599,,,,,,,,,,,,,,
,,,,7049,13957.16702,20414.88455,22271.64878,28537.75311,,,,,,,,,,,,,,
,,,,7050,14005.1618,21171.78371,22195.77898,27474.05051,,,,,,,,,,,,,,
,,,,7051,14508.03115,21215.70694,23080.04409,26599.49252,,,,,,,,,,,,,,
,,,,7052,14602.04395,20543.5031,22950.33896,24932.00623,,,,,,,,,,,,,,
,,,,7053,14315.34465,19489.40619,22204.81776,23116.82014,,,,,,,,,,,,,,
,,,,7054,13807.08226,18255.61427,21116.46745,21000.22114,,,,,,,,,,,,,,
,,,,7055,13127.19675,17235.049,19820.33735,19022.21481,,,,,,,,,,,,,,
,,,,7056,12535.28937,16440.0462,18596.39312,17436.70089,,,,,,,,,,,,,,
,,,,7057,12084.90912,16091.95943,17713.21586,16347.69391,,,,,,,,,,,,,,
,,,,7058,11766.26441,15889.4805,17239.29789,15630.40554,,,,,,,,,,,,,,
,,,,7059,11698.06442,15927.6623,17022.37147,15271.95449,,,,,,,,,,,,,,
,,,,7060,11693.20117,16299.69798,16918.45109,15251.04456,,,,,,,,,,,,,,
,,,,7061,11883.03813,17048.70068,17256.30391,15529.59445,,,,,,,,,,,,,,
,,,,7062,12251.2223,18026.4155,17903.28279,16058.60778,,,,,,,,,,,,,,
,,,,7063,12814.96943,19116.55009,18801.5694,17323.26496,,,,,,,,,,,,,,
,,,,7064,13382.19959,20049.53058,19971.62256,19424.20448,,,,,,,,,,,,,,
,,,,7065,13866.71589,19892.26066,21030.92113,21422.85184,,,,,,,,,,,,,,
,,,,7066,13803.5383,19664.9057,21316.3436,22937.1204,,,,,,,,,,,,,,
,,,,7067,13521.77913,19525.04074,21236.91528,24106.6252,,,,,,,,,,,,,,
,,,,7068,13565.45048,19495.53344,21441.34845,25236.75877,,,,,,,,,,,,,,
,,,,7069,13649.82209,19488.19539,21720.24655,26234.48619,,,,,,,,,,,,,,
,,,,7070,13849.26068,19535.17112,22029.94227,27203.29998,,,,,,,,,,,,,,
,,,,7071,14013.23865,19693.13669,22333.75276,27941.38625,,,,,,,,,,,,,,
,,,,7072,14262.77843,19956.45894,22682.7277,28054.72994,,,,,,,,,,,,,,
,,,,7073,14432.40624,20359.45231,22953.39789,27362.91604,,,,,,,,,,,,,,
,,,,7074,14611.83698,21547.33306,23039.58856,27038.10317,,,,,,,,,,,,,,
,,,,7075,15201.05087,21804.646,24218.7594,26746.23686,,,,,,,,,,,,,,
,,,,7076,15398.04572,21005.68572,24216.51646,25167.33148,,,,,,,,,,,,,,
,,,,7077,14853.35482,19734.80265,23029.76208,22897.69402,,,,,,,,,,,,,,
,,,,7078,14167.0806,18457.20256,21442.87571,20517.99766,,,,,,,,,,,,,,
,,,,7079,13249.54958,17424.00166,19671.11924,18293.58615,,,,,,,,,,,,,,
,,,,7080,12440.92672,16740.25747,18308.92064,16722.09689,,,,,,,,,,,,,,
,,,,7081,11942.31836,16455.97475,17510.60062,15809.32508,,,,,,,,,,,,,,
,,,,7082,11688.5029,16532.07041,17095.31536,15312.70438,,,,,,,,,,,,,,
,,,,7083,11588.81815,16992.69447,16980.87526,15245.65582,,,,,,,,,,,,,,
,,,,7084,11678.59527,18284.0638,17419.57717,16008.4928,,,,,,,,,,,,,,
,,,,7085,12167.26626,20890.55401,18711.59,17859.21574,,,,,,,,,,,,,,
,,,,7086,13339.8617,22930.61669,21105.89685,19787.67761,,,,,,,,,,,,,,
,,,,7087,14780.00932,23245.581,23189.21257,20815.55319,,,,,,,,,,,,,,
,,,,7088,14922.08734,22987.3057,23235.1559,22140.83436,,,,,,,,,,,,,,
,,,,7089,15053.77674,22726.43776,23510.22374,23833.01338,,,,,,,,,,,,,,
,,,,7090,15175.93269,22400.24436,23894.03801,25329.43483,,,,,,,,,,,,,,
,,,,7091,15341.67199,22339.37042,24243.82918,26669.39406,,,,,,,,,,,,,,
,,,,7092,15467.44118,22303.16818,24470.79351,27893.04454,,,,,,,,,,,,,,
,,,,7093,15649.99529,22324.07461,24928.4861,28810.32306,,,,,,,,,,,,,,
,,,,7094,15923.98521,22460.2208,25284.17615,29543.5661,,,,,,,,,,,,,,
,,,,7095,16183.66988,22561.26142,25650.88339,30021.17351,,,,,,,,,,,,,,
,,,,7096,16355.42998,22647.59631,25923.63794,30004.647,,,,,,,,,,,,,,
,,,,7097,16424.14455,22814.38109,25917.60182,29521.95281,,,,,,,,,,,,,,
,,,,7098,16295.9183,23992.49784,25761.38409,29487.01075,,,,,,,,,,,,,,
,,,,7099,16709.53612,23890.35643,26699.09844,29242.77824,,,,,,,,,,,,,,
,,,,7100,16634.51433,22552.84244,26319.62725,27455.07815,,,,,,,,,,,,,,
