Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,UseExtremePeriods,ClusterMethod,ScalingMethod,MinPeriods,MaxPeriods,Threshold,nReps,IterativelyAddPeriods,IterateMethod,LoadWeight,ClusterFuelPrices,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4
,,,,,,,,,,,,,,,,,,694,19.839610329260854,28.761512965623414,30.4490567879351,27.947775547493443
,,,,,,,,,,,,,,,,,,695,19.37468855619664,27.774340637871276,29.397747724891452,26.595146355759557
,,,,,,,,,,,,,,,,,,696,18.90936907522242,27.419023581677283,28.62751195052738,25.83024190582864
,,,,,,,,,,,,,,,,,,697,18.892684586777722,27.37696600345328,28.472413384069778,25.723412593354585
,,,,,,,,,,,,,,,,,,698,19.00035481361491,27.839508601126976,28.692122690505613,26.044360553676718
,,,,,,,,,,,,,,,,,,699,19.310523407321085,28.509505808863633,29.23850903382562,26.70213912824599
,,,,,,,,,,,,,,,,,,700,19.74232575461232,29.769205354490964,30.24425455983232,27.852461466039966
,,,,,,,,,,,,,,,,,,701,20.383689079176772,31.96788326683371,32.20531142660241,30.477350791785774
,,,,,,,,,,,,,,,,,,702,21.917058313424143,35.34042756873373,35.42781514267477,34.418685924959355
,,,,,,,,,,,,,,,,,,703,23.218780403444956,36.2071259303906,37.09601910544224,35.91812284443987
,,,,,,,,,,,,,,,,,,704,22.798388678360155,34.46431621709997,35.77905418396795,33.9723815348481
,,,,,,,,,,,,,,,,,,705,21.62989635323647,31.485498005087543,33.510059803274224,31.172386876186117
,,,,,,,,,,,,,,,,,,706,20.61961235830438,29.002998286474792,31.38110923387698,28.386336583307628
,,,,,,,,,,,,,,,,,,707,19.827025518117964,27.054543487759634,29.515999789567452,25.837792959374944
,,,,,,,,,,,,,,,,,,708,19.153084200525814,25.503758179513515,27.994111872609594,24.054634979533063
,,,,,,,,,,,,,,,,,,709,18.61921516660616,24.499654891193032,26.749192817294734,22.571586957878882
,,,,,,,,,,,,,,,,,,710,18.257782526361765,23.648675589281588,25.79329979641108,21.641192698595265
,,,,,,,,,,,,,,,,,,711,17.97813798819513,23.270966136048006,25.12375865733891,21.099400395239307
,,,,,,,,,,,,,,,,,,712,18.02254439515904,23.57037283098209,25.126954952687747,21.20619847573074
,,,,,,,,,,,,,,,,,,713,18.422308733815473,24.827554300144378,25.891775387261795,22.184727966264933
,,,,,,,,,,,,,,,,,,714,19.364241484211064,27.36559967897406,28.110371701042816,24.778432560763896
,,,,,,,,,,,,,,,,,,715,19.925554391614206,28.155439768231794,29.379391867152616,25.83001247274871
,,,,,,,,,,,,,,,,,,716,19.83825874612394,28.218233484183227,29.34055438184238,25.272333374532597
,,,,,,,,,,,,,,,,,,717,19.44085421766861,27.511178409028794,28.560633004249958,24.063056465421678
,,,,,,,,,,,,,,,,,,718,18.796919314472607,26.166721603871082,27.17192628189512,22.34621673798832
,,,,,,,,,,,,,,,,,,719,17.76040242314413,24.66752039691331,25.560025623123753,20.384795660852255
,,,,,,,,,,,,,,,,,,720,16.880488208894477,23.660735771027014,24.2484311923607,19.01295816797318
,,,,,,,,,,,,,,,,,,721,16.364731034009047,23.210618799070925,23.569005019881516,18.42831018957992
,,,,,,,,,,,,,,,,,,722,16.12221961506377,23.061418858490782,23.345356166540522,18.315343146107107
,,,,,,,,,,,,,,,,,,723,16.041394966650053,23.19740700954783,23.417725519829382,18.4217649166878
,,,,,,,,,,,,,,,,,,724,16.144007846275265,23.673624415299397,23.908431540589383,19.166152102267837
,,,,,,,,,,,,,,,,,,725,16.50566083885194,25.259960631472268,25.262900983026498,21.10018708543089
,,,,,,,,,,,,,,,,,,726,17.619783878885055,28.0918936772802,27.85106486563331,24.37207311822645
,,,,,,,,,,,,,,,,,,727,18.943795957662903,28.86303922715954,29.411940775289672,25.457034352579473
,,,,,,,,,,,,,,,,,,728,18.91139485674016,28.084718004074976,28.814600743303362,24.107846384870427
,,,,,,,,,,,,,,,,,,729,18.668009173670892,27.447532157715095,28.391583486355223,23.044886726263965
,,,,,,,,,,,,,,,,,,730,18.454333504509453,26.609261325275718,28.07087109006775,22.309469263055533
,,,,,,,,,,,,,,,,,,731,18.285765746963104,25.562325062574736,27.580139661204914,21.866636813764966
,,,,,,,,,,,,,,,,,,732,18.012633078377387,24.573143217506605,26.95394082486943,21.53808009897875
,,,,,,,,,,,,,,,,,,733,17.837886195727684,23.933299305596453,26.345267392424482,21.35527599000153
,,,,,,,,,,,,,,,,,,734,17.559951340997994,23.4908690456414,25.79557953533052,21.255952346035844
,,,,,,,,,,,,,,,,,,735,17.390202876929447,23.252597472426295,25.464599463623603,21.274442661518922
,,,,,,,,,,,,,,,,,,736,17.332427501528525,23.46565270722596,25.46149664370015,21.403698919039112
,,,,,,,,,,,,,,,,,,737,17.595439267086398,24.34500226526855,25.94721728293881,21.916776685324326
,,,,,,,,,,,,,,,,,,738,18.295422810310924,25.975405548036125,27.380552711575067,23.48975836253814
,,,,,,,,,,,,,,,,,,739,18.6048638000559,26.092844793132137,27.929143602277957,23.74532363989818
,,,,,,,,,,,,,,,,,,740,18.359662694169682,25.65661614903172,27.458859193563043,22.706487115581414
,,,,,,,,,,,,,,,,,,741,18.02499154100912,24.665490434572057,26.40567256065266,20.99737416898407
,,,,,,,,,,,,,,,,,,742,17.207167797740663,23.18639029596553,24.747983555250947,18.909635488802227
,,,,,,,,,,,,,,,,,,743,16.312298620910973,21.649169707199686,23.061712184128933,16.814412515502546
,,,,,,,,,,,,,,,,,,744,15.5041147731867,20.763143386669928,21.768780468692988,15.140997793085381
,,,,,,,,,,,,,,,,,,745,15.08389638691567,20.458542458912437,21.144763286628535,14.221540822476019
,,,,,,,,,,,,,,,,,,746,14.851804357114,20.469064439547303,20.947086659124455,13.779948145836418
,,,,,,,,,,,,,,,,,,747,14.812516755781713,20.817145973318635,21.018249553068706,13.710298588873798
,,,,,,,,,,,,,,,,,,748,14.983424394200297,21.6765889946756,21.694009126884875,14.091019237097177
,,,,,,,,,,,,,,,,,,749,15.519624068503955,23.743234641612457,23.304433275568623,15.667250498579408
,,,,,,,,,,,,,,,,,,750,16.873632519768055,26.95918097198651,26.20233572121349,18.505486236372665
,,,,,,,,,,,,,,,,,,751,18.12777690009235,27.906314057496566,27.822440079760888,19.961297947315657
,,,,,,,,,,,,,,,,,,752,18.00568490712317,26.70783710626356,27.203280148555393,20.331215323467458
,,,,,,,,,,,,,,,,,,753,17.463642289616725,24.96049527407777,26.27429514053451,20.856480824192396
,,,,,,,,,,,,,,,,,,754,16.90418465403255,23.73001835592052,25.40045779337081,21.535876761826902
,,,,,,,,,,,,,,,,,,755,16.39976306704419,22.720853076171775,24.600709890763696,21.99598048778678
,,,,,,,,,,,,,,,,,,756,15.936164180428241,21.953777244132407,23.894286284582574,22.463757735935676
,,,,,,,,,,,,,,,,,,757,15.629573712329028,21.545662999070142,23.37619232756604,22.76418115124868
,,,,,,,,,,,,,,,,,,758,15.370427927587356,21.132145285310013,22.970552577738196,23.064158793922072
,,,,,,,,,,,,,,,,,,759,15.216406378610165,20.83619809319795,22.68964383449542,23.379211423479074
,,,,,,,,,,,,,,,,,,760,15.279930119802946,20.95037545463548,22.74698944447017,23.659087392273122
,,,,,,,,,,,,,,,,,,761,15.600258306857091,21.591480416476013,23.127300700963506,23.848152128594034
,,,,,,,,,,,,,,,,,,762,16.471534141927346,23.653191797914047,24.76392310910359,24.942899656342682
,,,,,,,,,,,,,,,,,,763,16.977451983144796,24.208662245581735,25.68263628192906,25.069862535673042
,,,,,,,,,,,,,,,,,,764,16.869261073624205,24.02224738042416,25.34973660271141,23.918332259882042
,,,,,,,,,,,,,,,,,,765,16.533380131025492,23.291325502545284,24.40115687916809,22.12088498213612
,,,,,,,,,,,,,,,,,,766,15.855167554651997,21.94228665751047,22.96405289432554,19.947994017005257
,,,,,,,,,,,,,,,,,,767,14.855741007871037,20.507732707284738,21.19258561070185,17.493149587586455
,,,,,,,,,,,,,,,,,,768,14.002229842456284,19.72335716129303,19.861191832127066,15.669746986721576
,,,,,,,,,,,,,,,,,,769,13.49973862918604,19.375128575784977,19.06081120368912,14.598149590151374
,,,,,,,,,,,,,,,,,,770,13.253732683533622,19.2759763685845,18.669901985564817,14.053865357570098
,,,,,,,,,,,,,,,,,,771,13.13191136831435,19.435929128510946,18.499784198951797,13.871570321161155
,,,,,,,,,,,,,,,,,,772,13.197530624364505,20.01825215341192,18.84834368469786,14.148319086844964
,,,,,,,,,,,,,,,,,,773,13.460589191015865,21.584106188209446,20.02772530713952,15.502579748699999
,,,,,,,,,,,,,,,,,,774,14.612682980734613,24.504231006933516,22.454266727111158,18.27116680437609
,,,,,,,,,,,,,,,,,,775,15.955127313406226,25.301032082158514,24.11235326365444,19.747324737663657
,,,,,,,,,,,,,,,,,,776,15.987779915893261,24.812338280645477,23.935182887682927,20.37979751325925
,,,,,,,,,,,,,,,,,,777,15.904763659269078,24.473663860956556,23.969778061336775,21.3067595983082
,,,,,,,,,,,,,,,,,,778,15.904284505676472,24.260066162421342,24.173069372745225,22.42706594977613
,,,,,,,,,,,,,,,,,,779,15.828276034490795,23.8678778008712,24.121148780016306,23.10467277985961
,,,,,,,,,,,,,,,,,,780,15.747046639174464,23.395579703568906,23.907403177032243,23.631633313088013
,,,,,,,,,,,,,,,,,,781,15.520205195760344,23.158221238565826,23.649844355984293,23.90024414973508
,,,,,,,,,,,,,,,,,,782,15.295666497463237,22.922420310129006,23.302991898853165,23.99602562223132
,,,,,,,,,,,,,,,,,,783,15.12984301043148,22.69941103028783,23.045567844983736,23.92657028095895
,,,,,,,,,,,,,,,,,,784,15.159684901652057,22.884982149803765,23.01949477087714,23.86628188138449
,,,,,,,,,,,,,,,,,,785,15.402019959554913,23.39623811249966,23.298502066182888,24.05004286715515
,,,,,,,,,,,,,,,,,,786,16.11152853432359,24.70470265190341,24.606204706181384,25.17477103747359
,,,,,,,,,,,,,,,,,,787,16.74533414370358,24.911387596977875,25.470075736959462,25.494153811798284
,,,,,,,,,,,,,,,,,,788,16.717734321290653,24.264760432847723,25.159685351371966,24.33291764090866
,,,,,,,,,,,,,,,,,,789,16.400638402948953,23.218997940370386,24.265134634083523,22.473175544427086
,,,,,,,,,,,,,,,,,,790,15.83173057701635,21.671223897787783,22.95371377594925,20.22035013507411
,,,,,,,,,,,,,,,,,,791,15.026024763670742,20.140455639355853,21.36616869150936,17.905663577596332
,,,,,,,,,,,,,,,,,,792,14.254427253174402,19.01057270309033,20.058627221313373,15.904654635638288
,,,,,,,,,,,,,,,,,,793,13.907260758425778,18.392912367227854,19.374036949949662,14.75818841246431
,,,,,,,,,,,,,,,,,,794,13.796623765180193,18.165999100645813,19.022050812893408,14.176876248939475
,,,,,,,,,,,,,,,,,,795,13.846653081652141,18.30069752663558,19.025517799686394,13.927986314549203
,,,,,,,,,,,,,,,,,,796,14.00090342202819,18.946042838818144,19.411753227415794,14.173477036937324
,,,,,,,,,,,,,,,,,,797,14.494176982753704,20.507024473856355,20.647093112390756,15.426122504091794
,,,,,,,,,,,,,,,,,,798,15.757949285575776,23.30398129158415,23.011122853586226,18.024854602108924
,,,,,,,,,,,,,,,,,,799,17.08928260221589,24.294966669615068,24.61613526761912,19.579163373873417
,,,,,,,,,,,,,,,,,,800,17.21510365842221,23.855725196805317,24.787279572187522,20.53861768557863
,,,,,,,,,,,,,,,,,,801,16.88021527171484,23.075101269532272,24.596366233577047,21.67770463597098
,,,,,,,,,,,,,,,,,,802,16.40797268563839,22.3939887123033,24.26273278900482,22.5766401429713
,,,,,,,,,,,,,,,,,,803,16.008238327876388,21.786535943655025,23.69445364997788,23.11004154114743
,,,,,,,,,,,,,,,,,,804,15.614864593083293,21.332357676939218,23.14404749042068,23.47022557149445
,,,,,,,,,,,,,,,,,,805,15.228473577576713,20.943175718243367,22.693566952676196,23.619750860828876
,,,,,,,,,,,,,,,,,,806,14.932477720292976,20.600310328882227,22.336782193695313,23.5555567137358
,,,,,,,,,,,,,,,,,,807,14.634433583751074,20.169694572674306,21.97504230002384,23.430636054186614
,,,,,,,,,,,,,,,,,,808,14.573820519106553,20.115458387862905,21.70992378902066,23.32703867354386
,,,,,,,,,,,,,,,,,,809,14.809977446441358,20.48586087204235,21.856037268084894,23.532291326529368
,,,,,,,,,,,,,,,,,,810,15.569470168398848,22.215672180509657,23.178992429512796,24.398362437897813
,,,,,,,,,,,,,,,,,,811,16.142294512990297,22.59234961826769,23.858903038981737,24.194276741260182
,,,,,,,,,,,,,,,,,,812,16.01090989110111,22.380843767110104,23.555712020686684,23.060963693084286
,,,,,,,,,,,,,,,,,,813,15.677066307183557,21.94369828085487,22.839954565757786,21.620102624324716
,,,,,,,,,,,,,,,,,,814,15.339495716689257,21.176316535662547,22.06281920528905,20.007069793299266
,,,,,,,,,,,,,,,,,,815,14.778540108164497,20.11691836914343,20.96161750245633,18.09254081146808
,,,,,,,,,,,,,,,,,,816,14.174008037216753,19.294849008350543,19.93194802429722,16.33590337295042
,,,,,,,,,,,,,,,,,,817,13.77191847501425,18.85941728605617,19.25473681298488,15.165786237620505
,,,,,,,,,,,,,,,,,,818,13.55375113680509,18.760728811394365,18.911268405320456,14.505184459014913
,,,,,,,,,,,,,,,,,,819,13.476638692806713,18.94233128038495,18.80606999493677,14.146839791229862
,,,,,,,,,,,,,,,,,,820,13.621578859887498,19.3352910243443,18.985992383058804,14.013285408285507
,,,,,,,,,,,,,,,,,,821,13.959761939295223,20.165468984431694,19.582522396693903,14.349240691055812
,,,,,,,,,,,,,,,,,,822,14.459612429590923,21.477413886565262,20.448786656554958,15.248548959982553
,,,,,,,,,,,,,,,,,,823,15.128068189759814,22.58916009784164,21.443779553766475,16.550086263616155
,,,,,,,,,,,,,,,,,,824,15.580600997891015,23.238364155272144,22.507373477565434,18.841000626196884
,,,,,,,,,,,,,,,,,,825,15.721599821553022,22.659689038105125,22.692965783766468,20.805557674338715
,,,,,,,,,,,,,,,,,,826,15.719732876013808,21.798594600948356,23.434114405987724,22.074390202753335
,,,,,,,,,,,,,,,,,,827,15.471259642757442,20.88175982718259,22.694877196040412,22.71571279829115
,,,,,,,,,,,,,,,,,,828,15.191777571105977,20.0402018514924,22.26028290964001,23.119308069419247
,,,,,,,,,,,,,,,,,,829,14.915093706612025,19.376316712522367,21.77040903532681,23.27925828932895
,,,,,,,,,,,,,,,,,,830,14.850616862646941,18.99799206568044,21.673030908127746,23.326078540381243
,,,,,,,,,,,,,,,,,,831,14.747920258598032,18.824599456267595,21.578649770413993,23.276666783250235
,,,,,,,,,,,,,,,,,,832,14.887681812749257,19.081793368316774,21.95355237144696,23.263504150200774
,,,,,,,,,,,,,,,,,,833,15.134716301022015,19.74296900595093,22.578120632980912,23.069619822243517
,,,,,,,,,,,,,,,,,,834,15.75926226529371,21.37100263406738,23.669585725125533,23.66826501680605
,,,,,,,,,,,,,,,,,,835,16.09501345482985,21.493348993977406,24.048203522480016,23.77330673812786
,,,,,,,,,,,,,,,,,,836,15.93581898012014,21.026460347400192,23.71310823700713,22.62478590152881
,,,,,,,,,,,,,,,,,,837,15.664134567365378,20.400661945934974,23.05087917124926,21.372192371032646
,,,,,,,,,,,,,,,,,,838,15.210062662741462,19.38978778433145,22.085326299497424,19.828212423210324
,,,,,,,,,,,,,,,,,,839,14.618372022012675,18.311580995385917,20.8838386330638,18.113640800653748
,,,,,,,,,,,,,,,,,,840,13.93695831650307,17.409732782133247,19.794258072433962,16.452763498123808
,,,,,,,,,,,,,,,,,,841,13.853545982185187,16.432112460965268,19.88571566632372,19.37823073709192
,,,,,,,,,,,,,,,,,,842,13.834898005822584,16.24026766686126,19.661569149072072,18.61847307025019
,,,,,,,,,,,,,,,,,,843,13.871845924237837,16.280094100753725,19.646069337210047,18.234453728060878
,,,,,,,,,,,,,,,,,,844,14.079812252108441,16.59602505426806,19.89296822619244,18.121795091708293
,,,,,,,,,,,,,,,,,,845,14.444458076696082,17.206451067575365,20.522751114694714,18.09236918213505
,,,,,,,,,,,,,,,,,,846,15.072895196184492,18.198780674473678,21.503632955246275,18.342582494056348
,,,,,,,,,,,,,,,,,,847,15.653129840062206,19.37090899037779,22.619596834246522,19.233007163308237
,,,,,,,,,,,,,,,,,,848,16.142277650549094,20.790170240910008,23.893942462095467,21.4423642687796
,,,,,,,,,,,,,,,,,,849,16.13661870206048,21.155588756439784,24.34267379025847,23.41838672883441
,,,,,,,,,,,,,,,,,,850,15.611645443676778,20.772615803141857,23.842109892993978,24.079179927648624
,,,,,,,,,,,,,,,,,,851,15.1237757917867,20.233000305995443,23.195042571668544,23.51206401302481
,,,,,,,,,,,,,,,,,,852,14.885805177563029,19.9336645171068,22.808255368100976,22.951585072627566
,,,,,,,,,,,,,,,,,,853,14.728091137540321,19.685223004374322,22.707065171559755,22.346703165254294
,,,,,,,,,,,,,,,,,,854,14.528020671437783,19.52389650535424,22.3219119562074,21.872162920191716
,,,,,,,,,,,,,,,,,,855,14.275525294134894,19.534799713741783,21.971952692704512,21.593116920847205
,,,,,,,,,,,,,,,,,,856,14.274058706231626,19.943984671981447,21.988388293135134,21.551598875982965
,,,,,,,,,,,,,,,,,,857,14.447946699632382,20.9695419523506,22.288727512665623,21.896980943365147
,,,,,,,,,,,,,,,,,,858,15.14050577401607,23.046778714299254,23.727307914237326,23.217903427451144
,,,,,,,,,,,,,,,,,,859,16.226035083229704,24.553638318361756,25.883855394476356,24.530903908327737
,,,,,,,,,,,,,,,,,,860,16.448834350867717,24.65781358480207,26.24243084112278,23.68465484379643
,,,,,,,,,,,,,,,,,,861,16.32841008762639,24.140325968913334,25.836519847919362,22.338675295296998
,,,,,,,,,,,,,,,,,,862,15.790224594808725,23.234719407852513,24.738611923217597,20.54570825975023
,,,,,,,,,,,,,,,,,,863,15.073158609399167,22.336690804200657,23.457276638264776,18.614872557484723
,,,,,,,,,,,,,,,,,,864,14.393855708817437,21.689166733421022,22.330228848557148,17.176263671455818
,,,,,,,,,,,,,,,,,,865,13.960778439114419,21.574912599409164,21.753714521641715,16.603364721850124
,,,,,,,,,,,,,,,,,,866,13.88644985962045,21.692869980076033,21.55247288433374,16.380586334761663
,,,,,,,,,,,,,,,,,,867,13.87398830776488,21.97032567458586,21.640563211841112,16.57861890184285
,,,,,,,,,,,,,,,,,,868,14.056592739356716,22.49189463672367,22.091868673031374,17.373700322874594
,,,,,,,,,,,,,,,,,,869,14.687913161723833,24.2640577313976,23.717697912202524,19.707287787844436
,,,,,,,,,,,,,,,,,,870,16.077485261563698,26.887869562392595,26.458234765180674,23.703983850690385
,,,,,,,,,,,,,,,,,,871,17.4036338504912,27.311495142022302,27.798247706610578,25.590641403771038
,,,,,,,,,,,,,,,,,,872,17.42434843145317,26.425163110671477,27.123396383685364,24.62608567355994
,,,,,,,,,,,,,,,,,,873,17.102372425736817,25.268967201053563,26.3312716729674,23.883845152768938
,,,,,,,,,,,,,,,,,,874,16.773030613236372,24.507535618259567,25.73324479692817,23.510077127107614
,,,,,,,,,,,,,,,,,,875,16.45026446482959,23.78741556573727,25.24219853742977,23.189601106457953
,,,,,,,,,,,,,,,,,,876,16.139841827279877,23.178460950575396,24.75727945837224,23.163708712521807
,,,,,,,,,,,,,,,,,,877,15.844935245117554,22.720369008704033,24.240368316011093,22.995138358876524
,,,,,,,,,,,,,,,,,,878,15.618188095072306,22.12056796903814,23.86619981007752,22.988884661881567
,,,,,,,,,,,,,,,,,,879,15.354446556755057,21.716600450770716,23.539635469174726,23.182567014817515
,,,,,,,,,,,,,,,,,,880,15.3193342122243,21.855297155799622,23.52446690050714,23.462078140102204
,,,,,,,,,,,,,,,,,,881,15.433146667072778,22.643352899772765,23.765369474967844,23.81563877573377
,,,,,,,,,,,,,,,,,,882,16.177196378756214,24.952341756532604,25.064863259594397,24.934371815293044
,,,,,,,,,,,,,,,,,,883,17.50097401606304,26.44502353745876,27.23558084559624,26.06371997654013
,,,,,,,,,,,,,,,,,,884,17.820034190970503,26.404223253613665,27.48622061646179,24.912052243111575
,,,,,,,,,,,,,,,,,,885,17.62509092168475,25.72760785638274,26.69539088097277,22.951209226509185
,,,,,,,,,,,,,,,,,,886,17.176382725978286,24.560334156749263,25.477054278837198,20.66303528539164
,,,,,,,,,,,,,,,,,,887,16.385857388810354,23.45694849052565,24.075296131390562,18.36759746302316
,,,,,,,,,,,,,,,,,,888,15.754070483929683,22.933995695021096,23.1108842847543,16.60978740747032
,,,,,,,,,,,,,,,,,,889,15.62624819622557,23.01745641673197,22.861271436260935,15.831450914197642
,,,,,,,,,,,,,,,,,,890,15.622050163855073,23.346727872309256,22.93474345116309,15.496463036609423
,,,,,,,,,,,,,,,,,,891,15.731147542521166,24.003202189559975,23.314068975330482,15.599341391067377
,,,,,,,,,,,,,,,,,,892,16.0097799212911,25.117094627837883,24.12240888437632,16.276286689403506
,,,,,,,,,,,,,,,,,,893,16.55630972502223,27.332244423583248,25.82646202604328,18.292484568889005
,,,,,,,,,,,,,,,,,,894,17.804172185775386,30.276891090769602,28.83079543785564,21.777689314499963
,,,,,,,,,,,,,,,,,,895,18.92933239077075,30.5724609706689,30.022861540256123,23.147445071777263
,,,,,,,,,,,,,,,,,,896,18.39380755660263,28.687818645754273,28.87697969575556,22.905157382805335
,,,,,,,,,,,,,,,,,,897,17.373982659425593,26.634526302018152,27.393452467422396,22.865019118940847
,,,,,,,,,,,,,,,,,,898,16.5703768477555,25.00970602026561,26.249419357069492,23.19240479734624
,,,,,,,,,,,,,,,,,,899,16.03991939003778,23.779678378169194,25.43581123146633,23.356470767862337
,,,,,,,,,,,,,,,,,,900,15.576075778746935,22.711854630585417,24.62023912476485,23.499227222697407
,,,,,,,,,,,,,,,,,,901,15.242898016761455,22.10072996956606,24.03175969550151,23.632063471395323
,,,,,,,,,,,,,,,,,,902,14.926364976016357,21.49146244895596,23.54029416493719,23.666247380114292
,,,,,,,,,,,,,,,,,,903,14.679161985060663,21.088393487590558,23.185319237842496,23.7625979700299
,,,,,,,,,,,,,,,,,,904,14.60769184954435,21.1044751101546,23.096017507503156,23.897933021047486
,,,,,,,,,,,,,,,,,,905,14.681830196395047,21.754051374745746,23.29761477899961,24.186036738310353
,,,,,,,,,,,,,,,,,,906,15.230777877285487,23.853792350946335,24.542222793796,25.5498892532998
,,,,,,,,,,,,,,,,,,907,16.410888479432497,25.360010414761145,26.561029726390547,26.483751877497344
,,,,,,,,,,,,,,,,,,908,16.541360247036984,25.421116421909666,26.543829917813582,25.37222478205685
,,,,,,,,,,,,,,,,,,909,16.234074630221418,24.756264576619525,25.64505588336475,23.46603232275557
,,,,,,,,,,,,,,,,,,910,15.4457912770058,23.49649322260177,24.082481204216798,21.01401070273485
,,,,,,,,,,,,,,,,,,911,14.598894164242997,22.235181620281384,22.3751479005455,18.631350891394813
,,,,,,,,,,,,,,,,,,912,13.823645756122636,21.504507947745193,21.15909192581407,16.839904806706723
,,,,,,,,,,,,,,,,,,913,13.47616995703332,21.31415055510252,20.511166116914158,15.903937974431695
,,,,,,,,,,,,,,,,,,914,13.352944277917274,21.36199499035596,20.192220627484186,15.387747074266352
,,,,,,,,,,,,,,,,,,915,13.26878873439634,21.55864301818326,20.093960773698832,15.24914247182603
,,,,,,,,,,,,,,,,,,916,13.446883350255858,22.310083137584417,20.5943606717939,15.59868838997634
,,,,,,,,,,,,,,,,,,917,13.903245450345668,24.030947952675643,21.986526440641622,17.262419721529543
,,,,,,,,,,,,,,,,,,918,15.012133274676172,26.605537249414528,24.446461290278965,20.161405843248772
,,,,,,,,,,,,,,,,,,919,16.001146572328533,26.914629987933353,25.489835090250516,21.505329560430823
,,,,,,,,,,,,,,,,,,920,15.769679343295545,25.43602206527253,25.03111694003337,22.057052307249418
,,,,,,,,,,,,,,,,,,921,15.233661034733803,24.07282575848559,24.486461250341073,22.893847196518745
,,,,,,,,,,,,,,,,,,922,14.981517569884556,22.882050310873662,24.15626878380624,23.77756339103331
,,,,,,,,,,,,,,,,,,923,14.815549531219526,22.04463248070668,23.868821147319025,24.28764287127721
,,,,,,,,,,,,,,,,,,924,14.716231735359884,21.38253235551648,23.626321667289446,24.73912205107124
,,,,,,,,,,,,,,,,,,925,14.663936441416958,21.096750902843933,23.45410375495715,24.931506077803114
,,,,,,,,,,,,,,,,,,926,14.60758072133696,20.770856146921975,23.23593801264352,25.11573102964998
,,,,,,,,,,,,,,,,,,927,14.575145149142784,20.586329705078764,23.22907940999784,25.290500475448102
,,,,,,,,,,,,,,,,,,928,14.64821070449569,20.597805556321507,23.28576827761212,25.426873987278615
,,,,,,,,,,,,,,,,,,929,14.677277255704915,20.90829872668763,23.393232208943648,25.586169683471955
,,,,,,,,,,,,,,,,,,930,15.05119364704455,22.359459866717827,24.137935905394432,26.551885071907304
,,,,,,,,,,,,,,,,,,931,15.955148433590304,23.128642429784275,25.745035699153902,27.48998124816003
,,,,,,,,,,,,,,,,,,932,15.911885724111935,22.69917839839121,25.438027001451015,26.317680624267954
,,,,,,,,,,,,,,,,,,933,15.544364498363352,21.780107418210374,24.485229921912683,24.501519136034656
,,,,,,,,,,,,,,,,,,934,14.818353603622674,20.215404565690626,22.94343859245941,22.171280590609605
,,,,,,,,,,,,,,,,,,935,13.842686617526944,18.576780403690375,21.108669142275534,19.580955743440157
,,,,,,,,,,,,,,,,,,936,12.974276656400717,17.628813849542777,19.68168007934899,17.55562247067502
,,,,,,,,,,,,,,,,,,937,12.412558102914122,17.131569322964296,18.900436838057153,16.45388808135429
,,,,,,,,,,,,,,,,,,938,12.147668265641467,16.96522879802038,18.56775252088829,15.76774806858814
,,,,,,,,,,,,,,,,,,939,12.116046298907033,16.99461931279199,18.549813480622255,15.57669326360564
,,,,,,,,,,,,,,,,,,940,12.220913204530676,17.581190107006446,18.94957946156369,15.846590370169668
,,,,,,,,,,,,,,,,,,941,12.561970084398844,19.206368262202314,20.239566265839773,17.365105356772844
,,,,,,,,,,,,,,,,,,942,13.631058682120823,21.767707257386068,22.73419775103362,20.137471206969337
,,,,,,,,,,,,,,,,,,943,14.73431480192212,22.441033264669798,23.91444160411717,21.654685461305984
,,,,,,,,,,,,,,,,,,944,14.903974358305867,21.835957139085004,23.72977024363162,22.698926924451083
,,,,,,,,,,,,,,,,,,945,14.914197135373021,21.43766908804533,23.608780444334606,24.081462120469812
,,,,,,,,,,,,,,,,,,946,14.946429822480141,21.267026543029342,23.62984169060699,25.327198208407616
,,,,,,,,,,,,,,,,,,947,14.952097138063767,21.08960289992926,23.81322275956953,26.280255206464734
,,,,,,,,,,,,,,,,,,948,15.034371413472195,20.889518164735534,23.90387449868253,27.054206491223674
,,,,,,,,,,,,,,,,,,949,15.223042405845016,20.756101070766217,24.076419724659377,27.523746863986297
,,,,,,,,,,,,,,,,,,950,15.255959178108045,20.601096523927357,24.28143069339481,27.936058849687523
,,,,,,,,,,,,,,,,,,951,15.219867185395533,20.46664376790627,24.303978321683758,28.2347850132885
,,,,,,,,,,,,,,,,,,952,15.255796567543191,20.39704661295424,24.272421803339558,28.195141344306077
,,,,,,,,,,,,,,,,,,953,15.546187604015891,20.53954867788584,24.27968593354964,27.90727703025721
,,,,,,,,,,,,,,,,,,954,16.04238622876115,21.847538665116225,25.006489845540894,28.486251468541983
,,,,,,,,,,,,,,,,,,955,16.585574526936803,22.651424182539703,26.296458966842458,29.1887487987939
,,,,,,,,,,,,,,,,,,956,16.43667348118766,22.180011851391434,25.87770515273763,27.841224611431564
,,,,,,,,,,,,,,,,,,957,16.040006851873315,21.08942391597231,24.804356904947586,25.87823369436097
,,,,,,,,,,,,,,,,,,958,15.230579044858587,19.455993434593957,23.051441527051345,23.214400711542694
