Resource,MA_natural_gas,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
t200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.7568355431124,0.0,908.7568355431124
t201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1682.3608955603054,323.92857580541204,7041.167213643872
t202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.7923324016924,1504.5198382127935,107.78905815362057,2994.1012287681065
t203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.020995620525,1245.56737031691,323.92857580541204,4158.516941742847
t204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588.537580014877,1272.7893936634746,175.4379201719086,4036.7648938502603
t205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.998183973552,2044.9038914676728,0.0,3725.902075441225
t206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0028745474633,1107.5086067307586,323.92857580541204,3832.440057083634
t207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1107.5086067307586,202.38518471031372,6344.771533719226
t208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4771.936672851635,875.8757963647398,175.4379201719086,5823.250389388283
t209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.1414170967773,26.947264538405136,1366.0886816351824
t210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.02037186680275,323.92857580541204,794.9489476722148
t211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,0.0,175.4379201719086,5210.3156624500625
t212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3762.7125683991403,410.5062704648839,175.4379201719086,4348.656759035933
t213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4836.719000084605,1873.837016834308,26.947264538405136,6737.503281457318
t214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.784089750884,323.92857580541204,2168.712665556296
t215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.9038914676728,175.4379201719086,2220.3418116395815
t216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,0.0,175.4379201719086,5210.3156624500625
t217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,42.149465637844514,175.4379201719086,5252.465128087907
t218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.1112745840287,1202.373511726033,23.38210527699482,3118.8668915870567
t219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1027.2149511427588,0.0,6062.092693420913
t220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835.4727656235327,0.0,1835.4727656235327
t221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,2042.8670316226903,323.92857580541204,7401.673349706256
t222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0952472841093,49.755429243711276,382.85067652782055
t223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4566.923323089159,328.50941523166125,281.8155804935348,5177.248318814355
t224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3918.138369630916,972.5312721865873,252.20243911670036,5142.872080934204
t225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4395.162186249979,1221.7534226889452,323.92857580541204,5940.8441847443355
t226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.34486824798,1290.0142379135373,323.92857580541204,4863.287681966929
t227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.1981785696835,2044.9038914676728,175.4379201719086,5340.539990209265
t228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.8618621523797,1627.0822637708823,175.4379201719086,4529.38204609517
t229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2472.155598055185,1510.7735393783262,175.4379201719086,4158.367057605419
t230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981.5681262495746,1133.8880852867987,175.4379201719086,4290.894131708282
t231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.4292761732731,2044.9038914676728,0.0,3433.333167640946
t242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3859.7112029250957,1544.6623842358272,323.92857580541204,5728.302162966334
t243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4694.292475287321,1334.8670540078804,323.92857580541204,6353.088105100614
t244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431.241162737986,931.2086164130926,323.92857580541204,3686.3783549564905
t245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2648.436590194364,621.7176408442974,0.0,3270.1542310386612
t246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.735714274786,775.6927264255328,323.92857580541204,2972.357016505731
t247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3059.6695930529845,922.2914488224676,0.0,3981.961041875452
t248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.1208180021986,1625.5861638862234,283.22697832552916,4708.933960213951
t249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.0259819751723,788.0296126480744,0.0,1997.0555946232466
t250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455.821935756415,897.5840223267542,0.0,3353.405958083169
t251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956.2700558539245,1373.460072833991,323.92857580541204,4653.658704493328
t252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3557.7459842469457,1425.885798773848,323.92857580541204,5307.560358826206
t253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3499.948265149206,1433.6573001140541,232.8976085101292,5166.50317377339
t254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3909.7809172402067,1413.1908580972586,323.92857580541204,5646.900351142877
t255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.314094545498,1212.848548551568,0.0,5153.162643097066
t256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3128.995223305291,1606.2625209743521,323.92857580541204,5059.186320085055
t257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038.715941020463,1504.9751828795884,0.0,3543.6911239000515
t258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.8468040459893,621.7405490682538,107.78905815362054,3280.3764112678637
t259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.4096242314508,9.077950857405995,323.92857580541204,1905.4161508942689
t260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.8465510898054,0.0,391.8465510898054
t261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166.005792678058,1717.0202613477973,323.92857580541204,5206.954629831267
t262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4842.357449765788,1535.448959485937,323.92857580541204,6701.734985057137
t263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4514.529605158296,1458.8531184825952,26.947264538405136,6000.329988179296
t264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1652.79301929763,323.92857580541204,7011.599337381196
t265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.685386293819874,0.0,61.685386293819874
t266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,606.4468714368849,323.92857580541204,5965.253189520451
t267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.9347763397138,0.0,721.9347763397138
t268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1433.8582967737389,323.92857580541204,6792.664614857305
t269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.090945189227,831.2862290783802,80.84179361521541,3066.2189678828227
t270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1967.2588118861113,323.92857580541204,7326.065129969677
t271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.272087390522,394.7892019646623,26.947264538405136,1197.0085538935894
t272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.6500455008609,1069.8255573370088,323.92857580541204,2285.4041786432817
t273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0613542802116,1293.4833443026123,175.4379201719086,2030.9826187547326
t274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.297884061542,796.0197842849578,154.83897514542727,2829.1566434919273
t275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.4339323478289,1593.367163046457,0.0,3378.8010953942858
t276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,959.9380578371222,0.0,5994.815800115276
t277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.3441992255084,2044.9038914676728,82.58806877745366,3864.8361594706353
t278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009.5775690136406,1275.3360464330194,252.6445768950599,4537.558192341719
t279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.9817051718455,1007.8408578113997,110.0902059214333,3696.912768904678
t280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,2027.9432688844618,323.92857580541204,7386.749586968028
t281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.5086067307586,0.0,1107.5086067307586
t282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,508.7313466223527,323.92857580541204,5867.537664705918
t283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1419.7690999426227,209.3789121018807,6664.025754322657
t284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.6091396085335,1336.5346045439119,323.92857580541204,5755.072319957857
t285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450.189046572586,1164.9993758141468,323.92857580541204,4939.116998192145
t286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027.473503310308,274.74271386129817,0.0,2302.2162171716063
t287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.4158604573245,708.9423909866654,0.0,2372.35825144399
t288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.446294969402,1996.4112987279655,229.3324492487189,3677.1900429460866
t289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3415.9865645815744,663.6498921997961,323.92857580541204,4403.565032586783
t290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.3952140353722,760.7759661780004,323.92857580541204,2876.099756018785
t291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3197.1770312502167,611.2611369249805,0.0,3808.4381681751975
t292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.3879235623167,917.4099478777468,0.0,3983.7978714400633
t293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.1473296087893,549.6695469669976,229.3324492487189,1760.1493258245057
t294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.7367489790904,1934.9093175062628,323.92857580541204,3437.574642290765
t295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2102.597451858496,579.7065953937736,323.92857580541204,3006.2326230576814
t296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.7478192328604,1026.484548271525,0.0,2808.2323675043854
t297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2778.4327719957764,1176.0873698106539,0.0,3954.5201418064303
t298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683.2122440609287,1124.8332320629743,323.92857580541204,4131.9740519293155
t299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2904.0992453919002,2044.9038914676728,225.76728998730857,5174.7704268468815
t300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1202.8430883120332,0.0,6237.720830590188
t301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1153.5948032420079,0.0,6188.472545520162
t302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3101.3274094808057,1134.6024098436487,323.92857580541204,4559.858395129866
t303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.5516270550875,2044.9038914676728,49.755429243711276,5868.210947766472
t304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.7679563532558,1136.9314867827388,281.8155804935348,3068.5150236295294
t305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.5470020562336,1107.5086067307586,323.92857580541204,1734.9841845924043
t306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,613.2667526843526,323.92857580541204,5972.073070767919
t307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1601.7504607771646,252.20243911670036,6888.830642172019
t308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.92857580541204,323.92857580541204
t313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.755429243711276,49.755429243711276
t314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.4248021316262,281.8155804935348,1727.240382625161
t315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1906.6487237514912,85.39986847568416,7026.92633450533
t316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.3572212139243,1969.1766462738394,323.92857580541204,3066.462443293176
t317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4380.308190242688,1343.3740793173154,0.0,5723.682269560004
t318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2348.0254061144465,146.34104246971287,301.4015563713042,2795.7680049554633
t319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822.3942623327675,382.13481909087056,323.92857580541204,3528.4576572290503
t320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.4029748051653,753.651718341652,0.0,2722.054693146817
t321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.89598839001,1086.869460951752,323.92857580541204,4661.694025147174
t322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.295310385114,1230.679385862073,0.13733696173784438,5460.112033208925
t323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690.1776208105343,1555.496318203275,323.92857580541204,5569.602514819221
t324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.0007513527175,1480.6858753092438,0.0,4214.686626661962
t325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706.678185305291,2044.9038914676728,323.92857580541204,5075.510652578376
t326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.4224327736556,1356.7281030919157,323.92857580541204,5621.079111670983
t327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4621.080252879844,1107.5086067307586,323.92857580541204,6052.517435416014
t328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4236.196554904808,733.3029276502214,175.4379201719086,5144.937402726938
t329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.8618621523797,621.2396397989395,0.0,3348.1015019513193
t330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.983252743115,0.0,1967.983252743115
t331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1107.5086067307586,43.17271918344312,6185.559068192356
t332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.6919640532096,1107.5086067307586,287.38718628854576,2232.5877570725143
t333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1107.5086067307586,80.6840613307869,6223.070410339699
t334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.5086067307586,255.637586295034,1363.1461930257926
t335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.11332199384424,323.92857580541204,494.0418977992563
t336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,2044.9038914676728,85.19949740522452,7164.981131151051
t337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145.707844178985,1277.621928724603,323.92857580541204,4747.258348709
t338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.8618621523797,2044.9038914676728,0.0,4771.765753620052
t339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.11332199384424,323.92857580541204,494.0418977992563
t340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,2044.9038914676728,80.84179361521541,7160.623427361043
t341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145.707844178985,218.69087624560325,323.92857580541204,3688.3272962300002
t342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.8618621523797,1996.326337215914,175.4379201719086,4898.626119540202
t343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.8618621523797,85.43497493926156,175.4379201719086,2987.73475726355
t344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.4511473518958,323.92857580541204,1446.3797231573078
t346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1094.8612403490283,202.38518471031372,6332.124167337496
t347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.83533362400794,1272.5015296025376,175.4379201719086,1586.7747833984542
t348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1862.0300861382343,0.0,6896.907828416388
t349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.1467563056655,1181.0720701426808,0.0,2144.218826448346
t350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1725.457688141706,43.17271918344312,6803.5081496033035
t351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3883.262903368455,1623.768723911483,287.38718628854576,5794.4188135684835
t352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2644.963268070832,953.4409522058135,80.68406133078679,3679.0882816074322
t353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.576261255704,323.92857580541204,1585.504837061116
t354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366.9364793993086,624.8941742316539,323.92857580541204,3315.7592294363744
t355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112.81213917011,1036.4905846580314,47.42093169466199,4196.723655522803
t356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0228797741843,1055.0631901892352,323.92857580541204,4547.0146457688315
t357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4488.463193022131,1407.8459660627773,323.92857580541204,6220.237734890321
t358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3582.3281357860355,1176.8508805930655,175.4379201719086,4934.6169365510095
t359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4176.385479082883,1343.9068446497886,175.4379201719086,5695.73024390458
t360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4403269038113,2044.9038914676728,0.0,2405.344218371484
t375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.3044190890215,2044.9038914676728,0.0,2983.2083105566944
t376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.7834044494879,0.0,0.0,151.7834044494879
t378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1645.6759001025434,323.92857580541204,7004.482218186109
t379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699.106751904155,0.0,323.92857580541204,4023.035327709567
t380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.92857580541204,323.92857580541204
t381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.89760851012926,232.89760851012926
t382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.92857580541204,323.92857580541204
t385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.92857580541204,323.92857580541204
t387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.92857580541204,323.92857580541204
t388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.41204254708677,0.0,237.41204254708677
t389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.92857580541204,323.92857580541204
t390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.6090836025241,306.6090836025241
t393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4659.624480671548,2044.9038914676728,0.0,6704.528372139221
t394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.4331221477337,1021.4075323954165,323.92857580541204,2693.7692303485624
t395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3636.1024073823346,473.0742613822098,49.755429243711276,4158.932098008256
t396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.2806646697459,1713.0112924503208,281.8155804935348,3952.1075376136014
t397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4033.870343333703,2044.9038914676728,221.69001531688482,6300.464250118261
t398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4872.991182052569,1138.6818866702588,0.0,6011.673068722827
t399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4340.824957807104,1215.8563565752042,323.92857580541204,5880.609890187719
t400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4463.90415759702,1431.069509096902,323.92857580541204,6218.902242499334
t401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3585.537182006602,1513.8463679507568,323.92857580541204,5423.312125762771
t402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.5068781834839,1066.301204636728,84.40695287662572,2900.2150356968377
t403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3569.3679494970725,1148.7160088247892,323.92857580541204,5042.012534127274
t404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.84273417590583,784.6430466389296,0.0,1230.4857808148354
