Resource,MA_natural_gas,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
t808,7391.812131168174,0.0,0.0,3840.374536992853,-2.2737367544323206e-13,0.0,702.9243068799788,3930.046490645901,0.0,2190.6939402884645,434.76135216599937,323.92857580541204,18814.541333946778
t809,7391.812131168174,0.0,0.0,3840.374536992853,-4.547473508864641e-13,0.0,702.9243068799788,1737.0831042055788,0.0,3263.029784016295,1780.255861295518,323.92857580541204,19039.408300363808
t810,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,2601.828354131548,1107.5086067307586,0.0,15644.447935903312
t811,7391.812131168174,0.0,0.0,3840.374536992853,-2.2737367544323206e-13,0.0,702.9243068799788,0.0,0.0,0.0,593.7950294557679,124.01603485008442,12652.922039346859
t812,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,0.0,0.0,146.57858981793532,12081.68956485894
t813,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,539.9159065758577,0.0,778.8332321994549,645.6346753112491,161.1230092910129,14060.61779841858
t814,7391.812131168174,-1.8189894035458565e-12,0.0,3840.374536992853,0.0,0.0,702.9243068799788,4356.422027580407,0.0,3127.0647031911262,1036.6191696656006,0.0,20455.216875478138
t815,7391.812131168174,0.0,0.0,3840.374536992853,-9.094947017729282e-13,0.0,702.9243068799788,1189.3395249461921,0.0,4380.876589176669,1377.85539032523,323.92857580541204,19207.11105529451
t816,7391.812131168174,0.0,0.0,3840.374536992853,252.85085102989342,0.0,702.9243068799788,518.3127986390712,0.0,4630.469983139821,1329.1846831624161,323.92857580541204,18989.85786681762
t817,7391.812131168174,1264.3952984961488,0.0,3840.374536992853,2850.341548774949,0.0,702.9243068799788,977.4650726077166,0.0,4827.643026933082,259.0384175104648,286.7921375869396,22400.78647695031
t818,7391.812131168174,11937.68568524241,0.0,3840.374536992853,9.094947017729282e-13,0.0,702.9243068799788,2536.859339591684,0.0,0.0,1825.6537748868154,0.0,28235.30977476191
t819,7391.812131168174,3019.639558592815,0.0,3840.374536992853,0.0,0.0,702.9243068799788,2635.5606701837423,0.0,5034.877742278154,1983.0241134434632,0.0,24608.21305953918
t820,7391.812131168174,13296.518951879185,0.0,3840.374536992853,3243.733490569427,0.0,702.9243068799788,2787.7314919017053,0.0,0.0,391.2529308720764,323.92857580541204,31978.276416068817
t821,7391.812131168174,1619.3456506620587,0.0,3840.374536992853,0.0,0.0,702.9243068799788,3251.7313381875406,0.0,5034.877742278154,1803.1412046683467,323.92857580541204,23968.135486642517
t822,7391.812131168174,0.0,0.0,3840.374536992853,67.71992270303735,0.0,702.9243068799788,2657.3484695486927,0.0,5032.732834652925,2044.9038914676728,323.92857580541204,22061.744669218744
t823,4812.23968567058,0.0,0.0,3270.8966671137923,0.0,0.0,253.05275047679243,0.0,0.0,5034.877742278154,1353.760774925556,165.88485005572858,14890.712470520602
t824,3361.230185078183,0.0,4.547473508864641e-13,2950.5653653068207,0.0,0.0,1.1368683772161603e-13,-5.684341886080802e-14,0.0,2496.4992946885727,2044.9038914676728,201.21644493312658,11054.415181474376
t825,3361.230185078183,0.0,0.0,2950.5653653068207,0.0,0.0,1.1368683772161603e-13,0.0,0.0,4543.317038074216,1129.6435884747152,0.0,11984.756176933934
t826,4415.990517372578,0.0,0.0,3520.0432351858813,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,15339.7439621097
t827,4410.273693223807,0.0,0.0,3539.619036962974,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,15353.602939738019
t828,3957.554783895507,0.0,0.0,3539.619036962974,0.0,0.0,1.1368683772161603e-13,-1.1368683772161603e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,14900.884030409721
t829,4543.497967986944,0.0,0.0,3539.619036962974,1.1368683772161603e-13,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,15486.827214501158
t830,5278.995738667094,0.0,0.0,3520.0432351858813,0.0,-9.094947017729282e-13,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,16202.749183404212
t831,3361.230185078183,4.547473508864641e-13,0.0,2950.5653653068207,0.0,0.0,1.1368683772161603e-13,0.0,0.0,4364.594529595748,2044.9038914676728,0.0,12721.293971448426
t832,3361.230185078183,0.0,0.0,2950.5653653068207,0.0,0.0,1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,1943.9952228250413,323.92857580541204,8579.719349015457
t833,3361.230185078183,0.0,4.547473508864641e-13,2950.5653653068207,-1.1368683772161603e-13,-4.547473508864641e-13,1.1368683772161603e-13,4.547473508864641e-13,0.0,1567.8351286839202,2044.9038914676728,323.92857580541204,10248.46314634201
t834,5505.499780398059,0.0,0.0,3520.0432351858813,0.0,0.0,369.73818541886885,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,16798.991410554045
t835,3361.230185078183,0.0,0.0,2950.5653653068207,0.0,-1.1368683772161603e-13,1.1368683772161603e-13,0.0,0.0,3366.699361332426,1051.9685060674215,323.92857580541204,11054.391993590263
t836,3361.230185078183,0.0,0.0,2950.5653653068207,2.2737367544323206e-13,0.0,1.1368683772161603e-13,0.0,0.0,2674.583249451843,1212.4111703161493,323.92857580541204,10522.718545958407
t837,3361.230185078183,0.0,0.0,2950.5653653068207,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,588.0744860582304,323.92857580541204,12258.6763545268
t838,5254.250540790212,0.0,0.0,2970.1411670839134,0.0,0.0,231.64275326169263,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,15859.744670687058
t839,6016.271709008388,0.0,0.0,3539.619036962974,0.0,0.0,681.514309664879,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17641.11526518748
t840,6016.271709008388,0.0,0.0,3539.619036962974,0.0,0.0,681.514309664879,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17641.11526518748
t841,7391.812131168174,9.094947017729282e-13,0.0,3840.374536992853,0.0,0.0,702.9243068799788,1171.5535594868243,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,20510.37474407907
t842,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,1711.3712177250818,0.0,5034.877742278154,743.0799075487062,84.40695287662572,19508.846795469573
t843,7391.812131168174,1.8189894035458565e-12,0.0,3840.374536992853,0.0,0.0,702.9243068799788,4964.107388528926,0.0,3493.273333626845,1415.9610577184478,323.92857580541204,22132.381330720636
t844,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,3638.0475337844136,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,22976.868718376652
t845,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,2938.6465491319996,0.0,5034.877742278154,1603.971650073717,323.92857580541204,21836.535492330288
t846,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,4345.11482128108,1653.743405855379,175.43792017190862,18109.407122349374
t847,7100.79044049543,0.0,1.1368683772161603e-13,2440.1865437102665,0.0,1.1368683772161603e-13,535.3528337660141,0.0,0.0,1900.4732270714494,0.0,43.17271918344312,12019.975764226601
t848,6937.090739492011,4.547473508864641e-13,2.2737367544323206e-13,1652.5807974888116,-1.1368683772161603e-13,0.0,441.09388013940895,0.0,0.0,3902.3249859117213,315.8952299675493,323.92857580541204,13572.914208804916
t849,6937.090739492011,4.547473508864641e-13,0.0,1652.5807974888116,0.0,0.0,441.09388013940895,0.0,0.0,1212.0891631090353,1851.0355865418344,0.0,12093.890166771103
t850,6937.090739492011,0.0,4.547473508864641e-13,1652.5807974888116,-1.1368683772161603e-13,0.0,441.09388013940895,2.2737367544323206e-13,0.0,1584.1053752825887,2044.9038914676728,0.0,12659.774683870495
t851,6937.090739492011,0.0,0.0,1652.5807974888116,0.0,0.0,441.09388013940895,0.0,0.0,868.181798760219,1158.1713600380374,323.92857580541204,11381.0471517239
t852,6937.090739492011,0.0,-9.094947017729282e-13,2114.832012391631,0.0,0.0,441.09388013940895,-4.547473508864641e-13,0.0,4936.821448335833,2044.9038914676728,323.92857580541204,16798.67054763197
t853,7179.00251986373,0.0,-9.094947017729282e-13,3100.900253040487,0.0,0.0,578.8166846049487,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,18262.4296670604
t854,7179.00251986373,-9.094947017729282e-13,0.0,3100.900253040487,2.2737367544323206e-13,0.0,702.9243068799788,9.094947017729282e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,18386.537289335436
t855,7179.00251986373,0.0,9.094947017729282e-13,3100.900253040487,4.547473508864641e-13,0.0,702.9243068799788,216.9596150785701,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,18603.496904414
t856,7179.00251986373,0.0,0.0,3100.900253040487,4.547473508864641e-13,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,125.45608158089863,18188.06479511092
t857,4694.366664263126,0.0,4.547473508864641e-13,2487.494520339914,2.2737367544323206e-13,0.0,702.9243068799788,1008.4353072780841,0.0,5034.877742278154,2044.9038914676728,142.0418960181521,16115.044328525082
t858,4003.1737244622554,0.0,0.0,1839.3487854661112,0.0,0.0,702.9243068799788,163.79306531537713,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,14112.950091674962
t859,2225.1644628024824,9.094947017729282e-13,-5.684341886080802e-14,1652.5807974888116,0.0,0.0,702.9243068799788,406.4042777545719,0.0,5034.877742278154,1636.3866175960873,167.7848156213923,11826.123020421479
t860,2225.1644628024824,0.0,0.0,1652.5807974888116,0.0,0.0,702.9243068799788,360.71005460423294,0.0,783.612228186963,398.18634225623714,323.92857580541204,6447.1067680241185
t861,2225.1644628024824,0.0,0.0,1652.5807974888116,0.0,0.0,702.9243068799788,1055.0763691329685,0.0,5034.877742278154,1743.8066386477365,323.92857580541204,12738.358893035545
t862,4973.82102237303,0.0,0.0,3052.768790771398,0.0,0.0,702.9243068799788,946.280866297082,0.0,5034.877742278154,2044.9038914676728,26.947264538405136,16782.52388460572
t863,2225.1644628024824,0.0,0.0,1652.5807974888116,0.0,0.0,702.9243068799788,1261.7593601978342,0.0,4398.963154686186,1387.9342076064959,323.92857580541204,11953.254865467201
t864,2225.1644628024824,0.0,0.0,1652.5807974888116,2.842170943040401e-14,0.0,702.9243068799788,1194.433258400256,0.0,3670.5866112658987,1222.4231598582282,175.43792017190862,10843.550516867565
t865,2225.1644628024824,0.0,0.0,1652.5807974888116,0.0,0.0,702.9243068799788,0.0,0.0,4665.304286039271,1533.5154349899785,0.0,10779.489288200522
t866,4973.82102237303,-9.094947017729282e-13,0.0,3052.768790771398,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,16133.224329575645
t867,4688.640157458973,0.0,0.0,1876.7147397508872,1.1368683772161603e-13,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,14671.989413641077
t868,2225.1644628024824,5.684341886080802e-14,0.0,1652.5807974888116,0.0,0.0,702.9243068799788,0.0,0.0,4413.687692285726,1726.5037793092463,0.0,10720.861038766247
t869,2225.1644628024824,0.0,0.0,1652.5807974888116,0.0,0.0,702.9243068799788,0.0,0.0,4713.168821264711,1949.913432442875,0.0,11243.75182087886
t870,2225.1644628024824,2.2737367544323206e-13,0.0,1652.5807974888116,0.0,0.0,702.9243068799788,0.0,0.0,3142.2801058972427,1950.9520211788965,186.05156964929182,9859.953263896703
t871,4973.82102237303,0.0,0.0,3052.768790771398,4.547473508864641e-13,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,16133.224329575645
t872,2225.1644628024824,2.2737367544323206e-13,0.0,1652.5807974888116,0.0,0.0,702.9243068799788,0.0,0.0,4123.954452308331,1895.8169943074618,323.92857580541204,10924.369589592477
t873,2225.1644628024824,0.0,0.0,1821.9134193036255,0.0,4.547473508864641e-13,702.9243068799788,-4.547473508864641e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,12153.712398537325
t874,4085.157623414131,0.0,0.0,2440.1865437102665,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,1504.0992226171568,230.80515458327375,13998.05059348296
t875,7391.812131168174,0.0,-9.094947017729282e-13,3840.374536992853,1113.8780396803463,-9.094947017729282e-13,702.9243068799788,121.91298441473373,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,20574.612208687322
t876,7391.812131168174,0.0,0.0,3840.374536992853,2963.912030309416,0.0,702.9243068799788,1695.2867550060082,0.0,4794.69173541991,1836.0345829405987,323.92857580541204,23548.96465452235
t877,7391.812131168174,0.0,9.094947017729282e-13,3840.374536992853,3059.7339922008127,0.0,702.9243068799788,2427.925105975459,0.0,3733.6004531967305,1551.649581743377,0.0,22708.020108157383
t878,7391.812131168174,1.8189894035458565e-12,9.094947017729282e-13,3840.374536992853,3374.867188504989,0.0,702.9243068799788,1822.6711512074776,0.0,4112.868934558161,1504.1430356755677,323.92857580541204,23073.589860792614
t879,7391.812131168174,4031.9017105032563,0.0,3840.374536992853,4030.8589887175094,0.0,702.9243068799788,4254.555264085339,0.0,2697.9644670421376,1229.9894707061644,0.0,28180.38087609541
t880,7391.812131168174,-1.8189894035458565e-12,0.0,3840.374536992853,3269.2919011481144,0.0,702.9243068799788,4081.423104958601,0.0,4247.235503815328,1107.5086067307586,214.6617267779048,24855.23181847171
t881,7391.812131168174,0.0,0.0,3840.374536992853,1908.0240082247142,-4.547473508864641e-13,702.9243068799788,4052.212609760009,0.0,3026.84102241204,1107.5086067307586,323.92857580541204,22353.625797973946
t882,7391.812131168174,0.0,0.0,3840.374536992853,675.3917193206494,0.0,702.9243068799788,4492.121608161879,0.0,2144.821380648006,1107.5086067307586,0.0,20354.954289902296
t883,7391.812131168174,3520.9061487457766,0.0,3840.374536992853,-4.547473508864641e-13,0.0,702.9243068799788,4820.942208923188,0.0,0.0,941.2275010697817,323.92857580541204,21542.115409585167
t884,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,6653.346534404798,0.0,1618.6824156214157,629.4570754785084,0.0,20836.59700054573
t885,7391.812131168174,1.8189894035458565e-12,0.0,3840.374536992853,0.0,0.0,702.9243068799788,6800.2332657766965,0.0,2128.7992223783426,766.6353831273448,176.35430970124497,21807.13315602464
t886,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,6628.953673801953,0.0,2185.150909953269,789.5082529162125,323.92857580541204,21862.652387517854
t887,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,7459.809687117148,0.0,2994.3288826775947,1018.3903885546986,0.0,23407.639933390445
t888,7391.812131168174,11635.533022027288,0.0,3840.374536992853,0.0,0.0,702.9243068799788,6869.800129739399,0.0,0.0,1776.6127013895161,323.92857580541204,32540.98540400262
t889,7391.812131168174,4672.018664484858,0.0,3840.374536992853,1315.093615804023,0.0,702.9243068799788,7473.043352280785,0.0,4030.811700282292,1275.3242283118025,0.0,30701.40253620477
t890,7391.812131168174,560.4063104190936,0.0,3840.374536992853,-4.547473508864641e-13,0.0,702.9243068799788,7153.306839866539,0.0,5034.877742278154,1662.913322998204,323.92857580541204,26670.54376640841
t891,7391.812131168174,0.0,0.0,3840.374536992853,2315.9053224314302,0.0,702.9243068799788,7908.625405950799,0.0,3381.774400829246,0.0,0.0,25541.416104252483
t892,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,7220.00185695144,0.0,1521.3861081793425,670.1913315679622,323.92857580541204,21670.618847545164
t893,7391.812131168174,1538.0693432543449,0.0,3840.374536992853,1333.677073435817,0.0,702.9243068799788,7089.503040617309,0.0,5034.877742278154,1131.468841384605,323.92857580541204,28386.635591816645
t894,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,7592.2851195865,0.0,4677.265423682636,1767.2492789416933,0.0,25971.910797251832
t895,7391.812131168174,0.0,0.0,3840.374536992853,1691.3158902225414,0.0,702.9243068799788,6049.221307163775,0.0,1472.1476611117887,197.92491746669043,323.92857580541204,21669.64932681121
t896,7391.812131168174,0.0,0.0,3840.374536992853,1453.3506969028092,0.0,702.9243068799788,3625.831055157625,0.0,1235.7158310709838,654.320327424078,0.0,18904.328885596504
t897,7391.812131168174,9154.687802587032,0.0,3840.374536992853,2921.5205728168075,0.0,702.9243068799788,3857.3112888333944,0.0,0.0,1296.593818806563,323.92857580541204,29489.15303389021
t898,7391.812131168174,1508.813414804903,0.0,3840.374536992853,2893.699646331003,9.094947017729282e-13,702.9243068799788,2314.9761120544326,0.0,5034.877742278154,947.466883229798,323.92857580541204,24958.87334954471
t899,7391.812131168174,2532.080058115229,0.0,3840.374536992853,2941.1288440757567,0.0,702.9243068799788,5584.709484675326,0.0,5034.877742278154,1242.967921501972,0.0,29270.875025687445
t900,7391.812131168174,6744.982941496935,0.0,3840.374536992853,3483.465251608934,-9.094947017729282e-13,702.9243068799788,3716.4783148427896,0.0,3386.436308652892,1991.9030643696613,165.2487464918413,31423.625602504053
t901,7391.812131168174,12418.757284289924,9.094947017729282e-13,3840.374536992853,3271.5328369499066,0.0,702.9243068799788,3456.583566778827,0.0,44.105019954195996,2044.9038914676728,323.92857580541204,33494.92215028695
t902,7391.812131168174,0.0,0.0,3840.374536992853,2184.7245426981276,0.0,702.9243068799788,4440.899501255997,0.0,4999.608341398859,483.96954186053404,323.92857580541204,24368.241478059936
t903,7391.812131168174,-1.8189894035458565e-12,0.0,3840.374536992853,2538.9185410349187,0.0,702.9243068799788,4852.898688867394,0.0,4030.4163917988726,1968.6520694786327,175.43792017190862,25501.434586392734
t904,7391.812131168174,0.0,0.0,3840.374536992853,1429.6834271168127,0.0,702.9243068799788,4913.922616352642,0.0,2726.8618621523797,1107.5086067307586,26.947264538405136,22140.034751932002
t905,7391.812131168174,0.0,0.0,3840.374536992853,4.547473508864641e-13,0.0,702.9243068799788,3273.3165934779736,0.0,2726.8618621523797,1107.5086067307586,323.92857580541204,19366.72661320753
t906,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,503.0016122951775,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,19138.898490007443
t907,3836.0443463282827,0.0,0.0,2346.5727531822276,0.0,-1.1368683772161603e-13,53.13005589198599,0.0,0.0,29.41552632708408,284.40583764115786,0.0,6549.568519370738
t908,1835.9249673558434,0.0,0.0,1506.3092497887505,-5.684341886080802e-14,0.0,1.1368683772161603e-13,0.0,0.0,1498.5324637882304,1234.0856684082955,0.0,6074.852349341119
t909,1835.9249673558434,0.0,0.0,1506.3092497887505,0.0,0.0,1.1368683772161603e-13,0.0,0.0,892.5249283994353,923.3818786840923,43.17271918344312,5201.313743411564
t910,1835.9249673558434,0.0,0.0,1506.3092497887505,0.0,0.0,1.1368683772161603e-13,0.0,0.0,2106.160212992473,1129.30437522672,323.92857580541204,6901.627381169199
t911,1835.9249673558434,0.0,0.0,1506.3092497887505,0.0,0.0,1.1368683772161603e-13,0.0,0.0,4842.485124685473,1798.8283080548292,323.92857580541204,10307.476225690309
t912,2375.497599308427,0.0,0.0,1798.0518236157677,0.0,0.0,1.1368683772161603e-13,4.547473508864641e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,11577.259632475434
t913,3281.183106654641,4.547473508864641e-13,0.0,2199.988863564655,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,12884.882179770535
t914,6836.950891494539,0.0,0.0,3051.4604699178662,0.0,0.0,383.69276712557655,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17675.81433808922
t915,6836.950891494539,0.0,0.0,3051.4604699178662,0.0,0.0,383.69276712557655,2.2737367544323206e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17675.81433808922
t916,6836.950891494539,0.0,0.0,3051.4604699178662,0.0,0.0,383.69276712557655,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17675.81433808922
t917,6836.950891494539,0.0,0.0,3051.4604699178662,0.0,0.0,383.69276712557655,0.0,0.0,5034.877742278154,902.9729533049222,323.92857580541204,16533.883399926468
t918,6836.950891494539,0.0,0.0,3051.4604699178662,0.0,0.0,383.6927671255765,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17675.81433808922
t919,6836.950891494539,0.0,0.0,3051.4604699178662,4.547473508864641e-13,0.0,383.69276712557655,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17675.81433808922
t920,6836.950891494539,0.0,0.0,3051.4604699178662,0.0,0.0,383.6927671255765,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17675.81433808922
t921,6836.950891494539,0.0,0.0,3051.4604699178662,0.0,0.0,29.44004579474199,1.1368683772161603e-13,0.0,4640.831653287864,102.96862115612817,323.92857580541204,14985.580257456551
t922,6836.950891494539,0.0,-4.547473508864641e-13,3051.4604699178662,-4.547473508864641e-13,0.0,383.69276712557655,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17675.814338089214
t923,6836.950891494539,0.0,0.0,3051.4604699178662,4.547473508864641e-13,0.0,383.69276712557655,5.684341886080802e-14,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17675.81433808922
t924,6836.950891494539,0.0,0.0,3051.4604699178662,2.2737367544323206e-13,0.0,383.69276712557655,2.2737367544323206e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17675.81433808922
t925,6815.84680898397,0.0,0.0,3051.4604699178662,0.0,0.0,383.6927671255765,-2.2737367544323206e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17654.710255578648
t926,4348.990772966919,0.0,0.0,1937.031464931125,0.0,0.0,1.1368683772161603e-13,-2.2737367544323206e-13,0.0,4523.924892381561,2044.9038914676728,323.92857580541204,13178.77959755269
t927,3537.349574891531,-4.547473508864641e-13,0.0,1871.4699480859742,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,12812.529732528743
t928,5587.923654830705,9.094947017729282e-13,0.0,3051.4604699178662,0.0,0.0,369.73818541886885,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,16412.83251971868
t929,4309.930368772377,0.0,0.0,3051.4604699178662,2.2737367544323206e-13,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,14765.101048241482
t930,0.0,0.0,0.0,2231.0162777100095,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,9634.726487261249
t931,0.0,0.0,0.0,1506.3092497887505,0.0,0.0,1.1368683772161603e-13,0.0,0.0,944.4554958062117,1250.8737974085636,323.92857580541204,4025.567118808938
t932,0.0,0.0,0.0,1506.3092497887505,5.684341886080802e-14,0.0,1.1368683772161603e-13,0.0,0.0,212.9537536116186,858.244363621078,0.0,2577.507367021447
t933,0.0,0.0,0.0,1668.5448295728938,0.0,0.0,1.1368683772161603e-13,1.1368683772161603e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,9072.255039124133
t934,0.0,-4.547473508864641e-13,0.0,1506.3092497887505,0.0,0.0,1.1368683772161603e-13,0.0,0.0,1465.9142602018292,1439.3553244606621,323.92857580541204,4735.507410256653
t935,0.0,0.0,0.0,1506.3092497887505,0.0,0.0,1.1368683772161603e-13,1.4210854715202004e-14,0.0,5034.877742278154,2009.9795402892184,0.0,8551.166532356123
t936,3699.1716815673685,0.0,0.0,2801.311345385885,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,13904.193236504492
t937,3932.444053781469,0.0,0.0,3051.4604699178662,0.0,0.0,369.73818541886885,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,14757.352918669443
t938,3164.802129079373,0.0,0.0,2434.869463850408,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,13003.38180248102
t939,3932.444053781469,0.0,0.0,2620.5791069730813,0.0,0.0,88.77292114900547,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,14045.506291454796
t940,3310.590031932233,0.0,0.0,2406.5779108113265,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,13120.878152294797
t941,912.203712820542,0.0,0.0,1787.7934659966159,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,10103.707388368397
t942,524.7594608969857,0.0,0.0,1715.0796324126427,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,9643.549302860867
t943,1483.0813898585711,0.0,0.0,2233.8796506398066,0.0,0.0,1.1368683772161603e-13,2.2737367544323206e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,11120.671250049618
t944,0.0,0.0,0.0,1678.0300694477855,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,9081.740278999025
t945,0.0,0.0,4.547473508864641e-13,1506.3092497887505,0.0,0.0,1.1368683772161603e-13,0.0,0.0,4879.424793507021,2044.9038914676728,133.5426368134926,8564.180571576937
t946,0.0,0.0,0.0,1506.3092497887505,-2.842170943040401e-14,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,233.55865817536255,8819.649541709941
t947,0.0,0.0,-9.094947017729282e-13,2128.6069005772306,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,9532.317110128468
t948,0.0,0.0,0.0,2047.7202418911197,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,9451.430451442358
t949,235.44588899567407,0.0,0.0,3051.4604699178662,0.0,0.0,1.1368683772161603e-13,-5.684341886080802e-14,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,10690.616568464779
t950,682.5567286347305,2.2737367544323206e-13,0.0,3051.4604699178662,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,11137.727408103836
t951,566.649487887219,0.0,9.094947017729282e-13,3051.4604699178662,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,11021.820167356325
t952,669.9259093231958,-4.547473508864641e-13,0.0,3024.6928313286444,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,11098.328950203078
t953,0.0,0.0,0.0,1530.8910475180187,1.1368683772161603e-13,4.547473508864641e-13,1.1368683772161603e-13,1.1368683772161603e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,8934.601257069258
t954,0.0,0.0,0.0,1506.3092497887505,0.0,0.0,1.1368683772161603e-13,0.0,0.0,1963.963520849984,2044.9038914676728,323.92857580541204,5839.105237911819
t955,0.0,0.0,5.684341886080802e-14,1506.3092497887505,0.0,0.0,1.1368683772161603e-13,0.0,0.0,2720.881788518155,1505.5725868416241,323.92857580541204,6056.692200953942
t956,0.0,0.0,0.0,1506.3092497887505,1.1368683772161603e-13,0.0,1.1368683772161603e-13,4.547473508864641e-13,0.0,5034.877742278154,1094.7413899041148,323.92857580541204,7959.856957776432
