BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t205,33204.66177598064,3365.952869963307,-1956.2709959439444,0.0,0.0,0.0,0.0,0.0,0.0,-42266.34365
t206,39053.45548590726,0.0,-5322.223865907251,0.0,0.0,0.0,0.0,0.0,0.0,-41383.23162
t207,34410.59705316154,2381.768691372858,-2940.455174534393,0.0,0.0,0.0,0.0,0.0,0.0,-41503.91057
t208,34215.73925613265,3185.072044887301,-2137.1518210199497,0.0,0.0,0.0,0.0,0.0,0.0,-42915.65948
t209,40082.118530190426,1578.4653378584155,-3743.7585280488356,0.0,0.0,0.0,0.0,0.0,0.0,-45568.82534
t210,37083.48127708522,2284.617412914784,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47020.09869
t211,37217.63556918896,2385.971370811042,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47255.60694
t212,34847.38667851755,4232.711301482454,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46732.09798
t213,37756.620930000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45408.62093
t214,38436.84809876807,0.0,-2249.449968768059,0.0,0.0,0.0,0.0,0.0,0.0,-43839.39813
t215,35015.07013000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42667.07013
t216,34410.60945000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42062.60945
t217,34226.73605000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41878.73605
t218,34307.99986000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41959.99986
t219,34730.422730000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42382.42273
t220,36190.285,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43842.285
t221,37367.55463408934,1914.3577459106637,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46933.91238
t222,40664.67281201833,773.225827981669,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49089.89864
t223,40563.94215185426,140.45261814575127,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48356.39477
t224,38537.04438,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46189.04438
t225,36404.157800000015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44056.1578
t226,35777.37686545497,0.0,-1243.621255454972,0.0,0.0,0.0,0.0,0.0,0.0,-42185.75561
t227,36767.05690802277,788.3935439422416,-4533.83032196501,0.0,0.0,0.0,0.0,0.0,0.0,-40673.62013
t228,33818.09586248907,1438.708891709092,-3883.514974198159,0.0,0.0,0.0,0.0,0.0,0.0,-39025.28978
t229,35892.014635907246,0.0,-5322.223865907251,0.0,0.0,0.0,0.0,0.0,0.0,-38221.79077
t230,30338.935163161528,2381.768691372858,-2940.455174534393,0.0,0.0,0.0,0.0,0.0,0.0,-37432.24868
t231,30364.845153161532,2381.768691372858,-2940.455174534393,0.0,0.0,0.0,0.0,0.0,0.0,-37458.15867
t232,31298.77306316154,2381.768691372858,-2940.455174534393,0.0,0.0,0.0,0.0,0.0,0.0,-38392.08658
t233,33386.89613,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41038.89613
t234,31327.972578723562,3203.713371276445,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42183.68595
t235,32967.914342800905,1708.118427199098,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42328.03277
t236,34267.107200000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41919.1072
t237,30128.655854599798,2749.0913154002023,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40529.74717
t238,29847.825009150136,1333.4733908498658,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38833.2984
t239,29203.177971355755,146.00012864424093,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37001.1781
t240,28160.89387082561,768.8851691743945,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36581.77904
t241,28373.696320000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36025.69632
t242,29370.12384893056,0.0,-992.8291589305602,0.0,0.0,0.0,0.0,0.0,0.0,-36029.29469
t243,31306.786977067575,0.0,-2353.563827067568,0.0,0.0,0.0,0.0,0.0,0.0,-36605.22315
t244,30443.246869273302,0.0,-118.6411792733023,0.0,0.0,0.0,0.0,0.0,0.0,-37976.60569
