Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5618481252663448,-0.2717391304347826,-2.609461760330815
t4498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-23.371478862313666
t4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-23.371478862313666
t4501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-10.215077454787677
t4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.517838842649346,-0.2717391304347826,-4.604276743092501
t4513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.92586400000001,-0.2717391304347826,-28.482900847774577
t4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-0.27526920573255276
t4536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,0.045999999999999985,-0.27526920573255276
t4537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,0.045999999999999985,-0.27526920573255276
t4538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,0.045999999999999985,-0.27526920573255276
t4539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.517838842649319,-0.2717391304347826,-4.604276743092473
t4546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-23.371478862313666
t4548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.90392622222223,-0.2717391304347826,-29.480376529853718
t4549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.90392622222223,-0.2717391304347826,-29.480376529853718
t4550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.90392622222223,-0.2717391304347826,-29.480376529853718
t4551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.90392622222223,-0.2717391304347826,-29.480376529853718
t4552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.90392622222223,-0.2717391304347826,-29.480376529853718
t4553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.90392622222223,-0.2717391304347826,-29.480376529853718
t4554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.90392622222223,-0.2717391304347826,-29.480376529853718
t4555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.90392622222223,-0.2717391304347826,-29.480376529853718
t4556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.90392622222223,-0.2717391304347826,-29.480376529853718
t4557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-8.588176892618584
t4559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.51783884264928,-0.2717391304347826,-4.604276743092436
t4560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,0.045999999999999985,-0.27526920573255276
t4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-19.50561970906229
t4571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.839083227972665,-0.2717391304347826,-30.43409537408293
t4574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.83908322797269,-0.2717391304347826,-30.43409537408293
t4575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.83908322797269,-0.2717391304347826,-30.43409537408293
t4576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.83908322797269,-0.2717391304347826,-30.43409537408293
t4577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.83908322797269,-0.2717391304347826,-30.43409537408293
t4578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.83908322797269,-0.2717391304347826,-30.43409537408293
t4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.83908322797269,-0.2717391304347826,-30.43409537408293
t4580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.83908322797269,-0.2717391304347826,-30.43409537408293
t4581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.716063650341383,-0.2717391304347826,-23.1696916886837
t4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.716063650341383,-0.2717391304347826,-0.27526920573255276
t4583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,0.045999999999999985,-0.27526920573255276
t4593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-23.371478862313666
t4606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-20.69708598811375
t4607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.51783884264928,-0.2717391304347826,-4.604276743092436
t4608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.698389714285685,-0.2717391304347826,-32.33030705007984
t4622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.69838971428572,-0.2717391304347826,-32.33030705007984
t4623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.69838971428572,-31.309012100516494,-32.33030705007984
t4624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.69838971428572,-31.309012100516494,-32.33030705007984
t4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.69838971428572,-31.309012100516494,-32.33030705007984
t4626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.69838971428572,-31.309012100516494,-32.33030705007984
t4627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.69838971428572,-0.2717391304347826,-32.33030705007984
t4628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,0.045999999999999985,-23.371478862313666
t4629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,0.045999999999999985,-19.50561970906229
t4630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,0.045999999999999985,-19.50561970906229
t4631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.51783884264928,0.045999999999999985,-4.604276743092436
t4632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,0.045999999999999985,-0.27526920573255276
t4633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,0.045999999999999985,-0.27526920573255276
t4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.93660517857149,-0.2717391304347826,-28.49385522693215
t4645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.32535380357142,-31.928308053333332,-32.96971568727112
t4646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.32535380357142,-31.928308053333332,-32.96971568727112
t4647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.32535380357142,-31.928308053333332,-32.96971568727112
t4648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.32535380357142,-31.928308053333332,-32.96971568727112
t4649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.32535380357142,-31.928308053333332,-32.96971568727112
t4650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.32535380357142,-31.928308053333332,-32.96971568727112
t4651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,0.045999999999999985,-21.36452234057454
t4653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,0.045999999999999985,-21.36452234057454
t4654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,0.045999999999999985,-19.50561970906229
t4655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,0.045999999999999985,-19.50561970906229
t4656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.229075719836819,-0.2717391304347826,-2.2700841884941676
t4657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-2.2700841884941676
t4665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5618481252663448,-0.2717391304347826,-2.609461760330815
t4666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-23.371478862313666
t4668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-23.371478862313666
t4669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126504,-0.2717391304347826,-30.72722113245264
t4678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-10.215077454787677
t4680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.517838842649346,-0.2717391304347826,-4.604276743092501
t4681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,-0.2717391304347826,-0.27526920573255276
t4690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-19.50561970906229
t4691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.92586400000001,-0.2717391304347826,-28.482900847774577
t4693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.925864000000008,-0.2717391304347826,-28.482900847774577
t4702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.919782608695648,-0.2717391304347826,-23.371478862313666
t4703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.123304,-0.2717391304347826,-0.27526920573255276
t4704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2730850024538885,0.045999999999999985,-0.27526920573255276
t4705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t4707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t4708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t4709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t4710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t4711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t4712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.551115999999997,-0.27173913043478254,-17.902225505681706
t4713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.062282608695647,-0.27173913043478254,-17.902225505681706
t4714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.062282608695647,-0.27173913043478254,-21.4771095293971
t4715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.062282608695647,-0.27173913043478254,-21.4771095293971
t4716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.50141599999997,-0.27173913043478254,-29.06987692222884
t4717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.501416000000013,-0.27173913043478254,-29.06987692222884
t4718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.501416000000013,-0.27173913043478254,-29.06987692222884
t4719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.501416000000013,-0.27173913043478254,-29.06987692222884
t4720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.501416000000013,-0.27173913043478254,-29.06987692222884
t4721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.501416000000013,-28.15113923928991,-29.06987692222884
