Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t1198,-0.0,-0.0,-0.0,6040.581469155521,8229.437303846064,-0.0,-0.0,0.0,-0.0,0.0,14270.018773001584
t1199,-0.0,-0.0,-0.0,6040.581469155521,7050.183939318908,-0.0,-0.0,0.0,-0.0,0.0,13090.765408474428
t1200,-0.0,-0.0,-0.0,6040.581469155521,5970.43684196727,-0.0,-0.0,0.0,0.0,0.0,12011.01831112279
t1201,-0.0,-0.0,-0.0,6040.581469155521,5159.88412355003,-0.0,-0.0,0.0,0.0,0.0,11200.46559270555
t1202,-0.0,-0.0,-0.0,6040.581469155521,4777.7967232181345,-0.0,-0.0,0.0,0.0,0.0,10818.378192373655
t1203,-0.0,-0.0,-0.0,6040.581469155521,4639.675222448559,-0.0,-0.0,0.0,-0.0,0.0,10680.25669160408
t1204,-0.0,-0.0,-0.0,6040.581469155521,4676.971432322114,-0.0,-0.0,0.0,-0.0,0.0,10717.552901477635
t1205,-0.0,-0.0,-0.0,6040.581469155521,5020.753940856814,-0.0,-0.0,0.0,-0.0,0.0,11061.335410012334
t1206,-0.0,-0.0,-0.0,6040.581469155521,6065.202180607514,-0.0,-0.0,0.0,-0.0,0.0,12105.783649763034
t1207,-0.0,-0.0,-0.0,6040.581469155521,8637.868587377907,-0.0,-0.0,0.0,0.0,0.0,14678.450056533427
t1208,-0.0,-0.0,-0.0,6040.581469155521,8920.330847769324,-0.0,-0.0,0.0,-0.0,0.0,14960.912316924845
t1209,-0.0,-0.0,-0.0,6040.581469155521,8947.819091236013,-0.0,-0.0,0.0,-0.0,103.24545857348255,15091.646018965017
t1210,-0.0,-0.0,-0.0,6040.581469155521,8931.874594229601,-0.0,-0.0,0.0,-0.0,40.56536500285524,15013.021428387976
t1211,-0.0,-0.0,-0.0,6040.581469155521,8923.902345726396,-0.0,-0.0,0.0,0.0,9.225318217541467,14973.709133099457
t1212,-0.0,-0.0,-0.0,6040.581469155521,8799.340498694102,-0.0,-0.0,0.0,-0.0,0.0,14839.921967849623
t1213,-0.0,-0.0,-0.0,6040.581469155521,8535.197390091835,-0.0,-0.0,0.0,-0.0,0.0,14575.778859247355
t1214,-0.0,-0.0,-0.0,6040.581469155521,8330.552924964279,-0.0,-0.0,0.0,-0.0,0.0,14371.1343941198
t1215,-0.0,-0.0,-0.0,6040.581469155521,8073.4584389667625,-0.0,-0.0,0.0,-0.0,0.0,14114.039908122282
t1216,-0.0,-0.0,-0.0,6040.581469155521,7967.614040174017,-0.0,-0.0,0.0,-0.0,0.0,14008.195509329536
t1217,-0.0,-0.0,-0.0,6040.581469155521,8819.266584121819,-0.0,-0.0,0.0,-0.0,0.0,14859.84805327734
t1218,-0.0,-0.0,-0.0,6040.581469155521,9093.31262641952,-0.0,-0.0,0.0,-0.0,673.1892586846483,15807.083354259688
t1219,-0.0,-0.0,-0.0,6040.581469155521,9173.035111451578,-0.0,-0.0,0.0,0.0,981.6468117213127,16195.263392328412
t1220,-0.0,-0.0,-0.0,6040.581469155521,9092.316095356618,-0.0,-0.0,0.0,0.0,668.2851080839791,15801.182672596118
t1221,-0.0,-0.0,-0.0,6040.581469155521,8953.798277613416,-0.0,-0.0,0.0,0.0,124.7772041574604,15119.156950926397
t1222,-0.0,-0.0,-0.0,6040.581469155521,7993.826899748257,-0.0,-0.0,0.0,0.0,0.0,14034.408368903778
t1223,-0.0,-0.0,-0.0,6040.581469155521,6964.73317857741,-0.0,-0.0,0.0,0.0,0.0,13005.314647732932
t1224,-0.0,-0.0,-0.0,6040.581469155521,5489.561526161305,-0.0,-0.0,0.0,0.0,0.0,11530.142995316826
t1225,-0.0,-0.0,-0.0,6040.581469155521,4736.457924936085,-0.0,-0.0,0.0,0.0,0.0,10777.039394091606
t1226,-0.0,-0.0,-0.0,6040.581469155521,4342.262770953376,-0.0,-0.0,0.0,0.0,0.0,10382.844240108898
t1227,-0.0,-0.0,-0.0,6040.581469155521,4186.990106914779,-0.0,-0.0,0.0,0.0,0.0,10227.571576070299
t1228,-0.0,-0.0,-0.0,6040.581469155521,5241.671558719238,-0.0,-0.0,0.0,0.0,0.0,11282.253027874758
t1229,-0.0,-0.0,-0.0,6040.581469155521,4550.949824489423,-0.0,-0.0,0.0,0.0,0.0,10591.531293644945
t1230,-0.0,-0.0,-0.0,6040.581469155521,5634.719498674888,-0.0,-0.0,0.0,0.0,0.0,11675.300967830408
t1231,-0.0,-0.0,-0.0,6040.581469155521,8271.692586892346,-0.0,-0.0,0.0,0.0,0.0,14312.274056047867
t1232,-0.0,-0.0,-0.0,6040.581469155521,8532.183495181653,-0.0,-0.0,0.0,0.0,0.0,14572.764964337173
t1233,-0.0,-0.0,-0.0,6040.581469155521,8635.013999064213,-0.0,-0.0,0.0,0.0,0.0,14675.595468219733
t1234,-0.0,-0.0,-0.0,6040.581469155521,8644.079985516248,-0.0,-0.0,0.0,0.0,0.0,14684.661454671768
t1235,-0.0,-0.0,-0.0,6040.581469155521,8659.201634077242,-0.0,-0.0,0.0,0.0,0.0,14699.783103232763
t1236,-0.0,-0.0,-0.0,6040.581469155521,8610.806352476517,-0.0,-0.0,0.0,0.0,0.0,14651.387821632037
t1237,-0.0,-0.0,-0.0,6040.581469155521,8830.228425813726,-0.0,-0.0,0.0,0.0,0.0,14870.809894969247
t1238,-0.0,-0.0,-0.0,6040.581469155521,8350.717983143482,-0.0,-0.0,0.0,0.0,0.0,14391.299452299003
t1239,-0.0,-0.0,-0.0,6040.581469155521,8169.232459530647,-0.0,-0.0,0.0,0.0,0.0,14209.813928686168
t1240,-0.0,-0.0,-0.0,6040.581469155521,8774.422686291284,-0.0,-0.0,0.0,0.0,0.0,14815.004155446804
t1241,-0.0,-0.0,-0.0,6040.581469155521,8674.34758435972,-0.0,-0.0,0.0,0.0,0.0,14714.929053515241
t1242,-0.0,-0.0,-0.0,6040.581469155521,9131.180806809747,-0.0,-0.0,0.0,0.0,820.061809301977,15991.824085267244
t1243,-0.0,-0.0,-0.0,6040.581469155521,9195.955325898294,-0.0,-0.0,0.0,0.0,1072.7167088736928,16309.253503927508
t1244,-0.0,-0.0,-0.0,6040.581469155521,9130.184275746846,-0.0,-0.0,0.0,0.0,816.153994507765,15986.919739410132
t1245,-0.0,-0.0,-0.0,6040.581469155521,9013.59014138746,-0.0,-0.0,0.0,0.0,360.7851266379638,15414.956737180944
t1246,-0.0,-0.0,-0.0,6040.581469155521,8814.283928807316,-0.0,-0.0,0.0,0.0,0.0,14854.865397962836
t1247,-0.0,-0.0,-0.0,6040.581469155521,7814.966079633109,-0.0,-0.0,0.0,0.0,0.0,13855.547548788629
t1248,-0.0,-0.0,-0.0,6040.581469155521,5922.061571941212,-0.0,-0.0,0.0,0.0,0.0,11962.643041096733
t1249,-0.0,-0.0,-0.0,6040.581469155521,6142.02385909111,-0.0,-0.0,0.0,0.0,0.0,12182.605328246631
t1250,-0.0,-0.0,-0.0,6040.581469155521,4862.479532768773,-0.0,-0.0,0.0,0.0,0.0,10903.061001924294
t1251,-0.0,-0.0,-0.0,6040.581469155521,5509.485732064605,-0.0,-0.0,0.0,0.0,0.0,11550.067201220125
t1252,-0.0,-0.0,-0.0,6040.581469155521,4819.123370639442,-0.0,-0.0,0.0,0.0,0.0,10859.704839794962
t1253,-0.0,-0.0,-0.0,6040.581469155521,6125.921400895067,-0.0,-0.0,0.0,0.0,0.0,12166.502870050586
t1254,-0.0,-0.0,-0.0,6040.581469155521,6326.319243438854,-0.0,-0.0,0.0,0.0,0.0,12366.900712594375
t1255,-0.0,-0.0,-0.0,6040.581469155521,8334.575501798106,-0.0,-0.0,0.0,0.0,0.0,14375.156970953627
t1256,-0.0,-0.0,-0.0,6040.581469155521,8998.642175443949,-0.0,-0.0,-0.0,0.0,301.05527627089043,15340.27892087036
t1257,-0.0,-0.0,-0.0,6040.581469155521,9021.562389890667,-0.0,-0.0,0.0,0.0,395.0754166268422,15457.21927567303
t1258,-0.0,-0.0,-0.0,6040.581469155521,9006.614423947156,-0.0,-0.0,0.0,0.0,333.37227675476777,15380.568169857444
t1259,-0.0,-0.0,-0.0,6040.581469155521,8987.680333752041,-0.0,-0.0,0.0,0.0,258.9493566935983,15287.21115960116
t1260,-0.0,-0.0,-0.0,6040.581469155521,8953.798277613416,-0.0,-0.0,-0.0,0.0,123.80025045890753,15118.179997227844
t1261,-0.0,-0.0,-0.0,6040.581469155521,8905.964786594182,-0.0,-0.0,0.0,0.0,0.0,14946.546255749703
t1262,-0.0,-0.0,-0.0,6040.581469155521,8881.051510021663,-0.0,-0.0,0.0,0.0,0.0,14921.632979177184
t1263,-0.0,-0.0,-0.0,6040.581469155521,8856.138233449145,-0.0,-0.0,0.0,0.0,0.0,14896.719702604665
t1264,-0.0,-0.0,-0.0,6040.581469155521,8883.044572147466,-0.0,-0.0,0.0,0.0,0.0,14923.626041302987
t1265,-0.0,-0.0,-0.0,6040.581469155521,9005.617892884255,-0.0,-0.0,0.0,0.0,326.51421875699094,15372.713580796766
t1266,-0.0,-0.0,-0.0,6040.581469155521,9242.792285854628,-0.0,-0.0,0.0,0.0,1254.8758852863532,16538.2496402965
t1267,-0.0,-0.0,-0.0,6040.581469155521,9280.660466244857,-0.0,-0.0,0.0,0.0,1401.7678180115863,16723.009753411963
t1268,-0.0,-0.0,-0.0,6040.581469155521,9195.955325898294,-0.0,-0.0,0.0,0.0,1075.6669520772557,16312.20374713107
t1269,-0.0,-0.0,-0.0,6040.581469155521,9068.399349847003,-0.0,-0.0,291.3658173592223,0.0,286.61597630446647,15686.962612666211
t1270,-0.0,-0.0,-0.0,6040.581469155521,8856.138233449145,-0.0,-0.0,0.0,0.0,0.0,14896.719702604665
t1271,-0.0,-0.0,-0.0,6040.581469155521,7165.1143361383565,-0.0,-0.0,0.0,0.0,0.0,13205.695805293877
t1272,-0.0,-0.0,-0.0,6040.581469155521,6824.075423348299,-0.0,-0.0,0.0,0.0,0.0,12864.65689250382
t1273,-0.0,-0.0,-0.0,6040.581469155521,6110.827624622663,-0.0,-0.0,0.0,0.0,0.0,12151.409093778184
t1274,-0.0,-0.0,-0.0,6040.581469155521,5751.7002467418515,-0.0,-0.0,0.0,0.0,0.0,11792.281715897372
t1275,-0.0,-0.0,-0.0,6040.581469155521,5583.699947341103,-0.0,-0.0,0.0,0.0,0.0,11624.281416496624
t1276,-0.0,-0.0,-0.0,6040.581469155521,4934.586980012183,-0.0,-0.0,0.0,0.0,0.0,10975.168449167704
t1277,-0.0,-0.0,-0.0,6040.581469155521,5919.7005461426015,-0.0,-0.0,0.0,0.0,0.0,11960.282015298122
t1278,-0.0,-0.0,-0.0,6040.581469155521,6931.72491938092,-0.0,-0.0,0.0,0.0,0.0,12972.30638853644
t1279,-0.0,-0.0,-0.0,6040.581469155521,8066.421967222754,-0.0,-0.0,0.0,0.0,0.0,14107.003436378274
t1280,-0.0,-0.0,-0.0,6040.581469155521,8933.867656355404,-0.0,-0.0,0.0,0.0,46.44646930207696,15020.895594813
t1281,-0.0,-0.0,-0.0,6040.581469155521,8933.867656355404,-0.0,-0.0,0.0,0.0,48.40037669918318,15022.849502210107
t1282,-0.0,-0.0,-0.0,6040.581469155521,8861.840886218255,-0.0,-0.0,0.0,0.0,0.0,14902.422355373776
t1283,-0.0,-0.0,-0.0,6040.581469155521,8777.158076667614,-0.0,-0.0,0.0,0.0,0.0,14817.739545823135
t1284,-0.0,-0.0,-0.0,6040.581469155521,8611.835045974827,-0.0,-0.0,0.0,0.0,0.0,14652.416515130348
t1285,-0.0,-0.0,-0.0,6040.581469155521,8372.900405169969,-0.0,-0.0,0.0,0.0,0.0,14413.48187432549
t1286,-0.0,-0.0,-0.0,6040.581469155521,8782.39493479449,-0.0,-0.0,0.0,0.0,0.0,14822.976403950011
t1287,-0.0,-0.0,-0.0,6040.581469155521,7992.830368685356,-0.0,-0.0,0.0,0.0,0.0,14033.411837840877
t1288,-0.0,-0.0,-0.0,6040.581469155521,7954.50546531349,-0.0,-0.0,0.0,0.0,0.0,13995.08693446901
t1289,-0.0,-0.0,-0.0,6040.581469155521,8370.883041322686,-0.0,-0.0,0.0,0.0,0.0,14411.464510478207
t1290,-0.0,-0.0,-0.0,6040.581469155521,9071.388943035703,-0.0,-0.0,0.0,0.0,585.0502226279289,15697.020634819153
t1291,-0.0,-0.0,-0.0,6040.581469155521,9169.048987199974,-0.0,-0.0,0.0,0.0,965.9961704365606,16175.626626792056
t1292,-0.0,-0.0,-0.0,6040.581469155521,9110.253654488832,-0.0,-0.0,0.0,0.0,734.8730164488206,15885.708140093173
t1293,-0.0,-0.0,-0.0,6040.581469155521,9003.624830758454,-0.0,-0.0,0.0,0.0,320.633114457769,15364.839414371743
t1294,-0.0,-0.0,-0.0,6040.581469155521,8380.94555883762,-0.0,-0.0,0.0,0.0,0.0,14421.527027993141
t1295,-0.0,-0.0,-0.0,6040.581469155521,7054.206516152734,-0.0,-0.0,0.0,0.0,0.0,13094.787985308256
t1296,-0.0,-0.0,-0.0,6040.581469155521,5901.896513762006,-0.0,-0.0,0.0,0.0,0.0,11942.477982917528
t1297,-0.0,-0.0,-0.0,6040.581469155521,5184.091770137728,-0.0,-0.0,0.0,0.0,0.0,11224.67323929325
t1298,-0.0,-0.0,-0.0,6040.581469155521,4810.049523473483,-0.0,-0.0,0.0,0.0,0.0,10850.630992629003
t1299,-0.0,-0.0,-0.0,6040.581469155521,5642.045537722689,-0.0,-0.0,0.0,0.0,0.0,11682.62700687821
t1300,-0.0,-0.0,-0.0,6040.581469155521,4682.02270265425,-0.0,-0.0,0.0,0.0,0.0,10722.60417180977
t1301,-0.0,-0.0,-0.0,6040.581469155521,5029.839938883515,-0.0,-0.0,0.0,0.0,0.0,11070.421408039036
t1302,-0.0,-0.0,-0.0,6040.581469155521,6078.330767042706,-0.0,-0.0,0.0,0.0,0.0,12118.912236198226
t1303,-0.0,-0.0,-0.0,6040.581469155521,7982.735688735013,-0.0,-0.0,0.0,0.0,0.0,14023.317157890535
t1304,-0.0,-0.0,-0.0,6040.581469155521,8925.895407852197,-0.0,-0.0,0.0,0.0,16.083376215318303,14982.560253223035
t1305,-0.0,-0.0,-0.0,6040.581469155521,8925.895407852197,-0.0,-0.0,0.0,0.0,17.06032991386963,14983.537206921586
t1306,-0.0,-0.0,-0.0,6040.581469155521,8779.195452089563,-0.0,-0.0,0.0,0.0,0.0,14819.776921245084
t1307,-0.0,-0.0,-0.0,6040.581469155521,8664.232892834709,-0.0,-0.0,0.0,0.0,0.0,14704.81436199023
t1308,-0.0,-0.0,-0.0,6040.581469155521,8473.72569606599,-0.0,-0.0,0.0,0.0,0.0,14514.307165221511
t1309,-0.0,-0.0,-0.0,6040.581469155521,8177.297624772965,-0.0,-0.0,0.0,0.0,0.0,14217.879093928485
t1310,-0.0,-0.0,-0.0,6040.581469155521,8672.066565895799,-0.0,-0.0,0.0,0.0,0.0,14712.64803505132
t1311,-0.0,-0.0,-0.0,6040.581469155521,7816.396115404655,-0.0,-0.0,0.0,0.0,0.0,13856.977584560176
t1312,-0.0,-0.0,-0.0,6040.581469155521,7752.874895096118,-0.0,-0.0,0.0,0.0,0.0,13793.456364251639
t1313,-0.0,-0.0,-0.0,6040.581469155521,8162.1838369258985,-0.0,-0.0,0.0,0.0,0.0,14202.76530608142
t1314,-0.0,-0.0,-0.0,6040.581469155521,8996.64911331815,-0.0,-0.0,0.0,0.0,295.1741719716772,15332.404754445348
t1315,-0.0,-0.0,-0.0,6040.581469155521,9034.517293708375,-0.0,-0.0,0.0,0.0,441.0891509983568,15516.187913862253
t1316,-0.0,-0.0,-0.0,6040.581469155521,8945.82602911021,-0.0,-0.0,0.0,0.0,96.38740057570794,15082.79489884144
t1317,-0.0,-0.0,-0.0,6040.581469155521,8475.73090905253,-0.0,-0.0,0.0,0.0,0.0,14516.312378208051
t1318,-0.0,-0.0,-0.0,6040.581469155521,7684.314555316189,-0.0,-0.0,0.0,0.0,0.0,13724.89602447171
t1319,-0.0,-0.0,-0.0,6040.581469155521,6634.815045233354,-0.0,-0.0,0.0,0.0,0.0,12675.396514388874
t1320,-0.0,-0.0,-0.0,6040.581469155521,5585.335546725188,-0.0,-0.0,0.0,0.0,0.0,11625.917015880708
t1321,-0.0,-0.0,-0.0,6040.581469155521,4797.961781397336,-0.0,-0.0,0.0,0.0,0.0,10838.543250552857
t1322,-0.0,-0.0,-0.0,6040.581469155521,4357.396570375111,-0.0,-0.0,0.0,0.0,0.0,10397.978039530632
t1323,-0.0,-0.0,-0.0,6040.581469155521,4094.2621436964864,-0.0,-0.0,0.0,0.0,0.0,10134.843612852008
t1324,-0.0,-0.0,-0.0,6040.581469155521,3998.4881231326012,-0.0,-0.0,0.0,0.0,0.0,10039.069592288122
t1325,-0.0,-0.0,-0.0,6040.581469155521,4108.367249619913,-0.0,-0.0,0.0,0.0,0.0,10148.948718775435
t1326,-0.0,-0.0,-0.0,6040.581469155521,4514.662296539508,-0.0,-0.0,0.0,0.0,0.0,10555.243765695028
t1327,-0.0,-0.0,-0.0,6040.581469155521,6199.360767549056,-0.0,-0.0,0.0,0.0,0.0,12239.942236704577
t1328,-0.0,-0.0,-0.0,6040.581469155521,6097.467131723603,-0.0,-0.0,0.0,0.0,0.0,12138.048600879123
t1329,-0.0,-0.0,-0.0,6040.581469155521,7071.357679421756,-0.0,-0.0,0.0,0.0,0.0,13111.939148577276
t1330,-0.0,-0.0,-0.0,6040.581469155521,8504.066266495049,-0.0,-0.0,0.0,-0.0,0.0,14544.64773565057
t1331,-0.0,-0.0,-0.0,6040.581469155521,8177.297624772965,-0.0,-0.0,0.0,-0.0,0.0,14217.879093928485
t1332,-0.0,-0.0,-0.0,6040.581469155521,8784.387996920294,-0.0,-0.0,0.0,0.0,0.0,14824.969466075814
t1333,-0.0,-0.0,-0.0,6040.581469155521,8096.669554491559,-0.0,-0.0,0.0,0.0,0.0,14137.25102364708
t1334,-0.0,-0.0,-0.0,6040.581469155521,7890.996395865693,-0.0,-0.0,0.0,0.0,0.0,13931.577865021212
t1335,-0.0,-0.0,-0.0,6040.581469155521,7685.323237239829,-0.0,-0.0,0.0,0.0,0.0,13725.90470639535
t1336,-0.0,-0.0,-0.0,6040.581469155521,7587.5318528286625,-0.0,-0.0,0.0,0.0,0.0,13628.113321984183
t1337,-0.0,-0.0,-0.0,6040.581469155521,8007.932005671684,-0.0,-0.0,0.0,0.0,0.0,14048.513474827205
t1338,-0.0,-0.0,-0.0,6040.581469155521,8948.815622298913,-0.0,-0.0,0.0,0.0,108.1496091741534,15097.546700628587
t1339,-0.0,-0.0,-0.0,6040.581469155521,8990.669926940744,-0.0,-0.0,0.0,0.0,268.73827578703225,15299.989671883297
t1340,-0.0,-0.0,-0.0,6040.581469155521,8824.556827205439,-0.0,-0.0,0.0,0.0,0.0,14865.13829636096
t1341,-0.0,-0.0,-0.0,6040.581469155521,8336.580714784646,-0.0,-0.0,0.0,0.0,0.0,14377.162183940167
t1342,-0.0,-0.0,-0.0,6040.581469155521,7687.328450226371,-0.0,-0.0,0.0,-0.0,0.0,13727.909919381891
t1343,-0.0,-0.0,-0.0,6040.581469155521,6870.735791128023,-0.0,-0.0,0.0,-0.0,0.0,12911.317260283544
t1344,-0.0,-0.0,-0.0,6040.581469155521,6024.892075823772,-0.0,-0.0,0.0,0.0,0.0,12065.473544979293
t1345,-0.0,-0.0,-0.0,6040.581469155521,5289.948319791215,-0.0,-0.0,0.0,0.0,0.0,11330.529788946737
t1346,-0.0,-0.0,-0.0,6040.581469155521,4991.334548339189,-0.0,-0.0,0.0,0.0,0.0,11031.91601749471
t1347,-0.0,-0.0,-0.0,6040.581469155521,4691.096549820209,-0.0,-0.0,0.0,0.0,0.0,10731.67801897573
t1348,-0.0,-0.0,-0.0,6040.581469155521,4637.6700094620155,-0.0,-0.0,0.0,0.0,0.0,10678.251478617536
t1349,-0.0,-0.0,-0.0,6040.581469155521,4719.318912527806,-0.0,-0.0,0.0,0.0,0.0,10759.900381683326
t1350,-0.0,-0.0,-0.0,6040.581469155521,5035.867728703883,-0.0,-0.0,0.0,0.0,0.0,11076.449197859403
t1351,-0.0,-0.0,-0.0,6040.581469155521,5561.127900137491,-0.0,-0.0,0.0,0.0,0.0,11601.709369293012
t1352,-0.0,-0.0,-0.0,6040.581469155521,6204.332363300731,-0.0,-0.0,0.0,0.0,0.0,12244.913832456252
t1353,-0.0,-0.0,-0.0,6040.581469155521,7057.22041106292,-0.0,-0.0,0.0,0.0,0.0,13097.801880218442
t1354,-0.0,-0.0,-0.0,6040.581469155521,7603.674334174041,-0.0,-0.0,0.0,0.0,0.0,13644.25580332956
t1355,-0.0,-0.0,-0.0,6040.581469155521,7830.5012213280825,-0.0,-0.0,0.0,0.0,0.0,13871.082690483603
t1356,-0.0,-0.0,-0.0,6040.581469155521,7907.106714775664,-0.0,-0.0,0.0,0.0,0.0,13947.688183931185
t1357,-0.0,-0.0,-0.0,6040.581469155521,7849.657597583644,-0.0,-0.0,0.0,-0.0,0.0,13890.239066739165
t1358,-0.0,-0.0,-0.0,6040.581469155521,7652.0496042001,-0.0,-0.0,0.0,-0.0,0.0,13692.63107335562
t1359,-0.0,-0.0,-0.0,6040.581469155521,7511.922890443982,-0.0,-0.0,0.0,-0.0,0.0,13552.504359599503
t1360,-0.0,-0.0,-0.0,6040.581469155521,7587.5318528286625,-0.0,-0.0,0.0,-0.0,0.0,13628.113321984183
t1361,-0.0,-0.0,-0.0,6040.581469155521,8184.366258952386,-0.0,-0.0,0.0,-0.0,0.0,14224.947728107905
t1362,-0.0,-0.0,-0.0,6040.581469155521,9029.534638393872,-0.0,-0.0,0.0,0.0,423.4652202085931,15493.581327757985
t1363,-0.0,-0.0,-0.0,6040.581469155521,8988.676864814943,-0.0,-0.0,0.0,0.0,264.8304609928185,15294.088794963282
t1364,-0.0,-0.0,-0.0,6040.581469155521,8513.014968065347,-0.0,-0.0,0.0,0.0,0.0,14553.596437220867
t1365,-0.0,-0.0,-0.0,6040.581469155521,8133.953613504376,-0.0,-0.0,0.0,0.0,0.0,14174.535082659897
t1366,-0.0,-0.0,-0.0,6040.581469155521,8229.437303846064,-0.0,-0.0,0.0,-0.0,0.0,14270.018773001584
t1367,-0.0,-0.0,-0.0,6040.581469155521,7050.183939318908,-0.0,-0.0,0.0,-0.0,0.0,13090.765408474428
t1368,-0.0,-0.0,-0.0,6040.581469155521,5970.43684196727,-0.0,-0.0,0.0,0.0,0.0,12011.01831112279
t1369,-0.0,-0.0,-0.0,6040.581469155521,5159.88412355003,-0.0,-0.0,0.0,0.0,0.0,11200.46559270555
t1370,-0.0,-0.0,-0.0,6040.581469155521,4777.7967232181345,-0.0,-0.0,0.0,0.0,0.0,10818.378192373655
t1371,-0.0,-0.0,-0.0,6040.581469155521,4639.675222448559,-0.0,-0.0,0.0,-0.0,0.0,10680.25669160408
t1372,-0.0,-0.0,-0.0,6040.581469155521,4676.971432322114,-0.0,-0.0,0.0,-0.0,0.0,10717.552901477635
t1373,-0.0,-0.0,-0.0,6040.581469155521,5020.753940856814,-0.0,-0.0,0.0,-0.0,0.0,11061.335410012334
t1374,-0.0,-0.0,-0.0,6040.581469155521,6065.202180607514,-0.0,-0.0,0.0,-0.0,0.0,12105.783649763034
t1375,-0.0,-0.0,-0.0,6040.581469155521,8637.868587377907,-0.0,-0.0,0.0,0.0,0.0,14678.450056533427
t1376,-0.0,-0.0,-0.0,6040.581469155521,8920.330847769324,-0.0,-0.0,0.0,-0.0,0.0,14960.912316924845
t1377,-0.0,-0.0,-0.0,6040.581469155521,8947.819091236013,-0.0,-0.0,0.0,-0.0,103.24545857348255,15091.646018965017
t1378,-0.0,-0.0,-0.0,6040.581469155521,8931.874594229601,-0.0,-0.0,0.0,-0.0,40.56536500285524,15013.021428387976
t1379,-0.0,-0.0,-0.0,6040.581469155521,8923.902345726396,-0.0,-0.0,0.0,0.0,9.225318217541467,14973.709133099457
t1380,-0.0,-0.0,-0.0,6040.581469155521,8799.340498694102,-0.0,-0.0,0.0,-0.0,0.0,14839.921967849623
t1381,-0.0,-0.0,-0.0,6040.581469155521,8535.197390091835,-0.0,-0.0,0.0,-0.0,0.0,14575.778859247355
t1382,-0.0,-0.0,-0.0,6040.581469155521,8330.552924964279,-0.0,-0.0,0.0,-0.0,0.0,14371.1343941198
t1383,-0.0,-0.0,-0.0,6040.581469155521,8073.4584389667625,-0.0,-0.0,0.0,-0.0,0.0,14114.039908122282
t1384,-0.0,-0.0,-0.0,6040.581469155521,7967.614040174017,-0.0,-0.0,0.0,-0.0,0.0,14008.195509329536
t1385,-0.0,-0.0,-0.0,6040.581469155521,8819.266584121819,-0.0,-0.0,0.0,-0.0,0.0,14859.84805327734
t1386,-0.0,-0.0,-0.0,6040.581469155521,9093.31262641952,-0.0,-0.0,0.0,-0.0,673.1892586846483,15807.083354259688
t1387,-0.0,-0.0,-0.0,6040.581469155521,9173.035111451578,-0.0,-0.0,0.0,0.0,981.6468117213127,16195.263392328412
t1388,-0.0,-0.0,-0.0,6040.581469155521,9092.316095356618,-0.0,-0.0,0.0,0.0,668.2851080839791,15801.182672596118
t1389,-0.0,-0.0,-0.0,6040.581469155521,8953.798277613416,-0.0,-0.0,0.0,0.0,124.7772041574604,15119.156950926397
t1390,-0.0,-0.0,-0.0,6040.581469155521,7993.826899748257,-0.0,-0.0,0.0,0.0,0.0,14034.408368903778
t1391,-0.0,-0.0,-0.0,6040.581469155521,6964.73317857741,-0.0,-0.0,0.0,0.0,0.0,13005.314647732932
t1392,-0.0,-0.0,-0.0,6040.581469155521,5489.561526161305,-0.0,-0.0,0.0,0.0,0.0,11530.142995316826
t1393,-0.0,-0.0,-0.0,6040.581469155521,4736.457924936085,-0.0,-0.0,0.0,0.0,0.0,10777.039394091606
t1394,-0.0,-0.0,-0.0,6040.581469155521,4342.262770953376,-0.0,-0.0,0.0,0.0,0.0,10382.844240108898
t1395,-0.0,-0.0,-0.0,6040.581469155521,4186.990106914779,-0.0,-0.0,0.0,0.0,0.0,10227.571576070299
t1396,-0.0,-0.0,-0.0,6040.581469155521,5241.671558719238,-0.0,-0.0,0.0,0.0,0.0,11282.253027874758
t1397,-0.0,-0.0,-0.0,6040.581469155521,4550.949824489423,-0.0,-0.0,0.0,0.0,0.0,10591.531293644945
t1398,-0.0,-0.0,-0.0,6040.581469155521,5634.719498674888,-0.0,-0.0,0.0,0.0,0.0,11675.300967830408
t1399,-0.0,-0.0,-0.0,6040.581469155521,8271.692586892346,-0.0,-0.0,0.0,0.0,0.0,14312.274056047867
t1400,-0.0,-0.0,-0.0,6040.581469155521,8532.183495181653,-0.0,-0.0,0.0,0.0,0.0,14572.764964337173
t1401,-0.0,-0.0,-0.0,6040.581469155521,8635.013999064213,-0.0,-0.0,0.0,0.0,0.0,14675.595468219733
t1402,-0.0,-0.0,-0.0,6040.581469155521,8644.079985516248,-0.0,-0.0,0.0,0.0,0.0,14684.661454671768
t1403,-0.0,-0.0,-0.0,6040.581469155521,8659.201634077242,-0.0,-0.0,0.0,0.0,0.0,14699.783103232763
t1404,-0.0,-0.0,-0.0,6040.581469155521,8610.806352476517,-0.0,-0.0,0.0,0.0,0.0,14651.387821632037
t1405,-0.0,-0.0,-0.0,6040.581469155521,8830.228425813726,-0.0,-0.0,0.0,0.0,0.0,14870.809894969247
t1406,-0.0,-0.0,-0.0,6040.581469155521,8350.717983143482,-0.0,-0.0,0.0,0.0,0.0,14391.299452299003
t1407,-0.0,-0.0,-0.0,6040.581469155521,8169.232459530647,-0.0,-0.0,0.0,0.0,0.0,14209.813928686168
