Time_Index,NENG_CT_NG,NENG_ME_NG,NENGREST_NG,west_north_central_coal,new_england_uranium,NENG_CT_NG_ccs90,NENG_ME_NG_ccs90,NENGREST_NG_ccs90,NENG_CT_NG_ccs100,NENG_ME_NG_ccs100,NENGREST_NG_ccs100,None
551,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
552,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
553,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
554,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
555,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
556,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
557,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
558,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
559,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
560,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
561,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
562,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
563,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
564,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
565,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
566,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
567,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
568,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
569,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
570,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
571,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
572,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
573,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
574,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
575,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
576,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
577,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
578,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
579,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
580,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
581,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
582,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
583,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
584,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
585,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
586,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
587,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
588,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
589,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
590,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
591,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
592,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
593,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
594,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
595,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
596,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
597,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
598,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
599,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
600,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
601,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
602,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
603,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
604,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
605,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
606,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
607,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
608,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
609,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
610,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
611,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
612,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
613,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
614,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
615,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
616,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
617,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
618,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
619,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
620,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
621,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
622,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
623,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
624,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
625,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
626,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
627,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
628,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
629,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
630,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
631,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
632,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
633,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
634,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
635,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
636,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
637,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
638,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
639,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
640,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
641,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
642,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
643,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
644,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
645,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
646,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
647,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
648,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
649,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
650,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
651,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
652,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
653,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
654,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
655,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
656,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
657,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
658,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
659,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
660,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
661,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
662,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
663,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
664,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
665,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
666,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
667,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
668,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
669,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
670,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
671,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
672,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
673,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
674,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
675,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
676,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
677,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
678,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
679,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
680,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
681,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
682,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
683,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
684,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
685,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
686,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
687,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
688,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
689,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
690,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
691,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
692,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
693,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
694,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
695,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
696,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
697,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
698,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
699,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
700,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
701,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
702,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
703,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
704,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
705,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
706,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
707,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
708,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
709,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
710,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
711,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
712,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
713,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
714,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
715,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
716,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
717,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
718,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
719,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
720,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
721,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
722,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
723,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
724,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
725,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
726,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
727,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
728,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
729,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
730,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
731,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
732,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
733,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
734,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
735,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
736,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
737,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
738,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
739,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
740,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
741,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
742,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
743,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
744,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
745,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
746,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
747,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
748,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
749,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
750,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
751,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
752,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
753,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
754,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
755,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
756,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
757,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
758,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
759,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
760,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
761,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
762,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
763,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
764,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
765,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
766,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
767,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
768,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
769,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
770,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
771,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
772,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
773,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
774,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
775,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
776,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
777,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
778,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
779,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
780,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
781,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
782,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
783,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
784,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
785,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
786,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
787,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
788,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
789,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
790,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
791,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
792,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
793,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
794,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
795,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
796,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
797,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
798,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
799,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
800,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
801,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
802,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
803,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
804,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
805,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
806,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
807,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
808,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
809,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
810,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
811,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
812,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
813,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
814,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
815,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
816,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
817,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
818,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
819,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
820,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
821,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
822,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
823,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
824,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
825,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
826,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
827,1.94,1.94,1.95,1.67,0.69,1.94,1.94,1.95,0.51,0.51,0.52,0.0
