,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t239,926.0323306186016,11667.122475849093,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12593.154806467695
t240,935.2988796291964,10532.151220162412,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11467.45009979161
t241,602.735995897066,10099.700310985472,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10702.436306882539
t242,978.8113387638864,9314.454092823815,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10293.2654315877
t243,1202.8822614488383,8891.61532787478,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10094.49758932362
t244,1158.2038370979672,8915.932168383966,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10074.136005481934
t245,809.481697702719,9543.898886179482,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10353.380583882203
t246,389.71966890727833,10987.557702442578,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11377.277371349857
t247,69.96606783672088,13138.884250034343,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13208.850317871067
t248,140.3938940687966,14047.751646664325,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14188.145540733121
t249,16712.34880167043,0.0,-2331.253014056566,0.0,-0.0,0.0,0.0,0.0,0.0,-14381.095787613864
t250,34078.51061184025,0.0,-19649.90446192912,0.0,-0.0,0.0,0.0,0.0,0.0,-14428.606149911131
t251,45091.1985890211,0.0,-30621.869271426596,0.0,-0.0,0.0,0.0,0.0,0.0,-14469.329317594504
t252,47079.60058490098,0.0,-32674.264816523206,0.0,-0.0,0.0,0.0,0.0,0.0,-14405.335768377774
t253,14234.686303799832,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14234.686303799832
t254,46773.692585534845,0.0,-32620.45261710176,0.0,-0.0,0.0,0.0,0.0,0.0,-14153.239968433089
t255,51197.59288406048,0.0,-37205.30638789978,0.0,-0.0,0.0,0.0,0.0,0.0,-13992.286496160708
t256,13937.988939249546,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13937.988939249546
t257,14283.166265327658,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14283.166265327658
t258,329.8082586635819,14972.406797978947,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15302.21505664253
t259,803.1732534350587,14851.975923130032,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15655.149176565092
t260,974.6613250722994,14313.009743111881,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15287.671068184181
t261,1277.0509820895202,13386.198181616279,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14663.249163705801
t262,1606.183831940008,12079.70930736485,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13685.893139304859
t263,2170.1608264335323,10229.074133922864,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12399.234960356396
t264,985.1557389555703,10239.894553196915,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11225.050292152486
t265,1626.4895887808984,8886.874868143126,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10513.364456924024
t266,1566.8907449001265,8568.330012106866,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10135.220757006993
t267,2108.6411261936764,7882.109345460399,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9990.750471654075
t268,1689.6543305776663,8369.93768644592,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10059.592017023586
t269,2233.1205718153533,8151.287187444657,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10384.407759260012
t270,1624.2022642196234,9837.430240188647,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11461.632504408271
t271,846.8406419182169,12445.395209780707,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13292.235851698924
t272,240.83353631573547,13942.464008264602,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14183.29754458034
t273,14296.740654555448,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14296.740654555448
t274,46832.52104695141,0.0,-32514.449209323728,0.0,-0.0,0.0,0.0,0.0,0.0,-14318.071837627691
t275,63765.01502865462,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-14289.953459941553
t276,14214.324719958146,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14214.324719958146
t277,51668.220575393,0.0,-37541.159786184944,0.0,-0.0,0.0,0.0,0.0,0.0,-14127.060789208062
t278,47550.228276233494,0.0,-33427.04588394766,0.0,-0.0,0.0,0.0,0.0,0.0,-14123.182392285837
t279,44432.31982115558,0.0,-30413.854145769845,0.0,-0.0,0.0,0.0,0.0,0.0,-14018.465675385736
t280,14068.884835374673,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14068.884835374673
t281,11433.565804384321,3142.4194285713957,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14575.985232955716
t282,1830.3882851283968,13692.895396081014,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15523.28368120941
t283,1215.4589179563611,14509.501403208797,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15724.960321165157
t284,459.08544535361193,14873.187187436168,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15332.272632789782
t285,754.7173862057491,13968.646929794555,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14723.364316000305
t286,261.07400926942927,13478.147087716035,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13739.221096985466
t287,835.770212421648,11608.066312540346,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12443.836524961995
t288,1234.746540597273,10052.358102310829,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11287.104642908103
t289,1415.8712763529468,9078.101195959947,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10493.972472312895
t290,2102.1033850241906,7940.0358458493765,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10042.139230873569
t291,3010.3456520145214,6792.302568911594,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9802.648220926116
t292,3725.572230525488,6038.2920211783685,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9763.864251703857
t293,3270.969473353486,6745.960177525612,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10016.9296508791
t294,2891.6260326549623,8057.088478788924,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10948.714511443886
t295,2128.9366936901442,10541.786051222069,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12670.722744912213
t296,2434.382219400023,11262.176511440955,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13696.55873084098
t297,13986.46890077737,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13986.46890077737
t298,14061.12804153022,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14061.12804153022
t299,52503.58472750822,0.0,-38422.095102136314,0.0,-0.0,0.0,0.0,0.0,0.0,-14081.489625371907
t300,58492.322099714474,0.0,-44518.45798893434,0.0,-0.0,0.0,0.0,0.0,0.0,-13973.864110780138
t301,13736.312299293797,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13736.312299293797
t302,63044.602800351146,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-13569.54123163808
t303,13341.685412457306,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13341.685412457306
t304,54197.84441630527,0.0,-40977.358907667534,0.0,-0.0,0.0,0.0,0.0,0.0,-13220.485508637743
t305,13451.250125510189,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13451.250125510189
t306,8749.7402451612,5619.720351685989,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14369.460596847186
t307,2825.8182311152027,11970.266027176838,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14796.084258292041
t308,4027.676695855832,10400.929454055298,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14428.606149911131
t309,4348.2516387219475,9592.64609821927,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13940.897736941217
t310,4730.202818546286,8516.461869316483,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13246.66468786277
t311,5164.2196363406565,7109.937023273952,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12274.15665961461
t312,3989.4391589239553,7273.4255032202345,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11262.864662144191
t313,5453.380787590976,5060.953268563603,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10514.33405615458
t314,4812.738475376773,5277.880717024621,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10090.619192401395
t315,4948.647634842868,4943.203715294446,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9891.851350137315
t316,5233.05171838362,4575.4140979258345,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9808.465816309455
t317,5451.8471690809865,4458.4265664368995,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9910.273735517887
t318,5493.012499288757,4837.097703060089,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10330.110202348846
t319,4634.568380719977,6354.869298407283,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10989.43767912726
t320,11007.941482126362,693.1820322293615,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11701.123514355724
t321,39231.883831931285,0.0,-26749.26333774703,0.0,-0.0,0.0,0.0,0.0,0.0,-12482.620494184255
t322,12929.605739470799,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12929.605739470799
t323,13063.410433287594,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13063.410433287594
t324,62430.84648740888,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-12955.784918695823
t325,12701.749920290022,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12701.749920290022
t326,61865.57013599445,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-12390.50856728139
t327,12195.619121939533,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12195.619121939533
t328,12208.223911936768,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12208.223911936768
t329,12622.24278338439,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12622.24278338439
t330,8396.155627364744,5250.953542717854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13647.109170082598
t331,4839.246268697257,9227.699368216301,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14066.945636913559
t332,4219.968354444105,9477.559975627433,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13697.528330071538
t333,2805.326775304827,10464.608294091297,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13269.935069396124
t334,1956.582680494978,10700.565675189446,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12657.148355684423
t335,2473.380554606731,9357.669256643561,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11831.049811250294
t336,3360.2782647575236,7629.159414369736,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10989.43767912726
t337,5136.1534597606105,5520.897025554001,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10657.050485314612
t338,5218.045367494011,5041.70499173647,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10259.750359230482
t339,4946.472087634257,5098.115734800033,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10044.58782243429
t340,4760.707431086276,5216.829740346409,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9977.537171432687
t341,4727.587797826615,5333.0121203692515,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10060.599918195867
t342,4355.040796467212,6022.7987690048985,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10377.839565472112
t343,3845.5403744476744,6981.638628333693,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10827.17900278137
t344,11400.612182242843,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11400.612182242843
t345,40149.60783002969,0.0,-27999.429414948023,0.0,-0.0,0.0,0.0,0.0,0.0,-12150.17841508167
t346,62139.628560135396,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-12664.56699142233
t347,62330.77295328922,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-12855.711384576158
t348,12882.731796173819,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12882.731796173819
t349,12740.624446289823,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12740.624446289823
t350,12495.439229940675,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12495.439229940675
t351,12273.271401248792,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12273.271401248792
t352,61728.31785025988,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-12253.25628154682
t353,12689.585891049795,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12689.585891049795
t354,10760.886343738644,3147.6203371612037,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13908.506680899847
t355,2048.2041048859146,12600.86200498687,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14649.066109872783
t356,1506.7561113251354,12831.074887181994,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14337.830998507132
t357,1500.9801763692276,12381.506848918056,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13882.487025287284
t358,2781.02893350218,10382.915294484334,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13163.944227986516
t359,2035.4486705883019,10230.8174387648,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12266.266109353102
t360,4015.6363727185803,7373.967493688179,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11389.60386640676
t361,4642.203724423728,6159.956378730175,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10802.160103153903
t362,3959.643102888112,6498.256941391884,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10457.900044279997
t363,4257.526100832798,6002.224258397684,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10259.750359230482
t364,4744.538847408211,5548.236459330523,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10292.775306738735
t365,4421.977330576718,6148.007384034317,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10569.984714611035
t366,3626.0502096049495,7702.507541710798,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11328.55775131575
t367,3928.1488472167202,8514.250315513727,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12442.39916273045
t368,8790.331321609801,4510.716476335217,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13301.047797945019
t369,31866.56046257742,0.0,-17880.995570824987,0.0,-0.0,0.0,0.0,0.0,0.0,-13985.564891752436
t370,55174.396875820246,0.0,-40760.50842244562,0.0,-0.0,0.0,0.0,0.0,0.0,-14413.888453374624
t371,14604.03209054335,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14604.03209054335
t372,64029.05586000148,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-14553.99429128842
t373,14318.816634790257,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14318.816634790257
t374,63537.68467131809,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-14062.623102605025
t375,13857.46812565982,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13857.46812565982
t376,13797.422766553907,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13797.422766553907
t377,14215.738768325107,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14215.738768325107
t378,15456.676189847327,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15456.676189847327
t379,5452.61798565609,10652.548082535106,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16105.166068191196
t380,3972.1039747228615,11737.7634793544,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15709.867454077264
t381,3360.903070714888,11743.507012377742,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15104.41008309263
t382,3498.979041920454,10676.729487000708,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14175.708528921163
t383,4088.9069283050353,8899.905002289228,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12988.811930594266
t384,3494.9552832471677,8418.04396336614,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11912.99924661331
t385,2431.622458676307,8792.856670189189,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11224.479128865496
t386,2411.6243675019887,8459.587898623717,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10871.212266125705
t387,3599.432086698366,7136.67812143903,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10736.110208137397
t388,3118.711858958413,7674.441440329603,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10793.153299288017
t389,2892.6134949734387,8250.804399099075,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11143.417894072514
t390,1665.4400499514913,10488.74138907057,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12154.181439022062
t391,273.7194805041224,13459.654903003475,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13733.374383507598
t392,5574.813903086744,9069.248426860548,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14644.06232994729
t393,34949.17184080539,0.0,-20020.894811090107,0.0,-0.0,0.0,0.0,0.0,0.0,-14928.277029715284
t394,14913.265689938806,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14913.265689938806
t395,64352.30004318832,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-14877.238474475258
t396,14729.126588680669,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14729.126588680669
t397,63976.01579279126,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-14500.954224078198
t398,14386.868041776961,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14386.868041776961
t399,59563.00009749595,0.0,-45278.20916619904,0.0,-0.0,0.0,0.0,0.0,0.0,-14284.790931296908
t400,14289.794711222401,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14289.794711222401
t401,14710.112224963797,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14710.112224963797
t402,7845.726096688474,7981.22980764532,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15826.955904333796
t403,5954.494713300301,10292.77870477489,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16247.273418075192
t404,4823.918409782285,10967.010279087961,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15790.928688870246
t405,4246.239483746831,10838.155479643829,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15084.394963390661
t406,4195.371399182434,9871.254727362984,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14066.62612654542
t407,4280.980487274652,8479.65907871714,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12760.639565991793
t408,2591.6546894750672,9010.109445772589,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11601.764135247657
t409,3275.221160575391,7537.947258414595,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10813.168418989986
t410,3540.781920874836,6824.047816790994,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10364.82973766583
t411,3841.3068912104104,6328.3754293612,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10169.682320571612
t412,3423.8060172211444,6714.85286781241,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10138.658885033556
t413,2419.8257207362076,8014.056179901424,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10433.88190063763
t414,3526.3439435902087,7845.246315084777,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11371.590258674987
t415,2758.9963943263688,10114.728597981564,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12873.724992307933
t416,3106.783103542721,10742.67897423631,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13849.462077779031
t417,33278.44353657497,0.0,-19118.747103415386,0.0,-0.0,0.0,0.0,0.0,0.0,-14159.696433159586
t418,54268.43857000515,0.0,-40078.71945729262,0.0,-0.0,0.0,0.0,0.0,0.0,-14189.719112712544
t419,14235.753888027077,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14235.753888027077
t420,56998.07917973374,0.0,-42838.382746574156,0.0,-0.0,0.0,0.0,0.0,0.0,-14159.696433159586
t421,13955.54221219948,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13955.54221219948
t422,63290.49794299874,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-13815.43637428568
t423,13603.276105444784,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13603.276105444784
t424,13474.178583367071,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13474.178583367071
t425,13741.380431388388,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13741.380431388388
t426,11613.245413566246,3158.913682473659,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14772.159096039906
t427,5797.639138908387,9597.990935847925,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15395.630074756315
t428,5879.547436336684,9149.805947873554,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15029.353384210239
t429,5808.289667231744,8637.622977666031,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14445.912644897777
t430,5545.891183413024,7983.328979134466,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13529.22016254749
t431,6083.10131989325,6208.183689087317,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12291.285008980567
t432,6059.545351551872,5105.88917419281,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11165.434525744682
t433,6103.097407407514,4288.752741855978,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10391.850149263491
t434,6072.696936320591,3886.826627380321,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9959.523563700912
t435,5564.832087342464,4165.518355770876,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9730.35044311334
t436,4757.190873299117,4947.13991420166,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9704.330787500778
t437,3439.1553543945015,6522.369721276607,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9961.52507567111
t438,3887.7882003259474,7000.436917546433,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10888.22511787238
t439,3288.289367429227,9154.109795301223,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12442.39916273045
t440,3911.4170741419834,9536.741853612524,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13448.15892775451
t441,24865.973554006257,0.0,-10977.48199280838,0.0,-0.0,0.0,0.0,0.0,0.0,-13888.491561197876
t442,40361.390291129326,0.0,-26238.721829418388,0.0,-0.0,0.0,0.0,0.0,0.0,-14122.66846171094
t443,57762.849178149074,0.0,-43560.12023763025,0.0,-0.0,0.0,0.0,0.0,0.0,-14202.728940518826
t444,14193.722136652937,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14193.722136652937
t445,32511.728808050444,0.0,-18457.111753326208,0.0,-0.0,0.0,0.0,0.0,0.0,-14054.617054724238
t446,13904.503656959452,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13904.503656959452
t447,63209.43670820576,0.0,-49475.06156871306,0.0,-0.0,0.0,0.0,0.0,0.0,-13734.375139492697
t448,13576.255693847126,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13576.255693847126
t449,39125.99260138147,0.0,-25364.59705029112,0.0,-0.0,0.0,0.0,0.0,0.0,-13761.395551090358
t450,14735.13112459126,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14735.13112459126
t451,5496.271989934434,9923.376228464243,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15419.64821839868
t452,3587.1645558414184,11525.251575132,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15112.41613097342
t453,4317.730642595781,10221.252308916162,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14538.982951511944
t454,3807.4732402512104,9835.833104597516,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13643.306344848726
t455,3822.5851803604487,8616.811714414704,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12439.396894775155
t456,1673.3929004692175,9678.182238503798,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11351.575138973014
t457,1160.3102885783023,9449.704665436675,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10610.014954014978
t458,400.5862931892368,9783.106611173753,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10183.69290436299
t459,58.63270071906072,9928.912030564612,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9987.544731283673
t460,25.474979592208754,9974.078823512647,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9999.553803104856
t461,118.3025279224884,10170.469754875852,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10288.772282798342
t462,129.77651776713142,11055.673127679522,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11185.449645446653
t463,437.67716235039444,12242.901924833513,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12680.579087183907
t464,447.97171496519854,13358.457855454593,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13806.429570419792
t465,6221.582959587768,8274.367484564937,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14495.950444152704
t466,19359.62956541583,0.0,-4501.405454657446,0.0,-0.0,0.0,0.0,0.0,0.0,-14858.224110758383
t467,23583.513095125152,0.0,-8481.104524002716,0.0,-0.0,0.0,0.0,0.0,0.0,-15102.408571122434
t468,32019.51446226049,0.0,-16838.04616831527,0.0,-0.0,0.0,0.0,0.0,0.0,-15181.468293945221
t469,35396.26814757128,0.0,-20307.870160240236,0.0,-0.0,0.0,0.0,0.0,0.0,-15088.397987331055
t470,15033.356408150634,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15033.356408150634
t471,14926.275517745087,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14926.275517745087
t472,14861.22637871368,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14861.22637871368
t473,15139.436542571082,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15139.436542571082
t474,2669.4727775774227,13085.428695829276,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15754.901473406699
t475,3881.941349243301,11907.986583641847,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15789.92793288515
t476,3507.2086113308646,11783.3420849901,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15290.550696320965
t477,1675.095834362516,12966.964983614578,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14642.060817977095
t478,738.1652176929553,13050.250744995064,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13788.415962688021
t479,1501.2958566760171,11205.302886120453,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12706.598742796472
t480,734.9300275341558,10901.86056719195,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11636.790594726106
