Line,1,2,3,4,5,6,7,8,9,10,Total
t284,5971.7566427677675,0.00012181437062286555,159230.09560004206,0.00013996395601982166,387584.10141169763,0.00012469637575701528,44313.66488545712,213.06757151705781,75253.93781571997,0.00018896497534909504,672566.6245026414
t285,38789.223584994375,0.0001335968596485903,87648.25641966582,0.0001270435315952855,453872.639647526,0.00012371262446589606,15551.450463824001,0.00024475834878953044,83152.9914303564,0.000151829538819005,679014.5623273074
t286,94155.94317921948,4902.730643909858,75707.43272412075,0.0020952841641483757,467456.848876478,0.0003116708121088821,44313.6663921624,40673.46770281672,132881.44874055655,32215.77468547892,892307.3153516977
t287,123705.62199114637,4902.728660628573,12634.671241423812,0.0022322719689539887,463727.1887900344,0.004121360722895945,15541.415416848733,2087.8129282561326,97900.01390259813,0.002728897201356454,720499.4620134659
t288,98978.46797554288,0.01806962241564703,0.0021110262382996797,0.0022281118838415608,315133.60742756753,0.0024234567799454347,0.0031053067274482487,14117.654508227182,99907.40607060144,0.0022332387321122938,528137.1661527018
t289,71798.80456515861,0.0019740985808617897,0.0067915514660066715,0.003316348909891565,252724.4564662271,71639.15046171866,44313.66025347848,38191.57042136966,98758.7178080507,0.006791821903503711,577426.3788498241
t290,72526.2180809551,0.0019743419552893013,0.007325915571014885,0.0034070767711693035,306040.6747067024,194758.53019464941,44313.66041004693,33423.19885359186,96529.92458915853,0.007213735503958948,747592.2267561739
t291,121464.59405912775,0.002013532026430566,73557.28176189463,0.004988555710585132,341195.40753186954,208049.63498926905,44313.66215620384,58997.39990177933,122444.74280890691,0.07250851167141717,970022.8027196507
t292,123705.62273447808,0.0016146176656458148,93611.06198611775,77827.96661365917,408816.43801367475,208049.6528655219,44313.66606567144,129354.19942259435,159479.75624845334,29601.49530505462,1.274759860869843e6
t293,123705.62293046642,0.0005322495224436209,126393.29778997654,77827.96696763104,371333.2569467613,208049.65327897377,44313.66638573584,121854.35213237815,159479.75652291087,32215.774497359802,1.2651733479844432e6
t294,123705.62293196752,0.0018893974453275141,170480.17342053438,77827.9669714207,390087.01914657885,208049.6532837348,44313.66638957989,124151.14908973812,159479.75652188752,32215.77455901687,1.330310784203856e6
t295,123705.6226163663,0.002123243123024819,107366.51453793685,77827.966391889,451944.5009243027,208049.65261814676,44313.665883784946,82244.84297091361,124932.22779717496,32215.77420695779,1.252600770070716e6
t296,123705.62207134122,0.002362354595583324,43532.5892309592,77827.96515713571,394540.42923266225,208049.6515369268,44313.665208919316,77275.02254816167,94115.2286944415,32215.7733610093,1.0955759494039116e6
t297,123705.6225435947,0.0023623223316951627,23409.2114000424,77827.9662534975,451461.35691477306,208049.65246686392,44313.66578076314,126603.51757652624,99803.28667437962,32215.77410468691,1.1873900560774498e6
t298,123705.62254451044,0.0023624756072615836,74334.6218610952,77827.96625767257,463646.2942817532,208049.65247112478,44313.66579428921,109055.61521422438,83261.95371329445,32215.774118874677,1.2164111686193144e6
t299,121934.33492415398,0.002823481872459904,170480.1669405822,55382.200969834026,467456.84767951537,208049.64612530175,44313.66538658835,108509.93466523892,85270.75927483113,32215.773609788448,1.293613332399316e6
t300,123705.61804386856,0.002206096527799294,161905.96404525568,39046.72983582747,467456.8482244822,208049.64645526969,44313.66575083097,125514.298058577,58447.067331521415,32215.77406281393,1.2606556140145434e6
t301,123705.61876689568,0.0018797217609975354,155330.6503136157,38681.36340758095,467456.8486205236,208049.64741953765,44313.66610415348,161115.10728029188,92820.08821341573,32215.774429737863,1.3236887664354744e6
t302,67824.94050162924,0.002122348129920033,25023.07584594534,0.004762963339176589,467456.84842916427,208049.63234643915,44313.66587816545,147068.74921312468,69658.96910025827,32215.774202131393,1.0616116624021693e6
t303,92503.3433620121,0.0015991727374061744,0.005411170047222344,0.002624616269976232,467456.84873211675,50044.469007518645,44313.666210932686,182744.66071762893,80243.54565338857,32215.774529565693,949522.3178481223
t304,90777.46480640846,4902.729040571456,48102.5005039476,0.011684461586524426,467456.84873613226,0.0017560151272731277,44313.6661608146,137070.00585047383,68044.73409452352,32215.774483391313,892883.7371167397
t305,52315.82048752694,4902.7290436461635,126135.60124120931,0.012123507638016635,467456.84873424855,0.0017621192958427849,44313.66615699103,88407.54785167037,57569.74375218784,32215.774479913598,873317.7456330208
t306,37909.366983452106,4902.730234578283,170480.17277910485,77827.96527905243,467456.84857955406,0.014355812261309909,44313.66534174357,8236.074162338942,47972.91785893704,32215.773458920885,891315.5290334944
t307,0.00022561307671565756,0.00012459574382829255,141495.14220618256,0.00012896151682098184,437733.68284203653,0.00018499993190799108,12389.400127706196,30534.8394140512,46556.31873896724,0.00015411801426815365,668709.3841472319
t308,32467.56663003908,0.00011955346602223796,100695.21948584117,0.0001530293835465226,448747.6782786945,0.0001267482724324763,44313.66577059024,18593.292445986965,47107.80513040372,0.00022300286433084824,691925.2283638896
t309,67768.75227817979,0.00012340658214255595,76336.51012113117,0.00014454881266927702,467456.8486244886,0.00012653665550955656,44313.66616431873,0.0009407123413277083,85484.75485198006,13019.3480033476,754379.8813786502
t310,121650.8674275661,4902.729399125238,69279.19664651988,0.008332288593225745,467456.84845401533,0.0014102801681711984,44313.665097555866,6329.7610862044,102595.48919636814,32215.772621070515,848744.3396709942
t311,123705.62235094226,4902.728959997975,102441.7972469171,0.0029644456385197818,467456.84808940557,49014.614563251285,44313.665515832574,35621.787275804854,110768.56229965888,32215.77369944925,970441.4029657055
t312,123705.62223290063,4902.728741964479,50201.5227189015,0.003111916179831928,337447.63655108114,6638.821303929213,44313.65642152699,35867.62775682472,99907.67743356353,0.006053844511529042,702985.3023264528
t313,123705.62225563411,4902.72873739501,23818.204604344617,0.003200685731113954,269333.2851366734,16583.783120360935,44313.659126735605,31770.776677566344,93847.90941794548,0.006403714342541719,608275.9786810555
t314,123705.62228282924,4902.7286986458175,12341.846726118061,0.003309395033601914,274911.1199962988,107720.8597299783,44313.6602455085,38692.60212833327,97209.39497565656,0.006799420061675674,703797.8448921837
t315,123705.62197257878,4902.721288600406,2423.4504107915564,0.004979611261269502,302694.782577536,208049.6365903573,44313.66226055928,55048.56559120819,117113.36244024088,27384.384707690257,885636.1928191739
t316,123705.62240339424,4902.7286183903925,8083.335224126014,25257.84605716333,303524.7421967489,208049.64694998218,44313.663676325894,85994.02899841804,120082.61873572246,32215.767455521414,956130.0003157929
t317,123705.62243862894,4782.383630764759,0.003547092607156538,77827.96510308758,294481.9655842472,208049.65163519487,44313.66531553226,111142.51111463479,111350.4475217906,32215.77339953586,1.0078699892905096e6
t318,123705.62260432086,0.0021259608731774115,48547.522677522385,77827.96636842417,401797.34970025206,208049.6525927465,44313.66586612172,85381.2417230082,85277.94850560356,32215.77418906098,1.1071167463530214e6
t319,93606.23092846607,0.0026049912298660768,0.009663878005226193,0.004513445507542694,168581.1970369175,199110.5473278151,44313.65851745866,28194.409540370525,5702.492284459957,0.010242299710573097,539508.5626601024
t320,35858.03211264336,0.0036486219359857285,0.012757417768689269,0.006143358139463256,353720.4378734372,55564.72164673308,44313.654996315105,48956.487007417396,74583.60029232052,32215.77243069862,645212.728908963
t321,20542.446724914105,0.004108958252738933,0.015024116449515476,0.007085024148179131,377610.80838825676,83543.72830272779,44313.653743732546,27655.300757390374,117722.46489642022,32215.772167312272,703604.2011988529
t322,705.0327894050765,0.002842459703371622,0.0120320799528807,0.004758996360861772,396393.1580135262,95611.78266165835,44313.6575840061,68008.5334283269,88944.87216150523,32215.772944777513,726192.8292167415
t323,24623.019571531804,0.003333189541557438,0.0035815724650632872,0.003257583359374185,431106.016736987,0.006389090095286426,17112.041152394177,74932.495156859,99994.03197483251,32215.772176252933,679983.3933302929
t324,51056.75735670925,0.003388474910463698,0.0033013184851099216,0.0030818736006821747,357729.866551475,0.0056531518149779,0.03206758500128085,98388.98761156315,60554.06976795567,32215.772113170176,599945.500893277
t325,106045.01328856175,4902.7248958182845,0.004772979416920601,0.004676959989703813,311002.0769429473,0.002833896055801661,0.0029950052447356686,107394.32843788201,41324.18542651844,12551.125387677877,583219.4696582464
t326,82107.80998349709,4902.7279165245845,86302.49152463477,0.018773020204446617,373948.43224754115,0.0027955884904438204,0.0028352349800818237,139937.06086303855,18483.708483095084,0.0046940511882399664,705682.260116226
t327,72477.9808585268,4902.728143572826,86318.48364555332,0.017419897661819013,467456.8476566756,0.0025846888823050024,44313.654248918436,136993.17098059162,0.003827394936824369,31466.239546827965,843929.128912648
t328,29513.76252159212,4902.72815975807,134269.1084676127,0.018396872981395723,467456.84772887925,0.002587079527804885,44313.65580250537,136707.0865615386,16119.865124436117,32215.773071930544,865498.8484222052
t329,32116.61257223181,4902.728577414796,170480.14863949036,10650.90256055248,467456.8482188742,0.002553492829991742,44313.664365446115,105811.87055937196,26337.82653551596,32215.77382750197,894286.3784098923
t330,57002.32650268298,4902.729266618911,170480.1677547152,77827.95573658438,395596.37724404986,0.0025758894143586785,0.0025261806991319063,30166.660835880008,0.0027948910659778784,0.002229598383048301,735976.2274670908
t331,27382.72650824996,4902.729355668179,170480.15356831776,0.046005713267015656,383338.91658886004,0.0017376928230227807,0.0016596085043466343,17069.502061042283,24944.96378815156,3326.5735019113795,631445.6147752157
t332,123705.62252121398,0.000183093422302737,31287.60299172184,0.00012716369243849645,449580.93729727884,0.00011957736936035712,6536.31144054446,0.00014916199078704166,103713.39324254522,0.00015194787576288762,714823.8682242486
t333,121561.70464447096,4902.73084875369,105028.45562080712,0.000863781118589874,467456.848807894,0.00013232752920957315,1.16962889011905,12033.958585715907,134664.72102151436,0.0001728140995725685,845649.5903269689
t334,123705.62248438211,4902.729347698795,80701.82826913774,0.002405621944355484,425575.86122067587,29574.244441860254,44313.66192591347,21127.524801641346,110341.50463002654,0.005020292299873394,840242.9845472502
t335,123705.62236223527,4902.728916132306,86548.6645020199,0.003060148284216907,450077.96360387397,91472.95206858797,44313.66086508668,71630.71223146887,139865.55952856288,0.00654463701576428,1.0125178736827532e6
t336,123705.62231692638,4902.72875468668,68633.42643498059,0.003325299131195255,390583.53371326585,114886.26235192885,44313.66030151751,101287.44417883288,156937.4997124996,0.0061281672056040844,1.0052501872181046e6
