region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,EmissionsCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,RegSubsidyRevenue,Revenue,Cost,Profit
CA_S,CA_S_nuclear_mid_0,2,0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_ccs100_mid_0,2,0,95,102.04958303508252,0.0,26.786072775606268,0.0,16.595098190009594,0.08990892365685327,0.0,0.009415994411579143,0.0,0.0,0.09310171,0.0,0.0,0.0,0.0,0.09310171008110046,43.48049588368429,-43.38739417360319
CA_S,CA_S_landbasedwind_ltrg1_mid_90_1,2,1,96,28.903293229941028,0.0,8.112611275899141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019543767,0.0,0.0,0.0,0.0,0.019543766975402832,8.112611275899141,-8.093067508923738
CA_S,CA_S_landbasedwind_ltrg1_mid_90_2,2,2,97,28.15517568828049,0.0,8.104203606387149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016706053,0.0,0.0,0.0,0.0,0.016706053167581558,8.104203606387149,-8.087497553219567
CA_S,CA_S_landbasedwind_ltrg1_mid_90_3,2,3,98,27.832862968906582,0.0,8.044026096811141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017318534,0.0,0.0,0.0,0.0,0.01731853373348713,8.044026096811141,-8.026707563077654
CA_S,CA_S_landbasedwind_ltrg1_mid_90_4,2,4,99,18.45171308962713,0.0,5.493193755341697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006768033,0.0,0.0,0.0,0.0,0.006768032908439636,5.493193755341697,-5.486425722433258
CA_S,CA_S_landbasedwind_ltrg1_mid_90_5,2,5,100,19.069454518023406,0.0,5.746499070305504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008496711,0.0,0.0,0.0,0.0,0.008496711030602455,5.746499070305504,-5.738002359274901
CA_S,CA_S_landbasedwind_ltrg1_mid_90_6,2,6,101,17.647594719361745,0.0,5.032822031041581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008934899,0.0,0.0,0.0,0.0,0.008934899233281612,5.032822031041581,-5.0238871318083
CA_S,CA_S_landbasedwind_ltrg1_mid_90_7,2,7,102,15.059960453926974,0.0,4.42917570561172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005617721,0.0,0.0,0.0,0.0,0.005617721006274223,4.42917570561172,-4.423557984605446
CA_S,CA_S_landbasedwind_ltrg1_mid_90_8,2,8,103,20.631349274655484,0.0,5.848989172555665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00957831,0.0,0.0,0.0,0.0,0.009578309953212738,5.848989172555665,-5.839410862602453
CA_S,CA_S_landbasedwind_ltrg1_mid_90_9,2,9,104,21.577876939671643,0.0,5.7052729192807305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010082279,0.0,0.0,0.0,0.0,0.010082279331982136,5.7052729192807305,-5.695190639948748
CA_S,CA_S_landbasedwind_ltrg1_mid_90_10,2,10,105,8.549256389679154,0.0,2.6263040761123544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015994691,0.0,0.0,0.0,0.0,0.0015994691057130694,2.6263040761123544,-2.6247046070066413
CA_S,CA_S_utilitypv_losangeles_mid_90_0_2_1,2,1,106,33.45135242070048,0.0,6.20077764126562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027512578,0.0,0.0,0.0,0.0,0.027512578293681145,6.20077764126562,-6.1732650629719386
CA_S,CA_S_utilitypv_losangeles_mid_90_0_2_2,2,2,107,27.974680299689062,0.0,4.814255034722966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020675229,0.0,0.0,0.0,0.0,0.020675228908658028,4.814255034722966,-4.793579805814308
CA_S,CA_S_utilitypv_losangeles_mid_90_0_2_3,2,3,108,23.375115257792864,0.0,4.405329186431183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016286034,0.0,0.0,0.0,0.0,0.016286034137010574,4.405329186431183,-4.389043152294173
CA_S,CA_S_utilitypv_losangeles_mid_90_0_2_4,2,4,109,58.82269538441448,0.0,10.615358517192362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05678667,0.0,0.0,0.0,0.0,0.0567866712808609,10.615358517192362,-10.558571845911501
WECC_N,WECC_N_naturalgas_ccavgcf_mid_0,3,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_N,WECC_N_naturalgas_ctavgcf_mid_0,3,0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_N,WECC_N_naturalgas_ccccsavgcf_mid_0,3,0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_N,WECC_N_battery_mid_0,3,0,113,4032.4124566845912,5042.91794318955,1214.7143464814721,1518.9250007753596,0.0,0.0,0.0,0.0,0.0,2.953601,14.67435,0.0,0.0,0.0,0.0,14.674349784851074,2736.5929481403155,-2721.9185983554644
WECC_N,WECC_N_nuclear_mid_0,3,0,114,147.18665684715992,0.0,53.860041584479745,0.0,7.357392096891998,0.022474554440827473,0.0,0.0007781147503855918,0.0,0.0,0.09379717,0.0,0.0,0.0,0.0,0.09379716962575912,61.24068635056296,-61.1468891809372
WECC_N,WECC_N_naturalgas_ccs100_mid_0,3,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_1,3,1,116,2716.538191919122,0.0,1409.3326996565017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1039867,0.0,0.0,8.54434995270493e-12,0.0,4.103986740120849,1409.3326996565017,-1405.2287129163808
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_2,3,2,117,27.22616783498191,0.0,12.704268258974578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018051932,0.0,0.0,4.1211158161555023e-14,0.0,0.018051931634586536,12.704268258974578,-12.686216327339991
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_3,3,3,118,41.777184711492765,0.0,17.66243652308829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037329543,0.0,0.0,8.163714283850327e-14,0.0,0.037329543382011034,17.66243652308829,-17.625106979706278
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_4,3,4,119,26.0007078011504,0.0,11.965910904286819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016260304,0.0,0.0,3.627484364139654e-14,0.0,0.016260303556955374,11.965910904286819,-11.949650600729864
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_5,3,5,120,41.714782003147924,0.0,17.539840371189257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03675001,0.0,0.0,8.675126853563202e-14,0.0,0.03675001114615532,17.539840371189257,-17.503090360043103
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_6,3,6,121,65.95093638809051,0.0,31.38585639283604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07492914,0.0,0.0,1.576413151145374e-13,0.0,0.07492914050833253,31.38585639283604,-31.31092725232771
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_7,3,7,122,34.40827532799112,0.0,14.78751758629734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027188657,0.0,0.0,5.884907203715821e-14,0.0,0.027188656851708133,14.78751758629734,-14.760328929445633
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_8,3,8,123,41.086547046371095,0.0,17.053329343436978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357275,0.0,0.0,8.34913795281358e-14,0.0,0.03572750091561083,17.053329343436978,-17.017601842521366
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_9,3,9,124,28.07404478005205,0.0,12.524139751589994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018635033,0.0,0.0,3.98209914688488e-14,0.0,0.0186350326985519,12.524139751589994,-12.505504718891443
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_1,3,1,125,4.9401434249864746e10,0.0,1.1657648249968082e10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.680503e7,0.0,0.0,0.00026078710173634624,0.0,6.6805032000260785e7,1.1657648249968082e10,-1.1590843217967821e10
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_2,3,2,126,2.960769512994913e11,0.0,6.6461924674885796e10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.820282e8,0.0,0.0,0.0015201398372772324,0.0,3.8202819200152016e8,6.6461924674885796e10,-6.607989648288428e10
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_3,3,3,127,38.751315306679366,0.0,9.156012306494905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03556788,0.0,0.0,1.3653169703496612e-13,0.0,0.03556787967695538,9.156012306494905,-9.120444426817949
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_4,3,4,128,3.004003044646489e11,0.0,6.389701299340733e10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.642973e8,0.0,0.0,0.001450340349307538,0.0,3.6429731200145036e8,6.389701299340733e10,-6.353271568140588e10
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_5,3,5,129,34.75052737374823,0.0,7.886157153831852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302434,0.0,0.0,1.1652793761469086e-13,0.0,0.03024340048444003,7.886157153831852,-7.855913753347412
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_6,3,6,130,453.5288555718504,0.0,104.86650371907115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54536545,0.0,0.0,2.0238465186298055e-12,0.0,0.5453654527684423,104.86650371907115,-104.32113826630271
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_7,3,7,131,127.73383776487084,0.0,25.72833756529764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14066342,0.0,0.0,5.204812735843036e-13,0.0,0.1406634151940782,25.72833756529764,-25.58767415010356
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_8,3,8,132,137.48322034074593,0.0,30.982774176023373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15541834,0.0,0.0,5.791508611925263e-13,0.0,0.15541833639202812,30.982774176023373,-30.827355839631345
WECC_NMAZ,WECC_NMAZ_naturalgas_ccavgcf_mid_0,4,0,133,7.465558455825946e11,0.0,2.251559576765914e11,0.0,1.6538900224e11,2.5453368228104e9,0.0,0.02429438775215275,0.0,0.0,3.6824376e9,0.0,0.0,0.0,0.0,3.682437632e9,3.9309029673942615e11,-3.8940785910742615e11
WECC_NMAZ,WECC_NMAZ_naturalgas_ctavgcf_mid_0,4,0,134,114.94588180879462,0.0,26.031150115729538,0.0,19.3766123149544,0.1686306025644464,0.0,0.018334324006021457,0.0,0.0,0.19216263,0.0,0.0,0.0,0.0,0.1921626329421997,45.594727357254406,-45.40256472431221
WECC_NMAZ,WECC_NMAZ_naturalgas_ccccsavgcf_mid_0,4,0,135,100.81278413078583,0.0,24.835842349369443,0.0,17.792811901308596,0.10191008606328368,0.0,0.011014574014211742,0.0,0.0,0.10404514,0.0,0.0,0.0,0.0,0.10404513776302338,42.741578910755536,-42.63753377299251
WECC_NMAZ,WECC_NMAZ_battery_mid_0,4,0,136,4.0300792442395735e9,5.031395871834302e9,1.236559317650112e9,1.5436191476257575e9,0.0,0.0,0.0,0.0,0.0,590623.56,1.2432277e7,0.0,0.0,0.0,0.0,1.2432277e7,2.7807690888383694e9,-2.7683368118383694e9
WECC_NMAZ,WECC_NMAZ_nuclear_mid_0,4,0,137,150.03621550713146,0.0,59.490929555116104,0.0,8.21925952564925,0.025107291394897868,0.0,0.0009008913835162751,0.0,0.0,0.10514229,0.0,0.0,0.0,0.0,0.10514228790998459,67.73619726354379,-67.6310549756338
WECC_NMAZ,WECC_NMAZ_naturalgas_ccs100_mid_0,4,0,138,92.6929734397583,0.0,29.799281555296577,0.0,15.879426151514052,0.08999903019735424,0.0,0.01005122119399573,0.0,0.0,0.086489,0.0,0.0,0.0,0.0,0.0864889994263649,45.77875795820198,-45.692268958775614
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_1,4,1,139,36.36238207519812,0.0,15.798766481620724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030205477,0.0,0.0,6.018458009719414e-14,0.0,0.030205477029145344,15.798766481620724,-15.768561004591579
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_2,4,2,140,25.274478853081252,0.0,11.405891895104599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014886573,0.0,0.0,3.329292522235934e-14,0.0,0.014886572957072172,11.405891895104599,-11.391005322147526
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_3,4,3,141,36.13725231630856,0.0,16.428998889999715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030177444,0.0,0.0,6.006877014985133e-14,0.0,0.030177444219649303,16.428998889999715,-16.398821445780065
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_4,4,4,142,31.92830148108643,0.0,14.16091968291025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02386561,0.0,0.0,4.735892314839941e-14,0.0,0.0238656103611466,14.16091968291025,-14.137054072549104
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_5,4,5,143,25.946826561116353,0.0,11.975086467213034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015842374,0.0,0.0,3.411319541283638e-14,0.0,0.015842374414239663,11.975086467213034,-11.959244092798794
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_6,4,6,144,30.962455945769825,0.0,13.659809701673337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022342592,0.0,0.0,4.319748097593278e-14,0.0,0.02234259247784166,13.659809701673337,-13.637467109195496
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_7,4,7,145,40.44492088188569,0.0,19.850815387191954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037986264,0.0,0.0,8.24241470610548e-14,0.0,0.03798626363285678,19.850815387191954,-19.812829123559098
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_8,4,8,146,30.162220649037607,0.0,12.915490973432364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020818489,0.0,0.0,4.090005338914534e-14,0.0,0.02081848867241658,12.915490973432364,-12.894672484759948
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_9,4,9,147,26.92108474607358,0.0,11.719866607665118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016642455,0.0,0.0,3.2981228385225476e-14,0.0,0.016642455011639197,11.719866607665118,-11.703224152653478
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_10,4,10,148,24.070710692505962,0.0,11.014249150295665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013132859,0.0,0.0,2.7714054142068215e-14,0.0,0.013132859021452961,11.014249150295665,-11.001116291274212
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_1,4,1,149,528.1469130043524,0.0,128.33052153184178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64385605,0.0,0.0,2.300347134545177e-12,0.0,0.6438560485862848,128.33052153184178,-127.6866654832555
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_2,4,2,150,68.02765198688184,0.0,16.372005194550628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071825236,0.0,0.0,2.5821934954657887e-13,0.0,0.07182523608233525,16.372005194550628,-16.30017995846829
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_3,4,3,151,165.2781706718356,0.0,38.900628997852586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1915872,0.0,0.0,6.856252315559429e-13,0.0,0.1915871948010625,38.900628997852586,-38.70904180305153
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_4,4,4,152,29.521718209556173,0.0,7.23514612045598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025179379,0.0,0.0,9.482058607849829e-14,0.0,0.02517937868843024,7.23514612045598,-7.209966741767549
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_5,4,5,153,1.1765854668620417e12,0.0,2.7204871626566776e11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4486342e9,0.0,0.0,0.005629250092142085,0.0,1.4486342400056293e9,2.7204871626566776e11,-2.7060008202566214e11
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_6,4,6,154,63.11898380746858,0.0,14.522453080955344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650672,0.0,0.0,2.3238816020495324e-13,0.0,0.06506720185303085,14.522453080955344,-14.457385879102313
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_7,4,7,155,106.01283444661497,0.0,24.226070818790937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11766742,0.0,0.0,4.215978237017181e-13,0.0,0.11766742169899184,24.226070818790937,-24.108403397091944
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_8,4,8,156,29.655408677941974,0.0,7.046799688104008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025143364,0.0,0.0,9.412753216694963e-14,0.0,0.025143364444469164,7.046799688104008,-7.021656323659538
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_9,4,9,157,43.38697904160121,0.0,10.411545568945376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042069476,0.0,0.0,1.501609764002719e-13,0.0,0.04206947609797235,10.411545568945376,-10.369476092847403
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_10,4,10,158,28.06652244038643,0.0,6.538945179122411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023034273,0.0,0.0,8.629760794581278e-14,0.0,0.023034272715535632,6.538945179122411,-6.515910906406876
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_11,4,11,159,81.43263116602779,0.0,18.040972263335078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691722,0.0,0.0,3.114662344647441e-13,0.0,0.08691722154648457,18.040972263335078,-17.954055041788592
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_12,4,12,160,57.04925922992047,0.0,12.56977139418724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057056356,0.0,0.0,2.026457937781039e-13,0.0,0.0570563562216401,12.56977139418724,-12.5127150379656
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_13,4,13,161,153.13404148951642,0.0,33.279772661572785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17360803,0.0,0.0,6.204801510086741e-13,0.0,0.17360803484978735,33.279772661572785,-33.106164626723
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_14,4,14,162,37.6072783559644,0.0,8.59402159662441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034474343,0.0,0.0,1.2338664548291778e-13,0.0,0.03447434306157053,8.59402159662441,-8.55954725356284
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_15,4,15,163,27.095178438182447,0.0,6.188866379162352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021721818,0.0,0.0,8.143901536040882e-14,0.0,0.021721817553124804,6.188866379162352,-6.167144561609227
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_16,4,16,164,69.35202430319437,0.0,14.994018385777922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07177897,0.0,0.0,2.5725823698593264e-13,0.0,0.07177896797682738,14.994018385777922,-14.922239417801094
WECC_PNW,WECC_PNW_naturalgas_ccavgcf_mid_0,5,0,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_PNW,WECC_PNW_naturalgas_ctavgcf_mid_0,5,0,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_PNW,WECC_PNW_naturalgas_ccccsavgcf_mid_0,5,0,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_PNW,WECC_PNW_battery_mid_0,5,0,168,729.9513314003123,920.232691139792,221.44182060178977,279.1388030057981,0.0,0.0,0.0,0.0,0.0,0.6861179,2.743607,0.0,0.0,0.0,0.0,2.7436070442199707,501.26674149508483,-498.52313445086486
WECC_PNW,WECC_PNW_nuclear_mid_0,5,0,169,148.26709385309266,0.0,54.31067273685883,0.0,7.45870716869831,0.022784040009564594,0.0,0.0008705801155753295,0.0,0.0,0.09602191,0.0,0.0,0.0,0.0,0.09602191299200058,61.79303452568227,-61.69701261269027
WECC_PNW,WECC_PNW_naturalgas_ccs100_mid_0,5,0,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_1,5,1,171,30.873754965697394,0.0,11.374541303151672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021030739,0.0,0.0,7.152020678995546e-14,0.0,0.021030738949847215,11.374541303151672,-11.353510564201825
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_2,5,2,172,32.317626119102215,0.0,11.984103540612178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023393713,0.0,0.0,7.632767187962108e-14,0.0,0.023393712937908206,11.984103540612178,-11.96070982767427
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_3,5,3,173,40.85523383896698,0.0,14.953162906863955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034806825,0.0,0.0,1.13940764086645e-13,0.0,0.03480682522069881,14.953162906863955,-14.918356081643257
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_4,5,4,174,34.34854490498389,0.0,12.644444281576044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025663547,0.0,0.0,8.499757263333323e-14,0.0,0.025663547217930915,12.644444281576044,-12.618780734358113
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_5,5,5,175,30.177671035398973,0.0,11.21956647045202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020799695,0.0,0.0,6.862837348727345e-14,0.0,0.020799694582888568,11.21956647045202,-11.198766775869132
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_6,5,6,176,30.400242283339676,0.0,11.006769722269947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02038903,0.0,0.0,6.717845233634213e-14,0.0,0.02038902975625557,11.006769722269947,-10.986380692513691
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_7,5,7,177,28.314280157738835,0.0,10.217366155204521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018366944,0.0,0.0,6.200384640994766e-14,0.0,0.018366944044890417,10.217366155204521,-10.19899921115963
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_8,5,8,178,26.979061858833067,0.0,9.916248666717355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015778715,0.0,0.0,5.222059408928077e-14,0.0,0.015778714790992507,9.916248666717355,-9.900469951926363
WECC_PNW,WECC_PNW_utilitypv_losangeles_mid_70_0_2_1,5,1,179,6.791033775522961e11,0.0,1.3704319873966125e11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1614656e8,0.0,0.0,0.005042270273321996,0.0,8.161465600050423e8,1.3704319873966125e11,-1.3622705217965622e11
WECC_PNW,WECC_PNW_utilitypv_losangeles_mid_70_0_2_2,5,2,180,170.39156716455594,0.0,33.40508186330815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19084968,0.0,0.0,1.096735641267829e-12,0.0,0.19084967672934533,33.40508186330815,-33.214232186578805
WECC_PNW,WECC_PNW_utilitypv_losangeles_mid_70_0_2_3,5,3,181,282.4967456931587,0.0,57.3704735756356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3268593,0.0,0.0,1.873080344582715e-12,0.0,0.32685929537006764,57.3704735756356,-57.04361428026553
WECC_PNW,WECC_PNW_utilitypv_losangeles_mid_70_0_2_4,5,4,182,94.57236944203217,0.0,17.701584701136756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09934674,0.0,0.0,5.722914611644331e-13,0.0,0.09934674203453073,17.701584701136756,-17.602237959102226
WECC_PNW,WECC_PNW_offshorewind_otrg6_mid_floating_1_150_1,5,1,183,16.603031126676385,0.0,2.9846714725611685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004358134,0.0,0.0,1.6124989626437758e-14,0.0,0.004358134232477578,2.9846714725611685,-2.980313338328691
WECC_PNW,WECC_PNW_offshorewind_otrg6_mid_floating_1_150_2,5,2,184,16.62901724614292,0.0,2.899122002124075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038581847,0.0,0.0,1.3657163977659353e-14,0.0,0.003858184674768396,2.899122002124075,-2.8952638174493064
WECC_PNW,WECC_PNW_offshorewind_otrg6_mid_floating_1_150_3,5,3,185,15.681192794704149,0.0,2.701500706393343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023916408,0.0,0.0,8.556966070619081e-15,0.0,0.002391640795403335,2.701500706393343,-2.69910906559794
WECC_WYCO,WECC_WYCO_naturalgas_ccavgcf_mid_0,6,0,186,1.6522505318801923e11,0.0,5.292170876548586e10,0.0,3.818417988e10,5.876545169036824e8,0.0,0.020687909777623095,0.0,0.0,8.439855e8,0.0,0.0,0.0,0.0,8.43985472e8,9.169354316241025e10,-9.084955769041025e10
WECC_WYCO,WECC_WYCO_naturalgas_ctavgcf_mid_0,6,0,187,114.61763910618829,0.0,26.814974082515672,0.0,19.188263872638345,0.16699144360160342,0.0,0.017822511546895247,0.0,0.0,0.19028279,0.0,0.0,0.0,0.0,0.19028279185295105,46.18805191030252,-45.99776911844957
WECC_WYCO,WECC_WYCO_naturalgas_ccccsavgcf_mid_0,6,0,188,99.16855960010469,0.0,25.981780037213976,0.0,18.366519520059228,0.10519604878569346,0.0,0.010233182265734105,0.0,0.0,0.10652825,0.0,0.0,0.0,0.0,0.10652825236320496,44.46372878832464,-44.35720053596143
WECC_WYCO,WECC_WYCO_battery_mid_0,6,0,189,201.7413702518609,256.25485510688316,63.207563956881835,80.28067897961452,0.0,0.0,0.0,0.0,0.0,0.28429714,0.79008865,0.0,0.0,0.0,0.0,0.7900886535644531,143.7725400749489,-142.98245142138444
WECC_WYCO,WECC_WYCO_nuclear_mid_0,6,0,190,152.5715190235462,0.0,62.45602329625932,0.0,8.811125145293772,0.026915258556268657,0.0,0.000941527161191378,0.0,0.0,0.11275048,0.0,0.0,0.0,0.0,0.11275047808885574,71.29500522727055,-71.1822547491817
