Line,1,2,3,4,5,6,7,8,9,10,Total
t126,-3100.883084270284,1.4451635495952142e-7,1661.4173668648536,1.3519534140312207e-6,-5815.017031260389,2857.999993657955,-739.999998054019,611.2794028121468,-3628.492386512191,2.3960966494205398e-5,-8153.695711304491
t127,-3246.437442240865,-2.542458662035882e-6,-3.217428443528986e-8,-1.1167270881207079e-7,-2837.9965870792416,3.998854278728213e-7,-9.909390693233312e-7,3236.234748623478,-2677.5405657471397,-1.654364188624736e-9,-5525.739849722782
t128,-618.1665410883294,-99.99999742836988,-417.9958067380613,-9.612495371464457e-6,-7573.719240215435,-2.0384198250292096e-7,1.633793687576873e-7,798.7346608118643,1958.6665310515996,1.9431844246650603e-6,-5952.480401316503
t129,-671.4170012683502,0.07044768263048118,-49.25182359955671,145.00399878233645,-8378.414422539789,184.28607736836966,-195.55804721234713,-162.64740970469637,4149.999999870349,663.9999998729522,-4313.928180748102
t130,-404.88830375332964,-0.9001568091684398,-214.6246448823182,-11.431204676600471,-8971.602687305298,30.66566507541202,-178.32967790209125,129.8052954877533,4149.999999870586,663.9999998730151,-4807.305715022038
t131,5.424444886158495e-6,-1.8297720983333357e-6,-190.89080272620402,-420.4344163217592,-8789.364018906974,-126.22646607267366,3.0268862255836756e-7,-1.2429173607449512e-6,4149.999997608879,663.9999956898416,-4712.915708074446
t132,-9.445006413014015e-6,-99.99999729617834,-877.1583029229769,-74.43281292623712,-9219.48365705623,-2.924150294582363e-7,2.8148740123322137e-7,726.0732744314795,3691.007257380306,1.5168580674770365e-6,-5853.994246328913
t133,3.6384438568865814e-6,-99.99999802661037,-1288.2378807677544,-1399.9999986937296,-9104.422146602916,-306.77453140887326,739.9999907171101,1551.4371027163027,2396.240613496273,-1.1390924115995243e-6,-7511.756846070845
t134,1.579676400918096e-6,-99.99999804139505,-1823.9399793087457,-1399.9999985368333,-7397.595562913597,-4.260391748772168e-6,80.11508139776093,1885.3582090093478,2626.916015512927,-7.03773045485179e-7,-6129.1462362650245
t135,2.663228969260842e-6,-99.99999803248731,-2852.2172175627074,-1399.9999986514715,-6208.698258838554,-1.055750869061303e-5,739.9999865135227,1094.6296134568759,3091.2596594832517,-9.78073364168685e-7,-5635.026222503921
t136,227.97599715119603,-99.99999808183473,-2916.430981484821,-1399.9999988673612,-2741.7607956971224,-2857.9999917482455,739.9999954827689,1332.0020838835242,3465.4803335026922,-1.9991509422460487e-6,-4250.733357858355
t137,606.2368476155591,-99.99999975768415,-3674.99999977078,-1399.9999997774719,-3120.929917214267,-2857.999999785811,739.9999997444958,-969.9122174518128,4149.9999949348585,-663.9999997127672,-7291.60529117568
t138,-152.40806914639572,-99.99999980061189,-3674.9999998108487,-1399.9999997783839,-4337.237805934974,-2857.99999978753,739.9999997456331,-2380.576507737792,4149.999999701997,-658.552963260684,-10671.77534580959
t139,761.5923793004092,-41.90219018851139,-3674.9999985477243,-1399.9999978026717,3.1538153319628994e-5,-2857.9999988371906,739.9999991250203,-1886.930542079349,187.8969917684114,-663.9999985376096,-8836.343324261063
t140,692.6402244431874,-5.253663839822469e-8,-3449.473078773163,-6.809169093200806e-7,-905.0151288201059,-2857.999998029565,-8.734650847271913e-9,-1172.0134727935688,-1828.8570597642843,-2.12681266754379e-6,-9520.718516606501
t141,2.8970706214984166e-7,-1.7569896038766437,-3674.9999983650378,-1.8391137007856748e-5,-1778.89038226697,-2594.8140125799714,9.369618923544464e-8,-5.669232758452514e-7,-2287.667061046479,-306.6299283251481,-10644.75839076214
t142,2.5757553383798697e-6,-1.4266678176556502e-7,-3100.968486042962,-7.921840985030987e-7,-1797.9837977719178,-1176.3644431648654,-1.2851767661477202e-7,-161.97033876848607,-2087.6292372285398,-8.134868646153733e-7,-8324.916302277872
t143,-6.464988518096665e-6,-99.99999851679884,-2161.8205642162607,-2.8209308681873997e-5,-2553.290501339333,-1.8345369777118968e-7,1.424410628168523e-7,532.9167404687756,-2685.066475508947,-338.22333734955834,-7305.48417117743
t144,-6.411223524886589e-6,-99.99999852083856,-1352.7013643581895,-2.9918276049309944e-5,-3382.9567422802224,-1.5720264197624724e-7,1.433057029624593e-7,930.146834067338,-2724.70090028841,-573.3129701839885,-7203.525177907706
t145,-1305.643697437136,-5.839248073258511e-7,4.3815561016245865e-7,1.9206921201288914e-7,-3463.0937852255834,9.298725270701255e-7,-1.2424749736079062e-5,1540.3022355161045,-3286.3361923088232,4.66044401903644e-7,-6514.771450437971
t146,-1127.8814183517163,6.717227855063979e-9,2.753954550352981e-6,7.986177842431492e-7,-3058.6256610683918,392.69409577265645,-739.999997343728,1923.9617068156242,-3453.731799722438,2.59904722157129e-6,-6063.583067739656
t147,-2727.266663597577,-4.2387567975823573e-7,5.484996113800791e-7,2.5857049386168917e-7,-3629.958091156778,1.0801977150406024e-6,-494.9560791910036,2154.4340720185915,-4149.999999043574,-221.86075466459081,-9069.60751417154
t148,-3180.675817351139,-4.250317403116917e-7,5.456730859206734e-7,2.5779722020132403e-7,-3701.769608248212,1.077638264593748e-6,-346.87873705417,1800.749203910047,-4149.999999047602,-221.0432382310701,-9799.61819456607
t149,-3674.999985973741,-1.847954487355629e-7,1.1552337926083958e-6,8.260523030904964e-7,-3536.5129036950625,14.41092537812239,-739.9999970610767,2227.474184667761,-4149.999999254233,-505.5425178406625,-10365.170291982402
t150,-3674.9999979247114,-9.472883262189741e-7,2.1423569672977688e-7,8.770785384142419e-7,-5990.865129919637,1937.200513388176,-739.9999971147143,2184.2753943751763,-4149.999999246154,-503.3137111719793,-10937.702927469818
t151,-126.87517909612959,-99.99999814213497,-932.2726131177616,-7.038729898098149e-6,-2165.0105404149476,-1.510755687313095e-7,1.2091092291004494e-7,2180.7428046711675,-616.8034998240432,-9.103777048270786e-6,-1760.2190420965214
t152,263.1311601677129,2.108094371383734,48.11161508786399,98.92518199978365,-5253.175849896429,-45.21913549003542,-174.28343697348186,-676.0987564223792,3873.5422946558274,479.17500771687315,-1383.7838247828809
t153,80.70282596139555,1.236448435688056,754.9389169432628,197.45482135573639,-5351.6212733128195,389.1871598850667,-110.51973927757622,-809.8261482333655,4136.807578151256,651.1928173755967,-60.44659271575904
t154,357.84099381529523,1.0627706832076131,756.6528135647943,123.98345935443949,-5355.026809303128,246.1371944629943,-89.48970347877145,-495.4938718924533,4149.9999998721,663.9999998735417,359.6668469520197
t155,311.8252495328153,0.045213854209739945,120.38334846293108,-46.50056037360017,-5997.634816238978,-78.15247474613452,-52.909929146686714,182.99904574811055,4149.999999872924,663.9999998739881,-745.9449231604199
t156,2.7737117673365036e-5,-2.9684047826719817e-5,-137.59372860798877,-1210.2873894686988,-5954.252903331463,-19.81822039416986,2.1951967844905587e-6,-4.420479838791387e-6,4149.999999853475,663.9999998539346,-2507.9522462671243
t157,2.114991026377384e-6,-99.99999742460922,-65.67484314504576,-1399.9999980759833,-7261.8715043189495,-5.514313699919933e-6,589.4221174899186,66.55141767285257,4005.8258323470614,-9.055882708460617e-7,-4165.746979759665
t158,4.773959564019117e-6,-99.99999747495895,-697.0371812960191,-1399.999998330517,-6101.670950462383,-2546.343647966886,739.999988217658,1886.1718736272642,3241.6530078337582,-1.4627436916694294e-6,-4977.226902540866
t159,2164.7019309598304,-99.9999980500818,-3589.373007696838,-1399.9999988440045,-3725.3494478722164,-2857.99999194484,739.9999955002793,2557.4913728352135,2835.7940195984665,-6.883751270661361e-6,-3374.735132397944
t160,1928.9115067019434,-99.99999966585412,-3674.9999996938327,-1399.9999996997824,-791.4299890019776,-2857.999999716043,739.9999996432452,-313.6193553521184,4149.999994899966,-663.9999995825019,-2983.1378414669553
t161,1406.238927531251,-99.99999971004681,-3674.999999731276,-1399.9999997360298,288.7587118398143,-2857.9999997484488,739.9999997682609,-1256.0393254385808,4149.999998233317,-663.9999997157751,-3368.041686707516
t162,1639.9727886133385,-99.99999974882533,-3674.9999997654677,-1399.999999770378,-1106.0991038754303,-2857.9999997804166,739.9999997352218,-1586.284359872962,3804.6014961449273,-663.9999997155775,-5204.80917803557
t163,2048.837433432548,-5.415147474791009e-7,-3674.9999963064865,-245.00113928661472,932.0341558053075,-2857.9999976152876,739.999998707616,-430.18268717295547,177.42544801173335,-663.9999964113201,-3973.886781376975
t164,222.2993049254025,-4.405586420833473e-8,-1213.2515752780819,-3.993460182380128e-7,1.4528077521793742e-7,-2857.9999980900075,72.22380887141604,-1619.2022166115482,-1066.3694490377704,-663.999999686685,-7126.300125205395
t165,1.705217420094782e-6,-4.6198580145517103e-7,-1546.1618382989463,-1.7569008224094366e-5,-100.63449133356006,-2412.042789379939,8.45187856882648e-8,-7.04513035232487e-7,-1768.8515637209744,-170.93220024054983,-5998.622899919741
t166,2.130840741094422e-6,-1.5482746740301728e-7,-2071.1746349774216,-7.341755744725201e-7,-1197.4739852862083,-1.352489708453183e-5,-1.7544413932952037e-7,-527.2254113727932,-1032.5294474627708,-7.50598083834161e-7,-4828.403492308295
t167,2.0844629183445176e-6,-1.5516621365790648e-7,-1026.607482250648,-7.267236295022426e-7,-2247.644106664192,-1.0835156703987748e-5,-1.7817046026602522e-7,-52.26328816602826,-1493.784486574512,-7.434244859182742e-7,-4820.299374209559
t168,-113.21371504027778,-7.470699693023299e-7,3.1597346213949357e-7,1.430927560244897e-7,-2981.3945349595406,7.300184745224464e-7,-4.059121424756869e-6,329.8989911903794,-1846.3106301145613,3.5964313019620945e-7,-4611.019892181463
t169,-3674.999986216898,4.287291196035187e-6,409.9754093154291,1399.9999855682279,-9669.226643668351,2857.9999878886842,-739.9999884367099,2873.636215533159,-3621.2031529860537,663.9999859935516,-9499.818182721669
t170,-3674.9999930619974,4.332863636516561e-6,797.9687408440211,1399.9999929799135,-9828.740926839235,2857.9999936140666,-739.9999936370539,2875.508286680829,-3819.7109571355713,663.9999929039029,-9467.974859318261
t171,-3674.9999884083477,4.91197206418333e-6,499.59132665795113,1399.999988115558,-8872.966749785803,2857.9999895763153,-739.9999897593121,3181.071916326959,-3870.4852217514185,663.9999881462164,-8555.788735969907
t172,-3674.999853066755,5.688393037542701e-6,154.4134542276037,1056.432799396245,-7807.115924418937,2857.999904002753,-739.9999426763665,3126.736955818467,-3990.3697251441868,663.9998329061823,-8352.9024932666
t173,-3674.9998461822165,6.16249486041233e-6,884.9311239998332,479.08784783849444,-6349.840670754857,2857.9999019599054,-739.9999419360557,2347.567843047254,-3708.8268309250657,663.9998315581572,-7240.080735232054
t174,-3674.999829206761,6.914292311227608e-6,2063.941847063622,549.4304304680455,-5793.736410352733,2857.999891602082,-739.9999357238504,1666.3719829120553,-2928.1228139654827,663.99981645859,-5335.11501383014
t175,-2039.855712305235,3.6486499431434124e-7,0.000161418129595336,4.7700869847072546e-5,-6.493468933824471e-5,1063.3751131428658,-633.8693831944016,1749.5167818680522,-1423.4138635684487,3.442156340626726e-5,-1284.246885086429
t176,-164.79374108762215,-99.9997855763789,-8.800924857394637e-5,-7.453876373448026e-5,-4985.933821722228,3.1627557277734623e-6,-1.2091253482100671e-5,1311.8011842039768,1351.6860228557243,287.4053538057629,-2299.8349589972745
t177,1.4443470912833898e-5,1.2671036230536269e-5,260.0925755538488,4.77040041717271e-6,-5460.4407118872905,4.9997005754445534e-5,-0.0001598658652379344,1318.855732379037,1866.8163501672827,663.999871015946,-1350.6762607551286
t178,276.93697064015294,-2.336707917515405e-6,0.0001908967695227803,-7.35854592212327e-5,-5905.001148216342,2.8345803448664078e-6,-1.1327797198901768e-5,2376.016803971208,1786.7107864523032,233.76447947204684,-1231.5720011992457
t179,-1.2414348582253028e-5,8.825233611721579e-6,889.9285145692935,1.1503962308037758e-5,-4959.174486350595,5.2966055913054406e-5,-0.00046529360884519044,2259.671449043922,1892.852658286621,663.9999260850755,747.2776572216119
t180,-31.917534998754356,-2.824761128778857e-5,2.869508869964296e-5,1.2482074177152268e-5,-4214.7636483711285,5.57882231912755e-5,-0.0005390199110930927,3636.9250198125656,278.3125104710886,663.9999269400496,332.55580355168394
t181,-1098.6256941034105,-99.99991478685735,-78.28212550174466,-0.00030301051527391825,-4273.786156706883,-6.462123973851036e-6,5.158218777013348e-6,2901.1762735473912,654.4007079397782,6.530336360192252e-5,-1995.1171486227825
t182,-0.00029385689784803545,-99.99991767025213,-2151.9750070444184,-634.3993623721981,-6073.290835362768,-9.26628627324113e-6,8.876230631138906e-6,2623.7971277425736,630.4789699360107,4.5808491212436794e-5,-5705.3892732095155
t183,-0.00031795854175188795,-99.99992468739244,-3510.1253956397677,-444.77524065948774,-10463.999959729043,-9.047004146847501e-6,-739.999765305077,2412.901667769539,268.5069462497019,663.999947588275,-11913.4920514188
t184,0.00010347009252515267,-99.99992418070217,-3471.5906624063646,-1399.999945750921,-10463.999974902,-0.000680933263432999,-739.9997716921249,402.78747029601067,716.2469157731922,663.9999481857535,-14392.556522140327
t185,921.4104139347902,-4.846860909567055e-5,-3674.999898270792,-1399.9997825375585,-7616.608161366966,-2857.9999234333495,1.506858915410507e-5,-136.24013480477652,3.5808382948224116e-5,-4.223560021086863e-6,-14764.43748829385
t186,1027.5062343641675,-99.99996041224814,-3674.999976021946,-1399.9999736043985,-6186.080892816703,-2857.99997899331,739.9999328003846,-2508.295750778804,850.9911326166341,-153.97766205038545,-14262.85689489661
t187,-36.44947895163251,-99.99999792601496,-3674.9999984849596,-1399.999996517511,-6432.109408787522,-2857.999997505731,134.6805254419674,-2684.9472837263766,-302.14941680343884,-663.9999949559333,-18017.97504821715
t188,1.994865626229253e-8,-3.244685277903623e-6,-3674.999994791731,-2.147431084966981e-6,-7144.15350167963,-747.2506231669963,-3.717024833974677e-7,-2082.775283942655,-1107.4065024833349,-2.2116080133556076e-6,-14756.585914019824
t189,1.591613709622284e-9,-3.2536819442076544e-6,-3674.9999948038526,-2.1587339748848784e-6,-8605.097749368153,-581.039343239583,-3.7011030218340255e-7,-708.4361125495865,-1757.0928888815358,-2.22056114764581e-6,-15326.666096844207
t190,-1376.4264344247476,-99.99999361409776,-3674.9998463249653,-8.291857114320622e-5,-10302.042441113243,-6.807457348978354e-7,5.332117065931975e-7,624.1611836642711,-2627.0083940772365,-0.0001347833663453316,-17456.316143739492
t191,-2447.342181259556,-0.0003659155775453543,-2477.5297448129477,-9.961090747569608e-6,-9049.372865255968,-5.299011118500401e-6,-2.5906515139405063e-5,1.3605488611028226e-6,-1816.0110400928495,-6.643305008849995e-6,-15790.25624378627
t192,-1754.3790084457364,-0.00036526264962582805,-1733.1385429483432,-9.574135572170838e-6,-5230.973637883864,-5.22488640231543e-6,-2.59639764627834e-5,7.66919787673848e-7,-1711.3675948970451,-6.580277397173368e-6,-10429.859196013995
t193,-2527.318127942442,-1.9458305070893053e-5,-220.2738653754378,9.966608108327017e-6,-4252.62028549909,-4.9454051085160764e-6,-215.407661969952,-7.331122139676509e-5,-1193.393072502395,2.2926159689679974e-5,-8409.013078111479
t194,-3151.1555841992763,-4.74701438697941e-7,0.00011611264336117768,3.5905997338877306e-5,-4194.474170007471,64.46021227968079,-739.999869128942,1686.7046984495753,-2204.045721735219,0.00011182050545004974,-8538.510170977208
t195,-2546.767778596373,3.4362907027731824e-7,0.00012434799996095022,3.713553589301642e-5,-5114.035020560949,2274.13691249358,-739.9998826029895,1851.0204717426654,-2580.588935791337,0.00011723425959373634,-6856.233954253978
t196,-3674.999849722349,6.143170026897623e-6,970.6364473852307,920.8140996165148,-8041.462664951414,2857.9999039316544,-739.9999427163218,2895.4682147679764,-3061.088909608321,663.9998374165983,-7208.6328577372615
t197,-3674.999994662166,3.997052884459628e-6,1848.9502624655704,1399.9999946360888,-8328.160426893559,2857.99999505573,-739.999995016053,2126.4897647645175,-2404.2336117562245,663.9999945567264,-6249.954012852316
t198,-3674.9999947558226,4.021822767163173e-6,2638.855317787698,1399.999994731961,-7292.785659792785,2857.999995137931,-739.9999950872315,1735.360556142811,-2331.606775950243,663.9999946427671,-4743.176563121091
t199,-3674.9999578929496,-99.99971305955688,-2.3141787792174693e-5,372.5595492640075,-7986.935904464237,2857.999873845931,-739.9999258283038,1950.335336113551,-705.9766698096465,663.9997903178361,-7363.017644655157
t200,-1846.1733543431083,3.212671706870509e-7,0.00017136010936792245,5.020199485920232e-5,-6215.206911502607,771.8311182430112,-739.999834123799,3457.3406695077456,4.744946207107572e-5,663.9999285366291,-3908.208114349294
t201,-537.9357662142312,9.528935467265455e-8,0.00016984687906899915,4.875775546238677e-5,-7894.381672186368,230.30852966189397,-739.999830695046,4490.840589888114,348.44397439623333,663.9999477080602,-3438.72400874142
t202,-542.8585929687155,3.4469298242560707e-7,0.00017667882966492828,4.961902415899242e-5,-7505.285769802316,895.7450685920174,-739.9998332022872,4400.534085415928,408.5848280390132,663.9999479450111,-2419.2800393388025
t203,-1241.8723387201476,5.02035406139733e-7,0.00016551324042491264,4.6236189131965605e-5,-7728.771627664947,2315.845940291657,-739.999850767623,3943.6818317038274,437.52120937779324,663.9999528865987,-2349.5946706413756
t204,-2017.2034300938574,3.9591306991739933e-7,0.0001493930459011948,4.263207085085008e-5,-10463.999957610202,2093.3559114167556,-739.9999669359876,3433.615880389823,426.3560933121977,663.9999770415461,-6603.875300058695
t205,-2160.187803126523,-4.4533471934055886e-7,0.0001324022446184656,3.976673321069684e-5,-10463.999957831906,97.51464279058746,-739.9999665127948,3302.0817719387487,407.38869150624885,663.9999768278653,-8893.20247268413
t206,-95.37740860358272,-99.99992809001495,-760.108098736206,-0.0003008325096162398,-10463.999974937575,-6.033166298907937e-6,-739.9999547711814,3270.5674788887704,459.47831436006436,663.999971834119,-7765.439906921283
t207,-375.29508904690834,-99.99992820972611,-1921.737619443769,-0.00028639494009417014,-10463.999975152794,-6.2284989857895895e-6,-739.9999552561325,2302.322152400625,516.1471761931508,663.9999720478347,-10118.563559091159
t208,-347.28343713925284,-99.99994765128183,-3674.9999546439894,-1376.7748156571106,-10463.999963897644,-10.874939079129977,-106.67972810969209,2.9597853510073813e-5,478.76605818270696,663.9999436449621,-14937.84675475258
t209,-2137.1723962016854,-99.99999011817019,-3674.999988749461,-1399.9999882608981,-10463.999987658304,-2857.999985500819,1.4553685670757564e-5,116.53589552396465,457.0702842619251,1.8198956460739986e-5,-20060.566123950808
t210,-1009.4768450698077,-99.99999980948115,-3674.9999998074354,-1399.999999800485,-9921.473325642042,-2857.99999979956,739.9999997905603,-1705.7354794884657,89.21552067487129,-663.9999997910913,-20504.470128742934
t211,-355.4126984132241,-99.99999671982546,-3674.9999982021845,-982.7557474436956,-6836.314205608751,-2857.999994170686,5.959030507936878e-7,-2183.117275699764,-701.5314255141536,-663.99984632958,-18356.131187505962
t212,-96.38410649096573,-99.99999554279175,-3674.9999978966057,-4.886488999577677e-6,-7562.032232524217,-2857.999988437549,1.54147235508107e-8,-370.591281615021,-1795.046670754315,-5.303754154663377e-6,-16457.054283436293
t213,-502.0173262619487,-99.99999343794946,-3674.999997618552,-2.1940772460784197e-6,-7894.899850264297,-1432.6839605862842,-3.4570056757308065e-7,-108.18999128070988,-2488.393704498734,-2.208065539999115e-6,-16201.18482869632
t214,-1637.1049173436668,-99.99999067482845,-3674.9999225624574,-432.99201697663574,-10463.999575734568,-1.2924840733820036e-6,1.0256017443502936e-6,642.7035777338074,-2831.723810314296,-616.322540343672,-19114.4391964832
t215,-1797.207555700331,-99.9999375672629,-2705.1762526632947,-0.00023541472591663622,-9506.528720709437,-5.282326775386628e-6,3.8730478912860636e-6,738.7879656256761,-2432.353130508295,-0.00029546693673193,-15802.478163813885
t216,-1595.5473088919896,-99.99993494809183,-1336.7581974059838,-0.00023630875992376008,-6002.750090670822,-5.23428409291667e-6,3.9260918305564166e-6,537.3934433482,-2050.7836999839383,-0.00030426191000605413,-10548.446330431489
t217,-1738.034405195852,-99.99993283197095,-58.23020002504095,-0.00021621343076336106,-4143.396979762597,-4.8951592356673076e-6,3.4564087247605805e-6,274.60348581791044,-2459.090582638838,-0.00027719621264262975,-8224.14910948478
t218,-2037.9454940724497,3.353717175154142e-7,0.00013411751191819493,3.959974097176753e-5,-3896.0817055437496,918.61416450614,-739.9998685150149,516.5501434699969,-2739.8844366465614,0.0001266897206844373,-7978.746896059293
t219,-1379.1899040950234,5.316260257054094e-7,0.00014076758568333847,4.061856320767809e-5,-4114.486324450462,2537.190225451297,-739.9998705542739,609.9732332061039,-2948.0258479824492,0.000129738368142047,-6034.538176768665
t220,-1949.2886788347453,8.04729549891446e-7,0.0001447322444065768,3.86582377851199e-5,-4962.2518396031855,2771.5963521317485,-739.9998853267929,2622.533987987579,-4149.999944904513,-5.192675162515905e-6,-6407.409829547371
t221,-3674.9998448372044,6.203495956180311e-6,1510.8060489882894,326.4924882359,-6931.883710884848,2857.999901571067,-739.999941821464,2261.948623101589,-4149.999835307497,421.27172150112057,-8118.364543249551
t222,-3674.9999886386454,5.105997214231021e-6,2973.80521118468,1399.9999884034894,-8032.0918377551325,2857.9999898080273,-739.9999899591056,2657.1413718611952,-3921.2943054627867,663.9999884108206,-5815.4395670414615
t223,-3674.999958124832,7.292385449806058e-6,514.9263986573093,1399.9999527336336,-9874.021522922349,2857.99996509006,-739.9999692214667,1921.628534482196,-2250.062280556638,663.9999582108691,-9180.528914358834
t224,-3392.550933238521,7.83077104028944e-6,641.235532261342,8.031621582255028e-5,-7226.29480293931,2857.9996518462176,-739.9998902098326,1654.9323378448823,-621.9151673610763,0.0014507431352938885,-6826.591732906174
t225,-1902.6435234543746,5.36191814951042e-7,0.00017748699809964384,5.126613902260772e-5,-6649.865312914988,2108.0679100760685,-739.9998362505398,2833.236252420907,3.937471268130704e-5,663.9999271807399,-3687.204314278145
t226,-1700.9310261828875,4.0230794766406576e-7,0.00017421134510390445,5.030152445312098e-5,-5957.335084378862,1216.1314447145983,-739.999834536351,3406.229870668293,4.151657665538875e-5,663.999927324658,-3111.9044359587965
t227,-1859.7772970216179,2.4861405629186796e-7,0.0001553243338434528,4.5086772300984586e-5,-6663.997856121257,859.1342975768554,-739.9998479285501,3813.902734559021,-0.0001446159884059818,64.12658466164069,-4526.611328230176
t228,-2626.8115538826214,3.34205478856644e-7,0.00015794087910576328,4.576083973537736e-5,-10088.272806360857,2038.6170388050107,-739.9998521862308,3761.7851717780686,-0.0001581671281311638,53.74287874438591,-7600.939077233449
t229,-3634.459082051784,-2.158236391661654e-5,2.7729456735579823e-5,1.3933739412480019e-5,-10463.999955983183,7.859539594087004e-5,-739.9999585771711,3752.095951232648,-291.86338003167276,663.9999373975897,-10714.226389337346
t230,-622.4731873168018,-99.99992392144998,-898.073565438718,-0.00028979069014302406,-10463.999958131242,-6.173196146728051e-6,-739.9997795634902,2897.8313166086064,359.6770587967692,663.9999485531749,-8903.038386377037
t231,-239.4065729068788,-99.99992816776685,-1982.711889083561,-0.0003115494514619921,-10463.999975130127,-6.4260250545827295e-6,-739.999955047297,1980.789821360844,428.07805074347385,663.9999719542026,-10453.250794252586
t232,0.0001265160172801893,-99.99992882770586,-3125.5694311361704,-1399.9999510497219,-10463.999983338359,-427.2933440986846,-739.9999593063808,657.6243413527661,698.2887922318369,663.9999736821493,-14236.949363974252
t233,-201.3873223957822,-99.99997238702781,-3674.9999564100776,-1399.9999554429082,-10463.999946350492,-2114.3349024380486,1.4304854212559068e-5,649.3460815751928,201.22990759293384,1.818008054063809e-5,-17104.146033771278
t234,-539.8614202365017,-99.99995233328805,-3674.9999651086887,-677.4662319903175,-10463.999968541057,-2507.6545568380093,-246.84064528775414,-2.631052664735048e-5,-523.6514703029503,2.1039173367829346e-5,-18734.474215909915
t235,787.6451061757554,-1.3632417241762234e-6,-3674.999990824431,-771.2910073672443,-6050.22259500862,-2857.9999940734933,4.934721500997246e-7,-982.0907721388402,-1677.4491158334172,-663.9998464889566,-15890.408216429016
t236,6.94288407974926e-6,-9.792333688364535e-7,-3644.241081319827,-4.514306769496551e-6,-7170.02989170186,-499.4644204953215,-2.288454842971882e-8,-1.034777131510022e-5,-2100.5098039467784,-5.00592378665373e-6,-13414.245211391022
t237,-83.75316331723326,-2.9741630970813733e-6,-2652.429583217806,-2.2650303475319945e-8,-8100.010085565618,-4.0368754598277233e-7,-3.391234720408435e-6,-1.3379080560274406e-6,-1548.635768198101,3.21285293387081e-7,-12384.828608107118
t238,-1971.2555498294207,-4.883150407425372e-6,-2548.4342012211046,4.032362439335798e-8,-10134.679291921542,-5.563669673879264e-7,-9.157525549081514e-6,-2.331831243673811e-6,-2098.055026238041,6.936150955036108e-7,-16752.424085405048
t239,-1876.755079015323,-2.0428536930869847e-5,-2088.326681792765,9.26748615160373e-6,-8665.253920998453,-5.247175774068608e-6,-12.301373640877282,-6.762820117783856e-5,-1948.5819930263865,2.133851051216289e-5,-14591.219111171722
t240,-1072.6994814386917,-99.99990365225445,-1248.1980166187204,-5.4668304756419765e-5,-4995.2721673431315,-5.226579639894757e-6,-4.261295879712427e-6,7.522687327385538e-5,-1611.6311892436163,-5.88687082628747e-5,-9027.80080609443
t241,-1773.0775661941827,4.390025458250962e-6,-6.996120206153755e-5,5.399971267390923e-5,-4565.487993025897,9.369002953034373e-7,-739.9998914805138,-164.95221440723847,-1817.2780629300137,0.0003052338527820532,-9060.795433438556
t242,-1369.7056881208412,4.580877679856828e-6,0.00013847963938528796,5.529271029882627e-5,-5094.940004942416,1457.818731876298,-739.9998931102651,0.0002228871246872148,-1939.929425628397,0.0003133624580383227,-7686.755545322811
t243,-1568.8532811471414,5.064678992753703e-6,0.0005401253430614919,5.81291494801035e-5,-5175.656580466827,2857.9995621191115,-739.9998956675219,990.5172222545472,-1932.090029888475,0.0003730490926998753,-5568.082026428043
t244,-3674.999843373226,6.232347360473595e-6,1991.8743188669698,91.90069032242198,-6377.813167223145,2857.999901303712,-739.9999418301262,1836.5243824545926,-3211.421122805428,663.9998310562663,-6561.934944995615
t245,-3674.999990540581,4.921829702123326e-6,2932.4090262267705,1399.9999904076176,-6721.311771889814,2857.99999143988,-739.9999914942666,1614.5705574411836,-2571.11721419331,663.9999903827601,-4238.44940729793
t246,-3674.999998927835,2.0011282694505336e-6,3642.9461231937717,1399.9999989477699,-6603.294881089246,2857.9999989916523,-739.9999989631533,2006.9950270715137,-3167.2270033115,663.9999989139445,-3613.580733171954
t247,-3674.999939566855,7.418287129250051e-6,287.6044435663389,1399.9999243923855,-9231.322837467802,2857.999951494182,-739.9999598867529,1847.587690203793,-1341.2450258326458,663.9999393678197,-7930.375806311248
t248,-842.7956211423952,5.94513443488326e-7,0.0001809626672015199,5.126230757597145e-5,-5415.694022923716,1917.3416918526764,-739.9998359517178,2690.9371580144666,4.001761045831302e-5,663.9999272584103,-1726.2104300551766
t249,-21.48587152963227,-2.1603039536915255e-5,4.4072213231763905e-5,1.5824290762953492e-5,-6062.50646457284,6.74134898458052e-5,-279.2147621252629,4122.155986778251,0.0004943930486363599,663.9999273858454,-1577.0505839636362
t250,-25.35690017907353,1.011456594520992e-6,0.0002065878998178593,4.8286936291250685e-5,-3302.438777275808,147.23548653617632,-739.9998278554732,4799.640243212044,5.630947165834681e-5,663.9999281566573,1543.0804647902871
t251,-607.3739934897455,3.25414093490379e-7,0.00015969106461844062,4.5313585854406876e-5,-3951.088327700796,657.3629321055321,-739.9998480707145,4295.1278124133305,322.0055634434982,663.9999526240504,640.03429665522
t252,-1301.177462510279,8.195715071094958e-7,0.00018319941687465678,4.81433891898025e-5,-8066.454194946868,2613.9070639952965,-739.9998536007333,3116.4222018907217,756.7234914695333,663.999953415432,-2956.578568124518
t253,-2082.7312148098217,4.239450141355042e-7,0.00015119051401469625,4.3821876210882956e-5,-10463.999944036004,2096.318982425635,-739.9999588646189,2490.3378754757623,1326.5144813826764,663.9999735581293,-6709.559609431905
