Zone,1,2,3,4,5,6
t270,136.19899268833933,33.6064976177498,138.31030279950397,32.13800002662879,143.773465507451,85.09369353125335
t271,29.543999668332283,28.160861849697326,29.77112481376986,26.930320589493213,30.947064111459227,28.648622630724148
t272,27.297596612965084,26.393930935141828,27.30917319072744,25.240599781648434,28.387867106624082,26.279497627945826
t273,26.004538386410704,25.143687071627703,26.015575523678702,24.04498762736133,27.043173138937743,25.240599995679474
t274,26.004540624207717,25.143683065707258,26.204455118056455,24.044983752503313,27.23951332045515,25.240600127560644
t275,27.29759373031863,26.393928162535857,27.507449011119846,25.240597067769965,28.593974636560517,26.47030141744562
t276,27.29759816097739,26.39393158491828,27.5074542623102,25.24059996381972,28.593979988198623,26.495663441745723
t277,28.935320301546444,27.977438693872134,28.94759074780071,25.2405999804683,30.09100088007825,27.856140426298754
t278,29.544000361957803,28.565969352184183,29.556528844585266,25.24059999503549,30.723991514067645,30.714603114152972
t279,31.30637450117823,30.270001180625897,28.94758927310834,25.240600003252467,30.090999101060458,30.081804576845112
t280,31.520043004930493,30.602836469600156,28.94759024657759,25.240600038814993,30.091000244340396,30.08179407574496
t281,31.52005057853315,30.602843562012012,28.947590988654262,25.240600246309683,30.091000515179022,27.856140449789134
t282,34.75710494949844,33.60649828290529,31.788789759251333,32.138000245871744,31.246011506028367,30.615662606450492
t283,478.03222987430763,462.2073429537946,446.71688814418485,442.0103455474606,429.742362001828,429.8737008219019
t284,623.6452933569532,602.9999996208504,618.886966776133,576.6508089945403,595.3707250642524,595.5522117820897
t285,623.6452941659909,602.9999988108076,612.248431354528,576.6508069701181,595.3707277785717,589.1639783662841
t286,246.22466195499322,238.07358446383094,226.12947259867838,63.44189209113757,235.06143228911384,217.60339835082672
t287,37.15420338154299,33.60650660305215,34.12193380146358,32.13800084812371,35.46972258354061,32.83538696649782
t288,34.757105195162616,33.60649754315458,33.171930267175426,32.137999901480796,34.482198203823394,31.92120272735856
t289,34.757104566070296,33.6064973263053,34.771843520714164,32.137999747089616,36.14530742281737,33.4607922301264
t290,34.757104797659,33.606497509849234,34.77184618176906,32.137999898155485,36.14531015381251,33.46079480444911
t291,34.75710983352044,33.606497596052016,35.02431255156211,32.137999935103856,36.40774895774958,33.70374178716257
t292,43.53939993878914,33.606498000903926,43.87411828724321,32.13800008914093,45.60711622800941,33.73604092120157
t293,136.1989744813502,33.60649785422317,137.24603332389827,32.138000124184636,142.66715812923772,46.57832168407336
t294,136.1989963781044,30.270000165460058,142.15364897470522,28.94729676596466,147.76862137342908,47.842204447506674
t295,32.91885883023011,26.393932877589997,33.17192980300907,25.240599996583622,34.48219841871841,31.921201970453964
t296,29.543999751061452,26.393930999380824,29.77112545833378,25.240599536607526,30.94706459640774,28.64862320842694
t297,29.543997695584128,23.986600166923303,29.77112297378613,22.93846000588611,30.947062187905328,28.64862078664579
t298,29.543999747465058,23.986600381993153,29.77112552987223,22.938454743882605,30.947064780880893,28.648623343688396
t299,29.544001342975097,28.565963691187992,30.199389205484938,25.240598788995303,31.39224458957439,29.060739583698947
t300,31.75672405586854,30.2699998706319,32.00086276882348,25.240599720717466,33.26487521001373,30.794289807947294
t301,37.224979993658735,35.482252490196856,37.51115589552945,25.24059988008503,38.99282143871658,36.09682054202274
t302,32.91885803934249,31.829104542761506,33.17192807255579,25.24059992393725,34.482196941399394,31.9212007462936
t303,43.14177542069699,41.71359988292317,43.16006806140897,25.240599978030584,44.86486249487484,41.53274400451766
t304,43.539396839634094,42.09805843451085,39.98600599544128,25.24060008170335,41.56542617106581,38.47835804971944
t305,43.539398221932174,42.098060078804394,39.986006974516116,25.240604012988747,41.56542698633738,38.47835904156463
t306,43.141775135059845,41.713600090140574,37.51112303278443,32.13800020027954,38.99278562576369,36.0967891450459
t307,602.9999990278588,589.360435088664,598.3996728098999,563.607250390412,575.6614393561488,575.8373790952718
t308,609.5387375219615,589.3604297355791,604.8885278368181,563.607244911553,581.9037277725691,582.0815756946505
t309,609.5387340055673,589.3604248925258,602.9999968003867,552.7779316484305,581.9037242407372,580.264250347092
t310,54.13485556004716,52.34275609195396,49.71673684006725,44.06220047692387,51.680512345451945,47.84219745537995
t311,41.939679027642434,37.225990370024746,38.51684648386483,32.13801734988564,40.03823543678354,37.0645920442319
t312,37.86186574935899,33.606497583597125,34.77183701196034,32.13799994662508,36.14530058942426,33.460785966096914
t313,37.86187007354777,33.60649718013572,34.77184134895877,32.137999633239346,36.145305076652484,33.46079016655327
t314,37.861871358214444,33.606496987565244,34.771843301677734,32.13799944189373,36.14530721677265,33.460792023520014
t315,38.173239964925976,33.6064974664727,35.05786832789986,32.13799986534773,36.44263012139397,33.73603252007848
t316,38.68537886764643,33.60649750117301,35.52814325117741,32.13799989810879,36.931480696162865,34.188575937647
t317,39.396503086827934,33.6064974704344,37.51113504209423,32.13799990398786,38.99279939656923,36.09680032470218
t318,32.91885560180042,26.39393228638928,33.17192620663735,25.240600726057373,34.48219469458337,31.921198881224306
t319,26.218447470597503,25.350505598992807,26.229568616067645,24.242768792905203,27.265618418459304,25.240600162398746
t320,18.56495231066802,17.950374042298318,18.57282498939834,17.165999374570724,19.30643878354476,19.30054011851192
t321,16.44502510187681,15.900625582555742,16.45199938745296,15.205818370411569,17.101841810380243,17.096617269648025
t322,23.986601045577096,23.192553081438657,23.996783056976177,22.179111667170304,24.944639591215132,24.937018208838243
t323,23.986599730845167,23.19254214146069,23.548253919766,22.179100859545542,24.478393878508108,24.470915015244383
t324,24.807844486338645,23.986599962407272,24.288918412092865,22.938461353477418,25.248314193043804,25.240599815017994
t325,26.00454864787081,25.143687401700202,24.28891882305625,24.04498778605694,25.248314656688365,25.24060008950766
t326,27.297597457483914,26.393931353179816,25.06975211312607,25.240599943575,26.059990450874025,26.052027450231428
t327,29.544000125662787,28.565968686160616,27.13281862456414,25.24059999599254,28.204546676835836,26.495694603252325
t328,29.544010553227942,28.56597907077426,27.132827785917748,25.24060001411635,28.204556181845025,28.19593788925064
t329,31.306373027389625,30.269999868240525,28.63275703301068,25.240600138518737,29.763731462527367,29.754637179999982
t330,34.757104823970934,33.606497685774315,31.472000196677065,32.13799988146546,32.71512245453544,31.92120823747468
t331,47.65307561747018,46.075557568615004,43.61969124849662,44.06220138754942,45.34263864706296,41.97503776300459
t332,631.4453735246541,602.9999980016449,612.2484288931429,576.6508064608252,602.8171703579617,589.1639758951833
t333,587.8581241003195,568.3975281111482,539.8811236213322,508.5007739509789,561.206060554575,519.5252355771186
t334,51.909806994910646,46.075554697399355,47.67328044551658,44.06219842991537,49.556342090363735,45.87578823204002
t335,40.84459860578003,36.25398806487672,37.51113906492089,34.6698019523546,38.99280341655958,36.09680350090966
t336,37.86187402355122,33.6064979385463,34.77184428680429,32.138000018627004,36.14530848779784,33.460785282596696
