Time_Index,CA_N_biomass_1.0,CA_N_conventional_hydroelectric_1.0,CA_N_geothermal_1.0,CA_N_hydroelectric_pumped_storage_1.0,CA_N_natural_gas_fired_combined_cycle_1.0,CA_N_natural_gas_fired_combustion_turbine_1.0,CA_N_onshore_wind_turbine_1.0,CA_N_small_hydroelectric_1.0,CA_N_solar_photovoltaic_1.0,CA_S_biomass_1.0,CA_S_conventional_hydroelectric_1.0,CA_S_geothermal_1.0,CA_S_hydroelectric_pumped_storage_1.0,CA_S_natural_gas_fired_combined_cycle_1.0,CA_S_natural_gas_fired_combustion_turbine_1.0,CA_S_onshore_wind_turbine_1.0,CA_S_small_hydroelectric_1.0,CA_S_solar_photovoltaic_1.0,WECC_AZ_biomass_1.0,WECC_AZ_conventional_hydroelectric_1.0,WECC_AZ_conventional_steam_coal_1.0,WECC_AZ_hydroelectric_pumped_storage_1.0,WECC_AZ_natural_gas_fired_combined_cycle_1.0,WECC_AZ_natural_gas_fired_combined_cycle_2.0,WECC_AZ_natural_gas_fired_combined_cycle_3.0,WECC_AZ_natural_gas_fired_combustion_turbine_1.0,WECC_AZ_nuclear_1.0,WECC_AZ_onshore_wind_turbine_1.0,WECC_AZ_solar_photovoltaic_1.0,CA_N_naturalgas_ccccsavgcf_mid_0.0,CA_N_naturalgas_ccavgcf_mid_0.0,CA_N_naturalgas_ctavgcf_mid_0.0,CA_N_battery_mid_0.0,CA_N_nuclear_mid_0.0,CA_N_naturalgas_ccs100_mid_0.0,CA_N_landbasedwind_ltrg1_mid_110_1.0,CA_N_landbasedwind_ltrg1_mid_110_2.0,CA_N_offshorewind_otrg10_mid_floating_1_1.0,CA_N_offshorewind_otrg10_mid_floating_1_2.0,CA_N_offshorewind_otrg10_mid_floating_1_3.0,CA_S_naturalgas_ccccsavgcf_mid_0.0,CA_S_naturalgas_ccavgcf_mid_0.0,CA_S_naturalgas_ctavgcf_mid_0.0,CA_S_battery_mid_0.0,CA_S_nuclear_mid_0.0,CA_S_naturalgas_ccs100_mid_0.0,CA_S_landbasedwind_ltrg1_mid_100_1.0,CA_S_landbasedwind_ltrg1_mid_100_2.0,CA_S_landbasedwind_ltrg1_mid_100_3.0,CA_S_landbasedwind_ltrg1_mid_100_4.0,CA_S_utilitypv_losangeles_mid_75_0_2_1.0,CA_S_utilitypv_losangeles_mid_75_0_2_2.0,CA_S_utilitypv_losangeles_mid_75_0_2_3.0,CA_S_utilitypv_losangeles_mid_75_0_2_4.0,CA_S_utilitypv_losangeles_mid_75_0_2_5.0,WECC_AZ_naturalgas_ccccsavgcf_mid_0.0,WECC_AZ_naturalgas_ccavgcf_mid_0.0,WECC_AZ_naturalgas_ctavgcf_mid_0.0,WECC_AZ_battery_mid_0.0,WECC_AZ_nuclear_mid_0.0,WECC_AZ_naturalgas_ccs100_mid_0.0,WECC_AZ_utilitypv_losangeles_mid_0_2_1.0,WECC_AZ_utilitypv_losangeles_mid_0_2_2.0,WECC_AZ_utilitypv_losangeles_mid_0_2_3.0,CA_N_ev_load_shifting_1.0,CA_S_ev_load_shifting_1.0
229,1,0.19597878438833755,1,1,1,1,0.0531,0.19597878438833755,0.5851,1,0.08471498935415188,1,1,1,1,0.2929341582903961,0.08471498935415188,0.6707401102941175,1,0.3122,1,1,1,1,1,1,1,0.4506,0.6711,1,1,1,1,1,1,0.4863987863063812,0.22052311897277832,0.5551667213439941,0.308756560087204,0.6255367398262024,1,1,1,1,1,1,0.2699914574623108,0.2895221710205078,0.09231751412153244,0.11199834197759628,0.9347794055938721,0.9422407746315002,0.8661530017852783,0.9172800183296204,0.9100557565689087,1,1,1,1,1,1,0.9654589891433716,0.9267730116844177,0.8096251487731934,0.3340094658553076,0.33398898505114083
230,1,0.19597878438833755,1,1,1,1,0.0272,0.19597878438833755,0.6406,1,0.08471498935415188,1,1,1,1,0.24912959920601396,0.08471498935415188,0.7425346418067227,1,0.3122,1,1,1,1,1,1,1,0.2701,0.6969,1,1,1,1,1,1,0.5881896615028381,0.18173205852508545,0.3418963849544525,0.24350881576538086,0.44377195835113525,1,1,1,1,1,1,0.26930633187294006,0.2633821368217468,0.14123007655143738,0.13695558905601501,0.9904187917709351,0.9892125129699707,0.9897420406341553,0.972949743270874,0.9663772583007812,1,1,1,1,1,1,0.8387007713317871,0.9079773426055908,0.8641473054885864,0.3811697092630155,0.38119590873328085
231,1,0.19597878438833755,1,1,1,1,0.0979,0.19597878438833755,0.6619,1,0.08471498935415188,1,1,1,1,0.4249270187515837,0.08471498935415188,0.7659997783613446,1,0.3122,1,1,1,1,1,1,1,0.3228,0.7246,1,1,1,1,1,1,0.6009392738342285,0.1590668261051178,0.2813679873943329,0.1280486285686493,0.27089381217956543,1,1,1,1,1,1,0.36824050545692444,0.32795655727386475,0.32191747426986694,0.3008118271827698,0.9988610744476318,0.9977924227714539,0.9977078437805176,0.9890936613082886,0.983701229095459,1,1,1,1,1,1,0.8988339304924011,0.8813614845275879,0.9005886316299438,0.3931710615280595,0.3931287699973774
232,1,0.19597878438833755,1,1,1,1,0.2085,0.19597878438833755,0.6689,1,0.08471498935415188,1,1,1,1,0.40910780260157104,0.08471498935415188,0.7698799296218488,1,0.3122,1,1,1,1,1,1,1,0.495,0.7339,1,1,1,1,1,1,0.24220429360866547,0.18103156983852386,0.19497865438461304,0.16162557899951935,0.27127039432525635,1,1,1,1,1,1,0.3776859939098358,0.3985136151313782,0.3063499927520752,0.36064115166664124,0.9996660947799683,0.9980413913726807,0.9983130097389221,0.9999446868896484,0.9878742098808289,1,1,1,1,1,1,0.9648611545562744,0.9407936334609985,0.9562188386917114,0.45723461798512505,0.45738263834251247
233,1,0.19597878438833755,1,1,1,1,0.2227,0.19597878438833755,0.6503,1,0.08471498935415188,1,1,1,1,0.3623792486696511,0.08471498935415188,0.7781432058823529,1,0.3122,1,1,1,1,1,1,1,0.5689,0.7543,1,1,1,1,1,1,0.19049297273159027,0.22791962325572968,0.1783050000667572,0.09312747418880463,0.20488712191581726,1,1,1,1,1,1,0.4154234230518341,0.289088636636734,0.24826392531394958,0.4184514284133911,1.0,1.0,0.9969789981842041,0.9999830722808838,0.9905470609664917,1,1,1,1,1,1,0.8132321834564209,0.9302536249160767,0.9811343550682068,0.6026031102096011,0.6026750590086546
234,1,0.19597878438833755,1,1,1,1,0.2769,0.19597878438833755,0.6235,1,0.08471498935415188,1,1,1,1,0.5322117746431285,0.08471498935415188,0.7441905850840336,1,0.3122,1,1,1,1,1,1,1,0.4763,0.7112,1,1,1,1,1,1,0.238683819770813,0.2222108393907547,0.34090137481689453,0.03888385742902756,0.3113062083721161,1,1,1,1,1,1,0.5965466499328613,0.1708507090806961,0.37444907426834106,0.4121590554714203,0.9937703609466553,0.9950883388519287,0.9780716896057129,0.993970513343811,0.9732887744903564,1,1,1,1,1,1,0.9560316205024719,0.9185584783554077,0.978620707988739,0.7701149425287357,0.7701285077366902
235,1,0.19597878438833755,1,1,1,1,0.2242,0.19597878438833755,0.5268,1,0.08471498935415188,1,1,1,1,0.5329073485936311,0.08471498935415188,0.680121393907563,1,0.3122,1,1,1,1,1,1,1,0.5962,0.6292,1,1,1,1,1,1,0.41409921646118164,0.2601534128189087,0.3560672402381897,0.0693768635392189,0.3988164961338043,1,1,1,1,1,1,0.5951745510101318,0.26775169372558594,0.343609482049942,0.43178021907806396,0.9462264180183411,0.9428099989891052,0.9218218326568604,0.9450932145118713,0.9200437068939209,1,1,1,1,1,1,0.908655047416687,0.8801016807556152,0.9008676409721375,0.8676470588235293,0.8676894833464464
236,1,0.19597878438833755,1,1,1,1,0.2062,0.19597878438833755,0.4393,1,0.08471498935415188,1,1,1,1,0.5582565440493285,0.08471498935415188,0.5361013939075631,1,0.3122,1,1,1,1,1,1,1,0.668,0.4706,1,1,1,1,1,1,0.6754385828971863,0.36970606446266174,0.27792686223983765,0.10002375394105911,0.3763084411621094,1,1,1,1,1,1,0.6181902885437012,0.26207655668258667,0.3708029091358185,0.42810019850730896,0.7821702361106873,0.769119143486023,0.7579199075698853,0.7713321447372437,0.7486727833747864,1,1,1,1,1,1,0.6993250846862793,0.6848856806755066,0.7029162645339966,0.6599053414469236,0.6598478888014686
237,1,0.19597878438833755,1,1,1,1,0.1657,0.19597878438833755,0.2946,1,0.08471498935415188,1,1,1,1,0.4917972907340147,0.08471498935415188,0.3077970294117647,1,0.3122,1,1,1,1,1,1,1,0.6896,0.2114,1,1,1,1,1,1,0.5140869617462158,0.37658998370170593,0.293822318315506,0.09965920448303223,0.40880197286605835,1,1,1,1,1,1,0.5635841488838196,0.14554335176944733,0.4165947139263153,0.4546189606189728,0.4936111569404602,0.4726816415786743,0.45397284626960754,0.4737407863140106,0.4472777247428894,1,1,1,1,1,1,0.34941378235816956,0.33765092492103577,0.35398760437965393,0.367816091954023,0.36782061369000785
238,1,0.19597878438833755,1,1,1,1,0.3084,0.19597878438833755,0.0006,1,0.08471498935415188,1,1,1,1,0.4445139771095531,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.6361,0.0,1,1,1,1,1,1,0.48968762159347534,0.542396068572998,0.3404097557067871,0.16624511778354645,0.47136759757995605,1,1,1,1,1,1,0.502949595451355,0.30617862939834595,0.4195752739906311,0.5088121891021729,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.28245436105476673,0.2825858903750328
239,1,0.19597878438833755,1,1,1,1,0.2708,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.5923414667623953,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.5828,0.0,1,1,1,1,1,1,0.32433247566223145,0.46498218178749084,0.3267352283000946,0.20064149796962738,0.476960152387619,1,1,1,1,1,1,0.5774787664413452,0.4121759235858917,0.4794718325138092,0.554459273815155,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.21737660581473967,0.21741410962496724
240,1,0.19597878438833755,1,1,1,1,0.2349,0.19597878438833755,0.0,1,0.08471498935415188,1,1,1,1,0.5669534567953374,0.08471498935415188,0.0,1,0.3122,1,1,1,1,1,1,1,0.6421,0.0,1,1,1,1,1,1,0.26637759804725647,0.4819214344024658,0.4030696749687195,0.29525089263916016,0.6445271968841553,1,1,1,1,1,1,0.5453113913536072,0.5966664552688599,0.5725395083427429,0.5493482351303101,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.1446923597025017,0.14463676894833463
241,1,0.2231359047668021,1,1,1,1,0.1363,0.2231359047668021,0.0,1,0.10841905748757985,1,1,1,1,0.5949548145958272,0.10841905748757985,0.0,1,0.2062,1,1,1,1,1,1,1,0.1463,0.0,1,1,1,1,1,1,0.04172609746456146,0.2438749372959137,0.1541392207145691,0.35912683606147766,0.11283359676599503,1,1,1,1,1,1,0.393637090921402,0.5223396420478821,0.33902832865715027,0.27053216099739075,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.09989858012170386,0.0999213217938631
242,1,0.22309984264925184,1,1,1,1,0.0839,0.22309984264925184,0.0,1,0.10832750319375445,1,1,1,1,0.6669263535771601,0.10832750319375445,0.0,1,0.2064,1,1,1,1,1,1,1,0.1101,0.0,1,1,1,1,1,1,0.03229249641299248,0.2630184292793274,0.20406262576580048,0.3356338441371918,0.18209779262542725,1,1,1,1,1,1,0.4153490960597992,0.5195481181144714,0.3851534128189087,0.27838635444641113,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0552738336713996,0.055205874639391556
243,1,0.22297820537872165,1,1,1,1,0.1592,0.22297820537872165,0.0,1,0.10828015046132008,1,1,1,1,0.6928354231776331,0.10828015046132008,0.0,1,0.2065,1,1,1,1,1,1,1,0.0696,0.0,1,1,1,1,1,1,0.045741207897663116,0.3121052384376526,0.23822925984859467,0.37861573696136475,0.23300012946128845,1,1,1,1,1,1,0.44551709294319153,0.5965036153793335,0.45653942227363586,0.37784135341644287,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.03465179175118323,0.03461841070023603
244,1,0.22285656810819152,1,1,1,1,0.1361,0.22285656810819152,0.0,1,0.10819017175301632,1,1,1,1,0.7058730699383393,0.10819017175301632,0.0,1,0.2067,1,1,1,1,1,1,1,0.0392,0.0,1,1,1,1,1,1,0.08280868828296661,0.35297420620918274,0.29932937026023865,0.5409737825393677,0.273284912109375,1,1,1,1,1,1,0.4315212368965149,0.6132166385650635,0.4848467707633972,0.39260005950927734,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.017748478701825558,0.017702596380802516
245,1,0.2228277184141513,1,1,1,1,0.1764,0.2228277184141513,0.0,1,0.10814281902058197,1,1,1,1,0.7667855245375452,0.10814281902058197,0.0,1,0.2069,1,1,1,1,1,1,1,0.0324,0.0,1,1,1,1,1,1,0.10919603705406189,0.39524418115615845,0.44698500633239746,0.5392627716064453,0.4728838801383972,1,1,1,1,1,1,0.4940323829650879,0.6393804550170898,0.5176310539245605,0.4222143292427063,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.020453008789722785,0.02045633359559402
246,1,0.22269886872011108,1,1,1,1,0.216,0.22269886872011108,0.0,1,0.10805126472675658,1,1,1,1,0.6297306296984543,0.10805126472675658,0.0,1,0.207,1,1,1,1,1,1,1,0.0265,0.0,1,1,1,1,1,1,0.13966397941112518,0.33631134033203125,0.6477031111717224,0.42979252338409424,0.755935788154602,1,1,1,1,1,1,0.339785099029541,0.6287329792976379,0.41758909821510315,0.3543455898761749,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.015382014874915481,0.015342250196695514
247,1,0.22257723144958091,1,1,1,1,0.1957,0.22257723144958091,0.0,1,0.10795126472675656,1,1,1,1,0.6585537904383815,0.10795126472675656,0.0,1,0.2072,1,1,1,1,1,1,1,0.0252,0.0,1,1,1,1,1,1,0.21684741973876953,0.3027350604534149,0.7340679168701172,0.30959606170654297,0.9136335253715515,1,1,1,1,1,1,0.3638441562652588,0.5516170859336853,0.38330984115600586,0.3111500144004822,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.053921568627450976,0.05402570154733806
248,1,0.2225483817555407,1,1,1,1,0.1329,0.2225483817555407,0.0,1,0.10785971043293116,1,1,1,1,0.6528445772446996,0.10785971043293116,0.0,1,0.2074,1,1,1,1,1,1,1,0.0,0.0,1,1,1,1,1,1,0.17857922613620758,0.3088427186012268,0.5791825652122498,0.4044628143310547,0.7402763366699219,1,1,1,1,1,1,0.3543838858604431,0.527061402797699,0.31704145669937134,0.2901509404182434,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.12373225152129817,0.12365591397849461
249,1,0.2224195320615005,1,1,1,1,0.1674,0.2224195320615005,0.0,1,0.10781393328601845,1,1,1,1,0.7376697504012162,0.10781393328601845,0.0,1,0.2075,1,1,1,1,1,1,1,0.0156,0.0,1,1,1,1,1,1,0.254893034696579,0.28127220273017883,0.5590561628341675,0.45622265338897705,0.601314127445221,1,1,1,1,1,1,0.413067102432251,0.5003657341003418,0.4010990262031555,0.35377180576324463,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.21534820824881676,0.21544715447154472
250,1,0.22229789479097037,1,1,1,1,0.0414,0.22229789479097037,0.0,1,0.10772237899219306,1,1,1,1,0.6245396634006251,0.10772237899219306,0.0,1,0.2077,1,1,1,1,1,1,1,0.0,0.0126,1,1,1,1,1,1,0.25342658162117004,0.32609468698501587,0.5632163286209106,0.2635428011417389,0.6183704137802124,1,1,1,1,1,1,0.3627265691757202,0.48196300864219666,0.3730182647705078,0.43456652760505676,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.026394803076982498,0.035819653421640396,0.0038375104777514935,0.23766058147396887,0.2376081825334382
251,1,0.22226904509693016,1,1,1,1,0.0798,0.22226904509693016,0.1278,1,0.10767258765081619,1,1,1,1,0.6178404151533068,0.10767258765081619,0.26518401155462185,1,0.2079,1,1,1,1,1,1,1,0.0,0.2874,1,1,1,1,1,1,0.24992212653160095,0.3312484622001648,0.7326180934906006,0.24018311500549316,0.7897046804428101,1,1,1,1,1,1,0.4538305401802063,0.2269982099533081,0.24130988121032715,0.29453665018081665,0.40478312969207764,0.4427843689918518,0.24512894451618195,0.3959769010543823,0.40918034315109253,1,1,1,1,1,1,0.3276097774505615,0.3428475856781006,0.3628067970275879,0.2266734279918864,0.22672436401783372
252,1,0.2221401954028899,1,1,1,1,0.0787,0.2221401954028899,0.3846,1,0.10758504755145493,1,1,1,1,0.37984593926851923,0.10758504755145493,0.48697516281512604,1,0.208,1,1,1,1,1,1,1,0.0007,0.4814,1,1,1,1,1,1,0.22890225052833557,0.2608739137649536,0.9583659768104553,0.1466032862663269,0.989737868309021,1,1,1,1,1,1,0.2966041564941406,0.1132601872086525,0.15753014385700226,0.2615131735801697,0.6967985033988953,0.7078476548194885,0.5436875820159912,0.6659627556800842,0.6829934120178223,1,1,1,1,1,1,0.6985831260681152,0.5774970054626465,0.6157587170600891,0.2616632860040568,0.26173616574875425
253,1,0.22201855813235977,1,1,1,1,0.0082,0.22201855813235977,0.5173,1,0.10753525621007806,1,1,1,1,0.1360321585437959,0.10753525621007806,0.6260757394957984,1,0.2082,1,1,1,1,1,1,1,0.0099,0.6113,1,1,1,1,1,1,0.24503514170646667,0.11223417520523071,0.9236656427383423,0.08832617104053497,0.9827840924263,1,1,1,1,1,1,0.13375140726566315,0.019215919077396393,0.03999149426817894,0.1184493899345398,0.8748080730438232,0.867180347442627,0.7185885906219482,0.8604339361190796,0.8373270630836487,1,1,1,1,1,1,0.8991446495056152,0.8021535277366638,0.7967692017555237,0.31558485463150776,0.3156307369525308
254,1,0.22198970843831956,1,1,1,1,0.0,0.22198970843831956,0.6517,1,0.10744771611071681,1,1,1,1,0.1364024727595236,0.10744771611071681,0.7086817584033615,1,0.2084,1,1,1,1,1,1,1,0.0319,0.6743,1,1,1,1,1,1,0.036882102489471436,0.0601070299744606,0.9758224487304688,0.10068441927433014,1.0,1,1,1,1,1,1,0.1395682394504547,0.0,0.04620722681283951,0.05127390846610069,0.9705901145935059,0.950806736946106,0.7989270091056824,0.963775634765625,0.9205814599990845,1,1,1,1,1,1,0.9379596710205078,0.8689146637916565,0.8965554237365723,0.35767410412440837,0.35772357723577236
255,1,0.22186085874427933,1,1,1,1,0.0,0.22186085874427933,0.6879,1,0.10734370191625267,1,1,1,1,0.052566865867049575,0.10734370191625267,0.7330970021008404,1,0.2085,1,1,1,1,1,1,1,0.0268,0.7118,1,1,1,1,1,1,0.0,0.056176092475652695,0.9911607503890991,0.13826961815357208,1.0,1,1,1,1,1,1,0.060118790715932846,0.0005508153117261827,0.030149079859256744,0.025224976241588593,0.9936558604240417,0.978206992149353,0.8164395093917847,0.9840307235717773,0.9469342827796936,1,1,1,1,1,1,0.965510368347168,0.939972996711731,0.922570526599884,0.3728870858688303,0.3729346970889063
256,1,0.2217392214737492,1,1,1,1,0.0,0.2217392214737492,0.6992,1,0.10725458623136976,1,1,1,1,0.04301416715938846,0.10725458623136976,0.7340777531512606,1,0.2087,1,1,1,1,1,1,1,0.0289,0.7094,1,1,1,1,1,1,0.0,0.05267968401312828,1.0,0.22659705579280853,1.0,1,1,1,1,1,1,0.03253428637981415,0.035691097378730774,0.026644088327884674,0.019261032342910767,0.9938905239105225,0.9824055433273315,0.8319631218910217,0.9868656992912292,0.9445623159408569,1,1,1,1,1,1,0.9630123376846313,0.9509639143943787,0.9464991688728333,0.4330628803245436,0.4329923944400734
257,1,0.22171037177970898,1,1,1,1,0.0,0.22171037177970898,0.7059,1,0.10720637047551457,1,1,1,1,0.06581600008446659,0.10720637047551457,0.7355658718487396,1,0.2088,1,1,1,1,1,1,1,0.0486,0.6966,1,1,1,1,1,1,0.0,0.04985150322318077,0.9954404830932617,0.3017071485519409,1.0,1,1,1,1,1,1,0.026009712368249893,0.1061769425868988,0.016593798995018005,0.0414724200963974,0.9915148019790649,0.9805172681808472,0.855182409286499,0.9889768362045288,0.9446251392364502,1,1,1,1,1,1,0.9296696186065674,0.9281327724456787,0.933368980884552,0.5843475321162948,0.5844479412536061
258,1,0.22158152208566875,1,1,1,1,0.0098,0.22158152208566875,0.6238,1,0.10711725479063164,1,1,1,1,0.07975573950502575,0.10711725479063164,0.6534448949579833,1,0.209,1,1,1,1,1,1,1,0.0392,0.5983,1,1,1,1,1,1,0.004968595691025257,0.06967420876026154,0.9996960163116455,0.44665026664733887,1.0,1,1,1,1,1,1,0.05209380388259888,0.1332985907793045,0.016889385879039764,0.10004525631666183,0.9017187356948853,0.8917337656021118,0.8065876960754395,0.8987997770309448,0.855913519859314,1,1,1,1,1,1,0.8081353902816772,0.8065761923789978,0.8216707706451416,0.7391818796484111,0.7393128769997377
259,1,0.2214598848151386,1,1,1,1,0.0272,0.2214598848151386,0.4822,1,0.1070674634492548,1,1,1,1,0.049889376214207276,0.1070674634492548,0.5094120766806723,1,0.2092,1,1,1,1,1,1,1,0.0246,0.4392,1,1,1,1,1,1,0.005524919833987951,0.07540919631719589,0.9995556473731995,0.8226186037063599,1.0,1,1,1,1,1,1,0.06867042928934097,0.21007832884788513,0.007885807193815708,0.1603691726922989,0.7312202453613281,0.7228143215179443,0.6671873331069946,0.7317700386047363,0.684995174407959,1,1,1,1,1,1,0.6034922003746033,0.6064867973327637,0.6243520975112915,0.8165990534144693,0.8168109100445843
260,1,0.22133824754460843,1,1,1,1,0.0253,0.22133824754460843,0.2485,1,0.10697992334989355,1,1,1,1,0.11063817045358558,0.10697992334989355,0.3029114464285715,1,0.2093,1,1,1,1,1,1,1,0.0251,0.1982,1,1,1,1,1,1,0.0,0.08108711242675781,0.9862249493598938,0.9951905012130737,1.0,1,1,1,1,1,1,0.13826045393943787,0.0943240076303482,0.022447194904088974,0.16083358228206635,0.45822060108184814,0.44096121191978455,0.3935883641242981,0.4592536389827728,0.4073599576950073,1,1,1,1,1,1,0.29761648178100586,0.29006698727607727,0.30938100814819336,0.6266058147396889,0.626671911880409
261,1,0.22130939785056822,1,1,1,1,0.0427,0.22130939785056822,0.0,1,0.10693013200851668,1,1,1,1,0.379585205676155,0.10693013200851668,0.0,1,0.2095,1,1,1,1,1,1,1,0.0114,0.0,1,1,1,1,1,1,0.0007990354206413031,0.06528674066066742,0.9743450284004211,0.9973777532577515,1.0,1,1,1,1,1,1,0.2050933837890625,0.007074975408613682,0.0486934632062912,0.14663836359977722,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.3598715348208249,0.35995279307631783
262,1,0.22118054815652802,1,1,1,1,0.1013,0.22118054815652802,0.0,1,0.10684259190915543,1,1,1,1,0.6226422691950332,0.10684259190915543,0.0,1,0.2097,1,1,1,1,1,1,1,0.0086,0.0,1,1,1,1,1,1,0.0,0.07879605144262314,0.9753315448760986,0.9803857803344727,1.0,1,1,1,1,1,1,0.35368117690086365,0.00682230805978179,0.08160551637411118,0.15103860199451447,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.2805949966193374,0.2806189352216103
263,1,0.22105891088599786,1,1,1,1,0.0748,0.22105891088599786,0.0,1,0.10673857771469127,1,1,1,1,0.6071302200354759,0.10673857771469127,0.0,1,0.2098,1,1,1,1,1,1,1,0.0268,0.0,1,1,1,1,1,1,0.0021385853178799152,0.05911781266331673,0.9769818186759949,0.9843484163284302,1.0,1,1,1,1,1,1,0.3389917016029358,0.00517145125195384,0.13502846658229828,0.18116356432437897,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.20960108181203516,0.20967741935483872
264,1,0.22103006119195764,1,1,1,1,0.1526,0.22103006119195764,0.0,1,0.10664946202980838,1,1,1,1,0.5452430209477152,0.10664946202980838,0.0,1,0.21,1,1,1,1,1,1,1,0.0369,0.0,1,1,1,1,1,1,0.00704340822994709,0.07590633630752563,0.9764077663421631,0.9894396662712097,1.0,1,1,1,1,1,1,0.2807920277118683,0.04550951346755028,0.11897459626197815,0.16454747319221497,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.13877620013522649,0.13886703383162866
265,1,0.22090121149791744,1,1,1,1,0.0971,0.22090121149791744,0.0,1,0.10660124627395315,1,1,1,1,0.4448605055325618,0.10660124627395315,0.0,1,0.2102,1,1,1,1,1,1,1,0.0228,0.0,1,1,1,1,1,1,0.011780492961406708,0.0686420351266861,0.960965096950531,0.9372273683547974,1.0,1,1,1,1,1,1,0.21045155823230743,0.0679081603884697,0.13101352751255035,0.17735449969768524,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.09820824881676808,0.0982166273275636
266,1,0.22077957422738725,1,1,1,1,0.0522,0.22077957422738725,0.0,1,0.10650969198012775,1,1,1,1,0.4646926366247149,0.10650969198012775,0.0,1,0.2103,1,1,1,1,1,1,1,0.03,0.0,1,1,1,1,1,1,0.01185326837003231,0.06602508574724197,0.9201756715774536,0.9843725562095642,0.9990010857582092,1,1,1,1,1,1,0.24077343940734863,0.031750988215208054,0.11013340204954147,0.17637351155281067,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0537525354969574,0.053763440860215055
267,1,0.22075072453334704,1,1,1,1,0.0329,0.22075072453334704,0.0,1,0.10646391483321505,1,1,1,1,0.3327826590083621,0.10646391483321505,0.0,1,0.2105,1,1,1,1,1,1,1,0.0462,0.0,1,1,1,1,1,1,0.00593231525272131,0.0671563670039177,0.938396692276001,0.9072237014770508,1.0,1,1,1,1,1,1,0.17090578377246857,0.019932638853788376,0.10101769864559174,0.15328291058540344,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.033299526707234614,0.03330710726462103
268,1,0.22062187483930687,1,1,1,1,0.0174,0.22062187483930687,0.0,1,0.10637236053938964,1,1,1,1,0.203046859954388,0.10637236053938964,0.0,1,0.2107,1,1,1,1,1,1,1,0.0129,0.0,1,1,1,1,1,1,0.002228938741609454,0.06336966902017593,0.8889683485031128,0.6587169766426086,1.0,1,1,1,1,1,1,0.12900103628635406,0.01887781172990799,0.1005474179983139,0.1493321657180786,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.01707234617985125,0.017046944662995018
269,1,0.22050023756877668,1,1,1,1,0.0597,0.22050023756877668,0.0,1,0.1063250078069553,1,1,1,1,0.2040706119604696,0.1063250078069553,0.0,1,0.2108,1,1,1,1,1,1,1,0.0199,0.0,1,1,1,1,1,1,0.0037744378205388784,0.07564154267311096,0.7737279534339905,0.5155069828033447,0.9931684732437134,1,1,1,1,1,1,0.15527360141277313,0.0169367678463459,0.10887989401817322,0.17376701533794403,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0196078431372549,0.01966955153422502
270,1,0.22047138787473647,1,1,1,1,0.0814,0.22047138787473647,0.0,1,0.10623502909865154,1,1,1,1,0.3920473266323169,0.10623502909865154,0.0,1,0.211,1,1,1,1,1,1,1,0.031,0.0,1,1,1,1,1,1,0.0031966231763362885,0.12328381836414337,0.7732293605804443,0.5067896842956543,0.9902981519699097,1,1,1,1,1,1,0.2445303201675415,0.00944085419178009,0.11246639490127563,0.2125336229801178,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.014536849222447598,0.014555468135326514
