Time_Index,CA_N_biomass_1,CA_N_conventional_hydroelectric_1,CA_N_geothermal_1,CA_N_hydroelectric_pumped_storage_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combined_cycle_2,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_natural_gas_fired_combustion_turbine_2,CA_N_onshore_wind_turbine_1,CA_N_small_hydroelectric_1,CA_N_solar_photovoltaic_1,CA_S_biomass_1,CA_S_conventional_hydroelectric_1,CA_S_geothermal_1,CA_S_hydroelectric_pumped_storage_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combined_cycle_2,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_fired_combustion_turbine_2,CA_S_onshore_wind_turbine_1,CA_S_small_hydroelectric_1,CA_S_solar_photovoltaic_1,WECC_N_biomass_1,WECC_N_conventional_hydroelectric_1,WECC_N_conventional_steam_coal_1,WECC_N_conventional_steam_coal_2,WECC_N_geothermal_1,WECC_N_natural_gas_fired_combined_cycle_1,WECC_N_natural_gas_fired_combined_cycle_2,WECC_N_natural_gas_fired_combustion_turbine_1,WECC_N_natural_gas_fired_combustion_turbine_2,WECC_N_onshore_wind_turbine_1,WECC_N_solar_photovoltaic_1,WECC_NMAZ_biomass_1,WECC_NMAZ_conventional_hydroelectric_1,WECC_NMAZ_conventional_steam_coal_1,WECC_NMAZ_conventional_steam_coal_2,WECC_NMAZ_geothermal_1,WECC_NMAZ_hydroelectric_pumped_storage_1,WECC_NMAZ_natural_gas_fired_combined_cycle_1,WECC_NMAZ_natural_gas_fired_combined_cycle_2,WECC_NMAZ_natural_gas_fired_combustion_turbine_1,WECC_NMAZ_natural_gas_fired_combustion_turbine_2,WECC_NMAZ_nuclear_1,WECC_NMAZ_onshore_wind_turbine_1,WECC_NMAZ_solar_photovoltaic_1,WECC_PNW_biomass_1,WECC_PNW_conventional_hydroelectric_1,WECC_PNW_geothermal_1,WECC_PNW_hydroelectric_pumped_storage_1,WECC_PNW_natural_gas_fired_combined_cycle_1,WECC_PNW_natural_gas_fired_combined_cycle_2,WECC_PNW_natural_gas_fired_combustion_turbine_1,WECC_PNW_natural_gas_fired_combustion_turbine_2,WECC_PNW_nuclear_1,WECC_PNW_onshore_wind_turbine_1,WECC_PNW_solar_photovoltaic_1,WECC_WYCO_biomass_1,WECC_WYCO_conventional_hydroelectric_1,WECC_WYCO_conventional_steam_coal_1,WECC_WYCO_conventional_steam_coal_2,WECC_WYCO_hydroelectric_pumped_storage_1,WECC_WYCO_natural_gas_fired_combined_cycle_1,WECC_WYCO_natural_gas_fired_combined_cycle_2,WECC_WYCO_natural_gas_fired_combustion_turbine_1,WECC_WYCO_natural_gas_fired_combustion_turbine_2,WECC_WYCO_onshore_wind_turbine_1,WECC_WYCO_solar_photovoltaic_1,CA_N_naturalgas_ccavgcf_mid_0,CA_N_naturalgas_ctavgcf_mid_0,CA_N_naturalgas_ccccsavgcf_mid_0,CA_N_nuclear_mid_0,CA_N_naturalgas_ccs100_mid_0,CA_N_offshorewind_otrg6_low_floating_1_180_1,CA_N_offshorewind_otrg6_low_floating_1_180_2,CA_N_offshorewind_otrg6_low_floating_1_180_3,CA_N_offshorewind_otrg6_low_floating_1_180_4,CA_N_offshorewind_otrg6_low_floating_1_180_5,CA_N_offshorewind_otrg6_low_floating_1_180_6,CA_S_naturalgas_ccavgcf_mid_0,CA_S_naturalgas_ctavgcf_mid_0,CA_S_naturalgas_ccccsavgcf_mid_0,CA_S_nuclear_mid_0,CA_S_naturalgas_ccs100_mid_0,WECC_N_naturalgas_ccavgcf_mid_0,WECC_N_naturalgas_ctavgcf_mid_0,WECC_N_naturalgas_ccccsavgcf_mid_0,WECC_N_nuclear_mid_0,WECC_N_naturalgas_ccs100_mid_0,WECC_NMAZ_naturalgas_ccavgcf_mid_0,WECC_NMAZ_naturalgas_ctavgcf_mid_0,WECC_NMAZ_naturalgas_ccccsavgcf_mid_0,WECC_NMAZ_nuclear_mid_0,WECC_NMAZ_naturalgas_ccs100_mid_0,WECC_PNW_naturalgas_ccavgcf_mid_0,WECC_PNW_naturalgas_ctavgcf_mid_0,WECC_PNW_naturalgas_ccccsavgcf_mid_0,WECC_PNW_nuclear_mid_0,WECC_PNW_naturalgas_ccs100_mid_0,WECC_PNW_offshorewind_otrg6_low_floating_1_150_1,WECC_PNW_offshorewind_otrg6_low_floating_1_150_2,WECC_PNW_offshorewind_otrg6_low_floating_1_150_3,WECC_WYCO_naturalgas_ccavgcf_mid_0,WECC_WYCO_naturalgas_ctavgcf_mid_0,WECC_WYCO_naturalgas_ccccsavgcf_mid_0,WECC_WYCO_nuclear_mid_0,WECC_WYCO_naturalgas_ccs100_mid_0,CA_N_ev_load_shifting_1,CA_S_ev_load_shifting_1,WECC_N_ev_load_shifting_1,WECC_NMAZ_ev_load_shifting_1,WECC_PNW_ev_load_shifting_1,WECC_WYCO_ev_load_shifting_1
1735,1,0.195978784,1,1,1,1,1,1,0.0005,0.195978784,0.0076,1,0.084714989,1,1,1,1,1,1,0.058456255,0.084714989,0.041198034,1,0.440782645,1,1,1,1,1,1,1,0.274080624,0.107855815,1,0.31207578,1,1,1,1,1,1,1,1,1,0.39198537,0.167508914,1,0.5293,1,1,1,1,1,1,1,0.1832,0,1,0.25961675,1,1,1,1,1,1,1,0.357901247,0.368079548,1,1,1,1,1,0.97078371,1,1,0.162335753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.358613133,0.282823086,1,1,1,1,1,0.036511156,0.036454236,0.068993506,0.068859985,0.192057942,0.064084284
1736,1,0.195978784,1,1,1,1,1,1,0.0008,0.195978784,0.3187,1,0.084714989,1,1,1,1,1,1,0.044688629,0.084714989,0.356021837,1,0.440782645,1,1,1,1,1,1,1,0.311385945,0.326567724,1,0.31207578,1,1,1,1,1,1,1,1,1,0.358204987,0.41318679,1,0.5293,1,1,1,1,1,1,1,0.1311,0.0493,1,0.25961675,1,1,1,1,1,1,1,0.327466742,0.626579818,1,1,1,1,1,1,1,1,0.140482455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46012032,0.340949267,1,1,1,1,1,0.086206897,0.086152636,0.148538961,0.149005356,0.223276723,0.146783904
1737,1,0.195978784,1,1,1,1,1,1,0.0015,0.195978784,0.5391,1,0.084714989,1,1,1,1,1,1,0.023607087,0.084714989,0.560779821,1,0.440782645,1,1,1,1,1,1,1,0.255863982,0.489264241,1,0.31207578,1,1,1,1,1,1,1,1,1,0.440521901,0.589906422,1,0.5293,1,1,1,1,1,1,1,0.1035,0.2215,1,0.25961675,1,1,1,1,1,1,1,0.403783678,0.739649958,1,1,1,1,1,1,1,1,0.098467425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.990558326,0.535254359,0.414201289,1,1,1,1,1,0.167680865,0.167715709,0.225649351,0.225707728,0.216283716,0.237801014
1738,1,0.195978784,1,1,1,1,1,1,0,0.195978784,0.6719,1,0.084714989,1,1,1,1,1,1,0.00786369,0.084714989,0.685298828,1,0.440782645,1,1,1,1,1,1,1,0.22887014,0.603736316,1,0.31207578,1,1,1,1,1,1,1,1,1,0.41055989,0.691725788,1,0.5293,1,1,1,1,1,1,1,0.0259,0.4221,1,0.25961675,1,1,1,1,1,1,1,0.483348808,0.778349806,1,1,1,1,1,1,1,1,0.065026969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.934757113,0.466912985,0.376345664,1,1,1,1,1,0.196585531,0.196695515,0.242694805,0.242540168,0.24000999,0.255386565
1739,1,0.195978784,1,1,1,1,1,1,0.0035,0.195978784,0.7211,1,0.084714989,1,1,1,1,1,1,0.017549164,0.084714989,0.732679688,1,0.440782645,1,1,1,1,1,1,1,0.174637212,0.646084684,1,0.31207578,1,1,1,1,1,1,1,1,1,0.394650668,0.740360874,1,0.5293,1,1,1,1,1,1,1,0.0084,0.4515,1,0.25961675,1,1,1,1,1,1,1,0.467054041,0.803759771,1,1,1,1,1,1,1,1,0.067628637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.718308806,0.499802768,0.321485102,1,1,1,1,1,0.20300879,0.202989772,0.246753247,0.246557001,0.286963037,0.249445501
1740,1,0.195978784,1,1,1,1,1,1,0.0415,0.195978784,0.7381,1,0.084714989,1,1,1,1,1,1,0.011082306,0.084714989,0.748790221,1,0.440782645,1,1,1,1,1,1,1,0.189956486,0.646303281,1,0.31207578,1,1,1,1,1,1,1,1,1,0.395394608,0.754573187,1,0.5293,1,1,1,1,1,1,1,0.0022,0.4844,1,0.25961675,1,1,1,1,1,1,1,0.404299614,0.802549688,1,1,1,1,1,1,1,1,0.073301092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.445105702,0.401751369,0.221893281,1,1,1,1,1,0.234617985,0.234592185,0.285714286,0.285960214,0.335164835,0.290161597
1741,1,0.195978784,1,1,1,1,1,1,0.0403,0.195978784,0.7402,1,0.084714989,1,1,1,1,1,1,0.024169489,0.084714989,0.751356669,1,0.440782645,1,1,1,1,1,1,1,0.201647536,0.661622915,1,0.31207578,1,1,1,1,1,1,1,1,1,0.483625747,0.75982454,1,0.5293,1,1,1,1,1,1,1,0.0128,0.5068,1,0.25961675,1,1,1,1,1,1,1,0.331999915,0.793519643,1,1,1,1,1,1,1,1,0.062759824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.313634932,0.279116005,0.162717968,1,1,1,1,1,0.305273834,0.30527144,0.344967532,0.344873757,0.347152847,0.350205957
1742,1,0.195978784,1,1,1,1,1,1,0.0688,0.195978784,0.7752,1,0.084714989,1,1,1,1,1,1,0.030848433,0.084714989,0.788548861,1,0.440782645,1,1,1,1,1,1,1,0.188251519,0.678194029,1,0.31207578,1,1,1,1,1,1,1,1,1,0.500329018,0.787019689,1,0.5293,1,1,1,1,1,1,1,0.0082,0.5287,1,0.25961675,1,1,1,1,1,1,1,0.367596337,0.770830332,1,1,1,1,1,1,1,1,0.051240258,0.985099494,0.945276976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.259024262,0.166185036,0.11312943,1,1,1,1,1,0.352265044,0.352347233,0.383116883,0.383320581,0.392357642,0.391159696
1743,1,0.195978784,1,1,1,1,1,1,0.004,0.195978784,0.7498,1,0.084714989,1,1,1,1,1,1,0.027720346,0.084714989,0.770999757,1,0.440782645,1,1,1,1,1,1,1,0.170290657,0.673944851,1,0.31207578,1,1,1,1,1,1,1,1,1,0.583118638,0.758904226,1,0.5293,1,1,1,1,1,1,1,0.0045,0.4767,1,0.25961675,1,1,1,1,1,1,1,0.371929057,0.727499713,1,1,1,1,1,1,0.938686311,1,0.19946146,0.79220295,0.711717606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.118790887,0.055194657,0.125438079,1,1,1,1,1,0.366125761,0.366115919,0.405032468,0.405508799,0.516233766,0.407794677
1744,1,0.195978784,1,1,1,1,1,1,0.2959,0.195978784,0.6738,1,0.084714989,1,1,1,1,1,1,0.019410573,0.084714989,0.709671843,1,0.440782645,1,1,1,1,1,1,1,0.149975564,0.620171021,1,0.31207578,1,1,1,1,1,1,1,1,1,0.551525439,0.669357299,1,0.5293,1,1,1,1,1,1,1,0.0362,0.3874,1,0.25961675,1,1,1,1,1,1,1,0.397715314,0.635580121,1,1,1,1,1,1,0.743381739,1,0.417080075,0.611474991,0.572746634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.134829134,0.081260227,0.119994663,1,1,1,1,1,0.430020284,0.429976397,0.494318182,0.494261668,0.677322677,0.486454373
1745,1,0.195978784,1,1,1,1,1,1,0.2591,0.195978784,0.5105,1,0.084714989,1,1,1,1,1,1,0.022580697,0.084714989,0.570777102,1,0.440782645,1,1,1,1,1,1,1,0.140065523,0.521409918,1,0.31207578,1,1,1,1,1,1,1,1,1,0.591328119,0.49945142,1,0.5293,1,1,1,1,1,1,1,0.0312,0.274,1,0.25961675,1,1,1,1,1,1,1,0.376526027,0.430879818,1,1,1,1,1,1,0.569926143,1,0.460768998,0.490160286,0.508536279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.132767394,0.114655502,0.135268286,1,1,1,1,1,0.571501014,0.571597168,0.654220779,0.653978577,0.807692308,0.653279468
1746,1,0.195978784,1,1,1,1,1,1,0.1327,0.195978784,0.2585,1,0.084714989,1,1,1,1,1,1,0.035787702,0.084714989,0.339067745,1,0.440782645,1,1,1,1,1,1,1,0.154023203,0.297459079,1,0.31207578,1,1,1,1,1,1,1,1,1,0.535346628,0.231399732,1,0.5293,1,1,1,1,1,1,1,0.0238,0.1136,1,0.25961675,1,1,1,1,1,1,1,0.314749764,0.061920115,1,1,1,1,1,1,0.699815392,0.955275774,0.571793675,0.493325204,0.530248582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.120192766,0.103350691,0.106456369,1,1,1,1,1,0.73326572,0.733412012,0.827922078,0.827850038,0.628121878,0.834996831
1747,1,0.195978784,1,1,1,1,1,1,0.058,0.195978784,0.0042,1,0.084714989,1,1,1,1,1,1,0.128759258,0.084714989,0.002419765,1,0.440782645,1,1,1,1,1,1,1,0.161226932,0.001854322,1,0.31207578,1,1,1,1,1,1,1,1,1,0.360057194,0,1,0.5293,1,1,1,1,1,1,1,0.0385,0,1,0.25961675,1,1,1,1,1,1,1,0.186308973,0,1,1,1,1,1,0.833191037,0.182878152,0.236244082,0.599620402,0.150326982,0.197925359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007656431,0.012669013,0.020851918,1,1,1,1,1,0.810682894,0.810778914,0.867694805,0.86820964,0.369380619,0.914448669
1748,1,0.195978784,1,1,1,1,1,1,0.0166,0.195978784,0,1,0.084714989,1,1,1,1,1,1,0.293302268,0.084714989,0,1,0.440782645,1,1,1,1,1,1,1,0.157659799,0,1,0.31207578,1,1,1,1,1,1,1,1,1,0.399805101,0,1,0.5293,1,1,1,1,1,1,1,0.0061,0,1,0.25961675,1,1,1,1,1,1,1,0.228403084,0,1,1,1,1,1,0.300064147,0.030963823,0.093613982,0.32495147,0.034216546,0.06288486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.009504083,0.01540474,1,1,1,1,1,0.610378634,0.610411749,0.62012987,0.620696251,0.271978022,0.650982256
1749,1,0.195978784,1,1,1,1,1,1,0.0286,0.195978784,0,1,0.084714989,1,1,1,1,1,1,0.515851827,0.084714989,0,1,0.440782645,1,1,1,1,1,1,1,0.158252035,0,1,0.31207578,1,1,1,1,1,1,1,1,1,0.232344385,0,1,0.5293,1,1,1,1,1,1,1,0.0145,0,1,0.25961675,1,1,1,1,1,1,1,0.29244395,0,1,1,1,1,1,0.207227588,0.013586927,0.132345051,0.311309338,0.005844768,0.021008637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.064405546,0.043796767,1,1,1,1,1,0.360547667,0.360477314,0.363636364,0.36400153,0.210789211,0.369851077
1750,1,0.195978784,1,1,1,1,1,1,0.0635,0.195978784,0,1,0.084714989,1,1,1,1,1,1,0.511118473,0.084714989,0,1,0.440782645,1,1,1,1,1,1,1,0.179735299,0,1,0.31207578,1,1,1,1,1,1,1,1,1,0.195940086,0,1,0.5293,1,1,1,1,1,1,1,0.032,0,1,0.25961675,1,1,1,1,1,1,1,0.38116167,0,1,1,1,1,1,0.010927754,0.012037369,0.076562561,0.283857763,0.031764459,0.04100281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.016528003,0.15411438,0.089838758,1,1,1,1,1,0.282285328,0.28232363,0.280032468,0.280221882,0.144855145,0.283586819
1751,1,0.195978784,1,1,1,1,1,1,0.0814,0.195978784,0,1,0.084714989,1,1,1,1,1,1,0.441807528,0.084714989,0,1,0.440782645,1,1,1,1,1,1,1,0.196911803,0,1,0.31207578,1,1,1,1,1,1,1,1,1,0.201538936,0,1,0.5293,1,1,1,1,1,1,1,0.0174,0,1,0.25961675,1,1,1,1,1,1,1,0.460724963,0,1,1,1,1,1,0.000592936,0.055690844,0.064344138,0.332589567,0.098168418,0.123977751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025223689,0.141596571,0.108510643,1,1,1,1,1,0.21653144,0.216496197,0.206980519,0.20696251,0.104145854,0.209283904
1752,1,0.195978784,1,1,1,1,1,1,0.0264,0.195978784,0,1,0.084714989,1,1,1,1,1,1,0.418303417,0.084714989,0,1,0.440782645,1,1,1,1,1,1,1,0.124104594,0,1,0.31207578,1,1,1,1,1,1,1,1,1,0.162006971,0,1,0.5293,1,1,1,1,1,1,1,0.0099,0,1,0.25961675,1,1,1,1,1,1,1,0.349601871,0,1,1,1,1,1,0.139504299,0.180945486,0.313654989,0.365447462,0.026472524,0.048777357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.254311502,0.602154434,0.251678914,1,1,1,1,1,0.137254902,0.13729347,0.138798701,0.13848508,0.06043956,0.1372782
1753,1,0.195978784,1,1,1,1,1,1,0.1657,0.195978784,0,1,0.084714989,1,1,1,1,1,1,0.151021782,0.084714989,0,1,0.440782645,1,1,1,1,1,1,1,0.245315519,0,1,0.31207578,1,1,1,1,1,1,1,1,1,0.23815708,0,1,0.5293,1,1,1,1,1,1,1,0.0117,0,1,0.25961675,1,1,1,1,1,1,1,0.500351183,0,1,1,1,1,1,0.091139711,0.129649907,0.24212265,0.390344083,0.111731522,0.1130201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.034984082,0.143025175,0.124978207,1,1,1,1,1,0.089249493,0.089299764,0.093344156,0.09372609,0.037212787,0.092363752
1754,1,0.195978784,1,1,1,1,1,1,0.1166,0.195978784,0,1,0.084714989,1,1,1,1,1,1,0.054244474,0.084714989,0,1,0.440782645,1,1,1,1,1,1,1,0.265534503,0,1,0.31207578,1,1,1,1,1,1,1,1,1,0.284228435,0,1,0.5293,1,1,1,1,1,1,1,0.0285,0,1,0.25961675,1,1,1,1,1,1,1,0.547663745,0,1,1,1,1,1,0.140174359,0.105085269,0.143450722,0.455582172,0.053868946,0.062321603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.12674357,0.208363473,0.219920188,1,1,1,1,1,0.04479378,0.044715447,0.051948052,0.052218822,0.018731269,0.051093156
1755,1,0.195978784,1,1,1,1,1,1,0.0821,0.195978784,0,1,0.084714989,1,1,1,1,1,1,0.048669964,0.084714989,0,1,0.440782645,1,1,1,1,1,1,1,0.339346563,0,1,0.31207578,1,1,1,1,1,1,1,1,1,0.307963954,0,1,0.5293,1,1,1,1,1,1,1,0.0932,0,1,0.25961675,1,1,1,1,1,1,1,0.545418301,0,1,1,1,1,1,0.19887054,0.092746906,0.043786243,0.404931426,0.020128861,0.032336019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.149502143,0.268466115,0.282498807,1,1,1,1,1,0.025862069,0.025832678,0.030844156,0.030795715,0.01998002,0.031368821
1756,1,0.195978784,1,1,1,1,1,1,0.0925,0.195978784,0,1,0.084714989,1,1,1,1,1,1,0.041872012,0.084714989,0,1,0.440782645,1,1,1,1,1,1,1,0.443982817,0,1,0.31207578,1,1,1,1,1,1,1,1,1,0.305894405,0,1,0.5293,1,1,1,1,1,1,1,0.27,0,1,0.25961675,1,1,1,1,1,1,1,0.535691296,0,1,1,1,1,1,0.125352398,0.044135358,0,0.410561979,0.000182132,0.000668891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.138639823,0.410520703,0.325754195,1,1,1,1,1,0.012508452,0.012457383,0.017857143,0.018171385,0.011988012,0.017981622
1757,1,0.195978784,1,1,1,1,1,1,0.0874,0.195978784,0,1,0.084714989,1,1,1,1,1,1,0.089805416,0.084714989,0,1,0.440782645,1,1,1,1,1,1,1,0.458993952,0,1,0.31207578,1,1,1,1,1,1,1,1,1,0.336049186,0,1,0.5293,1,1,1,1,1,1,1,0.3638,0,1,0.25961675,1,1,1,1,1,1,1,0.502171374,0,1,1,1,1,1,0.082288213,0.028840818,0,0.239376605,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.084073372,0.336435109,0.26232174,1,1,1,1,1,0.013860717,0.013899816,0.017857143,0.018171385,0.038211788,0.019803549
1758,1,0.195978784,1,1,1,1,1,1,0.0851,0.195978784,0,1,0.084714989,1,1,1,1,1,1,0.193533736,0.084714989,0,1,0.440782645,1,1,1,1,1,1,1,0.502486705,0,1,0.31207578,1,1,1,1,1,1,1,1,1,0.376128921,0.000614525,1,0.5293,1,1,1,1,1,1,1,0.3498,0,1,0.25961675,1,1,1,1,1,1,1,0.524496067,0,1,1,1,1,1,0.073203005,0.030320009,0,0.301846266,0.00592723,0.000684549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.036121916,0.134416312,0.193543658,1,1,1,1,1,0.010311021,0.010359297,0.021915584,0.021805662,0.101648352,0.020516477
1759,1,0.195978784,1,1,1,1,1,1,0.0394,0.195978784,0,1,0.084714989,1,1,1,1,1,1,0.133354177,0.084714989,0.040362196,1,0.440782645,1,1,1,1,1,1,1,0.49263778,0.139596686,1,0.31207578,1,1,1,1,1,1,1,1,1,0.390585159,0.178480407,1,0.5293,1,1,1,1,1,1,1,0.3855,0,1,0.25961675,1,1,1,1,1,1,1,0.494252289,0.291268319,1,1,1,1,1,0.05398538,0.019317549,0,0.394398928,0.00172486,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003976533,0.038697347,0.08121977,1,1,1,1,1,0.037018256,0.036978757,0.068993506,0.068859985,0.187312687,0.067490494
1760,1,0.195978784,1,1,1,1,1,1,0.0622,0.195978784,0.2046,1,0.084714989,1,1,1,1,1,1,0.143942905,0.084714989,0.360900453,1,0.440782645,1,1,1,1,1,1,1,0.449113567,0.407804116,1,0.31207578,1,1,1,1,1,1,1,1,1,0.317130095,0.432456192,1,0.5293,1,1,1,1,1,1,1,0.3926,0.2498,1,0.25961675,1,1,1,1,1,1,1,0.395278874,0.471718159,1,1,1,1,1,0.016974863,0.021589343,0,0.349021077,0.020785823,0.012295319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008663191,0.006735776,0.015770372,1,1,1,1,1,0.087559162,0.087595069,0.146103896,0.146327467,0.219030969,0.152962611
1761,1,0.195978784,1,1,1,1,1,1,0.0354,0.195978784,0.4119,1,0.084714989,1,1,1,1,1,1,0.090478894,0.084714989,0.569848129,1,0.440782645,1,1,1,1,1,1,1,0.394429754,0.598895016,1,0.31207578,1,1,1,1,1,1,1,1,1,0.318480763,0.61291892,1,0.5293,1,1,1,1,1,1,1,0.3525,0.4669,1,0.25961675,1,1,1,1,1,1,1,0.337200355,0.593918479,1,1,1,1,1,0.002460993,0.02127252,0,0.327563375,0.02796559,0.021659795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.037029475,0.013924025,0.019079816,1,1,1,1,1,0.169709263,0.169682665,0.223214286,0.223412395,0.212287712,0.243662864
1762,1,0.195978784,1,1,1,1,1,1,0.0762,0.195978784,0.4967,1,0.084714989,1,1,1,1,1,1,0.001524421,0.084714989,0.693489815,1,0.440782645,1,1,1,1,1,1,1,0.361365189,0.688608459,1,0.31207578,1,1,1,1,1,1,1,1,1,0.218664213,0.717452563,1,0.5293,1,1,1,1,1,1,1,0.2291,0.5673,1,0.25961675,1,1,1,1,1,1,1,0.347653954,0.645189057,1,1,1,1,1,0.003344279,0.01253765,0,0.609309554,0.020123307,0.021049069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.078343123,0.015873356,0.03479008,1,1,1,1,1,0.19709263,0.197220037,0.237824675,0.237758225,0.235764236,0.257050063
1763,1,0.195978784,1,1,1,1,1,1,0.148,0.195978784,0.5547,1,0.084714989,1,1,1,1,1,1,0.021191741,0.084714989,0.729498994,1,0.440782645,1,1,1,1,1,1,1,0.303036008,0.730511487,1,0.31207578,1,1,1,1,1,1,1,1,1,0.198872674,0.77160668,1,0.5293,1,1,1,1,1,1,1,0.1137,0.5958,1,0.25961675,1,1,1,1,1,1,1,0.238442779,0.666748457,1,1,1,1,1,0.001416567,0.008908714,0,0.288172245,0.017812006,0.020357557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.168773741,0.020343484,0.022322949,1,1,1,1,1,0.200473293,0.200498295,0.237824675,0.237949503,0.280969031,0.247227503
1764,1,0.195978784,1,1,1,1,1,1,0.3103,0.195978784,0.5318,1,0.084714989,1,1,1,1,1,1,0.131632619,0.084714989,0.756792185,1,0.440782645,1,1,1,1,1,1,1,0.156348648,0.739176756,1,0.31207578,1,1,1,1,1,1,1,1,1,0.192909052,0.780374001,1,0.5293,1,1,1,1,1,1,1,0.0603,0.629,1,0.25961675,1,1,1,1,1,1,1,0.191036116,0.677278368,1,1,1,1,1,0.010410482,0,0,0.186612129,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.156271219,0.058096543,0.016857648,1,1,1,1,1,0.228532792,0.228560189,0.278409091,0.278309105,0.327922078,0.283745247
1765,1,0.195978784,1,1,1,1,1,1,0.4188,0.195978784,0.5342,1,0.084714989,1,1,1,1,1,1,0.141544149,0.084714989,0.756736526,1,0.440782645,1,1,1,1,1,1,1,0.222729854,0.734144286,1,0.31207578,1,1,1,1,1,1,1,1,1,0.183702575,0.784255486,1,0.5293,1,1,1,1,1,1,1,0.0034,0.644,1,0.25961675,1,1,1,1,1,1,1,0.18527234,0.742759079,1,1,1,1,1,0.003366273,0,0,0.372742534,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.056384016,0.062639706,0.033687465,1,1,1,1,1,0.296653144,0.296616837,0.335227273,0.33530987,0.339410589,0.338799113
1766,1,0.195978784,1,1,1,1,1,1,0.7672,0.195978784,0.5414,1,0.084714989,1,1,1,1,1,1,0.220908096,0.084714989,0.759915457,1,0.440782645,1,1,1,1,1,1,1,0.265285698,0.723289424,1,0.31207578,1,1,1,1,1,1,1,1,1,0.264542547,0.782133308,1,0.5293,1,1,1,1,1,1,1,0.0055,0.5725,1,0.25961675,1,1,1,1,1,1,1,0.115068708,0.780990086,1,1,1,1,1,0.050103206,0.00127729,0,0.974245727,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.071323581,0.129821941,0.082377382,1,1,1,1,1,0.343982421,0.344086022,0.373376623,0.373182862,0.381118881,0.376742712
1767,1,0.195978784,1,1,1,1,1,1,0.5127,0.195978784,0.4693,1,0.084714989,1,1,1,1,1,1,0.309054899,0.084714989,0.755575518,1,0.440782645,1,1,1,1,1,1,1,0.252874422,0.700281344,1,0.31207578,1,1,1,1,1,1,1,1,1,0.308761088,0.751886388,1,0.5293,1,1,1,1,1,1,1,0.0036,0.5553,1,0.25961675,1,1,1,1,1,1,1,0.109906007,0.75171047,1,1,1,1,1,0.125112861,0.015986638,0,1,0.001199482,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.030431682,0.146223262,0.138977572,1,1,1,1,1,0.359364435,0.359428272,0.395292208,0.395753634,0.502497502,0.391872624
