Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,SolarPV,Retro_NGCC_CCS,Retro_NGCC_H2,Total
t308,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t309,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t310,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t311,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t312,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t313,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t314,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t315,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t316,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t317,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t318,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t319,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t320,0.0,21829.25024744571,0.0,0.0,0.0,889.9999999999999,2000.0,24719.25024744571
t321,0.0,0.0,0.0,0.0,41972.62244,320.40000000000003,720.0,43013.02244
t322,0.0,0.0,0.0,0.0,42779.53332,0.0,0.0,42779.53332
t323,0.0,0.0,0.0,0.0,42238.77385,0.0,0.0,42238.77385
t324,0.0,0.0,0.0,0.0,41718.44137,0.0,0.0,41718.44137
t325,0.0,0.0,0.0,0.0,41248.68069,0.0,0.0,41248.68069
t326,0.0,0.0,0.0,0.0,40847.64587,0.0,0.0,40847.64587
t327,0.0,0.0,0.0,0.0,41359.57432,0.0,0.0,41359.57432
t328,0.0,0.0,0.0,0.0,42366.39537,0.0,0.0,42366.39537
t329,0.0,0.0,0.0,0.0,43086.758590000005,320.40000000000003,720.0,44127.15859000001
t330,0.0,21829.25024744571,0.0,0.0,0.0,889.9999999999999,2000.0,24719.25024744571
t331,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t332,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t333,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t334,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t335,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t336,0.0,34108.203511633925,0.0,0.0,0.0,889.9999999999999,2000.0,36998.203511633925
t337,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t338,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t339,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t340,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t341,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t342,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t343,0.0,0.0,0.0,0.0,41108.67767,320.40000000000003,720.0000000000002,42149.07767
t344,0.0,0.0,0.0,0.0,41488.83005,0.0,0.0,41488.83005
t345,0.0,0.0,0.0,0.0,40648.47622,0.0,0.0,40648.47622
t346,0.0,0.0,0.0,0.0,39841.21397,0.0,0.0,39841.21397
t347,0.0,0.0,0.0,0.0,39558.14018,0.0,0.0,39558.14018
t348,0.0,0.0,0.0,0.0,39314.62619,0.0,0.0,39314.62619
t349,0.0,0.0,0.0,0.0,38733.56668,0.0,0.0,38733.56668
t350,0.0,0.0,0.0,0.0,38211.51111,0.0,0.0,38211.51111
t351,0.0,0.0,0.0,0.0,38081.69508,0.0,0.0,38081.69508
t352,0.0,0.0,0.0,0.0,37870.58046,0.0,0.0,37870.58046
t353,0.0,0.0,0.0,0.0,37865.77172,0.0,0.0,37865.77172
t354,0.0,0.0,0.0,0.0,36930.45482,320.40000000000003,720.0,37970.85482
t355,0.0,0.0,0.0,0.0,12851.332904745763,889.9999999999999,2000.0,15741.332904745763
t356,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t357,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t358,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t359,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t360,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t361,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t362,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t363,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t364,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t365,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t366,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t367,0.0,0.0,0.0,0.0,40546.866460000005,320.40000000000003,720.0000000000002,41587.266460000006
t368,0.0,0.0,0.0,0.0,40339.62251,0.0,0.0,40339.62251
t369,0.0,0.0,0.0,0.0,39270.56495,0.0,0.0,39270.56495
t370,0.0,0.0,0.0,0.0,38397.03287,0.0,0.0,38397.03287
t371,0.0,0.0,0.0,0.0,37950.17474,0.0,0.0,37950.17474
t372,0.0,0.0,0.0,0.0,37813.24958,0.0,0.0,37813.24958
t373,0.0,0.0,0.0,0.0,37358.03903,0.0,0.0,37358.03903
t374,0.0,0.0,0.0,0.0,36878.71345,0.0,0.0,36878.71345
t375,0.0,0.0,0.0,0.0,36752.00954,0.0,0.0,36752.00954
t376,0.0,0.0,0.0,0.0,36696.47735,0.0,0.0,36696.47735
t377,0.0,0.0,0.0,0.0,36687.47655,0.0,0.0,36687.47655
t378,0.0,0.0,0.0,0.0,36003.64913,320.40000000000003,720.0,37044.04913
t379,0.0,0.0,0.0,0.0,36106.12578,889.9999999999999,2000.0,38996.12578
t380,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t381,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t382,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t383,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t384,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t385,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t386,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t387,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t388,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t389,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t390,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t391,0.0,0.0,0.0,0.0,39948.87437,320.40000000000003,720.0,40989.27437
t392,0.0,0.0,0.0,0.0,39841.90743,0.0,0.0,39841.90743
t393,0.0,0.0,0.0,0.0,38744.72645,0.0,0.0,38744.72645
t394,0.0,0.0,0.0,0.0,37855.48942,0.0,0.0,37855.48942
t395,0.0,0.0,0.0,0.0,37208.78658,0.0,0.0,37208.78658
t396,0.0,0.0,0.0,0.0,36983.10184,0.0,0.0,36983.10184
t397,0.0,0.0,0.0,0.0,36830.58954,0.0,0.0,36830.58954
t398,0.0,0.0,0.0,0.0,36851.2588,0.0,0.0,36851.2588
t399,0.0,0.0,0.0,0.0,36875.5541,0.0,0.0,36875.5541
t400,0.0,0.0,0.0,0.0,36964.83116,0.0,0.0,36964.83116
t401,0.0,0.0,0.0,0.0,36953.0845,0.0,0.0,36953.0845
t402,0.0,0.0,0.0,0.0,35814.92263000001,320.40000000000003,720.0,36855.32263000001
t403,0.0,0.0,0.0,0.0,17441.09465644068,889.9999999999999,2000.0,20331.09465644068
t404,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t405,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t406,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t407,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t408,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t409,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t410,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t411,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t412,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t413,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t414,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t415,0.0,0.0,0.0,0.0,36254.176609999995,320.40000000000003,720.0000000000002,37294.57661
t416,0.0,0.0,0.0,0.0,37046.9496,0.0,0.0,37046.9496
t417,0.0,0.0,0.0,0.0,36966.83848,0.0,0.0,36966.83848
t418,0.0,0.0,0.0,0.0,37035.26963,0.0,0.0,37035.26963
t419,0.0,0.0,0.0,0.0,37115.15687,0.0,0.0,37115.15687
t420,0.0,0.0,0.0,0.0,37619.12928,0.0,0.0,37619.12928
t421,0.0,0.0,0.0,0.0,38133.85339,0.0,0.0,38133.85339
t422,0.0,0.0,0.0,0.0,38585.10509,0.0,0.0,38585.10509
t423,0.0,0.0,0.0,0.0,39201.76703,0.0,0.0,39201.76703
t424,0.0,0.0,0.0,0.0,39492.06355,0.0,0.0,39492.06355
t425,0.0,0.0,0.0,0.0,39511.50125,0.0,0.0,39511.50125
t426,0.0,0.0,0.0,0.0,38083.01692000001,320.40000000000003,720.0,39123.41692000001
t427,0.0,0.0,0.0,0.0,29068.491094067795,889.9999999999999,2000.0,31958.491094067795
t428,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t429,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t430,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t431,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t432,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t433,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t434,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t435,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t436,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t437,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t438,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t439,0.0,0.0,0.0,0.0,35396.31891,320.40000000000003,720.0000000000002,36436.71891
t440,0.0,0.0,0.0,0.0,36966.76837,0.0,0.0,36966.76837
t441,0.0,0.0,0.0,0.0,37611.10527,0.0,0.0,37611.10527
t442,0.0,0.0,0.0,0.0,38095.91328,0.0,0.0,38095.91328
t443,0.0,0.0,0.0,0.0,38410.13233,0.0,0.0,38410.13233
t444,0.0,0.0,0.0,0.0,38861.63753,0.0,0.0,38861.63753
t445,0.0,0.0,0.0,0.0,39268.9223,0.0,0.0,39268.9223
t446,0.0,0.0,0.0,0.0,39584.92569,0.0,0.0,39584.92569
t447,0.0,0.0,0.0,0.0,39812.30012,0.0,0.0,39812.30012
t448,0.0,0.0,0.0,0.0,39763.54849,0.0,0.0,39763.54849
t449,0.0,0.0,0.0,0.0,39392.59968,0.0,0.0,39392.59968
t450,0.0,0.0,0.0,0.0,38449.60768,0.0,0.0,38449.60768
t451,0.0,0.0,0.0,0.0,37854.37195,320.40000000000003,720.0,38894.77195
t452,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t453,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t454,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t455,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t456,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t457,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t458,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t459,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t460,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t461,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t462,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t463,0.0,0.0,0.0,0.0,31677.6142,320.40000000000003,720.0,32718.0142
t464,0.0,0.0,0.0,0.0,34358.02317,0.0,0.0,34358.02317
t465,0.0,0.0,0.0,0.0,35525.52658,0.0,0.0,35525.52658
t466,0.0,0.0,0.0,0.0,36049.92988,0.0,0.0,36049.92988
t467,0.0,0.0,0.0,0.0,36039.82892,0.0,0.0,36039.82892
t468,0.0,0.0,0.0,0.0,36314.47795,0.0,0.0,36314.47795
t469,0.0,0.0,0.0,0.0,36156.09837,0.0,0.0,36156.09837
t470,0.0,0.0,0.0,0.0,35868.30107,0.0,0.0,35868.30107
t471,0.0,0.0,0.0,0.0,35995.638,0.0,0.0,35995.638
t472,0.0,0.0,0.0,0.0,36357.08432,0.0,0.0,36357.08432
t473,0.0,0.0,0.0,0.0,36341.59865,0.0,0.0,36341.59865
t474,0.0,0.0,0.0,0.0,36503.31144,0.0,0.0,36503.31144
t475,0.0,0.0,0.0,0.0,36363.90477000001,320.40000000000003,720.0,37404.30477000001
t476,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t477,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t478,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t479,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t480,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t481,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t482,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t483,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t484,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t485,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t486,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t487,0.0,0.0,0.0,0.0,32959.81364,320.40000000000003,720.0,34000.21364
t488,0.0,0.0,0.0,0.0,35549.13536,0.0,0.0,35549.13536
t489,0.0,0.0,0.0,0.0,36008.39364,0.0,0.0,36008.39364
t490,0.0,0.0,0.0,0.0,35803.75741,0.0,0.0,35803.75741
t491,0.0,0.0,0.0,0.0,35815.87749,0.0,0.0,35815.87749
t492,0.0,0.0,0.0,0.0,35711.11628,0.0,0.0,35711.11628
t493,0.0,0.0,0.0,0.0,35476.36893,0.0,0.0,35476.36893
t494,0.0,0.0,0.0,0.0,35431.54112,0.0,0.0,35431.54112
t495,0.0,0.0,0.0,0.0,35586.68826,0.0,0.0,35586.68826
t496,0.0,0.0,0.0,0.0,36153.48877,0.0,0.0,36153.48877
t497,0.0,0.0,0.0,0.0,36614.75211,0.0,0.0,36614.75211
t498,0.0,0.0,0.0,0.0,36148.12216,320.40000000000003,720.0,37188.52216
t499,0.0,0.0,0.0,0.0,305.984116779661,889.9999999999999,2000.0,3195.984116779661
t500,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t501,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t502,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t503,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t504,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t505,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t506,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t507,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t508,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t509,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t510,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t511,0.0,0.0,0.0,0.0,38286.77717000001,320.40000000000003,720.0000000000002,39327.17717000001
t512,0.0,0.0,0.0,0.0,41767.71557,0.0,0.0,41767.71557
t513,0.0,0.0,0.0,0.0,44674.04106,0.0,0.0,44674.04106
t514,0.0,0.0,0.0,0.0,47460.83411,0.0,0.0,47460.83411
t515,0.0,0.0,0.0,0.0,49980.35199,0.0,0.0,49980.35199
t516,0.0,0.0,0.0,0.0,52117.95435,0.0,0.0,52117.95435
t517,0.0,0.0,0.0,0.0,53866.06298,0.0,0.0,53866.06298
t518,0.0,0.0,0.0,0.0,55156.84376,0.0,0.0,55156.84376
t519,0.0,0.0,0.0,0.0,55764.46151,0.0,0.0,55764.46151
t520,0.0,0.0,0.0,0.0,55844.49867,0.0,0.0,55844.49867
t521,0.0,0.0,0.0,0.0,55118.01841,0.0,0.0,55118.01841
t522,0.0,0.0,0.0,0.0,53378.98566,0.0,0.0,53378.98566
t523,0.0,0.0,0.0,0.0,50428.33177,320.40000000000003,720.0,51468.73177
t524,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t525,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t526,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t527,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t528,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t529,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t530,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t531,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t532,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t533,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t534,0.0,0.0,0.0,0.0,23866.76110881356,889.9999999999999,2000.0,26756.76110881356
t535,0.0,0.0,0.0,0.0,38575.360680000005,320.40000000000003,720.0,39615.76068000001
t536,0.0,0.0,0.0,0.0,41115.8423,0.0,0.0,41115.8423
t537,0.0,0.0,0.0,0.0,43329.08337,0.0,0.0,43329.08337
t538,0.0,0.0,0.0,0.0,45431.24804,0.0,0.0,45431.24804
t539,0.0,0.0,0.0,0.0,47508.05692,0.0,0.0,47508.05692
t540,0.0,0.0,0.0,0.0,49718.21374,0.0,0.0,49718.21374
t541,0.0,0.0,0.0,0.0,51023.56387,0.0,0.0,51023.56387
t542,0.0,0.0,0.0,0.0,52001.59195,0.0,0.0,52001.59195
t543,0.0,0.0,0.0,0.0,52659.25326,0.0,0.0,52659.25326
t544,0.0,0.0,0.0,0.0,52393.88214,0.0,0.0,52393.88214
t545,0.0,0.0,0.0,0.0,50963.44742,0.0,0.0,50963.44742
t546,0.0,0.0,0.0,0.0,48115.76161000001,320.40000000000003,720.0,49156.16161000001
t547,0.0,0.0,0.0,0.0,6119.68233559322,889.9999999999999,2000.0,9009.682335593221
t548,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t549,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t550,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t551,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t552,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t553,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t554,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t555,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t556,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t557,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t558,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t559,0.0,0.0,0.0,0.0,36802.62444,320.40000000000003,720.0,37843.02444
t560,0.0,0.0,0.0,0.0,39502.20577,0.0,0.0,39502.20577
t561,0.0,0.0,0.0,0.0,41549.6743,0.0,0.0,41549.6743
t562,0.0,0.0,0.0,0.0,43321.99235,0.0,0.0,43321.99235
t563,0.0,0.0,0.0,0.0,45156.20012,0.0,0.0,45156.20012
t564,0.0,0.0,0.0,0.0,47085.4667,0.0,0.0,47085.4667
t565,0.0,0.0,0.0,0.0,48488.86096,0.0,0.0,48488.86096
t566,0.0,0.0,0.0,0.0,49600.98934,0.0,0.0,49600.98934
t567,0.0,0.0,0.0,0.0,50494.55529,0.0,0.0,50494.55529
t568,0.0,0.0,0.0,0.0,50614.75842,0.0,0.0,50614.75842
t569,0.0,0.0,0.0,0.0,50012.59733,0.0,0.0,50012.59733
t570,0.0,0.0,0.0,0.0,48305.54393,0.0,0.0,48305.54393
t571,0.0,0.0,0.0,0.0,45782.01823000001,320.40000000000003,720.0,46822.41823000001
t572,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t573,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t574,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t575,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t576,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t577,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t578,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t579,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t580,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t581,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t582,0.0,0.0,0.0,0.0,35183.74713,320.40000000000003,720.0,36224.147130000005
t583,0.0,0.0,0.0,0.0,37946.89063,0.0,0.0,37946.89063
t584,0.0,0.0,0.0,0.0,39655.02449,0.0,0.0,39655.02449
t585,0.0,0.0,0.0,0.0,41666.2765,0.0,0.0,41666.2765
t586,0.0,0.0,0.0,0.0,43652.53101,0.0,0.0,43652.53101
t587,0.0,0.0,0.0,0.0,45548.51861,0.0,0.0,45548.51861
t588,0.0,0.0,0.0,0.0,47599.12451,0.0,0.0,47599.12451
t589,0.0,0.0,0.0,0.0,49273.55756,0.0,0.0,49273.55756
t590,0.0,0.0,0.0,0.0,50368.94584,0.0,0.0,50368.94584
t591,0.0,0.0,0.0,0.0,50717.46112,0.0,0.0,50717.46112
t592,0.0,0.0,0.0,0.0,49681.91498,0.0,0.0,49681.91498
t593,0.0,0.0,0.0,0.0,48259.04532,0.0,0.0,48259.04532
t594,0.0,0.0,0.0,0.0,46626.35994,0.0,0.0,46626.35994
t595,0.0,0.0,0.0,0.0,44375.06246,320.40000000000003,720.0,45415.46246
t596,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t597,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t598,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t599,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t600,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t601,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t602,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t603,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t604,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t605,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t606,0.0,0.0,0.0,0.0,35247.68398,320.40000000000003,720.0,36288.08398
t607,0.0,0.0,0.0,0.0,37955.28268,0.0,0.0,37955.28268
t608,0.0,0.0,0.0,0.0,39535.21761,0.0,0.0,39535.21761
t609,0.0,0.0,0.0,0.0,41366.51554,0.0,0.0,41366.51554
t610,0.0,0.0,0.0,0.0,43652.40249,0.0,0.0,43652.40249
t611,0.0,0.0,0.0,0.0,45789.11523,0.0,0.0,45789.11523
t612,0.0,0.0,0.0,0.0,47634.55835,0.0,0.0,47634.55835
t613,0.0,0.0,0.0,0.0,49159.50684,0.0,0.0,49159.50684
t614,0.0,0.0,0.0,0.0,50199.16421,0.0,0.0,50199.16421
t615,0.0,0.0,0.0,0.0,50867.88437,0.0,0.0,50867.88437
t616,0.0,0.0,0.0,0.0,50634.28115,0.0,0.0,50634.28115
t617,0.0,0.0,0.0,0.0,49337.87203,0.0,0.0,49337.87203
t618,0.0,0.0,0.0,0.0,47389.05814,0.0,0.0,47389.05814
t619,0.0,0.0,0.0,0.0,44856.42190000001,320.40000000000003,720.0,45896.82190000001
t620,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t621,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t622,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t623,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t624,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t625,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t626,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t627,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t628,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t629,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t630,0.0,0.0,0.0,0.0,31229.57343,320.40000000000003,720.0,32269.973430000002
t631,0.0,0.0,0.0,0.0,34425.12712,0.0,0.0,34425.12712
t632,0.0,0.0,0.0,0.0,37376.45892,0.0,0.0,37376.45892
t633,0.0,0.0,0.0,0.0,40132.30384,0.0,0.0,40132.30384
t634,0.0,0.0,0.0,0.0,42597.02967,0.0,0.0,42597.02967
t635,0.0,0.0,0.0,0.0,44670.43454,0.0,0.0,44670.43454
t636,0.0,0.0,0.0,0.0,46362.83939,0.0,0.0,46362.83939
t637,0.0,0.0,0.0,0.0,47850.60714,0.0,0.0,47850.60714
t638,0.0,0.0,0.0,0.0,48892.15407,0.0,0.0,48892.15407
t639,0.0,0.0,0.0,0.0,49414.32766,0.0,0.0,49414.32766
t640,0.0,0.0,0.0,0.0,49411.5954,0.0,0.0,49411.5954
t641,0.0,0.0,0.0,0.0,48536.38555,0.0,0.0,48536.38555
t642,0.0,0.0,0.0,0.0,46771.69145,0.0,0.0,46771.69145
t643,0.0,0.0,0.0,0.0,44018.28164000001,320.40000000000003,720.0,45058.68164000001
t644,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t645,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
t646,0.0,0.0,0.0,0.0,0.0,889.9999999999999,2000.0,2890.0
