Time_Index,MA_flex_coal_supercritical,MA_old_large_coal_PPA,MA_old_large_coal_PPA_InState,MA_solar_pv,MA_solar_pv_PPA,CT_flex_coal_supercritical,CT_old_large_coal_PPA,CT_old_large_coal_PPA_InState,CT_onshore_wind,CT_solar_pv,ME_flex_coal_supercritical,ME_old_large_coal_PPA,ME_old_large_coal_PPA_InState,ME_onshore_wind,MA_battery,CT_battery,ME_battery
6490,0.8,0.8,0.8,0.225,0.225,0.8,0.8,0.8,0.470281392,0.2322,0.8,0.8,0.8,0.082336143,1,1,1
6491,0.8,0.8,0.8,0.2712,0.2712,0.8,0.8,0.8,0.505657375,0.2467,0.8,0.8,0.8,0.082073025,1,1,1
6492,0.8,0.8,0.8,0.3201,0.3201,0.8,0.8,0.8,0.763015985,0.2813,0.8,0.8,0.8,0.077296898,1,1,1
6493,0.8,0.8,0.8,0.3042,0.3042,0.8,0.8,0.8,0.734242797,0.2164,0.8,0.8,0.8,0.283501148,1,1,1
6494,0.8,0.8,0.8,0.2006,0.2006,0.8,0.8,0.8,0.581967711,0.1436,0.8,0.8,0.8,0.311341584,1,1,1
6495,0.8,0.8,0.8,0.1573,0.1573,0.8,0.8,0.8,0.488445789,0.1263,0.8,0.8,0.8,0.364861816,1,1,1
6496,0.8,0.8,0.8,0.1131,0.1131,0.8,0.8,0.8,0.756936312,0.0886,0.8,0.8,0.8,0.412101805,1,1,1
6497,0.8,0.8,0.8,0.0364,0.0364,0.8,0.8,0.8,0.738407016,0.0169,0.8,0.8,0.8,0.352851689,1,1,1
6498,0.8,0.8,0.8,0.0002,0.0002,0.8,0.8,0.8,0.753311574,0,0.8,0.8,0.8,0.260359108,1,1,1
6499,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.782812536,0,0.8,0.8,0.8,0.26823175,1,1,1
6500,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.169178814,0,0.8,0.8,0.8,0.272782564,1,1,1
6501,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.350411385,0,0.8,0.8,0.8,0.267679095,1,1,1
6502,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.178412557,0,0.8,0.8,0.8,0.245597452,1,1,1
6503,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.21456857,0,0.8,0.8,0.8,0.241182238,1,1,1
6504,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.362484336,0,0.8,0.8,0.8,0.106541909,1,1,1
6505,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.213273749,0,0.8,0.8,0.8,0.123804897,1,1,1
6506,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.151436165,0,0.8,0.8,0.8,0.115563884,1,1,1
6507,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.156363919,0,0.8,0.8,0.8,0.0996655,1,1,1
6508,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.14446789,0,0.8,0.8,0.8,0.166051507,1,1,1
6509,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.104006998,0,0.8,0.8,0.8,0.272807658,1,1,1
6510,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.066989422,0,0.8,0.8,0.8,0.379876614,1,1,1
6511,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.049724519,0,0.8,0.8,0.8,0.483534515,1,1,1
6512,0.8,0.8,0.8,0.0492,0.0492,0.8,0.8,0.8,0.011897431,0.1023,0.8,0.8,0.8,0.438214809,1,1,1
6513,0.8,0.8,0.8,0.2151,0.2151,0.8,0.8,0.8,0.004634357,0.3021,0.8,0.8,0.8,0.60039264,1,1,1
6514,0.8,0.8,0.8,0.3568,0.3568,0.8,0.8,0.8,0.01628332,0.4115,0.8,0.8,0.8,0.635882258,1,1,1
6515,0.8,0.8,0.8,0.4126,0.4126,0.8,0.8,0.8,0.010098691,0.375,0.8,0.8,0.8,0.633607745,1,1,1
6516,0.8,0.8,0.8,0.3888,0.3888,0.8,0.8,0.8,0.001560208,0.3973,0.8,0.8,0.8,0.584800065,1,1,1
6517,0.8,0.8,0.8,0.3378,0.3378,0.8,0.8,0.8,0.008526641,0.4079,0.8,0.8,0.8,0.474689931,1,1,1
6518,0.8,0.8,0.8,0.3163,0.3163,0.8,0.8,0.8,0.017471137,0.3667,0.8,0.8,0.8,0.505011082,1,1,1
6519,0.8,0.8,0.8,0.3062,0.3062,0.8,0.8,0.8,0.049088411,0.2869,0.8,0.8,0.8,0.389001518,1,1,1
6520,0.8,0.8,0.8,0.2173,0.2173,0.8,0.8,0.8,0.034730215,0.1801,0.8,0.8,0.8,0.497003913,1,1,1
6521,0.8,0.8,0.8,0.0532,0.0532,0.8,0.8,0.8,0.025432749,0.0793,0.8,0.8,0.8,0.484405488,1,1,1
6522,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.001164898,0.0013,0.8,0.8,0.8,0.503411055,1,1,1
6523,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.012968408,0,0.8,0.8,0.8,0.500398397,1,1,1
6524,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.005478158,0,0.8,0.8,0.8,0.222441912,1,1,1
6525,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.024425555,0,0.8,0.8,0.8,0.241823494,1,1,1
6526,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.001600952,0,0.8,0.8,0.8,0.30379793,1,1,1
6527,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.015710842,0,0.8,0.8,0.8,0.330348015,1,1,1
6528,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.015901523,0,0.8,0.8,0.8,0.277003139,1,1,1
6529,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.018128684,0,0.8,0.8,0.8,0.27843231,1,1,1
6530,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.002056014,0,0.8,0.8,0.8,0.208387733,1,1,1
6531,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.003123416,0,0.8,0.8,0.8,0.147065341,1,1,1
6532,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.001008441,0,0.8,0.8,0.8,0.215231627,1,1,1
6533,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.002497311,0,0.8,0.8,0.8,0.239862114,1,1,1
6534,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.000931522,0,0.8,0.8,0.8,0.162057474,1,1,1
6535,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.151098296,1,1,1
6536,0.8,0.8,0.8,0.0346,0.0346,0.8,0.8,0.8,0.000150353,0.0538,0.8,0.8,0.8,0.122261405,1,1,1
6537,0.8,0.8,0.8,0.1101,0.1101,0.8,0.8,0.8,0.006247665,0.1861,0.8,0.8,0.8,0.180387795,1,1,1
6538,0.8,0.8,0.8,0.1889,0.1889,0.8,0.8,0.8,4.11E-06,0.3572,0.8,0.8,0.8,0.177060336,1,1,1
6539,0.8,0.8,0.8,0.3208,0.3208,0.8,0.8,0.8,0.003721157,0.4009,0.8,0.8,0.8,0.186004698,1,1,1
6540,0.8,0.8,0.8,0.3743,0.3743,0.8,0.8,0.8,0.01791463,0.4637,0.8,0.8,0.8,0.188597053,1,1,1
6541,0.8,0.8,0.8,0.3697,0.3697,0.8,0.8,0.8,0.046740893,0.4801,0.8,0.8,0.8,0.139492914,1,1,1
6542,0.8,0.8,0.8,0.3899,0.3899,0.8,0.8,0.8,0.061925638,0.5307,0.8,0.8,0.8,0.18804802,1,1,1
6543,0.8,0.8,0.8,0.4214,0.4214,0.8,0.8,0.8,0.051065058,0.4858,0.8,0.8,0.8,0.171462178,1,1,1
6544,0.8,0.8,0.8,0.3628,0.3628,0.8,0.8,0.8,0.063815258,0.3614,0.8,0.8,0.8,0.23101148,1,1,1
6545,0.8,0.8,0.8,0.1983,0.1983,0.8,0.8,0.8,0.128864989,0.2475,0.8,0.8,0.8,0.223213345,1,1,1
6546,0.8,0.8,0.8,0.0092,0.0092,0.8,0.8,0.8,0.029885035,0.0164,0.8,0.8,0.8,0.231041357,1,1,1
6547,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.104287528,0,0.8,0.8,0.8,0.264672101,1,1,1
6548,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.142330542,0,0.8,0.8,0.8,0.526293397,1,1,1
6549,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.696731567,0,0.8,0.8,0.8,0.622292995,1,1,1
6550,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.948983431,0,0.8,0.8,0.8,0.488800496,1,1,1
6551,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.900351584,0,0.8,0.8,0.8,0.329418093,1,1,1
6552,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.741643667,0,0.8,0.8,0.8,0.314780831,1,1,1
6553,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.820943415,0,0.8,0.8,0.8,0.432634026,1,1,1
6554,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.702606857,0,0.8,0.8,0.8,0.627525985,1,1,1
6555,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.750306249,0,0.8,0.8,0.8,0.655428946,1,1,1
6556,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.99172616,0,0.8,0.8,0.8,0.50066489,1,1,1
6557,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.996505797,0,0.8,0.8,0.8,0.453085065,1,1,1
6558,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.948494852,0,0.8,0.8,0.8,0.563419104,1,1,1
6559,0.8,0.8,0.8,0.0016,0.0016,0.8,0.8,0.8,0.959520638,0,0.8,0.8,0.8,0.437136173,1,1,1
6560,0.8,0.8,0.8,0.1822,0.1822,0.8,0.8,0.8,0.806253433,0.2019,0.8,0.8,0.8,0.45784533,1,1,1
6561,0.8,0.8,0.8,0.3677,0.3677,0.8,0.8,0.8,0.896062136,0.3796,0.8,0.8,0.8,0.633075833,1,1,1
6562,0.8,0.8,0.8,0.4934,0.4934,0.8,0.8,0.8,0.897956908,0.5148,0.8,0.8,0.8,0.656134069,1,1,1
6563,0.8,0.8,0.8,0.5681,0.5681,0.8,0.8,0.8,0.88837117,0.5786,0.8,0.8,0.8,0.583097398,1,1,1
6564,0.8,0.8,0.8,0.538,0.538,0.8,0.8,0.8,0.948483229,0.5443,0.8,0.8,0.8,0.616008282,1,1,1
6565,0.8,0.8,0.8,0.5598,0.5598,0.8,0.8,0.8,0.974336624,0.5933,0.8,0.8,0.8,0.469226658,1,1,1
6566,0.8,0.8,0.8,0.6963,0.6963,0.8,0.8,0.8,0.972741842,0.7355,0.8,0.8,0.8,0.460566252,1,1,1
6567,0.8,0.8,0.8,0.5216,0.5216,0.8,0.8,0.8,0.812293708,0.5275,0.8,0.8,0.8,0.555232406,1,1,1
6568,0.8,0.8,0.8,0.3658,0.3658,0.8,0.8,0.8,0.77067095,0.3854,0.8,0.8,0.8,0.583019137,1,1,1
6569,0.8,0.8,0.8,0.192,0.192,0.8,0.8,0.8,0.373289496,0.224,0.8,0.8,0.8,0.512791932,1,1,1
6570,0.8,0.8,0.8,0.0086,0.0086,0.8,0.8,0.8,0.399668753,0.0239,0.8,0.8,0.8,0.502411604,1,1,1
6571,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.136327505,0,0.8,0.8,0.8,0.570054173,1,1,1
6572,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.284345657,0,0.8,0.8,0.8,0.622350454,1,1,1
6573,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.432108641,0,0.8,0.8,0.8,0.607765436,1,1,1
6574,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.313663751,0,0.8,0.8,0.8,0.661843479,1,1,1
6575,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.360781908,0,0.8,0.8,0.8,0.629212022,1,1,1
6576,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.322921962,0,0.8,0.8,0.8,0.645707846,1,1,1
6577,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.243654415,0,0.8,0.8,0.8,0.671092272,1,1,1
6578,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.157990873,0,0.8,0.8,0.8,0.74913919,1,1,1
6579,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.143793911,0,0.8,0.8,0.8,0.808401048,1,1,1
6580,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.176722482,0,0.8,0.8,0.8,0.881084681,1,1,1
6581,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.128973022,0,0.8,0.8,0.8,0.836052239,1,1,1
6582,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.10721498,0,0.8,0.8,0.8,0.74914217,1,1,1
6583,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.120678574,0,0.8,0.8,0.8,0.749017358,1,1,1
6584,0.8,0.8,0.8,0.0956,0.0956,0.8,0.8,0.8,0.127228752,0.0784,0.8,0.8,0.8,0.667578578,1,1,1
6585,0.8,0.8,0.8,0.1987,0.1987,0.8,0.8,0.8,0.027402641,0.2261,0.8,0.8,0.8,0.324084044,1,1,1
6586,0.8,0.8,0.8,0.3334,0.3334,0.8,0.8,0.8,0.062172186,0.2525,0.8,0.8,0.8,0.220875502,1,1,1
6587,0.8,0.8,0.8,0.3963,0.3963,0.8,0.8,0.8,0.004510623,0.3274,0.8,0.8,0.8,0.187845156,1,1,1
6588,0.8,0.8,0.8,0.3824,0.3824,0.8,0.8,0.8,0.003737009,0.2852,0.8,0.8,0.8,0.194081053,1,1,1
6589,0.8,0.8,0.8,0.3384,0.3384,0.8,0.8,0.8,5.81E-05,0.2859,0.8,0.8,0.8,0.13475877,1,1,1
6590,0.8,0.8,0.8,0.4399,0.4399,0.8,0.8,0.8,0.0135539,0.3858,0.8,0.8,0.8,0.088302493,1,1,1
6591,0.8,0.8,0.8,0.2178,0.2178,0.8,0.8,0.8,0.035898123,0.1405,0.8,0.8,0.8,0.091984294,1,1,1
6592,0.8,0.8,0.8,0.1308,0.1308,0.8,0.8,0.8,0.036008358,0.0741,0.8,0.8,0.8,0.109840304,1,1,1
6593,0.8,0.8,0.8,0.0434,0.0434,0.8,0.8,0.8,0.164216384,0.02,0.8,0.8,0.8,0.103923313,1,1,1
6594,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.072726808,0,0.8,0.8,0.8,0.177375227,1,1,1
6595,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.076544836,0,0.8,0.8,0.8,0.339001715,1,1,1
6596,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.174487755,0,0.8,0.8,0.8,0.400369883,1,1,1
6597,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.113026388,0,0.8,0.8,0.8,0.450605899,1,1,1
6598,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.124498233,0,0.8,0.8,0.8,0.299565852,1,1,1
6599,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.15258874,0,0.8,0.8,0.8,0.322583199,1,1,1
6600,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.144948363,0,0.8,0.8,0.8,0.301642865,1,1,1
6601,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.161675349,0,0.8,0.8,0.8,0.296388447,1,1,1
6602,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.226834446,0,0.8,0.8,0.8,0.257897645,1,1,1
6603,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.386229157,0,0.8,0.8,0.8,0.208395958,1,1,1
6604,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.344380617,0,0.8,0.8,0.8,0.210985288,1,1,1
6605,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.247528479,0,0.8,0.8,0.8,0.199107856,1,1,1
6606,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.275331765,0,0.8,0.8,0.8,0.247608364,1,1,1
6607,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.120341755,0,0.8,0.8,0.8,0.264985949,1,1,1
6608,0.8,0.8,0.8,0.0104,0.0104,0.8,0.8,0.8,0.176185265,0.0257,0.8,0.8,0.8,0.207400754,1,1,1
6609,0.8,0.8,0.8,0.1284,0.1284,0.8,0.8,0.8,0.070667557,0.2181,0.8,0.8,0.8,0.157417268,1,1,1
6610,0.8,0.8,0.8,0.2641,0.2641,0.8,0.8,0.8,0.031805024,0.3431,0.8,0.8,0.8,0.087329894,1,1,1
6611,0.8,0.8,0.8,0.3303,0.3303,0.8,0.8,0.8,0.002295011,0.3263,0.8,0.8,0.8,0.074054383,1,1,1
6612,0.8,0.8,0.8,0.3248,0.3248,0.8,0.8,0.8,1.61E-05,0.3166,0.8,0.8,0.8,0.06560795,1,1,1
6613,0.8,0.8,0.8,0.3229,0.3229,0.8,0.8,0.8,0,0.3719,0.8,0.8,0.8,0.047920533,1,1,1
6614,0.8,0.8,0.8,0.2728,0.2728,0.8,0.8,0.8,0,0.3156,0.8,0.8,0.8,0.050293982,1,1,1
6615,0.8,0.8,0.8,0.2195,0.2195,0.8,0.8,0.8,0.002891073,0.2369,0.8,0.8,0.8,0.035412624,1,1,1
6616,0.8,0.8,0.8,0.1478,0.1478,0.8,0.8,0.8,0.01918966,0.1547,0.8,0.8,0.8,0.086065575,1,1,1
6617,0.8,0.8,0.8,0.0394,0.0394,0.8,0.8,0.8,0.018129956,0.0069,0.8,0.8,0.8,0.038735457,1,1,1
6618,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.042193353,0,0.8,0.8,0.8,0.030007897,1,1,1
6619,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.03451211,0,0.8,0.8,0.8,0.051597007,1,1,1
6620,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.011916862,0,0.8,0.8,0.8,0.055312231,1,1,1
6621,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.000239574,0,0.8,0.8,0.8,0.090159759,1,1,1
6622,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.025098011,0,0.8,0.8,0.8,0.071833655,1,1,1
6623,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.01051871,0,0.8,0.8,0.8,0.081261441,1,1,1
6624,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.064233012,0,0.8,0.8,0.8,0.064384155,1,1,1
6625,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.085986108,0,0.8,0.8,0.8,0.079134971,1,1,1
6626,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.011883026,0,0.8,0.8,0.8,0.112637095,1,1,1
6627,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.004548309,0,0.8,0.8,0.8,0.160840943,1,1,1
6628,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.007965488,0,0.8,0.8,0.8,0.182493135,1,1,1
6629,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.017966984,0,0.8,0.8,0.8,0.145355016,1,1,1
6630,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.002194171,0,0.8,0.8,0.8,0.119718105,1,1,1
6631,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.091770083,1,1,1
6632,0.8,0.8,0.8,0.0381,0.0381,0.8,0.8,0.8,0.002524441,0.0445,0.8,0.8,0.8,0.079559579,1,1,1
6633,0.8,0.8,0.8,0.17,0.17,0.8,0.8,0.8,0.000431351,0.1872,0.8,0.8,0.8,0.058867916,1,1,1
6634,0.8,0.8,0.8,0.27,0.27,0.8,0.8,0.8,0,0.2454,0.8,0.8,0.8,0.069363117,1,1,1
6635,0.8,0.8,0.8,0.3211,0.3211,0.8,0.8,0.8,0,0.3145,0.8,0.8,0.8,0.042783841,1,1,1
6636,0.8,0.8,0.8,0.3313,0.3313,0.8,0.8,0.8,0.001531236,0.3174,0.8,0.8,0.8,0.061134979,1,1,1
6637,0.8,0.8,0.8,0.2964,0.2964,0.8,0.8,0.8,0.007927813,0.2899,0.8,0.8,0.8,0.084974013,1,1,1
6638,0.8,0.8,0.8,0.2684,0.2684,0.8,0.8,0.8,8.89E-05,0.2573,0.8,0.8,0.8,0.082150929,1,1,1
6639,0.8,0.8,0.8,0.2174,0.2174,0.8,0.8,0.8,0.000317914,0.2072,0.8,0.8,0.8,0.089735672,1,1,1
6640,0.8,0.8,0.8,0.1514,0.1514,0.8,0.8,0.8,0.001940046,0.155,0.8,0.8,0.8,0.115701199,1,1,1
6641,0.8,0.8,0.8,0.0541,0.0541,0.8,0.8,0.8,0.011896339,0.0486,0.8,0.8,0.8,0.136634976,1,1,1
6642,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.026891915,0,0.8,0.8,0.8,0.195205063,1,1,1
6643,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.007569692,0,0.8,0.8,0.8,0.188293368,1,1,1
6644,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.002477842,0,0.8,0.8,0.8,0.16416207,1,1,1
6645,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.005212133,0,0.8,0.8,0.8,0.117875397,1,1,1
6646,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.091180474,0,0.8,0.8,0.8,0.184234142,1,1,1
6647,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.079935879,0,0.8,0.8,0.8,0.144545853,1,1,1
6648,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.169124022,0,0.8,0.8,0.8,0.095309019,1,1,1
6649,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.184075803,0,0.8,0.8,0.8,0.114767142,1,1,1
6650,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.22172296,0,0.8,0.8,0.8,0.148431301,1,1,1
6651,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.183373541,0,0.8,0.8,0.8,0.136147708,1,1,1
6652,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.11049369,0,0.8,0.8,0.8,0.147787496,1,1,1
6653,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.256929904,0,0.8,0.8,0.8,0.166627288,1,1,1
6654,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.184544161,0,0.8,0.8,0.8,0.170740709,1,1,1
6655,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.126311868,0,0.8,0.8,0.8,0.191363618,1,1,1
6656,0.8,0.8,0.8,0.1666,0.1666,0.8,0.8,0.8,0.063422926,0.1842,0.8,0.8,0.8,0.181252629,1,1,1
6657,0.8,0.8,0.8,0.3859,0.3859,0.8,0.8,0.8,0.085050307,0.3781,0.8,0.8,0.8,0.153763801,1,1,1
6658,0.8,0.8,0.8,0.5526,0.5526,0.8,0.8,0.8,0.054095674,0.5575,0.8,0.8,0.8,0.070070148,1,1,1
6659,0.8,0.8,0.8,0.6498,0.6498,0.8,0.8,0.8,0.003800753,0.654,0.8,0.8,0.8,0.055795662,1,1,1
6660,0.8,0.8,0.8,0.6686,0.6686,0.8,0.8,0.8,0.058133684,0.6748,0.8,0.8,0.8,0.106422022,1,1,1
6661,0.8,0.8,0.8,0.6667,0.6667,0.8,0.8,0.8,0.099100165,0.6791,0.8,0.8,0.8,0.099244229,1,1,1
6662,0.8,0.8,0.8,0.6583,0.6583,0.8,0.8,0.8,0.007748276,0.6674,0.8,0.8,0.8,0.08181645,1,1,1
6663,0.8,0.8,0.8,0.5799,0.5799,0.8,0.8,0.8,0.009447465,0.601,0.8,0.8,0.8,0.188040316,1,1,1
6664,0.8,0.8,0.8,0.4249,0.4249,0.8,0.8,0.8,0.037866142,0.4556,0.8,0.8,0.8,0.336171299,1,1,1
6665,0.8,0.8,0.8,0.2235,0.2235,0.8,0.8,0.8,0.008816401,0.2615,0.8,0.8,0.8,0.315601885,1,1,1
6666,0.8,0.8,0.8,0.0004,0.0004,0.8,0.8,0.8,0.090601459,0.0166,0.8,0.8,0.8,0.459254742,1,1,1
6667,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.296119601,0,0.8,0.8,0.8,0.680247307,1,1,1
6668,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.254864693,0,0.8,0.8,0.8,0.710634351,1,1,1
6669,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.540082812,0,0.8,0.8,0.8,0.582747102,1,1,1
6670,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.04799873,1,1,1
6671,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.701472223,0,0.8,0.8,0.8,0.546970963,1,1,1
6672,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.742087483,0,0.8,0.8,0.8,0.501965761,1,1,1
6673,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.818527162,0,0.8,0.8,0.8,0.391889781,1,1,1
6674,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.791469038,0,0.8,0.8,0.8,0.523172379,1,1,1
6675,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.824515462,0,0.8,0.8,0.8,0.413298577,1,1,1
6676,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.813085675,0,0.8,0.8,0.8,0.349929631,1,1,1
6677,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.734364271,0,0.8,0.8,0.8,0.483928144,1,1,1
6678,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.769321799,0,0.8,0.8,0.8,0.459182084,1,1,1
6679,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.569883227,0,0.8,0.8,0.8,0.452303708,1,1,1
6680,0.8,0.8,0.8,0.1341,0.1341,0.8,0.8,0.8,0.703192353,0.1234,0.8,0.8,0.8,0.591221392,1,1,1
6681,0.8,0.8,0.8,0.2599,0.2599,0.8,0.8,0.8,0.741060615,0.2773,0.8,0.8,0.8,0.711295485,1,1,1
6682,0.8,0.8,0.8,0.4087,0.4087,0.8,0.8,0.8,0.629254162,0.516,0.8,0.8,0.8,0.652308702,1,1,1
6683,0.8,0.8,0.8,0.5616,0.5616,0.8,0.8,0.8,0.814565778,0.591,0.8,0.8,0.8,0.806052566,1,1,1
6684,0.8,0.8,0.8,0.5056,0.5056,0.8,0.8,0.8,0.989893138,0.5317,0.8,0.8,0.8,0.915401459,1,1,1
6685,0.8,0.8,0.8,0.5266,0.5266,0.8,0.8,0.8,0.987901568,0.4692,0.8,0.8,0.8,0.908073306,1,1,1
6686,0.8,0.8,0.8,0.45,0.45,0.8,0.8,0.8,0.866652608,0.4267,0.8,0.8,0.8,0.859722853,1,1,1
6687,0.8,0.8,0.8,0.4041,0.4041,0.8,0.8,0.8,0.948852837,0.3224,0.8,0.8,0.8,0.924379826,1,1,1
6688,0.8,0.8,0.8,0.2425,0.2425,0.8,0.8,0.8,0.998748302,0.1381,0.8,0.8,0.8,0.849882007,1,1,1
6689,0.8,0.8,0.8,0.0784,0.0784,0.8,0.8,0.8,0.989630282,0.016,0.8,0.8,0.8,0.777934909,1,1,1
6690,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.902611196,0.0008,0.8,0.8,0.8,0.656714261,1,1,1
6691,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.684839487,0,0.8,0.8,0.8,0.571827114,1,1,1
6692,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.514484704,0,0.8,0.8,0.8,0.466713786,1,1,1
6693,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.971629798,0,0.8,0.8,0.8,0.508090556,1,1,1
6694,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.990875661,0,0.8,0.8,0.8,0.624787569,1,1,1
6695,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.909717739,0,0.8,0.8,0.8,0.677796483,1,1,1
