Time_Index,CT_NG,ME_NG,MA_NG,None
774,2.78,2.78,2.74,0.0
775,2.78,2.78,2.74,0.0
776,2.78,2.78,2.74,0.0
777,2.78,2.78,2.74,0.0
778,2.78,2.78,2.74,0.0
779,2.78,2.78,2.74,0.0
780,2.78,2.78,2.74,0.0
781,2.78,2.78,2.74,0.0
782,2.78,2.78,2.74,0.0
783,2.78,2.78,2.74,0.0
784,2.78,2.78,2.74,0.0
785,2.78,2.78,2.74,0.0
786,2.78,2.78,2.74,0.0
787,2.78,2.78,2.74,0.0
788,2.78,2.78,2.74,0.0
789,2.78,2.78,2.74,0.0
790,2.78,2.78,2.74,0.0
791,2.78,2.78,2.74,0.0
792,2.78,2.78,2.74,0.0
793,2.78,2.78,2.74,0.0
794,2.78,2.78,2.74,0.0
795,2.78,2.78,2.74,0.0
796,2.78,2.78,2.74,0.0
797,2.78,2.78,2.74,0.0
798,2.78,2.78,2.74,0.0
799,2.78,2.78,2.74,0.0
800,2.78,2.78,2.74,0.0
801,2.78,2.78,2.74,0.0
802,2.78,2.78,2.74,0.0
803,2.78,2.78,2.74,0.0
804,2.78,2.78,2.74,0.0
805,2.78,2.78,2.74,0.0
806,2.78,2.78,2.74,0.0
807,2.78,2.78,2.74,0.0
808,2.78,2.78,2.74,0.0
809,2.78,2.78,2.74,0.0
810,2.78,2.78,2.74,0.0
811,2.78,2.78,2.74,0.0
812,2.78,2.78,2.74,0.0
813,2.78,2.78,2.74,0.0
814,2.78,2.78,2.74,0.0
815,2.78,2.78,2.74,0.0
816,2.78,2.78,2.74,0.0
817,2.78,2.78,2.74,0.0
818,2.78,2.78,2.74,0.0
819,2.78,2.78,2.74,0.0
820,2.78,2.78,2.74,0.0
821,2.78,2.78,2.74,0.0
822,2.78,2.78,2.74,0.0
823,2.78,2.78,2.74,0.0
824,2.78,2.78,2.74,0.0
825,2.78,2.78,2.74,0.0
826,2.78,2.78,2.74,0.0
827,2.78,2.78,2.74,0.0
828,2.78,2.78,2.74,0.0
829,2.78,2.78,2.74,0.0
830,2.78,2.78,2.74,0.0
831,2.78,2.78,2.74,0.0
832,2.78,2.78,2.74,0.0
833,2.78,2.78,2.74,0.0
834,2.78,2.78,2.74,0.0
835,2.78,2.78,2.74,0.0
836,2.78,2.78,2.74,0.0
837,2.78,2.78,2.74,0.0
838,2.78,2.78,2.74,0.0
839,2.78,2.78,2.74,0.0
840,2.78,2.78,2.74,0.0
841,3.78,3.78,4.28,0.0
842,3.78,3.78,4.28,0.0
843,3.78,3.78,4.28,0.0
844,3.78,3.78,4.28,0.0
845,3.78,3.78,4.28,0.0
846,3.78,3.78,4.28,0.0
847,3.78,3.78,4.28,0.0
848,3.78,3.78,4.28,0.0
849,3.78,3.78,4.28,0.0
850,3.78,3.78,4.28,0.0
851,3.78,3.78,4.28,0.0
852,3.78,3.78,4.28,0.0
853,3.78,3.78,4.28,0.0
854,3.78,3.78,4.28,0.0
855,3.78,3.78,4.28,0.0
856,3.78,3.78,4.28,0.0
857,3.78,3.78,4.28,0.0
858,3.78,3.78,4.28,0.0
859,3.78,3.78,4.28,0.0
860,3.78,3.78,4.28,0.0
861,3.78,3.78,4.28,0.0
862,3.78,3.78,4.28,0.0
863,3.78,3.78,4.28,0.0
864,3.78,3.78,4.28,0.0
865,3.78,3.78,4.28,0.0
866,3.78,3.78,4.28,0.0
867,3.78,3.78,4.28,0.0
868,3.78,3.78,4.28,0.0
869,3.78,3.78,4.28,0.0
870,3.78,3.78,4.28,0.0
871,3.78,3.78,4.28,0.0
872,3.78,3.78,4.28,0.0
873,3.78,3.78,4.28,0.0
874,3.78,3.78,4.28,0.0
875,3.78,3.78,4.28,0.0
876,3.78,3.78,4.28,0.0
877,3.78,3.78,4.28,0.0
878,3.78,3.78,4.28,0.0
879,3.78,3.78,4.28,0.0
880,3.78,3.78,4.28,0.0
881,3.78,3.78,4.28,0.0
882,3.78,3.78,4.28,0.0
883,3.78,3.78,4.28,0.0
884,3.78,3.78,4.28,0.0
885,3.78,3.78,4.28,0.0
886,3.78,3.78,4.28,0.0
887,3.78,3.78,4.28,0.0
888,3.78,3.78,4.28,0.0
889,3.78,3.78,4.28,0.0
890,3.78,3.78,4.28,0.0
891,3.78,3.78,4.28,0.0
892,3.78,3.78,4.28,0.0
893,3.78,3.78,4.28,0.0
894,3.78,3.78,4.28,0.0
895,3.78,3.78,4.28,0.0
896,3.78,3.78,4.28,0.0
897,3.78,3.78,4.28,0.0
898,3.78,3.78,4.28,0.0
899,3.78,3.78,4.28,0.0
900,3.78,3.78,4.28,0.0
901,3.78,3.78,4.28,0.0
902,3.78,3.78,4.28,0.0
903,3.78,3.78,4.28,0.0
904,3.78,3.78,4.28,0.0
905,3.78,3.78,4.28,0.0
906,3.78,3.78,4.28,0.0
907,3.78,3.78,4.28,0.0
908,3.78,3.78,4.28,0.0
909,3.78,3.78,4.28,0.0
910,3.78,3.78,4.28,0.0
911,3.78,3.78,4.28,0.0
912,3.78,3.78,4.28,0.0
913,3.78,3.78,4.28,0.0
914,3.78,3.78,4.28,0.0
915,3.78,3.78,4.28,0.0
916,3.78,3.78,4.28,0.0
917,3.78,3.78,4.28,0.0
918,3.78,3.78,4.28,0.0
919,3.78,3.78,4.28,0.0
920,3.78,3.78,4.28,0.0
921,3.78,3.78,4.28,0.0
922,3.78,3.78,4.28,0.0
923,3.78,3.78,4.28,0.0
924,3.78,3.78,4.28,0.0
925,3.78,3.78,4.28,0.0
926,3.78,3.78,4.28,0.0
927,3.78,3.78,4.28,0.0
928,3.78,3.78,4.28,0.0
929,3.78,3.78,4.28,0.0
930,3.78,3.78,4.28,0.0
931,3.78,3.78,4.28,0.0
932,3.78,3.78,4.28,0.0
933,3.78,3.78,4.28,0.0
934,3.78,3.78,4.28,0.0
935,3.78,3.78,4.28,0.0
936,3.78,3.78,4.28,0.0
937,3.78,3.78,4.28,0.0
938,3.78,3.78,4.28,0.0
939,3.78,3.78,4.28,0.0
940,3.78,3.78,4.28,0.0
941,3.78,3.78,4.28,0.0
942,3.78,3.78,4.28,0.0
943,3.78,3.78,4.28,0.0
944,3.78,3.78,4.28,0.0
945,3.78,3.78,4.28,0.0
946,3.78,3.78,4.28,0.0
947,3.78,3.78,4.28,0.0
948,3.78,3.78,4.28,0.0
949,3.78,3.78,4.28,0.0
950,3.78,3.78,4.28,0.0
951,3.78,3.78,4.28,0.0
952,3.78,3.78,4.28,0.0
953,3.78,3.78,4.28,0.0
954,3.78,3.78,4.28,0.0
955,3.78,3.78,4.28,0.0
956,3.78,3.78,4.28,0.0
957,3.78,3.78,4.28,0.0
958,3.78,3.78,4.28,0.0
959,3.78,3.78,4.28,0.0
960,3.78,3.78,4.28,0.0
961,3.78,3.78,4.28,0.0
962,3.78,3.78,4.28,0.0
963,3.78,3.78,4.28,0.0
964,3.78,3.78,4.28,0.0
965,3.78,3.78,4.28,0.0
966,3.78,3.78,4.28,0.0
967,3.78,3.78,4.28,0.0
968,3.78,3.78,4.28,0.0
969,3.78,3.78,4.28,0.0
970,3.78,3.78,4.28,0.0
971,3.78,3.78,4.28,0.0
972,3.78,3.78,4.28,0.0
973,3.78,3.78,4.28,0.0
974,3.78,3.78,4.28,0.0
975,3.78,3.78,4.28,0.0
976,3.78,3.78,4.28,0.0
977,3.78,3.78,4.28,0.0
978,3.78,3.78,4.28,0.0
979,3.78,3.78,4.28,0.0
980,3.78,3.78,4.28,0.0
981,3.78,3.78,4.28,0.0
982,3.78,3.78,4.28,0.0
983,3.78,3.78,4.28,0.0
984,3.78,3.78,4.28,0.0
985,3.78,3.78,4.28,0.0
986,3.78,3.78,4.28,0.0
987,3.78,3.78,4.28,0.0
988,3.78,3.78,4.28,0.0
989,3.78,3.78,4.28,0.0
990,3.78,3.78,4.28,0.0
991,3.78,3.78,4.28,0.0
992,3.78,3.78,4.28,0.0
993,3.78,3.78,4.28,0.0
994,3.78,3.78,4.28,0.0
995,3.78,3.78,4.28,0.0
996,3.78,3.78,4.28,0.0
997,3.78,3.78,4.28,0.0
998,3.78,3.78,4.28,0.0
999,3.78,3.78,4.28,0.0
1000,3.78,3.78,4.28,0.0
1001,3.78,3.78,4.28,0.0
1002,3.78,3.78,4.28,0.0
1003,3.78,3.78,4.28,0.0
1004,3.78,3.78,4.28,0.0
1005,3.78,3.78,4.28,0.0
1006,3.78,3.78,4.28,0.0
1007,3.78,3.78,4.28,0.0
1008,3.78,3.78,4.28,0.0
1009,2.13,2.13,3.18,0.0
1010,2.13,2.13,3.18,0.0
1011,2.13,2.13,3.18,0.0
1012,2.13,2.13,3.18,0.0
1013,2.13,2.13,3.18,0.0
1014,2.13,2.13,3.18,0.0
1015,2.13,2.13,3.18,0.0
1016,2.13,2.13,3.18,0.0
1017,2.13,2.13,3.18,0.0
1018,2.13,2.13,3.18,0.0
1019,2.13,2.13,3.18,0.0
1020,2.13,2.13,3.18,0.0
1021,2.13,2.13,3.18,0.0
1022,2.13,2.13,3.18,0.0
1023,2.13,2.13,3.18,0.0
1024,2.13,2.13,3.18,0.0
1025,2.13,2.13,3.18,0.0
1026,2.13,2.13,3.18,0.0
1027,2.13,2.13,3.18,0.0
1028,2.13,2.13,3.18,0.0
1029,2.13,2.13,3.18,0.0
1030,2.13,2.13,3.18,0.0
1031,2.13,2.13,3.18,0.0
1032,2.13,2.13,3.18,0.0
1033,2.13,2.13,3.18,0.0
1034,2.13,2.13,3.18,0.0
1035,2.13,2.13,3.18,0.0
1036,2.13,2.13,3.18,0.0
1037,2.13,2.13,3.18,0.0
1038,2.13,2.13,3.18,0.0
1039,2.13,2.13,3.18,0.0
1040,2.13,2.13,3.18,0.0
1041,2.13,2.13,3.18,0.0
1042,2.13,2.13,3.18,0.0
1043,2.13,2.13,3.18,0.0
1044,2.13,2.13,3.18,0.0
1045,2.13,2.13,3.18,0.0
1046,2.13,2.13,3.18,0.0
1047,2.13,2.13,3.18,0.0
1048,2.13,2.13,3.18,0.0
1049,2.13,2.13,3.18,0.0
1050,2.13,2.13,3.18,0.0
1051,2.13,2.13,3.18,0.0
1052,2.13,2.13,3.18,0.0
1053,2.13,2.13,3.18,0.0
1054,2.13,2.13,3.18,0.0
1055,2.13,2.13,3.18,0.0
1056,2.13,2.13,3.18,0.0
1057,1.94,1.94,1.95,0.0
1058,1.94,1.94,1.95,0.0
1059,1.94,1.94,1.95,0.0
1060,1.94,1.94,1.95,0.0
1061,1.94,1.94,1.95,0.0
1062,1.94,1.94,1.95,0.0
1063,1.94,1.94,1.95,0.0
1064,1.94,1.94,1.95,0.0
1065,1.94,1.94,1.95,0.0
1066,1.94,1.94,1.95,0.0
1067,1.94,1.94,1.95,0.0
1068,1.94,1.94,1.95,0.0
1069,1.94,1.94,1.95,0.0
1070,1.94,1.94,1.95,0.0
1071,1.94,1.94,1.95,0.0
1072,1.94,1.94,1.95,0.0
1073,1.94,1.94,1.95,0.0
1074,1.94,1.94,1.95,0.0
1075,1.94,1.94,1.95,0.0
1076,1.94,1.94,1.95,0.0
1077,1.94,1.94,1.95,0.0
1078,1.94,1.94,1.95,0.0
1079,1.94,1.94,1.95,0.0
1080,1.94,1.94,1.95,0.0
1081,1.94,1.94,1.95,0.0
1082,1.94,1.94,1.95,0.0
1083,1.94,1.94,1.95,0.0
1084,1.94,1.94,1.95,0.0
1085,1.94,1.94,1.95,0.0
1086,1.94,1.94,1.95,0.0
1087,1.94,1.94,1.95,0.0
1088,1.94,1.94,1.95,0.0
1089,1.94,1.94,1.95,0.0
1090,1.94,1.94,1.95,0.0
1091,1.94,1.94,1.95,0.0
1092,1.94,1.94,1.95,0.0
1093,1.94,1.94,1.95,0.0
1094,1.94,1.94,1.95,0.0
1095,1.94,1.94,1.95,0.0
1096,1.94,1.94,1.95,0.0
1097,1.94,1.94,1.95,0.0
1098,1.94,1.94,1.95,0.0
1099,1.94,1.94,1.95,0.0
1100,1.94,1.94,1.95,0.0
1101,1.94,1.94,1.95,0.0
1102,1.94,1.94,1.95,0.0
1103,1.94,1.94,1.95,0.0
1104,1.94,1.94,1.95,0.0
1105,1.94,1.94,1.95,0.0
1106,1.94,1.94,1.95,0.0
1107,1.94,1.94,1.95,0.0
1108,1.94,1.94,1.95,0.0
1109,1.94,1.94,1.95,0.0
1110,1.94,1.94,1.95,0.0
1111,1.94,1.94,1.95,0.0
1112,1.94,1.94,1.95,0.0
1113,1.94,1.94,1.95,0.0
1114,1.94,1.94,1.95,0.0
1115,1.94,1.94,1.95,0.0
1116,1.94,1.94,1.95,0.0
1117,1.94,1.94,1.95,0.0
1118,1.94,1.94,1.95,0.0
1119,1.94,1.94,1.95,0.0
1120,1.94,1.94,1.95,0.0
1121,1.94,1.94,1.95,0.0
1122,1.94,1.94,1.95,0.0
1123,1.94,1.94,1.95,0.0
1124,1.94,1.94,1.95,0.0
1125,1.94,1.94,1.95,0.0
1126,1.94,1.94,1.95,0.0
1127,1.94,1.94,1.95,0.0
1128,1.94,1.94,1.95,0.0
1129,1.94,1.94,1.95,0.0
1130,1.94,1.94,1.95,0.0
1131,1.94,1.94,1.95,0.0
1132,1.94,1.94,1.95,0.0
1133,1.94,1.94,1.95,0.0
1134,1.94,1.94,1.95,0.0
1135,1.94,1.94,1.95,0.0
1136,1.94,1.94,1.95,0.0
1137,1.94,1.94,1.95,0.0
1138,1.94,1.94,1.95,0.0
1139,1.94,1.94,1.95,0.0
1140,1.94,1.94,1.95,0.0
1141,1.94,1.94,1.95,0.0
1142,1.94,1.94,1.95,0.0
1143,1.94,1.94,1.95,0.0
1144,1.94,1.94,1.95,0.0
1145,1.94,1.94,1.95,0.0
1146,1.94,1.94,1.95,0.0
1147,1.94,1.94,1.95,0.0
1148,1.94,1.94,1.95,0.0
1149,1.94,1.94,1.95,0.0
1150,1.94,1.94,1.95,0.0
1151,1.94,1.94,1.95,0.0
1152,1.94,1.94,1.95,0.0
1153,1.94,1.94,1.95,0.0
1154,1.94,1.94,1.95,0.0
1155,1.94,1.94,1.95,0.0
1156,1.94,1.94,1.95,0.0
1157,1.94,1.94,1.95,0.0
1158,1.94,1.94,1.95,0.0
1159,1.94,1.94,1.95,0.0
1160,1.94,1.94,1.95,0.0
1161,1.94,1.94,1.95,0.0
1162,1.94,1.94,1.95,0.0
1163,1.94,1.94,1.95,0.0
1164,1.94,1.94,1.95,0.0
1165,1.94,1.94,1.95,0.0
1166,1.94,1.94,1.95,0.0
1167,1.94,1.94,1.95,0.0
1168,1.94,1.94,1.95,0.0
1169,1.94,1.94,1.95,0.0
1170,1.94,1.94,1.95,0.0
1171,1.94,1.94,1.95,0.0
1172,1.94,1.94,1.95,0.0
1173,1.94,1.94,1.95,0.0
1174,1.94,1.94,1.95,0.0
1175,1.94,1.94,1.95,0.0
1176,1.94,1.94,1.95,0.0
1177,1.82,1.82,2.23,0.0
1178,1.82,1.82,2.23,0.0
1179,1.82,1.82,2.23,0.0
1180,1.82,1.82,2.23,0.0
1181,1.82,1.82,2.23,0.0
1182,1.82,1.82,2.23,0.0
1183,1.82,1.82,2.23,0.0
1184,1.82,1.82,2.23,0.0
1185,1.82,1.82,2.23,0.0
1186,1.82,1.82,2.23,0.0
1187,1.82,1.82,2.23,0.0
1188,1.82,1.82,2.23,0.0
1189,1.82,1.82,2.23,0.0
1190,1.82,1.82,2.23,0.0
1191,1.82,1.82,2.23,0.0
1192,1.82,1.82,2.23,0.0
1193,1.82,1.82,2.23,0.0
1194,1.82,1.82,2.23,0.0
1195,1.82,1.82,2.23,0.0
1196,1.82,1.82,2.23,0.0
1197,1.82,1.82,2.23,0.0
1198,1.82,1.82,2.23,0.0
1199,1.82,1.82,2.23,0.0
1200,1.82,1.82,2.23,0.0
1201,1.82,1.82,2.23,0.0
1202,1.82,1.82,2.23,0.0
1203,1.82,1.82,2.23,0.0
1204,1.82,1.82,2.23,0.0
1205,1.82,1.82,2.23,0.0
1206,1.82,1.82,2.23,0.0
1207,1.82,1.82,2.23,0.0
1208,1.82,1.82,2.23,0.0
1209,1.82,1.82,2.23,0.0
1210,1.82,1.82,2.23,0.0
1211,1.82,1.82,2.23,0.0
1212,1.82,1.82,2.23,0.0
1213,1.82,1.82,2.23,0.0
1214,1.82,1.82,2.23,0.0
1215,1.82,1.82,2.23,0.0
1216,1.82,1.82,2.23,0.0
1217,1.82,1.82,2.23,0.0
1218,1.82,1.82,2.23,0.0
1219,1.82,1.82,2.23,0.0
1220,1.82,1.82,2.23,0.0
1221,1.82,1.82,2.23,0.0
1222,1.82,1.82,2.23,0.0
1223,1.82,1.82,2.23,0.0
1224,1.82,1.82,2.23,0.0
1225,1.82,1.82,2.23,0.0
1226,1.82,1.82,2.23,0.0
1227,1.82,1.82,2.23,0.0
1228,1.82,1.82,2.23,0.0
1229,1.82,1.82,2.23,0.0
1230,1.82,1.82,2.23,0.0
1231,1.82,1.82,2.23,0.0
1232,1.82,1.82,2.23,0.0
1233,1.82,1.82,2.23,0.0
1234,1.82,1.82,2.23,0.0
1235,1.82,1.82,2.23,0.0
1236,1.82,1.82,2.23,0.0
1237,1.82,1.82,2.23,0.0
1238,1.82,1.82,2.23,0.0
1239,1.82,1.82,2.23,0.0
1240,1.82,1.82,2.23,0.0
1241,1.82,1.82,2.23,0.0
1242,1.82,1.82,2.23,0.0
1243,1.82,1.82,2.23,0.0
1244,1.82,1.82,2.23,0.0
1245,1.82,1.82,2.23,0.0
1246,1.82,1.82,2.23,0.0
1247,1.82,1.82,2.23,0.0
1248,1.82,1.82,2.23,0.0
1249,1.82,1.82,2.23,0.0
1250,1.82,1.82,2.23,0.0
1251,1.82,1.82,2.23,0.0
1252,1.82,1.82,2.23,0.0
1253,1.82,1.82,2.23,0.0
1254,1.82,1.82,2.23,0.0
1255,1.82,1.82,2.23,0.0
1256,1.82,1.82,2.23,0.0
1257,1.82,1.82,2.23,0.0
1258,1.82,1.82,2.23,0.0
1259,1.82,1.82,2.23,0.0
1260,1.82,1.82,2.23,0.0
1261,1.82,1.82,2.23,0.0
1262,1.82,1.82,2.23,0.0
1263,1.82,1.82,2.23,0.0
1264,1.82,1.82,2.23,0.0
1265,1.82,1.82,2.23,0.0
1266,1.82,1.82,2.23,0.0
1267,1.82,1.82,2.23,0.0
1268,1.82,1.82,2.23,0.0
1269,1.82,1.82,2.23,0.0
1270,1.82,1.82,2.23,0.0
1271,1.82,1.82,2.23,0.0
1272,1.82,1.82,2.23,0.0
1273,1.82,1.82,2.23,0.0
1274,1.82,1.82,2.23,0.0
1275,1.82,1.82,2.23,0.0
1276,1.82,1.82,2.23,0.0
1277,1.82,1.82,2.23,0.0
1278,1.82,1.82,2.23,0.0
1279,1.82,1.82,2.23,0.0
1280,1.82,1.82,2.23,0.0
1281,1.82,1.82,2.23,0.0
1282,1.82,1.82,2.23,0.0
1283,1.82,1.82,2.23,0.0
1284,1.82,1.82,2.23,0.0
1285,1.82,1.82,2.23,0.0
1286,1.82,1.82,2.23,0.0
1287,1.82,1.82,2.23,0.0
1288,1.82,1.82,2.23,0.0
1289,1.82,1.82,2.23,0.0
1290,1.82,1.82,2.23,0.0
1291,1.82,1.82,2.23,0.0
1292,1.82,1.82,2.23,0.0
1293,1.82,1.82,2.23,0.0
1294,1.82,1.82,2.23,0.0
1295,1.82,1.82,2.23,0.0
1296,1.82,1.82,2.23,0.0
1297,1.82,1.82,2.23,0.0
1298,1.82,1.82,2.23,0.0
1299,1.82,1.82,2.23,0.0
1300,1.82,1.82,2.23,0.0
1301,1.82,1.82,2.23,0.0
1302,1.82,1.82,2.23,0.0
1303,1.82,1.82,2.23,0.0
1304,1.82,1.82,2.23,0.0
1305,1.82,1.82,2.23,0.0
1306,1.82,1.82,2.23,0.0
1307,1.82,1.82,2.23,0.0
1308,1.82,1.82,2.23,0.0
1309,1.82,1.82,2.23,0.0
1310,1.82,1.82,2.23,0.0
1311,1.82,1.82,2.23,0.0
1312,1.82,1.82,2.23,0.0
1313,1.82,1.82,2.23,0.0
1314,1.82,1.82,2.23,0.0
1315,1.82,1.82,2.23,0.0
1316,1.82,1.82,2.23,0.0
1317,1.82,1.82,2.23,0.0
1318,1.82,1.82,2.23,0.0
1319,1.82,1.82,2.23,0.0
1320,1.82,1.82,2.23,0.0
1321,1.82,1.82,2.23,0.0
1322,1.82,1.82,2.23,0.0
1323,1.82,1.82,2.23,0.0
1324,1.82,1.82,2.23,0.0
1325,1.82,1.82,2.23,0.0
1326,1.82,1.82,2.23,0.0
1327,1.82,1.82,2.23,0.0
1328,1.82,1.82,2.23,0.0
1329,1.82,1.82,2.23,0.0
1330,1.82,1.82,2.23,0.0
1331,1.82,1.82,2.23,0.0
1332,1.82,1.82,2.23,0.0
1333,1.82,1.82,2.23,0.0
1334,1.82,1.82,2.23,0.0
1335,1.82,1.82,2.23,0.0
1336,1.82,1.82,2.23,0.0
1337,1.82,1.82,2.23,0.0
1338,1.82,1.82,2.23,0.0
1339,1.82,1.82,2.23,0.0
1340,1.82,1.82,2.23,0.0
1341,1.82,1.82,2.23,0.0
1342,1.82,1.82,2.23,0.0
1343,1.82,1.82,2.23,0.0
1344,1.82,1.82,2.23,0.0
1345,1.76,1.76,2.11,0.0
1346,1.76,1.76,2.11,0.0
1347,1.76,1.76,2.11,0.0
1348,1.76,1.76,2.11,0.0
1349,1.76,1.76,2.11,0.0
1350,1.76,1.76,2.11,0.0
1351,1.76,1.76,2.11,0.0
1352,1.76,1.76,2.11,0.0
1353,1.76,1.76,2.11,0.0
1354,1.76,1.76,2.11,0.0
1355,1.76,1.76,2.11,0.0
1356,1.76,1.76,2.11,0.0
1357,1.76,1.76,2.11,0.0
1358,1.76,1.76,2.11,0.0
1359,1.76,1.76,2.11,0.0
1360,1.76,1.76,2.11,0.0
1361,1.76,1.76,2.11,0.0
1362,1.76,1.76,2.11,0.0
1363,1.76,1.76,2.11,0.0
1364,1.76,1.76,2.11,0.0
1365,1.76,1.76,2.11,0.0
1366,1.76,1.76,2.11,0.0
1367,1.76,1.76,2.11,0.0
1368,1.76,1.76,2.11,0.0
1369,1.76,1.76,2.11,0.0
1370,1.76,1.76,2.11,0.0
1371,1.76,1.76,2.11,0.0
1372,1.76,1.76,2.11,0.0
1373,1.76,1.76,2.11,0.0
1374,1.76,1.76,2.11,0.0
1375,1.76,1.76,2.11,0.0
1376,1.76,1.76,2.11,0.0
1377,1.76,1.76,2.11,0.0
1378,1.76,1.76,2.11,0.0
1379,1.76,1.76,2.11,0.0
1380,1.76,1.76,2.11,0.0
1381,1.76,1.76,2.11,0.0
1382,1.76,1.76,2.11,0.0
1383,1.76,1.76,2.11,0.0
1384,1.76,1.76,2.11,0.0
1385,1.76,1.76,2.11,0.0
1386,1.76,1.76,2.11,0.0
1387,1.76,1.76,2.11,0.0
1388,1.76,1.76,2.11,0.0
1389,1.76,1.76,2.11,0.0
1390,1.76,1.76,2.11,0.0
1391,1.76,1.76,2.11,0.0
1392,1.76,1.76,2.11,0.0
1393,1.76,1.76,2.11,0.0
1394,1.76,1.76,2.11,0.0
1395,1.76,1.76,2.11,0.0
1396,1.76,1.76,2.11,0.0
1397,1.76,1.76,2.11,0.0
1398,1.76,1.76,2.11,0.0
1399,1.76,1.76,2.11,0.0
1400,1.76,1.76,2.11,0.0
1401,1.76,1.76,2.11,0.0
1402,1.76,1.76,2.11,0.0
1403,1.76,1.76,2.11,0.0
1404,1.76,1.76,2.11,0.0
1405,1.76,1.76,2.11,0.0
1406,1.76,1.76,2.11,0.0
1407,1.76,1.76,2.11,0.0
1408,1.76,1.76,2.11,0.0
1409,1.76,1.76,2.11,0.0
1410,1.76,1.76,2.11,0.0
1411,1.76,1.76,2.11,0.0
1412,1.76,1.76,2.11,0.0
1413,1.76,1.76,2.11,0.0
1414,1.76,1.76,2.11,0.0
1415,1.76,1.76,2.11,0.0
1416,1.76,1.76,2.11,0.0
1417,1.76,1.76,2.11,0.0
1418,1.76,1.76,2.11,0.0
1419,1.76,1.76,2.11,0.0
1420,1.76,1.76,2.11,0.0
1421,1.76,1.76,2.11,0.0
1422,1.76,1.76,2.11,0.0
1423,1.76,1.76,2.11,0.0
1424,1.76,1.76,2.11,0.0
1425,1.76,1.76,2.11,0.0
1426,1.76,1.76,2.11,0.0
1427,1.76,1.76,2.11,0.0
1428,1.76,1.76,2.11,0.0
1429,1.76,1.76,2.11,0.0
1430,1.76,1.76,2.11,0.0
1431,1.76,1.76,2.11,0.0
1432,1.76,1.76,2.11,0.0
1433,1.76,1.76,2.11,0.0
1434,1.76,1.76,2.11,0.0
1435,1.76,1.76,2.11,0.0
1436,1.76,1.76,2.11,0.0
1437,1.76,1.76,2.11,0.0
1438,1.76,1.76,2.11,0.0
1439,1.76,1.76,2.11,0.0
1440,1.76,1.76,2.11,0.0
1441,1.76,1.76,2.11,0.0
1442,1.76,1.76,2.11,0.0
1443,1.76,1.76,2.11,0.0
1444,1.76,1.76,2.11,0.0
1445,1.76,1.76,2.11,0.0
1446,1.76,1.76,2.11,0.0
1447,1.76,1.76,2.11,0.0
1448,1.76,1.76,2.11,0.0
1449,1.76,1.76,2.11,0.0
1450,1.76,1.76,2.11,0.0
1451,1.76,1.76,2.11,0.0
1452,1.76,1.76,2.11,0.0
1453,1.76,1.76,2.11,0.0
1454,1.76,1.76,2.11,0.0
1455,1.76,1.76,2.11,0.0
1456,1.76,1.76,2.11,0.0
1457,1.76,1.76,2.11,0.0
1458,1.76,1.76,2.11,0.0
1459,1.76,1.76,2.11,0.0
1460,1.76,1.76,2.11,0.0
1461,1.76,1.76,2.11,0.0
1462,1.76,1.76,2.11,0.0
1463,1.76,1.76,2.11,0.0
1464,1.76,1.76,2.11,0.0
1465,1.76,1.76,2.11,0.0
1466,1.76,1.76,2.11,0.0
1467,1.76,1.76,2.11,0.0
1468,1.76,1.76,2.11,0.0
1469,1.76,1.76,2.11,0.0
1470,1.76,1.76,2.11,0.0
1471,1.76,1.76,2.11,0.0
1472,1.76,1.76,2.11,0.0
1473,1.76,1.76,2.11,0.0
1474,1.76,1.76,2.11,0.0
1475,1.76,1.76,2.11,0.0
1476,1.76,1.76,2.11,0.0
1477,1.76,1.76,2.11,0.0
1478,1.76,1.76,2.11,0.0
1479,1.76,1.76,2.11,0.0
1480,1.76,1.76,2.11,0.0
1481,1.76,1.76,2.11,0.0
1482,1.76,1.76,2.11,0.0
1483,1.76,1.76,2.11,0.0
1484,1.76,1.76,2.11,0.0
1485,1.76,1.76,2.11,0.0
1486,1.76,1.76,2.11,0.0
1487,1.76,1.76,2.11,0.0
1488,1.76,1.76,2.11,0.0
1489,1.75,1.75,2.11,0.0
1490,1.75,1.75,2.11,0.0
1491,1.75,1.75,2.11,0.0
1492,1.75,1.75,2.11,0.0
1493,1.75,1.75,2.11,0.0
1494,1.75,1.75,2.11,0.0
1495,1.75,1.75,2.11,0.0
1496,1.75,1.75,2.11,0.0
1497,1.75,1.75,2.11,0.0
1498,1.75,1.75,2.11,0.0
1499,1.75,1.75,2.11,0.0
1500,1.75,1.75,2.11,0.0
1501,1.75,1.75,2.11,0.0
1502,1.75,1.75,2.11,0.0
1503,1.75,1.75,2.11,0.0
1504,1.75,1.75,2.11,0.0
1505,1.75,1.75,2.11,0.0
1506,1.75,1.75,2.11,0.0
1507,1.75,1.75,2.11,0.0
1508,1.75,1.75,2.11,0.0
1509,1.75,1.75,2.11,0.0
1510,1.75,1.75,2.11,0.0
1511,1.75,1.75,2.11,0.0
1512,1.75,1.75,2.11,0.0
1513,3.78,3.78,4.28,0.0
1514,3.78,3.78,4.28,0.0
1515,3.78,3.78,4.28,0.0
1516,3.78,3.78,4.28,0.0
1517,3.78,3.78,4.28,0.0
1518,3.78,3.78,4.28,0.0
1519,3.78,3.78,4.28,0.0
1520,3.78,3.78,4.28,0.0
