Time_Index,ngcc,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
1574,1,1,0.4725,0.055118971,1
1575,1,1,0.3945,0.111736074,1
1576,1,1,0.2277,0.175125748,1
1577,1,1,0.0087,0.267649114,1
1578,1,1,0,0.299972743,1
1579,1,1,0,0.256990045,1
1580,1,1,0,0.161821246,1
1581,1,1,0,0.416797131,1
1582,1,1,0,0.237682536,1
1583,1,1,0,0.221877247,1
1584,1,1,0,0.193243593,1
1585,1,1,0,0.221874505,1
1586,1,1,0,0.291894972,1
1587,1,1,0,0.304849148,1
1588,1,1,0,0.406439722,1
1589,1,1,0,0.342389166,1
1590,1,1,0,0.350543529,1
1591,1,1,0,0.420833826,1
1592,1,1,0,0.273377597,1
1593,1,1,0.2204,0.379579842,1
1594,1,1,0.4407,0.241325498,1
1595,1,1,0.596,0.039133579,1
1596,1,1,0.6674,0.002691245,1
1597,1,1,0.6674,8.81E-05,1
1598,1,1,0.6298,7.94E-05,1
1599,1,1,0.5087,0.000749547,1
1600,1,1,0.3243,0.02600662,1
1601,1,1,0.02,0.192214981,1
1602,1,1,0,0.193668067,1
1603,1,1,0,0.338566303,1
1604,1,1,0,0.132256061,1
1605,1,1,0,0.18455641,1
1606,1,1,0,0,1
1607,1,1,0,0,1
1608,1,1,0,6.73E-05,1
1609,1,1,0,0.000162748,1
1610,1,1,0,0.000476019,1
1611,1,1,0,0.364058584,1
1612,1,1,0,0.700857878,1
1613,1,1,0,0.703892052,1
1614,1,1,0,0.713392377,1
1615,1,1,0,0.665959477,1
1616,1,1,0,0.761815727,1
1617,1,1,0.2408,0.701968729,1
1618,1,1,0.4528,0.660744309,1
1619,1,1,0.5998,0.389826268,1
1620,1,1,0.6552,0.339284897,1
1621,1,1,0.6695,0.3486121,1
1622,1,1,0.6377,0.520297825,1
1623,1,1,0.5151,0.369072914,1
1624,1,1,0.3276,0.807441831,1
1625,1,1,0.0316,0.851685226,1
1626,1,1,0,0.852493644,1
1627,1,1,0,0.848322749,1
1628,1,1,0,0.569336891,1
1629,1,1,0,0.67533797,1
1630,1,1,0,0.575919986,1
1631,1,1,0,0.595092177,1
1632,1,1,0,0.823465884,1
1633,1,1,0,0.029578317,1
1634,1,1,0,0.700632513,1
1635,1,1,0,0.544579566,1
1636,1,1,0,0.517512918,1
1637,1,1,0,0.410091549,1
1638,1,1,0,0.317688137,1
1639,1,1,0,0.361727417,1
1640,1,1,0,0.009091334,1
1641,1,1,0.2379,0.383877516,1
1642,1,1,0.4528,0.468336493,1
1643,1,1,0.6037,0.479773998,1
1644,1,1,0.6357,0.13618885,1
1645,1,1,0.6786,0.123566814,1
1646,1,1,0.6462,0.062876076,1
1647,1,1,0.5241,0.021288875,1
1648,1,1,0.3343,0.069463998,1
1649,1,1,0.0421,0.019130928,1
1650,1,1,0,0.073354296,1
1651,1,1,0,0.13398464,1
1652,1,1,0,0.11971204,1
1653,1,1,0,0.173142985,1
1654,1,1,0,0.157316282,1
1655,1,1,0,0.267636746,1
1656,1,1,0,0.31938976,1
1657,1,1,0,0.435138226,1
1658,1,1,0,0.015852677,1
1659,1,1,0,0.386897624,1
1660,1,1,0,0.263366252,1
1661,1,1,0,0.241234675,1
1662,1,1,0,0.203435108,1
1663,1,1,0,0.288360476,1
1664,1,1,0,0.289500177,1
1665,1,1,0.0685,0.420407444,1
1666,1,1,0.2141,0.452120334,1
1667,1,1,0.3076,0.543153644,1
1668,1,1,0.3144,0.440276384,1
1669,1,1,0.3146,0.360354334,1
1670,1,1,0.3613,0.072960444,1
1671,1,1,0.1576,0.280478239,1
1672,1,1,0.0108,0.24821949,1
1673,1,1,0,0.294804931,1
1674,1,1,0,0.362079561,1
1675,1,1,0,0.266082317,1
1676,1,1,0,0.350195169,1
1677,1,1,0,0.36317417,1
1678,1,1,0,0.37815246,1
1679,1,1,0,0.424313724,1
1680,1,1,0,0.525316894,1
1681,1,1,0,0.652175546,1
1682,1,1,0,0.607576847,1
1683,1,1,0,0.509022951,1
1684,1,1,0,0.513932645,1
1685,1,1,0,0.587290168,1
1686,1,1,0,0.670699835,1
1687,1,1,0,0.633506298,1
1688,1,1,0,0.678018808,1
1689,1,1,0.0047,0.600679874,1
1690,1,1,0.0927,0.707873523,1
1691,1,1,0.4885,0.167826876,1
1692,1,1,0.2045,0.432274759,1
1693,1,1,0.2195,0.26243493,1
1694,1,1,0.2344,0.250340939,1
1695,1,1,0.1627,0.300726056,1
1696,1,1,0.0863,0.23537235,1
1697,1,1,0,0.359010726,1
1698,1,1,0,0.473020971,1
1699,1,1,0,0.536124468,1
1700,1,1,0,0.467102528,1
1701,1,1,0,0.434245884,1
1702,1,1,0,0.602748215,1
1703,1,1,0,0.737487614,1
1704,1,1,0,0.627746999,1
1705,1,1,0,0.704994321,1
1706,1,1,0,0.742482722,1
1707,1,1,0,0.798445582,1
1708,1,1,0,0.771998465,1
1709,1,1,0,0.844092667,1
1710,1,1,0,0.877855182,1
1711,1,1,0,0.907921374,1
1712,1,1,0,0.75530833,1
1713,1,1,0.0207,0.679733753,1
1714,1,1,0.0515,0.795437038,1
1715,1,1,0.1372,0.542975843,1
1716,1,1,0.234,0.459600329,1
1717,1,1,0.3238,0.379464597,1
1718,1,1,0.3697,0.278531075,1
1719,1,1,0.2723,0.211159497,1
1720,1,1,0.1336,0.166851491,1
1721,1,1,0,0.089108914,1
1722,1,1,0,0.028005775,1
1723,1,1,0,0.107364222,1
1724,1,1,0,0.004984548,1
1725,1,1,0,0.28209883,1
1726,1,1,0,0.339636445,1
1727,1,1,0,0.584960341,1
1728,1,1,0,0.67977488,1
1729,1,1,0,0.892891347,1
1730,1,1,0,0.97081393,1
1731,1,1,0,0.985804617,1
1732,1,1,0,0.99586159,1
1733,1,1,0,0.993462682,1
1734,1,1,0,0.977853596,1
1735,1,1,0,0.947636127,1
1736,1,1,0,0.995143771,1
1737,1,1,0.131,0.999810219,1
1738,1,1,0.3268,0.995991707,1
1739,1,1,0.4726,0.960734606,1
1740,1,1,0.4975,1,1
1741,1,1,0.466,1,1
1742,1,1,0.4577,1,1
1743,1,1,0.3858,1,1
1744,1,1,0.2499,0.995491505,1
1745,1,1,0.0011,0.985206902,1
1746,1,1,0,0.970989048,1
1747,1,1,0,0.96781987,1
1748,1,1,0,0.5111323,1
1749,1,1,0,0.896936178,1
1750,1,1,0,0.814998865,1
1751,1,1,0,0.872318089,1
1752,1,1,0,0.462953538,1
1753,1,1,0,0.527146637,1
1754,1,1,0,0.757764935,1
1755,1,1,0,0.567083001,1
1756,1,1,0,0.548021317,1
1757,1,1,0,0.472049862,1
1758,1,1,0,0.432149023,1
1759,1,1,0,0.243152782,1
1760,1,1,0,0.279185683,1
1761,1,1,0.2102,0.002006878,1
1762,1,1,0.4132,0.0038099,1
1763,1,1,0.5376,0.019770127,1
1764,1,1,0.5974,0.004754419,1
1765,1,1,0.5731,0.013493313,1
1766,1,1,0.4995,0.003548235,1
1767,1,1,0.3932,0.004805032,1
1768,1,1,0.1858,0.21858412,1
1769,1,1,0,0.087920852,1
1770,1,1,0,0.270809382,1
1771,1,1,0,0.328021318,1
1772,1,1,0,0.692504168,1
1773,1,1,0,0.416040748,1
1774,1,1,0,0.208247662,1
1775,1,1,0,0.405552566,1
1776,1,1,0,0.55149585,1
1777,1,1,0,0.558046341,1
1778,1,1,0,0.663423538,1
1779,1,1,0,0.744266987,1
1780,1,1,0,0.872998118,1
1781,1,1,0,0.977706313,1
1782,1,1,0,0.994201779,1
1783,1,1,0,0.997894764,1
1784,1,1,0,1,1
1785,1,1,0,1,1
1786,1,1,0.0446,1,1
1787,1,1,0.0583,1,1
1788,1,1,0.0588,1,1
1789,1,1,0.0315,1,1
1790,1,1,0.0289,1,1
1791,1,1,0.1648,1,1
1792,1,1,0.285,0.976665854,1
1793,1,1,0,1,1
1794,1,1,0,0.996358752,1
1795,1,1,0,0.963430047,1
1796,1,1,0,0.893380642,1
1797,1,1,0,0.924019694,1
1798,1,1,0,0.382968366,1
1799,1,1,0,0.344013304,1
1800,1,1,0,0.529973805,1
1801,1,1,0,0.455246657,1
1802,1,1,0,0.412410676,1
1803,1,1,0,0.341100961,1
1804,1,1,0,0.594462633,1
1805,1,1,0,0.899995565,1
1806,1,1,0,0.887834966,1
1807,1,1,0,0.213612288,1
1808,1,1,0,0.156393617,1
1809,1,1,0.0978,0.390376329,1
1810,1,1,0.2792,0.860764444,1
1811,1,1,0.4105,0.912554204,1
1812,1,1,0.4492,0.993557692,1
1813,1,1,0.4963,0.985165238,1
1814,1,1,0.4878,0.994559348,1
1815,1,1,0.4023,1,1
1816,1,1,0.2639,1,1
1817,1,1,0.0209,0.994617045,1
1818,1,1,0,0.916058838,1
1819,1,1,0,0.918590069,1
1820,1,1,0,0.935126007,1
1821,1,1,0,0.916931629,1
1822,1,1,0,0.999771714,1
1823,1,1,0,0.981743038,1
1824,1,1,0,0.994345307,1
1825,1,1,0,0.99299264,1
1826,1,1,0,0.960542262,1
1827,1,1,0,0.968004882,1
1828,1,1,0,0.903079748,1
1829,1,1,0,0.896434546,1
1830,1,1,0,0.924351215,1
1831,1,1,0,0.905198514,1
1832,1,1,0,0.719136536,1
1833,1,1,0.2274,0.810100973,1
1834,1,1,0.4451,0.662436008,1
1835,1,1,0.5487,0.573093116,1
1836,1,1,0.5288,0.784212112,1
1837,1,1,0.4508,0.656253994,1
1838,1,1,0.4375,0.738131881,1
1839,1,1,0.3749,0.716275752,1
1840,1,1,0.2477,0.674070239,1
1841,1,1,0.0342,0.498294711,1
1842,1,1,0,0.479894966,1
1843,1,1,0,0.75137943,1
1844,1,1,0,0.673275113,1
1845,1,1,0,0.800401747,1
1846,1,1,0,0.697642565,1
1847,1,1,0,0.887853026,1
1848,1,1,0,0.98726517,1
