Resource,MA_natural_gas_combined_cycle,MA_solar_pv_1,MA_solar_pv_2,CT_natural_gas_combined_cycle,CT_onshore_wind_1,CT_onshore_wind_2,CT_solar_pv_1,CT_solar_pv_2,ME_natural_gas_combined_cycle,ME_onshore_wind_1,ME_onshore_wind_2,MA_battery,CT_battery,ME_battery
Zone,1,1,1,2,2,2,2,2,3,3,3,1,2,3
t367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28693.289372736494,-23714.656000000003,-29259.583388389223
t464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.364000000005,-23714.656000000003,-29259.583388389223
t498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28351.36400000001,-23714.656000000003,-29259.583388389223
t502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24010.000125084174,-23714.656000000003,-29259.583388389223
t505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.206874445536
t511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.20687444554
t512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17312.177852397013,-20527.82608695652,-21189.20687444554
t513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000006,-20527.82608695652,-25361.494190973986
t525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.494190973986
t526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-25361.494190973986
t527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.20687444553
t528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.20687444553
t529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.20687444554
t537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.494190973986
t544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24865.208000000002,-20527.82608695652,-25361.49419097398
t550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
t552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20779.983284968108,-20527.82608695652,-21189.206874445536
