Resource,MA_natural_gas_combined_cycle,MA_solar_pv_1,MA_solar_pv_2,CT_natural_gas_combined_cycle,CT_onshore_wind_1,CT_onshore_wind_2,CT_solar_pv_1,CT_solar_pv_2,ME_natural_gas_combined_cycle,ME_onshore_wind_1,ME_onshore_wind_2,MA_battery,CT_battery,ME_battery,Total
t820,5013.761923763058,0.0,0.0,4930.072475626356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10195.644927267967
t821,5013.761923763058,0.0,0.0,4772.918325553143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10038.490777194755
t822,5013.761923763058,0.0,0.0,5171.772353239159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10437.344804880771
t823,5013.761923763058,0.0,0.0,4749.880522462012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10015.452974103622
t824,5013.761923763058,0.0,1.4210854715202004e-14,3831.7914796108644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9097.363931252476
t825,5013.761923763058,0.0,0.0,2704.63138439075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7970.203836032361
t826,5013.761923763058,0.0,0.0,1748.136074992578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7013.708526634189
t827,5013.761923763058,0.0,5.684341886080802e-14,1217.6251997687305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.38338440100853,6410.770507932797
t828,4748.392897045804,0.0,0.0,1128.1836158124333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.303603076276715,5938.880115934514
t829,4337.387443363651,0.0,5.684341886080802e-14,1074.315389111478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5663.513360353682
t830,4275.217671789286,0.0,0.0,1059.0696645734715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5586.097864241311
t831,4461.316402777329,0.0,0.0,1048.9058482148012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,5510.22225099213
t832,4079.268505032893,0.0,0.0,1029.5945971333276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5360.673630044774
t833,3874.597065173326,0.0,0.0,989.9557133345115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5116.363306386391
t834,3703.03163204899,0.0,-1.4210854715202004e-14,963.5297908019675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4918.371950729511
t835,3746.8663147193547,0.0,7.105427357601002e-15,982.8410418834428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4981.517884481351
t836,3889.9832481000267,0.0,1.7763568394002505e-15,1023.4963073181261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5165.290083296706
t837,3784.7971619935133,0.0,0.0,1000.1195296931819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5036.727219565249
t838,4046.5855617893094,0.0,0.0,1066.1843360245402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5364.580425692403
t839,5013.761923763058,0.0,0.0,1335.5254695293097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6601.097921170921
t840,5013.761923763058,0.0,0.0,2546.7733361726305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7812.345787814242
t841,5013.761923763058,0.0,0.0,3503.0387540963084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8768.61120573792
t842,5013.761923763058,0.0,0.0,4316.234362612502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9581.806814254114
t843,5013.761923763058,0.0,0.0,4590.759939975474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9856.332391617085
t844,5013.761923763058,0.0,0.0,4674.056203306803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9939.628654948414
t845,5013.761923763058,0.0,0.0,4460.182042700988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9725.754494342598
t846,5013.761923763058,0.0,0.0,3789.8108007391547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9055.383252380767
t847,5013.761923763058,0.0,0.0,2128.415145468831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7393.987597110442
t848,4530.17826831964,0.0,0.0,1162.7405914319115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5944.729387630105
t849,3943.467869155207,0.0,0.0,1002.1522929649163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5197.430689998677
t850,3794.872051526396,0.0,-2.842170943040401e-14,889.3339313836714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,4684.205982910067
t851,3211.406573712118,0.0,0.0,801.9251106991069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4265.142212289778
t852,2998.3698612613334,0.0,2.842170943040401e-14,748.0568839981515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3998.2372731380387
t853,2882.0538053515575,0.0,0.0,718.5818165580076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3852.446149788119
t854,2765.6504975234384,0.0,-5.684341886080802e-14,689.1067491178619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3706.567774519854
t855,2756.570692886089,0.0,-2.842170943040401e-14,688.0903674819965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3696.4715882466394
t856,2710.1488974615677,0.0,0.0,687.0739858461275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3649.033411186249
t857,2647.0588549475124,0.0,-1.4210854715202004e-14,684.0248409385276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3582.894223764594
t858,2699.789425016982,0.0,0.0,711.4671451069371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3663.067098002473
t859,3014.176969113905,0.0,0.0,798.8759657915052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4064.863462783964
t860,3267.9398105793516,0.0,8.881784197001252e-16,870.0226803021997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4389.773018760105
t861,3206.2245948604595,0.0,0.0,855.7933374000604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4313.828460139073
t862,3781.487996699754,0.0,0.0,968.6116989813036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.2059903225342,4880.305686003592
t863,5013.761923763058,0.0,0.0,1273.5261897414202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.48099715475138,6398.769110659229
t864,5013.761923763058,0.0,0.0,2343.1497984859334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7608.722250127545
t865,5013.761923763058,0.0,0.0,3298.419246012203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8563.991697653813
t866,5013.761923763058,0.0,0.0,4035.733043675915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9301.305495317525
t867,5013.761923763058,0.0,0.0,4416.990737175714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9682.563188817325
t868,5013.761923763058,0.0,0.0,4525.985382624766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9791.557834266378
t869,5013.761923763058,0.0,0.0,4286.38002772556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9551.952479367172
t870,5013.761923763058,0.0,-3.552713678800501e-15,3637.768170353943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8903.340621995554
t871,5013.761923763058,0.0,7.105427357601002e-15,1976.41780970131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7241.990261342921
t872,4675.4770019381795,0.0,-1.4210854715202004e-14,1137.3310505352365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,5812.808052473416
t873,4088.3835189175124,0.0,-1.4210854715202004e-14,980.8082786117084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,5069.191797529221
t874,3483.8877685235393,0.0,0.0,883.2356415684717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.68698747728547,4608.810397569297
t875,3163.8276196493243,0.0,0.0,800.9087290632397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4216.546876591117
t876,3000.165287718166,0.0,2.842170943040401e-14,756.1879370850893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4008.163752681809
t877,2923.495031171772,0.0,0.0,735.8603043677467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3911.1658634180726
t878,2773.4764782026123,0.0,0.0,699.2705654765323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3724.5575715576983
t879,2801.2548587625006,0.0,5.684341886080802e-14,707.4016185634719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3760.4670052045262
t880,2834.579423678243,0.0,0.0,723.6637247373437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3810.0536762941406
t881,2814.5047199037244,0.0,2.842170943040401e-14,730.7783961884124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3797.0936439706907
t882,2886.8388016867048,0.0,0.0,760.2534636285563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,3898.902793193815
t883,3087.4223532053948,0.0,0.0,823.2691250523167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4162.502006136265
t884,3234.7588401904986,0.0,0.0,862.908008851131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4349.477376920183
t885,3160.3947885759126,0.0,0.0,844.6131394055228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4256.818455859989
t886,3692.101187865106,0.0,0.0,977.7591337041067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4921.670849447766
t887,4837.031760987702,0.0,0.0,1264.378755018617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6353.221043884872
t888,5013.761923763058,0.0,0.0,2464.3425425851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7729.914994226711
t889,5013.761923763058,0.0,0.0,3382.560567848869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8648.13301949048
t890,5013.761923763058,0.0,0.0,3904.917370059682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9170.489821701294
t891,5013.761923763058,0.0,0.0,4186.652435735421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9452.224887377031
t892,5013.761923763058,0.0,0.0,4017.1368741828182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9282.70932582443
t893,5013.761923763058,0.0,0.0,3971.974867961075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9237.547319602685
t894,5013.761923763058,0.0,0.0,3293.116410953512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8558.688862595123
t895,5013.761923763058,0.0,0.0,1424.9368224413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6690.5092740829905
t896,4147.294274961116,0.0,7.105427357601002e-15,1082.4464421984158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5481.551245038085
t897,3880.2892776944436,0.0,1.4210854715202004e-14,941.1693948128923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,4821.458672507336
t898,3319.126578542686,0.0,-1.4210854715202004e-14,860.8752455793965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4431.812352000636
t899,3093.2955703359457,0.0,0.0,798.8759657915052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4143.982064006004
t900,3007.942832858378,0.0,0.0,770.4172799872267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4030.1706407241586
t901,3029.2169175359486,0.0,2.842170943040401e-14,774.4828065306974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4055.5102519452
t902,2995.447124397302,0.0,0.0,768.3845167154941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4015.64216899135
t903,3066.6534167826394,0.0,1.4210854715202004e-14,791.7612943404347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4110.225239001627
t904,3145.4419046087924,0.0,0.0,815.1380719653771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4212.390504452723
t905,3090.824308706192,0.0,1.4210854715202004e-14,809.0397821501756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4151.674618734921
t906,3085.8029979967932,0.0,7.105427357601002e-15,811.07254542191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.68698747728556,4138.562530895989
t907,3236.6126798644036,0.0,0.0,857.8261006717948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4346.249308414752
t908,3676.8475637711754,0.0,3.552713678800501e-15,904.5796559216797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,4581.427219692855
t909,3377.349420452255,0.0,0.0,898.4813661064782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4527.641314437286
t910,3743.032155557765,0.0,0.0,989.9557133345133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4984.7983967708315
t911,4848.2301221690095,0.0,0.0,1267.4278999262187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6367.468549973782
t912,5013.761923763058,0.0,0.0,2245.467370704735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7511.039822346346
t913,5013.761923763058,0.0,0.0,3479.2142130569946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8744.786664698606
t914,5013.761923763058,0.0,0.0,4047.8566788135586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9313.42913045517
t915,5013.761923763058,0.0,0.0,4293.81489144287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9559.387343084481
t916,5013.761923763058,0.0,0.0,4249.5327407692575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9515.105192410869
t917,5013.761923763058,0.0,0.0,4324.439821322676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9590.012272964288
t918,5013.761923763058,0.0,0.0,3668.589645844768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8934.162097486378
t919,5013.761923763058,0.0,0.0,2071.217329391984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7336.789781033595
t920,4767.511586018764,0.0,1.4210854715202004e-14,1158.6750648884426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,5926.186650907207
t921,3960.241903439186,0.0,0.0,1006.2178195083852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5218.2702508261245
t922,3649.9800887527717,0.0,0.0,917.7926171879499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4819.583233819275
t923,3395.969970394576,0.0,5.684341886080802e-14,846.6459026772573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4494.426400950387
t924,3289.0752649791975,0.0,2.842170943040401e-14,816.1544536012461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4357.040246458997
t925,3255.5479222849117,0.0,2.842170943040401e-14,805.9906372425739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4313.349087406039
t926,3164.2295303086603,0.0,-2.842170943040401e-14,780.5810963458989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4196.6211545331125
t927,3110.8227998020693,0.0,5.684341886080802e-14,773.4664248948284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4136.099752575451
t928,3313.65467760331,0.0,-2.842170943040401e-14,770.4172799872267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,4084.071957590537
t929,2993.4897487232283,0.0,0.0,765.3353718078943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.68698747728567,4000.512108008408
t930,3005.374905908724,0.0,7.105427357601002e-15,789.7285310687021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4046.91396485598
t931,3264.813816946341,0.0,0.0,861.8916272152601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4378.515972040154
t932,3580.2179720386503,0.0,0.0,931.0055784542219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4763.0340783714255
t933,3475.1465559887683,0.0,0.0,922.8745253672896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4649.831609234611
t934,3722.6476715224344,0.0,0.0,984.8738051551754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4959.332004556163
t935,4849.246322131214,0.0,0.0,1268.4442815620823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6369.501131571849
t936,5013.761923763058,0.0,0.0,2558.9306123458227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7824.503063987434
t937,5013.761923763058,0.0,0.0,3586.1512933598997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8851.72374500151
t938,5013.761923763058,0.0,0.0,3968.8264576665897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9234.3989093082
t939,5013.761923763058,0.0,0.0,4309.175786191803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9574.748237833415
t940,5013.761923763058,0.0,0.0,4585.853803451852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9851.426255093464
t941,5013.761923763058,0.0,0.0,4532.166088364462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9797.738540006072
t942,5013.761923763058,0.0,1.4210854715202004e-14,4049.743156900907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9315.315608542518
t943,5013.761923763058,0.0,0.0,2458.934817208771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7724.507268850382
t944,5013.761923763058,0.0,1.4210854715202004e-14,1231.8545426708733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.12227265199553,6290.738739085927
t945,4150.37537674134,0.0,-2.842170943040401e-14,1049.9222298506684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5452.108134470562
t946,3729.7485955296906,0.0,0.0,932.0219600900873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4913.581083498331
t947,3413.5030358388813,0.0,-5.684341886080802e-14,842.5803761337902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4507.893939851225
t948,3262.690897018976,0.0,0.0,799.8923474273724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4314.393772324902
t949,3210.235466750916,0.0,5.684341886080802e-14,786.6793861611004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4248.72538079057
t950,3106.701863102753,0.0,0.0,761.2698452644254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4119.782236245732
t951,3074.6480315831313,0.0,2.842170943040401e-14,761.2698452644254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4087.7284047261105
t952,3058.2037333990493,0.0,0.0,769.4008983513613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4079.4151596289644
t953,3028.0594336334707,0.0,2.842170943040401e-14,776.51556980243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4056.3855313144545
t954,3191.438163697193,0.0,0.0,821.2363617805822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.56471482529014,4209.239240303065
t955,3484.583241631889,0.0,-7.105427357601002e-15,916.7762355520845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,4653.170005062527
t956,3902.2386629771217,0.0,0.0,1006.2178195083852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5160.26701036406
t957,3871.3757747516074,0.0,0.0,1022.4799256822571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,5145.666228312418
t958,4340.058096840455,0.0,0.0,1075.3317707473452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,5415.3898675878
t959,5013.761923763058,0.0,0.0,1315.197836811969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6580.77028845358
t960,5013.761923763058,0.0,0.0,2673.0771809615007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7938.649632603112
t961,5013.761923763058,0.0,0.0,3715.733220236979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8981.30567187859
t962,5013.761923763058,0.0,0.0,4342.9615273033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9608.533978944912
t963,5013.761923763058,0.0,0.0,4695.639455132233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9961.211906773844
t964,5013.761923763058,0.0,0.0,4891.004310694629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10156.576762336239
t965,5013.761923763058,0.0,0.0,4937.269563001919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10202.84201464353
t966,5013.761923763058,0.0,1.4210854715202004e-14,4742.607785358782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10008.180237000393
t967,5013.761923763058,0.0,0.0,4315.884995904338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9581.45744754595
t968,5013.761923763058,0.0,1.4210854715202004e-14,3254.916000493403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8520.488452135014
t969,5013.761923763058,0.0,0.0,1861.5061682345186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7127.07861987613
t970,5013.761923763058,0.0,2.842170943040401e-14,1274.5425713772875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6540.115023018899
t971,5013.761923763058,0.0,2.842170943040401e-14,1187.133750692723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88006113586775,6225.775735591648
t972,4667.890678580733,0.0,0.0,1156.6423016167082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6076.343508075995
t973,4666.1921569390215,0.0,5.684341886080802e-14,1156.6423016167082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6074.644986434283
t974,4761.354805744009,0.0,0.0,1181.0354608775178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6194.2007945000805
t975,4826.329956726031,0.0,0.0,1203.395856866593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6281.536341471177
t976,4905.972932426646,0.0,-2.842170943040401e-14,1209.4941466817963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.59439158616397,6271.061470694607
t977,4719.1104091335255,0.0,0.0,1201.3630935948586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6172.284030606937
t978,4625.485401192281,0.0,1.4210854715202004e-14,1194.2484221437899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6071.544351214624
t979,4724.161953934901,0.0,7.105427357601002e-15,1227.7890161274026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6203.761497940857
t980,5013.761923763058,0.0,3.552713678800501e-15,1277.5917162848891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.6166579921334,6438.970298040081
t981,4811.5662771413745,0.0,0.0,1258.2804652034138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,6321.657270223342
t982,5013.761923763058,0.0,0.0,1286.7391510076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.40640464167384,6465.907479412424
t983,5013.761923763058,0.0,0.0,2128.0959434149745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,7393.668395056586
t984,5013.761923763058,0.0,0.0,3262.266105669164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,8527.838557310775
t985,5013.761923763058,0.0,0.0,4151.699401095989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9417.2718527376
t986,5013.761923763058,0.0,0.0,4710.03802051931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,9975.61047216092
t987,5013.761923763058,0.0,0.0,4783.201760647926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855364,10048.774212289538
