,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t57,9464.802894035942,0.0,-0.0,0,-0.0,0.0,0.0,880.7919968342949,-28.11667465499655,-10317.47821621524,5262.824146446711,0.0,-0.0,0,-0.0,0.0,0.0,-2301.1585613486923,-14.158841083555753,-2947.506744014462,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1420.3665645143974,-13.957833571440798,-1406.4087309429567
t58,9567.62388300314,0.0,-0.0,0,-0.0,0.0,0.0,734.2908011271766,-27.116866327471588,-10274.797817802846,5097.0294151041635,0.0,-0.0,0,-0.0,0.0,0.0,-2148.499707124893,-13.219543595213336,-2935.3101643840573,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1414.2089059977166,-13.897322732258251,-1400.3115832654582
t59,9642.001609708246,0.0,-0.0,0,-0.0,0.0,0.0,671.7554988200636,-26.764891179065238,-10286.992217349245,5039.223665115412,0.0,-0.0,0,-0.0,0.0,0.0,-2088.016957656674,-12.847398167079467,-2938.3593092916585,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1416.2614588366105,-13.91749301198577,-1402.3439658246245
t60,9678.18753715593,0.0,-0.0,0,-0.0,0.0,0.0,592.3019030504965,-26.17762126957663,-10244.31181893685,4940.889072128452,0.0,-0.0,0,-0.0,0.0,0.0,-2002.4057033704262,-12.320639096773407,-2926.1627296612537,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1410.1038003199296,-13.856982172803223,-1396.246818147126
t61,9687.655252097897,0.0,-0.0,0,-0.0,0.0,0.0,463.902566076996,-25.125194853227267,-10126.432623321665,4761.6376542816615,0.0,-0.0,0,-0.0,0.0,0.0,-1857.5859436857763,-11.429574918244171,-2892.622135677641,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1393.6833776087803,-13.695619934983096,-1379.9877576737972
t62,9683.603391042225,0.0,-0.0,0,-0.0,0.0,0.0,390.1051632500614,-24.507128097810607,-10049.201426194475,4655.716257550272,0.0,-0.0,0,-0.0,0.0,0.0,-1773.5257766643736,-10.912359561465092,-2871.278121324433,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1383.4206134143121,-13.594768536345518,-1369.8258448779666
t63,9650.707093362513,0.0,-0.0,0,-0.0,0.0,0.0,314.5735289209226,-23.796392082145328,-9941.48423020129,4532.723187299842,0.0,-0.0,0,-0.0,0.0,0.0,-1682.5999960435324,-10.352900643756177,-2839.770290612554,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1368.0264671226098,-13.44349143838915,-1354.5829756842206
t64,9582.988861065738,0.0,-0.0,0,-0.0,0.0,0.0,390.9239382312858,-24.298969398135807,-9949.613829898888,4613.641319757096,0.0,-0.0,0,-0.0,0.0,0.0,-1761.0029581927893,-10.83530768001914,-2841.803053884288,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1370.0790199615035,-13.463661718116667,-1356.6153582433867
t65,9486.586661889703,0.0,-0.0,0,-0.0,0.0,0.0,990.049270472907,-29.084120985786676,-10447.551811376823,5427.930048339822,0.0,-0.0,0,-0.0,0.0,0.0,-2428.888810537347,-14.944754896798239,-2984.096482905676,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1438.8395400644401,-14.139366088988437,-1424.700173975452
t66,9424.364518351613,0.0,-0.0,0,-0.0,0.0,0.0,1975.9509198595906,-37.16746089230208,-11363.147977318902,6809.133027075437,0.0,-0.0,0,-0.0,0.0,0.0,-3541.02245951599,-21.787622600071433,-3246.3229449593764,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1565.0715396563992,-15.37983829223065,-1549.6917013641682
