Resource,MA_natural_gas_combined_cycle,MA_solar_pv_1,MA_solar_pv_2,CT_natural_gas_combined_cycle,CT_onshore_wind_1,CT_onshore_wind_2,CT_solar_pv_1,CT_solar_pv_2,ME_natural_gas_combined_cycle,ME_onshore_wind_1,ME_onshore_wind_2,MA_battery,CT_battery,ME_battery,Total
t396,5250.640382711728,0.0,266.7007158228388,8790.301852664694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14307.642951199261
t397,5283.586570230583,0.0,271.4345732938218,8799.449287387497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14354.4704309119
t398,5345.454913384092,0.0,274.7643204979878,8816.727775197236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14436.947009079315
t399,5325.5264057672275,0.0,260.0412214145067,8807.580340474433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14393.147967656167
t400,5323.098068962454,0.0,205.44139075342318,8793.350997572295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14321.890457288173
t401,5363.5124323938935,0.0,135.47658202974227,8786.236326121225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14285.225340544861
t402,5448.294164394978,0.0,48.66245010425744,8785.219944485358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14282.176558984593
t403,5454.175408101291,0.0,0.0,8775.056128126687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14229.231536227979
t404,5995.067930244503,0.0,0.0,8909.218504061138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14904.286434305643
t405,5792.360259436073,0.0,0.0,8859.415803903654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14651.776063339727
t406,4970.331215021043,0.0,0.0,8653.090331822641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13623.421546843685
t407,4410.602594588555,0.0,0.0,7789.437721051369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12200.040315639924
t408,4410.602594588555,0.0,0.0,6463.021863129669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10873.624457718224
t409,4410.602594588555,0.0,0.0,5658.91759430591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10069.520188894465
t410,4410.602594588555,0.0,0.0,5126.28975793752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9536.892352526076
t411,4410.602594588555,0.0,0.0,4860.986020920591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9271.588615509147
t412,4410.602594588555,0.0,0.0,4767.439134670145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9178.0417292587
t413,4410.602594588555,0.0,0.0,4973.087425327323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.690019915877
t414,4410.602594588555,0.0,0.0,5859.4343730349265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10270.03696762348
t415,4410.602594588556,0.0,0.3209394895581695,7693.508356285216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12104.43189036333
t416,4561.085120127989,0.0,70.04504359607047,8568.730656045676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13199.860819769736
t417,4828.227588444798,0.0,152.28578779535135,8655.123095094375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13635.636471334525
t418,5026.783566487479,0.0,222.65177088098,8723.220664697466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13972.656002065925
t419,5249.676913714649,0.0,273.7613845931185,8792.334615936426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14315.772914244193
t420,5393.203014295829,0.0,279.97958720330803,8828.92435482764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14502.106956326777
t421,5431.096910523973,0.0,280.7819359272034,8839.088171186311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.967017637488
t422,5564.354693266484,0.0,278.936533862244,8872.628765169924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14715.919992298652
t423,5577.212553952099,0.0,263.00991169291973,8871.612383534059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14711.834849179078
t424,5613.473770317612,0.0,209.4531343729003,8866.530475354723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14689.457380045234
t425,5662.773272952601,0.0,139.76914770258279,8862.464948811254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14665.007369466437
t426,5704.566639099186,0.0,51.10961371213849,8850.268369180849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14605.944621992174
t427,5634.4661949499905,0.0,0.0,8819.776920104838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14454.24311505483
t428,6131.561310733058,0.0,0.0,8944.791861316486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15076.353172049545
t429,5964.501284990065,0.0,0.0,8903.120214245937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14867.621499236002
t430,5158.771763164453,0.0,0.0,8700.860268708391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13859.632031872843
t431,4410.602594588555,0.0,0.0,7981.749041070215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.35163565877
t432,4410.602594588555,0.0,0.0,6674.838458589337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11085.441053177892
t433,4410.602594588555,0.0,0.0,5830.641632896729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10241.244227485284
t434,4410.602594588555,0.0,0.0,5306.239666476975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9716.842261065529
t435,4410.602594588555,0.0,0.0,4981.313295275961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9391.915889864515
t436,4410.602594588555,0.0,0.0,4877.450161755067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9288.052756343623
t437,4410.602594588555,0.0,0.0,5075.901365036682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9486.503959625237
t438,4410.602594588555,0.0,0.0,5909.802354697304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10320.404949285858
t439,4410.602594588555,0.0,0.0,7643.44487675394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12054.047471342496
t440,4546.899978162547,0.0,51.6311403826705,8560.599602958739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13159.130721503956
t441,4822.688301628728,0.0,119.10866806227563,8645.975660371569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13587.772630062573
t442,4991.768798032794,0.0,175.15272642637092,8702.893031980126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13869.81455643929
t443,5138.881044585428,0.0,223.61458934965452,8751.679350501745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114.174984436828
t444,5156.875271897975,0.0,259.5999296163643,8764.892311768015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14181.367513282356
t445,5047.523544702783,0.0,280.340644129061,8742.53191577894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14070.396104610783
t446,5071.2371254138725,0.0,283.10874722650016,8749.64658723001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14103.992459870384
t447,4983.443146075593,0.0,268.0245912172663,8724.237046333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13975.704783626195
t448,4909.251818733316,0.0,208.77113795758916,8690.69645234972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13808.719409040626
t449,4911.0372332919815,0.0,134.67423330584683,8671.385201268244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13717.096667866072
t450,4876.694688849659,0.0,48.82291984903652,8641.910133828103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13567.427742526797
t451,4712.627776671155,0.0,0.0,8589.058288763015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13301.686065434169
t452,5154.706963315654,0.0,0.0,8699.843887072524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13854.55085038818
t453,4950.983092545024,0.0,0.0,8649.024805279174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.007897824198
t454,4410.602594588555,0.0,0.0,8405.374221688295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12815.976816276849
t455,4410.602594588555,0.0,0.0,7337.019800295089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11747.622394883645
t456,4410.602594588555,0.0,0.0,6209.030343780594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10619.632938369148
t457,4410.602594588555,0.0,0.0,5353.52130042013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9764.123895008684
t458,4410.602594588555,0.0,0.0,4819.885092717129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9230.487687305684
t459,4410.602594588555,0.0,0.0,4516.554374278751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8927.156968867306
t460,4410.602594588555,0.0,0.0,4356.142553355789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8766.745147944344
t461,4410.602594588555,0.0,0.0,4369.479523994122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8780.082118582677
t462,4410.602594588555,0.0,0.0,4665.6335662954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9076.236160883955
t463,4410.602594588555,0.0,0.0,5272.303013473409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9682.905608061963
t464,4410.602594588555,0.0,67.43741024341035,5929.957708177298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10407.997713009263
t465,4410.602594588555,0.0,131.3846035378756,6862.638288833068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11404.6254869595
t466,4410.602594588555,0.0,188.55195011542452,7516.304046913115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12115.458591617094
t467,4410.602594588555,0.0,171.06074793450432,7846.597196514399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12428.26053903746
t468,4410.602594588555,0.0,178.88364799248473,7897.304096917975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12486.790339499013
t469,4410.602594588555,0.0,193.92768656552386,7741.179638174758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12345.709919328838
t470,4410.602594588555,0.0,252.8602003356427,7432.690225443443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.153020367641
t471,4410.602594588555,0.0,157.34058475589256,7327.879817933307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11895.822997277755
t472,4410.602594588555,0.0,141.53431489515273,7248.244537812046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.381447295753
t473,4410.602594588555,0.0,87.93742013893842,7384.752140048917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11883.292154776409
t474,4410.602594588555,0.0,33.41782435024439,7742.248734568793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12186.269153507594
t475,4410.602594588555,0.0,0.0,8083.534198206497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12494.136792795052
t476,4466.102537905465,0.0,0.0,8527.059008975126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12993.16154688059
t477,4410.602594588555,0.0,0.0,8344.722804931138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12755.325399519694
t478,4410.602594588555,0.0,0.0,7688.681346488159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12099.283941076714
t479,4410.602594588555,0.0,0.0,6806.445138436899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11217.047733025454
t480,4410.602594588555,0.0,0.0,5895.428591184642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10306.031185773198
t481,4410.602594588555,0.0,0.0,5142.7414978347915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9553.344092423347
t482,4410.602594588555,0.0,0.0,4644.037913532761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9054.640508121316
t483,4410.602594588555,0.0,0.0,4393.153153141368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8803.755747729923
t484,4410.602594588555,0.0,0.0,4269.751932003983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8680.354526592539
t485,4410.602594588555,0.0,0.0,4292.384377640949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8702.986972229504
t486,4410.602594588555,0.0,0.0,4490.835580922567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8901.43817551112
t487,4410.602594588555,0.0,0.0,4959.697231274861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9370.299825863416
t488,4410.602594588555,0.0,19.376721682074475,5575.5551748408925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10005.53449111152
t489,4410.602594588555,0.0,55.32194451258944,6542.724330253837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11008.648869354982
t490,4410.602594588555,0.0,91.42763708788353,7371.964054633204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11873.994286309642
t491,4410.602594588555,0.0,105.95014899039067,7899.15661448777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12415.709358066715
t492,4410.602594588555,0.0,119.50984242422334,8203.145907511964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12733.258344524742
t493,4410.602594588555,0.0,139.12726872346644,8291.251440673386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12840.981303985409
t494,4410.602594588555,0.0,146.18793749374615,8156.619807288983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12713.410339371283
t495,4410.602594588555,0.0,139.00691641488208,8019.921652606014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12569.53116360945
t496,4410.602594588555,0.0,129.98049327105863,7931.3774133437855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12471.960501203399
t497,4410.602594588555,0.0,85.24955191388874,8154.554557619981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12650.406704122424
t498,4449.305826162605,0.0,26.999034559081004,8529.09177224686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13005.396632968546
t499,4710.595376746755,0.0,0.0,8588.04190712715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13298.637283873904
t500,5150.642163466854,0.0,0.0,8697.811123800791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13848.453287267646
t501,4926.533808660895,0.0,0.0,8641.910133828103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13568.443942488999
t502,4410.602594588555,0.0,0.0,8215.140878054057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12625.74347264261
t503,4410.602594588555,0.0,0.0,7070.687280705083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11481.289875293638
t504,4410.602594588555,0.0,0.0,6009.5627588631105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10420.165353451666
t505,4410.602594588555,0.0,0.0,5457.221121111748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9867.823715700302
t506,4410.602594588555,0.0,0.0,4772.570646598305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9183.17324118686
t507,4410.602594588555,0.0,0.0,4557.6553024822115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8968.257897070765
t508,4410.602594588555,0.0,0.0,4511.402451112131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8922.005045700686
t509,4410.602594588555,0.0,0.0,5010.963494856702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9421.566089445256
t510,4410.602594588555,0.0,0.0,5570.502219983626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9981.10481457218
t511,4410.602594588555,0.0,22.10470734331892,6724.423684685675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11157.130986617549
t512,4410.602594588555,0.0,92.59104273753191,7944.560221353262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12447.753858679349
t513,4410.602594588555,0.0,165.0832499414834,8608.36953984449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.16837666501274,13398.223761039542
t514,5117.320216107323,0.0,220.72613394363103,8745.581060686542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14083.627410737496
t515,5507.127033918442,0.0,266.90130300381264,8854.333895724318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14628.362232646572
t516,5799.1277138246805,0.0,266.2193065885015,8927.513373506743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14992.860393919924
t517,5983.998460675162,0.0,263.69190810823096,8973.250547120762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15220.940915904155
t518,6119.931292355774,0.0,252.01773417555253,9004.758377832643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15376.70740436397
t519,6177.429676090032,0.0,229.15079554453294,9013.905812555446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15420.48628419001
t520,6219.921383330455,0.0,179.525526971601,9010.856667647844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15410.3035779499
t521,6256.21614485658,0.0,123.8826429694534,9006.791141104375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15386.88992893041
t522,5968.633291120692,0.0,55.84347118312147,8981.381600207698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855361,15257.668890390065
t523,5993.138774078059,0.0,12.27593547559998,8924.464228599145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.76569161480905,14977.644629767614
t524,6130.545110770858,0.0,0.0,8944.791861316486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15075.336972087343
t525,6260.921129889101,0.0,0.0,8976.299692028364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15237.220821917464
t526,5412.41040166554,0.0,0.0,8763.87593013215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14176.28633179769
t527,4410.602594588555,0.0,0.0,8307.691793907094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12718.294388495648
t528,4410.602594588555,0.0,0.0,6934.97787150244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11345.580466090996
t529,4410.602594588555,0.0,0.0,5982.815182933851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10393.417777522405
t530,4410.602594588555,0.0,0.0,5433.743616969445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9844.346211558
t531,4410.602594588555,0.0,0.0,5099.562593246723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9510.165187835279
t532,4410.602594588555,0.0,0.0,5218.656949722821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9629.259544311375
t533,4410.602594588555,0.0,0.0,5425.354434191535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9835.957028780089
t534,4410.602594588555,0.0,0.0,6073.0831582362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10483.685752824755
t535,4410.602594588555,0.0,25.314102238900613,7188.011448371857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11623.928145199312
t536,4410.602594588555,0.0,95.6399678883345,8500.828545401597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13007.071107878486
t537,4690.608074588366,0.0,171.62239204123108,8690.69645234972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855361,13804.737446857873
t538,5279.605941678937,0.0,228.54903400161132,8788.26908939296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14296.424065073508
t539,5519.561368047428,0.0,275.84749127524657,8860.43218553952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14655.841044862194
t540,5659.510769795901,0.0,280.5412313100348,8897.021924430734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14837.07392553667
t541,5712.860241293683,0.0,279.01676873463356,8912.26764896874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.123540401268341,14914.268199398326
t542,5847.0292674352395,0.0,275.36608204090936,8941.742716408884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15064.138065885032
t543,5623.4499833395475,0.0,255.38759881591338,8944.791861316486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81052787855361,15075.439971350499
t544,5905.2676160315,0.0,203.8768107418271,8939.70995313715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15048.854379910477
t545,5939.791288617889,0.0,141.8552543847109,8931.578900050214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15013.225443052814
t546,5915.282787262048,0.0,60.41685890932541,8905.15297751767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14880.852623689043
t547,5662.604537136847,0.0,14.642864211091476,8830.957118099373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14508.204519447312
t548,5717.996207821488,0.0,0.0,8841.120934458046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14559.117142279534
t549,5825.975504577112,0.0,0.0,8867.54685699059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14693.522361567702
t550,4978.480976315753,0.0,0.0,8655.123095094375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13633.60407141013
t551,4410.602594588555,0.0,0.0,7779.154285956588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12189.756880545143
t552,4410.602594588555,0.0,0.0,6485.633897528174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10896.236492116728
t553,4410.602594588555,0.0,0.0,5553.009296576076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9963.61189116463
t554,4410.602594588555,0.0,0.0,5279.3287777184405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9689.931372306995
t555,4410.602594588555,0.0,0.0,4990.4170359056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9401.019630494155
t556,4410.602594588555,0.0,0.0,4717.841748000636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9128.444342589191
t557,4410.602594588555,0.0,0.0,4811.6468218312875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9222.249416419843
t558,4410.602594588555,0.0,0.0,5597.216983737217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10007.819578325772
t559,4410.602594588555,0.0,31.33171766811629,6735.649295500293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11177.583607756966
t560,4410.602594588555,0.0,104.62627359596321,7870.675359425944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12385.904227610463
t561,4410.602594588555,0.0,182.2936300690402,8396.637794785018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12989.534019442613
t562,4410.602594588555,0.0,240.30344280667939,8593.123815306484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4829968637467,13320.512849565464
t563,4410.602594588555,0.0,283.4296867160583,8644.959278735703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.96759137828806,13574.959151418605
t564,4744.778734206508,0.0,284.6332098019015,8668.336056360647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13697.748000369056
t565,4724.080978255982,0.0,274.7643204979878,8660.20500327371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13659.05030202768
t566,4724.3279298845255,0.0,279.61853027755507,8661.221384909577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13665.167845071657
t567,4705.736527982225,0.0,195.3317968323408,8635.811844012902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13536.880168827469
t568,4597.293998266965,0.0,144.86406209931872,8596.172960214086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13338.331020580368
t569,4610.515637498131,0.0,101.09593921082337,8589.058288763015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13300.66986547197
t570,4708.97952007022,0.0,48.46186292328358,8599.222105121686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13356.66348811519
t571,4557.950817635595,0.0,3.8913913108928035,8601.254868393422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.79418718942696,13359.891264529337
t572,5048.760066484429,0.0,0.0,8673.41796453998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13722.17803102441
t573,5121.091718174616,0.0,0.0,8690.696452349723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13811.788170524338
