region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_inv_mwyr,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,regional_cost_multiplier,cap_recovery_years,wacc_real,ids,MISO_CleanPower,NY_CleanPower,PJM_CleanPower,SERC_CleanPower,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,MinCapTag_1,MinCapTag_2,MinCapTag_3,MaxCapTag_1,MaxCapTag_2,MaxCapTag_3,CapRes_2,CapRes_3,VRE_STOR
EIC,EIC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2,74,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,-1.0,-1,0,0,0,0,0,630556.245,14630.0,0,0.0,0,0,0.15,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,14629.711,1.017,30,0.026,0,0,0,0,0,0.262942463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
EIC,EIC_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,3,75,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,-1.0,-1,0,0,0,0,0,630556.245,10126.0,0,0.0,0,0,0.15,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,10125.593,1.017,30,0.026,0,0,0,0,0,0.247017696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
EIC,EIC_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,4,76,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,-1.0,-1,0,0,0,0,0,630556.245,16248.0,0,0.0,0,0,0.15,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,16248.012,1.017,30,0.026,0,0,0,0,0,0.250704974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
EIC,EIC_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,5,77,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,-1.0,-1,0,0,0,0,0,630556.245,22825.0,0,0.0,0,0,0.15,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,22825.004,1.017,30,0.026,0,0,0,0,0,0.268118054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
EIC,EIC_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,6,78,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,-1.0,-1,0,0,0,0,0,630556.245,24566.0,0,0.0,0,0,0.15,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,24565.988,1.017,30,0.026,0,0,0,0,0,0.258166939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
EIC,EIC_utilitypv_class1_moderate_7,UtilityPV_Class1_Moderate_,7,79,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,-1.0,-1,0,0,0,0,0,630556.245,21181.0,0,0.0,0,0,0.15,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21180.786,1.017,30,0.026,0,0,0,0,0,0.245459273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
EIC,EIC_utilitypv_class1_moderate_8,UtilityPV_Class1_Moderate_,8,80,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,-1.0,-1,0,0,0,0,0,630556.245,32414.0,0,0.0,0,0,0.15,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,32414.229,1.017,30,0.026,0,0,0,0,0,0.247877195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
EIC,EIC_utilitypv_class1_moderate_9,UtilityPV_Class1_Moderate_,9,81,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,-1.0,-1,0,0,0,0,0,630556.245,148669.0,0,0.0,0,0,0.15,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,148668.665,1.017,30,0.026,0,0,0,0,0,0.270195067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
EIC,EIC_offshorewind_class3_moderate_fixed_1_0,OffShoreWind_Class3_Moderate_fixed_1,0,82,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,65762.8,-1,0,0,0,0,0,1730000.0,147250.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,51161.657,1.0,30,0.036,0,0,0,0,0,0.453892708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,1,83,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,14399.2,-1,0,0,0,0,0,1730000.0,157328.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,61239.476,1.0,30,0.036,0,0,0,0,0,0.495629996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,2,84,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,34280.8,-1,0,0,0,0,0,1730000.0,153961.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,57872.369,1.0,30,0.036,0,0,0,0,0,0.451629132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_1_3,OffShoreWind_Class3_Moderate_fixed_1,3,85,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,101840.5,-1,0,0,0,0,0,1730000.0,168852.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,72763.911,1.0,30,0.036,0,0,0,0,0,0.495775014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_1_4,OffShoreWind_Class3_Moderate_fixed_1,4,86,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,118605.0,-1,0,0,0,0,0,1730000.0,164784.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,68695.909,1.0,30,0.036,0,0,0,0,0,0.466509044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_1_5,OffShoreWind_Class3_Moderate_fixed_1,5,87,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,18875.6,-1,0,0,0,0,0,1730000.0,146792.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,50703.558,1.0,30,0.036,0,0,0,0,0,0.354788363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_1_6,OffShoreWind_Class3_Moderate_fixed_1,6,88,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,79943.7,-1,0,0,0,0,0,1730000.0,144977.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,48888.699,1.0,30,0.036,0,0,0,0,0,0.291283697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_1_7,OffShoreWind_Class3_Moderate_fixed_1,7,89,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,23454.7,-1,0,0,0,0,0,1730000.0,347411.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,251322.456,1.0,30,0.036,0,0,0,0,0,0.440021217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_1_8,OffShoreWind_Class3_Moderate_fixed_1,8,90,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,59461.7,-1,0,0,0,0,0,1730000.0,393568.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,297479.514,1.0,30,0.036,0,0,0,0,0,0.434866041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_1_9,OffShoreWind_Class3_Moderate_fixed_1,9,91,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,73503.9,-1,0,0,0,0,0,1730000.0,155384.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,59295.695,1.0,30,0.036,0,0,0,0,0,0.288762152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_0_0,OffShoreWind_Class3_Moderate_fixed_0,0,92,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,65762.8,-1,0,0,0,0,0,1730000.0,147250.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,51161.657,1.0,30,0.036,0,0,0,0,0,0.453892708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,1,93,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,14399.2,-1,0,0,0,0,0,1730000.0,157328.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,61239.476,1.0,30,0.036,0,0,0,0,0,0.495629996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_0_4,OffShoreWind_Class3_Moderate_fixed_0,4,94,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,34280.8,-1,0,0,0,0,0,1730000.0,153961.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,57872.369,1.0,30,0.036,0,0,0,0,0,0.451629132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_0_5,OffShoreWind_Class3_Moderate_fixed_0,5,95,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,101840.5,-1,0,0,0,0,0,1730000.0,168852.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,72763.911,1.0,30,0.036,0,0,0,0,0,0.495775014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_0_10,OffShoreWind_Class3_Moderate_fixed_0,10,96,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,118605.0,-1,0,0,0,0,0,1730000.0,164784.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,68695.909,1.0,30,0.036,0,0,0,0,0,0.466509044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_0_11,OffShoreWind_Class3_Moderate_fixed_0,11,97,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,18875.6,-1,0,0,0,0,0,1730000.0,146792.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,50703.558,1.0,30,0.036,0,0,0,0,0,0.354788363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_0_18,OffShoreWind_Class3_Moderate_fixed_0,18,98,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,79943.7,-1,0,0,0,0,0,1730000.0,144977.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,48888.699,1.0,30,0.036,0,0,0,0,0,0.291283697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_0_19,OffShoreWind_Class3_Moderate_fixed_0,19,99,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,23454.7,-1,0,0,0,0,0,1730000.0,347411.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,251322.456,1.0,30,0.036,0,0,0,0,0,0.440021217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_0_28,OffShoreWind_Class3_Moderate_fixed_0,28,100,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,59461.7,-1,0,0,0,0,0,1730000.0,393568.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,297479.514,1.0,30,0.036,0,0,0,0,0,0.434866041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class3_moderate_fixed_0_29,OffShoreWind_Class3_Moderate_fixed_0,29,101,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,73503.9,-1,0,0,0,0,0,1730000.0,155384.0,78449,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,59295.695,1.0,30,0.036,0,0,0,0,0,0.288762152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_1_0,OffShoreWind_Class12_Moderate_floating_1,0,102,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,65762.8,-1,0,0,0,0,0,2770000.0,204577.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,51161.657,1.0,30,0.036,0,0,0,0,0,0.453892708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,1,103,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,14399.2,-1,0,0,0,0,0,2770000.0,214655.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,61239.476,1.0,30,0.036,0,0,0,0,0,0.495629996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_1_6,OffShoreWind_Class12_Moderate_floating_1,6,104,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,34280.8,-1,0,0,0,0,0,2770000.0,211288.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,57872.369,1.0,30,0.036,0,0,0,0,0,0.451629132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_1_7,OffShoreWind_Class12_Moderate_floating_1,7,105,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,101840.5,-1,0,0,0,0,0,2770000.0,226179.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,72763.911,1.0,30,0.036,0,0,0,0,0,0.495775014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_1_18,OffShoreWind_Class12_Moderate_floating_1,18,106,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,118605.0,-1,0,0,0,0,0,2770000.0,222111.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,68695.909,1.0,30,0.036,0,0,0,0,0,0.466509044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_1_19,OffShoreWind_Class12_Moderate_floating_1,19,107,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,18875.6,-1,0,0,0,0,0,2770000.0,204119.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,50703.558,1.0,30,0.036,0,0,0,0,0,0.354788363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_1_38,OffShoreWind_Class12_Moderate_floating_1,38,108,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,79943.7,-1,0,0,0,0,0,2770000.0,202304.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,48888.699,1.0,30,0.036,0,0,0,0,0,0.291283697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_1_39,OffShoreWind_Class12_Moderate_floating_1,39,109,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,23454.7,-1,0,0,0,0,0,2770000.0,404738.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,251322.456,1.0,30,0.036,0,0,0,0,0,0.440021217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_1_68,OffShoreWind_Class12_Moderate_floating_1,68,110,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,59461.7,-1,0,0,0,0,0,2770000.0,450895.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,297479.514,1.0,30,0.036,0,0,0,0,0,0.434866041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_1_69,OffShoreWind_Class12_Moderate_floating_1,69,111,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,73503.9,-1,0,0,0,0,0,2770000.0,212711.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,59295.695,1.0,30,0.036,0,0,0,0,0,0.288762152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_0_0,OffShoreWind_Class12_Moderate_floating_0,0,112,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,65762.8,-1,0,0,0,0,0,2770000.0,204577.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,51161.657,1.0,30,0.036,0,0,0,0,0,0.453892708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,1,113,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,14399.2,-1,0,0,0,0,0,2770000.0,214655.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,61239.476,1.0,30,0.036,0,0,0,0,0,0.495629996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
EIC,EIC_offshorewind_class12_moderate_floating_0_8,OffShoreWind_Class12_Moderate_floating_0,8,114,1,1,0,1,0,0,0,0,0,0.8,0,0,0.0,0.0,0,0,0.0,1,1.0,0,34280.8,-1,0,0,0,0,0,2770000.0,211288.0,68827,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,57872.369,1.0,30,0.036,0,0,0,0,0,0.451629132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
