Time_Index,NG,west_north_central_naturalgas_ccs90,None,west_north_central_naturalgas_ccs100,west_north_central_uranium
6851,3.23,4.32,0,4.45,0.66
6852,3.23,4.32,0,4.45,0.66
6853,3.23,4.32,0,4.45,0.66
6854,3.23,4.32,0,4.45,0.66
6855,3.23,4.32,0,4.45,0.66
6856,3.23,4.32,0,4.45,0.66
6857,3.23,4.32,0,4.45,0.66
6858,3.23,4.32,0,4.45,0.66
6859,3.23,4.32,0,4.45,0.66
6860,3.23,4.32,0,4.45,0.66
6861,3.23,4.32,0,4.45,0.66
6862,3.23,4.32,0,4.45,0.66
6863,3.23,4.32,0,4.45,0.66
6864,3.23,4.32,0,4.45,0.66
6865,3.23,4.32,0,4.45,0.66
6866,3.23,4.32,0,4.45,0.66
6867,3.23,4.32,0,4.45,0.66
6868,3.23,4.32,0,4.45,0.66
6869,3.23,4.32,0,4.45,0.66
6870,3.23,4.32,0,4.45,0.66
6871,3.23,4.32,0,4.45,0.66
6872,3.23,4.32,0,4.45,0.66
6873,3.23,4.32,0,4.45,0.66
6874,3.23,4.32,0,4.45,0.66
6875,3.23,4.32,0,4.45,0.66
6876,3.23,4.32,0,4.45,0.66
6877,3.23,4.32,0,4.45,0.66
6878,3.23,4.32,0,4.45,0.66
6879,3.23,4.32,0,4.45,0.66
6880,3.23,4.32,0,4.45,0.66
6881,3.23,4.32,0,4.45,0.66
6882,3.23,4.32,0,4.45,0.66
6883,3.23,4.32,0,4.45,0.66
6884,3.23,4.32,0,4.45,0.66
6885,3.23,4.32,0,4.45,0.66
6886,3.23,4.32,0,4.45,0.66
6887,3.23,4.32,0,4.45,0.66
6888,3.23,4.32,0,4.45,0.66
6889,3.23,4.32,0,4.45,0.66
6890,3.23,4.32,0,4.45,0.66
6891,3.23,4.32,0,4.45,0.66
6892,3.23,4.32,0,4.45,0.66
6893,3.23,4.32,0,4.45,0.66
6894,3.23,4.32,0,4.45,0.66
6895,3.23,4.32,0,4.45,0.66
6896,3.23,4.32,0,4.45,0.66
6897,3.23,4.32,0,4.45,0.66
6898,3.23,4.32,0,4.45,0.66
6899,3.23,4.32,0,4.45,0.66
6900,3.23,4.32,0,4.45,0.66
6901,3.23,4.32,0,4.45,0.66
6902,3.23,4.32,0,4.45,0.66
6903,3.23,4.32,0,4.45,0.66
6904,3.23,4.32,0,4.45,0.66
6905,3.23,4.32,0,4.45,0.66
6906,3.23,4.32,0,4.45,0.66
6907,3.23,4.32,0,4.45,0.66
6908,3.23,4.32,0,4.45,0.66
6909,3.23,4.32,0,4.45,0.66
6910,3.23,4.32,0,4.45,0.66
6911,3.23,4.32,0,4.45,0.66
6912,3.23,4.32,0,4.45,0.66
6913,3.23,4.32,0,4.45,0.66
6914,3.23,4.32,0,4.45,0.66
6915,3.23,4.32,0,4.45,0.66
6916,3.23,4.32,0,4.45,0.66
6917,3.23,4.32,0,4.45,0.66
6918,3.23,4.32,0,4.45,0.66
6919,3.23,4.32,0,4.45,0.66
6920,3.23,4.32,0,4.45,0.66
6921,3.23,4.32,0,4.45,0.66
6922,3.23,4.32,0,4.45,0.66
6923,3.23,4.32,0,4.45,0.66
6924,3.23,4.32,0,4.45,0.66
6925,3.23,4.32,0,4.45,0.66
6926,3.23,4.32,0,4.45,0.66
6927,3.23,4.32,0,4.45,0.66
6928,3.23,4.32,0,4.45,0.66
6929,3.23,4.32,0,4.45,0.66
6930,3.23,4.32,0,4.45,0.66
6931,3.23,4.32,0,4.45,0.66
6932,3.23,4.32,0,4.45,0.66
6933,3.23,4.32,0,4.45,0.66
6934,3.23,4.32,0,4.45,0.66
6935,3.23,4.32,0,4.45,0.66
6936,3.23,4.32,0,4.45,0.66
6937,3.23,4.32,0,4.45,0.66
6938,3.23,4.32,0,4.45,0.66
6939,3.23,4.32,0,4.45,0.66
6940,3.23,4.32,0,4.45,0.66
6941,3.23,4.32,0,4.45,0.66
6942,3.23,4.32,0,4.45,0.66
6943,3.23,4.32,0,4.45,0.66
6944,3.23,4.32,0,4.45,0.66
6945,3.23,4.32,0,4.45,0.66
6946,3.23,4.32,0,4.45,0.66
6947,3.23,4.32,0,4.45,0.66
6948,3.23,4.32,0,4.45,0.66
6949,3.23,4.32,0,4.45,0.66
6950,3.23,4.32,0,4.45,0.66
6951,3.23,4.32,0,4.45,0.66
6952,3.23,4.32,0,4.45,0.66
6953,3.23,4.32,0,4.45,0.66
6954,3.23,4.32,0,4.45,0.66
6955,3.23,4.32,0,4.45,0.66
6956,3.23,4.32,0,4.45,0.66
6957,3.23,4.32,0,4.45,0.66
6958,3.23,4.32,0,4.45,0.66
6959,3.23,4.32,0,4.45,0.66
6960,3.23,4.32,0,4.45,0.66
6961,3.23,4.32,0,4.45,0.66
6962,3.23,4.32,0,4.45,0.66
6963,3.23,4.32,0,4.45,0.66
6964,3.23,4.32,0,4.45,0.66
6965,3.23,4.32,0,4.45,0.66
6966,3.23,4.32,0,4.45,0.66
6967,3.23,4.32,0,4.45,0.66
6968,3.23,4.32,0,4.45,0.66
6969,3.23,4.32,0,4.45,0.66
6970,3.23,4.32,0,4.45,0.66
6971,3.23,4.32,0,4.45,0.66
6972,3.23,4.32,0,4.45,0.66
6973,3.23,4.32,0,4.45,0.66
6974,3.23,4.32,0,4.45,0.66
6975,3.23,4.32,0,4.45,0.66
6976,3.23,4.32,0,4.45,0.66
6977,3.23,4.32,0,4.45,0.66
6978,3.23,4.32,0,4.45,0.66
6979,3.23,4.32,0,4.45,0.66
6980,3.23,4.32,0,4.45,0.66
6981,3.23,4.32,0,4.45,0.66
6982,3.23,4.32,0,4.45,0.66
6983,3.23,4.32,0,4.45,0.66
6984,3.23,4.32,0,4.45,0.66
6985,3.23,4.32,0,4.45,0.66
6986,3.23,4.32,0,4.45,0.66
6987,3.23,4.32,0,4.45,0.66
6988,3.23,4.32,0,4.45,0.66
6989,3.23,4.32,0,4.45,0.66
6990,3.23,4.32,0,4.45,0.66
6991,3.23,4.32,0,4.45,0.66
6992,3.23,4.32,0,4.45,0.66
6993,3.23,4.32,0,4.45,0.66
6994,3.23,4.32,0,4.45,0.66
6995,3.23,4.32,0,4.45,0.66
6996,3.23,4.32,0,4.45,0.66
6997,3.23,4.32,0,4.45,0.66
6998,3.23,4.32,0,4.45,0.66
6999,3.23,4.32,0,4.45,0.66
7000,3.23,4.32,0,4.45,0.66
7001,3.23,4.32,0,4.45,0.66
7002,3.23,4.32,0,4.45,0.66
7003,3.23,4.32,0,4.45,0.66
7004,3.23,4.32,0,4.45,0.66
7005,3.23,4.32,0,4.45,0.66
7006,3.23,4.32,0,4.45,0.66
7007,3.23,4.32,0,4.45,0.66
7008,3.23,4.32,0,4.45,0.66
7009,3.23,4.32,0,4.45,0.66
7010,3.23,4.32,0,4.45,0.66
7011,3.23,4.32,0,4.45,0.66
7012,3.23,4.32,0,4.45,0.66
7013,3.23,4.32,0,4.45,0.66
7014,3.23,4.32,0,4.45,0.66
7015,3.23,4.32,0,4.45,0.66
7016,3.23,4.32,0,4.45,0.66
7017,3.23,4.32,0,4.45,0.66
7018,3.23,4.32,0,4.45,0.66
7019,3.23,4.32,0,4.45,0.66
7020,3.23,4.32,0,4.45,0.66
7021,3.23,4.32,0,4.45,0.66
7022,3.23,4.32,0,4.45,0.66
7023,3.23,4.32,0,4.45,0.66
7024,3.23,4.32,0,4.45,0.66
7025,3.23,4.32,0,4.45,0.66
7026,3.23,4.32,0,4.45,0.66
7027,3.23,4.32,0,4.45,0.66
7028,3.23,4.32,0,4.45,0.66
7029,3.23,4.32,0,4.45,0.66
7030,3.23,4.32,0,4.45,0.66
7031,3.23,4.32,0,4.45,0.66
7032,3.23,4.32,0,4.45,0.66
7033,3.23,4.32,0,4.45,0.66
7034,3.23,4.32,0,4.45,0.66
7035,3.23,4.32,0,4.45,0.66
7036,3.23,4.32,0,4.45,0.66
7037,3.23,4.32,0,4.45,0.66
7038,3.23,4.32,0,4.45,0.66
7039,3.23,4.32,0,4.45,0.66
7040,3.23,4.32,0,4.45,0.66
7041,3.23,4.32,0,4.45,0.66
7042,3.23,4.32,0,4.45,0.66
7043,3.23,4.32,0,4.45,0.66
7044,3.23,4.32,0,4.45,0.66
7045,3.23,4.32,0,4.45,0.66
7046,3.23,4.32,0,4.45,0.66
7047,3.23,4.32,0,4.45,0.66
7048,3.23,4.32,0,4.45,0.66
7049,3.23,4.32,0,4.45,0.66
7050,3.23,4.32,0,4.45,0.66
7051,3.23,4.32,0,4.45,0.66
7052,3.23,4.32,0,4.45,0.66
7053,3.23,4.32,0,4.45,0.66
7054,3.23,4.32,0,4.45,0.66
7055,3.23,4.32,0,4.45,0.66
7056,3.23,4.32,0,4.45,0.66
7057,3.23,4.32,0,4.45,0.66
7058,3.23,4.32,0,4.45,0.66
7059,3.23,4.32,0,4.45,0.66
7060,3.23,4.32,0,4.45,0.66
7061,3.23,4.32,0,4.45,0.66
7062,3.23,4.32,0,4.45,0.66
7063,3.23,4.32,0,4.45,0.66
7064,3.23,4.32,0,4.45,0.66
7065,3.23,4.32,0,4.45,0.66
7066,3.23,4.32,0,4.45,0.66
7067,3.23,4.32,0,4.45,0.66
7068,3.23,4.32,0,4.45,0.66
7069,3.23,4.32,0,4.45,0.66
7070,3.23,4.32,0,4.45,0.66
7071,3.23,4.32,0,4.45,0.66
7072,3.23,4.32,0,4.45,0.66
7073,3.23,4.32,0,4.45,0.66
7074,3.23,4.32,0,4.45,0.66
7075,3.23,4.32,0,4.45,0.66
7076,3.23,4.32,0,4.45,0.66
7077,3.23,4.32,0,4.45,0.66
7078,3.23,4.32,0,4.45,0.66
7079,3.23,4.32,0,4.45,0.66
7080,3.23,4.32,0,4.45,0.66
7081,3.23,4.32,0,4.45,0.66
7082,3.23,4.32,0,4.45,0.66
7083,3.23,4.32,0,4.45,0.66
7084,3.23,4.32,0,4.45,0.66
7085,3.23,4.32,0,4.45,0.66
7086,3.23,4.32,0,4.45,0.66
7087,3.23,4.32,0,4.45,0.66
7088,3.23,4.32,0,4.45,0.66
7089,3.23,4.32,0,4.45,0.66
7090,3.23,4.32,0,4.45,0.66
7091,3.23,4.32,0,4.45,0.66
7092,3.23,4.32,0,4.45,0.66
7093,3.23,4.32,0,4.45,0.66
7094,3.23,4.32,0,4.45,0.66
7095,3.23,4.32,0,4.45,0.66
7096,3.23,4.32,0,4.45,0.66
7097,3.23,4.32,0,4.45,0.66
7098,3.23,4.32,0,4.45,0.66
7099,3.23,4.32,0,4.45,0.66
7100,3.23,4.32,0,4.45,0.66
7101,3.23,4.32,0,4.45,0.66
7102,3.23,4.32,0,4.45,0.66
7103,3.23,4.32,0,4.45,0.66
7104,3.23,4.32,0,4.45,0.66
7105,3.23,4.32,0,4.45,0.66
7106,3.23,4.32,0,4.45,0.66
7107,3.23,4.32,0,4.45,0.66
7108,3.23,4.32,0,4.45,0.66
7109,3.23,4.32,0,4.45,0.66
7110,3.23,4.32,0,4.45,0.66
7111,3.23,4.32,0,4.45,0.66
7112,3.23,4.32,0,4.45,0.66
7113,3.23,4.32,0,4.45,0.66
7114,3.23,4.32,0,4.45,0.66
7115,3.23,4.32,0,4.45,0.66
7116,3.23,4.32,0,4.45,0.66
7117,3.23,4.32,0,4.45,0.66
7118,3.23,4.32,0,4.45,0.66
7119,3.23,4.32,0,4.45,0.66
7120,3.23,4.32,0,4.45,0.66
7121,3.23,4.32,0,4.45,0.66
7122,3.23,4.32,0,4.45,0.66
7123,3.23,4.32,0,4.45,0.66
7124,3.23,4.32,0,4.45,0.66
7125,3.23,4.32,0,4.45,0.66
7126,3.23,4.32,0,4.45,0.66
7127,3.23,4.32,0,4.45,0.66
7128,3.23,4.32,0,4.45,0.66
7129,3.23,4.32,0,4.45,0.66
7130,3.23,4.32,0,4.45,0.66
7131,3.23,4.32,0,4.45,0.66
7132,3.23,4.32,0,4.45,0.66
7133,3.23,4.32,0,4.45,0.66
7134,3.23,4.32,0,4.45,0.66
7135,3.23,4.32,0,4.45,0.66
7136,3.23,4.32,0,4.45,0.66
7137,3.23,4.32,0,4.45,0.66
7138,3.23,4.32,0,4.45,0.66
7139,3.23,4.32,0,4.45,0.66
7140,3.23,4.32,0,4.45,0.66
7141,3.23,4.32,0,4.45,0.66
7142,3.23,4.32,0,4.45,0.66
7143,3.23,4.32,0,4.45,0.66
7144,3.23,4.32,0,4.45,0.66
7145,3.23,4.32,0,4.45,0.66
7146,3.23,4.32,0,4.45,0.66
7147,3.23,4.32,0,4.45,0.66
7148,3.23,4.32,0,4.45,0.66
7149,3.23,4.32,0,4.45,0.66
7150,3.23,4.32,0,4.45,0.66
7151,3.23,4.32,0,4.45,0.66
7152,3.23,4.32,0,4.45,0.66
7153,3.23,4.32,0,4.45,0.66
7154,3.23,4.32,0,4.45,0.66
7155,3.23,4.32,0,4.45,0.66
7156,3.23,4.32,0,4.45,0.66
7157,3.23,4.32,0,4.45,0.66
7158,3.23,4.32,0,4.45,0.66
7159,3.23,4.32,0,4.45,0.66
7160,3.23,4.32,0,4.45,0.66
7161,3.23,4.32,0,4.45,0.66
7162,3.23,4.32,0,4.45,0.66
7163,3.23,4.32,0,4.45,0.66
7164,3.23,4.32,0,4.45,0.66
7165,3.23,4.32,0,4.45,0.66
7166,3.23,4.32,0,4.45,0.66
7167,3.23,4.32,0,4.45,0.66
7168,3.23,4.32,0,4.45,0.66
7169,3.23,4.32,0,4.45,0.66
7170,3.23,4.32,0,4.45,0.66
7171,3.23,4.32,0,4.45,0.66
7172,3.23,4.32,0,4.45,0.66
7173,3.23,4.32,0,4.45,0.66
7174,3.23,4.32,0,4.45,0.66
7175,3.23,4.32,0,4.45,0.66
7176,3.23,4.32,0,4.45,0.66
7177,3.23,4.32,0,4.45,0.66
7178,3.23,4.32,0,4.45,0.66
7179,3.23,4.32,0,4.45,0.66
7180,3.23,4.32,0,4.45,0.66
7181,3.23,4.32,0,4.45,0.66
7182,3.23,4.32,0,4.45,0.66
7183,3.23,4.32,0,4.45,0.66
7184,3.23,4.32,0,4.45,0.66
7185,3.23,4.32,0,4.45,0.66
7186,3.23,4.32,0,4.45,0.66
7187,3.23,4.32,0,4.45,0.66
7188,3.23,4.32,0,4.45,0.66
7189,3.23,4.32,0,4.45,0.66
7190,3.23,4.32,0,4.45,0.66
7191,3.23,4.32,0,4.45,0.66
7192,3.23,4.32,0,4.45,0.66
7193,3.23,4.32,0,4.45,0.66
7194,3.23,4.32,0,4.45,0.66
7195,3.23,4.32,0,4.45,0.66
7196,3.23,4.32,0,4.45,0.66
7197,3.23,4.32,0,4.45,0.66
7198,3.23,4.32,0,4.45,0.66
7199,3.23,4.32,0,4.45,0.66
7200,3.23,4.32,0,4.45,0.66
7201,3.23,4.32,0,4.45,0.66
7202,3.23,4.32,0,4.45,0.66
7203,3.23,4.32,0,4.45,0.66
7204,3.23,4.32,0,4.45,0.66
7205,3.23,4.32,0,4.45,0.66
7206,3.23,4.32,0,4.45,0.66
7207,3.23,4.32,0,4.45,0.66
7208,3.23,4.32,0,4.45,0.66
7209,3.23,4.32,0,4.45,0.66
7210,3.23,4.32,0,4.45,0.66
7211,3.23,4.32,0,4.45,0.66
7212,3.23,4.32,0,4.45,0.66
7213,3.23,4.32,0,4.45,0.66
7214,3.23,4.32,0,4.45,0.66
7215,3.23,4.32,0,4.45,0.66
7216,3.23,4.32,0,4.45,0.66
7217,3.23,4.32,0,4.45,0.66
7218,3.23,4.32,0,4.45,0.66
7219,3.23,4.32,0,4.45,0.66
7220,3.23,4.32,0,4.45,0.66
7221,3.23,4.32,0,4.45,0.66
7222,3.23,4.32,0,4.45,0.66
7223,3.23,4.32,0,4.45,0.66
7224,3.23,4.32,0,4.45,0.66
7225,3.23,4.32,0,4.45,0.66
7226,3.23,4.32,0,4.45,0.66
7227,3.23,4.32,0,4.45,0.66
7228,3.23,4.32,0,4.45,0.66
7229,3.23,4.32,0,4.45,0.66
7230,3.23,4.32,0,4.45,0.66
7231,3.23,4.32,0,4.45,0.66
7232,3.23,4.32,0,4.45,0.66
7233,3.23,4.32,0,4.45,0.66
7234,3.23,4.32,0,4.45,0.66
7235,3.23,4.32,0,4.45,0.66
7236,3.23,4.32,0,4.45,0.66
7237,3.23,4.32,0,4.45,0.66
7238,3.23,4.32,0,4.45,0.66
7239,3.23,4.32,0,4.45,0.66
7240,3.23,4.32,0,4.45,0.66
7241,3.23,4.32,0,4.45,0.66
7242,3.23,4.32,0,4.45,0.66
7243,3.23,4.32,0,4.45,0.66
7244,3.23,4.32,0,4.45,0.66
7245,3.23,4.32,0,4.45,0.66
7246,3.23,4.32,0,4.45,0.66
7247,3.23,4.32,0,4.45,0.66
7248,3.23,4.32,0,4.45,0.66
7249,3.23,4.32,0,4.45,0.66
7250,3.23,4.32,0,4.45,0.66
7251,3.23,4.32,0,4.45,0.66
7252,3.23,4.32,0,4.45,0.66
7253,3.23,4.32,0,4.45,0.66
7254,3.23,4.32,0,4.45,0.66
7255,3.23,4.32,0,4.45,0.66
7256,3.23,4.32,0,4.45,0.66
7257,3.23,4.32,0,4.45,0.66
7258,3.23,4.32,0,4.45,0.66
7259,3.23,4.32,0,4.45,0.66
7260,3.23,4.32,0,4.45,0.66
7261,3.23,4.32,0,4.45,0.66
7262,3.23,4.32,0,4.45,0.66
7263,3.23,4.32,0,4.45,0.66
7264,3.23,4.32,0,4.45,0.66
7265,3.23,4.32,0,4.45,0.66
7266,3.23,4.32,0,4.45,0.66
7267,3.23,4.32,0,4.45,0.66
7268,3.23,4.32,0,4.45,0.66
7269,3.23,4.32,0,4.45,0.66
7270,3.23,4.32,0,4.45,0.66
7271,3.23,4.32,0,4.45,0.66
7272,3.23,4.32,0,4.45,0.66
7273,3.23,4.32,0,4.45,0.66
7274,3.23,4.32,0,4.45,0.66
7275,3.23,4.32,0,4.45,0.66
7276,3.23,4.32,0,4.45,0.66
7277,3.23,4.32,0,4.45,0.66
7278,3.23,4.32,0,4.45,0.66
7279,3.23,4.32,0,4.45,0.66
7280,3.23,4.32,0,4.45,0.66
7281,3.23,4.32,0,4.45,0.66
7282,3.23,4.32,0,4.45,0.66
7283,3.23,4.32,0,4.45,0.66
7284,3.23,4.32,0,4.45,0.66
7285,3.23,4.32,0,4.45,0.66
7286,3.23,4.32,0,4.45,0.66
7287,3.23,4.32,0,4.45,0.66
7288,3.23,4.32,0,4.45,0.66
7289,3.23,4.32,0,4.45,0.66
7290,3.23,4.32,0,4.45,0.66
7291,3.23,4.32,0,4.45,0.66
7292,3.23,4.32,0,4.45,0.66
7293,3.23,4.32,0,4.45,0.66
7294,3.23,4.32,0,4.45,0.66
7295,3.23,4.32,0,4.45,0.66
7296,3.23,4.32,0,4.45,0.66
7297,3.23,4.32,0,4.45,0.66
7298,3.23,4.32,0,4.45,0.66
7299,3.23,4.32,0,4.45,0.66
7300,3.23,4.32,0,4.45,0.66
7301,3.23,4.32,0,4.45,0.66
7302,3.23,4.32,0,4.45,0.66
7303,3.23,4.32,0,4.45,0.66
7304,3.23,4.32,0,4.45,0.66
7305,3.23,4.32,0,4.45,0.66
7306,3.23,4.32,0,4.45,0.66
7307,3.23,4.32,0,4.45,0.66
7308,3.23,4.32,0,4.45,0.66
7309,3.23,4.32,0,4.45,0.66
7310,3.23,4.32,0,4.45,0.66
7311,3.23,4.32,0,4.45,0.66
7312,3.23,4.32,0,4.45,0.66
7313,3.23,4.32,0,4.45,0.66
7314,3.23,4.32,0,4.45,0.66
7315,3.23,4.32,0,4.45,0.66
7316,3.23,4.32,0,4.45,0.66
7317,3.23,4.32,0,4.45,0.66
7318,3.23,4.32,0,4.45,0.66
7319,3.23,4.32,0,4.45,0.66
7320,3.23,4.32,0,4.45,0.66
7321,3.23,4.32,0,4.45,0.66
7322,3.23,4.32,0,4.45,0.66
7323,3.23,4.32,0,4.45,0.66
7324,3.23,4.32,0,4.45,0.66
7325,3.23,4.32,0,4.45,0.66
7326,3.23,4.32,0,4.45,0.66
7327,3.23,4.32,0,4.45,0.66
7328,3.23,4.32,0,4.45,0.66
7329,3.23,4.32,0,4.45,0.66
7330,3.23,4.32,0,4.45,0.66
7331,3.23,4.32,0,4.45,0.66
7332,3.23,4.32,0,4.45,0.66
7333,3.23,4.32,0,4.45,0.66
7334,3.23,4.32,0,4.45,0.66
7335,3.23,4.32,0,4.45,0.66
7336,3.23,4.32,0,4.45,0.66
7337,3.23,4.32,0,4.45,0.66
7338,3.23,4.32,0,4.45,0.66
7339,3.23,4.32,0,4.45,0.66
7340,3.23,4.32,0,4.45,0.66
7341,3.23,4.32,0,4.45,0.66
7342,3.23,4.32,0,4.45,0.66
7343,3.23,4.32,0,4.45,0.66
7344,3.23,4.32,0,4.45,0.66
7345,3.23,4.32,0,4.45,0.66
7346,3.23,4.32,0,4.45,0.66
7347,3.23,4.32,0,4.45,0.66
7348,3.23,4.32,0,4.45,0.66
7349,3.23,4.32,0,4.45,0.66
7350,3.23,4.32,0,4.45,0.66
7351,3.23,4.32,0,4.45,0.66
7352,3.23,4.32,0,4.45,0.66
7353,3.23,4.32,0,4.45,0.66
7354,3.23,4.32,0,4.45,0.66
7355,3.23,4.32,0,4.45,0.66
7356,3.23,4.32,0,4.45,0.66
7357,3.23,4.32,0,4.45,0.66
7358,3.23,4.32,0,4.45,0.66
7359,3.23,4.32,0,4.45,0.66
7360,3.23,4.32,0,4.45,0.66
7361,3.23,4.32,0,4.45,0.66
7362,3.23,4.32,0,4.45,0.66
7363,3.23,4.32,0,4.45,0.66
7364,3.23,4.32,0,4.45,0.66
7365,3.23,4.32,0,4.45,0.66
7366,3.23,4.32,0,4.45,0.66
7367,3.23,4.32,0,4.45,0.66
7368,3.23,4.32,0,4.45,0.66
7369,3.23,4.32,0,4.45,0.66
7370,3.23,4.32,0,4.45,0.66
7371,3.23,4.32,0,4.45,0.66
7372,3.23,4.32,0,4.45,0.66
7373,3.23,4.32,0,4.45,0.66
7374,3.23,4.32,0,4.45,0.66
7375,3.23,4.32,0,4.45,0.66
7376,3.23,4.32,0,4.45,0.66
7377,3.23,4.32,0,4.45,0.66
7378,3.23,4.32,0,4.45,0.66
7379,3.23,4.32,0,4.45,0.66
7380,3.23,4.32,0,4.45,0.66
7381,3.23,4.32,0,4.45,0.66
7382,3.23,4.32,0,4.45,0.66
7383,3.23,4.32,0,4.45,0.66
7384,3.23,4.32,0,4.45,0.66
7385,3.23,4.32,0,4.45,0.66
7386,3.23,4.32,0,4.45,0.66
7387,3.23,4.32,0,4.45,0.66
7388,3.23,4.32,0,4.45,0.66
7389,3.23,4.32,0,4.45,0.66
7390,3.23,4.32,0,4.45,0.66
7391,3.23,4.32,0,4.45,0.66
7392,3.23,4.32,0,4.45,0.66
7393,3.23,4.32,0,4.45,0.66
7394,3.23,4.32,0,4.45,0.66
7395,3.23,4.32,0,4.45,0.66
7396,3.23,4.32,0,4.45,0.66
7397,3.23,4.32,0,4.45,0.66
7398,3.23,4.32,0,4.45,0.66
7399,3.23,4.32,0,4.45,0.66
7400,3.23,4.32,0,4.45,0.66
7401,3.23,4.32,0,4.45,0.66
7402,3.23,4.32,0,4.45,0.66
7403,3.23,4.32,0,4.45,0.66
7404,3.23,4.32,0,4.45,0.66
7405,3.23,4.32,0,4.45,0.66
7406,3.23,4.32,0,4.45,0.66
7407,3.23,4.32,0,4.45,0.66
7408,3.23,4.32,0,4.45,0.66
7409,3.23,4.32,0,4.45,0.66
7410,3.23,4.32,0,4.45,0.66
7411,3.23,4.32,0,4.45,0.66
7412,3.23,4.32,0,4.45,0.66
7413,3.23,4.32,0,4.45,0.66
7414,3.23,4.32,0,4.45,0.66
7415,3.23,4.32,0,4.45,0.66
7416,3.23,4.32,0,4.45,0.66
7417,3.23,4.32,0,4.45,0.66
7418,3.23,4.32,0,4.45,0.66
7419,3.23,4.32,0,4.45,0.66
7420,3.23,4.32,0,4.45,0.66
7421,3.23,4.32,0,4.45,0.66
7422,3.23,4.32,0,4.45,0.66
7423,3.23,4.32,0,4.45,0.66
7424,3.23,4.32,0,4.45,0.66
7425,3.23,4.32,0,4.45,0.66
7426,3.23,4.32,0,4.45,0.66
7427,3.23,4.32,0,4.45,0.66
7428,3.23,4.32,0,4.45,0.66
7429,3.23,4.32,0,4.45,0.66
7430,3.23,4.32,0,4.45,0.66
7431,3.23,4.32,0,4.45,0.66
7432,3.23,4.32,0,4.45,0.66
7433,3.23,4.32,0,4.45,0.66
7434,3.23,4.32,0,4.45,0.66
7435,3.23,4.32,0,4.45,0.66
7436,3.23,4.32,0,4.45,0.66
7437,3.23,4.32,0,4.45,0.66
7438,3.23,4.32,0,4.45,0.66
7439,3.23,4.32,0,4.45,0.66
7440,3.23,4.32,0,4.45,0.66
7441,3.23,4.32,0,4.45,0.66
7442,3.23,4.32,0,4.45,0.66
7443,3.23,4.32,0,4.45,0.66
7444,3.23,4.32,0,4.45,0.66
7445,3.23,4.32,0,4.45,0.66
7446,3.23,4.32,0,4.45,0.66
7447,3.23,4.32,0,4.45,0.66
7448,3.23,4.32,0,4.45,0.66
7449,3.23,4.32,0,4.45,0.66
7450,3.23,4.32,0,4.45,0.66
7451,3.23,4.32,0,4.45,0.66
7452,3.23,4.32,0,4.45,0.66
7453,3.23,4.32,0,4.45,0.66
7454,3.23,4.32,0,4.45,0.66
7455,3.23,4.32,0,4.45,0.66
7456,3.23,4.32,0,4.45,0.66
7457,3.23,4.32,0,4.45,0.66
7458,3.23,4.32,0,4.45,0.66
7459,3.23,4.32,0,4.45,0.66
7460,3.23,4.32,0,4.45,0.66
7461,3.23,4.32,0,4.45,0.66
7462,3.23,4.32,0,4.45,0.66
7463,3.23,4.32,0,4.45,0.66
7464,3.23,4.32,0,4.45,0.66
7465,3.23,4.32,0,4.45,0.66
7466,3.23,4.32,0,4.45,0.66
7467,3.23,4.32,0,4.45,0.66
7468,3.23,4.32,0,4.45,0.66
7469,3.23,4.32,0,4.45,0.66
7470,3.23,4.32,0,4.45,0.66
7471,3.23,4.32,0,4.45,0.66
7472,3.23,4.32,0,4.45,0.66
7473,3.23,4.32,0,4.45,0.66
7474,3.23,4.32,0,4.45,0.66
7475,3.23,4.32,0,4.45,0.66
7476,3.23,4.32,0,4.45,0.66
7477,3.23,4.32,0,4.45,0.66
7478,3.23,4.32,0,4.45,0.66
7479,3.23,4.32,0,4.45,0.66
7480,3.23,4.32,0,4.45,0.66
7481,3.23,4.32,0,4.45,0.66
7482,3.23,4.32,0,4.45,0.66
7483,3.23,4.32,0,4.45,0.66
7484,3.23,4.32,0,4.45,0.66
7485,3.23,4.32,0,4.45,0.66
7486,3.23,4.32,0,4.45,0.66
7487,3.23,4.32,0,4.45,0.66
7488,3.23,4.32,0,4.45,0.66
7489,3.23,4.32,0,4.45,0.66
7490,3.23,4.32,0,4.45,0.66
7491,3.23,4.32,0,4.45,0.66
7492,3.23,4.32,0,4.45,0.66
7493,3.23,4.32,0,4.45,0.66
7494,3.23,4.32,0,4.45,0.66
7495,3.23,4.32,0,4.45,0.66
7496,3.23,4.32,0,4.45,0.66
7497,3.23,4.32,0,4.45,0.66
7498,3.23,4.32,0,4.45,0.66
7499,3.23,4.32,0,4.45,0.66
7500,3.23,4.32,0,4.45,0.66
7501,3.23,4.32,0,4.45,0.66
7502,3.23,4.32,0,4.45,0.66
7503,3.23,4.32,0,4.45,0.66
7504,3.23,4.32,0,4.45,0.66
7505,3.23,4.32,0,4.45,0.66
7506,3.23,4.32,0,4.45,0.66
7507,3.23,4.32,0,4.45,0.66
7508,3.23,4.32,0,4.45,0.66
7509,3.23,4.32,0,4.45,0.66
7510,3.23,4.32,0,4.45,0.66
7511,3.23,4.32,0,4.45,0.66
7512,3.23,4.32,0,4.45,0.66
7513,3.23,4.32,0,4.45,0.66
7514,3.23,4.32,0,4.45,0.66
