,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1735,11875.703679330989,1188.6799102064538,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13064.383589537443
t1736,13089.21673356268,1001.0841839387555,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14090.300917501436
t1737,15888.279095278194,0.0,-1633.2096372249646,0.0,-0.0,0.0,0.0,0.0,0.0,-14255.069458053229
t1738,15259.787941945873,0.0,-953.9407575590706,0.0,-0.0,0.0,0.0,0.0,0.0,-14305.847184386801
t1739,14365.951431883681,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14365.951431883681
t1740,14263.75392090013,93.90726994949983,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14357.661190849629
t1741,13972.343098077687,331.4315260506016,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14303.77462412829
t1742,12369.003012472369,1967.9325757921297,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14336.9355882645
t1743,9542.992174325997,4768.036410707087,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14311.028585033086
t1744,7598.300501579482,6952.108793311868,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14550.409294891351
t1745,9731.704970953346,6213.537377917334,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15945.242348870679
t1746,12206.483199733793,4860.014248992484,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17066.497448726277
t1747,14355.904377552108,2711.629351303421,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17067.53372885553
t1748,15858.727688586934,882.3777995527822,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16741.105488139718
t1749,16173.223977307121,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16173.223977307121
t1750,15114.145685206919,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15114.145685206919
t1751,15877.376826510514,0.0,-2202.624240840956,0.0,-0.0,0.0,0.0,0.0,0.0,-13674.752585669557
t1752,18290.859768558257,535.5059170398526,-6486.341906411001,0.0,-0.0,0.0,0.0,0.0,0.0,-12340.023779187108
t1753,18548.39170117156,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-11526.54387772071
t1754,18151.4964116663,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-11129.648588215447
t1755,6493.275163910345,5743.617513214312,-1278.230310236542,0.0,-0.0,0.0,0.0,0.0,0.0,-10958.662366888115
t1756,3952.3587453761097,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10974.206568826963
t1757,4352.362875269142,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11374.210698719995
t1758,19592.962071462174,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-12571.114248011321
t1759,15172.97689237077,3241.091318155979,-3780.756505294875,0.0,-0.0,0.0,0.0,0.0,0.0,-14633.311705231876
t1760,9800.394137193696,6415.470636624355,-606.3771868264982,0.0,-0.0,0.0,0.0,0.0,0.0,-15609.487586991554
t1761,22686.258257293004,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15664.41043384215
t1762,22639.625651476457,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15617.777828025606
t1763,15116.071491913346,3725.507275257578,-3296.3405481932755,0.0,-0.0,0.0,0.0,0.0,0.0,-15545.238218977645
t1764,22377.44677877455,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15355.598955323696
t1765,22163.9730721477,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15142.125248696844
t1766,22045.837137412447,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15023.989313961596
t1767,15500.356034116212,3218.853984926778,-3802.9938385240757,0.0,-0.0,0.0,0.0,0.0,0.0,-14916.216180518915
t1768,15704.503219579752,3218.853984926778,-3802.9938385240757,0.0,-0.0,0.0,0.0,0.0,0.0,-15120.363365982455
t1769,17174.984722994817,3218.853984926778,-3802.9938385240757,0.0,-0.0,0.0,0.0,0.0,0.0,-16590.84486939752
t1770,10702.687507353337,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17724.535330804192
t1771,20760.845040562876,1995.3597571692264,-5026.488066281627,0.0,-0.0,0.0,0.0,0.0,0.0,-17729.716731450477
t1772,20018.754110358183,2217.180883658627,-4804.666939792226,0.0,-0.0,0.0,0.0,0.0,0.0,-17431.268054224583
t1773,18784.31475045533,2554.086788646155,-4467.761034804698,0.0,-0.0,0.0,0.0,0.0,0.0,-16870.64050429679
t1774,17719.5959278429,2574.5238160996296,-4447.324007351223,0.0,-0.0,0.0,0.0,0.0,0.0,-15846.795736591306
t1775,13916.995883978689,3737.4742459364356,-3284.373577514418,0.0,-0.0,0.0,0.0,0.0,0.0,-14370.096552400708
t1776,14562.395104261095,2712.176708159286,-4309.671115291567,0.0,-0.0,0.0,0.0,0.0,0.0,-12964.900697128813
t1777,13214.00249618473,2938.1818562940075,-4083.665967156846,0.0,-0.0,0.0,0.0,0.0,0.0,-12068.518385321891
t1778,11909.022324469508,1599.3957662977714,-1889.6452815427356,0.0,-0.0,0.0,0.0,0.0,0.0,-11618.772809224543
t1779,11387.682340400332,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11387.682340400332
t1780,11367.993017944456,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11367.993017944456
t1781,11304.212435644304,391.24510314522354,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11695.457538789527
t1782,10094.51116841566,2670.387463766638,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12764.898632182298
t1783,9533.886945694534,5186.472290394892,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14720.359236089425
t1784,10598.44212330405,5149.90700100788,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15748.349124311932
t1785,15097.870238630057,819.3925467506915,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15917.26278538075
t1786,15569.515848856961,315.62225251683793,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15885.138101373797
t1787,14182.230115706261,1660.4205003680192,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15842.65061607428
t1788,13310.565158073474,2346.5913148638824,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15657.156472937355
t1789,13021.95415161993,2398.93045184693,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15420.88460346686
t1790,12135.641540965626,3234.465336167663,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15370.106877133288
t1791,13216.71041236221,2075.675455076835,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15292.385867439047
t1792,15204.527123536564,251.59100432501884,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15456.11812786158
t1793,16609.49791172413,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16609.49791172413
t1794,16384.256022194044,691.5679476955426,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17075.82396988959
t1795,15867.830064590891,904.3638274265255,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16772.193892017414
t1796,15554.775758883,676.4799056624895,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16231.25566454549
t1797,15597.479513912365,7.862952562161851,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15605.342466474527
t1798,14739.012278416045,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14739.012278416045
t1799,14094.007853723007,0.0,-587.1326489930127,0.0,-0.0,0.0,0.0,0.0,0.0,-13506.875204729995
t1800,14495.10529845821,540.1620370735717,-2866.229777672006,0.0,-0.0,0.0,0.0,0.0,0.0,-12169.037557859776
t1801,14615.50957762387,1795.4548404465136,-5226.39298300434,0.0,-0.0,0.0,0.0,0.0,0.0,-11184.571435066044
t1802,14437.182290783634,1596.5326079333088,-5425.315215517545,0.0,-0.0,0.0,0.0,0.0,0.0,-10608.399683199397
t1803,14480.489804071905,1408.0377504788669,-5613.810072971986,0.0,-0.0,0.0,0.0,0.0,0.0,-10274.717481578784
t1804,14111.198758958468,1534.1334457325902,-5487.714377718264,0.0,-0.0,0.0,0.0,0.0,0.0,-10157.617826972795
t1805,14097.408455573815,1580.4072423366656,-5441.440581114188,0.0,-0.0,0.0,0.0,0.0,0.0,-10236.375116796293
t1806,14572.349021007609,1546.047864954054,-5475.799958496799,0.0,-0.0,0.0,0.0,0.0,0.0,-10642.596927464863
t1807,15079.819762156041,1683.508243174189,-5338.3395802766645,0.0,-0.0,0.0,0.0,0.0,0.0,-11424.988425053567
t1808,8285.24774582194,5554.892410476116,-1466.9554129747376,0.0,-0.0,0.0,0.0,0.0,0.0,-12373.184743323318
t1809,20435.45781654776,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-13413.609993096905
t1810,12312.437865277234,4411.254519259351,-2610.5933041915027,0.0,-0.0,0.0,0.0,0.0,0.0,-14113.099080345082
t1811,21471.737945804318,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14449.890122353465
t1812,10587.863568020857,5452.818130248924,-1569.02969320193,0.0,-0.0,0.0,0.0,0.0,0.0,-14471.65200506785
t1813,12933.679000455168,4203.743824531411,-2818.103998919443,0.0,-0.0,0.0,0.0,0.0,0.0,-14319.318826067136
t1814,21133.910623666678,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14112.062800215826
t1815,14601.901162050775,3218.853984926778,-3802.9938385240757,0.0,-0.0,0.0,0.0,0.0,0.0,-14017.761308453479
t1816,7162.754585812932,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14184.602409263785
t1817,8250.848721532318,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15272.696544983171
t1818,12338.077275758293,5269.428262658961,-1752.4195607918932,0.0,-0.0,0.0,0.0,0.0,0.0,-15855.08597762536
t1819,22583.666524496603,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15561.81870104575
t1820,22073.81670090238,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15051.968877451525
t1821,21562.930597178896,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14541.082773728042
t1822,6805.237941219417,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13827.08576467027
t1823,19861.358624939625,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-12839.510801488772
t1824,13445.804539322911,2634.7141313294806,-4387.133692121373,0.0,-0.0,0.0,0.0,0.0,0.0,-11693.384978531016
t1825,3773.082283014725,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10794.93010646558
t1826,3194.837970889566,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10216.68579434042
t1827,16934.903539919098,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-9913.055716468247
t1828,16799.15084298649,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-9777.303019535637
t1829,12776.759577345625,2050.574277732182,-4971.273545718671,0.0,-0.0,0.0,0.0,0.0,0.0,-9856.060309359134
t1830,3122.298361841606,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10144.14618529246
t1831,17553.180177683058,98.6379119804779,-6923.209911470375,0.0,-0.0,0.0,0.0,0.0,0.0,-10728.608178193159
t1832,4322.310751520701,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11344.158574971554
t1833,19295.549674365542,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-12273.70185091469
t1834,15749.920021064874,2129.8133311792185,-4892.034492271635,0.0,-0.0,0.0,0.0,0.0,0.0,-12987.698859972457
t1835,13293.747471549415,3545.4663093323848,-3476.3815141184687,0.0,-0.0,0.0,0.0,0.0,0.0,-13362.832266763333
t1836,14343.633184496191,3122.5970455907686,-3899.250777860085,0.0,-0.0,0.0,0.0,0.0,0.0,-13566.979452226875
t1837,15042.196176124868,2810.6216344296663,-4211.226189021187,0.0,-0.0,0.0,0.0,0.0,0.0,-13641.591621533347
t1838,13268.201742598396,298.77770962847717,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13566.979452226875
t1839,11212.250586346563,2280.116696573839,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13492.367282920402
t1840,8639.118937813048,5215.946390347149,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13855.065328160197
t1841,10691.693407322915,4783.077762865284,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15474.7711701882
t1842,12158.87557353241,4236.112351435613,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16394.987924968023
t1843,12522.160384238698,3781.63488935475,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16303.795273593447
t1844,12708.300964028884,3216.2157822566633,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15924.516746285548
t1845,12586.414018851552,2718.4072101385723,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15304.821228990126
t1846,12595.214264571337,1687.8347569718192,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14283.049021543156
t1847,12358.525127694982,562.8518040050565,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12921.376931700039
t1848,11631.208170775622,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11631.208170775622
