Resource,natural_gas_combined_cycle,solar_pv,onshore_wind_1,onshore_wind_2,onshore_wind_3,battery
t893,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t894,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t895,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t896,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t897,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t898,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t899,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t900,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t901,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t902,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t903,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t904,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t905,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t906,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t907,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t908,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t909,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t910,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t911,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t912,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t913,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t914,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t915,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t916,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t917,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t918,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t919,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t920,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t921,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t922,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t923,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t924,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t925,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t926,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t927,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t928,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t929,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t930,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t931,0.0,0.0,0.0,0.0,0.0,-2159.6310543228574
t932,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t933,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t934,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t935,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t936,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t937,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t938,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t939,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t940,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t941,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t942,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t943,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t944,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t945,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t946,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t947,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t948,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t949,0.0,0.0,0.0,0.0,0.0,12.263001114440481
t950,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t951,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t952,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t953,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t954,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t955,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t956,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t957,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t958,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t959,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t960,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t961,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t962,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t963,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t964,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t965,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t966,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t967,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t968,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t969,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t970,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t971,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t972,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t973,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t974,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t975,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t976,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t977,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t978,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t979,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t980,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t981,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t982,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t983,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t984,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t985,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t986,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t987,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t988,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t989,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t990,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t991,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t992,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t993,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t994,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t995,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t996,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t997,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t998,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t999,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1000,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1001,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1002,0.0,0.0,0.0,0.0,0.0,14.360596327355463
t1003,0.0,0.0,0.0,0.0,0.0,-301.5157615718529
t1004,0.0,0.0,0.0,0.0,0.0,-301.5157615718529
t1005,0.0,0.0,0.0,0.0,0.0,-301.5157615718529
t1006,0.0,0.0,0.0,0.0,0.0,-301.5157615718529
t1007,0.0,0.0,0.0,0.0,0.0,-301.5157615718529
t1008,0.0,0.0,0.0,0.0,0.0,-301.5157615718529
t1009,0.0,0.0,0.0,0.0,0.0,-301.5157615718529
t1010,0.0,0.0,0.0,0.0,0.0,-301.5157615718529
t1011,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t1012,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t1013,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t1014,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1015,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1016,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1017,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1018,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1019,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1020,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1021,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1022,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1023,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1024,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1025,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1026,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1027,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1028,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1029,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1030,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1031,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1032,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1033,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1034,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1035,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1036,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1037,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1038,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1039,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1040,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1041,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1042,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1043,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1044,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1045,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1046,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1047,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1048,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1049,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1050,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1051,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1052,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1053,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1054,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1055,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1056,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1057,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1058,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1059,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1060,0.0,0.0,0.0,0.0,0.0,-263.9810567983797
t1061,0.0,0.0,0.0,0.0,0.0,14.260249706904872
t1062,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1063,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1064,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1065,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1066,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1067,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1068,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1069,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1070,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1071,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1072,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1073,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1074,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1075,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1076,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1077,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1078,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1079,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1080,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1081,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1082,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1083,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1084,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1085,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1086,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1087,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1088,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1089,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1090,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1091,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1092,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1093,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1094,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1095,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1096,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1097,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1098,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1099,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1100,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1101,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1102,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1103,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1104,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1105,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1106,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1107,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1108,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1109,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1110,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1111,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1112,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1113,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1114,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1115,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1116,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1117,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1118,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1119,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1120,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1121,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1122,0.0,0.0,0.0,0.0,0.0,1.796875
t1123,0.0,0.0,0.0,0.0,0.0,-266.64324020867167
t1124,0.0,0.0,0.0,0.0,0.0,-266.64324020867167
t1125,0.0,0.0,0.0,0.0,0.0,-266.64324020867167
t1126,0.0,0.0,0.0,0.0,0.0,-266.64324020867167
t1127,0.0,0.0,0.0,0.0,0.0,-266.64324020867167
t1128,0.0,0.0,0.0,0.0,0.0,-266.64324020867167
t1129,0.0,0.0,0.0,0.0,0.0,-266.64324020867167
t1130,0.0,0.0,0.0,0.0,0.0,-266.64324020867167
t1131,0.0,0.0,0.0,0.0,0.0,-266.64324020867167
t1132,0.0,0.0,0.0,0.0,0.0,-266.64324020867167
t1133,0.0,0.0,0.0,0.0,0.0,-266.64324020867167
t1134,0.0,0.0,0.0,0.0,0.0,-266.64324020867167
t1135,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1136,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1137,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1138,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1139,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1140,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1141,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1142,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1143,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1144,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1145,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1146,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1147,0.0,0.0,0.0,0.0,0.0,-267.9761599179905
t1148,0.0,0.0,0.0,0.0,0.0,-267.9761599179905
t1149,0.0,0.0,0.0,0.0,0.0,-267.9761599179905
t1150,0.0,0.0,0.0,0.0,0.0,-267.9761599179905
t1151,0.0,0.0,0.0,0.0,0.0,-267.9761599179905
t1152,0.0,0.0,0.0,0.0,0.0,-267.9761599179905
t1153,0.0,0.0,0.0,0.0,0.0,-267.9761599179905
t1154,0.0,0.0,0.0,0.0,0.0,-267.9761599179905
t1155,0.0,0.0,0.0,0.0,0.0,-267.9761599179905
t1156,0.0,0.0,0.0,0.0,0.0,-267.9761599179905
t1157,0.0,0.0,0.0,0.0,0.0,-267.9761599179905
t1158,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1159,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1160,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1161,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1162,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1163,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1164,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1165,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1166,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1167,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1168,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1169,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t1170,0.0,0.0,0.0,0.0,0.0,1.796875
t1171,0.0,0.0,0.0,0.0,0.0,-659.2841705691725
t1172,0.0,0.0,0.0,0.0,0.0,-659.2841705691725
t1173,0.0,0.0,0.0,0.0,0.0,-659.2841705691725
t1174,0.0,0.0,0.0,0.0,0.0,-659.2841705691725
t1175,0.0,0.0,0.0,0.0,0.0,-659.2841705691725
t1176,0.0,0.0,0.0,0.0,0.0,-659.2841705691725
t1177,0.0,0.0,0.0,0.0,0.0,-188.17808190321728
t1178,0.0,0.0,0.0,0.0,0.0,-188.17808190321728
t1179,0.0,0.0,0.0,0.0,0.0,-188.17808190321728
t1180,0.0,0.0,0.0,0.0,0.0,-188.17808190321728
t1181,0.0,0.0,0.0,0.0,0.0,-188.17808190321728
t1182,0.0,0.0,0.0,0.0,0.0,-188.17808190321728
t1183,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1184,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1185,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1186,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1187,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1188,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1189,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1190,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1191,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1192,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1193,0.0,0.0,0.0,0.0,0.0,-237.90391908775837
t1194,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1195,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1196,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1197,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1198,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1199,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1200,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1201,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1202,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1203,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1204,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1205,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1206,0.0,0.0,0.0,0.0,0.0,-267.97458772999056
t1207,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1208,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1209,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1210,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1211,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1212,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1213,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1214,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1215,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1216,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1217,0.0,0.0,0.0,0.0,0.0,-13.835297585003095
t1218,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1219,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1220,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1221,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1222,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1223,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1224,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1225,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1226,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1227,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1228,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1229,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1230,0.0,0.0,0.0,0.0,0.0,-252.9392534088744
t1231,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1232,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1233,0.0,0.0,0.0,0.0,0.0,14.460249706904872
t1234,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1235,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1236,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1237,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1238,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1239,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1240,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1241,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1242,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1243,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1244,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1245,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1246,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1247,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1248,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1249,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1250,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1251,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1252,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1253,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1254,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1255,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t1256,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1257,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1258,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1259,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1260,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1261,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1262,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1263,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1264,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1265,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1266,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1267,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1268,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1269,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1270,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1271,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1272,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1273,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1274,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1275,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1276,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1277,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1278,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1279,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1280,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1281,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1282,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1283,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1284,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1285,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1286,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1287,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1288,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t1289,0.0,0.0,0.0,0.0,0.0,5.995666479314988
t1290,0.0,0.0,0.0,0.0,0.0,5.995666479314988
t1291,0.0,0.0,0.0,0.0,0.0,5.995666479314988
t1292,0.0,0.0,0.0,0.0,0.0,5.995666479314988
t1293,0.0,0.0,0.0,0.0,0.0,5.995666479314988
t1294,0.0,0.0,0.0,0.0,0.0,5.995666479314988
t1295,0.0,0.0,0.0,0.0,0.0,5.995666479314988
t1296,0.0,0.0,0.0,0.0,0.0,6.837177924021123
t1297,0.0,0.0,0.0,0.0,0.0,7.847343019440807
t1298,0.0,0.0,0.0,0.0,0.0,9.059962914777584
t1299,0.0,0.0,0.0,0.0,0.0,10.515613102290416
t1300,0.0,0.0,0.0,0.0,0.0,12.26300111444048
t1301,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1302,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1303,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1304,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1305,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1306,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1307,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1308,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1309,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1310,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1311,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1312,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1313,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1314,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1315,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1316,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1317,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1318,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1319,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1320,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1321,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1322,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1323,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t1324,0.0,0.0,0.0,0.0,0.0,14.360596327355479
