Resource,natural_gas_combined_cycle,solar_pv,onshore_wind_1,onshore_wind_2,onshore_wind_3,battery
t451,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t452,0.0,0.0,0.0,0.0,0.0,23651.22557622432
t453,0.0,0.0,0.0,0.0,0.0,16018.782289864695
t454,0.0,0.0,0.0,0.0,0.0,8386.339003505072
t455,0.0,0.0,0.0,0.0,0.0,11697.577651899519
t456,0.0,0.0,0.0,0.0,0.0,4065.1343655398964
t457,0.0,0.0,0.0,0.0,0.0,7563.957980139555
t458,0.0,0.0,0.0,0.0,0.0,9495.195653357427
t459,0.0,0.0,0.0,0.0,0.0,11716.89308854671
t460,0.0,0.0,0.0,0.0,0.0,12628.380597722502
t461,0.0,0.0,0.0,0.0,0.0,4995.93731136288
t462,0.0,0.0,0.0,0.0,0.0,3099.0573095214468
t463,0.0,0.0,0.0,0.0,0.0,3339.4840285088417
t464,0.0,0.0,0.0,0.0,0.0,9799.584026083627
t465,0.0,0.0,0.0,0.0,0.0,16259.684023658412
t466,0.0,0.0,0.0,0.0,0.0,22719.784021233194
t467,0.0,0.0,0.0,0.0,0.0,29179.88401880798
t468,0.0,0.0,0.0,0.0,0.0,28379.61016567657
t469,0.0,0.0,0.0,0.0,0.0,26702.866044788614
t470,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t471,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t472,0.0,0.0,0.0,0.0,0.0,23943.090467960155
t473,0.0,0.0,0.0,0.0,0.0,16310.647181600529
t474,0.0,0.0,0.0,0.0,0.0,18708.38749283874
t475,0.0,0.0,0.0,0.0,0.0,19111.85879481583
t476,0.0,0.0,0.0,0.0,0.0,19015.107557665728
t477,0.0,0.0,0.0,0.0,0.0,17948.254716801046
t478,0.0,0.0,0.0,0.0,0.0,17727.722189286465
t479,0.0,0.0,0.0,0.0,0.0,18773.009452487357
t480,0.0,0.0,0.0,0.0,0.0,16552.478494801406
t481,0.0,0.0,0.0,0.0,0.0,8920.035208441785
t482,0.0,0.0,0.0,0.0,0.0,1287.5919220821625
t483,0.0,0.0,0.0,0.0,0.0,5163.550914295529
t484,0.0,0.0,0.0,0.0,0.0,1260.6287290928524
t485,0.0,0.0,0.0,0.0,0.0,5190.701677323026
t486,0.0,0.0,0.0,0.0,0.0,1233.2890911921206
t487,0.0,0.0,0.0,0.0,0.0,5218.231504009154
t488,0.0,0.0,0.0,0.0,0.0,7489.394061129385
t489,0.0,0.0,0.0,0.0,0.0,13949.49405870417
t490,0.0,0.0,0.0,0.0,0.0,20409.594056278955
t491,0.0,0.0,0.0,0.0,0.0,26869.694053853742
t492,0.0,0.0,0.0,0.0,0.0,26483.017487011424
t493,0.0,0.0,0.0,0.0,0.0,25913.228041388713
t494,0.0,0.0,0.0,0.0,0.0,24823.568865009158
t495,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t496,0.0,0.0,0.0,0.0,0.0,30522.932262490463
t497,0.0,0.0,0.0,0.0,0.0,22890.48897613084
t498,0.0,0.0,0.0,0.0,0.0,15258.045689771217
t499,0.0,0.0,0.0,0.0,0.0,7741.565015153445
t500,0.0,0.0,0.0,0.0,0.0,14201.66501272823
t501,0.0,0.0,0.0,0.0,0.0,6569.221726368607
t502,0.0,0.0,0.0,0.0,0.0,13029.321723943392
t503,0.0,0.0,0.0,0.0,0.0,19489.421721518178
t504,0.0,0.0,0.0,0.0,0.0,25949.521719092965
t505,0.0,0.0,0.0,0.0,0.0,6237.546766109813
t506,0.0,0.0,0.0,0.0,0.0,3816.653857000884
t507,0.0,0.0,0.0,0.0,0.0,2616.8955050469403
t508,0.0,0.0,0.0,0.0,0.0,3825.000002057953
t509,0.0,0.0,0.0,0.0,0.0,2608.4912998503423
t510,0.0,0.0,0.0,0.0,0.0,3833.4626712907016
t511,0.0,0.0,0.0,0.0,0.0,2599.969759875106
t512,0.0,0.0,0.0,0.0,0.0,3842.0434915440255
t513,0.0,0.0,0.0,0.0,0.0,7632.443286359622
t514,0.0,0.0,0.0,0.0,0.0,0.0
t515,0.0,0.0,0.0,0.0,0.0,6460.099997574785
t516,0.0,0.0,0.0,0.0,0.0,12920.19999514957
t517,0.0,0.0,0.0,0.0,0.0,19380.299992724355
t518,0.0,0.0,0.0,0.0,0.0,25840.39999029914
t519,0.0,0.0,0.0,0.0,0.0,22595.516690354765
t520,0.0,0.0,0.0,0.0,0.0,28409.090603383764
t521,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t522,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t523,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t524,0.0,0.0,0.0,0.0,0.0,23651.22557622432
t525,0.0,0.0,0.0,0.0,0.0,16018.782289864695
t526,0.0,0.0,0.0,0.0,0.0,8386.339003505072
t527,0.0,0.0,0.0,0.0,0.0,1172.3432887848376
t528,0.0,0.0,0.0,0.0,0.0,7632.443286359622
t529,0.0,0.0,0.0,0.0,0.0,0.0
t530,0.0,0.0,0.0,0.0,0.0,6460.099997574785
t531,0.0,0.0,0.0,0.0,0.0,0.0
t532,0.0,0.0,0.0,0.0,0.0,6460.099997574785
t533,0.0,0.0,0.0,0.0,0.0,2290.7765193696505
t534,0.0,0.0,0.0,0.0,0.0,4153.38764154865
t535,0.0,0.0,0.0,0.0,0.0,10613.487639123436
t536,0.0,0.0,0.0,0.0,0.0,17073.58763669822
t537,0.0,0.0,0.0,0.0,0.0,14665.967816039822
t538,0.0,0.0,0.0,0.0,0.0,18134.822616830428
t539,0.0,0.0,0.0,0.0,0.0,10502.379330470803
t540,0.0,0.0,0.0,0.0,0.0,14871.327226641593
t541,0.0,0.0,0.0,0.0,0.0,18960.78437801941
t542,0.0,0.0,0.0,0.0,0.0,23213.90965160672
t543,0.0,0.0,0.0,0.0,0.0,26276.05030572142
t544,0.0,0.0,0.0,0.0,0.0,29367.769740137486
t545,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t546,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t547,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t548,0.0,0.0,0.0,0.0,0.0,30720.162742224893
t549,0.0,0.0,0.0,0.0,0.0,29849.89234883493
t550,0.0,0.0,0.0,0.0,0.0,28617.426699523538
t551,0.0,0.0,0.0,0.0,0.0,26655.580670994146
t552,0.0,0.0,0.0,0.0,0.0,23704.946610646988
t553,0.0,0.0,0.0,0.0,0.0,20099.473563050524
t554,0.0,0.0,0.0,0.0,0.0,16089.655527796644
t555,0.0,0.0,0.0,0.0,0.0,12005.779828805713
t556,0.0,0.0,0.0,0.0,0.0,7994.175618247372
t557,0.0,0.0,0.0,0.0,0.0,5030.458234717752
t558,0.0,0.0,0.0,0.0,0.0,7256.2807226203395
t559,0.0,0.0,0.0,0.0,0.0,13544.504003364313
t560,0.0,0.0,0.0,0.0,0.0,19589.667682849788
t561,0.0,0.0,0.0,0.0,0.0,25126.445673305036
t562,0.0,0.0,0.0,0.0,0.0,29759.110392825107
t563,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t564,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t565,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t566,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t567,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t568,0.0,0.0,0.0,0.0,0.0,29986.007473398135
t569,0.0,0.0,0.0,0.0,0.0,26627.089436900766
t570,0.0,0.0,0.0,0.0,0.0,21803.81962749896
t571,0.0,0.0,0.0,0.0,0.0,16151.409091460899
t572,0.0,0.0,0.0,0.0,0.0,10846.489350437407
t573,0.0,0.0,0.0,0.0,0.0,5651.075871055314
t574,0.0,0.0,0.0,0.0,0.0,1588.034180097673
t575,0.0,0.0,0.0,0.0,0.0,0.0
t576,0.0,0.0,0.0,0.0,0.0,0.0
t577,0.0,0.0,0.0,0.0,0.0,0.0
t578,0.0,0.0,0.0,0.0,0.0,0.0
t579,0.0,0.0,0.0,0.0,0.0,757.2552568324986
t580,0.0,0.0,0.0,0.0,0.0,2003.2104952443622
t581,0.0,0.0,0.0,0.0,0.0,3655.643767784722
t582,0.0,0.0,0.0,0.0,0.0,7445.26009882353
t583,0.0,0.0,0.0,0.0,0.0,11305.476033697476
t584,0.0,0.0,0.0,0.0,0.0,13330.92635041366
t585,0.0,0.0,0.0,0.0,0.0,15492.125349340668
t586,0.0,0.0,0.0,0.0,0.0,19538.183915534035
t587,0.0,0.0,0.0,0.0,0.0,24322.953171594076
t588,0.0,0.0,0.0,0.0,0.0,28171.587264919923
t589,0.0,0.0,0.0,0.0,0.0,30687.762085546383
t590,0.0,0.0,0.0,0.0,0.0,30911.844588053737
t591,0.0,0.0,0.0,0.0,0.0,29917.155950309116
t592,0.0,0.0,0.0,0.0,0.0,26825.450634080473
t593,0.0,0.0,0.0,0.0,0.0,21872.335328792054
t594,0.0,0.0,0.0,0.0,0.0,15369.888075613699
t595,0.0,0.0,0.0,0.0,0.0,7995.07911681696
t596,0.0,0.0,0.0,0.0,0.0,3555.2961082054267
t597,0.0,0.0,0.0,0.0,0.0,1102.9391585182568
t598,0.0,0.0,0.0,0.0,0.0,0.0
t599,0.0,0.0,0.0,0.0,0.0,0.0
t600,0.0,0.0,0.0,0.0,0.0,0.0
t601,0.0,0.0,0.0,0.0,0.0,325.9126859213699
t602,0.0,0.0,0.0,0.0,0.0,524.5239995384552
t603,0.0,0.0,0.0,0.0,0.0,1093.222491068364
t604,0.0,0.0,0.0,0.0,0.0,2054.399794592665
t605,0.0,0.0,0.0,0.0,0.0,3556.182795990007
t606,0.0,0.0,0.0,0.0,0.0,4897.950512405659
t607,0.0,0.0,0.0,0.0,0.0,4105.705438931349
t608,0.0,0.0,0.0,0.0,0.0,2266.448744550829
t609,0.0,0.0,0.0,0.0,0.0,1958.347681135549
t610,0.0,0.0,0.0,0.0,0.0,4279.397883877508
t611,0.0,0.0,0.0,0.0,0.0,9553.367583774621
t612,0.0,0.0,0.0,0.0,0.0,9885.190855717658
t613,0.0,0.0,0.0,0.0,0.0,16345.290853292443
t614,0.0,0.0,0.0,0.0,0.0,22805.390850867225
t615,0.0,0.0,0.0,0.0,0.0,29265.490848442012
t616,0.0,0.0,0.0,0.0,0.0,27649.843378111193
t617,0.0,0.0,0.0,0.0,0.0,26170.870291360436
t618,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t619,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t620,0.0,0.0,0.0,0.0,0.0,23651.22557622432
t621,0.0,0.0,0.0,0.0,0.0,25255.912752245473
t622,0.0,0.0,0.0,0.0,0.0,26736.663162131324
t623,0.0,0.0,0.0,0.0,0.0,24027.885826639766
t624,0.0,0.0,0.0,0.0,0.0,16395.442540280143
t625,0.0,0.0,0.0,0.0,0.0,17703.337997576964
t626,0.0,0.0,0.0,0.0,0.0,18909.226942431487
t627,0.0,0.0,0.0,0.0,0.0,20792.595405591575
t628,0.0,0.0,0.0,0.0,0.0,23661.078445289648
t629,0.0,0.0,0.0,0.0,0.0,16028.635158930023
t630,0.0,0.0,0.0,0.0,0.0,9663.324717812113
t631,0.0,0.0,0.0,0.0,0.0,5742.261992199383
t632,0.0,0.0,0.0,0.0,0.0,7116.256900895397
t633,0.0,0.0,0.0,0.0,0.0,13576.356898470181
t634,0.0,0.0,0.0,0.0,0.0,20036.45689604497
t635,0.0,0.0,0.0,0.0,0.0,26496.556893619752
t636,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t637,0.0,0.0,0.0,0.0,0.0,30105.977726187884
t638,0.0,0.0,0.0,0.0,0.0,28167.25404204491
t639,0.0,0.0,0.0,0.0,0.0,26219.88961530656
t640,0.0,0.0,0.0,0.0,0.0,23062.541028356463
t641,0.0,0.0,0.0,0.0,0.0,18805.06202794522
t642,0.0,0.0,0.0,0.0,0.0,13348.046385132353
t643,0.0,0.0,0.0,0.0,0.0,7542.993481076653
t644,0.0,0.0,0.0,0.0,0.0,3663.1532215234247
t645,0.0,0.0,0.0,0.0,0.0,1496.1721077127436
t646,0.0,0.0,0.0,0.0,0.0,548.2364569349083
t647,0.0,0.0,0.0,0.0,0.0,299.8535942715323
t648,0.0,0.0,0.0,0.0,0.0,327.8378518323403
t649,0.0,0.0,0.0,0.0,0.0,888.074918687819
t650,0.0,0.0,0.0,0.0,0.0,922.4145802181773
t651,0.0,0.0,0.0,0.0,0.0,1222.0711130178113
t652,0.0,0.0,0.0,0.0,0.0,1903.1788462241404
t653,0.0,0.0,0.0,0.0,0.0,3972.3122620689533
t654,0.0,0.0,0.0,0.0,0.0,2687.4656238730504
t655,0.0,0.0,0.0,0.0,0.0,3753.938960666096
t656,0.0,0.0,0.0,0.0,0.0,4770.489832766386
t657,0.0,0.0,0.0,0.0,0.0,6101.776053698549
t658,0.0,0.0,0.0,0.0,0.0,9274.97585800222
t659,0.0,0.0,0.0,0.0,0.0,14982.816254039713
t660,0.0,0.0,0.0,0.0,0.0,21442.916251614497
t661,0.0,0.0,0.0,0.0,0.0,27903.016249189284
t662,0.0,0.0,0.0,0.0,0.0,24823.568865009158
t663,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t664,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t665,0.0,0.0,0.0,0.0,0.0,23651.22557622432
t666,0.0,0.0,0.0,0.0,0.0,28948.857651643182
t667,0.0,0.0,0.0,0.0,0.0,23297.15494937916
t668,0.0,0.0,0.0,0.0,0.0,29312.80049570322
t669,0.0,0.0,0.0,0.0,0.0,21680.357209343598
t670,0.0,0.0,0.0,0.0,0.0,14047.913922983977
t671,0.0,0.0,0.0,0.0,0.0,6415.470636624355
t672,0.0,0.0,0.0,0.0,0.0,0.0
t673,0.0,0.0,0.0,0.0,0.0,3072.340358196139
t674,0.0,0.0,0.0,0.0,0.0,3366.386836886847
t675,0.0,0.0,0.0,0.0,0.0,3070.294817474812
t676,0.0,0.0,0.0,0.0,0.0,4495.07257528998
t677,0.0,0.0,0.0,0.0,0.0,1933.7573521958325
t678,0.0,0.0,0.0,0.0,0.0,4512.8904203202
t679,0.0,0.0,0.0,0.0,0.0,10972.990417894986
t680,0.0,0.0,0.0,0.0,0.0,17433.09041546977
t681,0.0,0.0,0.0,0.0,0.0,23893.190413044562
t682,0.0,0.0,0.0,0.0,0.0,27586.509334739123
t683,0.0,0.0,0.0,0.0,0.0,27946.81373804434
t684,0.0,0.0,0.0,0.0,0.0,27827.165523085325
t685,0.0,0.0,0.0,0.0,0.0,28222.224228382587
t686,0.0,0.0,0.0,0.0,0.0,29082.520617947466
t687,0.0,0.0,0.0,0.0,0.0,29280.30275052353
t688,0.0,0.0,0.0,0.0,0.0,29647.133883417657
t689,0.0,0.0,0.0,0.0,0.0,27981.052523613154
t690,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t691,0.0,0.0,0.0,0.0,0.0,26406.966484231412
t692,0.0,0.0,0.0,0.0,0.0,20860.367803096786
t693,0.0,0.0,0.0,0.0,0.0,15911.157694327007
t694,0.0,0.0,0.0,0.0,0.0,12305.564609690042
t695,0.0,0.0,0.0,0.0,0.0,9982.486087456818
t696,0.0,0.0,0.0,0.0,0.0,9678.329466825293
t697,0.0,0.0,0.0,0.0,0.0,10439.581783331214
t698,0.0,0.0,0.0,0.0,0.0,2815.4511081224173
t699,0.0,0.0,0.0,0.0,0.0,3930.829875860674
t700,0.0,0.0,0.0,0.0,0.0,4979.750677233026
t701,0.0,0.0,0.0,0.0,0.0,1445.707576500138
t702,0.0,0.0,0.0,0.0,0.0,5004.335324890299
t703,0.0,0.0,0.0,0.0,0.0,11464.435322465084
t704,0.0,0.0,0.0,0.0,0.0,17924.535320039868
t705,0.0,0.0,0.0,0.0,0.0,24384.63531761465
t706,0.0,0.0,0.0,0.0,0.0,30844.73531518944
t707,0.0,0.0,0.0,0.0,0.0,23212.292028829816
t708,0.0,0.0,0.0,0.0,0.0,25538.773368972692
t709,0.0,0.0,0.0,0.0,0.0,27047.446492821742
t710,0.0,0.0,0.0,0.0,0.0,28890.041034875652
t711,0.0,0.0,0.0,0.0,0.0,30254.157530414628
t712,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t713,0.0,0.0,0.0,0.0,0.0,31146.806484027744
t714,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t715,0.0,0.0,0.0,0.0,0.0,26388.845200558124
t716,0.0,0.0,0.0,0.0,0.0,20150.566247470324
t717,0.0,0.0,0.0,0.0,0.0,15000.942760793132
t718,0.0,0.0,0.0,0.0,0.0,10461.136143926837
t719,0.0,0.0,0.0,0.0,0.0,7420.846115276653
t720,0.0,0.0,0.0,0.0,0.0,5931.295554210075
t721,0.0,0.0,0.0,0.0,0.0,5490.19617936231
t722,0.0,0.0,0.0,0.0,0.0,4932.151212355296
t723,0.0,0.0,0.0,0.0,0.0,3730.10545272098
t724,0.0,0.0,0.0,0.0,0.0,1533.9630842947222
t725,0.0,0.0,0.0,0.0,0.0,0.0
t726,0.0,0.0,0.0,0.0,0.0,6015.888519845759
t727,0.0,0.0,0.0,0.0,0.0,402.361818460534
t728,0.0,0.0,0.0,0.0,0.0,6862.461816035319
t729,0.0,0.0,0.0,0.0,0.0,13322.561813610104
t730,0.0,0.0,0.0,0.0,0.0,19782.661811184887
t731,0.0,0.0,0.0,0.0,0.0,25472.5931990409
t732,0.0,0.0,0.0,0.0,0.0,29289.289273470706
t733,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t734,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t735,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t736,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t737,0.0,0.0,0.0,0.0,0.0,23651.22557622432
t738,0.0,0.0,0.0,0.0,0.0,16018.782289864695
t739,0.0,0.0,0.0,0.0,0.0,18617.777085659745
t740,0.0,0.0,0.0,0.0,0.0,22060.96276161951
t741,0.0,0.0,0.0,0.0,0.0,20891.804866205526
t742,0.0,0.0,0.0,0.0,0.0,25736.139466966088
t743,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t744,0.0,0.0,0.0,0.0,0.0,23651.22557622432
t745,0.0,0.0,0.0,0.0,0.0,16018.782289864695
t746,0.0,0.0,0.0,0.0,0.0,22478.882287439483
t747,0.0,0.0,0.0,0.0,0.0,14846.43900107986
t748,0.0,0.0,0.0,0.0,0.0,7213.995714720238
t749,0.0,0.0,0.0,0.0,0.0,13674.095712295022
t750,0.0,0.0,0.0,0.0,0.0,20134.195709869808
t751,0.0,0.0,0.0,0.0,0.0,19897.96394431155
t752,0.0,0.0,0.0,0.0,0.0,24205.093880138884
t753,0.0,0.0,0.0,0.0,0.0,26852.36583823146
t754,0.0,0.0,0.0,0.0,0.0,28704.491857501915
t755,0.0,0.0,0.0,0.0,0.0,30443.203718669745
t756,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t757,0.0,0.0,0.0,0.0,0.0,31041.98660263267
t758,0.0,0.0,0.0,0.0,0.0,31140.968354316617
t759,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t760,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t761,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t762,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t763,0.0,0.0,0.0,0.0,0.0,28229.96697281368
t764,0.0,0.0,0.0,0.0,0.0,25109.231304927773
t765,0.0,0.0,0.0,0.0,0.0,22063.270637505055
t766,0.0,0.0,0.0,0.0,0.0,18196.48198151065
t767,0.0,0.0,0.0,0.0,0.0,14701.367213120335
t768,0.0,0.0,0.0,0.0,0.0,12355.836532823485
t769,0.0,0.0,0.0,0.0,0.0,10583.423361663146
t770,0.0,0.0,0.0,0.0,0.0,9505.517199448464
t771,0.0,0.0,0.0,0.0,0.0,8672.356744705718
t772,0.0,0.0,0.0,0.0,0.0,8093.975358641176
t773,0.0,0.0,0.0,0.0,0.0,8093.975358641176
t774,0.0,0.0,0.0,0.0,0.0,8093.975358641176
t775,0.0,0.0,0.0,0.0,0.0,8093.975358641176
t776,0.0,0.0,0.0,0.0,0.0,9770.246032433954
t777,0.0,0.0,0.0,0.0,0.0,16230.346030008739
t778,0.0,0.0,0.0,0.0,0.0,22690.446027583526
t779,0.0,0.0,0.0,0.0,0.0,27108.44191144879
t780,0.0,0.0,0.0,0.0,0.0,30466.861209496456
t781,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t782,0.0,0.0,0.0,0.0,0.0,31260.04326158755
t783,0.0,0.0,0.0,0.0,0.0,29260.859325294598
t784,0.0,0.0,0.0,0.0,0.0,26411.413439909957
t785,0.0,0.0,0.0,0.0,0.0,24649.539676263885
t786,0.0,0.0,0.0,0.0,0.0,21623.069982860892
t787,0.0,0.0,0.0,0.0,0.0,14825.255097435609
t788,0.0,0.0,0.0,0.0,0.0,8552.744671301718
t789,0.0,0.0,0.0,0.0,0.0,2986.9234570682156
t790,0.0,0.0,0.0,0.0,0.0,0.0
t791,0.0,0.0,0.0,0.0,0.0,477.95369334699063
t792,0.0,0.0,0.0,0.0,0.0,4220.947324600474
t793,0.0,0.0,0.0,0.0,0.0,2209.7895611510044
t794,0.0,0.0,0.0,0.0,0.0,4234.937987302732
t795,0.0,0.0,0.0,0.0,0.0,10695.037984877516
t796,0.0,0.0,0.0,0.0,0.0,17155.137982452303
t797,0.0,0.0,0.0,0.0,0.0,9522.694696092678
t798,0.0,0.0,0.0,0.0,0.0,15982.794693667462
t799,0.0,0.0,0.0,0.0,0.0,16836.713420490025
t800,0.0,0.0,0.0,0.0,0.0,23296.81341806481
t801,0.0,0.0,0.0,0.0,0.0,21717.5293751555
t802,0.0,0.0,0.0,0.0,0.0,20810.77746704689
t803,0.0,0.0,0.0,0.0,0.0,27270.877464621677
t804,0.0,0.0,0.0,0.0,0.0,30080.325658043235
t805,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t806,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t807,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t808,0.0,0.0,0.0,0.0,0.0,29587.650744141305
t809,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t810,0.0,0.0,0.0,0.0,0.0,29012.437024435563
t811,0.0,0.0,0.0,0.0,0.0,23012.38278040557
t812,0.0,0.0,0.0,0.0,0.0,18639.049744287164
t813,0.0,0.0,0.0,0.0,0.0,15990.646608724204
t814,0.0,0.0,0.0,0.0,0.0,15497.024817655552
t815,0.0,0.0,0.0,0.0,0.0,16082.865814848628
t816,0.0,0.0,0.0,0.0,0.0,18154.352557402544
t817,0.0,0.0,0.0,0.0,0.0,15114.3708382438
t818,0.0,0.0,0.0,0.0,0.0,18853.2272134563
t819,0.0,0.0,0.0,0.0,0.0,22174.7779759039
t820,0.0,0.0,0.0,0.0,0.0,24706.788867148287
t821,0.0,0.0,0.0,0.0,0.0,28125.391131726778
t822,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t823,0.0,0.0,0.0,0.0,0.0,29768.988033079695
t824,0.0,0.0,0.0,0.0,0.0,27041.23594122987
t825,0.0,0.0,0.0,0.0,0.0,19408.792654870245
t826,0.0,0.0,0.0,0.0,0.0,17254.647240257535
t827,0.0,0.0,0.0,0.0,0.0,9622.203953897913
t828,0.0,0.0,0.0,0.0,0.0,1989.76066753829
t829,0.0,0.0,0.0,0.0,0.0,7830.046060651778
t830,0.0,0.0,0.0,0.0,0.0,14290.146058226563
t831,0.0,0.0,0.0,0.0,0.0,18363.46886743437
t832,0.0,0.0,0.0,0.0,0.0,24823.568865009158
t833,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t834,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t835,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t836,0.0,0.0,0.0,0.0,0.0,29694.366919756554
t837,0.0,0.0,0.0,0.0,0.0,24585.33834490445
t838,0.0,0.0,0.0,0.0,0.0,16952.895058544826
t839,0.0,0.0,0.0,0.0,0.0,9320.451772185204
t840,0.0,0.0,0.0,0.0,0.0,1688.0084858255818
t841,0.0,0.0,0.0,0.0,0.0,4502.373610638217
t842,0.0,0.0,0.0,0.0,0.0,4196.183121216055
t843,0.0,0.0,0.0,0.0,0.0,3364.5531906954284
t844,0.0,0.0,0.0,0.0,0.0,3072.1412194658224
t845,0.0,0.0,0.0,0.0,0.0,4238.29560112615
t846,0.0,0.0,0.0,0.0,0.0,2192.3206009625396
t847,0.0,0.0,0.0,0.0,0.0,7404.374119627513
t848,0.0,0.0,0.0,0.0,0.0,13864.474117202297
t849,0.0,0.0,0.0,0.0,0.0,20324.574114777082
t850,0.0,0.0,0.0,0.0,0.0,25836.270021354845
t851,0.0,0.0,0.0,0.0,0.0,29554.337963710514
t852,0.0,0.0,0.0,0.0,0.0,30654.42793455513
t853,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t854,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t855,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t856,0.0,0.0,0.0,0.0,0.0,29399.465653307707
t857,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t858,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t859,0.0,0.0,0.0,0.0,0.0,26410.610274788512
t860,0.0,0.0,0.0,0.0,0.0,22990.75093627716
t861,0.0,0.0,0.0,0.0,0.0,20976.546093208624
t862,0.0,0.0,0.0,0.0,0.0,19372.231538835913
t863,0.0,0.0,0.0,0.0,0.0,18095.682092273975
t864,0.0,0.0,0.0,0.0,0.0,16105.636867252975
t865,0.0,0.0,0.0,0.0,0.0,13297.244512118994
t866,0.0,0.0,0.0,0.0,0.0,9647.231831735879
t867,0.0,0.0,0.0,0.0,0.0,6125.450444457051
t868,0.0,0.0,0.0,0.0,0.0,2967.9677110642765
t869,0.0,0.0,0.0,0.0,0.0,0.0
t870,0.0,0.0,0.0,0.0,0.0,2917.774132676355
t871,0.0,0.0,0.0,0.0,0.0,6322.459124943339
t872,0.0,0.0,0.0,0.0,0.0,12782.559122518123
t873,0.0,0.0,0.0,0.0,0.0,19090.38934076107
t874,0.0,0.0,0.0,0.0,0.0,25550.489338335858
t875,0.0,0.0,0.0,0.0,0.0,28632.930172193257
t876,0.0,0.0,0.0,0.0,0.0,30160.22586570243
t877,0.0,0.0,0.0,0.0,0.0,30432.430452302768
t878,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t879,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t880,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t881,0.0,0.0,0.0,0.0,0.0,30828.926646968277
t882,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t883,0.0,0.0,0.0,0.0,0.0,29986.191209912293
t884,0.0,0.0,0.0,0.0,0.0,29986.191209912293
t885,0.0,0.0,0.0,0.0,0.0,30970.671928139986
t886,0.0,0.0,0.0,0.0,0.0,30666.880862968315
t887,0.0,0.0,0.0,0.0,0.0,30127.482280331544
t888,0.0,0.0,0.0,0.0,0.0,29828.843326037506
t889,0.0,0.0,0.0,0.0,0.0,29376.481798519268
t890,0.0,0.0,0.0,0.0,0.0,28826.736084927692
t891,0.0,0.0,0.0,0.0,0.0,28427.139831885426
t892,0.0,0.0,0.0,0.0,0.0,28427.139831885426
t893,0.0,0.0,0.0,0.0,0.0,28427.139831885426
t894,0.0,0.0,0.0,0.0,0.0,28427.139831885426
t895,0.0,0.0,0.0,0.0,0.0,31283.66886258394
t896,0.0,0.0,0.0,0.0,0.0,30479.30186060896
t897,0.0,0.0,0.0,0.0,0.0,27339.97593826496
t898,0.0,0.0,0.0,0.0,0.0,24661.39134188037
t899,0.0,0.0,0.0,0.0,0.0,23248.667227238857
t900,0.0,0.0,0.0,0.0,0.0,21453.05846469199
