Resource,natural_gas_combined_cycle,solar_pv,onshore_wind_1,onshore_wind_2,onshore_wind_3,battery,Total
t247,0.0,0.0,16514.12792038479,0.0,0.0,1947.802393282883,18461.930313667675
t248,0.0,3026.9229542954413,15701.289582906138,0.0,0.0,1292.378192819239,20020.59073002082
t249,0.0,9652.377593342722,11771.744493603697,0.0,0.0,0.0,21424.12208694642
t250,0.0,11031.989850469388,0.0,0.0,0.0,5159.63777033811,16191.6276208075
t251,0.0,11207.42256570924,10055.107106191796,0.0,0.0,0.0,21262.529671901037
t252,0.0,11434.583740660852,0.0,0.0,0.0,4833.6437881986885,16268.227528859541
t253,0.0,11695.985712431797,0.0,0.0,0.0,4593.190728510717,16289.176440942514
t254,0.0,13855.689168981056,6909.920475150367,0.0,0.0,0.0,20765.609644131422
t255,0.0,17379.644938091176,3265.470939908145,0.0,0.0,0.0,20645.11587799932
t256,0.0,14967.85404051599,0.0,0.0,0.0,2903.54810282059,17871.402143336578
t257,0.0,3927.715469510725,10978.369470160735,0.0,0.0,3218.853984926778,18124.93892459824
t258,0.0,0.0,9576.172370071208,0.0,0.0,6437.707969853555,16013.880339924763
t259,0.0,0.0,22627.19162786232,0.0,0.0,0.0,22627.19162786232
t260,0.0,0.0,15799.046493332642,0.0,0.0,3218.853984926778,19017.90047825942
t261,0.0,0.0,15199.37984327984,0.0,0.0,3218.853984926778,18418.23382820662
t262,0.0,0.0,14208.341968348339,0.0,0.0,3218.853984926778,17427.195953275117
t263,0.0,0.0,12888.514902110632,0.0,0.0,3218.853984926778,16107.36888703741
t264,0.0,0.0,4166.325282986001,0.0,0.0,7021.847823450854,11188.173106436854
t265,0.0,0.0,3434.0220841676282,0.0,0.0,7021.847823450854,10455.869907618482
t266,0.0,0.0,3065.0683041507154,0.0,0.0,7021.847823450854,10086.91612760157
t267,0.0,0.0,10916.186050706194,0.0,0.0,3010.3554115362645,13926.541462242458
t268,0.0,0.0,16948.105596209614,0.0,0.0,0.0,16948.105596209614
t269,0.0,0.0,3237.869441626991,0.0,0.0,7021.847823450854,10259.717265077845
t270,0.0,0.0,4277.478447092361,0.0,0.0,7021.847823450854,11299.326270543215
t271,0.0,0.0,20161.27269306575,0.0,0.0,0.0,20161.27269306575
t272,0.0,6310.564985629185,2140.886550933956,0.0,0.0,6278.973910220108,14730.42544678325
t273,0.0,20374.122765001553,0.0,0.0,0.0,318.57235620347615,20692.69512120503
t274,0.0,20898.246192896997,0.0,0.0,0.0,0.0,20898.246192896997
t275,0.0,19575.102569776012,0.0,0.0,0.0,622.3412830523652,20197.44385282838
t276,0.0,17300.406602885178,0.0,0.0,0.0,1683.096329886677,18983.502932771855
t277,0.0,16533.296461972463,0.0,0.0,0.0,1955.9652663379622,18489.261728310426
t278,0.0,12246.46333837568,0.0,0.0,0.0,4028.3932527406937,16274.856591116375
t279,0.0,20093.086298277816,0.0,0.0,0.0,0.0,20093.086298277816
t280,0.0,16630.430377533172,0.0,0.0,0.0,1713.5808165234066,18344.011194056577
t281,0.0,3811.8327849403167,10193.818119449366,0.0,0.0,3218.853984926778,17224.504889316464
t282,0.0,0.0,15214.32480652103,0.0,0.0,3218.853984926778,18433.178791447808
t283,0.0,0.0,8063.224448126638,0.0,0.0,7021.847823450854,15085.072271577492
t284,0.0,0.0,7787.676688367174,0.0,0.0,7021.847823450854,14809.524511818028
t285,0.0,0.0,20141.32012667495,0.0,0.0,597.500150614735,20738.820277289684
t286,0.0,0.0,19943.847919384443,0.0,0.0,254.4257784422692,20198.273697826713
t287,0.0,0.0,10388.471582477081,0.0,0.0,4417.502333601958,14805.973916079038
t288,0.0,0.0,18155.845438138393,0.0,0.0,0.0,18155.845438138393
t289,0.0,0.0,3447.098927003669,0.0,0.0,7021.847823450854,10468.946750454523
t290,0.0,0.0,3100.5625918485453,0.0,0.0,7021.847823450854,10122.410415299399
t291,0.0,0.0,4603.984655063697,0.0,0.0,6196.346035839895,10800.330690903593
t292,0.0,0.0,17025.632593023296,0.0,0.0,0.0,17025.632593023296
t293,0.0,0.0,3304.1877160097765,0.0,0.0,7021.847823450854,10326.03553946063
t294,0.0,0.0,4275.610326687214,0.0,0.0,7021.847823450854,11297.458150138067
t295,0.0,0.0,17607.148446824605,0.0,0.0,1238.2986247137328,18845.44707153834
t296,0.0,2908.8657671962683,7637.730998789292,0.0,0.0,5213.187121558697,15759.783887544258
t297,0.0,9903.363141801294,8649.247474554613,0.0,0.0,1210.6472264748106,19763.25784283072
t298,0.0,12941.040798643146,0.0,0.0,0.0,3940.306228821374,16881.34702746452
t299,0.0,13128.955210506414,0.0,0.0,0.0,3793.107591342995,16922.06280184941
t300,0.0,12829.639712129323,7708.993302776511,0.0,0.0,0.0,20538.633014905834
t301,0.0,12951.447593245635,0.0,0.0,0.0,3656.285861051653,16607.73345429729
t302,0.0,14203.857767740486,5279.950671090481,0.0,0.0,312.1114113440209,19795.919850174985
t303,0.0,16143.479586600528,3786.146176226758,0.0,0.0,0.0,19929.625762827287
t304,0.0,12593.788768105525,7276.991201959568,0.0,0.0,0.0,19870.779970065094
t305,0.0,3155.948318103113,10419.006387173458,0.0,0.0,3337.526853516876,16912.481558793446
t306,0.0,0.0,13498.914084243643,0.0,0.0,3903.2911784879093,17402.205262731553
t307,0.0,0.0,15626.536141902903,0.0,0.0,2926.814778598991,18553.350920501893
t308,0.0,0.0,7024.549502863843,0.0,0.0,7021.847823450854,14046.397326314698
t309,0.0,0.0,6496.805488409274,0.0,0.0,7021.847823450854,13518.65331186013
t310,0.0,0.0,17833.619307113277,0.0,0.0,986.822284588377,18820.441591701652
t311,0.0,0.0,4791.211558508314,0.0,0.0,7021.847823450854,11813.059381959167
t312,0.0,0.0,17862.550534530008,0.0,0.0,0.0,17862.550534530008
t313,0.0,0.0,3089.353869417652,0.0,0.0,7021.847823450854,10111.201692868506
t314,0.0,0.0,16724.86520779432,0.0,0.0,0.0,16724.86520779432
t315,0.0,0.0,2437.379848020681,0.0,0.0,7021.847823450854,9459.227671471535
