region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
10,gas-CC_0_z10,10,1,220,2.161902095657838e7,0.0,6.601122001672744e6,0.0,5.513201859187704e6,6.113324091193359e7,0.0,5.197241859988151e6,0.0,1.1759094e8,0.0,0.0,0.0,1.7529587716525454e7,0.0,1.17590944e8,1.1759341530588602e8,-2471.305886015296
11,gas-CC_0_z11,11,1,221,8.150233296895683e7,0.0,2.7905041629526783e7,0.0,2.2837969107020345e7,2.417895967268858e8,0.0,2.806284349799336e7,0.0,6.0268474e8,0.0,0.0,0.0,2.0058945904384443e8,0.0,6.02684736e8,6.026872429742275e8,-2506.9742275476456
12,gas-CC_0_z12,12,1,222,3.269063819519947e8,0.0,1.0788959053363715e8,0.0,8.448164537679021e7,9.293020103319784e8,0.0,1.0718946754325768e8,0.0,2.3304558e9,0.0,0.0,0.0,7.746895666701587e8,0.0,2.330455808e9,2.330458662407817e9,-2854.407816886902
13,gas-CC_0_z13,13,1,223,843196.6723869313,0.0,291340.8938678708,0.0,232377.78843422484,2.6315493552462445e6,0.0,303225.4046108325,0.0,4.6728e6,0.0,0.0,0.0,373956.27659074304,0.0,4.6728e6,4.6756463911368465e6,-2846.391136846505
14,gas-CC_0_z14,14,1,224,7.79283548705449e7,0.0,2.692576632372996e7,0.0,1.8186640004991997e7,2.0595359436764273e8,0.0,2.5310037385679763e7,0.0,3.9309584e8,0.0,0.0,0.0,3.879391332189241e7,0.0,3.9309584e8,3.930983062744817e8,-2466.274481713772
15,gas-CC_0_z15,15,1,225,1.4454775333625972e8,0.0,4.609345409203006e7,0.0,3.973957643908055e7,4.3948107971691465e8,0.0,4.052516835993547e7,0.0,8.032237e8,0.0,0.0,0.0,9.283939461065745e7,0.0,8.0322368e8,8.03226426554878e8,-2746.5548779964447
16,gas-CC_0_z16,16,1,226,2.6364445828540152e8,0.0,9.026747230230027e7,0.0,6.345861747064345e7,6.737189888133309e8,0.0,8.210283210716745e7,0.0,1.3757464e9,0.0,0.0,0.0,2.0255702767020482e8,0.0,1.375746432e9,1.3757493966490486e9,-2964.6490485668182
17,gas-CC_0_z17,17,1,227,1.5716048653013676e8,0.0,3.968191226125057e7,0.0,4.036729121344387e7,4.238042297710689e8,0.0,2.302816122754068e7,0.0,8.069889e8,0.0,0.0,0.0,1.2294976665360157e8,0.0,8.06988928e8,8.069918476570424e8,-2919.6570423841476
18,gas-CC_0_z18,18,1,228,3.672728187141717e8,0.0,1.1874699042631185e8,0.0,9.629046376108246e7,1.0648789134689155e9,0.0,7.515647203987995e7,0.0,2.1390382e9,0.0,0.0,0.0,4.166955156559563e8,0.0,2.139038208e9,2.1390411740663178e9,-2966.066317796707
1,gas-CT_0_z01,1,1,229,2039.839096185477,0.0,731.5404576393754,0.0,494.84762459646436,4084.5547680233167,0.0,537.7983467905381,0.0,6424.141,0.0,0.0,0.0,1254.499883591271,0.0,6424.14111328125,9143.080176826441,-2718.939063545191
2,gas-CT_0_z02,2,1,230,2070.868448548175,0.0,746.686895902492,0.0,531.7151602973621,4166.496364305227,0.0,596.9594718636871,0.0,7115.88,0.0,0.0,0.0,1931.5475969127365,0.0,7115.8798828125,10044.27393782968,-2928.394055017179
3,gas-CT_0_z03,3,1,231,2091.812574214042,0.0,750.179526756751,0.0,512.4609029358188,4207.378035233493,0.0,549.930073968767,0.0,6678.319,0.0,0.0,0.0,1335.4218444645828,0.0,6678.31884765625,9447.182957573455,-2768.8641099172055
4,gas-CT_0_z04,4,1,232,1727.0526263773045,0.0,622.7182443935508,0.0,469.08886055361546,3913.2383046088203,0.0,576.3989499879439,0.0,5055.832,0.0,0.0,0.0,723.8497636223192,0.0,5055.83203125,8032.346749543554,-2976.5147182935543
5,gas-CT_0_z05,5,1,233,2001.8056271691044,0.0,721.7851191846325,0.0,468.64744394517703,3909.5559140732776,0.0,548.1755336892743,0.0,6074.111,0.0,0.0,0.0,1133.4652247621782,0.0,6074.11083984375,8783.434862823644,-2709.324022979894
6,gas-CT_0_z06,6,1,234,2076.400221943255,0.0,723.321834521824,0.0,527.9106519693217,4090.204806067024,0.0,688.4438334567585,0.0,7663.283,0.0,0.0,0.0,2730.3750707593363,0.0,7663.283203125,10836.656418717519,-3173.373215592519
7,gas-CT_0_z07,7,1,235,1616.7970165833083,0.0,662.4263628637566,0.0,301.40600172197196,2394.9754386383643,0.0,637.5999475447455,0.0,5296.209,0.0,0.0,0.0,2776.312664839082,0.0,5296.208984375,8389.51743219123,-3093.308447816229
8,gas-CT_0_z08,8,1,236,2148.075416002274,0.0,770.3568756009917,0.0,530.2806894005872,4213.616249984729,0.0,597.8586223217962,0.0,7144.828,0.0,0.0,0.0,1919.8656555476364,0.0,7144.828125,10180.053508858015,-3035.2253838580145
9,gas-CT_0_z09,9,1,237,2093.433231411095,0.0,750.7607374560783,0.0,512.2117768853678,4047.4917697062133,0.0,546.8433659132274,0.0,6712.8125,0.0,0.0,0.0,1543.2669989962262,0.0,6712.8125,9494.00788036821,-2781.19538036821
10,gas-CT_0_z10,10,1,238,1970.6845380227023,0.0,710.5638803521402,0.0,458.7417564937821,3796.628330832587,0.0,520.9497986479954,0.0,6005.469,0.0,0.0,0.0,1088.6644814864076,0.0,6005.46923828125,8546.232785835615,-2540.763547554365
11,gas-CT_0_z11,11,1,239,1559.6862315842748,0.0,639.0272044046745,0.0,313.2186436029383,2475.05024154327,0.0,523.6298509429056,0.0,4755.327,0.0,0.0,0.0,2053.7220429251233,0.0,4755.3271484375,7564.334215003186,-2809.007066565686
12,gas-CT_0_z12,12,1,240,1760.5735265482404,0.0,692.6916419797388,0.0,385.7194198058151,3166.8121516330484,0.0,630.0632311430627,0.0,6029.557,0.0,0.0,0.0,2640.231643524119,0.0,6029.55712890625,9276.091614634024,-3246.534485727774
13,gas-CT_0_z13,13,1,241,1616.8093143298222,0.0,657.3966864152836,0.0,486.46983228443173,4111.772747756625,0.0,550.7838657773358,0.0,5296.793,0.0,0.0,0.0,584.0439253184596,0.0,5296.79296875,8007.276371881958,-2710.483403131958
14,gas-CT_0_z14,14,1,242,2087.1193906803105,0.0,848.6253508225564,0.0,519.9617157311528,4394.85507781723,0.0,604.4863995487194,0.0,6581.558,0.0,0.0,0.0,827.3953707202048,0.0,6581.55810546875,9282.443305320174,-2700.8851998514237
15,gas-CT_0_z15,15,1,243,2271.5524766933186,0.0,866.9437810871943,0.0,594.6659417831947,4908.471794468787,0.0,596.4007741867722,0.0,7308.495,0.0,0.0,0.0,1036.6687568717382,0.0,7308.4951171875,10274.703525091005,-2966.208407903505
16,gas-CT_0_z16,16,1,244,2273.2169335826316,0.0,929.9338344345391,0.0,625.6811979652176,4957.89781267639,0.0,662.78267661598,0.0,7743.3257,0.0,0.0,0.0,1489.8631106632026,0.0,7743.32568359375,10939.375565937959,-3196.0498823442085
17,gas-CT_0_z17,17,1,245,2336.6567557019343,0.0,712.8263789046005,0.0,610.4035439816454,4783.095041593778,0.0,557.0597605068223,0.0,7241.687,0.0,0.0,0.0,1387.9461282373586,0.0,7241.68701171875,10387.987608926138,-3146.300597207388
18,gas-CT_0_z18,18,1,246,2312.4339431336693,0.0,909.819238381609,0.0,585.8438746259707,4835.652981808536,0.0,669.9749074696463,0.0,7957.297,0.0,0.0,0.0,1892.6290182009552,0.0,7957.296875,11206.353963620388,-3249.0570886203877
