BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t182,13818.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13818.0
t183,13710.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13710.0
t184,13796.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13796.0
t185,15038.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15038.0
t186,16088.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16088.000000000002
t187,16076.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16076.0
t188,15782.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15782.0
t189,15392.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15392.0
t190,14663.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14663.0
t191,13620.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13620.0
t192,12388.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12388.0
