Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
295,1.0,0.0,1.0,0.570255101,0.0,1.0,0.130830407,1.0,1.0,1.0
296,1.0,0.1681,1.0,0.35289073,0.2003,1.0,0.043213755,1.0,1.0,1.0
297,1.0,0.3275,1.0,0.291729033,0.3963,1.0,0.095006242,1.0,1.0,1.0
298,1.0,0.47,1.0,0.255962312,0.4968,1.0,0.191337913,1.0,1.0,1.0
299,1.0,0.4264,1.0,0.155585855,0.4553,1.0,0.145866185,1.0,1.0,1.0
300,1.0,0.4459,1.0,0.157079071,0.4639,1.0,0.17013973,1.0,1.0,1.0
301,1.0,0.4834,1.0,0.132549644,0.4762,1.0,0.067343056,1.0,1.0,1.0
302,1.0,0.6303,1.0,0.238282189,0.6118,1.0,0.06855081,1.0,1.0,1.0
303,1.0,0.3922,1.0,0.239939079,0.4236,1.0,0.056210428,1.0,1.0,1.0
304,1.0,0.3528,1.0,0.271274298,0.2969,1.0,0.087241471,1.0,1.0,1.0
305,1.0,0.2192,1.0,0.236726984,0.2024,1.0,0.109862432,1.0,1.0,1.0
306,1.0,0.0833,1.0,0.160334155,0.0789,1.0,0.181660235,1.0,1.0,1.0
307,1.0,0.0,1.0,0.292999268,0.0,1.0,0.27242738,1.0,1.0,1.0
308,1.0,0.0,1.0,0.401110888,0.0,1.0,0.286082685,1.0,1.0,1.0
309,1.0,0.0,1.0,0.149256185,0.0,1.0,0.269473583,1.0,1.0,1.0
310,1.0,0.0,1.0,0.163049132,0.0,1.0,0.340033472,1.0,1.0,1.0
311,1.0,0.0,1.0,0.166977257,0.0,1.0,0.344270676,1.0,1.0,1.0
312,1.0,0.0,1.0,0.205250561,0.0,1.0,0.205188617,1.0,1.0,1.0
313,1.0,0.0,1.0,0.307979465,0.0,1.0,0.204994872,1.0,1.0,1.0
314,1.0,0.0,1.0,0.422584713,0.0,1.0,0.256006956,1.0,1.0,1.0
315,1.0,0.0,1.0,0.406198055,0.0,1.0,0.247988999,1.0,1.0,1.0
316,1.0,0.0,1.0,0.361611843,0.0,1.0,0.211419225,1.0,1.0,1.0
317,1.0,0.0,1.0,0.24808161,0.0,1.0,0.200011283,1.0,1.0,1.0
318,1.0,0.0,1.0,0.122475065,0.0,1.0,0.178104073,1.0,1.0,1.0
319,1.0,0.0,1.0,0.061104923,0.0,1.0,0.129664958,1.0,1.0,1.0
320,1.0,0.0483,1.0,0.001909042,0.0107,1.0,0.224155784,1.0,1.0,1.0
321,1.0,0.1379,1.0,0.030662451,0.1244,1.0,0.195972994,1.0,1.0,1.0
322,1.0,0.2279,1.0,0.035824325,0.1986,1.0,0.191820532,1.0,1.0,1.0
323,1.0,0.2641,1.0,0.026189856,0.2571,1.0,0.244714767,1.0,1.0,1.0
324,1.0,0.2979,1.0,0.000577044,0.3222,1.0,0.256400168,1.0,1.0,1.0
325,1.0,0.3468,1.0,0.000226538,0.3903,1.0,0.260348976,1.0,1.0,1.0
326,1.0,0.3644,1.0,0.003640169,0.4114,1.0,0.264438897,1.0,1.0,1.0
327,1.0,0.3465,1.0,0.009475692,0.4116,1.0,0.303551227,1.0,1.0,1.0
328,1.0,0.324,1.0,0.039171852,0.3266,1.0,0.221615791,1.0,1.0,1.0
329,1.0,0.2125,1.0,0.049333788,0.2253,1.0,0.249633402,1.0,1.0,1.0
330,1.0,0.0673,1.0,0.006074722,0.0732,1.0,0.26829651,1.0,1.0,1.0
331,1.0,0.0,1.0,0.0032244,0.0,1.0,0.258434594,1.0,1.0,1.0
332,1.0,0.0,1.0,0.03518948,0.0,1.0,0.27804935,1.0,1.0,1.0
333,1.0,0.0,1.0,0.186126143,0.0,1.0,0.306461513,1.0,1.0,1.0
334,1.0,0.0,1.0,0.45455578,0.0,1.0,0.285110682,1.0,1.0,1.0
335,1.0,0.0,1.0,0.378552973,0.0,1.0,0.393156409,1.0,1.0,1.0
336,1.0,0.0,1.0,0.702663004,0.0,1.0,0.476771116,1.0,1.0,1.0
337,1.0,0.0,1.0,0.526444972,0.0,1.0,0.098600581,1.0,1.0,1.0
338,1.0,0.0,1.0,0.75850749,0.0,1.0,0.115261734,1.0,1.0,1.0
339,1.0,0.0,1.0,0.894783676,0.0,1.0,0.142884791,1.0,1.0,1.0
340,1.0,0.0,1.0,0.931936324,0.0,1.0,0.212624192,1.0,1.0,1.0
341,1.0,0.0,1.0,0.874660432,0.0,1.0,0.271214068,1.0,1.0,1.0
342,1.0,0.0,1.0,0.730279565,0.0,1.0,0.368891239,1.0,1.0,1.0
343,1.0,0.0202,1.0,0.508605838,0.0353,1.0,0.491808176,1.0,1.0,1.0
344,1.0,0.2003,1.0,0.360405654,0.2328,1.0,0.546043754,1.0,1.0,1.0
345,1.0,0.3569,1.0,0.865559697,0.3991,1.0,0.531813502,1.0,1.0,1.0
346,1.0,0.4826,1.0,0.997548342,0.5443,1.0,0.587571323,1.0,1.0,1.0
347,1.0,0.5807,1.0,1.0,0.6581,1.0,0.682862282,1.0,1.0,1.0
348,1.0,0.6111,1.0,0.999225259,0.6947,1.0,0.634689093,1.0,1.0,1.0
349,1.0,0.6514,1.0,0.959654391,0.7107,1.0,0.681417227,1.0,1.0,1.0
350,1.0,0.6594,1.0,0.975988925,0.7251,1.0,0.831447601,1.0,1.0,1.0
351,1.0,0.6682,1.0,1.0,0.7135,1.0,0.879980803,1.0,1.0,1.0
352,1.0,0.5455,1.0,1.0,0.5933,1.0,0.928339779,1.0,1.0,1.0
353,1.0,0.3775,1.0,1.0,0.4316,1.0,0.891042888,1.0,1.0,1.0
354,1.0,0.1581,1.0,1.0,0.211,1.0,0.945803404,1.0,1.0,1.0
355,1.0,0.0085,1.0,0.973414481,0.0362,1.0,0.970251083,1.0,1.0,1.0
356,1.0,0.0,1.0,0.692274332,0.0,1.0,0.897943377,1.0,1.0,1.0
357,1.0,0.0,1.0,0.978909016,0.0,1.0,0.938805819,1.0,1.0,1.0
358,1.0,0.0,1.0,0.998888671,0.0,1.0,0.92493552,1.0,1.0,1.0
359,1.0,0.0,1.0,0.855260193,0.0,1.0,0.967007875,1.0,1.0,1.0
360,1.0,0.0,1.0,0.552429259,0.0,1.0,0.92389071,1.0,1.0,1.0
361,1.0,0.0,1.0,0.397631437,0.0,1.0,0.869675279,1.0,1.0,1.0
362,1.0,0.0,1.0,0.416858375,0.0,1.0,0.820151448,1.0,1.0,1.0
363,1.0,0.0,1.0,0.577966988,0.0,1.0,0.807584405,1.0,1.0,1.0
364,1.0,0.0,1.0,0.618615448,0.0,1.0,0.730221272,1.0,1.0,1.0
365,1.0,0.0,1.0,0.765486717,0.0,1.0,0.843143702,1.0,1.0,1.0
366,1.0,0.0,1.0,0.662588239,0.0,1.0,0.947347581,1.0,1.0,1.0
367,1.0,0.0496,1.0,0.580062747,0.0713,1.0,0.956148624,1.0,1.0,1.0
368,1.0,0.2468,1.0,0.435473859,0.2695,1.0,0.908444881,1.0,1.0,1.0
369,1.0,0.4598,1.0,0.54192251,0.478,1.0,0.97736454,1.0,1.0,1.0
370,1.0,0.625,1.0,0.916106462,0.6325,1.0,0.974140763,1.0,1.0,1.0
371,1.0,0.7514,1.0,0.948409855,0.7526,1.0,0.98786211,1.0,1.0,1.0
372,1.0,0.7624,1.0,0.980751812,0.7707,1.0,0.992689848,1.0,1.0,1.0
373,1.0,0.7642,1.0,0.986403823,0.7735,1.0,0.990797043,1.0,1.0,1.0
374,1.0,0.7554,1.0,0.956596732,0.7577,1.0,0.994951785,1.0,1.0,1.0
375,1.0,0.7045,1.0,0.997791648,0.7077,1.0,0.98063904,1.0,1.0,1.0
376,1.0,0.5605,1.0,1.0,0.5966,1.0,0.984585404,1.0,1.0,1.0
377,1.0,0.3719,1.0,1.0,0.4238,1.0,0.916905522,1.0,1.0,1.0
378,1.0,0.1554,1.0,0.86634624,0.2109,1.0,0.885262251,1.0,1.0,1.0
379,1.0,0.01,1.0,0.528640687,0.0329,1.0,0.840616822,1.0,1.0,1.0
380,1.0,0.0,1.0,0.795039415,0.0,1.0,0.815015435,1.0,1.0,1.0
381,1.0,0.0,1.0,0.751122892,0.0,1.0,0.938581347,1.0,1.0,1.0
382,1.0,0.0,1.0,0.728108585,0.0,1.0,0.954377413,1.0,1.0,1.0
383,1.0,0.0,1.0,0.277129561,0.0,1.0,0.984671354,1.0,1.0,1.0
384,1.0,0.0,1.0,0.514240384,0.0,1.0,0.950216711,1.0,1.0,1.0
385,1.0,0.0,1.0,0.610370815,0.0,1.0,0.925014377,1.0,1.0,1.0
386,1.0,0.0,1.0,0.707293034,0.0,1.0,0.784544349,1.0,1.0,1.0
387,1.0,0.0,1.0,0.615058899,0.0,1.0,0.755298615,1.0,1.0,1.0
388,1.0,0.0,1.0,0.210253894,0.0,1.0,0.754068971,1.0,1.0,1.0
389,1.0,0.0,1.0,0.260377795,0.0,1.0,0.657276571,1.0,1.0,1.0
390,1.0,0.0,1.0,0.526750207,0.0,1.0,0.48626256,1.0,1.0,1.0
391,1.0,0.0491,1.0,0.494337678,0.0645,1.0,0.493230253,1.0,1.0,1.0
392,1.0,0.2141,1.0,0.623210013,0.2388,1.0,0.443347752,1.0,1.0,1.0
393,1.0,0.4515,1.0,0.16141215,0.4697,1.0,0.478293538,1.0,1.0,1.0
394,1.0,0.6117,1.0,0.635558605,0.6216,1.0,0.407573462,1.0,1.0,1.0
395,1.0,0.6309,1.0,0.946572721,0.6341,1.0,0.364196599,1.0,1.0,1.0
396,1.0,0.7525,1.0,0.94533217,0.7604,1.0,0.697602332,1.0,1.0,1.0
397,1.0,0.7496,1.0,0.991161346,0.7653,1.0,0.810481012,1.0,1.0,1.0
398,1.0,0.7257,1.0,0.998389125,0.7561,1.0,0.921190739,1.0,1.0,1.0
399,1.0,0.6541,1.0,1.0,0.6999,1.0,0.967543125,1.0,1.0,1.0
400,1.0,0.4976,1.0,1.0,0.562,1.0,0.940983415,1.0,1.0,1.0
401,1.0,0.3381,1.0,1.0,0.397,1.0,0.944266915,1.0,1.0,1.0
402,1.0,0.147,1.0,1.0,0.1981,1.0,0.916741967,1.0,1.0,1.0
403,1.0,0.0018,1.0,1.0,0.024,1.0,0.846700251,1.0,1.0,1.0
404,1.0,0.0,1.0,0.997618616,0.0,1.0,0.853501797,1.0,1.0,1.0
405,1.0,0.0,1.0,0.994185925,0.0,1.0,0.910622418,1.0,1.0,1.0
406,1.0,0.0,1.0,0.998086751,0.0,1.0,0.932775259,1.0,1.0,1.0
407,1.0,0.0,1.0,0.657924652,0.0,1.0,0.990984201,1.0,1.0,1.0
408,1.0,0.0,1.0,0.962484121,0.0,1.0,0.977195978,1.0,1.0,1.0
409,1.0,0.0,1.0,0.991599917,0.0,1.0,0.894724727,1.0,1.0,1.0
410,1.0,0.0,1.0,0.954193056,0.0,1.0,0.924218655,1.0,1.0,1.0
411,1.0,0.0,1.0,0.72434181,0.0,1.0,0.979826152,1.0,1.0,1.0
412,1.0,0.0,1.0,0.42536217,0.0,1.0,0.985859513,1.0,1.0,1.0
413,1.0,0.0,1.0,0.535519063,0.0,1.0,0.987076342,1.0,1.0,1.0
414,1.0,0.0,1.0,0.578804672,0.0,1.0,0.98782289,1.0,1.0,1.0
415,1.0,0.0491,1.0,0.737811685,0.0718,1.0,0.997210741,1.0,1.0,1.0
416,1.0,0.2422,1.0,0.556690693,0.2699,1.0,0.925343931,1.0,1.0,1.0
417,1.0,0.4257,1.0,0.760000706,0.4642,1.0,0.989134789,1.0,1.0,1.0
418,1.0,0.546,1.0,0.972604573,0.5714,1.0,0.997454882,1.0,1.0,1.0
419,1.0,0.6216,1.0,0.869342744,0.6484,1.0,0.99705863,1.0,1.0,1.0
420,1.0,0.5762,1.0,0.852606177,0.6217,1.0,0.987896979,1.0,1.0,1.0
421,1.0,0.5653,1.0,0.76187408,0.6372,1.0,0.949284077,1.0,1.0,1.0
422,1.0,0.6065,1.0,0.880021572,0.6742,1.0,0.97899884,1.0,1.0,1.0
423,1.0,0.6343,1.0,0.826500237,0.697,1.0,0.960594893,1.0,1.0,1.0
424,1.0,0.5315,1.0,0.835894942,0.5815,1.0,0.978394508,1.0,1.0,1.0
425,1.0,0.2983,1.0,0.838548958,0.3161,1.0,0.970323086,1.0,1.0,1.0
426,1.0,0.16,1.0,0.901864767,0.2137,1.0,0.895030737,1.0,1.0,1.0
427,1.0,0.014,1.0,0.315919757,0.0404,1.0,0.872410417,1.0,1.0,1.0
428,1.0,0.0,1.0,0.460196376,0.0,1.0,0.877511561,1.0,1.0,1.0
429,1.0,0.0,1.0,0.896395445,0.0,1.0,0.792083144,1.0,1.0,1.0
430,1.0,0.0,1.0,0.893864036,0.0,1.0,0.739928126,1.0,1.0,1.0
431,1.0,0.0,1.0,0.527086258,0.0,1.0,0.825980067,1.0,1.0,1.0
432,1.0,0.0,1.0,0.765067697,0.0,1.0,0.907684386,1.0,1.0,1.0
433,1.0,0.0,1.0,0.754010499,0.0,1.0,0.877112508,1.0,1.0,1.0
434,1.0,0.0,1.0,0.657406449,0.0,1.0,0.787988305,1.0,1.0,1.0
435,1.0,0.0,1.0,0.565697372,0.0,1.0,0.690844059,1.0,1.0,1.0
436,1.0,0.0,1.0,0.384382486,0.0,1.0,0.718586206,1.0,1.0,1.0
437,1.0,0.0,1.0,0.310511202,0.0,1.0,0.776922405,1.0,1.0,1.0
438,1.0,0.0,1.0,0.326935977,0.0,1.0,0.823327303,1.0,1.0,1.0
439,1.0,0.0569,1.0,0.159133941,0.0772,1.0,0.808087707,1.0,1.0,1.0
440,1.0,0.2498,1.0,0.078678884,0.2769,1.0,0.742047608,1.0,1.0,1.0
441,1.0,0.4465,1.0,0.042174269,0.4831,1.0,0.875864148,1.0,1.0,1.0
442,1.0,0.5542,1.0,0.198822305,0.6311,1.0,0.740602851,1.0,1.0,1.0
443,1.0,0.6096,1.0,0.211737916,0.7279,1.0,0.787062228,1.0,1.0,1.0
444,1.0,0.6639,1.0,0.510214329,0.745,1.0,0.748690844,1.0,1.0,1.0
445,1.0,0.7193,1.0,0.623225749,0.764,1.0,0.726950407,1.0,1.0,1.0
446,1.0,0.737,1.0,0.777524769,0.7684,1.0,0.753498971,1.0,1.0,1.0
447,1.0,0.6988,1.0,0.76534605,0.7296,1.0,0.862816274,1.0,1.0,1.0
448,1.0,0.562,1.0,0.883258581,0.6023,1.0,0.892723799,1.0,1.0,1.0
449,1.0,0.385,1.0,0.962014854,0.435,1.0,0.922289252,1.0,1.0,1.0
450,1.0,0.1601,1.0,0.870566249,0.2154,1.0,0.879584551,1.0,1.0,1.0
451,1.0,0.0192,1.0,0.766178727,0.0465,1.0,0.673972726,1.0,1.0,1.0
452,1.0,0.0,1.0,0.615167737,0.0,1.0,0.672815204,1.0,1.0,1.0
453,1.0,0.0,1.0,0.700076938,0.0,1.0,0.797887325,1.0,1.0,1.0
454,1.0,0.0,1.0,0.962304175,0.0,1.0,0.875704408,1.0,1.0,1.0
455,1.0,0.0,1.0,0.963409901,0.0,1.0,0.81943959,1.0,1.0,1.0
456,1.0,0.0,1.0,0.928434312,0.0,1.0,0.726597428,1.0,1.0,1.0
457,1.0,0.0,1.0,0.932800353,0.0,1.0,0.691079974,1.0,1.0,1.0
458,1.0,0.0,1.0,0.816264093,0.0,1.0,0.606354475,1.0,1.0,1.0
459,1.0,0.0,1.0,0.599873602,0.0,1.0,0.600069642,1.0,1.0,1.0
460,1.0,0.0,1.0,0.567400694,0.0,1.0,0.561338723,1.0,1.0,1.0
461,1.0,0.0,1.0,0.548834383,0.0,1.0,0.5388906,1.0,1.0,1.0
462,1.0,0.0,1.0,0.529896438,0.0,1.0,0.545450032,1.0,1.0,1.0
463,1.0,0.0555,1.0,0.38897422,0.0779,1.0,0.575666666,1.0,1.0,1.0
464,1.0,0.241,1.0,0.475962877,0.2745,1.0,0.428089738,1.0,1.0,1.0
465,1.0,0.4392,1.0,0.201170787,0.475,1.0,0.688214302,1.0,1.0,1.0
466,1.0,0.6086,1.0,0.351221025,0.6284,1.0,0.597006738,1.0,1.0,1.0
467,1.0,0.7464,1.0,0.483489156,0.7511,1.0,0.527412951,1.0,1.0,1.0
468,1.0,0.757,1.0,0.690884709,0.7673,1.0,0.592816889,1.0,1.0,1.0
469,1.0,0.7343,1.0,0.674337149,0.7677,1.0,0.538183451,1.0,1.0,1.0
470,1.0,0.6407,1.0,0.78685838,0.7558,1.0,0.815828443,1.0,1.0,1.0
471,1.0,0.5061,1.0,0.98402071,0.6718,1.0,0.873592973,1.0,1.0,1.0
472,1.0,0.3957,1.0,0.903760672,0.4877,1.0,0.881642699,1.0,1.0,1.0
473,1.0,0.2808,1.0,0.89791584,0.3224,1.0,0.81540525,1.0,1.0,1.0
474,1.0,0.1299,1.0,0.913399279,0.1501,1.0,0.738729358,1.0,1.0,1.0
475,1.0,0.0,1.0,0.872227252,0.0021,1.0,0.75633961,1.0,1.0,1.0
476,1.0,0.0,1.0,0.404459774,0.0,1.0,0.562729239,1.0,1.0,1.0
477,1.0,0.0,1.0,0.709199846,0.0,1.0,0.570999205,1.0,1.0,1.0
478,1.0,0.0,1.0,0.472842991,0.0,1.0,0.593666255,1.0,1.0,1.0
479,1.0,0.0,1.0,0.227803484,0.0,1.0,0.545581639,1.0,1.0,1.0
480,1.0,0.0,1.0,0.066427588,0.0,1.0,0.486950397,1.0,1.0,1.0
481,1.0,0.0,1.0,0.042624444,0.0,1.0,0.500508964,1.0,1.0,1.0
482,1.0,0.0,1.0,0.034631681,0.0,1.0,0.552823305,1.0,1.0,1.0
483,1.0,0.0,1.0,0.025138188,0.0,1.0,0.469641715,1.0,1.0,1.0
484,1.0,0.0,1.0,0.04262846,0.0,1.0,0.411257327,1.0,1.0,1.0
485,1.0,0.0,1.0,0.044935986,0.0,1.0,0.497995079,1.0,1.0,1.0
486,1.0,0.0,1.0,0.059543714,0.0,1.0,0.628755212,1.0,1.0,1.0
487,1.0,0.0464,1.0,0.01316344,0.053,1.0,0.687722206,1.0,1.0,1.0
488,1.0,0.209,1.0,0.191697478,0.2357,1.0,0.47419405,1.0,1.0,1.0
489,1.0,0.3667,1.0,0.104705915,0.4154,1.0,0.78217864,1.0,1.0,1.0
490,1.0,0.4803,1.0,0.196067035,0.5534,1.0,0.658625841,1.0,1.0,1.0
491,1.0,0.4824,1.0,0.483586341,0.5898,1.0,0.764708459,1.0,1.0,1.0
492,1.0,0.45,1.0,0.573670864,0.5845,1.0,0.767407298,1.0,1.0,1.0
493,1.0,0.4528,1.0,0.536878049,0.6481,1.0,0.840754867,1.0,1.0,1.0
494,1.0,0.4866,1.0,0.59938544,0.6926,1.0,0.879485726,1.0,1.0,1.0
495,1.0,0.5044,1.0,0.588528514,0.665,1.0,0.964078307,1.0,1.0,1.0
496,1.0,0.4501,1.0,0.644405365,0.5611,1.0,0.928479791,1.0,1.0,1.0
497,1.0,0.3317,1.0,0.733738005,0.4108,1.0,0.86791718,1.0,1.0,1.0
498,1.0,0.1451,1.0,0.749747097,0.1975,1.0,0.767240405,1.0,1.0,1.0
499,1.0,0.0059,1.0,0.759497046,0.0421,1.0,0.744647205,1.0,1.0,1.0
500,1.0,0.0,1.0,0.785305142,0.0,1.0,0.779281855,1.0,1.0,1.0
501,1.0,0.0,1.0,0.850022435,0.0,1.0,0.655122697,1.0,1.0,1.0
502,1.0,0.0,1.0,0.948854566,0.0,1.0,0.552358508,1.0,1.0,1.0
503,1.0,0.0,1.0,0.956380665,0.0,1.0,0.597885609,1.0,1.0,1.0
504,1.0,0.0,1.0,0.985048413,0.0,1.0,0.582608342,1.0,1.0,1.0
505,1.0,0.0,1.0,0.518067956,0.0,1.0,0.522201419,1.0,1.0,1.0
506,1.0,0.0,1.0,0.687765837,0.0,1.0,0.490472913,1.0,1.0,1.0
507,1.0,0.0,1.0,0.711328745,0.0,1.0,0.449161708,1.0,1.0,1.0
508,1.0,0.0,1.0,0.817015767,0.0,1.0,0.475327849,1.0,1.0,1.0
509,1.0,0.0,1.0,0.916730881,0.0,1.0,0.388825983,1.0,1.0,1.0
510,1.0,0.08,1.0,0.780240059,0.0761,1.0,0.306768537,1.0,1.0,1.0
511,1.0,0.0962,1.0,0.490199894,0.1204,1.0,0.205111325,1.0,1.0,1.0
512,1.0,0.2692,1.0,0.031916842,0.2931,1.0,0.058619201,1.0,1.0,1.0
513,1.0,0.4479,1.0,0.0,0.4616,1.0,0.004739426,1.0,1.0,1.0
514,1.0,0.5826,1.0,0.0,0.5836,1.0,0.004817469,1.0,1.0,1.0
515,1.0,0.683,1.0,0.003602037,0.6775,1.0,0.044622004,1.0,1.0,1.0
516,1.0,0.6924,1.0,0.008759916,0.6925,1.0,0.087428428,1.0,1.0,1.0
517,1.0,0.6825,1.0,0.144058302,0.6905,1.0,0.093296498,1.0,1.0,1.0
518,1.0,0.6547,1.0,0.406045526,0.6762,1.0,0.031904854,1.0,1.0,1.0
519,1.0,0.5878,1.0,0.457589835,0.5897,1.0,0.031114295,1.0,1.0,1.0
520,1.0,0.4732,1.0,0.552905083,0.4958,1.0,0.056565344,1.0,1.0,1.0
521,1.0,0.3272,1.0,0.767144561,0.34,1.0,0.113027856,1.0,1.0,1.0
522,1.0,0.153,1.0,0.979010284,0.1756,1.0,0.251150817,1.0,1.0,1.0
523,1.0,0.0376,1.0,0.866155326,0.0739,1.0,0.376768082,1.0,1.0,1.0
524,1.0,0.0,1.0,0.534160316,0.0,1.0,0.656343281,1.0,1.0,1.0
525,1.0,0.0,1.0,0.402927607,0.0,1.0,0.82255578,1.0,1.0,1.0
526,1.0,0.0,1.0,0.504087806,0.0,1.0,0.835137606,1.0,1.0,1.0
527,1.0,0.0,1.0,0.558010459,0.0,1.0,0.884523988,1.0,1.0,1.0
528,1.0,0.0,1.0,0.720264733,0.0,1.0,0.855545521,1.0,1.0,1.0
529,1.0,0.0,1.0,0.219298735,0.0,1.0,0.885308266,1.0,1.0,1.0
530,1.0,0.0,1.0,0.158451974,0.0,1.0,0.934325874,1.0,1.0,1.0
531,1.0,0.0,1.0,0.298258722,0.0,1.0,0.90548861,1.0,1.0,1.0
532,1.0,0.0,1.0,0.450397819,0.0,1.0,0.873423874,1.0,1.0,1.0
533,1.0,0.0,1.0,0.234599099,0.0,1.0,0.934801877,1.0,1.0,1.0
534,1.0,0.0003,1.0,0.410587072,0.0,1.0,0.906266451,1.0,1.0,1.0
535,1.0,0.1183,1.0,0.546035469,0.1017,1.0,0.886363506,1.0,1.0,1.0
536,1.0,0.2276,1.0,0.695316792,0.2182,1.0,0.854235232,1.0,1.0,1.0
537,1.0,0.3245,1.0,0.834340334,0.2787,1.0,0.814765453,1.0,1.0,1.0
538,1.0,0.3045,1.0,0.92306143,0.2748,1.0,0.773284316,1.0,1.0,1.0
539,1.0,0.3433,1.0,0.95623517,0.3545,1.0,0.820491552,1.0,1.0,1.0
540,1.0,0.3785,1.0,0.959093571,0.3891,1.0,0.874905467,1.0,1.0,1.0
541,1.0,0.438,1.0,0.971156001,0.4407,1.0,0.9909724,1.0,1.0,1.0
542,1.0,0.364,1.0,0.987286747,0.3752,1.0,0.996236444,1.0,1.0,1.0
543,1.0,0.3523,1.0,1.0,0.3413,1.0,0.981072664,1.0,1.0,1.0
544,1.0,0.2649,1.0,0.994086385,0.2711,1.0,0.981270671,1.0,1.0,1.0
545,1.0,0.1739,1.0,0.916867077,0.1633,1.0,0.980529904,1.0,1.0,1.0
546,1.0,0.068,1.0,0.896740079,0.0955,1.0,0.883206904,1.0,1.0,1.0
547,1.0,0.0032,1.0,0.78333503,0.0068,1.0,0.835964799,1.0,1.0,1.0
548,1.0,0.0,1.0,0.786011815,0.0,1.0,0.782323241,1.0,1.0,1.0
549,1.0,0.0,1.0,0.582567692,0.0,1.0,0.690945089,1.0,1.0,1.0
550,1.0,0.0,1.0,0.81801784,0.0,1.0,0.677657366,1.0,1.0,1.0
551,1.0,0.0,1.0,0.760315537,0.0,1.0,0.601608753,1.0,1.0,1.0
552,1.0,0.0,1.0,0.485735118,0.0,1.0,0.522088647,1.0,1.0,1.0
553,1.0,0.0,1.0,0.519115031,0.0,1.0,0.441972673,1.0,1.0,1.0
554,1.0,0.0,1.0,0.563973665,0.0,1.0,0.457429349,1.0,1.0,1.0
555,1.0,0.0,1.0,0.409247786,0.0,1.0,0.459271848,1.0,1.0,1.0
556,1.0,0.0,1.0,0.178750813,0.0,1.0,0.383463413,1.0,1.0,1.0
557,1.0,0.0,1.0,0.189539716,0.0,1.0,0.358198643,1.0,1.0,1.0
558,1.0,0.0,1.0,0.106645718,0.0,1.0,0.291486204,1.0,1.0,1.0
559,1.0,0.0147,1.0,0.056643635,0.0111,1.0,0.236151069,1.0,1.0,1.0
560,1.0,0.0856,1.0,0.042929146,0.1055,1.0,0.33877486,1.0,1.0,1.0
561,1.0,0.1722,1.0,0.08702822,0.2396,1.0,0.126070455,1.0,1.0,1.0
562,1.0,0.2509,1.0,0.04526265,0.3134,1.0,0.068667322,1.0,1.0,1.0
563,1.0,0.3024,1.0,0.023637753,0.377,1.0,0.03598908,1.0,1.0,1.0
564,1.0,0.3723,1.0,0.011062475,0.3916,1.0,0.011880561,1.0,1.0,1.0
565,1.0,0.3725,1.0,0.008010314,0.3709,1.0,0.021662347,1.0,1.0,1.0
566,1.0,0.3379,1.0,0.00351899,0.3712,1.0,0.018161874,1.0,1.0,1.0
567,1.0,0.3128,1.0,0.003359569,0.3164,1.0,0.045069553,1.0,1.0,1.0
568,1.0,0.235,1.0,0.017455762,0.2211,1.0,0.090180144,1.0,1.0,1.0
569,1.0,0.1418,1.0,0.037046939,0.164,1.0,0.1824186,1.0,1.0,1.0
570,1.0,0.0599,1.0,0.008597679,0.0636,1.0,0.130638182,1.0,1.0,1.0
571,1.0,0.0025,1.0,0.000986268,0.0014,1.0,0.155680716,1.0,1.0,1.0
572,1.0,0.0,1.0,0.037310984,0.0,1.0,0.253019512,1.0,1.0,1.0
573,1.0,0.0,1.0,0.020054696,0.0,1.0,0.29439342,1.0,1.0,1.0
574,1.0,0.0,1.0,0.002000783,0.0,1.0,0.254454792,1.0,1.0,1.0
575,1.0,0.0,1.0,0.000897393,0.0,1.0,0.205670387,1.0,1.0,1.0
576,1.0,0.0,1.0,0.035232082,0.0,1.0,0.265921772,1.0,1.0,1.0
577,1.0,0.0,1.0,0.176428378,0.0,1.0,0.22784403,1.0,1.0,1.0
578,1.0,0.0,1.0,0.552137136,0.0,1.0,0.178639859,1.0,1.0,1.0
579,1.0,0.0,1.0,0.593575895,0.0,1.0,0.120070696,1.0,1.0,1.0
580,1.0,0.0,1.0,0.885067821,0.0,1.0,0.20789279,1.0,1.0,1.0
581,1.0,0.0,1.0,0.846963882,0.0,1.0,0.243271172,1.0,1.0,1.0
582,1.0,0.0,1.0,0.558673799,0.0,1.0,0.279233783,1.0,1.0,1.0
583,1.0,0.01,1.0,0.48018682,0.0355,1.0,0.402049631,1.0,1.0,1.0
584,1.0,0.1406,1.0,0.295538753,0.1854,1.0,0.450815886,1.0,1.0,1.0
585,1.0,0.2487,1.0,0.599142075,0.3056,1.0,0.403492451,1.0,1.0,1.0
586,1.0,0.373,1.0,0.716417968,0.4704,1.0,0.508038282,1.0,1.0,1.0
587,1.0,0.4494,1.0,0.981203675,0.5901,1.0,0.5630458,1.0,1.0,1.0
588,1.0,0.4989,1.0,0.932976186,0.5627,1.0,0.611705005,1.0,1.0,1.0
589,1.0,0.5063,1.0,0.965925276,0.5449,1.0,0.604499042,1.0,1.0,1.0
590,1.0,0.5298,1.0,0.992571414,0.5707,1.0,0.547061563,1.0,1.0,1.0
