Time_Index,MA_natural_gas,MA_natural_gas_CCS_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery
1132,1.0,1.0,0.496755183,0.0,1.0,0.496755183,0.0,1.0,0.543618321,0.0,1.0,1.0,1.0
1133,1.0,1.0,0.494160116,0.0,1.0,0.494160116,0.0,1.0,0.489195764,0.0,1.0,1.0,1.0
1134,1.0,1.0,0.491831541,0.0,1.0,0.491831541,0.0,1.0,0.603158474,0.0,1.0,1.0,1.0
1135,1.0,1.0,0.313643456,0.0368,1.0,0.313643456,0.0287,1.0,0.67269516,0.0368,1.0,1.0,1.0
1136,1.0,1.0,0.055716485,0.2147,1.0,0.055716485,0.2032,1.0,0.41727069,0.2147,1.0,1.0,1.0
1137,1.0,1.0,0.056571841,0.4,1.0,0.056571841,0.402,1.0,0.401512921,0.4,1.0,1.0,1.0
1138,1.0,1.0,0.205337048,0.5344,1.0,0.205337048,0.5406,1.0,0.25548026,0.5344,1.0,1.0,1.0
1139,1.0,1.0,0.137638375,0.625,1.0,0.137638375,0.6314,1.0,0.244620964,0.625,1.0,1.0,1.0
1140,1.0,1.0,0.059153557,0.6304,1.0,0.059153557,0.6177,1.0,0.210849032,0.6304,1.0,1.0,1.0
1141,1.0,1.0,0.149791002,0.6321,1.0,0.149791002,0.6082,1.0,0.217444509,0.6321,1.0,1.0,1.0
1142,1.0,1.0,0.16116187,0.6091,1.0,0.16116187,0.5862,1.0,0.223902658,0.6091,1.0,1.0,1.0
1143,1.0,1.0,0.21632649,0.5646,1.0,0.21632649,0.5427,1.0,0.222113192,0.5646,1.0,1.0,1.0
1144,1.0,1.0,0.201668993,0.4399,1.0,0.201668993,0.4471,1.0,0.163269877,0.4399,1.0,1.0,1.0
1145,1.0,1.0,0.22221972,0.3005,1.0,0.22221972,0.3203,1.0,0.154237866,0.3005,1.0,1.0,1.0
1146,1.0,1.0,0.191504538,0.1145,1.0,0.191504538,0.1303,1.0,0.147773325,0.1145,1.0,1.0,1.0
1147,1.0,1.0,0.368045926,0.0004,1.0,0.368045926,0.0045,1.0,0.165201366,0.0004,1.0,1.0,1.0
1148,1.0,1.0,0.397282302,0.0,1.0,0.397282302,0.0,1.0,0.211502939,0.0,1.0,1.0,1.0
1149,1.0,1.0,0.329350084,0.0,1.0,0.329350084,0.0,1.0,0.239718944,0.0,1.0,1.0,1.0
1150,1.0,1.0,0.290890247,0.0,1.0,0.290890247,0.0,1.0,0.199929714,0.0,1.0,1.0,1.0
1151,1.0,1.0,0.282352954,0.0,1.0,0.282352954,0.0,1.0,0.212126493,0.0,1.0,1.0,1.0
1152,1.0,1.0,0.157079473,0.0,1.0,0.157079473,0.0,1.0,0.241756499,0.0,1.0,1.0,1.0
1153,1.0,1.0,0.104549177,0.0,1.0,0.104549177,0.0,1.0,0.260408193,0.0,1.0,1.0,1.0
1154,1.0,1.0,0.070353672,0.0,1.0,0.070353672,0.0,1.0,0.28231439,0.0,1.0,1.0,1.0
1155,1.0,1.0,0.056262698,0.0,1.0,0.056262698,0.0,1.0,0.288509399,0.0,1.0,1.0,1.0
1156,1.0,1.0,0.05364316,0.0,1.0,0.05364316,0.0,1.0,0.2869187,0.0,1.0,1.0,1.0
1157,1.0,1.0,0.030563148,0.0,1.0,0.030563148,0.0,1.0,0.277955353,0.0,1.0,1.0,1.0
1158,1.0,1.0,0.008411928,0.0,1.0,0.008411928,0.0,1.0,0.236439228,0.0,1.0,1.0,1.0
1159,1.0,1.0,0.03314171,0.0401,1.0,0.03314171,0.0516,1.0,0.184980303,0.0401,1.0,1.0,1.0
1160,1.0,1.0,0.036214445,0.2134,1.0,0.036214445,0.2238,1.0,0.173373684,0.2134,1.0,1.0,1.0
1161,1.0,1.0,0.001044371,0.3757,1.0,0.001044371,0.3998,1.0,0.125039801,0.3757,1.0,1.0,1.0
1162,1.0,1.0,4.52e-5,0.4983,1.0,4.52e-5,0.5102,1.0,0.103923678,0.4983,1.0,1.0,1.0
1163,1.0,1.0,0.000600808,0.5697,1.0,0.000600808,0.5923,1.0,0.107092932,0.5697,1.0,1.0,1.0
1164,1.0,1.0,0.000754889,0.5805,1.0,0.000754889,0.5984,1.0,0.134048834,0.5805,1.0,1.0,1.0
1165,1.0,1.0,0.017565683,0.5825,1.0,0.017565683,0.5779,1.0,0.109150216,0.5825,1.0,1.0,1.0
1166,1.0,1.0,0.019567797,0.547,1.0,0.019567797,0.5388,1.0,0.121601745,0.547,1.0,1.0,1.0
1167,1.0,1.0,0.012981322,0.5167,1.0,0.012981322,0.5431,1.0,0.118302092,0.5167,1.0,1.0,1.0
1168,1.0,1.0,0.009181002,0.4228,1.0,0.009181002,0.4714,1.0,0.109258153,0.4228,1.0,1.0,1.0
1169,1.0,1.0,0.01562033,0.2822,1.0,0.01562033,0.3306,1.0,0.096831828,0.2822,1.0,1.0,1.0
1170,1.0,1.0,0.063368656,0.1138,1.0,0.063368656,0.1505,1.0,0.323644757,0.1138,1.0,1.0,1.0
1171,1.0,1.0,0.216846988,0.0002,1.0,0.216846988,0.0032,1.0,0.404035926,0.0002,1.0,1.0,1.0
1172,1.0,1.0,0.284192234,0.0,1.0,0.284192234,0.0,1.0,0.337435156,0.0,1.0,1.0,1.0
1173,1.0,1.0,0.666825891,0.0,1.0,0.666825891,0.0,1.0,0.324133784,0.0,1.0,1.0,1.0
1174,1.0,1.0,0.612188339,0.0,1.0,0.612188339,0.0,1.0,0.313272268,0.0,1.0,1.0,1.0
1175,1.0,1.0,0.436165959,0.0,1.0,0.436165959,0.0,1.0,0.275825292,0.0,1.0,1.0,1.0
1176,1.0,1.0,0.128186792,0.0,1.0,0.128186792,0.0,1.0,0.353715837,0.0,1.0,1.0,1.0
1177,1.0,1.0,0.65400058,0.0,1.0,0.65400058,0.0,1.0,0.651881099,0.0,1.0,1.0,1.0
1178,1.0,1.0,0.640632212,0.0,1.0,0.640632212,0.0,1.0,0.662853241,0.0,1.0,1.0,1.0
1179,1.0,1.0,0.674216628,0.0,1.0,0.674216628,0.0,1.0,0.688196063,0.0,1.0,1.0,1.0
1180,1.0,1.0,0.591154337,0.0,1.0,0.591154337,0.0,1.0,0.530139506,0.0,1.0,1.0,1.0
1181,1.0,1.0,0.498415291,0.0,1.0,0.498415291,0.0,1.0,0.557922244,0.0,1.0,1.0,1.0
1182,1.0,1.0,0.539107561,0.0,1.0,0.539107561,0.0,1.0,0.685596406,0.0,1.0,1.0,1.0
1183,1.0,1.0,0.597886682,0.0,1.0,0.597886682,0.0,1.0,0.675387621,0.0,1.0,1.0,1.0
1184,1.0,1.0,0.524519503,0.0,1.0,0.524519503,0.0,1.0,0.555113554,0.0,1.0,1.0,1.0
1185,1.0,1.0,0.714665174,0.2175,1.0,0.714665174,0.2258,1.0,0.545945764,0.2175,1.0,1.0,1.0
1186,1.0,1.0,0.201284081,0.4081,1.0,0.201284081,0.4428,1.0,0.233014196,0.4081,1.0,1.0,1.0
1187,1.0,1.0,0.012974607,0.5613,1.0,0.012974607,0.5538,1.0,0.115340397,0.5613,1.0,1.0,1.0
1188,1.0,1.0,0.034633961,0.5322,1.0,0.034633961,0.6097,1.0,0.066541314,0.5322,1.0,1.0,1.0
1189,1.0,1.0,0.082750432,0.5679,1.0,0.082750432,0.6059,1.0,0.047794882,0.5679,1.0,1.0,1.0
1190,1.0,1.0,0.036179084,0.5247,1.0,0.036179084,0.5139,1.0,0.032758825,0.5247,1.0,1.0,1.0
1191,1.0,1.0,0.006105063,0.4229,1.0,0.006105063,0.4232,1.0,0.059398096,0.4229,1.0,1.0,1.0
1192,1.0,1.0,0.173815444,0.3114,1.0,0.173815444,0.363,1.0,0.144726574,0.3114,1.0,1.0,1.0
1193,1.0,1.0,0.260041893,0.109,1.0,0.260041893,0.1806,1.0,0.365451872,0.109,1.0,1.0,1.0
1194,1.0,1.0,0.468751878,0.0,1.0,0.468751878,0.0,1.0,0.650975525,0.0,1.0,1.0,1.0
1195,1.0,1.0,0.784515142,0.0,1.0,0.784515142,0.0,1.0,0.780547857,0.0,1.0,1.0,1.0
1196,1.0,1.0,0.355991662,0.0,1.0,0.355991662,0.0,1.0,0.814909935,0.0,1.0,1.0,1.0
1197,1.0,1.0,0.604112744,0.0,1.0,0.604112744,0.0,1.0,0.783736229,0.0,1.0,1.0,1.0
1198,1.0,1.0,0.527206779,0.0,1.0,0.527206779,0.0,1.0,0.812947273,0.0,1.0,1.0,1.0
1199,1.0,1.0,0.685887396,0.0,1.0,0.685887396,0.0,1.0,0.777409554,0.0,1.0,1.0,1.0
1200,1.0,1.0,0.618583739,0.0,1.0,0.618583739,0.0,1.0,0.804257452,0.0,1.0,1.0,1.0
1201,1.0,1.0,0.674788058,0.0,1.0,0.674788058,0.0,1.0,0.832141697,0.0,1.0,1.0,1.0
1202,1.0,1.0,0.91023761,0.0,1.0,0.91023761,0.0,1.0,0.825002253,0.0,1.0,1.0,1.0
1203,1.0,1.0,0.839853764,0.0,1.0,0.839853764,0.0,1.0,0.878274798,0.0,1.0,1.0,1.0
1204,1.0,1.0,0.8865906,0.0,1.0,0.8865906,0.0,1.0,0.925702214,0.0,1.0,1.0,1.0
1205,1.0,1.0,0.94504863,0.0,1.0,0.94504863,0.0,1.0,0.900026917,0.0,1.0,1.0,1.0
1206,1.0,1.0,0.863669157,0.0,1.0,0.863669157,0.0,1.0,0.867172003,0.0,1.0,1.0,1.0
1207,1.0,1.0,0.646323919,0.0,1.0,0.646323919,0.0,1.0,0.851862907,0.0,1.0,1.0,1.0
1208,1.0,1.0,0.25566262,0.0,1.0,0.25566262,0.0,1.0,0.962050557,0.0,1.0,1.0,1.0
1209,1.0,1.0,0.324984014,0.109,1.0,0.324984014,0.1325,1.0,0.968221545,0.109,1.0,1.0,1.0
1210,1.0,1.0,0.710196197,0.3235,1.0,0.710196197,0.3044,1.0,0.936753988,0.3235,1.0,1.0,1.0
1211,1.0,1.0,0.438852191,0.3563,1.0,0.438852191,0.3022,1.0,0.894410849,0.3563,1.0,1.0,1.0
1212,1.0,1.0,0.312287986,0.3784,1.0,0.312287986,0.4041,1.0,0.729316831,0.3784,1.0,1.0,1.0
1213,1.0,1.0,0.569212019,0.3346,1.0,0.569212019,0.2614,1.0,0.705880165,0.3346,1.0,1.0,1.0
1214,1.0,1.0,0.766024351,0.2609,1.0,0.766024351,0.2753,1.0,0.748093069,0.2609,1.0,1.0,1.0
1215,1.0,1.0,0.711729348,0.2381,1.0,0.711729348,0.1934,1.0,0.817127466,0.2381,1.0,1.0,1.0
1216,1.0,1.0,0.659122467,0.1307,1.0,0.659122467,0.2166,1.0,0.8403548,0.1307,1.0,1.0,1.0
1217,1.0,1.0,0.482714176,0.0266,1.0,0.482714176,0.0182,1.0,0.906592369,0.0266,1.0,1.0,1.0
1218,1.0,1.0,0.74608326,0.0,1.0,0.74608326,0.0,1.0,0.94518286,0.0,1.0,1.0,1.0
1219,1.0,1.0,0.817704558,0.0,1.0,0.817704558,0.0,1.0,0.897846878,0.0,1.0,1.0,1.0
1220,1.0,1.0,0.881676972,0.0,1.0,0.881676972,0.0,1.0,0.937956572,0.0,1.0,1.0,1.0
1221,1.0,1.0,0.923290074,0.0,1.0,0.923290074,0.0,1.0,0.908633113,0.0,1.0,1.0,1.0
1222,1.0,1.0,0.881124794,0.0,1.0,0.881124794,0.0,1.0,0.971499681,0.0,1.0,1.0,1.0
1223,1.0,1.0,0.837216139,0.0,1.0,0.837216139,0.0,1.0,0.997881591,0.0,1.0,1.0,1.0
1224,1.0,1.0,0.935307026,0.0,1.0,0.935307026,0.0,1.0,0.981252551,0.0,1.0,1.0,1.0
1225,1.0,1.0,0.95678848,0.0,1.0,0.95678848,0.0,1.0,0.874063134,0.0,1.0,1.0,1.0
1226,1.0,1.0,0.960784912,0.0,1.0,0.960784912,0.0,1.0,0.785421908,0.0,1.0,1.0,1.0
1227,1.0,1.0,0.964077592,0.0,1.0,0.964077592,0.0,1.0,0.838933825,0.0,1.0,1.0,1.0
1228,1.0,1.0,0.821918488,0.0,1.0,0.821918488,0.0,1.0,0.836373806,0.0,1.0,1.0,1.0
1229,1.0,1.0,0.535242558,0.0,1.0,0.535242558,0.0,1.0,0.798461854,0.0,1.0,1.0,1.0
1230,1.0,1.0,0.421804518,0.0,1.0,0.421804518,0.0,1.0,0.835002184,0.0,1.0,1.0,1.0
1231,1.0,1.0,0.44402492,0.0,1.0,0.44402492,0.0,1.0,0.936725378,0.0,1.0,1.0,1.0
1232,1.0,1.0,0.506769657,0.0,1.0,0.506769657,0.0,1.0,0.92959249,0.0,1.0,1.0,1.0
1233,1.0,1.0,0.716469467,0.1008,1.0,0.716469467,0.1563,1.0,0.786107421,0.1008,1.0,1.0,1.0
1234,1.0,1.0,0.479748398,0.3571,1.0,0.479748398,0.4284,1.0,0.73866868,0.3571,1.0,1.0,1.0
1235,1.0,1.0,0.77202934,0.5425,1.0,0.77202934,0.5777,1.0,0.717252851,0.5425,1.0,1.0,1.0
1236,1.0,1.0,0.629349351,0.6327,1.0,0.629349351,0.6501,1.0,0.634071887,0.6327,1.0,1.0,1.0
1237,1.0,1.0,0.735723257,0.6563,1.0,0.735723257,0.6632,1.0,0.717576087,0.6563,1.0,1.0,1.0
1238,1.0,1.0,0.502739787,0.6462,1.0,0.502739787,0.6461,1.0,0.680005491,0.6462,1.0,1.0,1.0
1239,1.0,1.0,0.707346141,0.5642,1.0,0.707346141,0.5617,1.0,0.761096835,0.5642,1.0,1.0,1.0
1240,1.0,1.0,0.32747677,0.3954,1.0,0.32747677,0.3732,1.0,0.737764895,0.3954,1.0,1.0,1.0
1241,1.0,1.0,0.927522063,0.1551,1.0,0.927522063,0.1768,1.0,0.7636289,0.1551,1.0,1.0,1.0
1242,1.0,1.0,0.636502683,0.0,1.0,0.636502683,0.0,1.0,0.771935344,0.0,1.0,1.0,1.0
1243,1.0,1.0,0.664787829,0.0,1.0,0.664787829,0.0,1.0,0.867450655,0.0,1.0,1.0,1.0
1244,1.0,1.0,0.515376031,0.0,1.0,0.515376031,0.0,1.0,0.923220873,0.0,1.0,1.0,1.0
1245,1.0,1.0,0.439054638,0.0,1.0,0.439054638,0.0,1.0,0.93512392,0.0,1.0,1.0,1.0
1246,1.0,1.0,0.750679374,0.0,1.0,0.750679374,0.0,1.0,0.801682234,0.0,1.0,1.0,1.0
1247,1.0,1.0,0.814183295,0.0,1.0,0.814183295,0.0,1.0,0.73993969,0.0,1.0,1.0,1.0
1248,1.0,1.0,0.872650862,0.0,1.0,0.872650862,0.0,1.0,0.863863051,0.0,1.0,1.0,1.0
1249,1.0,1.0,0.888046741,0.0,1.0,0.888046741,0.0,1.0,0.794329345,0.0,1.0,1.0,1.0
1250,1.0,1.0,0.731665611,0.0,1.0,0.731665611,0.0,1.0,0.7056126,0.0,1.0,1.0,1.0
1251,1.0,1.0,0.777789474,0.0,1.0,0.777789474,0.0,1.0,0.764104486,0.0,1.0,1.0,1.0
1252,1.0,1.0,0.943983614,0.0,1.0,0.943983614,0.0,1.0,0.786875129,0.0,1.0,1.0,1.0
1253,1.0,1.0,0.947459102,0.0,1.0,0.947459102,0.0,1.0,0.886458337,0.0,1.0,1.0,1.0
1254,1.0,1.0,0.747204661,0.0,1.0,0.747204661,0.0,1.0,0.976139545,0.0,1.0,1.0,1.0
1255,1.0,1.0,0.933167934,0.0,1.0,0.933167934,0.0,1.0,0.972755671,0.0,1.0,1.0,1.0
1256,1.0,1.0,0.757942557,0.0,1.0,0.757942557,0.0,1.0,0.896742344,0.0,1.0,1.0,1.0
1257,1.0,1.0,0.785400927,0.2189,1.0,0.785400927,0.1756,1.0,0.984853625,0.2189,1.0,1.0,1.0
1258,1.0,1.0,0.641020477,0.4091,1.0,0.641020477,0.359,1.0,0.902690589,0.4091,1.0,1.0,1.0
1259,1.0,1.0,0.963223636,0.5094,1.0,0.963223636,0.4301,1.0,0.9146806,0.5094,1.0,1.0,1.0
1260,1.0,1.0,0.768399656,0.5486,1.0,0.768399656,0.4563,1.0,0.959157526,0.5486,1.0,1.0,1.0
1261,1.0,1.0,0.880754352,0.5372,1.0,0.880754352,0.3894,1.0,0.980083108,0.5372,1.0,1.0,1.0
1262,1.0,1.0,0.927021861,0.4018,1.0,0.927021861,0.4534,1.0,0.962692797,0.4018,1.0,1.0,1.0
1263,1.0,1.0,0.91498971,0.4305,1.0,0.91498971,0.5024,1.0,0.874517322,0.4305,1.0,1.0,1.0
1264,1.0,1.0,0.568014443,0.3475,1.0,0.568014443,0.3741,1.0,0.909573317,0.3475,1.0,1.0,1.0
1265,1.0,1.0,0.400734007,0.1858,1.0,0.400734007,0.207,1.0,0.887189507,0.1858,1.0,1.0,1.0
1266,1.0,1.0,0.370842636,0.0,1.0,0.370842636,0.0,1.0,0.914014876,0.0,1.0,1.0,1.0
1267,1.0,1.0,0.345947564,0.0,1.0,0.345947564,0.0,1.0,0.881599724,0.0,1.0,1.0,1.0
1268,1.0,1.0,0.52340579,0.0,1.0,0.52340579,0.0,1.0,0.903847158,0.0,1.0,1.0,1.0
1269,1.0,1.0,0.235718831,0.0,1.0,0.235718831,0.0,1.0,0.908420205,0.0,1.0,1.0,1.0
1270,1.0,1.0,0.353133857,0.0,1.0,0.353133857,0.0,1.0,0.877573609,0.0,1.0,1.0,1.0
1271,1.0,1.0,0.123410217,0.0,1.0,0.123410217,0.0,1.0,0.374645948,0.0,1.0,1.0,1.0
1272,1.0,1.0,0.159678772,0.0,1.0,0.159678772,0.0,1.0,0.802588284,0.0,1.0,1.0,1.0
1273,1.0,1.0,0.174881235,0.0,1.0,0.174881235,0.0,1.0,0.690074623,0.0,1.0,1.0,1.0
1274,1.0,1.0,0.268058985,0.0,1.0,0.268058985,0.0,1.0,0.677912593,0.0,1.0,1.0,1.0
1275,1.0,1.0,0.07365521,0.0,1.0,0.07365521,0.0,1.0,0.683205128,0.0,1.0,1.0,1.0
1276,1.0,1.0,0.09225262,0.0,1.0,0.09225262,0.0,1.0,0.589605987,0.0,1.0,1.0,1.0
1277,1.0,1.0,0.1769187,0.0,1.0,0.1769187,0.0,1.0,0.580307305,0.0,1.0,1.0,1.0
1278,1.0,1.0,0.047160737,0.0,1.0,0.047160737,0.0,1.0,0.634193897,0.0,1.0,1.0,1.0
1279,1.0,1.0,0.018978704,0.0,1.0,0.018978704,0.0,1.0,0.679633021,0.0,1.0,1.0,1.0
1280,1.0,1.0,0.007698048,0.0,1.0,0.007698048,0.0,1.0,0.686066628,0.0,1.0,1.0,1.0
1281,1.0,1.0,0.0,0.1243,1.0,0.0,0.1448,1.0,0.628320456,0.1243,1.0,1.0,1.0
1282,1.0,1.0,3.21e-6,0.3369,1.0,3.21e-6,0.381,1.0,0.540198147,0.3369,1.0,1.0,1.0
1283,1.0,1.0,0.0,0.5427,1.0,0.0,0.4255,1.0,0.395114601,0.5427,1.0,1.0,1.0
1284,1.0,1.0,0.0,0.5165,1.0,0.0,0.4001,1.0,0.167897642,0.5165,1.0,1.0,1.0
1285,1.0,1.0,0.0,0.4801,1.0,0.0,0.3675,1.0,0.094961971,0.4801,1.0,1.0,1.0
1286,1.0,1.0,0.0,0.4327,1.0,0.0,0.3052,1.0,0.083402254,0.4327,1.0,1.0,1.0
1287,1.0,1.0,0.016408831,0.3182,1.0,0.016408831,0.2707,1.0,0.081223026,0.3182,1.0,1.0,1.0
1288,1.0,1.0,0.121261552,0.1995,1.0,0.121261552,0.1831,1.0,0.027838761,0.1995,1.0,1.0,1.0
1289,1.0,1.0,0.194417536,0.0683,1.0,0.194417536,0.078,1.0,0.033720993,0.0683,1.0,1.0,1.0
1290,1.0,1.0,0.331171334,0.0,1.0,0.331171334,0.0,1.0,0.124309257,0.0,1.0,1.0,1.0
1291,1.0,1.0,0.57641989,0.0,1.0,0.57641989,0.0,1.0,0.199696913,0.0,1.0,1.0,1.0
1292,1.0,1.0,0.249798104,0.0,1.0,0.249798104,0.0,1.0,0.368104279,0.0,1.0,1.0,1.0
1293,1.0,1.0,0.31388849,0.0,1.0,0.31388849,0.0,1.0,0.412119091,0.0,1.0,1.0,1.0
1294,1.0,1.0,0.263796777,0.0,1.0,0.263796777,0.0,1.0,0.432690829,0.0,1.0,1.0,1.0
1295,1.0,1.0,0.322466075,0.0,1.0,0.322466075,0.0,1.0,0.638492703,0.0,1.0,1.0,1.0
1296,1.0,1.0,0.329577833,0.0,1.0,0.329577833,0.0,1.0,0.733269811,0.0,1.0,1.0,1.0
1297,1.0,1.0,0.705949306,0.0,1.0,0.705949306,0.0,1.0,0.780201435,0.0,1.0,1.0,1.0
1298,1.0,1.0,0.834924579,0.0,1.0,0.834924579,0.0,1.0,0.786337197,0.0,1.0,1.0,1.0
1299,1.0,1.0,0.832703173,0.0,1.0,0.832703173,0.0,1.0,0.797727823,0.0,1.0,1.0,1.0
1300,1.0,1.0,0.727586865,0.0,1.0,0.727586865,0.0,1.0,0.823553085,0.0,1.0,1.0,1.0
1301,1.0,1.0,0.626110256,0.0,1.0,0.626110256,0.0,1.0,0.758514643,0.0,1.0,1.0,1.0
1302,1.0,1.0,0.721315265,0.0,1.0,0.721315265,0.0,1.0,0.721159458,0.0,1.0,1.0,1.0
1303,1.0,1.0,0.785158873,0.0,1.0,0.785158873,0.0,1.0,0.718788862,0.0,1.0,1.0,1.0
1304,1.0,1.0,0.59819752,0.0,1.0,0.59819752,0.0,1.0,0.807962596,0.0,1.0,1.0,1.0
1305,1.0,1.0,0.567111433,0.0,1.0,0.567111433,0.0,1.0,0.934006155,0.0,1.0,1.0,1.0
1306,1.0,1.0,0.326491237,0.003,1.0,0.326491237,0.0064,1.0,0.948075294,0.003,1.0,1.0,1.0
1307,1.0,1.0,0.390583217,0.0852,1.0,0.390583217,0.116,1.0,0.981830955,0.0852,1.0,1.0,1.0
1308,1.0,1.0,0.287067473,0.1324,1.0,0.287067473,0.0999,1.0,0.98286736,0.1324,1.0,1.0,1.0
1309,1.0,1.0,0.229321212,0.1041,1.0,0.229321212,0.1202,1.0,0.940139234,0.1041,1.0,1.0,1.0
1310,1.0,1.0,0.154025629,0.1276,1.0,0.154025629,0.192,1.0,0.877916396,0.1276,1.0,1.0,1.0
1311,1.0,1.0,0.115687042,0.1108,1.0,0.115687042,0.1404,1.0,0.879350662,0.1108,1.0,1.0,1.0
1312,1.0,1.0,0.054644316,0.0825,1.0,0.054644316,0.0697,1.0,0.896614492,0.0825,1.0,1.0,1.0
1313,1.0,1.0,0.088804618,0.0043,1.0,0.088804618,0.0,1.0,0.837487161,0.0043,1.0,1.0,1.0
1314,1.0,1.0,0.72049433,0.0,1.0,0.72049433,0.0,1.0,0.721934199,0.0,1.0,1.0,1.0
1315,1.0,1.0,0.834395289,0.0,1.0,0.834395289,0.0,1.0,0.659873962,0.0,1.0,1.0,1.0
1316,1.0,1.0,0.950648248,0.0,1.0,0.950648248,0.0,1.0,0.497243434,0.0,1.0,1.0,1.0
1317,1.0,1.0,0.999782085,0.0,1.0,0.999782085,0.0,1.0,0.501666129,0.0,1.0,1.0,1.0
1318,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.587158203,0.0,1.0,1.0,1.0
1319,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.723627448,0.0,1.0,1.0,1.0
1320,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.83999908,0.0,1.0,1.0,1.0
1321,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.961806953,0.0,1.0,1.0,1.0
1322,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.997699499,0.0,1.0,1.0,1.0
1323,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.99966979,0.0,1.0,1.0,1.0
1324,1.0,1.0,0.999383628,0.0,1.0,0.999383628,0.0,1.0,0.996178329,0.0,1.0,1.0,1.0
1325,1.0,1.0,0.965365767,0.0,1.0,0.965365767,0.0,1.0,0.992918313,0.0,1.0,1.0,1.0
1326,1.0,1.0,0.79326117,0.0,1.0,0.79326117,0.0,1.0,0.974965513,0.0,1.0,1.0,1.0
1327,1.0,1.0,0.284757346,0.0,1.0,0.284757346,0.0,1.0,0.955787182,0.0,1.0,1.0,1.0
1328,1.0,1.0,0.51474309,0.0,1.0,0.51474309,0.0,1.0,0.939044178,0.0,1.0,1.0,1.0
1329,1.0,1.0,0.541716576,0.2499,1.0,0.541716576,0.2267,1.0,0.878550053,0.2499,1.0,1.0,1.0
1330,1.0,1.0,0.119267933,0.4155,1.0,0.119267933,0.3616,1.0,0.718334675,0.4155,1.0,1.0,1.0
1331,1.0,1.0,7.85e-5,0.5324,1.0,7.85e-5,0.4427,1.0,0.461677551,0.5324,1.0,1.0,1.0
1332,1.0,1.0,0.0,0.4953,1.0,0.0,0.4972,1.0,0.560474813,0.4953,1.0,1.0,1.0
1333,1.0,1.0,0.021236544,0.5597,1.0,0.021236544,0.6758,1.0,0.422075212,0.5597,1.0,1.0,1.0
1334,1.0,1.0,0.279601127,0.6671,1.0,0.279601127,0.7002,1.0,0.194490075,0.6671,1.0,1.0,1.0
1335,1.0,1.0,0.46427834,0.6148,1.0,0.46427834,0.6275,1.0,0.148848206,0.6148,1.0,1.0,1.0
1336,1.0,1.0,0.974582016,0.4365,1.0,0.974582016,0.3833,1.0,0.189681008,0.4365,1.0,1.0,1.0
1337,1.0,1.0,0.989060044,0.195,1.0,0.989060044,0.1751,1.0,0.334965825,0.195,1.0,1.0,1.0
1338,1.0,1.0,0.871624708,0.0,1.0,0.871624708,0.0,1.0,0.558297515,0.0,1.0,1.0,1.0
1339,1.0,1.0,0.820555329,0.0,1.0,0.820555329,0.0,1.0,0.723501265,0.0,1.0,1.0,1.0
1340,1.0,1.0,0.579907179,0.0,1.0,0.579907179,0.0,1.0,0.886326075,0.0,1.0,1.0,1.0
1341,1.0,1.0,0.888320148,0.0,1.0,0.888320148,0.0,1.0,0.97592932,0.0,1.0,1.0,1.0
1342,1.0,1.0,0.996523142,0.0,1.0,0.996523142,0.0,1.0,0.986805677,0.0,1.0,1.0,1.0
1343,1.0,1.0,0.996782899,0.0,1.0,0.996782899,0.0,1.0,0.991398931,0.0,1.0,1.0,1.0
1344,1.0,1.0,0.991666675,0.0,1.0,0.991666675,0.0,1.0,0.989534974,0.0,1.0,1.0,1.0
1345,1.0,1.0,0.007150924,0.0,1.0,0.007150924,0.0,1.0,0.002787092,0.0,1.0,1.0,1.0
1346,1.0,1.0,0.031389128,0.0,1.0,0.031389128,0.0,1.0,0.001607312,0.0,1.0,1.0,1.0
1347,1.0,1.0,0.064823963,0.0,1.0,0.064823963,0.0,1.0,0.001749821,0.0,1.0,1.0,1.0
1348,1.0,1.0,0.081157707,0.0,1.0,0.081157707,0.0,1.0,0.00190861,0.0,1.0,1.0,1.0
1349,1.0,1.0,0.060461584,0.0,1.0,0.060461584,0.0,1.0,0.000960778,0.0,1.0,1.0,1.0
1350,1.0,1.0,0.055424616,0.0,1.0,0.055424616,0.0,1.0,0.002204542,0.0,1.0,1.0,1.0
1351,1.0,1.0,0.041858558,0.0,1.0,0.041858558,0.0,1.0,0.002732506,0.0,1.0,1.0,1.0
1352,1.0,1.0,0.014990365,0.0538,1.0,0.014990365,0.0432,1.0,0.002358294,0.0538,1.0,1.0,1.0
1353,1.0,1.0,0.049698565,0.2996,1.0,0.049698565,0.3111,1.0,0.002611346,0.2996,1.0,1.0,1.0
1354,1.0,1.0,0.105675444,0.4629,1.0,0.105675444,0.4717,1.0,0.000929232,0.4629,1.0,1.0,1.0
1355,1.0,1.0,0.12918286,0.5623,1.0,0.12918286,0.5697,1.0,0.000610026,0.5623,1.0,1.0,1.0
