Time_Index,NENG_CT_NG,NENG_ME_NG,NENGREST_NG,west_north_central_coal,new_england_uranium,NENG_CT_NG_ccs90,NENG_ME_NG_ccs90,NENGREST_NG_ccs90,NENG_CT_NG_ccs100,NENG_ME_NG_ccs100,NENGREST_NG_ccs100,None
202,874000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
203,875000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
204,876000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
205,877000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
206,878000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
207,879000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
208,880000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
209,881000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
210,882000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
211,883000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
212,884000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
213,885000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
214,886000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
215,887000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
216,888000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
217,889000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
218,890000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
219,891000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
220,892000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
221,893000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
222,894000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
223,895000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
224,896000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
225,897000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
226,898000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
227,899000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
228,900000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
229,901000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
230,902000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
231,903000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
232,904000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
233,905000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
234,906000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
235,907000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
236,908000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
237,909000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
238,910000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
239,911000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
240,912000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
241,913000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
242,914000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
243,915000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
244,916000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
245,917000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
246,918000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
247,919000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
248,920000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
249,921000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
250,922000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
251,923000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
252,924000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
253,925000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
254,926000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
255,927000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
256,928000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
257,929000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
258,930000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
259,931000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
260,932000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
261,933000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
262,934000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
263,935000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
264,936000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
265,937000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
266,938000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
267,939000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
268,940000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
269,941000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
270,942000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
271,943000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
272,944000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
273,945000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
274,946000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
275,947000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
276,948000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
277,949000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
278,950000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
279,951000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
280,952000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
281,953000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
282,954000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
283,955000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
284,956000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
285,957000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
286,958000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
287,959000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
288,960000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
289,961000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
290,962000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
291,963000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
292,964000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
293,965000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
294,966000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
295,967000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
296,968000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
297,969000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
298,970000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
299,971000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
300,972000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
301,973000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
302,974000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
303,975000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
304,976000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
305,977000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
306,978000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
307,979000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
308,980000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
309,981000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
310,982000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
311,983000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
312,984000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
313,985000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
314,986000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
315,987000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
316,988000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
317,989000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
318,990000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
319,991000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
320,992000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
321,993000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
322,994000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
323,995000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
324,996000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
325,997000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
326,998000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
327,999000.0,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
328,1.0e6,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
329,1.001e6,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
330,1.002e6,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
331,1.003e6,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
332,1.004e6,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
333,1.005e6,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
334,1.006e6,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
335,1.007e6,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
336,1.008e6,4090.0,4090.0,3980.0,1670.0,690.0,4090.0,4090.0,3980.0,2660.0,2660.0,2550.0
337,2.185e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
338,2.186e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
339,2.187e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
340,2.188e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
341,2.189e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
342,2.19e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
343,2.191e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
344,2.192e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
345,2.193e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
346,2.194e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
347,2.195e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
348,2.196e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
349,2.197e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
350,2.198e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
351,2.199e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
352,2.2e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
353,2.201e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
354,2.202e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
355,2.203e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
356,2.204e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
357,2.205e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
358,2.206e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
359,2.207e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
360,2.208e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
361,2.209e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
362,2.21e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
363,2.211e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
364,2.212e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
365,2.213e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
366,2.214e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
367,2.215e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
368,2.216e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
369,2.217e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
370,2.218e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
371,2.219e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
372,2.22e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
373,2.221e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
374,2.222e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
375,2.223e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
376,2.224e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
377,2.225e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
378,2.226e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
379,2.227e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
380,2.228e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
381,2.229e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
382,2.23e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
383,2.231e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
384,2.232e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
385,2.233e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
386,2.234e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
387,2.235e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
388,2.236e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
389,2.237e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
390,2.238e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
391,2.239e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
392,2.24e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
393,2.241e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
394,2.242e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
395,2.243e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
396,2.244e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
397,2.245e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
398,2.246e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
399,2.247e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
400,2.248e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
401,2.249e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
402,2.25e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
403,2.251e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
404,2.252e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
405,2.253e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
406,2.254e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
407,2.255e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
408,2.256e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
409,2.257e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
410,2.258e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
411,2.259e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
412,2.26e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
413,2.261e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
414,2.262e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
415,2.263e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
416,2.264e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
417,2.265e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
418,2.266e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
419,2.267e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
420,2.268e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
421,2.269e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
422,2.27e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
423,2.271e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
424,2.272e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
425,2.273e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
426,2.274e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
427,2.275e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
428,2.276e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
429,2.277e6,2130.0,2130.0,3180.0,1670.0,690.0,2130.0,2130.0,3180.0,700.0,700.0,1750.0
