BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1270,31344.405429602582,511.37649039742075,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34215.78192
t1271,29889.80689936052,295.7277806394867,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32545.534680000004
t1272,28226.72329997041,1088.2159000295903,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31674.9392
t1273,26784.833295024444,1982.1109949755567,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31126.94429
t1274,26632.96332980356,1918.4574801964409,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30911.42081
t1275,27441.70461875418,1344.427971245821,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31146.13259
t1276,28798.19507052415,1054.899619475849,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32213.094689999998
t1277,32161.52117266536,31.386957334653687,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34552.90813
t1278,32058.630487467424,2536.7894625325766,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36955.41995
t1279,33247.46877332537,1739.6443066746378,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37347.11308
t1280,34648.5987618667,426.2910081332982,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37434.88977
t1281,35301.048890000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37661.04889
t1282,35202.27836,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37562.27836
t1283,38180.35940415927,0.0,-3273.400644159276,0.0,0.0,0.0,0.0,0.0,0.0,-37266.95876
t1284,37995.3818480624,1718.515449026063,-4889.82066708847,0.0,0.0,0.0,0.0,0.0,0.0,-37184.07663
t1285,39859.143257748394,648.1053691830671,-5960.230746931466,0.0,0.0,0.0,0.0,0.0,0.0,-36907.01788
t1286,37204.124842884,1625.706221615264,-4982.629894499269,0.0,0.0,0.0,0.0,0.0,0.0,-36207.20117
t1287,36456.840550133704,2158.576587990412,-4449.759528124121,0.0,0.0,0.0,0.0,0.0,0.0,-36525.65761
t1288,33848.88218,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36208.88218
t1289,31508.692209911493,2479.1632000885074,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36347.85541
t1290,28783.00325942448,5902.229510575532,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37045.23277
t1291,31677.743116206624,2581.625093793379,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36619.36821
t1292,32582.73791490047,916.235345099535,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35858.97326
t1293,34286.97003269477,0.0,-2055.9327826947715,0.0,0.0,0.0,0.0,0.0,0.0,-34591.03725
t1294,33513.17762212599,0.0,-2709.097672125992,0.0,0.0,0.0,0.0,0.0,0.0,-33164.07995
t1295,27700.005681131905,1761.958078868096,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31821.96376
t1296,28541.432120000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30901.43212
t1297,27864.62182,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30224.62182
