Time_Index,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
889,1.0,1.0,1.0,0.0,0.01711542,0.0,0.214021787,1.0,1.0,1.0
890,1.0,1.0,1.0,0.0,0.007934814,0.0,0.25967887,1.0,1.0,1.0
891,1.0,1.0,1.0,0.0,0.002103917,0.0,0.218170315,1.0,1.0,1.0
892,1.0,1.0,1.0,0.0,0.053712618,0.0,0.183544934,1.0,1.0,1.0
893,1.0,1.0,1.0,0.0,0.05756275,0.0,0.19786483,1.0,1.0,1.0
894,1.0,1.0,1.0,0.1241,0.004540667,0.1383,0.003703523,1.0,1.0,1.0
895,1.0,1.0,1.0,0.1222,0.0,0.1429,0.014695792,1.0,1.0,1.0
896,1.0,1.0,1.0,0.2512,0.0,0.2677,0.142866611,1.0,1.0,1.0
897,1.0,1.0,1.0,0.3878,0.0,0.3854,0.128255546,1.0,1.0,1.0
898,1.0,1.0,1.0,0.4871,0.0,0.4668,0.214519978,1.0,1.0,1.0
899,1.0,1.0,1.0,0.5537,0.006321272,0.5018,0.146683514,1.0,1.0,1.0
900,1.0,1.0,1.0,0.5492,0.007047143,0.5033,0.146559998,1.0,1.0,1.0
901,1.0,1.0,1.0,0.5536,0.014544066,0.5427,0.130989879,1.0,1.0,1.0
902,1.0,1.0,1.0,0.5461,0.006545129,0.5784,0.117516726,1.0,1.0,1.0
903,1.0,1.0,1.0,0.5098,0.023277665,0.528,0.10158594,1.0,1.0,1.0
904,1.0,1.0,1.0,0.4265,0.026524091,0.4384,0.063972786,1.0,1.0,1.0
905,1.0,1.0,1.0,0.3101,0.046904068,0.3373,0.057537321,1.0,1.0,1.0
906,1.0,1.0,1.0,0.1759,0.057291318,0.2155,0.029289462,1.0,1.0,1.0
907,1.0,1.0,1.0,0.0906,0.038426433,0.0932,0.049810875,1.0,1.0,1.0
908,1.0,1.0,1.0,0.0081,0.018014334,0.0058,0.049852908,1.0,1.0,1.0
909,1.0,1.0,1.0,0.0,0.013994863,0.0,0.121731348,1.0,1.0,1.0
910,1.0,1.0,1.0,0.0,0.028973341,0.0,0.152036801,1.0,1.0,1.0
911,1.0,1.0,1.0,0.0,0.009481954,0.0,0.165034249,1.0,1.0,1.0
912,1.0,1.0,1.0,0.0,0.005807774,0.0,0.10935685,1.0,1.0,1.0
913,1.0,1.0,1.0,0.0,0.008907974,0.0,0.056454122,1.0,1.0,1.0
914,1.0,1.0,1.0,0.0,0.004422473,0.0,0.031093773,1.0,1.0,1.0
915,1.0,1.0,1.0,0.0,0.001729675,0.0,0.030464698,1.0,1.0,1.0
916,1.0,1.0,1.0,0.0,0.000609619,0.0,0.038731869,1.0,1.0,1.0
917,1.0,1.0,1.0,0.0,0.000546983,0.0,0.030194066,1.0,1.0,1.0
918,1.0,1.0,1.0,0.06,0.000184846,0.0936,0.01451144,1.0,1.0,1.0
919,1.0,1.0,1.0,0.1215,0.001076665,0.1361,0.005403433,1.0,1.0,1.0
920,1.0,1.0,1.0,0.2508,0.001230243,0.2743,0.001306428,1.0,1.0,1.0
921,1.0,1.0,1.0,0.3959,0.0,0.4289,0.001793582,1.0,1.0,1.0
922,1.0,1.0,1.0,0.4885,0.0,0.5036,0.001122294,1.0,1.0,1.0
923,1.0,1.0,1.0,0.5839,0.000407621,0.6008,0.008589095,1.0,1.0,1.0
924,1.0,1.0,1.0,0.6002,0.011313511,0.6268,0.016553907,1.0,1.0,1.0
925,1.0,1.0,1.0,0.5814,0.053868286,0.6449,0.031117115,1.0,1.0,1.0
926,1.0,1.0,1.0,0.5694,0.091597453,0.6367,0.048976965,1.0,1.0,1.0
927,1.0,1.0,1.0,0.5128,0.080519408,0.5413,0.033799272,1.0,1.0,1.0
928,1.0,1.0,1.0,0.4113,0.067189418,0.4578,0.03341864,1.0,1.0,1.0
929,1.0,1.0,1.0,0.2989,0.040083602,0.3469,0.021186942,1.0,1.0,1.0
930,1.0,1.0,1.0,0.1584,0.020806827,0.1927,0.044395991,1.0,1.0,1.0
931,1.0,1.0,1.0,0.0753,0.009634342,0.0887,0.049342733,1.0,1.0,1.0
932,1.0,1.0,1.0,0.0051,0.051237151,0.0409,0.210462719,1.0,1.0,1.0
933,1.0,1.0,1.0,0.0,0.160259739,0.0,0.279009581,1.0,1.0,1.0
934,1.0,1.0,1.0,0.0,0.041418966,0.0,0.400994599,1.0,1.0,1.0
935,1.0,1.0,1.0,0.0,0.063408449,0.0,0.443590343,1.0,1.0,1.0
936,1.0,1.0,1.0,0.0,0.129543737,0.0,0.483303756,1.0,1.0,1.0
937,1.0,1.0,1.0,0.0,0.094713077,0.0,0.351290137,1.0,1.0,1.0
938,1.0,1.0,1.0,0.0,0.023442168,0.0,0.391168058,1.0,1.0,1.0
939,1.0,1.0,1.0,0.0,0.004088309,0.0,0.359340847,1.0,1.0,1.0
940,1.0,1.0,1.0,0.0,0.001392275,0.0,0.309286982,1.0,1.0,1.0
941,1.0,1.0,1.0,0.0,0.000396826,0.0,0.365908921,1.0,1.0,1.0
942,1.0,1.0,1.0,0.1173,0.000198432,0.1594,0.385375142,1.0,1.0,1.0
943,1.0,1.0,1.0,0.1091,0.094568282,0.1408,0.257543713,1.0,1.0,1.0
944,1.0,1.0,1.0,0.2543,0.063239977,0.2798,0.180677474,1.0,1.0,1.0
945,1.0,1.0,1.0,0.4103,0.005013379,0.4417,0.094536498,1.0,1.0,1.0
946,1.0,1.0,1.0,0.5368,0.00996952,0.5567,0.049915664,1.0,1.0,1.0
947,1.0,1.0,1.0,0.6338,0.054631084,0.6407,0.104734279,1.0,1.0,1.0
948,1.0,1.0,1.0,0.6642,0.087931298,0.669,0.110099003,1.0,1.0,1.0
949,1.0,1.0,1.0,0.6187,0.185013369,0.62,0.153844535,1.0,1.0,1.0
950,1.0,1.0,1.0,0.6035,0.111303464,0.5729,0.228911445,1.0,1.0,1.0
951,1.0,1.0,1.0,0.5322,0.267634392,0.5269,0.435670912,1.0,1.0,1.0
952,1.0,1.0,1.0,0.3911,0.597898066,0.45,0.49330464,1.0,1.0,1.0
953,1.0,1.0,1.0,0.2873,0.639086604,0.3316,0.333491832,1.0,1.0,1.0
954,1.0,1.0,1.0,0.1572,0.377754807,0.2115,0.216851026,1.0,1.0,1.0
955,1.0,1.0,1.0,0.0753,0.29969877,0.0873,0.204018638,1.0,1.0,1.0
956,1.0,1.0,1.0,0.0,0.59928298,0.0,0.150210738,1.0,1.0,1.0
957,1.0,1.0,1.0,0.0,0.634791017,0.0,0.208747044,1.0,1.0,1.0
958,1.0,1.0,1.0,0.0,0.436932206,0.0,0.138093486,1.0,1.0,1.0
959,1.0,1.0,1.0,0.0,0.472496331,0.0,0.183072329,1.0,1.0,1.0
960,1.0,1.0,1.0,0.0,0.528963506,0.0,0.27019611,1.0,1.0,1.0
961,1.0,1.0,1.0,0.0,0.845213175,0.0,0.261527508,1.0,1.0,1.0
962,1.0,1.0,1.0,0.0,0.775620699,0.0,0.43183136,1.0,1.0,1.0
963,1.0,1.0,1.0,0.0,0.913939059,0.0,0.574816763,1.0,1.0,1.0
964,1.0,1.0,1.0,0.0,0.81367439,0.0,0.710649729,1.0,1.0,1.0
965,1.0,1.0,1.0,0.0,0.767334878,0.0,0.661705613,1.0,1.0,1.0
966,1.0,1.0,1.0,0.1204,0.558653474,0.0374,0.633178711,1.0,1.0,1.0
967,1.0,1.0,1.0,0.1029,0.118551731,0.1252,0.471099049,1.0,1.0,1.0
968,1.0,1.0,1.0,0.2414,0.10359019,0.2235,0.475905776,1.0,1.0,1.0
969,1.0,1.0,1.0,0.3655,0.03248892,0.3201,0.617695153,1.0,1.0,1.0
970,1.0,1.0,1.0,0.4439,0.037821814,0.4008,0.621931672,1.0,1.0,1.0
971,1.0,1.0,1.0,0.5051,0.001000893,0.44,0.683114529,1.0,1.0,1.0
972,1.0,1.0,1.0,0.5225,0.004710303,0.4501,0.759271026,1.0,1.0,1.0
973,1.0,1.0,1.0,0.5304,0.099116199,0.4479,0.721056819,1.0,1.0,1.0
974,1.0,1.0,1.0,0.4989,0.084734373,0.4261,0.740873575,1.0,1.0,1.0
975,1.0,1.0,1.0,0.4838,0.04629115,0.4641,0.639338732,1.0,1.0,1.0
976,1.0,1.0,1.0,0.4305,0.057556406,0.4392,0.579895258,1.0,1.0,1.0
977,1.0,1.0,1.0,0.3179,0.15720284,0.3369,0.60471493,1.0,1.0,1.0
978,1.0,1.0,1.0,0.1632,0.286508739,0.183,0.560095072,1.0,1.0,1.0
979,1.0,1.0,1.0,0.082,0.113553435,0.0942,0.428095937,1.0,1.0,1.0
980,1.0,1.0,1.0,0.0162,0.028128216,0.0077,0.251454115,1.0,1.0,1.0
981,1.0,1.0,1.0,0.0,0.035332881,0.0,0.237433821,1.0,1.0,1.0
982,1.0,1.0,1.0,0.0,0.046850897,0.0,0.341713518,1.0,1.0,1.0
983,1.0,1.0,1.0,0.0,0.046135139,0.0,0.386300355,1.0,1.0,1.0
984,1.0,1.0,1.0,0.0,0.035557158,0.0,0.403133094,1.0,1.0,1.0
985,1.0,1.0,1.0,0.0,0.073900893,0.0,0.404099226,1.0,1.0,1.0
986,1.0,1.0,1.0,0.0,0.099516481,0.0,0.363667667,1.0,1.0,1.0
987,1.0,1.0,1.0,0.0,0.111981876,0.0,0.350839555,1.0,1.0,1.0
988,1.0,1.0,1.0,0.0,0.035248477,0.0,0.364381909,1.0,1.0,1.0
989,1.0,1.0,1.0,0.0,0.030522835,0.0,0.413970351,1.0,1.0,1.0
990,1.0,1.0,1.0,0.109,0.050227776,0.0677,0.402482331,1.0,1.0,1.0
991,1.0,1.0,1.0,0.0981,0.036223508,0.1287,0.320111603,1.0,1.0,1.0
992,1.0,1.0,1.0,0.2276,0.006066109,0.259,0.109989852,1.0,1.0,1.0
993,1.0,1.0,1.0,0.4068,0.0,0.4189,0.066159047,1.0,1.0,1.0
994,1.0,1.0,1.0,0.5303,0.0,0.5266,0.092075162,1.0,1.0,1.0
995,1.0,1.0,1.0,0.7236,0.0,0.7074,0.214149624,1.0,1.0,1.0
996,1.0,1.0,1.0,0.6557,0.00088492,0.6286,0.306252062,1.0,1.0,1.0
997,1.0,1.0,1.0,0.6538,0.006793105,0.6221,0.278290868,1.0,1.0,1.0
998,1.0,1.0,1.0,0.6461,0.030086147,0.611,0.163377777,1.0,1.0,1.0
999,1.0,1.0,1.0,0.5663,0.084888652,0.5649,0.140605763,1.0,1.0,1.0
1000,1.0,1.0,1.0,0.4522,0.170863658,0.4731,0.098285958,1.0,1.0,1.0
1001,1.0,1.0,1.0,0.3203,0.22004661,0.3513,0.108379349,1.0,1.0,1.0
1002,1.0,1.0,1.0,0.1618,0.287057668,0.2051,0.171208769,1.0,1.0,1.0
1003,1.0,1.0,1.0,0.0857,0.464647084,0.1072,0.210692823,1.0,1.0,1.0
1004,1.0,1.0,1.0,0.0362,0.431260109,0.0002,0.240595758,1.0,1.0,1.0
1005,1.0,1.0,1.0,0.0,0.429862708,0.0,0.401063263,1.0,1.0,1.0
1006,1.0,1.0,1.0,0.0,0.006805271,0.0,0.005414513,1.0,1.0,1.0
1007,1.0,1.0,1.0,0.0,0.284196377,0.0,0.472474217,1.0,1.0,1.0
1008,1.0,1.0,1.0,0.0,0.2357205,0.0,0.36043483,1.0,1.0,1.0
1009,1.0,1.0,1.0,0.0,0.817797184,0.0,0.962591827,1.0,1.0,1.0
1010,1.0,1.0,1.0,0.0,0.888929725,0.0,0.923123181,1.0,1.0,1.0
1011,1.0,1.0,1.0,0.0,0.751034379,0.0,0.831858814,1.0,1.0,1.0
1012,1.0,1.0,1.0,0.0,0.79903245,0.0,0.815626502,1.0,1.0,1.0
1013,1.0,1.0,1.0,0.0,0.876591146,0.0,0.665987194,1.0,1.0,1.0
1014,1.0,1.0,1.0,0.1589,0.707008123,0.1619,0.522662103,1.0,1.0,1.0
1015,1.0,1.0,1.0,0.0943,0.088600382,0.1276,0.338464826,1.0,1.0,1.0
1016,1.0,1.0,1.0,0.2225,0.000809482,0.2324,0.211390138,1.0,1.0,1.0
1017,1.0,1.0,1.0,0.3699,0.000263533,0.3786,0.262747616,1.0,1.0,1.0
1018,1.0,1.0,1.0,0.5086,0.005281799,0.5158,0.481900901,1.0,1.0,1.0
1019,1.0,1.0,1.0,0.5908,0.065957956,0.601,0.67559731,1.0,1.0,1.0
1020,1.0,1.0,1.0,0.6336,0.255372465,0.6416,0.700909555,1.0,1.0,1.0
1021,1.0,1.0,1.0,0.6495,0.270025104,0.6538,0.572559476,1.0,1.0,1.0
1022,1.0,1.0,1.0,0.6516,0.23363024,0.6476,0.520779252,1.0,1.0,1.0
1023,1.0,1.0,1.0,0.5842,0.098080635,0.5803,0.58054179,1.0,1.0,1.0
1024,1.0,1.0,1.0,0.4786,0.004125754,0.4959,0.520184278,1.0,1.0,1.0
1025,1.0,1.0,1.0,0.3446,0.040038742,0.3844,0.626820385,1.0,1.0,1.0
1026,1.0,1.0,1.0,0.1706,0.09455841,0.2211,0.669668615,1.0,1.0,1.0
1027,1.0,1.0,1.0,0.0752,0.215795413,0.108,0.495085895,1.0,1.0,1.0
1028,1.0,1.0,1.0,0.1152,0.537878633,0.1398,0.479402661,1.0,1.0,1.0
1029,1.0,1.0,1.0,0.0,0.265307099,0.0,0.740881264,1.0,1.0,1.0
1030,1.0,1.0,1.0,0.0,0.242676929,0.0,0.854333758,1.0,1.0,1.0
1031,1.0,1.0,1.0,0.0,0.284396559,0.0,0.859905839,1.0,1.0,1.0
1032,1.0,1.0,1.0,0.0,0.700323761,0.0,0.872298837,1.0,1.0,1.0
1033,1.0,1.0,1.0,0.0,0.782878578,0.0,0.89959389,1.0,1.0,1.0
1034,1.0,1.0,1.0,0.0,0.781068265,0.0,0.852646232,1.0,1.0,1.0
1035,1.0,1.0,1.0,0.0,0.864242733,0.0,0.765143156,1.0,1.0,1.0
1036,1.0,1.0,1.0,0.0,0.701699257,0.0,0.644705117,1.0,1.0,1.0
1037,1.0,1.0,1.0,0.0,0.802221179,0.0,0.473367125,1.0,1.0,1.0
1038,1.0,1.0,1.0,0.1589,0.529627025,0.166,0.466383934,1.0,1.0,1.0
1039,1.0,1.0,1.0,0.089,0.139716625,0.1233,0.404371977,1.0,1.0,1.0
1040,1.0,1.0,1.0,0.2251,0.004609409,0.2577,0.179535657,1.0,1.0,1.0
1041,1.0,1.0,1.0,0.3939,0.0,0.4171,0.171064153,1.0,1.0,1.0
1042,1.0,1.0,1.0,0.5244,0.0,0.5388,0.17557855,1.0,1.0,1.0
1043,1.0,1.0,1.0,0.6196,0.0,0.6238,0.180777729,1.0,1.0,1.0
1044,1.0,1.0,1.0,0.6585,0.001204639,0.6613,0.331032664,1.0,1.0,1.0
1045,1.0,1.0,1.0,0.659,0.001477879,0.6531,0.392510831,1.0,1.0,1.0
1046,1.0,1.0,1.0,0.6504,0.010902325,0.6415,0.375513554,1.0,1.0,1.0
1047,1.0,1.0,1.0,0.5857,0.011755455,0.5953,0.381989688,1.0,1.0,1.0
1048,1.0,1.0,1.0,0.4782,0.075571179,0.4992,0.534682751,1.0,1.0,1.0
1049,1.0,1.0,1.0,0.3406,0.101943076,0.3779,0.476915896,1.0,1.0,1.0
1050,1.0,1.0,1.0,0.1721,0.108775333,0.2209,0.437347203,1.0,1.0,1.0
1051,1.0,1.0,1.0,0.0742,0.062693395,0.1052,0.332266152,1.0,1.0,1.0
1052,1.0,1.0,1.0,0.0396,0.116569161,0.0287,0.438831061,1.0,1.0,1.0
1053,1.0,1.0,1.0,0.0,0.092704207,0.0,0.624498606,1.0,1.0,1.0
1054,1.0,1.0,1.0,0.0,0.23583515,0.0,0.663919389,1.0,1.0,1.0
1055,1.0,1.0,1.0,0.0,0.204842225,0.0,0.725468278,1.0,1.0,1.0
1056,1.0,1.0,1.0,0.0,0.245853648,0.0,0.508997321,1.0,1.0,1.0
1057,1.0,1.0,1.0,0.0,0.247653484,0.0,0.48204875,1.0,1.0,1.0
1058,1.0,1.0,1.0,0.0,0.186836675,0.0,0.401856899,1.0,1.0,1.0
1059,1.0,1.0,1.0,0.0,0.092781231,0.0,0.365234554,1.0,1.0,1.0
1060,1.0,1.0,1.0,0.0,0.075210728,0.0,0.38432771,1.0,1.0,1.0
1061,1.0,1.0,1.0,0.0,0.053601258,0.0,0.317716032,1.0,1.0,1.0
1062,1.0,1.0,1.0,0.0857,0.022764446,0.0724,0.26640135,1.0,1.0,1.0
1063,1.0,1.0,1.0,0.0985,0.038315382,0.1164,0.204927266,1.0,1.0,1.0
1064,1.0,1.0,1.0,0.2236,0.0,0.2424,0.059406698,1.0,1.0,1.0
1065,1.0,1.0,1.0,0.3682,1.07e-5,0.3825,0.007268985,1.0,1.0,1.0
1066,1.0,1.0,1.0,0.461,0.0,0.4792,0.001936314,1.0,1.0,1.0
1067,1.0,1.0,1.0,0.5657,0.002635513,0.6047,0.002098743,1.0,1.0,1.0
1068,1.0,1.0,1.0,0.6113,0.027275627,0.635,0.039177664,1.0,1.0,1.0
1069,1.0,1.0,1.0,0.6112,0.021283705,0.6169,0.081791446,1.0,1.0,1.0
1070,1.0,1.0,1.0,0.7148,0.068118349,0.7353,0.103177123,1.0,1.0,1.0
1071,1.0,1.0,1.0,0.5522,0.197984576,0.5818,0.15871644,1.0,1.0,1.0
1072,1.0,1.0,1.0,0.4604,0.220261842,0.4931,0.145702109,1.0,1.0,1.0
1073,1.0,1.0,1.0,0.3336,0.30080384,0.3819,0.131346986,1.0,1.0,1.0
1074,1.0,1.0,1.0,0.1691,0.408814192,0.2235,0.123524368,1.0,1.0,1.0
1075,1.0,1.0,1.0,0.0764,0.199913591,0.1006,0.171917498,1.0,1.0,1.0
1076,1.0,1.0,1.0,0.0422,0.426000834,0.0385,0.286634326,1.0,1.0,1.0
1077,1.0,1.0,1.0,0.0,0.20293051,0.0,0.342288911,1.0,1.0,1.0
1078,1.0,1.0,1.0,0.0,0.50099647,0.0,0.433295488,1.0,1.0,1.0
1079,1.0,1.0,1.0,0.0,0.368808419,0.0,0.521863997,1.0,1.0,1.0
1080,1.0,1.0,1.0,0.0,0.100870162,0.0,0.53487587,1.0,1.0,1.0
1081,1.0,1.0,1.0,0.0,0.072634153,0.0,0.644737303,1.0,1.0,1.0
1082,1.0,1.0,1.0,0.0,0.136515558,0.0,0.700178027,1.0,1.0,1.0
1083,1.0,1.0,1.0,0.0,0.269426137,0.0,0.788835526,1.0,1.0,1.0
1084,1.0,1.0,1.0,0.0,0.312267452,0.0,0.732494175,1.0,1.0,1.0
1085,1.0,1.0,1.0,0.0,0.205833882,0.0,0.649236441,1.0,1.0,1.0
1086,1.0,1.0,1.0,0.1104,0.284998775,0.0658,0.661727667,1.0,1.0,1.0
1087,1.0,1.0,1.0,0.0878,0.183165148,0.1202,0.491339147,1.0,1.0,1.0
1088,1.0,1.0,1.0,0.2191,0.050369695,0.254,0.248544365,1.0,1.0,1.0
1089,1.0,1.0,1.0,0.3857,0.000220031,0.4076,0.114520662,1.0,1.0,1.0
1090,1.0,1.0,1.0,0.5104,0.00628757,0.5215,0.254401684,1.0,1.0,1.0
1091,1.0,1.0,1.0,0.6019,0.010242932,0.6039,0.260031074,1.0,1.0,1.0
1092,1.0,1.0,1.0,0.6436,0.013313625,0.6412,0.309670746,1.0,1.0,1.0
1093,1.0,1.0,1.0,0.6155,0.021124285,0.6345,0.389329493,1.0,1.0,1.0
1094,1.0,1.0,1.0,0.7403,0.040823564,0.7585,0.459581256,1.0,1.0,1.0
1095,1.0,1.0,1.0,0.5629,0.06583266,0.5834,0.441820174,1.0,1.0,1.0
1096,1.0,1.0,1.0,0.4731,0.141652644,0.4988,0.41475147,1.0,1.0,1.0
1097,1.0,1.0,1.0,0.3398,0.176141694,0.3796,0.348683596,1.0,1.0,1.0
1098,1.0,1.0,1.0,0.1685,0.22296156,0.2249,0.363346934,1.0,1.0,1.0
1099,1.0,1.0,1.0,0.073,0.267490387,0.1097,0.271154702,1.0,1.0,1.0
1100,1.0,1.0,1.0,0.0515,0.326519668,0.0755,0.224437058,1.0,1.0,1.0
1101,1.0,1.0,1.0,0.0,0.443631709,0.0,0.34814924,1.0,1.0,1.0
1102,1.0,1.0,1.0,0.0,0.558796465,0.0,0.396882057,1.0,1.0,1.0
1103,1.0,1.0,1.0,0.0,0.5950284,0.0,0.45529601,1.0,1.0,1.0
1104,1.0,1.0,1.0,0.0,0.763088822,0.0,0.430940121,1.0,1.0,1.0
1105,1.0,1.0,1.0,0.0,0.774059713,0.0,0.450038642,1.0,1.0,1.0
1106,1.0,1.0,1.0,0.0,0.866425455,0.0,0.438241184,1.0,1.0,1.0
1107,1.0,1.0,1.0,0.0,0.956704021,0.0,0.42793709,1.0,1.0,1.0
1108,1.0,1.0,1.0,0.0,0.835111439,0.0,0.48630777,1.0,1.0,1.0
1109,1.0,1.0,1.0,0.0,0.499104619,0.0,0.566731036,1.0,1.0,1.0
1110,1.0,1.0,1.0,0.1349,0.473318368,0.0848,0.628187001,1.0,1.0,1.0
1111,1.0,1.0,1.0,0.087,0.300047606,0.091,0.516454577,1.0,1.0,1.0
1112,1.0,1.0,1.0,0.2179,0.019017693,0.1993,0.22279796,1.0,1.0,1.0
1113,1.0,1.0,1.0,0.3662,0.000222957,0.3474,0.08899235,1.0,1.0,1.0
1114,1.0,1.0,1.0,0.453,0.00067973,0.4397,0.069031969,1.0,1.0,1.0
1115,1.0,1.0,1.0,0.5139,0.001896137,0.5108,0.063565858,1.0,1.0,1.0
1116,1.0,1.0,1.0,0.5027,0.002511985,0.4458,0.066698283,1.0,1.0,1.0
1117,1.0,1.0,1.0,0.486,0.029796394,0.4827,0.152992547,1.0,1.0,1.0
1118,1.0,1.0,1.0,0.5046,0.121206544,0.4512,0.206111357,1.0,1.0,1.0
1119,1.0,1.0,1.0,0.4792,0.154077724,0.4062,0.26776433,1.0,1.0,1.0
1120,1.0,1.0,1.0,0.4084,0.246447563,0.3605,0.236120731,1.0,1.0,1.0
1121,1.0,1.0,1.0,0.2899,0.227422833,0.2536,0.30843389,1.0,1.0,1.0
1122,1.0,1.0,1.0,0.1532,0.130244672,0.1258,0.319988668,1.0,1.0,1.0
1123,1.0,1.0,1.0,0.0512,0.268249333,0.0334,0.343753844,1.0,1.0,1.0
1124,1.0,1.0,1.0,0.0079,0.09147121,0.0,0.39291048,1.0,1.0,1.0
1125,1.0,1.0,1.0,0.0,0.210430145,0.0,0.48380667,1.0,1.0,1.0
1126,1.0,1.0,1.0,0.0,0.313427418,0.0,0.452286959,1.0,1.0,1.0
1127,1.0,1.0,1.0,0.0,0.294840246,0.0,0.405125558,1.0,1.0,1.0
1128,1.0,1.0,1.0,0.0,0.189340532,0.0,0.386858791,1.0,1.0,1.0
1129,1.0,1.0,1.0,0.0,0.311506182,0.0,0.417278826,1.0,1.0,1.0
1130,1.0,1.0,1.0,0.0,0.429367989,0.0,0.410167038,1.0,1.0,1.0
1131,1.0,1.0,1.0,0.0,0.666860759,0.0,0.533909023,1.0,1.0,1.0
1132,1.0,1.0,1.0,0.0,0.714906156,0.0,0.661154389,1.0,1.0,1.0
1133,1.0,1.0,1.0,0.0,0.753606141,0.0,0.700447381,1.0,1.0,1.0
1134,1.0,1.0,1.0,0.0009,0.745957077,0.0,0.758610725,1.0,1.0,1.0
1135,1.0,1.0,1.0,0.0476,0.553795636,0.069,0.730833173,1.0,1.0,1.0
1136,1.0,1.0,1.0,0.1894,0.232608795,0.2037,0.410654962,1.0,1.0,1.0
1137,1.0,1.0,1.0,0.3091,0.216478005,0.3469,0.170906514,1.0,1.0,1.0
1138,1.0,1.0,1.0,0.3908,0.0983219,0.4454,0.132971898,1.0,1.0,1.0
1139,1.0,1.0,1.0,0.4513,0.20118317,0.5356,0.111299545,1.0,1.0,1.0
1140,1.0,1.0,1.0,0.4954,0.175673634,0.5765,0.070892677,1.0,1.0,1.0
1141,1.0,1.0,1.0,0.5444,0.106838748,0.6069,0.094320223,1.0,1.0,1.0
1142,1.0,1.0,1.0,0.5906,0.100744501,0.621,0.254580468,1.0,1.0,1.0
1143,1.0,1.0,1.0,0.5663,0.096420929,0.5791,0.289869249,1.0,1.0,1.0
1144,1.0,1.0,1.0,0.463,0.108535677,0.48,0.298413754,1.0,1.0,1.0
1145,1.0,1.0,1.0,0.3344,0.157490104,0.3653,0.296498209,1.0,1.0,1.0
1146,1.0,1.0,1.0,0.1675,0.203478783,0.2149,0.306476951,1.0,1.0,1.0
1147,1.0,1.0,1.0,0.0696,0.237200379,0.1006,0.251269281,1.0,1.0,1.0
1148,1.0,1.0,1.0,0.0264,0.258274436,0.0248,0.246904761,1.0,1.0,1.0
1149,1.0,1.0,1.0,0.0,0.397927761,0.0,0.269306123,1.0,1.0,1.0
1150,1.0,1.0,1.0,0.0,0.552703142,0.0,0.275501251,1.0,1.0,1.0
1151,1.0,1.0,1.0,0.0,0.572329819,0.0,0.281742573,1.0,1.0,1.0
1152,1.0,1.0,1.0,0.0,0.566900074,0.0,0.268800199,1.0,1.0,1.0
1153,1.0,1.0,1.0,0.0,0.516343713,0.0,0.245486215,1.0,1.0,1.0
1154,1.0,1.0,1.0,0.0,0.379571438,0.0,0.318734169,1.0,1.0,1.0
1155,1.0,1.0,1.0,0.0,0.25224036,0.0,0.258571506,1.0,1.0,1.0
1156,1.0,1.0,1.0,0.0,0.188107312,0.0,0.197928727,1.0,1.0,1.0
1157,1.0,1.0,1.0,0.0,0.138289481,0.0,0.199667037,1.0,1.0,1.0
1158,1.0,1.0,1.0,0.1152,0.181085125,0.0347,0.191009521,1.0,1.0,1.0
1159,1.0,1.0,1.0,0.0873,0.061506607,0.1075,0.131597802,1.0,1.0,1.0
1160,1.0,1.0,1.0,0.2188,0.009964381,0.2322,0.041415401,1.0,1.0,1.0
1161,1.0,1.0,1.0,0.361,5.49e-5,0.3316,0.016327722,1.0,1.0,1.0
1162,1.0,1.0,1.0,0.4632,0.002230583,0.3595,0.017201526,1.0,1.0,1.0
1163,1.0,1.0,1.0,0.5972,0.010341065,0.4541,0.022785647,1.0,1.0,1.0
1164,1.0,1.0,1.0,0.464,0.068388782,0.4555,0.058574662,1.0,1.0,1.0
1165,1.0,1.0,1.0,0.4484,0.043731201,0.4176,0.09385588,1.0,1.0,1.0
1166,1.0,1.0,1.0,0.4266,0.09393847,0.3601,0.217545807,1.0,1.0,1.0
1167,1.0,1.0,1.0,0.4012,0.043836854,0.3141,0.238522217,1.0,1.0,1.0
1168,1.0,1.0,1.0,0.3295,0.09929195,0.2299,0.204888746,1.0,1.0,1.0
1169,1.0,1.0,1.0,0.2302,0.16745013,0.1561,0.305586934,1.0,1.0,1.0
1170,1.0,1.0,1.0,0.1164,0.253020108,0.0778,0.255524606,1.0,1.0,1.0
1171,1.0,1.0,1.0,0.0125,0.045722414,0.0004,0.238821268,1.0,1.0,1.0
1172,1.0,1.0,1.0,0.0,0.07418026,0.0,0.348031223,1.0,1.0,1.0
1173,1.0,1.0,1.0,0.0,0.07617934,0.0,0.14238359,1.0,1.0,1.0
1174,1.0,1.0,1.0,0.0,0.185299113,0.0,0.112149894,1.0,1.0,1.0
1175,1.0,1.0,1.0,0.0,0.049925163,0.0,0.07309211,1.0,1.0,1.0
1176,1.0,1.0,1.0,0.0,0.021917189,0.0,0.049112782,1.0,1.0,1.0
1177,1.0,1.0,1.0,0.0,0.409766108,0.0,0.769602716,1.0,1.0,1.0
1178,1.0,1.0,1.0,0.0,0.440179735,0.0,0.769147277,1.0,1.0,1.0
1179,1.0,1.0,1.0,0.0,0.599495947,0.0,0.729889631,1.0,1.0,1.0
